id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,counterpress,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,out,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_outswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,off_camera,clearance_right_foot,interception_outcome_id,interception_outcome_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_aerial_won,foul_committed_advantage,foul_won_advantage,clearance_left_foot,pass_switch,pass_through_ball,shot_first_time,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_one_on_one,foul_committed_type_id,foul_committed_type_name,foul_committed_penalty,foul_won_penalty,ball_recovery_recovery_failure,dribble_nutmeg,pass_no_touch,foul_won_defensive,bad_behaviour_card_id,bad_behaviour_card_name,goalkeeper_punched_out,pass_inswinging,shot_aerial_won,foul_committed_offensive,block_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,50_50_outcome_id,50_50_outcome_name,clearance_other,shot_redirect,pass_goal_assist,timestamp_seconds
46da2d47-ebed-46e8-b2f4-0c37f50540f7,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,209,Celta Vigo,1,Regular Play,209,Celta Vigo,433.0,"[{'player': {'id': 6795, 'name': 'Rubén Blanco Veiga'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 6804, 'name': 'Sergi Gómez Solà'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 7577, 'name': 'Carles Planas Antolínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 27341, 'name': 'Marcelo Alfonso Díaz Rojas'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6801, 'name': 'Pedro Pablo Hernández'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 7105, 'name': 'Fabián Ariel Orellana Valenzuela'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 9}, {'player': {'id': 6724, 'name': 'Manuel Agudo Durán'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 6038, 'name': 'John Guidetti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
09e1eade-ae18-4e9a-a59e-da712eb37cf7,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,209,Celta Vigo,1,Regular Play,1049,Granada,442.0,"[{'player': {'id': 8697, 'name': 'Andrés Eduardo Fernández Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 20064, 'name': 'Hugo Miguel Almeida Costa Lopes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 6702, 'name': 'David Rodríguez Lombán'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 4498, 'name': 'Jean-Sylvain Claude Babin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 7158, 'name': 'Cristiano Biraghi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 3160, 'name': 'Rene Krhin'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 3292, 'name': 'Abdoulaye Doucouré'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 6680, 'name': 'Rubén Rochina Naixes'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 23}, {'player': {'id': 26776, 'name': 'Juan Isaac Cuenca López'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 19}, {'player': {'id': 6847, 'name': 'Adalberto Peñaranda Maestre'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 27}, {'player': {'id': 27109, 'name': 'Youssef El-Arabi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
c8d32e8a-16ec-4d83-8e94-5927b327f6f3,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['955b6f77-3ed1-4ba8-8db8-7d1422db2e81'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
955b6f77-3ed1-4ba8-8db8-7d1422db2e81,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,209,Celta Vigo,1,Regular Play,1049,Granada,,,['c8d32e8a-16ec-4d83-8e94-5927b327f6f3'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2e515b3a-4be9-4310-aff8-9ba47b156675,5,1,00:00:00.128,0,0,2,1.10473,30,Pass,1049,Granada,9,From Kick Off,1049,Granada,,,['0ea287f8-4565-4724-8639-c87980ecc3c7'],"[61.0, 40.1]",6847.0,Adalberto Peñaranda Maestre,22.0,Right Center Forward,27109.0,Youssef El-Arabi,1.6124516,-2.6224465,1.0,Ground Pass,"[59.6, 39.3]",38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128
0ea287f8-4565-4724-8639-c87980ecc3c7,6,1,00:00:01.233,0,1,2,,42,Ball Receipt*,1049,Granada,9,From Kick Off,1049,Granada,,,['2e515b3a-4be9-4310-aff8-9ba47b156675'],"[59.6, 39.3]",27109.0,Youssef El-Arabi,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.233
78737d44-5768-4218-b7ef-04d4ea098e25,7,1,00:00:01.233,0,1,2,0.79456,43,Carry,1049,Granada,9,From Kick Off,1049,Granada,,,"['0ea287f8-4565-4724-8639-c87980ecc3c7', '579535f8-e0e1-44ff-97c9-bf688a5a2d09']","[59.6, 39.3]",27109.0,Youssef El-Arabi,24.0,Left Center Forward,,,,,,,,,,,,"[57.9, 38.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.233
579535f8-e0e1-44ff-97c9-bf688a5a2d09,8,1,00:00:02.027,0,2,2,1.489947,30,Pass,1049,Granada,9,From Kick Off,1049,Granada,,,['5a67ce7d-68ec-47c8-b34f-4686230bb016'],"[57.9, 38.9]",27109.0,Youssef El-Arabi,24.0,Left Center Forward,4498.0,Jean-Sylvain Claude Babin,22.461077,-2.7916806,1.0,Ground Pass,"[36.8, 31.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.027
5a67ce7d-68ec-47c8-b34f-4686230bb016,9,1,00:00:03.517,0,3,2,,42,Ball Receipt*,1049,Granada,9,From Kick Off,1049,Granada,,,['579535f8-e0e1-44ff-97c9-bf688a5a2d09'],"[36.8, 31.2]",4498.0,Jean-Sylvain Claude Babin,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.517
96eee7da-ced1-4260-9e65-daf17d7dc32d,10,1,00:00:03.517,0,3,2,0.191074,43,Carry,1049,Granada,9,From Kick Off,1049,Granada,,,"['5a67ce7d-68ec-47c8-b34f-4686230bb016', 'a86fa180-19e9-461b-96c0-0ef58e81e253']","[36.8, 31.2]",4498.0,Jean-Sylvain Claude Babin,5.0,Left Center Back,,,,,,,,,,,,"[35.6, 31.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.517
a86fa180-19e9-461b-96c0-0ef58e81e253,11,1,00:00:03.708,0,3,2,3.33632,30,Pass,1049,Granada,9,From Kick Off,1049,Granada,,,['4860ad2a-06dc-4274-9659-ddf5105bccec'],"[35.6, 31.6]",4498.0,Jean-Sylvain Claude Babin,5.0,Left Center Back,,,57.31492,0.53862417,3.0,High Pass,"[84.8, 61.0]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.708
4860ad2a-06dc-4274-9659-ddf5105bccec,12,1,00:00:07.044,0,7,3,1.176842,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['a86fa180-19e9-461b-96c0-0ef58e81e253', 'c56a49dc-0595-43ab-8c6c-bb4689ac95ba']","[35.3, 19.1]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,7105.0,Fabián Ariel Orellana Valenzuela,18.166452,0.17148343,3.0,High Pass,"[53.2, 22.2]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.044
c56a49dc-0595-43ab-8c6c-bb4689ac95ba,13,1,00:00:08.221,0,8,3,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['4860ad2a-06dc-4274-9659-ddf5105bccec'],"[53.2, 22.2]",7105.0,Fabián Ariel Orellana Valenzuela,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.221
068c5727-d879-499a-929d-8ec0f133b761,14,1,00:00:08.251,0,8,3,0.640558,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['eff299b2-6fdd-47f9-b728-84df18e484b8'],"[52.1, 22.6]",7105.0,Fabián Ariel Orellana Valenzuela,15.0,Left Center Midfield,6801.0,Pedro Pablo Hernández,11.697008,0.52868986,2.0,Low Pass,"[62.2, 28.5]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.251
eff299b2-6fdd-47f9-b728-84df18e484b8,15,1,00:00:08.892,0,8,3,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['068c5727-d879-499a-929d-8ec0f133b761'],"[62.2, 28.5]",6801.0,Pedro Pablo Hernández,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.892
34e7815f-ad69-4b5b-bc19-3145bc212f56,16,1,00:00:08.892,0,8,3,1.769305,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['0fb5c1ee-55c4-4369-b434-f5fae814aa17', '22524e39-9a16-4ea4-afdf-a9d72611f5f4', 'eff299b2-6fdd-47f9-b728-84df18e484b8']","[62.2, 28.5]",6801.0,Pedro Pablo Hernández,13.0,Right Center Midfield,,,,,,,,,,,,"[63.1, 16.3]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.892
22524e39-9a16-4ea4-afdf-a9d72611f5f4,17,1,00:00:09.482,0,9,3,0.716378,17,Pressure,209,Celta Vigo,1,Regular Play,1049,Granada,,,['34e7815f-ad69-4b5b-bc19-3145bc212f56'],"[56.1, 54.1]",3292.0,Abdoulaye Doucouré,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.482
0fb5c1ee-55c4-4369-b434-f5fae814aa17,18,1,00:00:10.661,0,10,3,0.846954,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['a01b6251-bcd3-4d71-adb0-a762f6da4cbd'],"[63.1, 16.3]",6801.0,Pedro Pablo Hernández,13.0,Right Center Midfield,6724.0,Manuel Agudo Durán,14.520675,-1.2773607,1.0,Ground Pass,"[67.3, 2.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.661
720c23e8-98f2-4435-9aed-5bc9978e807a,19,1,00:00:10.759,0,10,3,0.333554,17,Pressure,209,Celta Vigo,1,Regular Play,1049,Granada,,,,"[57.9, 65.6]",6680.0,Rubén Rochina Naixes,12.0,Right Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.759
a01b6251-bcd3-4d71-adb0-a762f6da4cbd,20,1,00:00:11.508,0,11,3,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['0fb5c1ee-55c4-4369-b434-f5fae814aa17'],"[67.3, 2.4]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.508
e6bc6fbc-0f1e-478c-aac3-2a621be64b2b,21,1,00:00:11.508,0,11,3,0.737448,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['81208ea9-ac51-406e-985b-e67d8adbb103', 'a01b6251-bcd3-4d71-adb0-a762f6da4cbd']","[67.3, 2.4]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,"[70.1, 3.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.508
81208ea9-ac51-406e-985b-e67d8adbb103,22,1,00:00:12.245,0,12,3,0.529945,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['b1584a39-2134-4211-97c4-0d6250a7b437'],"[70.1, 3.2]",6724.0,Manuel Agudo Durán,21.0,Left Wing,6801.0,Pedro Pablo Hernández,4.119466,1.4735432,1.0,Ground Pass,"[70.5, 7.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.245
b1584a39-2134-4211-97c4-0d6250a7b437,23,1,00:00:12.775,0,12,3,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['81208ea9-ac51-406e-985b-e67d8adbb103'],"[70.5, 7.3]",6801.0,Pedro Pablo Hernández,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.775
1d964d8a-c71d-4b4b-bc32-94c550908f55,24,1,00:00:12.775,0,12,3,2.58908,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['9c600d4f-59dc-4e2f-9b3c-5cc5de49c130', 'b1584a39-2134-4211-97c4-0d6250a7b437', 'f0a423f2-bca1-472b-9bf5-59931c816f55']","[70.5, 7.3]",6801.0,Pedro Pablo Hernández,13.0,Right Center Midfield,,,,,,,,,,,,"[91.3, 3.3]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.775
9c600d4f-59dc-4e2f-9b3c-5cc5de49c130,25,1,00:00:14.442,0,14,3,0.882545,17,Pressure,209,Celta Vigo,1,Regular Play,1049,Granada,,,['1d964d8a-c71d-4b4b-bc32-94c550908f55'],"[36.5, 76.8]",3292.0,Abdoulaye Doucouré,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.442
f0a423f2-bca1-472b-9bf5-59931c816f55,26,1,00:00:15.364,0,15,3,0.0,3,Dispossessed,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['476a383a-83b6-475c-b865-76e95080e959'],"[91.3, 3.3]",6801.0,Pedro Pablo Hernández,13.0,Right Center Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.364
476a383a-83b6-475c-b865-76e95080e959,27,1,00:00:15.364,0,15,3,0.0,4,Duel,209,Celta Vigo,1,Regular Play,1049,Granada,,,['f0a423f2-bca1-472b-9bf5-59931c816f55'],"[28.8, 76.8]",3292.0,Abdoulaye Doucouré,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,True,,14.0,Lost Out,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.364
92f6d202-3d9e-4f9b-853f-8d222af0bcf1,28,1,00:00:24.919,0,24,4,1.002348,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['718451e3-e0e9-40e9-a305-44c314f0c7ab'],"[91.5, 0.1]",7577.0,Carles Planas Antolínez,6.0,Left Back,7105.0,Fabián Ariel Orellana Valenzuela,8.886507,1.2383701,2.0,Low Pass,"[94.4, 8.5]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.919
718451e3-e0e9-40e9-a305-44c314f0c7ab,29,1,00:00:25.921,0,25,4,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['92f6d202-3d9e-4f9b-853f-8d222af0bcf1'],"[94.4, 8.5]",7105.0,Fabián Ariel Orellana Valenzuela,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.921
a132d775-0a72-4218-bc1f-317a8333e728,30,1,00:00:25.921,0,25,4,2.920744,43,Carry,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['1c92ab60-81df-4c6c-b8e5-351e09ab3eda', '718451e3-e0e9-40e9-a305-44c314f0c7ab']","[94.4, 8.5]",7105.0,Fabián Ariel Orellana Valenzuela,15.0,Left Center Midfield,,,,,,,,,,,,"[84.9, 2.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.921
1c92ab60-81df-4c6c-b8e5-351e09ab3eda,31,1,00:00:28.842,0,28,4,1.889429,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['637e04eb-d929-4b17-9af3-3ec3dc35b74e'],"[84.9, 2.8]",7105.0,Fabián Ariel Orellana Valenzuela,15.0,Left Center Midfield,6794.0,Gustavo Daniel Cabral Cáceres,42.528225,2.3179436,3.0,High Pass,"[56.0, 34.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.842
637e04eb-d929-4b17-9af3-3ec3dc35b74e,32,1,00:00:30.731,0,30,4,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['1c92ab60-81df-4c6c-b8e5-351e09ab3eda'],"[56.0, 34.0]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.731
b323cc1a-5924-4061-ad48-61bcb82234ed,33,1,00:00:30.731,0,30,4,1.512473,43,Carry,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['637e04eb-d929-4b17-9af3-3ec3dc35b74e', 'ed1e34c2-9b07-4eb7-bce7-f40037981dc2']","[56.0, 34.0]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,"[57.6, 37.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.731
ed1e34c2-9b07-4eb7-bce7-f40037981dc2,34,1,00:00:32.244,0,32,4,1.94627,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['66d64691-5121-4bd8-a9de-e30cbf65d158'],"[57.6, 37.9]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,6805.0,Hugo Mallo Novegil,25.709337,1.319214,1.0,Ground Pass,"[64.0, 62.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.244
66d64691-5121-4bd8-a9de-e30cbf65d158,35,1,00:00:34.190,0,34,4,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['ed1e34c2-9b07-4eb7-bce7-f40037981dc2'],"[64.0, 62.8]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.19
9ce3fcd2-4e10-4ffd-9c59-89a5f11806de,36,1,00:00:34.190,0,34,4,1.077174,43,Carry,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['66d64691-5121-4bd8-a9de-e30cbf65d158', '9705db6c-8d39-41ba-b873-6c8bcb685114']","[64.0, 62.8]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,"[64.6, 63.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.19
9705db6c-8d39-41ba-b873-6c8bcb685114,37,1,00:00:35.267,0,35,4,1.069844,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['e2301af1-6017-4b9a-8619-b95c6c7c5a14'],"[64.6, 63.0]",6805.0,Hugo Mallo Novegil,2.0,Right Back,5217.0,Iago Aspas Juncal,22.831995,0.61108476,1.0,Ground Pass,"[83.3, 76.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.267
e2301af1-6017-4b9a-8619-b95c6c7c5a14,38,1,00:00:36.337,0,36,4,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['9705db6c-8d39-41ba-b873-6c8bcb685114'],"[83.3, 76.1]",5217.0,Iago Aspas Juncal,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.337
b3d54ee0-4923-47d7-8f62-22f8e34d0f22,39,1,00:00:36.337,0,36,4,3.75418,43,Carry,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['3f7d34eb-b5a9-499c-9972-6c1f30052f70', 'e2301af1-6017-4b9a-8619-b95c6c7c5a14']","[83.3, 76.1]",5217.0,Iago Aspas Juncal,17.0,Right Wing,,,,,,,,,,,,"[69.0, 66.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.337
3f7d34eb-b5a9-499c-9972-6c1f30052f70,40,1,00:00:40.091,0,40,4,0.983526,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['1afd9890-9eff-4028-a4bc-1be33059aaab', 'e78b8857-7100-4fe1-b64e-dfe71a20c64f']","[69.0, 66.0]",5217.0,Iago Aspas Juncal,17.0,Right Wing,6801.0,Pedro Pablo Hernández,21.843534,-1.4560946,1.0,Ground Pass,"[71.5, 44.3]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.091
