id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,foul_won_defensive,off_camera,pass_switch,dribble_outcome_id,dribble_outcome_name,ball_recovery_recovery_failure,out,dribble_overrun,pass_aerial_won,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_advantage,foul_won_advantage,pass_through_ball,pass_technique_id,pass_technique_name,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,pass_deflected,block_deflection,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time,pass_outswinging,clearance_head,foul_committed_type_id,foul_committed_type_name,pass_straight,pass_no_touch,goalkeeper_technique_id,goalkeeper_technique_name,pass_inswinging,clearance_left_foot,pass_goal_assist,foul_committed_card_id,foul_committed_card_name,pass_cut_back,dribble_nutmeg,shot_one_on_one,clearance_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_offensive,goalkeeper_success_in_play,shot_aerial_won,timestamp_seconds
a2b25165-800b-4840-909e-f6face151f30,3002,2,00:48:12.553,93,12,211,0.0,4,Duel,207,Valencia,7,From Goal Kick,1049,Granada,,,['72534cca-60c4-4381-8246-b9c243563970'],"[20.4, 55.8]",3160.0,Rene Krhin,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2892.553
02f995ee-bdb4-451d-97e3-7f59c12353ea,3003,2,00:48:14.953,93,14,211,1.385461,30,Pass,207,Valencia,7,From Goal Kick,207,Valencia,,,['a2475ce0-111a-470a-b3f2-b3ab328b0518'],"[78.3, 26.5]",6595.0,Daniel Parejo Muñoz,9.0,Right Defensive Midfield,3638.0,Shkodran Mustafi,27.828941,2.4095788,1.0,Ground Pass,"[57.6, 45.1]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2894.953
a2475ce0-111a-470a-b3f2-b3ab328b0518,3004,2,00:48:16.338,93,16,211,,42,Ball Receipt*,207,Valencia,7,From Goal Kick,207,Valencia,,,['02f995ee-bdb4-451d-97e3-7f59c12353ea'],"[57.6, 45.1]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2896.338
51517bdc-a0a3-4dab-b7d7-245c158d6ee7,3005,2,00:48:16.338,93,16,211,1.254262,43,Carry,207,Valencia,7,From Goal Kick,207,Valencia,,,"['a2475ce0-111a-470a-b3f2-b3ab328b0518', 'b59a4403-71f1-437c-b727-5ae24c36bf9a']","[57.6, 45.1]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,"[57.6, 45.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2896.338
b59a4403-71f1-437c-b727-5ae24c36bf9a,3006,2,00:48:17.593,93,17,211,1.532366,30,Pass,207,Valencia,7,From Goal Kick,207,Valencia,,,['3e13d108-d89b-4272-b976-467e99545245'],"[57.6, 45.5]",3638.0,Shkodran Mustafi,3.0,Right Center Back,7005.0,João Pedro Cavaco Cancelo,23.98041,0.9214571,1.0,Ground Pass,"[72.1, 64.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2897.593
3e13d108-d89b-4272-b976-467e99545245,3007,2,00:48:19.125,93,19,211,,42,Ball Receipt*,207,Valencia,7,From Goal Kick,207,Valencia,,,['b59a4403-71f1-437c-b727-5ae24c36bf9a'],"[72.1, 64.6]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2899.125
fde54e6c-2af1-4723-ac5b-870c8b4d0f22,3008,2,00:48:19.125,93,19,211,2.406893,43,Carry,207,Valencia,7,From Goal Kick,207,Valencia,,,"['3e13d108-d89b-4272-b976-467e99545245', '6dd6b884-e190-4d86-b6de-415489aee7de']","[72.1, 64.6]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,"[78.1, 69.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2899.125
6dd6b884-e190-4d86-b6de-415489aee7de,3009,2,00:48:21.532,93,21,211,1.663089,30,Pass,207,Valencia,7,From Goal Kick,207,Valencia,,,['6901a49e-b346-4a68-b5fa-fcb57597a4ca'],"[78.1, 69.9]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,6595.0,Daniel Parejo Muñoz,18.220043,-0.64130574,1.0,Ground Pass,"[92.7, 59.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2901.532
6901a49e-b346-4a68-b5fa-fcb57597a4ca,3010,2,00:48:23.195,93,23,211,,42,Ball Receipt*,207,Valencia,7,From Goal Kick,207,Valencia,,,['6dd6b884-e190-4d86-b6de-415489aee7de'],"[92.7, 59.0]",6595.0,Daniel Parejo Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2903.195
5d4552ec-3f0a-4671-910a-2d96ae99248a,3011,2,00:48:23.195,93,23,211,0.656905,43,Carry,207,Valencia,7,From Goal Kick,207,Valencia,,,"['20b5ad82-bb92-4e7c-8206-c9b2f00d7644', '6901a49e-b346-4a68-b5fa-fcb57597a4ca', '701d41f7-e53a-410d-a56e-ab66151cb753']","[92.7, 59.0]",6595.0,Daniel Parejo Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,"[92.9, 61.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2903.195
20b5ad82-bb92-4e7c-8206-c9b2f00d7644,3012,2,00:48:23.287,93,23,211,0.56646,17,Pressure,207,Valencia,7,From Goal Kick,1049,Granada,,,"['5d4552ec-3f0a-4671-910a-2d96ae99248a', '701d41f7-e53a-410d-a56e-ab66151cb753']","[25.9, 17.7]",16338.0,Uche Henry Agbo,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2903.287
701d41f7-e53a-410d-a56e-ab66151cb753,3013,2,00:48:23.852,93,23,211,0.0,3,Dispossessed,207,Valencia,7,From Goal Kick,207,Valencia,,,"['20b5ad82-bb92-4e7c-8206-c9b2f00d7644', '710e9463-ad8f-4ea2-abcb-766ceea5566d']","[92.9, 61.1]",6595.0,Daniel Parejo Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2903.852
710e9463-ad8f-4ea2-abcb-766ceea5566d,3014,2,00:48:23.852,93,23,212,0.0,4,Duel,1049,Granada,1,Regular Play,1049,Granada,,,['701d41f7-e53a-410d-a56e-ab66151cb753'],"[27.2, 19.0]",16338.0,Uche Henry Agbo,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,11.0,Tackle,16.0,Success In Play,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2903.852
63032135-f905-4bd8-a238-fe63c524f7c1,3015,2,00:48:24.700,93,24,212,0.0,2,Ball Recovery,1049,Granada,1,Regular Play,1049,Granada,,,,"[25.7, 15.5]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2904.7
3e427728-3521-4ac2-9621-08401d47057c,3016,2,00:48:24.700,93,24,212,0.637619,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['63032135-f905-4bd8-a238-fe63c524f7c1', 'fa65e88d-51fc-40c1-850e-31646a333d1c']","[25.7, 15.5]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,"[27.7, 13.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2904.7
fa65e88d-51fc-40c1-850e-31646a333d1c,3017,2,00:48:25.338,93,25,212,0.859546,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['abcb8c48-22bd-4143-a309-37e55613b995'],"[27.7, 13.6]",7158.0,Cristiano Biraghi,6.0,Left Back,25126.0,Nicolás Federico López Alonso,9.860021,0.9293236,1.0,Ground Pass,"[33.6, 21.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2905.338
