id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,counterpress,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,clearance_head,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,pass_switch,off_camera,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,foul_committed_card_id,foul_committed_card_name,pass_aerial_won,pass_inswinging,pass_technique_id,pass_technique_name,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_through_ball,goalkeeper_end_location,clearance_left_foot,foul_committed_advantage,foul_won_advantage,pass_cut_back,shot_first_time,foul_committed_penalty,foul_won_penalty,block_offensive,dribble_overrun,bad_behaviour_card_id,bad_behaviour_card_name,clearance_aerial_won,pass_miscommunication,pass_outswinging,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,pass_goal_assist,foul_committed_type_id,foul_committed_type_name,timestamp_seconds
ee7e5b03-fbb4-484f-a4c5-22ec5715e1a1,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,216,Getafe,1,Regular Play,216,Getafe,4231.0,"[{'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 17054, 'name': 'Emiliano Daniel Velázquez Maldonado'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 6856, 'name': 'Carlos Martín Vigaray'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 6736, 'name': 'Álvaro Medrán Just'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 23}, {'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6907, 'name': 'Pedro León Sánchez Gil'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 11813, 'name': 'Emiliano Buendía'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 32}, {'player': {'id': 15893, 'name': 'Víctor Rodríguez Romero'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 18}, {'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2d8ed07e-6088-417c-8c23-cae77d097e52,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,216,Getafe,1,Regular Play,1049,Granada,4231.0,"[{'player': {'id': 8697, 'name': 'Andrés Eduardo Fernández Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 20064, 'name': 'Hugo Miguel Almeida Costa Lopes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 25}, {'player': {'id': 4498, 'name': 'Jean-Sylvain Claude Babin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 6702, 'name': 'David Rodríguez Lombán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 7158, 'name': 'Cristiano Biraghi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 3160, 'name': 'Rene Krhin'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 6599, 'name': 'Rubén Salvador Pérez Del Mármol'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 6918, 'name': 'Isaac Ajayi Success'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 24783, 'name': 'Javier Márquez Moreno'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 6680, 'name': 'Rubén Rochina Naixes'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 27109, 'name': 'Youssef El-Arabi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
a6186fc8-ffa2-4dd3-b9eb-1d414eed0406,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,216,Getafe,1,Regular Play,1049,Granada,,,['9622f619-dd56-4886-adca-b0c077f17e58'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
9622f619-dd56-4886-adca-b0c077f17e58,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,216,Getafe,1,Regular Play,216,Getafe,,,['a6186fc8-ffa2-4dd3-b9eb-1d414eed0406'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
afc28b2c-222a-4ea1-bd39-1e4c57d43062,5,1,00:00:00.519,0,0,2,0.598909,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['e0d2218f-c768-4669-a99e-b2fc4d27cef6'],"[61.0, 40.1]",11813.0,Emiliano Buendía,19.0,Center Attacking Midfield,24035.0,Álvaro Vázquez García,3.7054014,1.6247978,1.0,Ground Pass,"[60.8, 43.8]",38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.519
e0d2218f-c768-4669-a99e-b2fc4d27cef6,6,1,00:00:01.118,0,1,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['afc28b2c-222a-4ea1-bd39-1e4c57d43062'],"[60.8, 43.8]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.118
fcaa886a-e5c1-4607-8e64-9e405223a8c6,7,1,00:00:01.118,0,1,2,0.04,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['a28b3bc1-bf3e-4fef-b963-8f461737c366', 'e0d2218f-c768-4669-a99e-b2fc4d27cef6']","[60.8, 43.8]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,"[60.8, 44.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.118
a28b3bc1-bf3e-4fef-b963-8f461737c366,8,1,00:00:01.158,0,1,2,1.994276,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['c0b4d1ca-02a7-4b62-aa3e-c6dcfc1c923b'],"[60.8, 44.0]",24035.0,Álvaro Vázquez García,23.0,Center Forward,6736.0,Álvaro Medrán Just,13.980701,3.034095,1.0,Ground Pass,"[46.9, 45.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.158
c0b4d1ca-02a7-4b62-aa3e-c6dcfc1c923b,9,1,00:00:03.153,0,3,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['a28b3bc1-bf3e-4fef-b963-8f461737c366'],"[46.9, 45.5]",6736.0,Álvaro Medrán Just,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.153
34389656-c940-47a4-a6ab-8729a410b81f,10,1,00:00:03.153,0,3,2,0.453771,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['2afbd148-426e-4ff8-95fa-b907b66a04e5', 'c0b4d1ca-02a7-4b62-aa3e-c6dcfc1c923b']","[46.9, 45.5]",6736.0,Álvaro Medrán Just,9.0,Right Defensive Midfield,,,,,,,,,,,,"[43.5, 49.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.153
2afbd148-426e-4ff8-95fa-b907b66a04e5,11,1,00:00:03.606,0,3,2,1.876717,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['eaf0935e-5ed9-4a09-aa90-bcda5fe52a0b'],"[43.5, 49.6]",6736.0,Álvaro Medrán Just,9.0,Right Defensive Midfield,6614.0,Alexis Ruano Delgado,21.01904,-2.0344439,1.0,Ground Pass,"[34.1, 30.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.606
eaf0935e-5ed9-4a09-aa90-bcda5fe52a0b,12,1,00:00:05.483,0,5,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['2afbd148-426e-4ff8-95fa-b907b66a04e5'],"[34.1, 30.8]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.483
ce251272-f4bf-4293-a7ba-17a1511718f9,13,1,00:00:05.483,0,5,2,1.992265,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['3c1f64d9-f386-4607-b3df-cb9bc5a61dd1', 'eaf0935e-5ed9-4a09-aa90-bcda5fe52a0b']","[34.1, 30.8]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,,,,,,,,,,,,"[38.1, 20.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.483
3c1f64d9-f386-4607-b3df-cb9bc5a61dd1,14,1,00:00:07.475,0,7,2,1.091265,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['43ee656f-efa9-45c6-92d4-a5fcc39db6f7'],"[38.1, 20.1]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,15893.0,Víctor Rodríguez Romero,21.004047,-0.19646186,1.0,Ground Pass,"[58.7, 16.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.475
43ee656f-efa9-45c6-92d4-a5fcc39db6f7,15,1,00:00:08.567,0,8,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['3c1f64d9-f386-4607-b3df-cb9bc5a61dd1'],"[58.7, 16.0]",15893.0,Víctor Rodríguez Romero,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.567
5df78204-bf6b-4aa2-92bf-eae640f04424,16,1,00:00:08.567,0,8,2,0.119999,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['43ee656f-efa9-45c6-92d4-a5fcc39db6f7', 'e8fb058d-563d-4d3e-9058-8e6aff26d0a9']","[58.7, 16.0]",15893.0,Víctor Rodríguez Romero,21.0,Left Wing,,,,,,,,,,,,"[58.7, 16.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.567
e8fb058d-563d-4d3e-9058-8e6aff26d0a9,17,1,00:00:08.687,0,8,2,1.635106,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,"['dd5e6396-2ed5-4536-8b40-66dc61bdca0b', 'f7896f8a-0adb-4e6b-bcb9-93344622ec4e']","[58.7, 16.0]",15893.0,Víctor Rodríguez Romero,21.0,Left Wing,6856.0,Carlos Martín Vigaray,12.108262,-0.8379812,1.0,Ground Pass,"[66.8, 7.0]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.687
be2d2c55-02f7-4825-8188-245517139468,18,1,00:00:09.925,0,9,2,0.743818,17,Pressure,216,Getafe,9,From Kick Off,216,Getafe,,,"['5fdb8556-23f1-4942-86d2-82b5f72aecd4', '73ce826f-b7cd-4141-9f8e-cf7ee62a9be5', 'dd5e6396-2ed5-4536-8b40-66dc61bdca0b']","[65.7, 6.2]",6856.0,Carlos Martín Vigaray,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.925
f7896f8a-0adb-4e6b-bcb9-93344622ec4e,19,1,00:00:10.322,0,10,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['e8fb058d-563d-4d3e-9058-8e6aff26d0a9'],"[65.7, 6.2]",6856.0,Carlos Martín Vigaray,6.0,Left Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.322
dd5e6396-2ed5-4536-8b40-66dc61bdca0b,20,1,00:00:10.322,0,10,3,0.0,10,Interception,1049,Granada,1,Regular Play,1049,Granada,,,"['be2d2c55-02f7-4825-8188-245517139468', 'e8fb058d-563d-4d3e-9058-8e6aff26d0a9']","[53.3, 73.1]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,,,True,True,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.322
73ce826f-b7cd-4141-9f8e-cf7ee62a9be5,21,1,00:00:10.322,0,10,3,0.220513,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['5fdb8556-23f1-4942-86d2-82b5f72aecd4', 'be2d2c55-02f7-4825-8188-245517139468', 'c2ba14cd-e650-4499-8b41-4071659bb230', 'dd5e6396-2ed5-4536-8b40-66dc61bdca0b']","[53.3, 73.1]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,"[54.4, 73.9]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.322
c2ba14cd-e650-4499-8b41-4071659bb230,22,1,00:00:10.542,0,10,3,0.0,22,Foul Committed,1049,Granada,1,Regular Play,216,Getafe,,,"['5fdb8556-23f1-4942-86d2-82b5f72aecd4', '73ce826f-b7cd-4141-9f8e-cf7ee62a9be5']","[65.7, 6.2]",6856.0,Carlos Martín Vigaray,6.0,Left Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.542
5fdb8556-23f1-4942-86d2-82b5f72aecd4,23,1,00:00:10.542,0,10,3,0.0,21,Foul Won,1049,Granada,1,Regular Play,1049,Granada,,,"['be2d2c55-02f7-4825-8188-245517139468', 'c2ba14cd-e650-4499-8b41-4071659bb230']","[54.4, 73.9]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.542
b8e35c54-62c1-4511-ba6b-fd733687ea19,24,1,00:00:31.257,0,31,4,2.727304,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['c774ebe2-593b-4835-86ee-029be36c6fc2'],"[46.5, 72.9]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,6918.0,Isaac Ajayi Success,42.29917,-0.097081035,3.0,High Pass,"[88.6, 68.8]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.257
b843f63a-559b-47ce-8d74-07d3c754d1cd,25,1,00:00:33.848,0,33,4,2.679227,17,Pressure,1049,Granada,3,From Free Kick,216,Getafe,,,"['8b14c6f9-0d65-43b8-b67c-8286c8ad18e9', '8bdea052-d712-4f3d-8b87-c84dedaf9519', 'c774ebe2-593b-4835-86ee-029be36c6fc2']","[30.8, 11.3]",6856.0,Carlos Martín Vigaray,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.848
c774ebe2-593b-4835-86ee-029be36c6fc2,26,1,00:00:33.985,0,33,4,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,"['b843f63a-559b-47ce-8d74-07d3c754d1cd', 'b8e35c54-62c1-4511-ba6b-fd733687ea19']","[88.6, 68.8]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.985
8bdea052-d712-4f3d-8b87-c84dedaf9519,27,1,00:00:33.985,0,33,4,2.542607,43,Carry,1049,Granada,3,From Free Kick,1049,Granada,,,"['8b14c6f9-0d65-43b8-b67c-8286c8ad18e9', 'b843f63a-559b-47ce-8d74-07d3c754d1cd', 'c774ebe2-593b-4835-86ee-029be36c6fc2']","[88.6, 68.8]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,"[94.8, 75.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.985
8b14c6f9-0d65-43b8-b67c-8286c8ad18e9,28,1,00:00:36.527,0,36,4,0.0,3,Dispossessed,1049,Granada,3,From Free Kick,1049,Granada,,,"['1122ee39-4ddc-43e8-944c-8e74d1bec2e9', 'b843f63a-559b-47ce-8d74-07d3c754d1cd']","[94.8, 75.0]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.527
1122ee39-4ddc-43e8-944c-8e74d1bec2e9,29,1,00:00:36.527,0,36,4,0.0,4,Duel,1049,Granada,3,From Free Kick,216,Getafe,,,['8b14c6f9-0d65-43b8-b67c-8286c8ad18e9'],"[25.3, 5.1]",6856.0,Carlos Martín Vigaray,6.0,Left Back,,,,,,,,,,,,,,,,,True,,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.527
cb4f691c-4428-4ec4-bc40-8da309ff410d,30,1,00:00:46.916,0,46,5,1.386119,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['29d36145-ceca-4e05-a911-250801a1274d'],"[99.1, 80.0]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,24783.0,Javier Márquez Moreno,12.022063,-1.3782947,2.0,Low Pass,"[101.4, 68.2]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.916
2935145f-5b52-42dc-be21-86be9021b9c6,31,1,00:00:48.006,0,48,5,0.481609,17,Pressure,1049,Granada,4,From Throw In,216,Getafe,,,"['29d36145-ceca-4e05-a911-250801a1274d', 'b8cfb6da-6234-4106-a148-7901d4b0d6e9']","[18.7, 12.1]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.006
29d36145-ceca-4e05-a911-250801a1274d,32,1,00:00:48.302,0,48,5,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,"['2935145f-5b52-42dc-be21-86be9021b9c6', 'cb4f691c-4428-4ec4-bc40-8da309ff410d']","[101.4, 68.2]",24783.0,Javier Márquez Moreno,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.302
b8cfb6da-6234-4106-a148-7901d4b0d6e9,33,1,00:00:48.302,0,48,5,1.006317,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,"['2935145f-5b52-42dc-be21-86be9021b9c6', 'a78ecb92-16f4-4b9a-9bd7-8c4b3a97fc27']","[101.4, 68.0]",24783.0,Javier Márquez Moreno,19.0,Center Attacking Midfield,20064.0,Hugo Miguel Almeida Costa Lopes,9.193476,2.371578,2.0,Low Pass,"[94.8, 74.4]",38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.302
a78ecb92-16f4-4b9a-9bd7-8c4b3a97fc27,34,1,00:00:49.309,0,49,5,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['b8cfb6da-6234-4106-a148-7901d4b0d6e9'],"[94.8, 74.4]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.309
b98291cd-304b-48dd-b52c-46191a76c3a8,35,1,00:00:49.309,0,49,5,1.734349,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['a78ecb92-16f4-4b9a-9bd7-8c4b3a97fc27', 'aeee03a3-a1ec-4bcf-a9e8-6905fb3623bf', 'd4b7dd25-1018-4e56-a6e4-c52e81b9a91e']","[94.8, 74.4]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,"[90.8, 71.4]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.309
aeee03a3-a1ec-4bcf-a9e8-6905fb3623bf,36,1,00:00:49.796,0,49,5,1.318973,17,Pressure,1049,Granada,4,From Throw In,216,Getafe,,,"['b98291cd-304b-48dd-b52c-46191a76c3a8', 'd4b7dd25-1018-4e56-a6e4-c52e81b9a91e']","[26.1, 7.4]",15893.0,Víctor Rodríguez Romero,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.796
d4b7dd25-1018-4e56-a6e4-c52e81b9a91e,37,1,00:00:51.043,0,51,5,0.718615,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,"['16ccc135-31b6-43fb-a9f1-f389bb75682a', 'aeee03a3-a1ec-4bcf-a9e8-6905fb3623bf']","[90.8, 71.4]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,6680.0,Rubén Rochina Naixes,11.2272,-1.2631294,1.0,Ground Pass,"[94.2, 60.7]",38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.043
16ccc135-31b6-43fb-a9f1-f389bb75682a,38,1,00:00:51.761,0,51,5,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['d4b7dd25-1018-4e56-a6e4-c52e81b9a91e'],"[94.2, 60.7]",6680.0,Rubén Rochina Naixes,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.761
6f67a4f7-4875-4af4-b59c-2a5fabeac59d,39,1,00:00:51.761,0,51,5,1.689296,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['16ccc135-31b6-43fb-a9f1-f389bb75682a', 'd2ad389b-55a4-46ee-8360-4020cf11ae82']","[94.2, 60.7]",6680.0,Rubén Rochina Naixes,21.0,Left Wing,,,,,,,,,,,,"[95.2, 62.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.761
d2ad389b-55a4-46ee-8360-4020cf11ae82,40,1,00:00:53.451,0,53,5,0.574112,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,"['283ad7bd-4d71-4e38-873d-9599689158a0', 'be23b0a8-b62b-4062-9917-6e72a7dc278b']","[95.2, 62.8]",6680.0,Rubén Rochina Naixes,21.0,Left Wing,6918.0,Isaac Ajayi Success,8.6977005,-0.15002696,1.0,Ground Pass,"[103.8, 61.5]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.451
