id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry_end_location,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,clearance_head,pass_cross,pass_assisted_shot_id,pass_goal_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_left_foot,pass_shot_assist,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_aerial_won,counterpress,foul_won_defensive,out,clearance_aerial_won,goalkeeper_end_location,dribble_outcome_id,dribble_outcome_name,50_50_outcome_id,50_50_outcome_name,pass_inswinging,foul_committed_type_id,foul_committed_type_name,pass_outswinging,shot_aerial_won,foul_committed_card_id,foul_committed_card_name,pass_no_touch,foul_committed_advantage,foul_won_advantage,goalkeeper_punched_out,pass_cut_back,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_penalty,foul_won_penalty,block_save_block,block_offensive,pass_straight,timestamp_seconds
0e8f6f0c-1146-4a4a-8b39-464e26532df6,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,220,Real Madrid,1,Regular Play,220,Real Madrid,4231.0,"[{'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3063, 'name': 'Danilo Luiz da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 5695, 'name': 'James David Rodríguez Rubio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 11}, {'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 19677, 'name': 'Karim Benzema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
850f6ba9-8cd2-4d8b-b8b1-72b0b40c7c2e,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,220,Real Madrid,1,Regular Play,218,Real Betis,442.0,"[{'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 11634, 'name': 'Cristiano Piccini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 12}, {'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 20}, {'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6865, 'name': 'Francisco José Molinero Calderón'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 24162, 'name': 'Xavier Torres Buigues'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 16}, {'player': {'id': 27347, 'name': 'Juan Manuel Vargas Risco'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 10}, {'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
d618b7b4-0e6c-4abd-8fc2-4465c3b130fc,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['51674c65-4c5a-4dec-9fca-c77c2305f0a2'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
51674c65-4c5a-4dec-9fca-c77c2305f0a2,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,220,Real Madrid,1,Regular Play,218,Real Betis,,,['d618b7b4-0e6c-4abd-8fc2-4465c3b130fc'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
d82d4a13-6aee-4cc3-a84e-698ae1542436,5,1,00:00:00.510,0,0,2,0.637123,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['fab6c618-c1fd-457b-82ea-ec4c1c8e8828'],True,"[61.0, 40.1]",6697.0,Daniel Ceballos Fernández,22.0,Right Center Forward,6832.0,Rubén Castro Martín,3.535534,2.9996955,1.0,Ground Pass,"[57.5, 40.6]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51
fab6c618-c1fd-457b-82ea-ec4c1c8e8828,6,1,00:00:01.147,0,1,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['d82d4a13-6aee-4cc3-a84e-698ae1542436'],,"[57.5, 40.6]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.147
d4d1779a-32b3-412e-a649-652eb4b961d2,7,1,00:00:03.662,0,3,2,1.54657,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['cde3c548-ca92-4f7f-a4b3-e045fae6d9a3'],,"[71.2, 58.3]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,26723.0,Álvaro Cejudo Carmona,18.816216,1.2574489,1.0,Ground Pass,"[77.0, 76.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.662
cde3c548-ca92-4f7f-a4b3-e045fae6d9a3,8,1,00:00:05.209,0,5,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['d4d1779a-32b3-412e-a649-652eb4b961d2'],,"[77.0, 76.2]",26723.0,Álvaro Cejudo Carmona,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.209
57b010bf-c649-4b1b-9d86-0b3061c2a9af,9,1,00:00:05.209,0,5,2,2.651672,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['43752e42-a7a1-402c-b53b-9bb9813e680d', '5f5d0abe-f193-42cb-a98b-128739fd6480', 'cde3c548-ca92-4f7f-a4b3-e045fae6d9a3']",,"[77.0, 76.2]",26723.0,Álvaro Cejudo Carmona,12.0,Right Midfield,,,,,,,,,,,,True,"[76.4, 68.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.209
5f5d0abe-f193-42cb-a98b-128739fd6480,10,1,00:00:05.831,0,5,2,1.294101,17,Pressure,218,Real Betis,9,From Kick Off,220,Real Madrid,,,['57b010bf-c649-4b1b-9d86-0b3061c2a9af'],,"[40.4, 3.3]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.831
b5e4f038-134f-4640-9eee-399463531770,11,1,00:00:07.360,0,7,2,0.560424,17,Pressure,218,Real Betis,9,From Kick Off,220,Real Madrid,,,['43752e42-a7a1-402c-b53b-9bb9813e680d'],,"[41.4, 10.8]",5574.0,Toni Kroos,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.36
43752e42-a7a1-402c-b53b-9bb9813e680d,12,1,00:00:07.860,0,7,2,0.0,3,Dispossessed,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['90b7332e-84cf-4a95-b1e6-e5855db04520', 'b5e4f038-134f-4640-9eee-399463531770']",,"[76.4, 68.1]",26723.0,Álvaro Cejudo Carmona,12.0,Right Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.86
90b7332e-84cf-4a95-b1e6-e5855db04520,13,1,00:00:07.860,0,7,2,0.0,4,Duel,218,Real Betis,9,From Kick Off,220,Real Madrid,,,['43752e42-a7a1-402c-b53b-9bb9813e680d'],,"[43.7, 12.0]",5574.0,Toni Kroos,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.86
494f0564-1c6f-4773-a355-eea5ff33c7e4,14,1,00:00:08.428,0,8,2,0.0,2,Ball Recovery,218,Real Betis,9,From Kick Off,218,Real Betis,,,,,"[71.5, 63.5]",6697.0,Daniel Ceballos Fernández,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.428
866731b3-9548-450f-abb6-95ab9afb0f1e,15,1,00:00:09.432,0,9,2,0.592475,17,Pressure,218,Real Betis,9,From Kick Off,220,Real Madrid,,,['91368070-9e05-4120-8d84-0fa514253e02'],,"[53.6, 20.5]",5574.0,Toni Kroos,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.432
91368070-9e05-4120-8d84-0fa514253e02,16,1,00:00:09.784,0,9,2,0.0,9,Clearance,218,Real Betis,9,From Kick Off,218,Real Betis,,,['866731b3-9548-450f-abb6-95ab9afb0f1e'],,"[63.6, 58.8]",24162.0,Xavier Torres Buigues,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.784
e003899c-df4b-4d16-888d-343ed3c2550d,17,1,00:00:13.936,0,13,3,0.0,2,Ball Recovery,220,Real Madrid,1,Regular Play,220,Real Madrid,,,,,"[10.4, 52.5]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.936
b4377ed9-7aa8-40dd-b662-bfcc531e9c27,18,1,00:00:13.936,0,13,3,1.930442,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['0acbd95d-5b99-4d2a-a5dc-521e8770e7f8', 'e003899c-df4b-4d16-888d-343ed3c2550d']",,"[10.4, 52.5]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,,,,,,,,,,,,,"[12.8, 47.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.936
0acbd95d-5b99-4d2a-a5dc-521e8770e7f8,19,1,00:00:15.867,0,15,3,1.600483,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['0a2e2504-a44d-4c50-b67c-3a98c92049f6'],,"[12.8, 47.4]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,5201.0,Sergio Ramos García,28.68327,-1.0728408,1.0,Ground Pass,"[26.5, 22.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.867
0a2e2504-a44d-4c50-b67c-3a98c92049f6,20,1,00:00:17.467,0,17,3,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['0acbd95d-5b99-4d2a-a5dc-521e8770e7f8'],,"[26.5, 22.2]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.467
318b1837-a3a6-46d5-9518-f2f91bc15190,21,1,00:00:17.467,0,17,3,1.964076,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['0a2e2504-a44d-4c50-b67c-3a98c92049f6', 'bdfdfd13-aeac-4860-8d51-77ef493a83d0']",,"[26.5, 22.2]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,"[36.7, 18.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.467
bdfdfd13-aeac-4860-8d51-77ef493a83d0,22,1,00:00:19.431,0,19,3,1.103065,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['f066b4aa-cca6-4b09-8b0b-ed3fad50412f'],,"[36.7, 18.0]",5201.0,Sergio Ramos García,5.0,Left Center Back,5552.0,Marcelo Vieira da Silva Júnior,16.389326,-0.8674645,1.0,Ground Pass,"[47.3, 5.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.431
f066b4aa-cca6-4b09-8b0b-ed3fad50412f,23,1,00:00:20.534,0,20,3,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['bdfdfd13-aeac-4860-8d51-77ef493a83d0'],,"[47.3, 5.5]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.534
b4ae6c2e-da04-4943-8bbd-d5993529e47a,24,1,00:00:20.534,0,20,3,1.869027,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['7d0e8c90-dcc9-4599-9cdd-d464ecbf7f96', 'f066b4aa-cca6-4b09-8b0b-ed3fad50412f']",,"[47.3, 5.5]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,"[48.2, 5.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.534
7d0e8c90-dcc9-4599-9cdd-d464ecbf7f96,25,1,00:00:22.403,0,22,3,0.716739,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['dffabe95-dbdc-4e13-9b18-95de9964ada7'],,"[48.2, 5.6]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,5574.0,Toni Kroos,6.9339743,0.9907935,1.0,Ground Pass,"[52.0, 11.4]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.403
dffabe95-dbdc-4e13-9b18-95de9964ada7,26,1,00:00:23.120,0,23,3,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['7d0e8c90-dcc9-4599-9cdd-d464ecbf7f96'],,"[52.0, 11.4]",5574.0,Toni Kroos,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.12
6874d170-5434-4ce7-87dd-913784189b04,27,1,00:00:23.120,0,23,3,1.061727,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['bb688224-7831-449a-bc2d-b615479cd6e2'],,"[52.0, 11.4]",5574.0,Toni Kroos,11.0,Left Defensive Midfield,5552.0,Marcelo Vieira da Silva Júnior,8.547514,-2.0710769,1.0,Ground Pass,"[47.9, 3.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.12
bb688224-7831-449a-bc2d-b615479cd6e2,28,1,00:00:24.182,0,24,3,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['6874d170-5434-4ce7-87dd-913784189b04'],,"[47.9, 3.9]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.182
60b35a10-d8fe-43aa-93c6-e959a0a8a3a1,29,1,00:00:24.182,0,24,3,1.549776,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['7619dcaa-6d4b-451d-bb30-1bb4ef6fa881'],,"[47.9, 3.9]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,5201.0,Sergio Ramos García,14.35897,2.0562472,1.0,Ground Pass,"[41.2, 16.6]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.182
7619dcaa-6d4b-451d-bb30-1bb4ef6fa881,30,1,00:00:25.732,0,25,3,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['60b35a10-d8fe-43aa-93c6-e959a0a8a3a1'],,"[41.2, 16.6]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.732
37bc7f93-0a26-4ec8-93b3-c1bffc7bace1,31,1,00:00:25.732,0,25,3,1.879591,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['7619dcaa-6d4b-451d-bb30-1bb4ef6fa881', '82a18aed-0762-433b-bd41-257bfadd03cf']",,"[41.2, 16.6]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,"[40.6, 23.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.732
82a18aed-0762-433b-bd41-257bfadd03cf,32,1,00:00:27.611,0,27,3,1.198953,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['cdd91ac5-4dc8-428b-a4fa-d452a40d9156'],,"[40.6, 23.9]",5201.0,Sergio Ramos García,5.0,Left Center Back,5463.0,Luka Modrić,30.152447,1.2815632,1.0,Ground Pass,"[49.2, 52.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.611
cdd91ac5-4dc8-428b-a4fa-d452a40d9156,33,1,00:00:28.810,0,28,3,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['82a18aed-0762-433b-bd41-257bfadd03cf'],,"[49.2, 52.8]",5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.81
be13cbcc-34b4-46f4-9e15-893088dcf9d7,34,1,00:00:28.810,0,28,3,1.077198,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['cdd91ac5-4dc8-428b-a4fa-d452a40d9156', 'e7b32aad-d34a-4b87-a135-7897ad5519de']",,"[49.2, 52.8]",5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[49.8, 55.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.81
e7b32aad-d34a-4b87-a135-7897ad5519de,35,1,00:00:29.887,0,29,3,1.015747,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['0f5b5e2a-251c-4211-944b-2f9a9b6cffbd'],,"[49.8, 55.5]",5463.0,Luka Modrić,9.0,Right Defensive Midfield,5695.0,James David Rodríguez Rubio,19.706345,0.025375264,1.0,Ground Pass,"[69.5, 56.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.887
82d7b78d-c9a0-43c0-9066-e9349f3f2a29,36,1,00:00:30.492,0,30,3,1.352316,17,Pressure,220,Real Madrid,1,Regular Play,218,Real Betis,,,"['0f5b5e2a-251c-4211-944b-2f9a9b6cffbd', '5d9c62fb-5ce7-482a-ac4a-48db1b1c0e00', 'f61319ec-f1c8-4b4b-a2db-cbbdf30b6226']",,"[47.6, 24.3]",6865.0,Francisco José Molinero Calderón,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.492
0f5b5e2a-251c-4211-944b-2f9a9b6cffbd,37,1,00:00:30.903,0,30,3,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['82d7b78d-c9a0-43c0-9066-e9349f3f2a29', 'e7b32aad-d34a-4b87-a135-7897ad5519de']",,"[69.5, 56.0]",5695.0,James David Rodríguez Rubio,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.903
5d9c62fb-5ce7-482a-ac4a-48db1b1c0e00,38,1,00:00:30.903,0,30,3,0.773091,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['0f5b5e2a-251c-4211-944b-2f9a9b6cffbd', '82d7b78d-c9a0-43c0-9066-e9349f3f2a29', 'f61319ec-f1c8-4b4b-a2db-cbbdf30b6226']",,"[69.5, 56.0]",5695.0,James David Rodríguez Rubio,17.0,Right Wing,,,,,,,,,,,,True,"[65.4, 57.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.903
f61319ec-f1c8-4b4b-a2db-cbbdf30b6226,39,1,00:00:31.676,0,31,3,0.958616,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['82d7b78d-c9a0-43c0-9066-e9349f3f2a29', 'bf2725cc-7fb7-4696-a541-406b671df73c']",,"[65.4, 57.5]",5695.0,James David Rodríguez Rubio,17.0,Right Wing,5463.0,Luka Modrić,16.643316,2.785635,1.0,Ground Pass,"[49.8, 63.3]",,,38.0,Left Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.676
bf2725cc-7fb7-4696-a541-406b671df73c,40,1,00:00:32.635,0,32,3,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['f61319ec-f1c8-4b4b-a2db-cbbdf30b6226'],,"[49.8, 63.3]",5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.635
baa9bbf3-73da-458d-a009-7eb2f0bf5e5d,41,1,00:00:32.635,0,32,3,2.202138,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['28181803-fce6-4709-8836-005bd37f5571', 'bf2725cc-7fb7-4696-a541-406b671df73c']",,"[49.8, 63.3]",5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[47.8, 67.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.635
