id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,out,ball_recovery_recovery_failure,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_aerial_won,pass_switch,foul_committed_advantage,foul_won_advantage,clearance_aerial_won,clearance_head,interception_outcome_id,interception_outcome_name,clearance_left_foot,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_cut_back,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_one_on_one,shot_aerial_won,foul_committed_card_id,foul_committed_card_name,pass_technique_id,pass_technique_name,pass_outswinging,shot_first_time,foul_won_defensive,block_offensive,pass_deflected,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_open_goal,shot_redirect,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
b57368ae-537a-462a-bdf3-a77dafe1e18d,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,222,Villarreal,1,Regular Play,222,Villarreal,442.0,"[{'player': {'id': 6755, 'name': 'Sergio Asenjo Andrés'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3324, 'name': 'Eric Bertrand Bailly'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 5588, 'name': 'Antonio Rukavina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 22}, {'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 18}, {'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 19}, {'player': {'id': 6761, 'name': 'Leonardo Carrilho Baptistão'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 10}, {'player': {'id': 6735, 'name': 'Adrián López Álvarez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
bea15975-a32d-432e-bd26-b92937101eb3,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,222,Villarreal,1,Regular Play,216,Getafe,442.0,"[{'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 6861, 'name': 'Juan Torres Ruiz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 27402, 'name': 'Álvaro Daniel Pereira Barragán'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 6736, 'name': 'Álvaro Medrán Just'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 23}, {'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 10}, {'player': {'id': 6907, 'name': 'Pedro León Sánchez Gil'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 14}, {'player': {'id': 26647, 'name': 'Henok Goitom'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 11813, 'name': 'Emiliano Buendía'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 32}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
32e42860-202f-417c-a95b-5f89e9504e07,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,222,Villarreal,1,Regular Play,222,Villarreal,,,['c9556855-8ab0-472b-a8c6-cf2bee33578e'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
c9556855-8ab0-472b-a8c6-cf2bee33578e,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,222,Villarreal,1,Regular Play,216,Getafe,,,['32e42860-202f-417c-a95b-5f89e9504e07'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4eadc4b3-ff12-47a8-bc56-74851697ef33,5,1,00:00:01.116,0,1,2,0.970356,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['4b35d914-fb56-4d9b-8e62-d4d9c3fb97c3'],"[60.0, 40.0]",26647.0,Henok Goitom,22.0,Right Center Forward,6745.0,Mehdi Lacen,6.109828,-2.7732437,1.0,Ground Pass,"[54.3, 37.8]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.116
4b35d914-fb56-4d9b-8e62-d4d9c3fb97c3,6,1,00:00:02.086,0,2,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['4eadc4b3-ff12-47a8-bc56-74851697ef33'],"[54.3, 37.8]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.086
b5f728e5-5b90-4499-a198-b4e715239aef,7,1,00:00:02.086,0,2,2,0.007936001,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['4b35d914-fb56-4d9b-8e62-d4d9c3fb97c3', 'b90e4a10-7527-4007-b5a7-760001d8b287']","[54.3, 37.8]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,"[54.3, 38.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.086
b90e4a10-7527-4007-b5a7-760001d8b287,8,1,00:00:02.094,0,2,2,1.087492,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['c1e8d234-a1dc-46fd-ac63-7f2e4a916cb0'],"[54.3, 38.2]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,6736.0,Álvaro Medrán Just,12.980755,2.2250829,1.0,Ground Pass,"[46.4, 48.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.094
c1e8d234-a1dc-46fd-ac63-7f2e4a916cb0,9,1,00:00:03.182,0,3,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['b90e4a10-7527-4007-b5a7-760001d8b287'],"[46.4, 48.5]",6736.0,Álvaro Medrán Just,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.182
e0195818-fda4-4b8e-a5ac-40920e7f7271,10,1,00:00:03.182,0,3,2,2.551239,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['48e8c6c8-9c12-4765-aea7-15eabd7360ee'],"[46.4, 48.5]",6736.0,Álvaro Medrán Just,9.0,Right Defensive Midfield,27402.0,Álvaro Daniel Pereira Barragán,34.0,-2.0607536,1.0,Ground Pass,"[30.4, 18.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.182
48e8c6c8-9c12-4765-aea7-15eabd7360ee,11,1,00:00:05.733,0,5,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['e0195818-fda4-4b8e-a5ac-40920e7f7271'],"[30.4, 18.5]",27402.0,Álvaro Daniel Pereira Barragán,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.733
41e1bac7-2918-4d95-9b6d-9bb09fcc80b4,12,1,00:00:05.733,0,5,2,0.17917,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['48e8c6c8-9c12-4765-aea7-15eabd7360ee', '9fbaa463-9cb2-4725-8f70-7401f698471b']","[30.4, 18.5]",27402.0,Álvaro Daniel Pereira Barragán,6.0,Left Back,,,,,,,,,,,,"[32.1, 18.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.733
9fbaa463-9cb2-4725-8f70-7401f698471b,13,1,00:00:05.912,0,5,2,1.115612,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['c3b1cfdf-bc6f-4f90-9990-bbddd084f8aa'],"[32.1, 18.1]",27402.0,Álvaro Daniel Pereira Barragán,6.0,Left Back,6861.0,Juan Torres Ruiz,10.429286,2.172096,1.0,Ground Pass,"[26.2, 26.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.912
c3b1cfdf-bc6f-4f90-9990-bbddd084f8aa,14,1,00:00:07.028,0,7,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['9fbaa463-9cb2-4725-8f70-7401f698471b'],"[26.2, 26.7]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.028
d37c366c-f7f9-453b-ab46-569d41d0f134,15,1,00:00:07.028,0,7,2,0.98618,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['6f94327d-0c4f-4193-880e-fcf46cab8bb8', 'c3b1cfdf-bc6f-4f90-9990-bbddd084f8aa']","[26.2, 26.7]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,"[26.2, 26.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.028
6f94327d-0c4f-4193-880e-fcf46cab8bb8,16,1,00:00:08.014,0,8,2,1.717988,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['d6210265-4dcd-4138-bf9c-c8eac3b660f2'],"[26.2, 26.7]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,25881.0,Juan Antonio Rodríguez Villamuela,26.338755,1.4681054,1.0,Ground Pass,"[28.9, 52.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.014
d6210265-4dcd-4138-bf9c-c8eac3b660f2,17,1,00:00:09.732,0,9,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['6f94327d-0c4f-4193-880e-fcf46cab8bb8'],"[28.9, 52.9]",25881.0,Juan Antonio Rodríguez Villamuela,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.732
2041d09c-ed09-4f78-bbb9-db568226c392,18,1,00:00:09.732,0,9,2,1.356416,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['d6210265-4dcd-4138-bf9c-c8eac3b660f2', 'f20e068b-bdd6-4416-aea4-f17752825bb2']","[28.9, 52.9]",25881.0,Juan Antonio Rodríguez Villamuela,3.0,Right Center Back,,,,,,,,,,,,"[28.9, 52.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.732
f20e068b-bdd6-4416-aea4-f17752825bb2,19,1,00:00:11.088,0,11,2,1.853009,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['d814fc49-2d7b-4baa-a0fc-6e282aeb1e42'],"[28.9, 52.9]",25881.0,Juan Antonio Rodríguez Villamuela,3.0,Right Center Back,6627.0,Damián Nicolás Suárez Suárez,23.120987,1.1090829,1.0,Ground Pass,"[39.2, 73.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.088
d814fc49-2d7b-4baa-a0fc-6e282aeb1e42,20,1,00:00:12.941,0,12,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['f20e068b-bdd6-4416-aea4-f17752825bb2'],"[39.2, 73.6]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.941
0cfb96bc-2399-4fc6-a5e1-17106d03dc9f,21,1,00:00:12.941,0,12,2,1.5943,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['51d25b98-d59d-466e-ac43-5d9b02e7e61c'],"[39.2, 73.6]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,25881.0,Juan Antonio Rodríguez Villamuela,16.86683,-2.2427595,1.0,Ground Pass,"[28.7, 60.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.941
51d25b98-d59d-466e-ac43-5d9b02e7e61c,22,1,00:00:14.536,0,14,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['0cfb96bc-2399-4fc6-a5e1-17106d03dc9f'],"[28.7, 60.4]",25881.0,Juan Antonio Rodríguez Villamuela,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.536
27db7af6-0318-4765-a06b-1fe7e89b5596,23,1,00:00:14.536,0,14,2,1.064233,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['0cf0ec84-d46d-437c-8a01-6783477c2b11', '51d25b98-d59d-466e-ac43-5d9b02e7e61c']","[28.7, 60.4]",25881.0,Juan Antonio Rodríguez Villamuela,3.0,Right Center Back,,,,,,,,,,,,"[28.2, 60.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.536
0cf0ec84-d46d-437c-8a01-6783477c2b11,24,1,00:00:15.600,0,15,2,2.139202,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['7c50040e-f9dd-4c25-af52-ae72b71e8010'],"[28.2, 60.4]",25881.0,Juan Antonio Rodríguez Villamuela,3.0,Right Center Back,6861.0,Juan Torres Ruiz,25.434229,-1.9199033,1.0,Ground Pass,"[19.5, 36.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6
7c50040e-f9dd-4c25-af52-ae72b71e8010,25,1,00:00:17.739,0,17,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['0cf0ec84-d46d-437c-8a01-6783477c2b11'],"[19.5, 36.5]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.739
b092e550-83f2-4af9-a052-5b13954d8340,26,1,00:00:17.739,0,17,2,0.930026,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['7c50040e-f9dd-4c25-af52-ae72b71e8010', '835d886d-da39-43bf-aafe-208f821c2ccf']","[19.5, 36.5]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,"[22.9, 31.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.739
835d886d-da39-43bf-aafe-208f821c2ccf,27,1,00:00:18.669,0,18,2,2.071348,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['b42bce2c-a702-4bf1-98b3-4a061e25354b'],"[22.9, 31.1]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,6745.0,Mehdi Lacen,23.901464,-1.1483239,1.0,Ground Pass,"[32.7, 9.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.669
b42bce2c-a702-4bf1-98b3-4a061e25354b,28,1,00:00:20.740,0,20,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['835d886d-da39-43bf-aafe-208f821c2ccf'],"[32.7, 9.3]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.74
a83dfe16-99ee-445a-9b2b-17d0408608c7,29,1,00:00:20.740,0,20,2,1.997439,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['b42bce2c-a702-4bf1-98b3-4a061e25354b', 'da5a4c18-0773-4dc5-9c29-bcec1ee1c4db']","[32.7, 9.3]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,"[43.4, 6.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.74
da5a4c18-0773-4dc5-9c29-bcec1ee1c4db,30,1,00:00:22.738,0,22,2,1.3268,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['3234c621-397c-4a8a-a2c3-5cb73338c789'],"[43.4, 6.6]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,6907.0,Pedro León Sánchez Gil,18.33494,0.60313004,1.0,Ground Pass,"[58.5, 17.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.738
3234c621-397c-4a8a-a2c3-5cb73338c789,31,1,00:00:22.789,0,22,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['da5a4c18-0773-4dc5-9c29-bcec1ee1c4db'],"[58.5, 17.0]",6907.0,Pedro León Sánchez Gil,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.789
1e8ff9e8-a05a-46a8-b329-ceafea1ade07,32,1,00:00:22.789,0,22,2,1.275225,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['3234c621-397c-4a8a-a2c3-5cb73338c789', '6cdf6ec4-6ac2-4836-95ae-f78d312fb2d1', 'acc6c999-f45c-4f28-9335-8ae4770d7385']","[58.5, 17.0]",6907.0,Pedro León Sánchez Gil,16.0,Left Midfield,,,,,,,,,,,,"[57.6, 19.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.789
acc6c999-f45c-4f28-9335-8ae4770d7385,33,1,00:00:22.789,0,22,2,0.0,6,Block,216,Getafe,9,From Kick Off,222,Villarreal,,,['1e8ff9e8-a05a-46a8-b329-ceafea1ade07'],"[75.5, 73.0]",6609.0,Denis Suárez Fernández,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.789
6cdf6ec4-6ac2-4836-95ae-f78d312fb2d1,34,1,00:00:24.065,0,24,2,0.067741,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['aae8b39e-996f-4e31-a5ae-fa548180fce3'],"[57.6, 19.2]",6907.0,Pedro León Sánchez Gil,16.0,Left Midfield,,,2.1260293,0.8519663,1.0,Ground Pass,"[59.0, 20.8]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.065
aae8b39e-996f-4e31-a5ae-fa548180fce3,35,1,00:00:24.132,0,24,2,0.0,6,Block,216,Getafe,9,From Kick Off,222,Villarreal,,,['6cdf6ec4-6ac2-4836-95ae-f78d312fb2d1'],"[61.1, 59.3]",6622.0,Tomás Pina Isla,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.132
a350a4b9-aafd-459c-9905-46bbbe178279,36,1,00:00:24.293,0,24,2,0.0,6,Block,216,Getafe,9,From Kick Off,216,Getafe,,,,"[56.3, 18.1]",6907.0,Pedro León Sánchez Gil,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.293
cc6cc1a8-36b7-45b3-a0f9-3d2053f0bb60,37,1,00:00:25.362,0,25,2,0.464697,17,Pressure,216,Getafe,9,From Kick Off,222,Villarreal,,,['6ba334c0-10f3-4185-a43b-b936022167ce'],"[62.0, 48.3]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.362
6ba334c0-10f3-4185-a43b-b936022167ce,38,1,00:00:25.624,0,25,2,0.0,9,Clearance,216,Getafe,9,From Kick Off,216,Getafe,,,['cc6cc1a8-36b7-45b3-a0f9-3d2053f0bb60'],"[54.5, 31.6]",6736.0,Álvaro Medrán Just,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.624
6ab1ec82-d432-48e5-8149-e0e56920f6ab,39,1,00:00:29.713,0,29,2,1.210741,17,Pressure,216,Getafe,9,From Kick Off,216,Getafe,,,['0f435505-ed42-4dca-b012-42c1dcbceade'],"[87.1, 7.5]",11813.0,Emiliano Buendía,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.713
0f435505-ed42-4dca-b012-42c1dcbceade,40,1,00:00:30.033,0,30,2,0.0,2,Ball Recovery,216,Getafe,9,From Kick Off,222,Villarreal,,,['6ab1ec82-d432-48e5-8149-e0e56920f6ab'],"[29.0, 73.5]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.033
c670f2a3-85d5-491a-b0d6-5829aa6e69cb,41,1,00:00:48.800,0,48,3,1.138739,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['1d64cc5e-5d87-4c5d-abf7-94b505ddbf08'],"[94.5, 0.1]",27402.0,Álvaro Daniel Pereira Barragán,6.0,Left Back,6907.0,Pedro León Sánchez Gil,9.750897,0.44530106,2.0,Low Pass,"[103.3, 4.3]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.8
1d64cc5e-5d87-4c5d-abf7-94b505ddbf08,42,1,00:00:49.939,0,49,3,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['c670f2a3-85d5-491a-b0d6-5829aa6e69cb'],"[103.3, 4.3]",6907.0,Pedro León Sánchez Gil,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.939
