id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,counterpress,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_cross,out,clearance_head,pass_technique_id,pass_technique_name,pass_inswinging,foul_won_defensive,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_offensive,foul_committed_advantage,foul_won_advantage,pass_switch,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_end_location,clearance_aerial_won,clearance_right_foot,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,pass_miscommunication,pass_outswinging,shot_aerial_won,pass_no_touch,dribble_overrun,pass_deflected,block_deflection,foul_committed_card_id,foul_committed_card_name,ball_recovery_recovery_failure,50_50_outcome_id,50_50_outcome_name,dribble_no_touch,foul_committed_type_id,foul_committed_type_name,shot_deflected,timestamp_seconds
8d9eb2ea-166e-4958-9146-d28c81c3b99b,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,217,Barcelona,1,Regular Play,217,Barcelona,433.0,"[{'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 6332, 'name': 'Thomas Vermaelen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
d4c254c9-2cdc-4b57-a303-35f96e636113,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,217,Barcelona,1,Regular Play,223,Málaga,442.0,"[{'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 27184, 'name': 'Marcos Alberto Angeleri'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 10868, 'name': 'Ricardo Jorge Luz Horta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 10}, {'player': {'id': 19431, 'name': 'Fernando Damián Tissone'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 6559, 'name': 'Juan Carlos Pérez López'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 7}, {'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 20}, {'player': {'id': 3302, 'name': 'Nordin Amrabat'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 11}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
94d6bf32-58e3-43f7-ad28-118a4d6a1c64,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,217,Barcelona,1,Regular Play,223,Málaga,,,['120e14af-74c5-406a-96f5-012d388acb16'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
120e14af-74c5-406a-96f5-012d388acb16,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,217,Barcelona,1,Regular Play,217,Barcelona,,,['94d6bf32-58e3-43f7-ad28-118a4d6a1c64'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3c9ffdf6-db6b-4e1c-a20f-16eb147c3681,5,1,00:00:00.205,0,0,2,2.083906,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['ce6f32cb-ce4a-4427-b1b3-f8cced4d02b2'],True,"[60.0, 40.0]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,5203.0,Sergio Busquets i Burgos,12.322337,2.9123607,1.0,Ground Pass,"[48.0, 42.8]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.205
ce6f32cb-ce4a-4427-b1b3-f8cced4d02b2,6,1,00:00:02.288,0,2,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['3c9ffdf6-db6b-4e1c-a20f-16eb147c3681'],,"[48.0, 42.8]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.288
bf061e55-1569-4afa-8e7d-0e563aec66be,7,1,00:00:03.372,0,3,2,2.0969,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['8979b0c7-3bd0-4b6b-a99b-a2304ac6d5ec'],,"[47.1, 44.1]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,6379.0,Sergi Roberto Carnicer,31.7,1.5707964,1.0,Ground Pass,"[47.1, 75.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.372
8979b0c7-3bd0-4b6b-a99b-a2304ac6d5ec,8,1,00:00:05.469,0,5,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['bf061e55-1569-4afa-8e7d-0e563aec66be'],,"[47.1, 75.8]",6379.0,Sergi Roberto Carnicer,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.469
fbee33ea-1810-420c-bf65-8e73c95213a1,9,1,00:00:05.469,0,5,2,2.0987,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['54123460-63eb-4814-9ade-00e4e6b0b5c8', '8979b0c7-3bd0-4b6b-a99b-a2304ac6d5ec']",,"[47.1, 75.8]",6379.0,Sergi Roberto Carnicer,2.0,Right Back,,,,,,,,,,,,"[51.9, 75.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.469
54123460-63eb-4814-9ade-00e4e6b0b5c8,10,1,00:00:07.568,0,7,2,1.3,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['0d40885e-30f9-4dd2-aa2a-24609dfde8e7'],,"[51.9, 75.2]",6379.0,Sergi Roberto Carnicer,2.0,Right Back,5506.0,Javier Alejandro Mascherano,16.881351,-2.0847993,1.0,Ground Pass,"[43.6, 60.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.568
0d40885e-30f9-4dd2-aa2a-24609dfde8e7,11,1,00:00:08.868,0,8,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['54123460-63eb-4814-9ade-00e4e6b0b5c8'],,"[43.6, 60.5]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.868
73d7e3a9-f58d-474f-a21d-c70f1d098da3,12,1,00:00:08.868,0,8,2,1.7563,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['0d40885e-30f9-4dd2-aa2a-24609dfde8e7', '7c0576f2-610d-4586-ada3-726bb1b1d68f']",,"[43.6, 60.5]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,"[51.1, 57.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.868
7c0576f2-610d-4586-ada3-726bb1b1d68f,13,1,00:00:10.624,0,10,2,1.2614,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['30ef93a9-011e-4456-80f9-4167a18c85c7'],,"[51.1, 57.8]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,5203.0,Sergio Busquets i Burgos,18.238695,-1.8144453,1.0,Ground Pass,"[46.7, 40.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.624
30ef93a9-011e-4456-80f9-4167a18c85c7,14,1,00:00:11.885,0,11,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['7c0576f2-610d-4586-ada3-726bb1b1d68f'],,"[46.7, 40.1]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.885
95904f55-2b8b-4b79-ae41-ee6f10f6b220,15,1,00:00:11.885,0,11,2,4.0042,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['30ef93a9-011e-4456-80f9-4167a18c85c7', '3211cf81-72cc-4cef-bdc0-773975bf3f92']",,"[46.7, 40.1]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[61.9, 33.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.885
3211cf81-72cc-4cef-bdc0-773975bf3f92,16,1,00:00:15.890,0,15,2,1.116548,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['86a2fa94-2353-41c2-956b-2849003421b8'],,"[61.9, 33.3]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,6332.0,Thomas Vermaelen,24.167126,-1.496246,1.0,Ground Pass,"[63.7, 9.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.89
86a2fa94-2353-41c2-956b-2849003421b8,17,1,00:00:17.006,0,17,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['3211cf81-72cc-4cef-bdc0-773975bf3f92'],,"[63.7, 9.2]",6332.0,Thomas Vermaelen,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.006
f10d2abd-7bb9-4f7f-b5c8-096071373323,18,1,00:00:17.006,0,17,2,1.222652,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['86a2fa94-2353-41c2-956b-2849003421b8', '8ad67634-b0b0-4119-80e4-a43b62fd55a7']",,"[63.7, 9.2]",6332.0,Thomas Vermaelen,5.0,Left Center Back,,,,,,,,,,,,"[67.5, 7.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.006
8ad67634-b0b0-4119-80e4-a43b62fd55a7,19,1,00:00:18.229,0,18,2,1.0839,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['7532f660-4e73-43e4-9355-f6fb22a7ccb7'],,"[67.5, 7.8]",6332.0,Thomas Vermaelen,5.0,Left Center Back,4320.0,Neymar da Silva Santos Junior,18.191206,-0.25564492,1.0,Ground Pass,"[85.1, 3.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.229
7532f660-4e73-43e4-9355-f6fb22a7ccb7,20,1,00:00:19.313,0,19,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['8ad67634-b0b0-4119-80e4-a43b62fd55a7'],,"[85.1, 3.2]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.313
5f13040d-8f9e-435b-9743-01a62ccf9224,21,1,00:00:19.313,0,19,2,0.6191,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['541f7b95-6f96-469e-a616-b43c52d8e8ce', '7532f660-4e73-43e4-9355-f6fb22a7ccb7']",,"[85.1, 3.2]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,"[84.5, 3.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.313
541f7b95-6f96-469e-a616-b43c52d8e8ce,22,1,00:00:19.932,0,19,2,1.3723,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['28badb9c-4559-4882-a355-31ea549c4a91'],,"[84.5, 3.2]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,5211.0,Jordi Alba Ramos,8.348653,2.8122666,1.0,Ground Pass,"[76.6, 5.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.932
28badb9c-4559-4882-a355-31ea549c4a91,23,1,00:00:21.304,0,21,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['541f7b95-6f96-469e-a616-b43c52d8e8ce'],,"[76.6, 5.9]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.304
b963c488-ead6-4e66-8003-927547335ba7,24,1,00:00:21.304,0,21,2,0.1647,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['28badb9c-4559-4882-a355-31ea549c4a91', '866ee1e4-af30-439d-b2a7-2109f681d982']",,"[76.6, 5.9]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[75.6, 5.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.304
866ee1e4-af30-439d-b2a7-2109f681d982,25,1,00:00:21.469,0,21,2,1.920941,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['86ecc954-0e05-4ea7-a692-70e2a08169d3'],,"[75.6, 5.5]",5211.0,Jordi Alba Ramos,6.0,Left Back,5203.0,Sergio Busquets i Burgos,27.77949,2.289965,1.0,Ground Pass,"[57.3, 26.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.469
18ff1dc8-6354-4600-a90b-562b199b1a23,26,1,00:00:23.267,0,23,2,1.123579,17,Pressure,217,Barcelona,9,From Kick Off,223,Málaga,,,"['86ecc954-0e05-4ea7-a692-70e2a08169d3', '9cbd72a5-6e2a-4474-9cdb-d071da25c9ec', 'ed74073f-ce57-4ac5-b435-f9f57c7dfef1']",,"[54.5, 50.1]",3302.0,Nordin Amrabat,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.267
86ecc954-0e05-4ea7-a692-70e2a08169d3,27,1,00:00:23.390,0,23,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['18ff1dc8-6354-4600-a90b-562b199b1a23', '866ee1e4-af30-439d-b2a7-2109f681d982']",,"[57.3, 26.4]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.39
ed74073f-ce57-4ac5-b435-f9f57c7dfef1,28,1,00:00:23.390,0,23,2,0.656659,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['18ff1dc8-6354-4600-a90b-562b199b1a23', '86ecc954-0e05-4ea7-a692-70e2a08169d3', '9cbd72a5-6e2a-4474-9cdb-d071da25c9ec']",,"[57.3, 26.4]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[55.4, 28.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.39
9cbd72a5-6e2a-4474-9cdb-d071da25c9ec,29,1,00:00:24.046,0,24,2,2.3695,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['18ff1dc8-6354-4600-a90b-562b199b1a23', 'e02f13be-6a30-45c9-8d6f-38e0ec90d8bc']",,"[55.4, 28.5]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5506.0,Javier Alejandro Mascherano,19.757025,1.4948008,1.0,Ground Pass,"[56.9, 48.2]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.046
e02f13be-6a30-45c9-8d6f-38e0ec90d8bc,30,1,00:00:26.416,0,26,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['9cbd72a5-6e2a-4474-9cdb-d071da25c9ec'],,"[56.9, 48.2]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.416
e7bb5b21-d2c6-41e7-98ce-1e4436969164,31,1,00:00:26.416,0,26,2,2.3584,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['0e29ec46-0601-4e13-9a18-e5af8a92ac61', 'e02f13be-6a30-45c9-8d6f-38e0ec90d8bc']",,"[56.9, 48.2]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,"[63.1, 53.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.416
0e29ec46-0601-4e13-9a18-e5af8a92ac61,32,1,00:00:28.774,0,28,2,1.0874,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['7371e2d4-957e-4b55-8f9a-773c7826bcec'],,"[63.1, 53.6]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,5203.0,Sergio Busquets i Burgos,12.303658,-1.5464109,1.0,Ground Pass,"[63.4, 41.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.774
7371e2d4-957e-4b55-8f9a-773c7826bcec,33,1,00:00:29.862,0,29,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['0e29ec46-0601-4e13-9a18-e5af8a92ac61'],,"[63.4, 41.3]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.862
ea714695-8f6b-4e81-a669-a407bfc6ff0b,34,1,00:00:29.862,0,29,2,1.634773,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['7371e2d4-957e-4b55-8f9a-773c7826bcec', 'cfec50b8-b87a-4307-970d-9a744ebbc461']",,"[63.4, 41.3]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[66.2, 39.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.862
cfec50b8-b87a-4307-970d-9a744ebbc461,35,1,00:00:31.496,0,31,2,2.336227,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['553cc1e2-6c80-4976-93fa-fd21ac574218'],,"[66.2, 39.3]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5211.0,Jordi Alba Ramos,38.77654,-1.1198355,2.0,Low Pass,"[83.1, 4.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.496
553cc1e2-6c80-4976-93fa-fd21ac574218,36,1,00:00:33.833,0,33,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['cfec50b8-b87a-4307-970d-9a744ebbc461'],,"[83.1, 4.4]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.833
a30f83ff-b891-42a7-aa67-6c838341a31e,37,1,00:00:33.833,0,33,2,1.8653,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['553cc1e2-6c80-4976-93fa-fd21ac574218', '73ae7c82-0bb8-4976-b36e-92895b90dcd1']",,"[83.1, 4.4]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[87.8, 4.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.833
73ae7c82-0bb8-4976-b36e-92895b90dcd1,38,1,00:00:35.698,0,35,2,0.7344,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['db274f8d-1a75-44e9-9391-f8c7f076cff1'],,"[87.8, 4.1]",5211.0,Jordi Alba Ramos,6.0,Left Back,4320.0,Neymar da Silva Santos Junior,10.523308,-0.066568166,1.0,Ground Pass,"[98.3, 3.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.698
db274f8d-1a75-44e9-9391-f8c7f076cff1,39,1,00:00:36.432,0,36,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['73ae7c82-0bb8-4976-b36e-92895b90dcd1'],,"[98.3, 3.4]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.432
8e0af7ca-fb02-4991-818a-a5f19cb35d3f,40,1,00:00:36.432,0,36,2,1.4359,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['db274f8d-1a75-44e9-9391-f8c7f076cff1', 'e2dc0e40-81ad-4af2-9eec-389d38d6274d']",,"[98.3, 3.4]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,"[98.4, 4.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.432
