id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,counterpress,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,foul_committed_type_id,foul_committed_type_name,duel_outcome_id,duel_outcome_name,off_camera,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,foul_won_defensive,pass_cross,interception_outcome_id,interception_outcome_name,shot_first_time,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,out,clearance_head,pass_miscommunication,pass_cut_back,ball_recovery_recovery_failure,shot_aerial_won,dribble_overrun,foul_committed_card_id,foul_committed_card_name,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_offensive,clearance_aerial_won,dribble_no_touch,pass_through_ball,pass_technique_id,pass_technique_name,pass_goal_assist,pass_deflected,clearance_left_foot,pass_outswinging,pass_inswinging,foul_committed_advantage,foul_won_advantage,shot_one_on_one,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,clearance_other,timestamp_seconds
b0c47abc-88bf-46cf-8708-f03dc8e9afe2,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,213,Sevilla,1,Regular Play,213,Sevilla,4231.0,"[{'player': {'id': 6823, 'name': 'Sergio Rico González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6672, 'name': 'Jorge Andújar Moreno'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 7948, 'name': 'Marco Andreolli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 17}, {'player': {'id': 10476, 'name': 'Timothée Kolodziejczak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 27483, 'name': 'Benoît Trémoulinas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 5737, 'name': ""Steven N''Kemboanza Mike Christopher Nzonzi""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 23816, 'name': 'José Antonio Reyes Calderón'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 3497, 'name': 'Vicente Iborra De La Fuente'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 6356, 'name': 'Michael Krohn-Dehli'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 6401, 'name': 'Kevin Gameiro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
93fde1de-0822-4569-a662-ab97f45895e7,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,213,Sevilla,1,Regular Play,360,Rayo Vallecano,4231.0,"[{'player': {'id': 26070, 'name': 'Antonio Rodríguez Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 11298, 'name': 'José Ignacio Martínez García'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 3}, {'player': {'id': 27144, 'name': 'Antonio Amaya Carazo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 27}, {'player': {'id': 10727, 'name': 'Răzvan Dincă Raț'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 7900, 'name': 'Tiago Manuel Dias Correia'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 23}, {'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 21}, {'player': {'id': 11539, 'name': 'Adrián Embarba Blázquez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 11542, 'name': 'Javier Guerra Rodríguez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
ea8f2367-c6f4-493d-b166-fab9da437164,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,213,Sevilla,1,Regular Play,213,Sevilla,,,['0616294d-a27d-49b8-a03a-7ca2f198048e'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
0616294d-a27d-49b8-a03a-7ca2f198048e,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,213,Sevilla,1,Regular Play,360,Rayo Vallecano,,,['ea8f2367-c6f4-493d-b166-fab9da437164'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8c1ab7d4-8d67-4a3e-b840-801bd4bd9cf4,5,1,00:00:00.100,0,0,2,0.42,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['0787f73d-1d8f-4c42-b80f-8fa9e6367787'],"[60.0, 40.0]",7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,11542.0,Javier Guerra Rodríguez,0.14142136,-0.7853982,1.0,Ground Pass,"[60.1, 39.9]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1
0787f73d-1d8f-4c42-b80f-8fa9e6367787,6,1,00:00:00.520,0,0,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['8c1ab7d4-8d67-4a3e-b840-801bd4bd9cf4'],"[60.1, 39.9]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52
dade40b6-455e-4084-ac79-faa0793385e2,7,1,00:00:00.520,0,0,2,0.12,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['03039f0a-f9cb-4518-a1fe-da577b1bbe59', '0787f73d-1d8f-4c42-b80f-8fa9e6367787']","[60.1, 39.9]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,"[59.9, 40.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52
03039f0a-f9cb-4518-a1fe-da577b1bbe59,8,1,00:00:00.640,0,0,2,0.914435,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['624ca752-1897-4c71-a85b-7f74e201f1fd'],"[59.9, 40.0]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,6852.0,Jozabed Sánchez Ruiz,11.207141,-3.1058936,1.0,Ground Pass,"[48.7, 39.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64
624ca752-1897-4c71-a85b-7f74e201f1fd,9,1,00:00:01.554,0,1,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['03039f0a-f9cb-4518-a1fe-da577b1bbe59'],"[48.7, 39.6]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.554
2bda869d-3ca5-4526-bdc7-ebd9b436114d,10,1,00:00:01.554,0,1,2,1.033862,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['624ca752-1897-4c71-a85b-7f74e201f1fd', 'a0448ed2-b47b-429c-b5a9-fdebed48b79d']","[48.7, 39.6]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,"[48.5, 39.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.554
a0448ed2-b47b-429c-b5a9-fdebed48b79d,11,1,00:00:02.588,0,2,2,2.178601,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['24f154a2-6b8f-45f6-8b55-4420a29b6171'],"[48.5, 39.5]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,11298.0,José Ignacio Martínez García,33.077484,1.7409152,1.0,Ground Pass,"[42.9, 72.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.588
24f154a2-6b8f-45f6-8b55-4420a29b6171,12,1,00:00:04.766,0,4,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['a0448ed2-b47b-429c-b5a9-fdebed48b79d'],"[42.9, 72.1]",11298.0,José Ignacio Martínez García,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.766
792a6f3d-0ad3-4898-9423-1e37ee4480fa,13,1,00:00:04.766,0,4,2,0.965425,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['24f154a2-6b8f-45f6-8b55-4420a29b6171', 'de22fc1e-9de2-4fe9-b73c-a8aa7b2edea5']","[42.9, 72.1]",11298.0,José Ignacio Martínez García,2.0,Right Back,,,,,,,,,,,,"[45.8, 70.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.766
de22fc1e-9de2-4fe9-b73c-a8aa7b2edea5,14,1,00:00:05.732,0,5,2,2.304206,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['7fba1cf0-216a-4ece-bdfa-2894ac4aa080'],"[45.8, 70.5]",11298.0,José Ignacio Martínez García,2.0,Right Back,27144.0,Antonio Amaya Carazo,26.101341,-2.8780289,1.0,Ground Pass,"[20.6, 63.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.732
7fba1cf0-216a-4ece-bdfa-2894ac4aa080,15,1,00:00:08.036,0,8,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['de22fc1e-9de2-4fe9-b73c-a8aa7b2edea5'],"[20.6, 63.7]",27144.0,Antonio Amaya Carazo,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.036
0eae2eea-47be-4c57-b6e7-d99ba3a84fea,16,1,00:00:08.036,0,8,2,0.159996,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['7fba1cf0-216a-4ece-bdfa-2894ac4aa080', 'fec6a2b1-01d8-457d-845e-72456ba332f7']","[20.6, 63.7]",27144.0,Antonio Amaya Carazo,3.0,Right Center Back,,,,,,,,,,,,"[20.6, 63.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.036
fec6a2b1-01d8-457d-845e-72456ba332f7,17,1,00:00:08.196,0,8,2,1.974874,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['15250938-7770-4db8-92f8-80e03ed76a75'],"[20.6, 63.7]",27144.0,Antonio Amaya Carazo,3.0,Right Center Back,26070.0,Antonio Rodríguez Martínez,27.577164,-2.1074846,1.0,Ground Pass,"[6.5, 40.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.196
15250938-7770-4db8-92f8-80e03ed76a75,18,1,00:00:10.171,0,10,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['fec6a2b1-01d8-457d-845e-72456ba332f7'],"[6.5, 40.0]",26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.171
e85ea8a9-6552-4b4d-bdae-b3ad5369ea9d,19,1,00:00:10.171,0,10,2,1.311287,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['15250938-7770-4db8-92f8-80e03ed76a75', '463e6f5a-ed84-41c0-8211-b666e377049d', 'cd570ed6-2b3f-4a0d-95e5-425702a9bb7c']","[6.5, 40.0]",26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,,,,,,,,,,,,"[7.5, 44.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.171
cd570ed6-2b3f-4a0d-95e5-425702a9bb7c,20,1,00:00:11.119,0,11,2,0.561597,17,Pressure,360,Rayo Vallecano,9,From Kick Off,213,Sevilla,,,"['463e6f5a-ed84-41c0-8211-b666e377049d', 'e85ea8a9-6552-4b4d-bdae-b3ad5369ea9d']","[109.4, 40.6]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.119
463e6f5a-ed84-41c0-8211-b666e377049d,21,1,00:00:11.482,0,11,2,2.810789,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['22b6b480-636f-44f4-a872-23d8cccdb833', 'cd570ed6-2b3f-4a0d-95e5-425702a9bb7c']","[7.5, 44.3]",26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,11298.0,José Ignacio Martínez García,58.26397,0.6551724,3.0,High Pass,"[53.7, 79.8]",,,40.0,Right Foot,,True,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.482
22b6b480-636f-44f4-a872-23d8cccdb833,22,1,00:00:14.293,0,14,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['463e6f5a-ed84-41c0-8211-b666e377049d'],"[57.1, 75.7]",11298.0,José Ignacio Martínez García,2.0,Right Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.293
3019df86-93c5-4ca5-ae70-309c599d6720,23,1,00:00:22.391,0,22,3,2.634246,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['06ef02b2-daf2-431f-9ef2-a0588f4672e3'],"[71.6, 0.1]",27483.0,Benoît Trémoulinas,6.0,Left Back,10476.0,Timothée Kolodziejczak,31.484123,2.7846806,2.0,Low Pass,"[42.1, 11.1]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.391
06ef02b2-daf2-431f-9ef2-a0588f4672e3,24,1,00:00:25.025,0,25,3,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['3019df86-93c5-4ca5-ae70-309c599d6720'],"[42.1, 11.1]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.025
910b293d-c6c8-4861-b3d8-eed107bb1fdc,25,1,00:00:25.025,0,25,3,1.49922,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['06ef02b2-daf2-431f-9ef2-a0588f4672e3', 'e7293f69-58a5-4807-8627-3d019bbc0587']","[42.1, 11.1]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,"[39.9, 16.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.025
e7293f69-58a5-4807-8627-3d019bbc0587,26,1,00:00:26.524,0,26,3,2.941154,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['31291a98-0b9f-40ca-9387-f79949ec827d'],"[39.9, 16.4]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,7948.0,Marco Andreolli,55.70386,1.6318713,1.0,Ground Pass,"[36.5, 72.0]",,,38.0,Left Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.524
31291a98-0b9f-40ca-9387-f79949ec827d,27,1,00:00:29.465,0,29,3,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['e7293f69-58a5-4807-8627-3d019bbc0587'],"[36.5, 72.0]",7948.0,Marco Andreolli,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.465
f0295ab0-adec-4a02-a86f-63da5289f81e,28,1,00:00:29.465,0,29,3,1.732313,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['31291a98-0b9f-40ca-9387-f79949ec827d', '35140f1a-9c2c-4811-b06a-0f358d640236', '8c34f44b-7fd4-4221-bc68-f62f21fffe73']","[36.5, 72.0]",7948.0,Marco Andreolli,3.0,Right Center Back,,,,,,,,,,,,"[40.6, 73.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.465
35140f1a-9c2c-4811-b06a-0f358d640236,29,1,00:00:30.816,0,30,3,0.267,17,Pressure,213,Sevilla,4,From Throw In,360,Rayo Vallecano,,,['f0295ab0-adec-4a02-a86f-63da5289f81e'],"[78.7, 11.5]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.816
8c34f44b-7fd4-4221-bc68-f62f21fffe73,30,1,00:00:31.198,0,31,3,2.127939,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,"['3afcd648-679a-4319-abac-0e93db8b6830', 'ecd996ef-e87b-4fff-b151-b6d69c288028']","[40.6, 73.3]",7948.0,Marco Andreolli,3.0,Right Center Back,6401.0,Kevin Gameiro,44.53785,-0.3458936,3.0,High Pass,"[82.5, 58.2]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.198
ecd996ef-e87b-4fff-b151-b6d69c288028,31,1,00:00:33.326,0,33,3,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['8c34f44b-7fd4-4221-bc68-f62f21fffe73'],"[65.8, 63.4]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.326
3afcd648-679a-4319-abac-0e93db8b6830,32,1,00:00:33.326,0,33,3,0.0,2,Ball Recovery,213,Sevilla,4,From Throw In,360,Rayo Vallecano,,,['8c34f44b-7fd4-4221-bc68-f62f21fffe73'],"[37.6, 21.9]",6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.326
e619cc28-947b-4412-81c6-5fa84c71f796,33,1,00:00:33.326,0,33,3,0.5141,43,Carry,213,Sevilla,4,From Throw In,360,Rayo Vallecano,,,"['3afcd648-679a-4319-abac-0e93db8b6830', 'a457d335-7291-4c96-8b47-3a195feb3e31', 'f61b77d4-f3d3-488b-ae09-a2b060350143']","[37.6, 21.9]",6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,,,,,,,,,,,,"[45.4, 17.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.326
a457d335-7291-4c96-8b47-3a195feb3e31,34,1,00:00:33.531,0,33,3,0.448114,17,Pressure,213,Sevilla,4,From Throw In,213,Sevilla,,,"['e619cc28-947b-4412-81c6-5fa84c71f796', 'f61b77d4-f3d3-488b-ae09-a2b060350143']","[74.7, 62.3]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.531
f61b77d4-f3d3-488b-ae09-a2b060350143,35,1,00:00:33.840,0,33,3,1.25428,30,Pass,213,Sevilla,4,From Throw In,360,Rayo Vallecano,,,"['a457d335-7291-4c96-8b47-3a195feb3e31', 'f1fe7784-2b00-4398-858e-d7d5bc40dcc6']","[45.4, 17.8]",6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,26848.0,Roberto Trashorras Gayoso,5.467175,-0.87605804,1.0,Ground Pass,"[48.9, 13.6]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.84
4d13141b-5d2d-4348-9685-9d827998c9a3,36,1,00:00:34.984,0,34,3,0.370288,17,Pressure,213,Sevilla,4,From Throw In,213,Sevilla,,,"['63221bda-c31f-4615-86d9-b77886eb5c1e', 'f1fe7784-2b00-4398-858e-d7d5bc40dcc6']","[69.2, 64.8]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.984
f1fe7784-2b00-4398-858e-d7d5bc40dcc6,37,1,00:00:35.094,0,35,3,,42,Ball Receipt*,213,Sevilla,4,From Throw In,360,Rayo Vallecano,,,"['4d13141b-5d2d-4348-9685-9d827998c9a3', 'f61b77d4-f3d3-488b-ae09-a2b060350143']","[48.9, 13.6]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.094
63221bda-c31f-4615-86d9-b77886eb5c1e,38,1,00:00:35.094,0,35,3,2.432854,30,Pass,213,Sevilla,4,From Throw In,360,Rayo Vallecano,,,"['4d13141b-5d2d-4348-9685-9d827998c9a3', '6b668396-bcf1-4cb6-bbc6-f065be2d253e', 'f3174d95-9bf3-411e-bac7-986d30a020e8']","[49.1, 12.6]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,7900.0,Tiago Manuel Dias Correia,38.63936,0.7451269,3.0,High Pass,"[77.5, 38.8]",,,40.0,Right Foot,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.094
f3174d95-9bf3-411e-bac7-986d30a020e8,39,1,00:00:37.527,0,37,3,,42,Ball Receipt*,213,Sevilla,4,From Throw In,360,Rayo Vallecano,,,['63221bda-c31f-4615-86d9-b77886eb5c1e'],"[64.6, 38.0]",7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.527
6b668396-bcf1-4cb6-bbc6-f065be2d253e,40,1,00:00:37.527,0,37,3,2.454531,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,"['63221bda-c31f-4615-86d9-b77886eb5c1e', 'a7bc5aa9-21b6-4001-8a0d-c7a1df8be129']","[42.6, 41.3]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,27483.0,Benoît Trémoulinas,28.85013,-1.511837,2.0,Low Pass,"[44.3, 12.5]",66.0,Recovery,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.527
