id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,pass_deflected,block_deflection,interception_outcome_id,interception_outcome_name,out,pass_switch,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_head,shot_first_time,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_right_foot,clearance_aerial_won,pass_technique_id,pass_technique_name,pass_inswinging,pass_through_ball,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,foul_committed_type_id,foul_committed_type_name,dribble_overrun,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,bad_behaviour_card_id,bad_behaviour_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,pass_cut_back,injury_stoppage_in_chain,pass_outswinging,50_50_outcome_id,50_50_outcome_name,pass_goal_assist,shot_deflected,timestamp_seconds
b24d80d6-7dd7-488f-9d7d-ee96b12862ce,684,1,00:14:42.070,14,42,34,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['bb49d3d7-dd7a-4802-895e-07fa16cba147'],,"[33.6, 50.6]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.07
1af46250-3bf0-4b39-9c09-9b00761d3822,685,1,00:14:42.070,14,42,34,0.536788,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['12786229-cacc-4783-8cac-061a796bcaf1', 'b24d80d6-7dd7-488f-9d7d-ee96b12862ce']",,"[33.6, 50.6]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,"[33.4, 47.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.07
12786229-cacc-4783-8cac-061a796bcaf1,686,1,00:14:42.606,14,42,34,1.149959,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['9c70a2f2-b4cc-4511-9cfa-dee5f47c2fc0'],,"[33.4, 47.9]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,6320.0,Filipe Luís Kasmirski,20.819462,-1.527554,1.0,Ground Pass,"[34.3, 27.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.606
9c70a2f2-b4cc-4511-9cfa-dee5f47c2fc0,687,1,00:14:43.756,14,43,34,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['12786229-cacc-4783-8cac-061a796bcaf1'],,"[34.3, 27.1]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.756
2c50e562-3ddb-4af2-8050-0520f570abb8,688,1,00:14:43.756,14,43,34,1.854541,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['789c9829-4521-4330-af0b-130eaab8b246', '9c70a2f2-b4cc-4511-9cfa-dee5f47c2fc0']",,"[34.3, 27.1]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,"[39.6, 21.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.756
789c9829-4521-4330-af0b-130eaab8b246,689,1,00:14:45.611,14,45,34,1.091413,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['c26e5e39-99ac-4912-8bb6-432bc164600d'],,"[39.6, 21.1]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,5633.0,Yannick Ferreira Carrasco,12.54472,-0.15204327,1.0,Ground Pass,"[52.0, 19.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.611
c26e5e39-99ac-4912-8bb6-432bc164600d,690,1,00:14:46.702,14,46,34,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['789c9829-4521-4330-af0b-130eaab8b246'],,"[52.0, 19.2]",5633.0,Yannick Ferreira Carrasco,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.702
d0e213eb-5bcb-4e08-9d23-926b9c45b82b,691,1,00:14:46.702,14,46,34,4.215319,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['2dc36935-301b-4a3f-87c2-a99aa9c91db7', '3a8ce8da-ba0c-4109-9d8c-b4b2977f705d', 'c26e5e39-99ac-4912-8bb6-432bc164600d']",,"[52.0, 19.2]",5633.0,Yannick Ferreira Carrasco,16.0,Left Midfield,,,,,,,,,,,,"[48.0, 17.5]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.702
2dc36935-301b-4a3f-87c2-a99aa9c91db7,692,1,00:14:50.711,14,50,34,0.327971,17,Pressure,212,Atlético Madrid,4,From Throw In,223,Málaga,,,"['3a8ce8da-ba0c-4109-9d8c-b4b2977f705d', 'd0e213eb-5bcb-4e08-9d23-926b9c45b82b']",,"[69.6, 60.7]",3302.0,Nordin Amrabat,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.711
3a8ce8da-ba0c-4109-9d8c-b4b2977f705d,693,1,00:14:50.918,14,50,34,1.037911,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['08b3d917-ad6d-40a0-872b-d407b769da0d', '2dc36935-301b-4a3f-87c2-a99aa9c91db7']",,"[48.0, 17.5]",5633.0,Yannick Ferreira Carrasco,16.0,Left Midfield,6384.0,Gabriel Fernández Arenas,21.883783,1.9012172,1.0,Ground Pass,"[40.9, 38.2]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.918
