id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,under_pressure,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,counterpress,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_no_touch,out,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_key_pass_id,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_outswinging,interception_outcome_id,interception_outcome_name,clearance_right_foot,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_cross,clearance_head,foul_won_defensive,shot_first_time,ball_recovery_recovery_failure,foul_committed_offensive,pass_cut_back,dribble_overrun,shot_aerial_won,shot_one_on_one,clearance_aerial_won,dribble_nutmeg,pass_miscommunication,foul_committed_advantage,foul_won_advantage,block_deflection,foul_committed_card_id,foul_committed_card_name,pass_inswinging,pass_goal_assist,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,miscontrol_aerial_won,timestamp_seconds
2b4e16b3-bc88-43b8-9ec8-3dbab3cb9988,1029,1,00:26:29.858,26,29,61,,42,Ball Receipt*,215,Athletic Club,2,From Corner,215,Athletic Club,,,['c1c48ebd-90bc-48f9-99fb-6f85158597a4'],,"[107.4, 31.2]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589.858
2f53313f-2ac2-46a8-b913-7e1f734d6a4b,1030,1,00:26:29.861,26,29,61,0.0,4,Duel,215,Athletic Club,2,From Corner,221,Levante UD,,,['b975e77f-7425-42f9-9cdc-cd3969483dd4'],,"[13.3, 46.1]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,,,,,True,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589.861
b975e77f-7425-42f9-9cdc-cd3969483dd4,1031,1,00:26:29.861,26,29,61,0.955174,16,Shot,215,Athletic Club,2,From Corner,215,Athletic Club,,,"['1b2e8d30-d2f8-404f-9e59-fb17ae8ce517', '2f53313f-2ac2-46a8-b913-7e1f734d6a4b']",,"[106.8, 34.0]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,True,,,,,,,0.03146371,"[118.2, 37.2, 1.3]",100.0,Saved,87.0,Open Play,93.0,Normal,37.0,Head,"[{'location': [91.6, 33.3], 'player': {'id': 6390, 'name': 'Markel Susaeta Laskurain'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.6, 40.8], 'player': {'id': 4353, 'name': 'Aymeric Laporte'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.8, 33.5], 'player': {'id': 6659, 'name': 'Víctor Camarasa Ferrando'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.5, 33.8], 'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.3, 37.8], 'player': {'id': 6787, 'name': 'Pedro López Muñoz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.9, 34.8], 'player': {'id': 6389, 'name': 'Mikel San José Domínguez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [108.8, 43.1], 'player': {'id': 27122, 'name': 'Simão Mate'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.1, 41.8], 'player': {'id': 26012, 'name': 'David Navarro Pedrós'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.0, 45.8], 'player': {'id': 6391, 'name': 'Raúl García Escudero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.2, 50.0], 'player': {'id': 6784, 'name': 'Antonio García Aranda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.4, 57.2], 'player': {'id': 6788, 'name': 'Xabier Etxeita Gorritxategi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.3, 57.8], 'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.3, 74.2], 'player': {'id': 27250, 'name': 'Nabil Ghilas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [98.1, 77.4], 'player': {'id': 6396, 'name': 'Beñat Etxebarria Urkiaga'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [94.2, 64.6], 'player': {'id': 6393, 'name': 'Iñaki Williams Arthuer'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.9, 66.3], 'player': {'id': 23943, 'name': 'Rubén García Santos'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [84.3, 57.0], 'player': {'id': 27123, 'name': 'Jordi Xumetra Feliu'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.9, 37.4], 'player': {'id': 23843, 'name': 'Diego Mariño Villar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,,,,,,,,,,,,,c1c48ebd-90bc-48f9-99fb-6f85158597a4,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,1589.861
1b2e8d30-d2f8-404f-9e59-fb17ae8ce517,1032,1,00:26:30.816,26,30,61,0.0,23,Goal Keeper,215,Athletic Club,2,From Corner,221,Levante UD,,,['b975e77f-7425-42f9-9cdc-cd3969483dd4'],,"[1.2, 42.7]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,33.0,Shot Saved,,,,,,,,,,,,15.0,Success,46.0,Standing,35.0,Both Hands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1590.816
3a988c69-26d8-416a-8da8-f742caf7f56b,1033,1,00:26:33.989,26,33,62,2.119446,30,Pass,221,Levante UD,8,From Keeper,221,Levante UD,,,['480da6b4-2451-409e-8b67-ddb7c4f70862'],,"[15.4, 53.1]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,6787.0,Pedro López Muñoz,16.60271,0.66157144,1.0,Ground Pass,"[28.5, 63.3]",69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593.989
480da6b4-2451-409e-8b67-ddb7c4f70862,1034,1,00:26:36.108,26,36,62,,42,Ball Receipt*,221,Levante UD,8,From Keeper,221,Levante UD,,,['3a988c69-26d8-416a-8da8-f742caf7f56b'],,"[28.5, 63.3]",6787.0,Pedro López Muñoz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.108
e36586f9-867e-40b6-be38-9d6081f03d08,1035,1,00:26:36.108,26,36,62,0.507493,43,Carry,221,Levante UD,8,From Keeper,221,Levante UD,,,"['19778035-9a2f-43ba-be50-47f144197798', '480da6b4-2451-409e-8b67-ddb7c4f70862']",,"[28.5, 63.3]",6787.0,Pedro López Muñoz,2.0,Right Back,,,,,,,,,,,,"[28.8, 63.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.108
19778035-9a2f-43ba-be50-47f144197798,1036,1,00:26:36.616,26,36,63,7.575072,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['fe7cd416-d9fb-4eb3-9daa-5eeb722aa205'],,"[28.8, 63.6]",6787.0,Pedro López Muñoz,2.0,Right Back,27123.0,Jordi Xumetra Feliu,89.22023,0.184866,3.0,High Pass,"[116.5, 80.0]",40.0,Right Foot,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.616
fe7cd416-d9fb-4eb3-9daa-5eeb722aa205,1037,1,00:26:44.191,26,44,63,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['19778035-9a2f-43ba-be50-47f144197798'],,"[107.9, 77.6]",27123.0,Jordi Xumetra Feliu,12.0,Right Midfield,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1604.191
732ca6ed-d0bd-4195-85bf-fac8b4e8541e,1038,1,00:27:04.846,27,4,64,1.347033,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['77e0354a-9480-4c43-9dea-e5648a773413'],,"[15.4, 0.1]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,6394.0,Aritz Aduriz Zubeldia,15.829403,0.5371692,3.0,High Pass,"[29.0, 8.2]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.846
77e0354a-9480-4c43-9dea-e5648a773413,1039,1,00:27:06.193,27,6,64,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['732ca6ed-d0bd-4195-85bf-fac8b4e8541e'],,"[29.0, 8.2]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.193
c875e0c1-560f-4462-b3d6-5466c3d581a8,1040,1,00:27:06.273,27,6,64,1.934681,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['b32e31cc-065f-4084-a14d-99ebe72d8c63'],,"[29.0, 8.2]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,14.403125,0.02083032,3.0,High Pass,"[43.4, 8.5]",37.0,Head,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.273
b32e31cc-065f-4084-a14d-99ebe72d8c63,1041,1,00:27:08.207,27,8,65,0.826813,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['c875e0c1-560f-4462-b3d6-5466c3d581a8', 'd1a37022-2614-4d56-8a8b-e6e91693e51f']",,"[76.7, 71.6]",26012.0,David Navarro Pedrós,3.0,Right Center Back,27122.0,Simão Mate,5.1224995,-0.67474097,1.0,Ground Pass,"[80.7, 68.4]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628.207
d1a37022-2614-4d56-8a8b-e6e91693e51f,1042,1,00:27:09.034,27,9,65,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['b32e31cc-065f-4084-a14d-99ebe72d8c63'],,"[80.7, 68.4]",27122.0,Simão Mate,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.034
0969c204-6a99-40f0-b54c-9c69c0d71293,1043,1,00:27:09.034,27,9,65,0.703908,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['2ae0ddff-7b74-415c-8754-0e3fc62e62bb'],,"[80.7, 68.4]",27122.0,Simão Mate,10.0,Center Defensive Midfield,5678.0,Jefferson Andrés Lerma Solís,7.902531,0.66881216,1.0,Ground Pass,"[86.9, 73.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.034
2ae0ddff-7b74-415c-8754-0e3fc62e62bb,1044,1,00:27:09.738,27,9,65,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['0969c204-6a99-40f0-b54c-9c69c0d71293'],,"[86.9, 73.3]",5678.0,Jefferson Andrés Lerma Solís,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.738
c8173e74-6f2b-45a3-bb35-86c44e60f37f,1045,1,00:27:09.738,27,9,65,1.671089,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['0e3dbd8b-5d87-43c7-989c-760a08792b63', '2ae0ddff-7b74-415c-8754-0e3fc62e62bb']",,"[86.9, 73.3]",5678.0,Jefferson Andrés Lerma Solís,13.0,Right Center Midfield,,,,,,,,,,,,"[86.9, 71.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.738
0e3dbd8b-5d87-43c7-989c-760a08792b63,1046,1,00:27:11.409,27,11,65,3.267131,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['38577790-e8d4-4acc-9a67-23646b6459fa', '9d9d90ab-1ffe-459c-881f-f0817c49e0c3']",,"[86.9, 71.9]",5678.0,Jefferson Andrés Lerma Solís,13.0,Right Center Midfield,6659.0,Víctor Camarasa Ferrando,36.00347,-0.47606933,1.0,Ground Pass,"[118.9, 55.4]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631.409
38577790-e8d4-4acc-9a67-23646b6459fa,1047,1,00:27:14.676,27,14,65,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['0e3dbd8b-5d87-43c7-989c-760a08792b63'],,"[107.4, 58.1]",6659.0,Víctor Camarasa Ferrando,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634.676
9d9d90ab-1ffe-459c-881f-f0817c49e0c3,1048,1,00:27:14.676,27,14,66,0.0,2,Ball Recovery,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['0e3dbd8b-5d87-43c7-989c-760a08792b63'],,"[1.2, 24.7]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634.676
546f4a41-e266-4279-aa10-e0f5a6e1ac60,1049,1,00:27:14.676,27,14,66,7.999999,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['4489a786-21ee-41a2-95e8-6b5efc67ae3c', '9d9d90ab-1ffe-459c-881f-f0817c49e0c3']",,"[1.2, 24.7]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,"[15.6, 40.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634.676
4489a786-21ee-41a2-95e8-6b5efc67ae3c,1050,1,00:27:22.676,27,22,66,1.294493,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['e29e6b70-d11d-4309-99c3-2913d232f2b5'],,"[15.6, 40.4]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,4353.0,Aymeric Laporte,16.909761,-1.3014323,1.0,Ground Pass,"[20.1, 24.1]",69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.676
e29e6b70-d11d-4309-99c3-2913d232f2b5,1051,1,00:27:23.971,27,23,66,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['4489a786-21ee-41a2-95e8-6b5efc67ae3c'],,"[20.1, 24.1]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643.971
715e794e-2459-4d50-80d1-72326e652a21,1052,1,00:27:23.971,27,23,66,3.239999,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['d8607a08-d34b-4c91-8213-4ef8e42200c5', 'e29e6b70-d11d-4309-99c3-2913d232f2b5']",,"[20.1, 24.1]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,"[24.7, 26.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643.971
d8607a08-d34b-4c91-8213-4ef8e42200c5,1053,1,00:27:27.211,27,27,66,0.87683,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['38a32a63-a318-4e5f-bb8c-5fc9b9cbf3a7'],,"[24.7, 26.5]",4353.0,Aymeric Laporte,5.0,Left Center Back,6389.0,Mikel San José Domínguez,16.551132,0.078625455,1.0,Ground Pass,"[41.2, 27.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.211
38a32a63-a318-4e5f-bb8c-5fc9b9cbf3a7,1054,1,00:27:28.088,27,28,66,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['d8607a08-d34b-4c91-8213-4ef8e42200c5'],,"[41.2, 27.8]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1648.088
8c02492f-923c-4ebd-a4c9-4bb12c2e2c10,1055,1,00:27:28.088,27,28,66,0.599997,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['38a32a63-a318-4e5f-bb8c-5fc9b9cbf3a7', 'ef95715b-e2e5-461b-8348-0f2c06bbbafa']",,"[41.2, 27.8]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,"[41.2, 27.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1648.088
ef95715b-e2e5-461b-8348-0f2c06bbbafa,1056,1,00:27:28.688,27,28,66,1.785441,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['8c27eada-fa9c-4b37-bb27-88316ac2d1d0'],,"[41.2, 27.8]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,6789.0,Mikel Balenziaga Oruesagasti,23.14865,-1.5059524,1.0,Ground Pass,"[42.7, 4.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1648.688
8c27eada-fa9c-4b37-bb27-88316ac2d1d0,1057,1,00:27:30.473,27,30,66,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['ef95715b-e2e5-461b-8348-0f2c06bbbafa'],,"[42.7, 4.7]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.473
1ad74d9d-738f-41d1-bc56-4dffb79d5f97,1058,1,00:27:30.473,27,30,66,6.239997,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['499df58f-ba75-4240-be82-ccdc7a65bfcc', '8c27eada-fa9c-4b37-bb27-88316ac2d1d0']",,"[42.7, 4.7]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,"[92.0, 10.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.473
499df58f-ba75-4240-be82-ccdc7a65bfcc,1059,1,00:27:36.713,27,36,66,4.397396,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['1d634c7e-7225-4e6b-8bc1-379fecde6ec0'],,"[92.0, 10.4]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,6393.0,Iñaki Williams Arthuer,63.880592,1.1652879,3.0,High Pass,"[117.2, 69.1]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1656.713
1d634c7e-7225-4e6b-8bc1-379fecde6ec0,1060,1,00:27:41.111,27,41,66,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['499df58f-ba75-4240-be82-ccdc7a65bfcc'],,"[117.2, 69.1]",6393.0,Iñaki Williams Arthuer,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.111
1a323a25-fd4c-4bd8-a8c8-372042950ca5,1061,1,00:27:41.111,27,41,66,0.948215,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['1d634c7e-7225-4e6b-8bc1-379fecde6ec0', '47439f6d-2d94-4d99-9634-f010d0dd0e05', 'ae62434f-eaf4-4eac-a10b-8197df29bb5d']",,"[117.2, 69.1]",6393.0,Iñaki Williams Arthuer,17.0,Right Wing,,,,,,,,,,,,"[117.2, 70.8]",,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.111
ae62434f-eaf4-4eac-a10b-8197df29bb5d,1062,1,00:27:41.721,27,41,66,0.407445,17,Pressure,215,Athletic Club,1,Regular Play,221,Levante UD,,,"['1a323a25-fd4c-4bd8-a8c8-372042950ca5', '47439f6d-2d94-4d99-9634-f010d0dd0e05']",,"[4.1, 13.9]",23943.0,Rubén García Santos,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.721
47439f6d-2d94-4d99-9634-f010d0dd0e05,1063,1,00:27:42.059,27,42,66,1.276437,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['99e5c052-5112-4b99-88c1-60a942456a75', 'ae62434f-eaf4-4eac-a10b-8197df29bb5d']",,"[117.2, 70.8]",6393.0,Iñaki Williams Arthuer,17.0,Right Wing,6649.0,Óscar de Marcos Arana,14.588009,-2.8567019,1.0,Ground Pass,"[103.2, 66.7]",40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662.059
99e5c052-5112-4b99-88c1-60a942456a75,1064,1,00:27:43.335,27,43,66,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['47439f6d-2d94-4d99-9634-f010d0dd0e05'],,"[103.2, 66.7]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663.335
77f66721-acba-49eb-9d30-594ae5d57419,1065,1,00:27:43.335,27,43,66,0.119998,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['132823c7-389d-44c6-9d13-4dee0a76de28', '99e5c052-5112-4b99-88c1-60a942456a75']",,"[103.2, 66.7]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,"[103.2, 66.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663.335
132823c7-389d-44c6-9d13-4dee0a76de28,1066,1,00:27:43.455,27,43,66,0.985543,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['6bcbdb37-1c85-4c95-94bb-9274116eca96'],,"[103.2, 66.7]",6649.0,Óscar de Marcos Arana,2.0,Right Back,6390.0,Markel Susaeta Laskurain,20.769209,-1.2977877,1.0,Ground Pass,"[108.8, 46.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1663.455
6bcbdb37-1c85-4c95-94bb-9274116eca96,1067,1,00:27:44.441,27,44,66,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['132823c7-389d-44c6-9d13-4dee0a76de28'],,"[108.8, 46.7]",6390.0,Markel Susaeta Laskurain,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664.441
9ab57f59-ce28-4440-bcb3-d971ae0e211b,1068,1,00:27:44.441,27,44,66,0.352412,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['5c370ba4-3bf8-4006-b6fe-1918d894a7ad', 'd75a83fd-3e7e-474d-b785-de29735d4b52']",,"[108.8, 46.7]",6390.0,Markel Susaeta Laskurain,21.0,Left Wing,6396.0,Beñat Etxebarria Urkiaga,4.8093657,-1.5083776,2.0,Low Pass,"[109.1, 41.9]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664.441
