id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_type_id,duel_type_name,pass_aerial_won,clearance_left_foot,counterpress,duel_outcome_id,duel_outcome_name,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_cross,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,clearance_right_foot,interception_outcome_id,interception_outcome_name,goalkeeper_end_location,out,dribble_outcome_id,dribble_outcome_name,dribble_overrun,foul_won_defensive,ball_recovery_recovery_failure,pass_switch,clearance_aerial_won,pass_technique_id,pass_technique_name,pass_outswinging,shot_one_on_one,pass_deflected,block_offensive,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,foul_committed_type_id,foul_committed_type_name,pass_through_ball,pass_no_touch,foul_committed_card_id,foul_committed_card_name,miscontrol_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,pass_miscommunication,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_inswinging,shot_saved_off_target,shot_deflected,block_deflection,goalkeeper_shot_saved_off_target,pass_goal_assist,timestamp_seconds
e9189b72-578d-43f7-b5f0-2df5aef3e876,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,208,Las Palmas,1,Regular Play,208,Las Palmas,4411.0,"[{'player': {'id': 26753, 'name': 'Javier Varas Herrera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 7906, 'name': 'David Simón Rodríguez Santana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 26448, 'name': 'Javier Garrido Behovide'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 22}, {'player': {'id': 6932, 'name': 'Dani Castellano Betancor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 3610, 'name': 'Roque Mesa Quevedo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 6929, 'name': 'José Vicente Gómez Umpiérrez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6934, 'name': 'Jerónimo Figueroa Cabrera'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 11}, {'player': {'id': 10755, 'name': 'Jonathan Viera Ramos'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 20}, {'player': {'id': 6928, 'name': 'Pedro Taunausú Domínguez Placeres'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 24}, {'player': {'id': 8167, 'name': 'Sergio Ezequiel Araújo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6fab0e14-a3f8-4401-86f5-da3d5fb0181c,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,208,Las Palmas,1,Regular Play,218,Real Betis,442.0,"[{'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 11634, 'name': 'Cristiano Piccini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 12}, {'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 17}, {'player': {'id': 26801, 'name': 'Jordi Figueras Montel'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 27347, 'name': 'Juan Manuel Vargas Risco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 24162, 'name': 'Xavier Torres Buigues'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 27346, 'name': 'Petros Matheus dos Santos Araújo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 25}, {'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 16}, {'player': {'id': 6630, 'name': 'Jorge Molina Vidal'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 19}, {'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
30884ddc-97a4-46ec-b2f0-a732e6d5de54,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['97f3d4cd-9c35-425d-9557-6dc8e4fffe84'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
97f3d4cd-9c35-425d-9557-6dc8e4fffe84,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,208,Las Palmas,1,Regular Play,218,Real Betis,,,['30884ddc-97a4-46ec-b2f0-a732e6d5de54'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
e82e7f06-7b50-4899-b506-0f4340a09976,5,1,00:00:00.575,0,0,2,0.407279,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['e6e49c4f-4a51-480f-9361-6cfed0a244ba'],True,"[60.0, 40.0]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,6928.0,Pedro Taunausú Domínguez Placeres,3.8209946,1.6756732,1.0,Ground Pass,"[59.6, 43.8]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.575
e6e49c4f-4a51-480f-9361-6cfed0a244ba,6,1,00:00:00.982,0,0,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['e82e7f06-7b50-4899-b506-0f4340a09976'],,"[59.6, 43.8]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.982
943d247b-25d9-4fff-a3ff-0502d4962d67,7,1,00:00:01.550,0,1,2,2.236582,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['b5561ed0-d163-450b-a297-60f6780c8b68'],,"[60.7, 41.1]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,15805.0,Hernán Daniel Santana Trujillo,28.011427,3.113029,1.0,Ground Pass,"[32.7, 41.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55
b5561ed0-d163-450b-a297-60f6780c8b68,8,1,00:00:03.787,0,3,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['943d247b-25d9-4fff-a3ff-0502d4962d67'],,"[32.7, 41.9]",15805.0,Hernán Daniel Santana Trujillo,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.787
c6b966a1-c2a0-4521-a8bc-1c1b7ceb0edc,9,1,00:00:03.787,0,3,2,1.466681,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['b5561ed0-d163-450b-a297-60f6780c8b68', 'd4f89f42-c2ae-4d9a-af4f-5e008ad0b825']",,"[32.7, 41.9]",15805.0,Hernán Daniel Santana Trujillo,3.0,Right Center Back,,,,,,,,,,,,"[27.2, 43.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.787
d4f89f42-c2ae-4d9a-af4f-5e008ad0b825,10,1,00:00:05.254,0,5,2,2.48336,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['e3e92881-54fc-4d56-a0bd-7f6498f596fc'],,"[27.2, 43.4]",15805.0,Hernán Daniel Santana Trujillo,3.0,Right Center Back,6929.0,José Vicente Gómez Umpiérrez,51.33897,-0.5955659,3.0,High Pass,"[69.7, 14.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.254
e3e92881-54fc-4d56-a0bd-7f6498f596fc,11,1,00:00:07.737,0,7,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['d4f89f42-c2ae-4d9a-af4f-5e008ad0b825'],,"[69.7, 14.6]",6929.0,José Vicente Gómez Umpiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.737
ada5cd20-0545-478c-aadf-09bc77886ada,12,1,00:00:07.747,0,7,2,1.704404,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['95496b8e-63d8-48d0-8177-a41a9f044100'],,"[70.6, 14.2]",6929.0,José Vicente Gómez Umpiérrez,11.0,Left Defensive Midfield,,,9.633276,0.08314123,3.0,High Pass,"[80.2, 15.0]",37.0,Head,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.747
95496b8e-63d8-48d0-8177-a41a9f044100,13,1,00:00:09.451,0,9,2,0.0,9,Clearance,208,Las Palmas,9,From Kick Off,218,Real Betis,,,['ada5cd20-0545-478c-aadf-09bc77886ada'],,"[39.9, 65.1]",27349.0,Heiko Westermann,3.0,Right Center Back,,,,,,,,,,,,,,,True,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.451
dc4c11ed-c42a-4ec0-993b-9e90994e2edb,14,1,00:00:12.038,0,12,2,2.088008,30,Pass,208,Las Palmas,9,From Kick Off,218,Real Betis,,,['41d2911b-5a9a-4cf7-92e8-7a624b1cb1cc'],,"[41.8, 65.1]",11634.0,Cristiano Piccini,2.0,Right Back,,,16.949926,0.5667292,3.0,High Pass,"[56.1, 74.2]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.038
41d2911b-5a9a-4cf7-92e8-7a624b1cb1cc,15,1,00:00:14.126,0,14,2,1.012346,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['b6221937-594c-4d67-8614-5339c6604b93', 'dc4c11ed-c42a-4ec0-993b-9e90994e2edb']",,"[64.0, 5.9]",6932.0,Dani Castellano Betancor,6.0,Left Back,10755.0,Jonathan Viera Ramos,5.5973206,-0.3274002,2.0,Low Pass,"[69.3, 4.1]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.126
b6221937-594c-4d67-8614-5339c6604b93,16,1,00:00:15.138,0,15,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['41d2911b-5a9a-4cf7-92e8-7a624b1cb1cc'],,"[69.3, 4.1]",10755.0,Jonathan Viera Ramos,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.138
014321ae-e19f-4127-a60a-95106da9167b,17,1,00:00:15.138,0,15,2,0.0,4,Duel,208,Las Palmas,9,From Kick Off,218,Real Betis,,,['a7349580-9cdc-4f97-a48c-ae7682366a19'],,"[50.1, 75.7]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.138
a7349580-9cdc-4f97-a48c-ae7682366a19,18,1,00:00:15.138,0,15,2,1.499956,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['014321ae-e19f-4127-a60a-95106da9167b', '3fef617e-e06f-48c9-bd0f-9b3d71d8c9c5']",,"[70.0, 4.4]",10755.0,Jonathan Viera Ramos,16.0,Left Midfield,8167.0,Sergio Ezequiel Araújo,7.7201037,0.6383198,2.0,Low Pass,"[76.2, 9.0]",,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.138
8ec44412-c83a-4450-aa4f-c9ee84c14013,19,1,00:00:16.331,0,16,2,2.246826,17,Pressure,208,Las Palmas,9,From Kick Off,218,Real Betis,,,"['086e33e8-7d24-411e-aa0a-8e6209399144', '3fef617e-e06f-48c9-bd0f-9b3d71d8c9c5', '80f5db4b-ec03-4181-b65a-c0ec11baedb4']",,"[41.0, 70.4]",27349.0,Heiko Westermann,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.331
3fef617e-e06f-48c9-bd0f-9b3d71d8c9c5,20,1,00:00:16.638,0,16,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['8ec44412-c83a-4450-aa4f-c9ee84c14013', 'a7349580-9cdc-4f97-a48c-ae7682366a19']",,"[76.2, 9.0]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.638
80f5db4b-ec03-4181-b65a-c0ec11baedb4,21,1,00:00:16.638,0,16,2,1.82481,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['086e33e8-7d24-411e-aa0a-8e6209399144', '3fef617e-e06f-48c9-bd0f-9b3d71d8c9c5', '8ec44412-c83a-4450-aa4f-c9ee84c14013']",,"[76.2, 9.0]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,"[76.6, 10.0]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.638
086e33e8-7d24-411e-aa0a-8e6209399144,22,1,00:00:18.463,0,18,2,0.0,38,Miscontrol,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['8ec44412-c83a-4450-aa4f-c9ee84c14013'],,"[76.6, 10.0]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.463
520c4bc5-dddc-4b99-a2b4-4aaa8ffe9390,23,1,00:00:19.473,0,19,2,0.0,9,Clearance,208,Las Palmas,9,From Kick Off,218,Real Betis,,,,,"[41.5, 69.0]",27349.0,Heiko Westermann,3.0,Right Center Back,,,,,,,,,,,,,,,True,38.0,Left Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.473
33f54e27-67e3-420d-8d29-61619af439c2,24,1,00:00:21.451,0,21,3,0.773981,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['2962a58c-4f6f-4b2a-a9ae-3dafe1738fc4'],,"[40.7, 69.6]",11634.0,Cristiano Piccini,2.0,Right Back,6651.0,Joaquín Sánchez Rodríguez,15.617938,0.16725394,3.0,High Pass,"[56.1, 72.2]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.451
2962a58c-4f6f-4b2a-a9ae-3dafe1738fc4,25,1,00:00:22.225,0,22,3,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['33f54e27-67e3-420d-8d29-61619af439c2'],,"[56.1, 72.2]",6651.0,Joaquín Sánchez Rodríguez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.225
afb68fd0-0a53-4165-9f26-c82f31018265,26,1,00:00:22.225,0,22,3,0.262212,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['2962a58c-4f6f-4b2a-a9ae-3dafe1738fc4', 'f145a105-d650-4bae-b4c3-0cb616f4ea50']",,"[56.1, 72.2]",6651.0,Joaquín Sánchez Rodríguez,12.0,Right Midfield,,,,,,,,,,,,"[58.6, 72.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.225
f145a105-d650-4bae-b4c3-0cb616f4ea50,27,1,00:00:22.488,0,22,3,1.097497,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['be4c7aad-ad2c-4341-aad1-77e2a14d56a2'],,"[58.6, 72.0]",6651.0,Joaquín Sánchez Rodríguez,12.0,Right Midfield,24162.0,Xavier Torres Buigues,7.558439,-2.6897788,1.0,Ground Pass,"[51.8, 68.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.488
902ca779-18f6-490c-a6d1-5f6d83bea9a4,28,1,00:00:22.861,0,22,3,0.779012,17,Pressure,218,Real Betis,1,Regular Play,208,Las Palmas,,,"['550a624c-b11c-4246-ab4f-3c789b3e4828', 'be4c7aad-ad2c-4341-aad1-77e2a14d56a2']",,"[69.7, 12.9]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.861
be4c7aad-ad2c-4341-aad1-77e2a14d56a2,29,1,00:00:23.585,0,23,3,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,"['902ca779-18f6-490c-a6d1-5f6d83bea9a4', 'f145a105-d650-4bae-b4c3-0cb616f4ea50']",,"[51.8, 68.7]",24162.0,Xavier Torres Buigues,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.585
550a624c-b11c-4246-ab4f-3c789b3e4828,30,1,00:00:23.585,0,23,3,0.215189,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['027fccd0-a941-4f71-9d58-5bc59c7185ee', '902ca779-18f6-490c-a6d1-5f6d83bea9a4', 'be4c7aad-ad2c-4341-aad1-77e2a14d56a2']",,"[51.8, 68.7]",24162.0,Xavier Torres Buigues,9.0,Right Defensive Midfield,,,,,,,,,,,,"[52.3, 68.6]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.585
027fccd0-a941-4f71-9d58-5bc59c7185ee,31,1,00:00:23.800,0,23,3,0.0,3,Dispossessed,218,Real Betis,1,Regular Play,218,Real Betis,,,['ca31e078-a729-4034-8cc5-ab1b2f2613c2'],,"[52.3, 68.6]",24162.0,Xavier Torres Buigues,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8
ca31e078-a729-4034-8cc5-ab1b2f2613c2,32,1,00:00:23.800,0,23,3,0.0,4,Duel,218,Real Betis,1,Regular Play,208,Las Palmas,,,['027fccd0-a941-4f71-9d58-5bc59c7185ee'],,"[67.8, 11.5]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,True,,,,11.0,Tackle,,,True,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8
cdb67df5-caa7-45e4-83a9-224b8eb77126,33,1,00:00:25.535,0,25,3,0.809756,30,Pass,218,Real Betis,1,Regular Play,208,Las Palmas,,,['00fd7dc9-35dc-4c07-8d61-dbaf751b2782'],,"[65.5, 9.0]",6929.0,José Vicente Gómez Umpiérrez,11.0,Left Defensive Midfield,10755.0,Jonathan Viera Ramos,7.940403,-1.276927,1.0,Ground Pass,"[67.8, 1.4]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.535
00fd7dc9-35dc-4c07-8d61-dbaf751b2782,34,1,00:00:26.344,0,26,3,,42,Ball Receipt*,218,Real Betis,1,Regular Play,208,Las Palmas,,,['cdb67df5-caa7-45e4-83a9-224b8eb77126'],,"[67.8, 1.4]",10755.0,Jonathan Viera Ramos,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.344
eac75ec1-8832-4560-a56b-040a2d8578ce,35,1,00:00:26.344,0,26,3,2.024521,43,Carry,218,Real Betis,1,Regular Play,208,Las Palmas,,,"['00fd7dc9-35dc-4c07-8d61-dbaf751b2782', 'c3f99296-0c64-4297-81fa-7974bf9afd2f', 'e7df24f5-69af-4cd1-ba2c-8e53fcb2ff59']",,"[67.8, 1.4]",10755.0,Jonathan Viera Ramos,16.0,Left Midfield,,,,,,,,,,,,"[74.8, 2.5]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.344
e7df24f5-69af-4cd1-ba2c-8e53fcb2ff59,36,1,00:00:26.811,0,26,3,1.126694,17,Pressure,218,Real Betis,1,Regular Play,218,Real Betis,,,['eac75ec1-8832-4560-a56b-040a2d8578ce'],,"[50.4, 78.0]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.811
c3f99296-0c64-4297-81fa-7974bf9afd2f,37,1,00:00:28.369,0,28,3,0.0,3,Dispossessed,218,Real Betis,1,Regular Play,208,Las Palmas,,,['bcbc4fc6-d081-4ab6-afe3-967e243aefaa'],,"[74.8, 2.5]",10755.0,Jonathan Viera Ramos,16.0,Left Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.369
bcbc4fc6-d081-4ab6-afe3-967e243aefaa,38,1,00:00:28.369,0,28,3,0.0,4,Duel,218,Real Betis,1,Regular Play,218,Real Betis,,,['c3f99296-0c64-4297-81fa-7974bf9afd2f'],,"[45.3, 77.6]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,,,True,,,,11.0,Tackle,,,True,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.369
a260ce9f-c31c-48f1-b591-c3d1ad6dae88,39,1,00:00:28.369,0,28,3,5.168894,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['10cd2ba6-f7c2-449a-bc98-aa2641c6a694', 'a32ad9a5-a5bc-49ff-b605-ec33a709b02d', 'bcbc4fc6-d081-4ab6-afe3-967e243aefaa']",,"[45.3, 77.6]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,"[17.4, 61.1]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.369
a32ad9a5-a5bc-49ff-b605-ec33a709b02d,40,1,00:00:30.581,0,30,3,1.338079,17,Pressure,218,Real Betis,1,Regular Play,208,Las Palmas,,,['a260ce9f-c31c-48f1-b591-c3d1ad6dae88'],,"[91.3, 2.5]",10755.0,Jonathan Viera Ramos,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.581
