id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_aerial_won,pass_cross,clearance_head,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,out,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_technique_id,pass_technique_name,pass_outswinging,clearance_right_foot,pass_switch,goalkeeper_outcome_id,goalkeeper_outcome_name,counterpress,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,interception_outcome_id,interception_outcome_name,shot_deflected,block_deflection,block_offensive,off_camera,clearance_aerial_won,dribble_outcome_id,dribble_outcome_name,pass_through_ball,pass_deflected,pass_goal_assist,ball_recovery_recovery_failure,50_50_outcome_id,50_50_outcome_name,miscontrol_aerial_won,dribble_no_touch,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_open_goal,dribble_overrun,dribble_nutmeg,pass_inswinging,pass_no_touch,pass_straight,timestamp_seconds
909a3407-6b26-4035-823b-39498a4b07db,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,216,Getafe,1,Regular Play,216,Getafe,442.0,"[{'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 6861, 'name': 'Juan Torres Ruiz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 27054, 'name': 'Roberto Lago Soto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 10}, {'player': {'id': 26020, 'name': 'Ángel Lafita Castillo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 7}, {'player': {'id': 23416, 'name': 'Stefan Šćepović'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 12}, {'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1ef70c4e-ac18-4c8f-a953-0ee0655b4dd2,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,216,Getafe,1,Regular Play,222,Villarreal,433.0,"[{'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3324, 'name': 'Eric Bertrand Bailly'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6935, 'name': 'Adrián Marín Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 27}, {'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6771, 'name': 'Manuel Trigueros Muñoz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 18867, 'name': 'Matías Nahuel Leiva Esquivel'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 26}, {'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 19}, {'player': {'id': 6783, 'name': 'Samuel García Sánchez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
f50b14d1-b2bb-4ef3-89fe-0cb17a8370aa,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,216,Getafe,1,Regular Play,222,Villarreal,,,['18282417-7692-4e10-820c-549ad99f9ff7'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
18282417-7692-4e10-820c-549ad99f9ff7,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,216,Getafe,1,Regular Play,216,Getafe,,,['f50b14d1-b2bb-4ef3-89fe-0cb17a8370aa'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
88591f9b-9c1a-411f-8a88-34f7f1ee7dcd,5,1,00:00:00.998,0,0,2,0.46583,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['0178eaf6-6582-48ea-aea8-2caedcced086'],"[60.0, 40.0]",18867.0,Matías Nahuel Leiva Esquivel,17.0,Right Wing,6783.0,Samuel García Sánchez,4.1773195,-2.3053908,1.0,Ground Pass,"[57.2, 36.9]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998
0178eaf6-6582-48ea-aea8-2caedcced086,6,1,00:00:01.464,0,1,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['88591f9b-9c1a-411f-8a88-34f7f1ee7dcd'],"[57.2, 36.9]",6783.0,Samuel García Sánchez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.464
11fa2520-70ea-4657-b12d-626ee42315cf,7,1,00:00:01.464,0,1,2,0.04,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['0178eaf6-6582-48ea-aea8-2caedcced086', '778a4e7e-4bc8-4478-b23e-5c5e41ee2412']","[57.2, 36.9]",6783.0,Samuel García Sánchez,23.0,Center Forward,,,,,,,,,,,,"[56.9, 36.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.464
778a4e7e-4bc8-4478-b23e-5c5e41ee2412,8,1,00:00:01.504,0,1,2,1.758439,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['2dc82ec0-d7a4-4a91-a058-24fd12950875'],"[56.9, 36.3]",6783.0,Samuel García Sánchez,23.0,Center Forward,6752.0,Víctor Ruíz Torre,26.981846,-3.0636837,1.0,Ground Pass,"[30.0, 34.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.504
2dc82ec0-d7a4-4a91-a058-24fd12950875,9,1,00:00:03.263,0,3,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['778a4e7e-4bc8-4478-b23e-5c5e41ee2412'],"[30.0, 34.2]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.263
b95a1a0f-c079-4a1d-9ac1-b096a74d3f17,10,1,00:00:03.263,0,3,2,0.973272,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['250a4af1-583b-44c3-9801-e324c59f520b', '2dc82ec0-d7a4-4a91-a058-24fd12950875']","[30.0, 34.2]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,"[32.1, 34.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.263
250a4af1-583b-44c3-9801-e324c59f520b,11,1,00:00:04.236,0,4,2,3.109508,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['03c28fae-69fb-400b-9387-3123ad48ba22', '0c23e81f-5c9a-4b4d-8ba3-7b181a3f8a1f']","[32.1, 34.7]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,6783.0,Samuel García Sánchez,58.457676,0.40623948,3.0,High Pass,"[85.8, 57.8]",,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.236
03c28fae-69fb-400b-9387-3123ad48ba22,12,1,00:00:07.345,0,7,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['250a4af1-583b-44c3-9801-e324c59f520b'],"[86.9, 58.4]",6783.0,Samuel García Sánchez,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.345
0c23e81f-5c9a-4b4d-8ba3-7b181a3f8a1f,13,1,00:00:07.345,0,7,2,0.914945,30,Pass,222,Villarreal,9,From Kick Off,216,Getafe,,,"['250a4af1-583b-44c3-9801-e324c59f520b', '3b23eb17-f4d1-43b3-8046-97078bf1bb3d']","[34.3, 22.3]",27054.0,Roberto Lago Soto,6.0,Left Back,,,17.822739,0.87677646,3.0,High Pass,"[45.7, 36.0]",66.0,Recovery,37.0,Head,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.345
3b23eb17-f4d1-43b3-8046-97078bf1bb3d,14,1,00:00:08.260,0,8,2,1.095897,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['0c23e81f-5c9a-4b4d-8ba3-7b181a3f8a1f', '9dee77a8-e382-41fb-b03e-c273d61c7c03']","[74.4, 44.1]",6771.0,Manuel Trigueros Muñoz,13.0,Right Center Midfield,6829.0,Samuel Castillejo Azuaga,3.8183765,-0.7853982,2.0,Low Pass,"[77.1, 41.4]",66.0,Recovery,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.26
9dee77a8-e382-41fb-b03e-c273d61c7c03,15,1,00:00:09.356,0,9,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['3b23eb17-f4d1-43b3-8046-97078bf1bb3d'],"[77.1, 41.4]",6829.0,Samuel Castillejo Azuaga,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.356
fa72e2bc-8176-48a0-ab80-72b9c02382a1,16,1,00:00:09.356,0,9,2,0.12,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['5538832f-db45-407e-bb8b-7820532f741c', '9dee77a8-e382-41fb-b03e-c273d61c7c03']","[77.1, 41.4]",6829.0,Samuel Castillejo Azuaga,21.0,Left Wing,,,,,,,,,,,,"[75.1, 41.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.356
5538832f-db45-407e-bb8b-7820532f741c,17,1,00:00:09.476,0,9,2,0.932149,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['b3e61afa-7bb6-429a-90c9-60f702b6d392'],"[75.1, 41.5]",6829.0,Samuel Castillejo Azuaga,21.0,Left Wing,6771.0,Manuel Trigueros Muñoz,11.515641,1.622923,3.0,High Pass,"[74.5, 53.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.476
b3e61afa-7bb6-429a-90c9-60f702b6d392,18,1,00:00:10.408,0,10,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['5538832f-db45-407e-bb8b-7820532f741c'],"[74.5, 53.0]",6771.0,Manuel Trigueros Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.408
17ddd432-e380-496c-a2a9-0a82d55b4c2f,19,1,00:00:10.469,0,10,2,1.39856,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['15214fb0-4941-418f-ba4b-4952d433bcc9'],"[74.5, 53.0]",6771.0,Manuel Trigueros Muñoz,13.0,Right Center Midfield,6829.0,Samuel Castillejo Azuaga,13.705838,-1.4464413,2.0,Low Pass,"[76.2, 39.4]",,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.469
15240862-26e7-4c3f-9058-bb9fac66ff4a,20,1,00:00:11.399,0,11,2,0.713596,17,Pressure,222,Villarreal,9,From Kick Off,216,Getafe,,,"['0b529320-3137-4fe3-b7b3-03b2804fe8b0', '15214fb0-4941-418f-ba4b-4952d433bcc9']","[42.6, 39.2]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.399
15214fb0-4941-418f-ba4b-4952d433bcc9,21,1,00:00:11.868,0,11,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['15240862-26e7-4c3f-9058-bb9fac66ff4a', '17ddd432-e380-496c-a2a9-0a82d55b4c2f']","[76.2, 39.4]",6829.0,Samuel Castillejo Azuaga,21.0,Left Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.868
0b529320-3137-4fe3-b7b3-03b2804fe8b0,22,1,00:00:11.868,0,11,2,1.19961,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['15214fb0-4941-418f-ba4b-4952d433bcc9', '15240862-26e7-4c3f-9058-bb9fac66ff4a', 'b267d897-8464-479c-99b8-1851b6e369a0', 'b29a5c3d-d4c7-4eff-b645-f6fb25fdbd5c']","[76.2, 39.4]",6829.0,Samuel Castillejo Azuaga,21.0,Left Wing,,,,,,,,,,,,"[71.2, 36.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.868
b29a5c3d-d4c7-4eff-b645-f6fb25fdbd5c,23,1,00:00:12.809,0,12,2,0.434912,17,Pressure,222,Villarreal,9,From Kick Off,216,Getafe,,,"['0b529320-3137-4fe3-b7b3-03b2804fe8b0', 'b267d897-8464-479c-99b8-1851b6e369a0']","[49.8, 47.0]",6720.0,Pablo Sarabia García,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.809
b267d897-8464-479c-99b8-1851b6e369a0,24,1,00:00:13.067,0,13,2,0.584187,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['9bb9e87c-3bad-4881-b153-1271a48b555b', 'b29a5c3d-d4c7-4eff-b645-f6fb25fdbd5c']","[71.2, 36.3]",6829.0,Samuel Castillejo Azuaga,21.0,Left Wing,6622.0,Tomás Pina Isla,7.77946,2.3743744,1.0,Ground Pass,"[65.6, 41.7]",,,40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.067
9bb9e87c-3bad-4881-b153-1271a48b555b,25,1,00:00:13.651,0,13,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['b267d897-8464-479c-99b8-1851b6e369a0'],"[65.6, 41.7]",6622.0,Tomás Pina Isla,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.651
249c2160-56dd-4136-bd89-0aeccb5391f1,26,1,00:00:13.651,0,13,2,0.04,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['9bb9e87c-3bad-4881-b153-1271a48b555b', 'ff0d8bfc-2089-4bac-88c6-a6fec5202008']","[65.6, 41.7]",6622.0,Tomás Pina Isla,10.0,Center Defensive Midfield,,,,,,,,,,,,"[65.6, 41.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.651
ff0d8bfc-2089-4bac-88c6-a6fec5202008,27,1,00:00:13.691,0,13,2,3.050884,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['278bd3e1-fa19-4603-a11b-efceff28027d'],"[65.6, 41.7]",6622.0,Tomás Pina Isla,10.0,Center Defensive Midfield,6935.0,Adrián Marín Gómez,31.970768,-1.4673929,3.0,High Pass,"[68.9, 9.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.691
278bd3e1-fa19-4603-a11b-efceff28027d,28,1,00:00:16.742,0,16,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['ff0d8bfc-2089-4bac-88c6-a6fec5202008'],"[68.9, 9.9]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.742
a00860bc-c618-498d-ab5d-be0fa3508376,29,1,00:00:16.742,0,16,2,1.867239,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['278bd3e1-fa19-4603-a11b-efceff28027d', 'e73d75c5-ea1f-483a-92c2-0a0355b9c164']","[68.9, 9.9]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,"[81.3, 7.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.742
e73d75c5-ea1f-483a-92c2-0a0355b9c164,30,1,00:00:18.609,0,18,2,0.878695,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['2522a4db-01a3-4766-b81b-84a9787ffc68'],"[81.3, 7.0]",6935.0,Adrián Marín Gómez,6.0,Left Back,6357.0,Jonathan dos Santos Ramírez,7.140028,-0.6463022,1.0,Ground Pass,"[87.0, 2.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.609
2522a4db-01a3-4766-b81b-84a9787ffc68,31,1,00:00:19.488,0,19,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['e73d75c5-ea1f-483a-92c2-0a0355b9c164'],"[87.0, 2.7]",6357.0,Jonathan dos Santos Ramírez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.488
378e4068-82d7-42c7-a830-bd5ee9076878,32,1,00:00:19.488,0,19,2,2.693087,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['2522a4db-01a3-4766-b81b-84a9787ffc68', '3b71f3f7-a409-4e5f-bdb8-b1f98e4012de']","[87.0, 2.7]",6357.0,Jonathan dos Santos Ramírez,15.0,Left Center Midfield,,,,,,,,,,,,"[87.0, 2.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.488
3b71f3f7-a409-4e5f-bdb8-b1f98e4012de,33,1,00:00:22.181,0,22,2,1.884532,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['a676ade3-0fa0-4e5c-b2ea-00747934a69d'],"[87.0, 2.7]",6357.0,Jonathan dos Santos Ramírez,15.0,Left Center Midfield,6935.0,Adrián Marín Gómez,11.901681,-3.1247876,1.0,Ground Pass,"[75.1, 2.5]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.181
a676ade3-0fa0-4e5c-b2ea-00747934a69d,34,1,00:00:24.066,0,24,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['3b71f3f7-a409-4e5f-bdb8-b1f98e4012de'],"[75.1, 2.5]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.066
c9500777-ae51-4c52-9fd6-f9c6dccdb55e,35,1,00:00:24.066,0,24,2,1.064129,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['a676ade3-0fa0-4e5c-b2ea-00747934a69d', 'd1551ee7-2201-48fd-9c36-a273092f867c']","[75.1, 2.5]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,"[68.6, 3.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.066
d1551ee7-2201-48fd-9c36-a273092f867c,36,1,00:00:25.130,0,25,2,1.833175,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['483c20f4-e4e2-4652-bfa5-8b222d683148'],"[68.6, 3.1]",6935.0,Adrián Marín Gómez,6.0,Left Back,6752.0,Víctor Ruíz Torre,21.208488,2.8645883,1.0,Ground Pass,"[48.2, 8.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.13
483c20f4-e4e2-4652-bfa5-8b222d683148,37,1,00:00:26.963,0,26,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['d1551ee7-2201-48fd-9c36-a273092f867c'],"[48.2, 8.9]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.963
a3a35bab-0861-4f80-9dc3-396ca50f460e,38,1,00:00:26.963,0,26,2,4.017392,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['483c20f4-e4e2-4652-bfa5-8b222d683148', 'fb4b2571-be30-4bd9-876a-216c9ce11149']","[48.2, 8.9]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,"[50.6, 9.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.963
fb4b2571-be30-4bd9-876a-216c9ce11149,39,1,00:00:30.980,0,30,2,0.676679,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['62eb0f0b-e64b-4bf0-8f94-4ff08c4d64ab'],"[50.6, 9.3]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,6783.0,Samuel García Sánchez,17.79129,-0.1013465,1.0,Ground Pass,"[68.3, 7.5]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.98
62eb0f0b-e64b-4bf0-8f94-4ff08c4d64ab,40,1,00:00:31.657,0,31,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['fb4b2571-be30-4bd9-876a-216c9ce11149'],"[68.3, 7.5]",6783.0,Samuel García Sánchez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.657
0c6d0882-b14f-4290-b26b-e886a8e1a36d,41,1,00:00:31.657,0,31,2,0.159999,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['62eb0f0b-e64b-4bf0-8f94-4ff08c4d64ab', 'ab09619f-9818-4356-b357-8bcf26fd5bcd']","[68.3, 7.5]",6783.0,Samuel García Sánchez,23.0,Center Forward,,,,,,,,,,,,"[69.4, 7.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.657
