id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_switch,out,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_deflected,block_deflection,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_inswinging,pass_technique_id,pass_technique_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_aerial_won,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,interception_outcome_id,interception_outcome_name,foul_won_defensive,goalkeeper_end_location,pass_through_ball,pass_outswinging,pass_aerial_won,clearance_left_foot,off_camera,ball_recovery_recovery_failure,clearance_aerial_won,shot_first_time,foul_committed_card_id,foul_committed_card_name,pass_cut_back,pass_goal_assist,shot_open_goal,foul_committed_advantage,foul_won_advantage,clearance_other,foul_committed_type_id,foul_committed_type_name,dribble_overrun,clearance_right_foot,50_50_outcome_id,50_50_outcome_name,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
82e47349-9992-4540-a070-47674a34ac59,2953,2,00:38:53.295,83,53,149,3.365781,17,Pressure,1049,Granada,3,From Free Kick,217,Barcelona,,,"['99e763f8-4a27-4918-9900-38171400350a', 'f2783060-81f3-453e-b22f-b7b5058e2a61', 'f32e8519-92d2-46d2-b77e-8c9a23d5847c']","[57.6, 58.9]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2333.295
f2783060-81f3-453e-b22f-b7b5058e2a61,2954,2,00:38:53.866,83,53,149,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,"['6434695c-69e9-498f-a63f-babcd71776d5', '82e47349-9992-4540-a070-47674a34ac59']","[58.3, 16.3]",26776.0,Juan Isaac Cuenca López,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2333.866
99e763f8-4a27-4918-9900-38171400350a,2955,2,00:38:53.866,83,53,149,2.7939,43,Carry,1049,Granada,3,From Free Kick,1049,Granada,,,"['82e47349-9992-4540-a070-47674a34ac59', 'd8ee43a4-d002-4495-9af4-a1d49674ace9', 'f2783060-81f3-453e-b22f-b7b5058e2a61', 'f32e8519-92d2-46d2-b77e-8c9a23d5847c']","[58.3, 16.3]",26776.0,Juan Isaac Cuenca López,21.0,Left Wing,,,,,,,,,,,,"[74.3, 2.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2333.866
d8ee43a4-d002-4495-9af4-a1d49674ace9,2956,2,00:38:56.659,83,56,149,0.0,39,Dribbled Past,1049,Granada,3,From Free Kick,217,Barcelona,,,"['99e763f8-4a27-4918-9900-38171400350a', 'f32e8519-92d2-46d2-b77e-8c9a23d5847c']","[45.8, 77.4]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2336.659
f32e8519-92d2-46d2-b77e-8c9a23d5847c,2957,2,00:38:56.659,83,56,149,0.0,14,Dribble,1049,Granada,3,From Free Kick,1049,Granada,,,"['82e47349-9992-4540-a070-47674a34ac59', 'd8ee43a4-d002-4495-9af4-a1d49674ace9']","[74.3, 2.7]",26776.0,Juan Isaac Cuenca López,21.0,Left Wing,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,2336.659
c606b3bb-df62-40cc-ba89-1f0be72226b2,2958,2,00:39:14.906,84,14,150,1.064928,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['c83b8ec2-318f-4de9-bdfd-4ed1b27fcc8e'],"[43.7, 80.0]",4324.0,Daniel Alves da Silva,2.0,Right Back,11094.0,Arda Turan,6.4884515,-1.1416178,2.0,Low Pass,"[46.4, 74.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2354.906
c83b8ec2-318f-4de9-bdfd-4ed1b27fcc8e,2959,2,00:39:15.971,84,15,150,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['c606b3bb-df62-40cc-ba89-1f0be72226b2'],"[46.4, 74.1]",11094.0,Arda Turan,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2355.971
6cb14440-acdc-43cb-90df-643dd371458f,2960,2,00:39:15.971,84,15,150,0.040022,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['55dade7f-1bc8-479a-ac84-83001605f934', 'c83b8ec2-318f-4de9-bdfd-4ed1b27fcc8e']","[46.4, 74.1]",11094.0,Arda Turan,13.0,Right Center Midfield,,,,,,,,,,,,"[46.7, 73.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2355.971
55dade7f-1bc8-479a-ac84-83001605f934,2961,2,00:39:16.011,84,16,150,0.581767,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['950b9910-7755-47f4-bbde-c6e1e3e5b8f9'],"[46.7, 73.9]",11094.0,Arda Turan,13.0,Right Center Midfield,4324.0,Daniel Alves da Silva,11.91008,2.912906,2.0,Low Pass,"[35.1, 76.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2356.011
950b9910-7755-47f4-bbde-c6e1e3e5b8f9,2962,2,00:39:16.593,84,16,150,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['55dade7f-1bc8-479a-ac84-83001605f934'],"[35.1, 76.6]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2356.593
