id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,pass_outswinging,pass_technique_id,pass_technique_name,clearance_head,pass_switch,miscontrol_aerial_won,pass_miscommunication,off_camera,pass_no_touch,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_aerial_won,foul_committed_advantage,foul_won_advantage,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_goal_assist,pass_through_ball,shot_first_time,goalkeeper_technique_id,goalkeeper_technique_name,clearance_left_foot,dribble_nutmeg,clearance_aerial_won,foul_won_defensive,foul_committed_card_id,foul_committed_card_name,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_type_id,foul_committed_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_inswinging,shot_one_on_one,foul_committed_offensive,pass_deflected,block_deflection,pass_cut_back,block_save_block,dribble_overrun,shot_aerial_won,timestamp_seconds
ccf01f8a-e9bc-4cd1-8db8-267b7e57415d,3789,2,00:43:59.692,88,59,195,0.1175,16,Shot,220,Real Madrid,2,From Corner,220,Real Madrid,,,"['8c9f267d-054d-4f20-9961-17567489ac55', 'a8c30227-0374-4d3f-a408-0f2168c61df5']","[98.1, 38.5]",5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049863577,"[100.3, 38.7]",c9d44ce7-638f-43f9-8448-6f72454a23e6,87.0,Open Play,40.0,Right Foot,96.0,Blocked,93.0,Normal,"[{'location': [105.1, 40.2], 'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.7, 43.6], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.5, 16.5], 'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [100.7, 26.5], 'player': {'id': 19677, 'name': 'Karim Benzema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.5, 47.5], 'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.1, 49.5], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.7, 39.6], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.8, 42.8], 'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.6, 43.0], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.3, 33.1], 'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.8, 38.9], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [119.0, 40.9], 'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.5, 26.9], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.7, 24.5], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2639.692
a8c30227-0374-4d3f-a408-0f2168c61df5,3790,2,00:43:59.809,88,59,195,0.0,6,Block,220,Real Madrid,2,From Corner,217,Barcelona,,,['ccf01f8a-e9bc-4cd1-8db8-267b7e57415d'],"[19.8, 41.4]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2639.809
8c9f267d-054d-4f20-9961-17567489ac55,3791,2,00:43:59.849,88,59,195,0.0,23,Goal Keeper,220,Real Madrid,2,From Corner,217,Barcelona,,,['ccf01f8a-e9bc-4cd1-8db8-267b7e57415d'],"[1.1, 39.2]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1.1, 39.2]",44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2639.849
c779e506-cdbc-42e1-b565-72bb00f712ee,3792,2,00:44:01.857,89,1,196,0.8625,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['f80ba739-78cb-4a6f-aee9-d0efcdfa83a5'],"[39.0, 16.5]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,5203.0,Sergio Busquets i Burgos,13.917615,1.6211135,1.0,Ground Pass,"[38.3, 30.4]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2641.857
f80ba739-78cb-4a6f-aee9-d0efcdfa83a5,3793,2,00:44:02.720,89,2,196,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['c779e506-cdbc-42e1-b565-72bb00f712ee'],"[38.3, 30.4]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642.72
105e066a-7392-44cd-a8ba-b838eb232652,3794,2,00:44:02.720,89,2,196,0.736588,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['5b7747ed-496d-490b-bb3d-11099bff55a5'],"[38.3, 30.4]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,4320.0,Neymar da Silva Santos Junior,4.7801676,-2.4897234,1.0,Ground Pass,"[34.5, 27.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642.72
5b7747ed-496d-490b-bb3d-11099bff55a5,3795,2,00:44:03.456,89,3,196,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['105e066a-7392-44cd-a8ba-b838eb232652'],"[34.5, 27.5]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2643.456
deab68ce-529e-4a13-92c3-0b3e466226c3,3796,2,00:44:03.456,89,3,196,1.084212,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['5b7747ed-496d-490b-bb3d-11099bff55a5', 'aed8c5b3-91af-4b62-bb91-c97da3ac4673']","[34.5, 27.5]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,"[34.5, 27.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2643.456
aed8c5b3-91af-4b62-bb91-c97da3ac4673,3797,2,00:44:04.540,89,4,196,0.99908,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['b6b7392a-91d8-48f4-ad11-2de259416a97'],"[34.5, 27.1]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,5503.0,Lionel Andrés Messi Cuccittini,27.449226,1.0566208,1.0,Ground Pass,"[48.0, 51.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2644.54
b6b7392a-91d8-48f4-ad11-2de259416a97,3798,2,00:44:05.539,89,5,196,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['aed8c5b3-91af-4b62-bb91-c97da3ac4673'],"[48.0, 51.0]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2645.539
