id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,out,pass_straight,pass_technique_id,pass_technique_name,clearance_head,clearance_body_part_id,clearance_body_part_name,foul_won_defensive,pass_switch,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,counterpress,off_camera,dribble_overrun,ball_recovery_offensive,pass_cross,pass_goal_assist,clearance_aerial_won,goalkeeper_end_location,pass_aerial_won,interception_outcome_id,interception_outcome_name,clearance_right_foot,foul_committed_advantage,foul_won_advantage,pass_outswinging,pass_inswinging,foul_committed_card_id,foul_committed_card_name,pass_through_ball,shot_deflected,block_deflection,pass_no_touch,shot_aerial_won,pass_deflected,clearance_left_foot,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,miscontrol_aerial_won,foul_committed_offensive,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
b8f2c149-de6a-48b6-95e1-1e0f0b94077c,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,210,Real Sociedad,1,Regular Play,210,Real Sociedad,433.0,"[{'player': {'id': 6694, 'name': 'Gerónimo Rulli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6679, 'name': 'Aritz Elustondo Irribaria'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 30}, {'player': {'id': 16622, 'name': 'Mikel González de Martín Martínez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 16539, 'name': 'Diego Antonio Reyes Rosales'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 6674, 'name': 'Alberto De La Bella Madureño'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 6770, 'name': 'Esteban Félix Granero Molina'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6671, 'name': 'Asier Illarramendi Andonegi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 6669, 'name': 'David Zurutuza Veillet'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 6690, 'name': 'Xabier Prieto Argarate'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 6685, 'name': 'Mikel Oyarzabal Ugarte'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 28}, {'player': {'id': 5560, 'name': 'Carlos Alberto Vela Garrido'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
d4ecabed-6ac0-4f0b-8cf7-8590a177ae32,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,210,Real Sociedad,1,Regular Play,217,Barcelona,433.0,"[{'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 6}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 14}, {'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 20}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6998, 'name': 'Rafael Alcântara do Nascimento'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 11094, 'name': 'Arda Turan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 17}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
b1f87f84-b07f-402c-8167-5d397899d68f,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['a749106d-b7cd-49a1-a75a-2db209afd21b'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
a749106d-b7cd-49a1-a75a-2db209afd21b,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,210,Real Sociedad,1,Regular Play,217,Barcelona,,,['b1f87f84-b07f-402c-8167-5d397899d68f'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
c4681a3c-eb4d-427d-a1d2-1407cfe8fc36,5,1,00:00:01.075,0,1,2,0.597901,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['a724791e-1013-45f0-981e-af1f699b6f87'],"[60.0, 40.0]",6616.0,Munir El Haddadi Mohamed,23.0,Center Forward,5503.0,Lionel Andrés Messi Cuccittini,2.7018511,1.5337762,1.0,Ground Pass,"[60.1, 42.7]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.075
a724791e-1013-45f0-981e-af1f699b6f87,6,1,00:00:01.673,0,1,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['c4681a3c-eb4d-427d-a1d2-1407cfe8fc36'],"[60.1, 42.7]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.673
8bd06948-d809-4196-a0b4-bdad8eae341f,7,1,00:00:01.673,0,1,2,1.2568,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['6dd693b5-5c8d-4d32-8a61-f450286888f1'],"[59.8, 43.4]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5203.0,Sergio Busquets i Burgos,14.57738,-2.8849673,1.0,Ground Pass,"[45.7, 39.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.673
6dd693b5-5c8d-4d32-8a61-f450286888f1,8,1,00:00:02.930,0,2,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['8bd06948-d809-4196-a0b4-bdad8eae341f'],"[45.7, 39.7]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93
58afeccb-7009-4291-afa5-2c8d2ff8b8e8,9,1,00:00:02.930,0,2,2,0.8022,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['6dd693b5-5c8d-4d32-8a61-f450286888f1', '7a062944-f1b8-48f3-9170-44d507885738']","[45.7, 39.7]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[46.5, 38.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93
7a062944-f1b8-48f3-9170-44d507885738,10,1,00:00:03.732,0,3,2,1.8561,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['d6d9969a-3b6c-4b13-812f-788ca7cda0a0'],"[46.5, 38.9]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,6379.0,Sergi Roberto Carnicer,35.410873,-1.6499507,1.0,Ground Pass,"[43.7, 3.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.732
d6d9969a-3b6c-4b13-812f-788ca7cda0a0,11,1,00:00:05.588,0,5,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['7a062944-f1b8-48f3-9170-44d507885738'],"[43.7, 3.6]",6379.0,Sergi Roberto Carnicer,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.588
9686770c-fd70-4569-bbb6-bc8cc18f58ac,12,1,00:00:05.588,0,5,2,1.3207,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['7793235d-39b5-4296-9019-34940ba4d0a6', 'd6d9969a-3b6c-4b13-812f-788ca7cda0a0']","[43.7, 3.6]",6379.0,Sergi Roberto Carnicer,6.0,Left Back,,,,,,,,,,,,"[43.0, 4.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.588
7793235d-39b5-4296-9019-34940ba4d0a6,13,1,00:00:06.909,0,6,2,1.704748,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['2402664a-0acf-4a53-bc7b-21caa01c9df1'],"[43.0, 4.5]",6379.0,Sergi Roberto Carnicer,6.0,Left Back,5506.0,Javier Alejandro Mascherano,26.096935,2.3372266,1.0,Ground Pass,"[24.9, 23.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.909
2402664a-0acf-4a53-bc7b-21caa01c9df1,14,1,00:00:08.614,0,8,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['7793235d-39b5-4296-9019-34940ba4d0a6'],"[24.9, 23.3]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.614
5d4f454d-02f7-4f3c-af4d-b0de3ff3e1bf,15,1,00:00:08.614,0,8,2,0.969052,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['2402664a-0acf-4a53-bc7b-21caa01c9df1', '754928d4-7347-47c7-894a-d96bf3ddcbe8']","[24.9, 23.3]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,"[20.8, 23.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.614
754928d4-7347-47c7-894a-d96bf3ddcbe8,16,1,00:00:09.583,0,9,2,1.9774,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['874346ee-4cb5-445c-b2a7-21aeded98393'],"[20.8, 23.6]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,4691.0,Claudio Andrés Bravo Muñoz,22.774767,2.178285,1.0,Ground Pass,"[7.8, 42.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.583
874346ee-4cb5-445c-b2a7-21aeded98393,17,1,00:00:11.560,0,11,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['754928d4-7347-47c7-894a-d96bf3ddcbe8'],"[7.8, 42.3]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.56
0560ace7-1ae8-49f2-918a-1fdd8107c11a,18,1,00:00:11.560,0,11,2,1.4242,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['874346ee-4cb5-445c-b2a7-21aeded98393', '92ff017d-1b71-4655-babc-171764464dd8']","[7.8, 42.3]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,"[9.5, 42.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.56
92ff017d-1b71-4655-babc-171764464dd8,19,1,00:00:12.985,0,12,2,1.219,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['a1fc3e66-f9b1-4fbe-9769-888a35a528db'],"[9.5, 42.9]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,5203.0,Sergio Busquets i Burgos,21.4581,-0.121464826,1.0,Ground Pass,"[30.8, 40.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.985
a1fc3e66-f9b1-4fbe-9769-888a35a528db,20,1,00:00:14.204,0,14,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['92ff017d-1b71-4655-babc-171764464dd8'],"[30.8, 40.3]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.204
68091332-ca7f-4efe-aa0b-63b022714f13,21,1,00:00:14.204,0,14,2,1.8293,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['c3b06aad-7ed9-4eef-a075-75088039da6a'],"[31.1, 39.7]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5213.0,Gerard Piqué Bernabéu,26.04093,2.489643,1.0,Ground Pass,"[10.4, 55.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.204
61aee3ff-4594-4a24-a4f6-89fd537067fc,22,1,00:00:15.511,0,15,2,0.665836,17,Pressure,217,Barcelona,9,From Kick Off,210,Real Sociedad,,,"['c3b06aad-7ed9-4eef-a075-75088039da6a', 'eb6aaedc-a03f-4a7e-b9f4-c858f2391fd2']","[105.2, 23.9]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.511
c3b06aad-7ed9-4eef-a075-75088039da6a,23,1,00:00:16.033,0,16,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['61aee3ff-4594-4a24-a4f6-89fd537067fc', '68091332-ca7f-4efe-aa0b-63b022714f13']","[10.4, 55.5]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.033
eb6aaedc-a03f-4a7e-b9f4-c858f2391fd2,24,1,00:00:16.033,0,16,2,3.263262,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['61aee3ff-4594-4a24-a4f6-89fd537067fc'],"[10.7, 56.3]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,42.68419,0.5886524,3.0,High Pass,"[46.2, 80.0]",40.0,Right Foot,,,,True,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.033
16c94c27-f06e-4f81-ba03-d3f44f33ed51,25,1,00:00:31.437,0,31,3,2.7998,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['4dcac27c-94e7-4652-83eb-582be725d067'],"[76.2, 0.1]",6674.0,Alberto De La Bella Madureño,6.0,Left Back,5560.0,Carlos Alberto Vela Garrido,38.73771,0.18170065,3.0,High Pass,"[114.3, 7.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.437
605e98a5-c726-48e3-b564-1f2978fdc130,26,1,00:00:33.651,0,33,3,0.823316,17,Pressure,210,Real Sociedad,4,From Throw In,217,Barcelona,,,"['418e010b-f4de-404e-917b-9980c23c94ff', '4dcac27c-94e7-4652-83eb-582be725d067', '9c0261fb-fee9-4667-bdfd-18d4061f5143']","[10.4, 71.9]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.651
4dcac27c-94e7-4652-83eb-582be725d067,27,1,00:00:34.237,0,34,3,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['16c94c27-f06e-4f81-ba03-d3f44f33ed51', '605e98a5-c726-48e3-b564-1f2978fdc130']","[114.3, 7.1]",5560.0,Carlos Alberto Vela Garrido,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.237
9c0261fb-fee9-4667-bdfd-18d4061f5143,28,1,00:00:34.237,0,34,3,0.0519,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['418e010b-f4de-404e-917b-9980c23c94ff', '4dcac27c-94e7-4652-83eb-582be725d067', '605e98a5-c726-48e3-b564-1f2978fdc130']","[114.3, 7.1]",5560.0,Carlos Alberto Vela Garrido,23.0,Center Forward,,,,,,,,,,,,"[116.2, 5.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.237
418e010b-f4de-404e-917b-9980c23c94ff,29,1,00:00:34.289,0,34,3,0.202,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['099915bf-1d6d-4a4c-a9fb-091914ab26a6', '605e98a5-c726-48e3-b564-1f2978fdc130']","[116.2, 5.1]",5560.0,Carlos Alberto Vela Garrido,23.0,Center Forward,,,3.5846896,1.9720252,1.0,Ground Pass,"[114.8, 8.4]",38.0,Left Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.289
099915bf-1d6d-4a4c-a9fb-091914ab26a6,30,1,00:00:34.491,0,34,3,0.0,6,Block,210,Real Sociedad,4,From Throw In,217,Barcelona,,,['418e010b-f4de-404e-917b-9980c23c94ff'],"[5.3, 71.7]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.491
0583ebbb-c564-4f9d-84ea-b60aa95451c4,31,1,00:00:55.219,0,55,4,1.0643,30,Pass,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,['dd9cbd45-91ff-454e-8e8c-615876d6c7c3'],"[120.0, 0.1]",5560.0,Carlos Alberto Vela Garrido,23.0,Center Forward,,,31.827662,1.7349119,3.0,High Pass,"[114.8, 31.5]",38.0,Left Foot,61.0,Corner,,,9.0,Incomplete,,True,107.0,Straight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.219
dd9cbd45-91ff-454e-8e8c-615876d6c7c3,32,1,00:00:56.283,0,56,4,0.0,9,Clearance,210,Real Sociedad,2,From Corner,217,Barcelona,,,['0583ebbb-c564-4f9d-84ea-b60aa95451c4'],"[5.3, 48.6]",6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,,,,,,,,,,,,,True,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.283
50c5c22a-c1cd-4bcf-ad1f-baace84e9130,33,1,00:00:59.220,0,59,4,0.0,22,Foul Committed,210,Real Sociedad,2,From Corner,210,Real Sociedad,,,['54b8a20a-3878-4e73-9dd0-cc2f688e2811'],"[92.4, 20.5]",6674.0,Alberto De La Bella Madureño,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.22
54b8a20a-3878-4e73-9dd0-cc2f688e2811,34,1,00:00:59.220,0,59,4,0.0,21,Foul Won,210,Real Sociedad,2,From Corner,217,Barcelona,,,['50c5c22a-c1cd-4bcf-ad1f-baace84e9130'],"[27.7, 59.6]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.22
e790f133-4332-4fd7-8aa1-ecb5c0f26bb3,35,1,00:01:09.893,1,9,5,2.558692,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,['3feab5a6-d24d-4c6c-97ca-f4f0de4927f2'],"[26.9, 58.5]",4324.0,Daniel Alves da Silva,2.0,Right Back,5503.0,Lionel Andrés Messi Cuccittini,11.30177,-0.017697267,1.0,Ground Pass,"[38.2, 58.3]",38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.893
3feab5a6-d24d-4c6c-97ca-f4f0de4927f2,36,1,00:01:12.451,1,12,5,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,['e790f133-4332-4fd7-8aa1-ecb5c0f26bb3'],"[38.2, 58.3]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.451
c825e070-0349-4649-bca7-0b5ad2350381,37,1,00:01:12.451,1,12,5,0.818321,43,Carry,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['3feab5a6-d24d-4c6c-97ca-f4f0de4927f2', '541d335f-fc56-4769-9370-7c082a7a49fb']","[38.2, 58.3]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[50.8, 72.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.451
541d335f-fc56-4769-9370-7c082a7a49fb,38,1,00:01:13.270,1,13,5,1.6439,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,['e0208c56-1182-4d5e-8e5f-cee7af9ab4d0'],"[50.8, 72.4]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5203.0,Sergio Busquets i Burgos,21.924644,-1.8622531,1.0,Ground Pass,"[44.5, 51.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27
e0208c56-1182-4d5e-8e5f-cee7af9ab4d0,39,1,00:01:14.914,1,14,5,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,['541d335f-fc56-4769-9370-7c082a7a49fb'],"[44.5, 51.4]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.914
e3365dcf-210b-4910-8c26-1e8feab099af,40,1,00:01:14.914,1,14,5,0.743413,43,Carry,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['95d0ed79-4c1f-40fc-bbbd-c6f1d06861f3', 'e0208c56-1182-4d5e-8e5f-cee7af9ab4d0']","[44.5, 51.4]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[45.3, 51.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.914
95d0ed79-4c1f-40fc-bbbd-c6f1d06861f3,41,1,00:01:15.657,1,15,5,3.068987,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,['32afb911-f8b1-44eb-afa4-1a96fff867da'],"[45.3, 51.1]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,6379.0,Sergi Roberto Carnicer,46.455677,-1.4889064,3.0,High Pass,"[49.1, 4.8]",40.0,Right Foot,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.657
