id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,foul_committed_advantage,foul_won_advantage,pass_switch,pass_cross,counterpress,out,off_camera,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,interception_outcome_id,interception_outcome_name,foul_won_defensive,clearance_head,clearance_body_part_id,clearance_body_part_name,foul_committed_offensive,dribble_overrun,shot_first_time,goalkeeper_end_location,clearance_aerial_won,ball_recovery_recovery_failure,clearance_left_foot,clearance_right_foot,pass_inswinging,pass_technique_id,pass_technique_name,pass_through_ball,pass_deflected,shot_open_goal,foul_committed_card_id,foul_committed_card_name,clearance_other,pass_outswinging,foul_committed_penalty,foul_won_penalty,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,pass_cut_back,pass_goal_assist,timestamp_seconds
c059e0a9-3d59-4fce-808c-8a1a6f41d589,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,210,Real Sociedad,1,Regular Play,210,Real Sociedad,4231.0,"[{'player': {'id': 6694, 'name': 'Gerónimo Rulli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6679, 'name': 'Aritz Elustondo Irribaria'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 30}, {'player': {'id': 16539, 'name': 'Diego Antonio Reyes Rosales'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 16622, 'name': 'Mikel González de Martín Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6674, 'name': 'Alberto De La Bella Madureño'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 6770, 'name': 'Esteban Félix Granero Molina'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6671, 'name': 'Asier Illarramendi Andonegi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 8522, 'name': 'Armindo Tué Na Bangna'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 6673, 'name': 'Sergio Canales Madrazo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 16}, {'player': {'id': 5560, 'name': 'Carlos Alberto Vela Garrido'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 6677, 'name': 'Imanol Agirretxe Arruti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
a3aa4325-3369-42db-8073-2c165c945c80,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,210,Real Sociedad,1,Regular Play,214,Espanyol,4231.0,"[{'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 23974, 'name': 'Roberto Antonio Correa Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 16456, 'name': 'Enzo Pablo Roco Roco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 4741, 'name': 'Juan Rafael Fuentes Hernández'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6838, 'name': 'Hernán Arsenio Pérez González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 25}, {'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 5}, {'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
64c7847e-5201-4e62-b808-7c7ca05217bb,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,210,Real Sociedad,1,Regular Play,214,Espanyol,,,['fdd3e56c-b995-4217-a160-f5fd59029cd7'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
fdd3e56c-b995-4217-a160-f5fd59029cd7,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['64c7847e-5201-4e62-b808-7c7ca05217bb'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
093088d3-da4a-457a-8ba3-a669bdf36bde,5,1,00:00:01.124,0,1,2,1.586308,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['13996817-7b89-4e2a-9dc3-ae954c6db479'],"[60.0, 40.0]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,6762.0,Álvaro González Soberón,25.880495,2.9942312,1.0,Ground Pass,"[34.4, 43.8]",65.0,Kick Off,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.124
13996817-7b89-4e2a-9dc3-ae954c6db479,6,1,00:00:02.710,0,2,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['093088d3-da4a-457a-8ba3-a669bdf36bde'],"[34.4, 43.8]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71
556e71fa-7c8d-4e42-b9d0-c67319c682d0,7,1,00:00:02.710,0,2,2,1.38868,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['13996817-7b89-4e2a-9dc3-ae954c6db479', 'ad0f6f9e-f926-418d-8af5-89d00744163c']","[34.4, 43.8]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,"[34.0, 39.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71
ad0f6f9e-f926-418d-8af5-89d00744163c,8,1,00:00:04.099,0,4,2,1.438181,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['044305f2-8b42-46a4-8f59-a563ac4f9098'],"[34.0, 39.6]",6762.0,Álvaro González Soberón,3.0,Right Center Back,16456.0,Enzo Pablo Roco Roco,20.012497,-1.7975951,1.0,Ground Pass,"[29.5, 20.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.099
044305f2-8b42-46a4-8f59-a563ac4f9098,9,1,00:00:05.537,0,5,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['ad0f6f9e-f926-418d-8af5-89d00744163c'],"[29.5, 20.1]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.537
d7912117-3bb1-477a-8a05-17f63fd7dcb5,10,1,00:00:05.537,0,5,2,1.870013,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['044305f2-8b42-46a4-8f59-a563ac4f9098', '4cba08ff-1972-4b4e-b5ec-12f649993fc3', '868c3d45-6c82-40b1-bbe6-ffb882af5771']","[29.5, 20.1]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,"[36.6, 8.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.537
868c3d45-6c82-40b1-bbe6-ffb882af5771,11,1,00:00:06.940,0,6,2,0.736154,17,Pressure,214,Espanyol,9,From Kick Off,210,Real Sociedad,,,"['4cba08ff-1972-4b4e-b5ec-12f649993fc3', 'd7912117-3bb1-477a-8a05-17f63fd7dcb5']","[84.3, 69.3]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.94
4cba08ff-1972-4b4e-b5ec-12f649993fc3,12,1,00:00:07.407,0,7,2,5.662992,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['05f27c73-6011-4d86-b1c9-8696a6ec8d8b', '518dbec0-8c58-4100-9c3b-9d14a44de7ae', '868c3d45-6c82-40b1-bbe6-ffb882af5771']","[36.6, 8.3]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,27241.0,Víctor Guillermo Álvarez Delgado,71.477615,0.39037874,3.0,High Pass,"[102.7, 35.5]",,,38.0,Left Foot,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.407
05f27c73-6011-4d86-b1c9-8696a6ec8d8b,13,1,00:00:13.070,0,13,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['4cba08ff-1972-4b4e-b5ec-12f649993fc3'],"[80.0, 24.7]",27241.0,Víctor Guillermo Álvarez Delgado,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.07
518dbec0-8c58-4100-9c3b-9d14a44de7ae,14,1,00:00:13.070,0,13,3,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['4cba08ff-1972-4b4e-b5ec-12f649993fc3'],"[17.4, 44.6]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.07
51de3140-3a65-431b-a3e2-86169f72b6c9,15,1,00:00:13.070,0,13,3,1.505719,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['1a2c2207-655b-492c-8203-26c5bdbfb095', '518dbec0-8c58-4100-9c3b-9d14a44de7ae']","[17.4, 44.6]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,"[16.9, 41.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.07
1a2c2207-655b-492c-8203-26c5bdbfb095,16,1,00:00:14.576,0,14,3,1.487257,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['92bf1c66-74fa-4457-9385-f9929f42a62c'],"[16.9, 41.4]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,16622.0,Mikel González de Martín Martínez,14.354442,-1.0291821,1.0,Ground Pass,"[24.3, 29.1]",,,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.576
92bf1c66-74fa-4457-9385-f9929f42a62c,17,1,00:00:16.063,0,16,3,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['1a2c2207-655b-492c-8203-26c5bdbfb095'],"[24.3, 29.1]",16622.0,Mikel González de Martín Martínez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.063
a0429dce-fb68-42f8-8835-73ec4ed45aa8,18,1,00:00:16.063,0,16,3,2.516935,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['3ff348c0-a881-4049-8318-f9465ed8a28c', '92bf1c66-74fa-4457-9385-f9929f42a62c']","[24.3, 29.1]",16622.0,Mikel González de Martín Martínez,5.0,Left Center Back,,,,,,,,,,,,"[23.7, 27.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.063
3ff348c0-a881-4049-8318-f9465ed8a28c,19,1,00:00:18.580,0,18,3,1.409351,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['622c0aa8-9489-4633-afce-2c4ea44b5315'],"[23.7, 27.2]",16622.0,Mikel González de Martín Martínez,5.0,Left Center Back,16539.0,Diego Antonio Reyes Rosales,28.8,1.5707964,1.0,Ground Pass,"[23.7, 56.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.58
622c0aa8-9489-4633-afce-2c4ea44b5315,20,1,00:00:19.989,0,19,3,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['3ff348c0-a881-4049-8318-f9465ed8a28c'],"[23.7, 56.0]",16539.0,Diego Antonio Reyes Rosales,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.989
0e67c068-6e6f-4e33-8dfd-647fe11a60a5,21,1,00:00:19.989,0,19,3,3.582005,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['0e0472e1-4ae1-4b02-960a-0943b3ae181b', '622c0aa8-9489-4633-afce-2c4ea44b5315']","[23.7, 56.0]",16539.0,Diego Antonio Reyes Rosales,3.0,Right Center Back,,,,,,,,,,,,"[27.3, 62.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.989
0e0472e1-4ae1-4b02-960a-0943b3ae181b,22,1,00:00:23.571,0,23,3,2.213724,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['c0cd76b0-38e7-4881-b276-b4bde138f695'],"[27.3, 62.0]",16539.0,Diego Antonio Reyes Rosales,3.0,Right Center Back,16622.0,Mikel González de Martín Martínez,32.24438,-1.7170793,1.0,Ground Pass,"[22.6, 30.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.571
c0cd76b0-38e7-4881-b276-b4bde138f695,23,1,00:00:25.785,0,25,3,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['0e0472e1-4ae1-4b02-960a-0943b3ae181b'],"[22.6, 30.1]",16622.0,Mikel González de Martín Martínez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.785
c8a951f0-3a3f-4698-a150-fbc7d0208a7b,24,1,00:00:25.785,0,25,3,3.737317,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['c0cd76b0-38e7-4881-b276-b4bde138f695', 'c711f02d-e2c4-4e34-9bfd-8b430e738ea5']","[22.6, 30.1]",16622.0,Mikel González de Martín Martínez,5.0,Left Center Back,,,,,,,,,,,,"[31.7, 18.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.785
c711f02d-e2c4-4e34-9bfd-8b430e738ea5,25,1,00:00:29.522,0,29,3,1.455357,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['20aeee1e-e2af-42f1-a490-9ce1b8a41044'],"[31.7, 18.3]",16622.0,Mikel González de Martín Martínez,5.0,Left Center Back,6694.0,Gerónimo Rulli,22.694714,2.1331322,1.0,Ground Pass,"[19.6, 37.5]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.522
20aeee1e-e2af-42f1-a490-9ce1b8a41044,26,1,00:00:30.978,0,30,3,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['c711f02d-e2c4-4e34-9bfd-8b430e738ea5'],"[19.6, 37.5]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.978
b1a53e04-7500-4519-825a-1408e42d78d2,27,1,00:00:30.978,0,30,3,3.124919,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['20aeee1e-e2af-42f1-a490-9ce1b8a41044', 'f9b73621-b781-4789-9fd5-6697772bb75a']","[19.6, 37.5]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,"[25.7, 45.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.978
f9b73621-b781-4789-9fd5-6697772bb75a,28,1,00:00:34.103,0,34,3,2.798265,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['62b6bd3d-7eac-43f9-b2e0-e7eca0ebc769'],"[25.7, 45.0]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,6679.0,Aritz Elustondo Irribaria,54.16133,0.6715691,3.0,High Pass,"[68.1, 78.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.103
62b6bd3d-7eac-43f9-b2e0-e7eca0ebc769,29,1,00:00:36.901,0,36,3,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['f9b73621-b781-4789-9fd5-6697772bb75a'],"[68.1, 78.7]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.901
5b34a11e-2a2c-4cb3-afa2-5bdda422d3d7,30,1,00:00:36.981,0,36,3,3.500465,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['3223634e-d32d-487d-923d-08c27e561c9b'],"[68.4, 77.3]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,6677.0,Imanol Agirretxe Arruti,34.60549,0.07810168,3.0,High Pass,"[102.9, 80.0]",,,37.0,Head,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.981
59a14214-f829-4c38-a714-fa0450ab0e3a,31,1,00:00:39.418,0,39,3,1.037667,17,Pressure,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['04c74ab9-3046-4a05-aed6-428401ee847c'],"[102.5, 79.7]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.418
04c74ab9-3046-4a05-aed6-428401ee847c,32,1,00:00:39.841,0,39,3,0.0,28,Shield,210,Real Sociedad,1,Regular Play,214,Espanyol,,,['59a14214-f829-4c38-a714-fa0450ab0e3a'],"[16.9, 0.4]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.841
3223634e-d32d-487d-923d-08c27e561c9b,33,1,00:00:40.481,0,40,3,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['5b34a11e-2a2c-4cb3-afa2-5bdda422d3d7'],"[101.8, 79.7]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.481
b0ff3a3e-bdd0-4941-8faa-0a26cb334478,34,1,00:00:52.871,0,52,4,1.063852,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,"['a472d6a9-38f8-4fdb-bff5-2f7ae8a23d20', 'b62dab29-6698-43cf-8a7c-a9b418e41834']","[20.6, 0.1]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,27241.0,Víctor Guillermo Álvarez Delgado,13.164346,0.0989128,3.0,High Pass,"[33.7, 1.4]",67.0,Throw-in,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.871
b62dab29-6698-43cf-8a7c-a9b418e41834,35,1,00:00:53.935,0,53,4,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['b0ff3a3e-bdd0-4941-8faa-0a26cb334478'],"[35.9, 1.8]",27241.0,Víctor Guillermo Álvarez Delgado,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.935
a472d6a9-38f8-4fdb-bff5-2f7ae8a23d20,36,1,00:00:53.935,0,53,4,0.724411,30,Pass,214,Espanyol,4,From Throw In,210,Real Sociedad,,,"['96ac345f-fd3e-4099-913b-f4fbcacd1e50', 'b0ff3a3e-bdd0-4941-8faa-0a26cb334478']","[86.4, 78.7]",6770.0,Esteban Félix Granero Molina,9.0,Right Defensive Midfield,,,4.838388,-1.2555816,2.0,Low Pass,"[87.9, 74.1]",64.0,Interception,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.935
96ac345f-fd3e-4099-913b-f4fbcacd1e50,37,1,00:00:54.659,0,54,4,0.0,2,Ball Recovery,214,Espanyol,4,From Throw In,214,Espanyol,,,['a472d6a9-38f8-4fdb-bff5-2f7ae8a23d20'],"[32.2, 6.0]",27241.0,Víctor Guillermo Álvarez Delgado,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.659
21e496f3-7406-485e-9657-779a6c036efc,38,1,00:00:54.659,0,54,4,0.590109,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['63766923-b20b-4d52-963d-038826cf8962', '96ac345f-fd3e-4099-913b-f4fbcacd1e50']","[32.2, 6.0]",27241.0,Víctor Guillermo Álvarez Delgado,21.0,Left Wing,,,,,,,,,,,,"[32.3, 7.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.659
63766923-b20b-4d52-963d-038826cf8962,39,1,00:00:55.249,0,55,4,0.0,3,Dispossessed,214,Espanyol,4,From Throw In,214,Espanyol,,,['2eaa2120-cd46-4b0c-aab5-ddb31f030015'],"[32.3, 7.4]",27241.0,Víctor Guillermo Álvarez Delgado,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.249
2eaa2120-cd46-4b0c-aab5-ddb31f030015,40,1,00:00:55.249,0,55,4,0.12,4,Duel,214,Espanyol,4,From Throw In,210,Real Sociedad,,,['63766923-b20b-4d52-963d-038826cf8962'],"[87.8, 72.7]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.249
b9310d21-aaba-469a-adaf-341788819afc,41,1,00:00:56.358,0,56,4,2.243623,17,Pressure,214,Espanyol,4,From Throw In,210,Real Sociedad,,,"['25a6a772-4981-4e08-8a14-50cb3ebbc83b', '92bcd63d-479a-4bc7-90f6-eb87fe44e1d2']","[81.3, 74.1]",6770.0,Esteban Félix Granero Molina,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.358
