id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,counterpress,pass_aerial_won,duel_type_id,duel_type_name,foul_won_defensive,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_cross,clearance_left_foot,pass_switch,foul_committed_advantage,foul_won_advantage,pass_no_touch,miscontrol_aerial_won,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_success_in_play,pass_technique_id,pass_technique_name,pass_outswinging,clearance_head,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,dribble_overrun,dribble_no_touch,ball_recovery_recovery_failure,dribble_nutmeg,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_aerial_won,block_deflection,clearance_aerial_won,shot_first_time,pass_cut_back,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,ball_recovery_offensive,shot_one_on_one,50_50_outcome_id,50_50_outcome_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_inswinging,foul_committed_offensive,timestamp_seconds
dfe64356-3632-4d00-82e1-dd215c9e6c68,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,216,Getafe,1,Regular Play,216,Getafe,4231.0,"[{'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 11813, 'name': 'Emiliano Buendía'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 32}, {'player': {'id': 17054, 'name': 'Emiliano Daniel Velázquez Maldonado'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 6861, 'name': 'Juan Torres Ruiz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 27092, 'name': 'Abdoul Karim Yoda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 6736, 'name': 'Álvaro Medrán Just'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 23}, {'player': {'id': 15893, 'name': 'Víctor Rodríguez Romero'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 18}, {'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8fe983ec-891e-44b4-a1f2-c741149ec487,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,216,Getafe,1,Regular Play,213,Sevilla,4231.0,"[{'player': {'id': 6823, 'name': 'Sergio Rico González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6672, 'name': 'Jorge Andújar Moreno'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 10476, 'name': 'Timothée Kolodziejczak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 6718, 'name': 'Sergio Escudero Palomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5737, 'name': ""Steven N''Kemboanza Mike Christopher Nzonzi""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 6825, 'name': 'Daniel Filipe Martins Carriço'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 10881, 'name': 'Diogo José Rosário Gomes Figueiras'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 5504, 'name': 'Éver Maximiliano David Banega'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 19}, {'player': {'id': 6841, 'name': 'Víctor Machín Pérez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 6401, 'name': 'Kevin Gameiro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
c6530347-a408-42e7-ac1c-be0e0b7fb61f,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,216,Getafe,1,Regular Play,216,Getafe,,,['5900fe09-28ba-46a8-84b9-fc3d8c408040'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5900fe09-28ba-46a8-84b9-fc3d8c408040,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,216,Getafe,1,Regular Play,213,Sevilla,,,['c6530347-a408-42e7-ac1c-be0e0b7fb61f'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
e589868d-fc83-481b-a213-5a3552cc0d7a,5,1,00:00:01.177,0,1,2,0.445713,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['7ece0fb9-122a-472a-b74e-36d048fab235'],"[61.0, 40.1]",24035.0,Álvaro Vázquez García,23.0,Center Forward,6736.0,Álvaro Medrán Just,3.3526108,1.8736812,1.0,Ground Pass,"[60.0, 43.3]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.177
7ece0fb9-122a-472a-b74e-36d048fab235,6,1,00:00:01.622,0,1,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['e589868d-fc83-481b-a213-5a3552cc0d7a'],"[60.0, 43.3]",6736.0,Álvaro Medrán Just,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.622
ad6abd30-3530-4063-a73a-749bf135c80d,7,1,00:00:01.622,0,1,2,0.786824,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['170e1d52-5e23-4bdd-9cbd-3fb4a85d7169'],"[59.8, 42.6]",6736.0,Álvaro Medrán Just,19.0,Center Attacking Midfield,6745.0,Mehdi Lacen,6.1,3.1415927,1.0,Ground Pass,"[53.7, 42.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.622
170e1d52-5e23-4bdd-9cbd-3fb4a85d7169,8,1,00:00:02.409,0,2,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['ad6abd30-3530-4063-a73a-749bf135c80d'],"[53.7, 42.6]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.409
5f6310e9-7e25-4786-8dca-33548d18ef76,9,1,00:00:02.409,0,2,2,0.917672,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['170e1d52-5e23-4bdd-9cbd-3fb4a85d7169', '33de7cf8-3b40-40a9-89b0-c9ae828e1aff', 'ad7106ff-4c4e-4946-a133-6162fe82df30']","[53.7, 42.6]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,True,"[54.3, 41.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.409
ad7106ff-4c4e-4946-a133-6162fe82df30,10,1,00:00:02.934,0,2,2,0.446896,17,Pressure,216,Getafe,9,From Kick Off,213,Sevilla,,,"['33de7cf8-3b40-40a9-89b0-c9ae828e1aff', '5f6310e9-7e25-4786-8dca-33548d18ef76']","[64.4, 40.8]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.934
33de7cf8-3b40-40a9-89b0-c9ae828e1aff,11,1,00:00:03.327,0,3,2,1.816336,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,"['89b89bec-7c0e-418b-a7db-b8e2bd5e4c6e', 'ad7106ff-4c4e-4946-a133-6162fe82df30']","[54.3, 41.3]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,27092.0,Abdoul Karim Yoda,37.67771,-2.0688722,1.0,Ground Pass,"[36.3, 8.2]",,,38.0,Left Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.327
89b89bec-7c0e-418b-a7db-b8e2bd5e4c6e,12,1,00:00:05.143,0,5,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['33de7cf8-3b40-40a9-89b0-c9ae828e1aff'],"[36.3, 8.2]",27092.0,Abdoul Karim Yoda,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.143
8054f909-c93f-4b67-9b47-031132ccfb96,13,1,00:00:05.143,0,5,2,2.456368,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['89b89bec-7c0e-418b-a7db-b8e2bd5e4c6e', 'dbd76822-c560-4c14-a647-06ca27906ec4']","[36.3, 8.2]",27092.0,Abdoul Karim Yoda,6.0,Left Back,,,,,,,,,,,,,"[45.1, 12.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.143
dbd76822-c560-4c14-a647-06ca27906ec4,14,1,00:00:07.599,0,7,2,1.268543,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['5631ee0e-850c-4df5-ac89-f7b1e5108f9d'],"[45.1, 12.8]",27092.0,Abdoul Karim Yoda,6.0,Left Back,15893.0,Víctor Rodríguez Romero,15.947727,-0.58452433,2.0,Low Pass,"[58.4, 4.0]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.599
5631ee0e-850c-4df5-ac89-f7b1e5108f9d,15,1,00:00:08.868,0,8,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['dbd76822-c560-4c14-a647-06ca27906ec4'],"[58.4, 4.0]",15893.0,Víctor Rodríguez Romero,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.868
ae92f6b3-9e6d-4621-ab42-d2524747cbce,16,1,00:00:08.868,0,8,2,1.095363,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,"['0ae3b686-58e1-4483-9a76-cd1b58bb88d5', '8b18e325-484f-4564-9471-299386b3fde1']","[58.4, 3.8]",15893.0,Víctor Rodríguez Romero,21.0,Left Wing,24035.0,Álvaro Vázquez García,18.777113,0.39929745,3.0,High Pass,"[75.7, 11.1]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.868
8b18e325-484f-4564-9471-299386b3fde1,17,1,00:00:09.963,0,9,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['ae92f6b3-9e6d-4621-ab42-d2524747cbce'],"[70.7, 10.8]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.963
0ae3b686-58e1-4483-9a76-cd1b58bb88d5,18,1,00:00:09.963,0,9,2,0.0,9,Clearance,216,Getafe,9,From Kick Off,213,Sevilla,,,['ae92f6b3-9e6d-4621-ab42-d2524747cbce'],"[44.4, 69.0]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,True,,,,,,True,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.963
9546b647-55de-419a-bc68-c78b40244c76,19,1,00:00:19.076,0,19,3,0.721341,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['85e047a9-01ff-49c8-8b1d-963e9ad7f27b'],"[79.6, 0.1]",27092.0,Abdoul Karim Yoda,6.0,Left Back,15893.0,Víctor Rodríguez Romero,10.547511,1.4758446,2.0,Low Pass,"[80.6, 10.6]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.076
b6c40509-c473-4d0d-81ed-049af0acf734,20,1,00:00:19.777,0,19,3,0.239998,17,Pressure,216,Getafe,4,From Throw In,213,Sevilla,,,"['0c02819f-d742-4fc4-bf6e-aa055bc2d203', '1aebbe42-e04e-48ab-bd24-ff88dc7fc795', '58ee81f4-53b6-4c5e-a63f-0c403bb654a2', '85e047a9-01ff-49c8-8b1d-963e9ad7f27b']","[36.2, 69.5]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.777
85e047a9-01ff-49c8-8b1d-963e9ad7f27b,21,1,00:00:19.797,0,19,3,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,"['9546b647-55de-419a-bc68-c78b40244c76', 'b6c40509-c473-4d0d-81ed-049af0acf734']","[80.6, 10.6]",15893.0,Víctor Rodríguez Romero,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.797
1aebbe42-e04e-48ab-bd24-ff88dc7fc795,22,1,00:00:19.797,0,19,3,0.023954,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['58ee81f4-53b6-4c5e-a63f-0c403bb654a2', '85e047a9-01ff-49c8-8b1d-963e9ad7f27b', 'b6c40509-c473-4d0d-81ed-049af0acf734']","[80.6, 10.6]",15893.0,Víctor Rodríguez Romero,21.0,Left Wing,,,,,,,,,,,,True,"[81.0, 10.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.797
58ee81f4-53b6-4c5e-a63f-0c403bb654a2,23,1,00:00:19.821,0,19,3,0.195343,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,"['0c02819f-d742-4fc4-bf6e-aa055bc2d203', 'b6c40509-c473-4d0d-81ed-049af0acf734', 'd2fe49d8-b492-47b4-a58b-c67c948442e9']","[81.0, 10.6]",15893.0,Víctor Rodríguez Romero,21.0,Left Wing,24035.0,Álvaro Vázquez García,2.0615528,0.24497867,2.0,Low Pass,"[83.0, 11.1]",,,40.0,Right Foot,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.821
0c02819f-d742-4fc4-bf6e-aa055bc2d203,24,1,00:00:20.017,0,20,3,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,"['58ee81f4-53b6-4c5e-a63f-0c403bb654a2', 'b6c40509-c473-4d0d-81ed-049af0acf734']","[92.8, 22.4]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,True,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.017
d2fe49d8-b492-47b4-a58b-c67c948442e9,25,1,00:00:20.017,0,20,3,0.0,6,Block,216,Getafe,4,From Throw In,213,Sevilla,,,['58ee81f4-53b6-4c5e-a63f-0c403bb654a2'],"[37.1, 69.0]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.017
b0ac6f32-0998-46ba-8383-c040d3ab0276,26,1,00:00:20.835,0,20,3,1.310801,17,Pressure,216,Getafe,4,From Throw In,216,Getafe,,,"['6dab3637-6bc2-4dcc-8c37-8de3620d2ad8', '8c14fc15-d664-4b0f-a301-e381dc176c49', 'b6c04c82-37e5-4e51-9d5e-f6f293013a80']","[76.9, 10.2]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.835
8c14fc15-d664-4b0f-a301-e381dc176c49,27,1,00:00:21.104,0,21,4,0.0,2,Ball Recovery,213,Sevilla,1,Regular Play,213,Sevilla,,,['b0ac6f32-0998-46ba-8383-c040d3ab0276'],"[40.8, 70.5]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.104
6dab3637-6bc2-4dcc-8c37-8de3620d2ad8,28,1,00:00:21.104,0,21,4,1.001472,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['8c14fc15-d664-4b0f-a301-e381dc176c49', 'b0ac6f32-0998-46ba-8383-c040d3ab0276', 'b6c04c82-37e5-4e51-9d5e-f6f293013a80']","[40.8, 70.5]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,True,"[39.7, 72.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.104
b6c04c82-37e5-4e51-9d5e-f6f293013a80,29,1,00:00:22.105,0,22,4,0.910492,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['b0ac6f32-0998-46ba-8383-c040d3ab0276', 'bca71a45-86f1-43a9-98f5-6874aee2e8d7']","[39.7, 72.3]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,6672.0,Jorge Andújar Moreno,9.76934,2.742077,1.0,Ground Pass,"[30.7, 76.1]",,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.105
77ed3d60-3892-4e3c-bdf3-8ef0802200c7,30,1,00:00:22.813,0,22,4,0.326883,17,Pressure,213,Sevilla,1,Regular Play,216,Getafe,,,"['2f280ff5-9a9a-4399-be3c-2b5161bb829a', 'bca71a45-86f1-43a9-98f5-6874aee2e8d7']","[88.3, 5.1]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.813
bca71a45-86f1-43a9-98f5-6874aee2e8d7,31,1,00:00:23.016,0,23,4,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,"['77ed3d60-3892-4e3c-bdf3-8ef0802200c7', 'b6c04c82-37e5-4e51-9d5e-f6f293013a80']","[30.7, 76.1]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.016
2f280ff5-9a9a-4399-be3c-2b5161bb829a,32,1,00:00:23.016,0,23,4,2.401654,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['77ed3d60-3892-4e3c-bdf3-8ef0802200c7', '954fcde1-3fc7-4394-81d8-dcf9453ab2ff', 'dafc5a43-68d9-415c-9e62-b64851aa79a1']","[31.7, 76.3]",6672.0,Jorge Andújar Moreno,2.0,Right Back,6401.0,Kevin Gameiro,37.82975,-0.03966173,3.0,High Pass,"[69.5, 74.8]",,,40.0,Right Foot,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.016
954fcde1-3fc7-4394-81d8-dcf9453ab2ff,33,1,00:00:25.417,0,25,4,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['2f280ff5-9a9a-4399-be3c-2b5161bb829a'],"[67.7, 75.2]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.417
dafc5a43-68d9-415c-9e62-b64851aa79a1,34,1,00:00:25.417,0,25,4,0.597689,30,Pass,213,Sevilla,1,Regular Play,216,Getafe,,,"['2f280ff5-9a9a-4399-be3c-2b5161bb829a', '3f94f78f-96f8-45eb-9acd-934a71f0d942', '9ef7ead1-55d5-4ff8-b3ae-ccd16ad3e562', 'ffda8248-72d2-4ff6-a843-7e56feaecb4f']","[50.6, 5.3]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,27092.0,Abdoul Karim Yoda,7.595393,0.15865526,2.0,Low Pass,"[58.1, 6.5]",66.0,Recovery,,,True,,9.0,Incomplete,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.417
3f94f78f-96f8-45eb-9acd-934a71f0d942,35,1,00:00:25.417,0,25,4,0.0,4,Duel,213,Sevilla,1,Regular Play,213,Sevilla,,,['dafc5a43-68d9-415c-9e62-b64851aa79a1'],"[69.5, 74.8]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.417
9ef7ead1-55d5-4ff8-b3ae-ccd16ad3e562,36,1,00:00:26.015,0,26,4,,42,Ball Receipt*,213,Sevilla,1,Regular Play,216,Getafe,,,['dafc5a43-68d9-415c-9e62-b64851aa79a1'],"[57.9, 5.3]",27092.0,Abdoul Karim Yoda,6.0,Left Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.015
ffda8248-72d2-4ff6-a843-7e56feaecb4f,37,1,00:00:26.015,0,26,4,3.085408,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['cca8c349-b155-4e3a-828a-6e717b16b6bd', 'dafc5a43-68d9-415c-9e62-b64851aa79a1']","[62.0, 73.6]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,38.76248,-0.6775612,3.0,High Pass,"[92.2, 49.3]",66.0,Recovery,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.015
cca8c349-b155-4e3a-828a-6e717b16b6bd,38,1,00:00:29.100,0,29,4,2.27945,30,Pass,213,Sevilla,1,Regular Play,216,Getafe,,,"['c10542c7-0b6e-4ed9-a689-e2af64be679e', 'ffda8248-72d2-4ff6-a843-7e56feaecb4f']","[27.9, 30.8]",17054.0,Emiliano Daniel Velázquez Maldonado,3.0,Right Center Back,25881.0,Juan Antonio Rodríguez Villamuela,6.926038,-0.30805278,3.0,High Pass,"[34.5, 28.7]",66.0,Recovery,37.0,Head,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1
c10542c7-0b6e-4ed9-a689-e2af64be679e,39,1,00:00:31.380,0,31,4,,42,Ball Receipt*,213,Sevilla,1,Regular Play,216,Getafe,,,['cca8c349-b155-4e3a-828a-6e717b16b6bd'],"[34.3, 29.2]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.38
