id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,foul_won_defensive,off_camera,duel_type_id,duel_type_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,out,counterpress,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,pass_cross,pass_cut_back,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_switch,clearance_head,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_right_foot,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,clearance_aerial_won,pass_shot_assist,goalkeeper_end_location,pass_outswinging,pass_technique_id,pass_technique_name,shot_one_on_one,shot_open_goal,foul_committed_card_id,foul_committed_card_name,dribble_nutmeg,ball_recovery_recovery_failure,pass_no_touch,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_type_id,foul_committed_type_name,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,bad_behaviour_card_id,bad_behaviour_card_name,shot_aerial_won,pass_deflected,block_deflection,pass_miscommunication,timestamp_seconds
9ef51dc8-3d46-4cfa-961a-abcc4e9e3c70,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1049,Granada,1,Regular Play,1049,Granada,4231.0,"[{'player': {'id': 8697, 'name': 'Andrés Eduardo Fernández Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 20064, 'name': 'Hugo Miguel Almeida Costa Lopes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 25}, {'player': {'id': 4498, 'name': 'Jean-Sylvain Claude Babin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 4418, 'name': 'Matheus Dória Macedo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 7158, 'name': 'Cristiano Biraghi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 3160, 'name': 'Rene Krhin'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 24783, 'name': 'Javier Márquez Moreno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6918, 'name': 'Isaac Ajayi Success'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 6680, 'name': 'Rubén Rochina Naixes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 23}, {'player': {'id': 26387, 'name': 'Edgar Antonio Méndez Ortega'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 17}, {'player': {'id': 27109, 'name': 'Youssef El-Arabi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
19c7dc65-f984-4908-ae0a-a19549c0e8a6,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1049,Granada,1,Regular Play,210,Real Sociedad,4231.0,"[{'player': {'id': 6692, 'name': 'Oier Olazábal Paredes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6679, 'name': 'Aritz Elustondo Irribaria'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 30}, {'player': {'id': 16539, 'name': 'Diego Antonio Reyes Rosales'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 6665, 'name': 'Íñigo Martínez Berridi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6674, 'name': 'Alberto De La Bella Madureño'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 6770, 'name': 'Esteban Félix Granero Molina'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6671, 'name': 'Asier Illarramendi Andonegi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 5560, 'name': 'Carlos Alberto Vela Garrido'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 6669, 'name': 'David Zurutuza Veillet'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 17}, {'player': {'id': 6673, 'name': 'Sergio Canales Madrazo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 16}, {'player': {'id': 6677, 'name': 'Imanol Agirretxe Arruti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
915b2055-02f9-4e9a-97e4-548c313031d1,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,1049,Granada,1,Regular Play,1049,Granada,,,['692a124e-7546-4d81-becd-223401756c66'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
692a124e-7546-4d81-becd-223401756c66,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,1049,Granada,1,Regular Play,210,Real Sociedad,,,['915b2055-02f9-4e9a-97e4-548c313031d1'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
802f37e6-f5fa-41e4-876c-50a0df71873c,5,1,00:00:01.023,0,1,2,1.894078,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['558ea85f-2cad-4e26-a31e-9df4043389b0'],"[60.0, 40.0]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,6665.0,Íñigo Martínez Berridi,20.593689,-2.881303,1.0,Ground Pass,"[40.1, 34.7]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.023
558ea85f-2cad-4e26-a31e-9df4043389b0,6,1,00:00:02.918,0,2,2,,42,Ball Receipt*,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['802f37e6-f5fa-41e4-876c-50a0df71873c'],"[40.1, 34.7]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.918
b882fa64-bb6b-4101-966d-1e5d8a46eda2,7,1,00:00:02.918,0,2,2,0.062541,43,Carry,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,"['558ea85f-2cad-4e26-a31e-9df4043389b0', '6b9ff52a-d2ca-4cd7-b60b-3e3516e7d67a']","[40.1, 34.7]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,"[40.3, 35.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.918
6b9ff52a-d2ca-4cd7-b60b-3e3516e7d67a,8,1,00:00:02.980,0,2,2,3.82406,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['6ae7c9e7-1dd2-49ab-9573-1bdfa2f6351d'],"[40.3, 35.2]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,5560.0,Carlos Alberto Vela Garrido,60.830666,0.54239297,3.0,High Pass,"[92.4, 66.6]",38.0,Left Foot,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98
6ae7c9e7-1dd2-49ab-9573-1bdfa2f6351d,9,1,00:00:06.715,0,6,2,,42,Ball Receipt*,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['6b9ff52a-d2ca-4cd7-b60b-3e3516e7d67a'],"[90.9, 63.7]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.715
1c4adb7f-e555-4bf4-bcb0-955dea3091ba,10,1,00:00:06.715,0,6,2,0.0,22,Foul Committed,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['49b8c135-cdfd-4597-995d-537794a4a432'],"[90.8, 64.7]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.715
49b8c135-cdfd-4597-995d-537794a4a432,11,1,00:00:06.715,0,6,2,0.0,21,Foul Won,210,Real Sociedad,9,From Kick Off,1049,Granada,,,['1c4adb7f-e555-4bf4-bcb0-955dea3091ba'],"[29.3, 15.4]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.715
42ca31c6-cb73-41de-9df5-b96038eecd5a,12,1,00:00:21.915,0,21,3,4.399995,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['3e35e38b-118c-416a-9e30-a759afbd8f2e'],"[29.2, 26.6]",4418.0,Matheus Dória Macedo,5.0,Left Center Back,3160.0,Rene Krhin,37.56927,1.1774385,1.0,Ground Pass,"[43.6, 61.3]",40.0,Right Foot,62.0,Free Kick,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.915
3e35e38b-118c-416a-9e30-a759afbd8f2e,13,1,00:00:26.315,0,26,3,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['42ca31c6-cb73-41de-9df5-b96038eecd5a'],"[43.6, 61.3]",3160.0,Rene Krhin,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.315
2caa4291-394f-445a-ac9e-0f602a06083e,14,1,00:00:29.882,0,29,3,1.18327,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['c67d7d7a-0e9d-4ef7-b551-cfa6838275b2'],"[42.6, 60.1]",3160.0,Rene Krhin,9.0,Right Defensive Midfield,4498.0,Jean-Sylvain Claude Babin,13.495184,3.0227523,1.0,Ground Pass,"[29.2, 61.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.882
c67d7d7a-0e9d-4ef7-b551-cfa6838275b2,15,1,00:00:31.066,0,31,3,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['2caa4291-394f-445a-ac9e-0f602a06083e'],"[29.2, 61.7]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.066
dd1eda50-80b4-436c-8f9b-64267e943071,16,1,00:00:31.066,0,31,3,1.384523,43,Carry,1049,Granada,3,From Free Kick,1049,Granada,,,"['620953d8-e875-4349-8c4a-1da9edfd7ad8', 'c67d7d7a-0e9d-4ef7-b551-cfa6838275b2']","[29.2, 61.7]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,,,,,,,,,,,,"[27.1, 64.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.066
620953d8-e875-4349-8c4a-1da9edfd7ad8,17,1,00:00:32.450,0,32,3,2.58342,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['7657a7df-1b5c-4f3d-93c0-f443aebfd3de'],"[27.1, 64.3]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,8697.0,Andrés Eduardo Fernández Moreno,25.037971,-2.3335996,1.0,Ground Pass,"[9.8, 46.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.45
7657a7df-1b5c-4f3d-93c0-f443aebfd3de,18,1,00:00:35.034,0,35,3,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['620953d8-e875-4349-8c4a-1da9edfd7ad8'],"[9.8, 46.2]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.034
d579f755-3a0a-4755-9694-d49bae0b1cf5,19,1,00:00:35.034,0,35,3,0.079999,43,Carry,1049,Granada,3,From Free Kick,1049,Granada,,,"['657ca4bc-774a-43bd-a7d5-c1ea532eeb7a', '7657a7df-1b5c-4f3d-93c0-f443aebfd3de']","[9.8, 46.2]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,"[9.8, 46.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.034
657ca4bc-774a-43bd-a7d5-c1ea532eeb7a,20,1,00:00:35.114,0,35,3,3.543436,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,"['17fd8181-7c10-4490-b99f-f1c59783f3f6', '73f27dcc-dad9-4b2f-8643-7cc1cbcbbd44']","[9.8, 46.2]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,27109.0,Youssef El-Arabi,60.851376,0.04109527,3.0,High Pass,"[70.6, 48.7]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.114
17fd8181-7c10-4490-b99f-f1c59783f3f6,21,1,00:00:38.657,0,38,3,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['657ca4bc-774a-43bd-a7d5-c1ea532eeb7a'],"[69.4, 49.3]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.657
7255e8e9-d64a-4267-9a82-452da53d68f8,22,1,00:00:38.657,0,38,3,0.0,4,Duel,1049,Granada,3,From Free Kick,1049,Granada,,,['73f27dcc-dad9-4b2f-8643-7cc1cbcbbd44'],"[70.6, 48.7]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.657
73f27dcc-dad9-4b2f-8643-7cc1cbcbbd44,23,1,00:00:38.657,0,38,3,2.062935,30,Pass,1049,Granada,3,From Free Kick,210,Real Sociedad,,,"['40ce29aa-bc1c-488c-b936-98e2c9c04788', '657ca4bc-774a-43bd-a7d5-c1ea532eeb7a', '7255e8e9-d64a-4267-9a82-452da53d68f8']","[49.5, 31.4]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,6673.0,Sergio Canales Madrazo,11.697008,-1.0421065,3.0,High Pass,"[55.4, 21.3]",,,66.0,Recovery,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.657
40ce29aa-bc1c-488c-b936-98e2c9c04788,24,1,00:00:40.720,0,40,3,,42,Ball Receipt*,1049,Granada,3,From Free Kick,210,Real Sociedad,,,['73f27dcc-dad9-4b2f-8643-7cc1cbcbbd44'],"[55.4, 21.3]",6673.0,Sergio Canales Madrazo,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.72
9df8c612-55a0-4782-9780-020948645cb7,25,1,00:00:40.720,0,40,3,0.006096,43,Carry,1049,Granada,3,From Free Kick,210,Real Sociedad,,,"['40ce29aa-bc1c-488c-b936-98e2c9c04788', '4c78a98d-0830-4900-99bf-4e372bf71c0a']","[55.4, 21.3]",6673.0,Sergio Canales Madrazo,21.0,Left Wing,,,,,,,,,,,,"[55.4, 21.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.72
4c78a98d-0830-4900-99bf-4e372bf71c0a,26,1,00:00:40.726,0,40,3,2.264064,30,Pass,1049,Granada,3,From Free Kick,210,Real Sociedad,,,"['3d7c5f64-8331-4728-8b98-7d1f2c969b59', '49f3964e-ec28-4e1f-9b38-380e0af50e21']","[55.4, 21.3]",6673.0,Sergio Canales Madrazo,21.0,Left Wing,6677.0,Imanol Agirretxe Arruti,21.2,0.0,3.0,High Pass,"[76.6, 21.3]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.726
3d7c5f64-8331-4728-8b98-7d1f2c969b59,27,1,00:00:42.990,0,42,3,,42,Ball Receipt*,1049,Granada,3,From Free Kick,210,Real Sociedad,,,['4c78a98d-0830-4900-99bf-4e372bf71c0a'],"[69.7, 23.9]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.99
49f3964e-ec28-4e1f-9b38-380e0af50e21,28,1,00:00:42.990,0,42,3,1.848459,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,"['4c78a98d-0830-4900-99bf-4e372bf71c0a', 'b92472fc-7bf9-413a-8e61-33708db8e0b6']","[43.5, 58.8]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,,,23.093073,-0.26283392,3.0,High Pass,"[65.8, 52.8]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.99
b92472fc-7bf9-413a-8e61-33708db8e0b6,29,1,00:00:44.839,0,44,3,1.677637,30,Pass,1049,Granada,3,From Free Kick,210,Real Sociedad,,,"['49f3964e-ec28-4e1f-9b38-380e0af50e21', '7a2edadb-d494-428e-9622-edcb6105cc66', '7ad1e121-6a2d-44a9-8512-647f64da8565']","[54.3, 27.3]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,6677.0,Imanol Agirretxe Arruti,18.445868,0.35432908,3.0,High Pass,"[71.6, 33.7]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.839
7a2edadb-d494-428e-9622-edcb6105cc66,30,1,00:00:46.516,0,46,3,,42,Ball Receipt*,1049,Granada,3,From Free Kick,210,Real Sociedad,,,['b92472fc-7bf9-413a-8e61-33708db8e0b6'],"[74.8, 36.3]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.516
7ad1e121-6a2d-44a9-8512-647f64da8565,31,1,00:00:46.516,0,46,3,2.574239,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,"['9c0e451e-4573-4d74-9ba3-b4f0e64351be', 'b92472fc-7bf9-413a-8e61-33708db8e0b6']","[48.5, 46.4]",3160.0,Rene Krhin,9.0,Right Defensive Midfield,8697.0,Andrés Eduardo Fernández Moreno,34.01294,-3.0296366,3.0,High Pass,"[14.7, 42.6]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.516
9c0e451e-4573-4d74-9ba3-b4f0e64351be,32,1,00:00:49.090,0,49,3,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['7ad1e121-6a2d-44a9-8512-647f64da8565'],"[14.7, 42.6]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.09
a4ae8cca-7f1e-4b34-9378-c22e1a1027aa,33,1,00:00:49.090,0,49,3,2.487178,43,Carry,1049,Granada,3,From Free Kick,1049,Granada,,,"['5402f697-dad6-4b2b-baf9-67f011af8128', '9c0e451e-4573-4d74-9ba3-b4f0e64351be']","[14.7, 42.6]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,"[8.5, 45.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.09
5402f697-dad6-4b2b-baf9-67f011af8128,34,1,00:00:51.578,0,51,3,5.939045,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['4fc49c3c-9c1d-4ff3-ada7-9fbb56f631e8'],"[8.5, 45.8]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,6918.0,Isaac Ajayi Success,69.236404,0.51663804,3.0,High Pass,"[68.7, 80.0]",40.0,Right Foot,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.578
4fc49c3c-9c1d-4ff3-ada7-9fbb56f631e8,35,1,00:00:57.517,0,57,3,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,['5402f697-dad6-4b2b-baf9-67f011af8128'],"[59.2, 72.9]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.517
59b24f12-07a7-486c-a73b-746e3f9fa7b8,36,1,00:01:05.961,1,5,4,1.714129,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['807a6a8a-46d8-4ba7-8c0e-52650b5f7e8b'],"[52.7, 0.1]",6674.0,Alberto De La Bella Madureño,6.0,Left Back,6665.0,Íñigo Martínez Berridi,29.712288,2.9072258,2.0,Low Pass,"[23.8, 7.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.961
807a6a8a-46d8-4ba7-8c0e-52650b5f7e8b,37,1,00:01:07.675,1,7,4,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['59b24f12-07a7-486c-a73b-746e3f9fa7b8'],"[23.8, 7.0]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.675
c3eaa5a7-4417-4c1f-b9cf-e48d12b1a035,38,1,00:01:07.675,1,7,4,1.547796,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['807a6a8a-46d8-4ba7-8c0e-52650b5f7e8b', 'dc59180a-de79-4fa8-b253-35d1c12c61ff']","[23.8, 7.0]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,"[18.2, 8.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.675
dc59180a-de79-4fa8-b253-35d1c12c61ff,39,1,00:01:09.223,1,9,4,1.948965,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['22e9790f-b96d-4f6b-b1c0-89db8d90c5ba'],"[18.2, 8.1]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,6692.0,Oier Olazábal Paredes,26.67602,1.85579,1.0,Ground Pass,"[10.7, 33.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.223
22e9790f-b96d-4f6b-b1c0-89db8d90c5ba,40,1,00:01:11.172,1,11,4,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['dc59180a-de79-4fa8-b253-35d1c12c61ff'],"[10.7, 33.7]",6692.0,Oier Olazábal Paredes,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.172
