id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_aerial_won,out,off_camera,pass_aerial_won,duel_outcome_id,duel_outcome_name,pass_cross,clearance_right_foot,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,counterpress,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_end_location,pass_technique_id,pass_technique_name,pass_outswinging,shot_first_time,shot_deflected,block_deflection,goalkeeper_punched_out,foul_committed_advantage,foul_won_advantage,clearance_left_foot,pass_goal_assist,pass_miscommunication,miscontrol_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,ball_recovery_recovery_failure,pass_inswinging,shot_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_type_id,foul_committed_type_name,dribble_overrun,pass_cut_back,pass_straight,pass_deflected,foul_committed_offensive,block_offensive,pass_no_touch,timestamp_seconds
96218b8b-6992-4d78-99c7-66c39aca4de0,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,213,Sevilla,1,Regular Play,213,Sevilla,4231.0,"[{'player': {'id': 6823, 'name': 'Sergio Rico González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 21210, 'name': 'Mariano Ferreira Filho'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 25}, {'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 7948, 'name': 'Marco Andreolli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 27483, 'name': 'Benoît Trémoulinas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 5737, 'name': ""Steven N''Kemboanza Mike Christopher Nzonzi""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 6841, 'name': 'Víctor Machín Pérez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 20}, {'player': {'id': 5504, 'name': 'Éver Maximiliano David Banega'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 19}, {'player': {'id': 8523, 'name': 'Yevhen Konoplyanka'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 22}, {'player': {'id': 7788, 'name': 'Ciro Immobile'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5f28aa1b-1f7e-4875-b895-081a987d9a38,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,213,Sevilla,1,Regular Play,220,Real Madrid,433.0,"[{'player': {'id': 6706, 'name': 'Francisco Casilla Cortés'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 3063, 'name': 'Danilo Luiz da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 5202, 'name': 'José Ignacio Fernández Iglesias'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 6}, {'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
99ecf6a8-540a-40f2-8baa-aeb6f76d7bc9,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,213,Sevilla,1,Regular Play,220,Real Madrid,,,['c4157b82-cf08-4060-8547-e4eb5e4d9180'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
c4157b82-cf08-4060-8547-e4eb5e4d9180,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,213,Sevilla,1,Regular Play,213,Sevilla,,,['99ecf6a8-540a-40f2-8baa-aeb6f76d7bc9'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
889c1db2-9fc0-4313-9f96-33ce03f0157a,5,1,00:00:05.375,0,5,2,0.873709,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['662270ba-5851-4565-b945-6f5ae2f0de13'],"[61.0, 40.1]",6399.0,Gareth Frank Bale,23.0,Center Forward,4926.0,Francisco Román Alarcón Suárez,2.7513633,1.9040406,1.0,Ground Pass,"[60.1, 42.7]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.375
662270ba-5851-4565-b945-6f5ae2f0de13,6,1,00:00:06.248,0,6,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['889c1db2-9fc0-4313-9f96-33ce03f0157a'],"[60.1, 42.7]",4926.0,Francisco Román Alarcón Suárez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.248
b7f8a9f4-8b54-427f-8593-7a23aace8e24,7,1,00:00:06.248,0,6,2,0.039999,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['662270ba-5851-4565-b945-6f5ae2f0de13', 'f1cce954-1f92-43d4-93ab-a1b7176b7755']","[60.1, 42.7]",4926.0,Francisco Román Alarcón Suárez,17.0,Right Wing,,,,,,,,,,,,"[60.4, 40.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.248
f1cce954-1f92-43d4-93ab-a1b7176b7755,8,1,00:00:06.288,0,6,2,1.786201,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['732ed3a4-5396-4e4c-9a45-8c42021df1ad'],"[60.4, 40.6]",4926.0,Francisco Román Alarcón Suárez,17.0,Right Wing,5201.0,Sergio Ramos García,29.521856,2.8777173,1.0,Ground Pass,"[31.9, 48.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.288
732ed3a4-5396-4e4c-9a45-8c42021df1ad,9,1,00:00:08.075,0,8,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['f1cce954-1f92-43d4-93ab-a1b7176b7755'],"[31.9, 48.3]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.075
1f43ed0c-9cfa-4727-9b25-99bee08e1a1a,10,1,00:00:08.075,0,8,2,1.305964,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['732ed3a4-5396-4e4c-9a45-8c42021df1ad', 'be52102b-8fe3-49e5-a326-e4115bb9d93e']","[31.9, 48.3]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,"[34.7, 49.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.075
be52102b-8fe3-49e5-a326-e4115bb9d93e,11,1,00:00:09.381,0,9,2,3.591048,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['01170994-4c83-4325-8fe3-77c954b721ee', '9d861c40-637d-4309-a521-476ef0e1cea5']","[34.7, 49.4]",5201.0,Sergio Ramos García,5.0,Left Center Back,5207.0,Cristiano Ronaldo dos Santos Aveiro,74.721085,-0.5969111,3.0,High Pass,"[96.5, 7.4]",40.0,Right Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.381
01170994-4c83-4325-8fe3-77c954b721ee,12,1,00:00:12.972,0,12,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['be52102b-8fe3-49e5-a326-e4115bb9d93e'],"[95.0, 6.6]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.972
31e84c5e-36d6-4ee5-afa4-4641dd4a5b25,13,1,00:00:12.972,0,12,2,0.0,4,Duel,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['9d861c40-637d-4309-a521-476ef0e1cea5'],"[96.5, 7.4]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.972
9d861c40-637d-4309-a521-476ef0e1cea5,14,1,00:00:12.972,0,12,2,0.0,9,Clearance,220,Real Madrid,9,From Kick Off,213,Sevilla,,,"['31e84c5e-36d6-4ee5-afa4-4641dd4a5b25', 'be52102b-8fe3-49e5-a326-e4115bb9d93e']","[23.6, 72.7]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,,,,,,,True,,,37.0,Head,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.972
d9b3e133-af64-4a23-be8d-2604793d87ea,15,1,00:00:14.477,0,14,2,0.0,2,Ball Recovery,220,Real Madrid,9,From Kick Off,213,Sevilla,,,,"[30.9, 70.7]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.477
dc453999-cd28-44c5-870b-daa3931f6e55,16,1,00:00:14.477,0,14,2,0.429761,43,Carry,220,Real Madrid,9,From Kick Off,213,Sevilla,,,"['71fbdb89-aff9-4da0-b78e-e89424382b34', 'd9b3e133-af64-4a23-be8d-2604793d87ea']","[30.9, 70.7]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,"[30.9, 73.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.477
71fbdb89-aff9-4da0-b78e-e89424382b34,17,1,00:00:14.907,0,14,2,3.341649,30,Pass,220,Real Madrid,9,From Kick Off,213,Sevilla,,,['ec4d56a0-c40e-4cfe-9fa3-ec84b348f1c8'],"[30.9, 73.9]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,40.725914,-0.07865513,3.0,High Pass,"[71.5, 70.7]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.907
8d95309a-5c96-45d7-afd6-a8fb5ad3b32d,18,1,00:00:18.058,0,18,2,0.273266,17,Pressure,220,Real Madrid,9,From Kick Off,213,Sevilla,,,['ec4d56a0-c40e-4cfe-9fa3-ec84b348f1c8'],"[68.3, 65.4]",7788.0,Ciro Immobile,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.058
ec4d56a0-c40e-4cfe-9fa3-ec84b348f1c8,19,1,00:00:18.249,0,18,2,2.896736,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['21db883c-1908-48d1-b2e0-8b3d41e9bfd4', '71fbdb89-aff9-4da0-b78e-e89424382b34', '8d95309a-5c96-45d7-afd6-a8fb5ad3b32d']","[48.6, 9.4]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,6706.0,Francisco Casilla Cortés,42.08337,2.5746813,1.0,Ground Pass,"[13.1, 32.0]",40.0,Right Foot,66.0,Recovery,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.249
21db883c-1908-48d1-b2e0-8b3d41e9bfd4,20,1,00:00:21.145,0,21,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['ec4d56a0-c40e-4cfe-9fa3-ec84b348f1c8'],"[13.1, 32.0]",6706.0,Francisco Casilla Cortés,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.145
273a789c-127a-465d-b7cf-4311bd4cf28d,21,1,00:00:21.145,0,21,2,2.444742,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['21db883c-1908-48d1-b2e0-8b3d41e9bfd4', 'fb391a3d-6084-4a7a-9d18-f3ae577d3f74']","[13.1, 32.0]",6706.0,Francisco Casilla Cortés,1.0,Goalkeeper,,,,,,,,,,,,"[13.1, 31.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.145
fb391a3d-6084-4a7a-9d18-f3ae577d3f74,22,1,00:00:23.590,0,23,2,1.950314,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['10f2e0b5-e187-4235-aeed-2a80affbc717'],"[13.1, 31.2]",6706.0,Francisco Casilla Cortés,1.0,Goalkeeper,5201.0,Sergio Ramos García,20.321663,-0.91450065,1.0,Ground Pass,"[25.5, 15.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.59
10f2e0b5-e187-4235-aeed-2a80affbc717,23,1,00:00:25.540,0,25,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['fb391a3d-6084-4a7a-9d18-f3ae577d3f74'],"[25.5, 15.1]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.54
16ae588e-2095-4325-93e6-9d89875e1de4,24,1,00:00:25.540,0,25,2,1.181459,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['10f2e0b5-e187-4235-aeed-2a80affbc717', 'e6b751dd-5859-444e-a3bc-fb4f20ca7fd4']","[25.5, 15.1]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,"[25.5, 15.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.54
e6b751dd-5859-444e-a3bc-fb4f20ca7fd4,25,1,00:00:26.722,0,26,2,1.326872,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['240ea644-c998-4e06-8ead-911e5313f029'],"[25.5, 15.1]",5201.0,Sergio Ramos García,5.0,Left Center Back,5202.0,José Ignacio Fernández Iglesias,22.881653,-0.3618397,1.0,Ground Pass,"[46.9, 7.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.722
240ea644-c998-4e06-8ead-911e5313f029,26,1,00:00:28.049,0,28,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['e6b751dd-5859-444e-a3bc-fb4f20ca7fd4'],"[46.9, 7.0]",5202.0,José Ignacio Fernández Iglesias,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.049
98ad4271-1208-4dfe-a9c6-f7cbd40fcaf7,27,1,00:00:28.049,0,28,2,0.020119,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['07ed3317-a147-4416-919e-0f4eb9a65c9b', '240ea644-c998-4e06-8ead-911e5313f029']","[46.9, 7.0]",5202.0,José Ignacio Fernández Iglesias,6.0,Left Back,,,,,,,,,,,,"[46.9, 7.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.049
07ed3317-a147-4416-919e-0f4eb9a65c9b,28,1,00:00:28.069,0,28,2,0.888865,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['0151fa2a-6417-4265-9536-4394ce03b00e'],"[46.9, 7.0]",5202.0,José Ignacio Fernández Iglesias,6.0,Left Back,5463.0,Luka Modrić,10.176934,1.9640757,2.0,Low Pass,"[43.0, 16.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.069
0151fa2a-6417-4265-9536-4394ce03b00e,29,1,00:00:28.958,0,28,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['07ed3317-a147-4416-919e-0f4eb9a65c9b'],"[43.0, 16.4]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.958
aa48a4c5-d663-46bf-af4f-c6e676caa706,30,1,00:00:28.958,0,28,2,1.451188,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['0151fa2a-6417-4265-9536-4394ce03b00e', '57afa77a-010f-41a9-b36c-6dee13847764', 'f2d748e1-9a4c-4cf2-8a4e-dbeb158d0616']","[43.0, 16.4]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,"[47.5, 14.1]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.958
f2d748e1-9a4c-4cf2-8a4e-dbeb158d0616,31,1,00:00:29.441,0,29,2,1.012494,17,Pressure,220,Real Madrid,9,From Kick Off,213,Sevilla,,,"['57afa77a-010f-41a9-b36c-6dee13847764', 'aa48a4c5-d663-46bf-af4f-c6e676caa706']","[74.1, 56.8]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.441
57afa77a-010f-41a9-b36c-6dee13847764,32,1,00:00:30.409,0,30,2,0.516935,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['6ae37181-b099-494f-a874-585c24509f8c', 'f2d748e1-9a4c-4cf2-8a4e-dbeb158d0616']","[47.5, 14.1]",5463.0,Luka Modrić,13.0,Right Center Midfield,5202.0,José Ignacio Fernández Iglesias,11.220071,-0.9308603,1.0,Ground Pass,"[54.2, 5.1]",40.0,Right Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.409
98e3751d-7a16-4718-84fa-facd4495e179,33,1,00:00:30.909,0,30,2,0.329309,17,Pressure,220,Real Madrid,9,From Kick Off,213,Sevilla,,,"['0a039497-5799-4cfc-81df-2cc728d17faa', '6ae37181-b099-494f-a874-585c24509f8c']","[65.9, 75.0]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.909
6ae37181-b099-494f-a874-585c24509f8c,34,1,00:00:30.926,0,30,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['57afa77a-010f-41a9-b36c-6dee13847764', '98e3751d-7a16-4718-84fa-facd4495e179']","[54.2, 5.1]",5202.0,José Ignacio Fernández Iglesias,6.0,Left Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.926
0a039497-5799-4cfc-81df-2cc728d17faa,35,1,00:00:30.926,0,30,2,0.337338,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['6ae37181-b099-494f-a874-585c24509f8c', '98e3751d-7a16-4718-84fa-facd4495e179', 'f6952495-3865-40cf-a266-b27a2c425d80']","[54.2, 5.1]",5202.0,José Ignacio Fernández Iglesias,6.0,Left Back,,,,,,,,,,,,"[55.9, 3.6]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.926
f6952495-3865-40cf-a266-b27a2c425d80,36,1,00:00:31.263,0,31,2,0.440632,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['a57503ea-19ad-490b-b544-3f221e18285f'],"[55.9, 3.6]",5202.0,José Ignacio Fernández Iglesias,6.0,Left Back,5463.0,Luka Modrić,6.8658576,2.921344,1.0,Ground Pass,"[49.2, 5.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.263
c15aa77e-d5d2-447e-bdc8-c6f41866c7ac,37,1,00:00:31.692,0,31,2,0.723408,17,Pressure,220,Real Madrid,9,From Kick Off,213,Sevilla,,,"['50635d5b-ebc4-4a52-bf1b-4153dd011e00', 'a57503ea-19ad-490b-b544-3f221e18285f', 'd49ccbd4-1658-4e05-8f25-5fa35c8fd5aa']","[68.3, 75.7]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.692
a57503ea-19ad-490b-b544-3f221e18285f,38,1,00:00:31.704,0,31,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['c15aa77e-d5d2-447e-bdc8-c6f41866c7ac', 'f6952495-3865-40cf-a266-b27a2c425d80']","[49.2, 5.1]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.704
d49ccbd4-1658-4e05-8f25-5fa35c8fd5aa,39,1,00:00:31.704,0,31,2,0.700095,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['1793a777-b805-414a-8968-5c9bfcc32f27', '50635d5b-ebc4-4a52-bf1b-4153dd011e00', 'a57503ea-19ad-490b-b544-3f221e18285f', 'c15aa77e-d5d2-447e-bdc8-c6f41866c7ac']","[49.2, 5.1]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,"[49.0, 4.0]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.704
1793a777-b805-414a-8968-5c9bfcc32f27,40,1,00:00:32.274,0,32,2,0.194559,17,Pressure,220,Real Madrid,9,From Kick Off,213,Sevilla,,,"['50635d5b-ebc4-4a52-bf1b-4153dd011e00', 'd49ccbd4-1658-4e05-8f25-5fa35c8fd5aa', 'f71725db-c496-4202-b907-07a5e00f8eb9']","[75.4, 74.6]",7788.0,Ciro Immobile,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.274
