id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,dribble_outcome_id,dribble_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,pass_cross,pass_switch,foul_committed_type_id,foul_committed_type_name,off_camera,clearance_head,clearance_body_part_id,clearance_body_part_name,dribble_nutmeg,ball_recovery_recovery_failure,clearance_aerial_won,out,goalkeeper_punched_out,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,pass_inswinging,pass_technique_id,pass_technique_name,foul_committed_offensive,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_outswinging,goalkeeper_end_location,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time,foul_won_defensive,pass_goal_assist,shot_aerial_won,pass_cut_back,clearance_left_foot,50_50_outcome_id,50_50_outcome_name,dribble_overrun,foul_committed_card_id,foul_committed_card_name,miscontrol_aerial_won,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_advantage,foul_won_advantage,pass_straight,shot_one_on_one,shot_open_goal,goalkeeper_success_in_play,timestamp_seconds
26112a05-aa3d-44c0-9dc4-9ef3642edd02,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4231.0,"[{'player': {'id': 26070, 'name': 'Antonio Rodríguez Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 11298, 'name': 'José Ignacio Martínez García'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 3}, {'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 18}, {'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 27}, {'player': {'id': 10727, 'name': 'Răzvan Dincă Raț'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 11539, 'name': 'Adrián Embarba Blázquez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 21}, {'player': {'id': 7900, 'name': 'Tiago Manuel Dias Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 11542, 'name': 'Javier Guerra Rodríguez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5faa7850-83c9-4b43-8d09-e9888a2f21f8,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,360,Rayo Vallecano,1,Regular Play,218,Real Betis,442.0,"[{'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 11634, 'name': 'Cristiano Piccini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 12}, {'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 24132, 'name': 'Francisco Miguel Varela Martín'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 33}, {'player': {'id': 27346, 'name': 'Petros Matheus dos Santos Araújo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 25}, {'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 16}, {'player': {'id': 6873, 'name': 'Francisco Portillo Soler'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 22}, {'player': {'id': 24277, 'name': 'Vincenzo Renato Rennella'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 8}, {'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
739f104e-cdc0-4dbd-be1b-0fc4fb0a8df1,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['752b1011-5026-41f4-a018-d8b38acb674c'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
752b1011-5026-41f4-a018-d8b38acb674c,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,360,Rayo Vallecano,1,Regular Play,218,Real Betis,,,['739f104e-cdc0-4dbd-be1b-0fc4fb0a8df1'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
ced8539e-88ef-4435-861f-8b32fc8c3c55,5,1,00:00:01.519,0,1,2,0.341529,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['7c6720d8-639d-4c0c-89e8-6dd9d34f3e1b'],"[61.0, 40.1]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,24277.0,Vincenzo Renato Rennella,6.303174,1.6025317,1.0,Ground Pass,"[60.8, 46.4]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.519
7c6720d8-639d-4c0c-89e8-6dd9d34f3e1b,6,1,00:00:01.861,0,1,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['ced8539e-88ef-4435-861f-8b32fc8c3c55'],"[60.8, 46.4]",24277.0,Vincenzo Renato Rennella,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.861
7a9d3069-ee83-4512-bcc7-220bf4e9bfe5,7,1,00:00:01.861,0,1,2,0.603733,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['71c42911-4c0a-4a56-a931-341ab2eca9d1', '7c6720d8-639d-4c0c-89e8-6dd9d34f3e1b']","[60.8, 46.4]",24277.0,Vincenzo Renato Rennella,22.0,Right Center Forward,,,,,,,,,,,,"[59.9, 41.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.861
71c42911-4c0a-4a56-a931-341ab2eca9d1,8,1,00:00:02.464,0,2,2,1.50839,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['e9bfb00c-d2d4-42b6-900c-f3f2d929e7d0'],"[59.9, 41.5]",24277.0,Vincenzo Renato Rennella,22.0,Right Center Forward,27349.0,Heiko Westermann,28.639832,-2.9661114,1.0,Ground Pass,"[31.7, 36.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.464
e9bfb00c-d2d4-42b6-900c-f3f2d929e7d0,9,1,00:00:03.973,0,3,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['71c42911-4c0a-4a56-a931-341ab2eca9d1'],"[31.7, 36.5]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.973
42faf955-769c-4752-9352-45f2f6cb5dbf,10,1,00:00:03.973,0,3,2,1.917162,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['2a5a172e-4d16-4845-93d8-0d0048fe0de7', 'e9bfb00c-d2d4-42b6-900c-f3f2d929e7d0']","[31.7, 36.5]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,"[25.7, 41.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.973
2a5a172e-4d16-4845-93d8-0d0048fe0de7,11,1,00:00:05.890,0,5,2,4.303484,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['2e7daeeb-7537-4c95-86a6-e7b9687a52e9', 'c1f52097-ac0d-4e40-bd3a-ab0353bcceb6']","[25.7, 41.5]",27349.0,Heiko Westermann,5.0,Left Center Back,26723.0,Álvaro Cejudo Carmona,59.482853,0.31802914,3.0,High Pass,"[82.2, 60.1]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.89
c1f52097-ac0d-4e40-bd3a-ab0353bcceb6,12,1,00:00:10.193,0,10,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['2a5a172e-4d16-4845-93d8-0d0048fe0de7'],"[77.9, 64.6]",26723.0,Álvaro Cejudo Carmona,12.0,Right Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.193
2e7daeeb-7537-4c95-86a6-e7b9687a52e9,13,1,00:00:10.193,0,10,2,3.254608,30,Pass,218,Real Betis,9,From Kick Off,360,Rayo Vallecano,,,"['014893b5-7f49-4f0a-a376-328b17842f62', '2a5a172e-4d16-4845-93d8-0d0048fe0de7', 'ca2d67d5-7ecb-42b2-952b-2e0349791c93']","[37.9, 20.0]",10727.0,Răzvan Dincă Raț,6.0,Left Back,6852.0,Jozabed Sánchez Ruiz,19.051771,0.45660546,3.0,High Pass,"[55.0, 28.4]",38.0,Left Foot,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.193
ca2d67d5-7ecb-42b2-952b-2e0349791c93,14,1,00:00:13.448,0,13,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,360,Rayo Vallecano,,,['2e7daeeb-7537-4c95-86a6-e7b9687a52e9'],"[50.8, 26.7]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.448
014893b5-7f49-4f0a-a376-328b17842f62,15,1,00:00:13.448,0,13,2,0.54566,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['2e7daeeb-7537-4c95-86a6-e7b9687a52e9', '4fd8a6cc-5592-48f0-9c13-c29ebb79115e']","[65.1, 51.7]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,6873.0,Francisco Portillo Soler,8.755569,-0.24220859,2.0,Low Pass,"[73.6, 49.6]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.448
4fd8a6cc-5592-48f0-9c13-c29ebb79115e,16,1,00:00:13.994,0,13,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['014893b5-7f49-4f0a-a376-328b17842f62'],"[73.6, 49.6]",6873.0,Francisco Portillo Soler,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.994
51002702-c1fc-461b-a6d0-32e2bae8b5f7,17,1,00:00:13.994,0,13,2,0.340096,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['4fd8a6cc-5592-48f0-9c13-c29ebb79115e', '53df438f-55fe-4a94-9576-ad5ab3528999', 'b1281db6-59a8-436f-a352-70f09426dcee']","[73.6, 49.6]",6873.0,Francisco Portillo Soler,16.0,Left Midfield,,,,,,,,,,,,"[73.8, 48.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.994
53df438f-55fe-4a94-9576-ad5ab3528999,18,1,00:00:14.192,0,14,2,0.0,6,Block,218,Real Betis,9,From Kick Off,360,Rayo Vallecano,,,['51002702-c1fc-461b-a6d0-32e2bae8b5f7'],"[46.5, 33.1]",26607.0,José Raúl Baena Urdiales,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.192
b1281db6-59a8-436f-a352-70f09426dcee,19,1,00:00:14.334,0,14,2,0.0,38,Miscontrol,218,Real Betis,9,From Kick Off,218,Real Betis,,,,"[73.8, 48.7]",6873.0,Francisco Portillo Soler,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.334
1f335e1f-78eb-4408-9666-06a02df56ae4,20,1,00:00:14.568,0,14,2,0.0,6,Block,218,Real Betis,9,From Kick Off,360,Rayo Vallecano,,,,"[46.9, 34.6]",26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.568
dc0efa6e-ddae-4734-832a-db51e3ab9248,21,1,00:00:15.060,0,15,2,0.503949,17,Pressure,218,Real Betis,9,From Kick Off,360,Rayo Vallecano,,,"['0fbb4993-3687-41bf-ac18-5e882d09b6ab', 'a260605b-9b68-4ad7-9447-28e221a2dd7d']","[44.8, 38.0]",26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.06
0fbb4993-3687-41bf-ac18-5e882d09b6ab,22,1,00:00:15.301,0,15,2,0.0,2,Ball Recovery,218,Real Betis,9,From Kick Off,218,Real Betis,,,['dc0efa6e-ddae-4734-832a-db51e3ab9248'],"[75.3, 42.1]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.301
a260605b-9b68-4ad7-9447-28e221a2dd7d,23,1,00:00:15.301,0,15,2,1.046518,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['0fbb4993-3687-41bf-ac18-5e882d09b6ab', '1b99d28a-fac6-496f-b169-7b42476ab758', 'dc0efa6e-ddae-4734-832a-db51e3ab9248']","[75.3, 42.1]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,"[83.7, 47.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.301
1b99d28a-fac6-496f-b169-7b42476ab758,24,1,00:00:16.348,0,16,2,0.0,14,Dribble,218,Real Betis,9,From Kick Off,218,Real Betis,,,['d86cb2aa-2be7-4a56-ac82-fc0a61b43288'],"[83.7, 47.7]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.348
d86cb2aa-2be7-4a56-ac82-fc0a61b43288,25,1,00:00:16.348,0,16,3,0.0,4,Duel,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['1b99d28a-fac6-496f-b169-7b42476ab758'],"[36.4, 32.4]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,,,,,,,,,,,,,,,,,True,,,True,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.348
1c6e7de8-1eaf-4c7d-92fb-a420758fe2b8,26,1,00:00:16.358,0,16,3,2.653801,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['326fa43e-f934-4781-9d1a-de95c2efe0a8', '3d38fb25-5118-4d0f-95fd-3e840d35307f']","[36.4, 32.4]",6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,11542.0,Javier Guerra Rodríguez,47.440067,0.24702366,3.0,High Pass,"[82.4, 44.0]",40.0,Right Foot,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.358
3d38fb25-5118-4d0f-95fd-3e840d35307f,27,1,00:00:19.012,0,19,3,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['1c6e7de8-1eaf-4c7d-92fb-a420758fe2b8'],"[77.7, 43.4]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.012
326fa43e-f934-4781-9d1a-de95c2efe0a8,28,1,00:00:19.012,0,19,3,1.036811,30,Pass,360,Rayo Vallecano,1,Regular Play,218,Real Betis,,,"['1c6e7de8-1eaf-4c7d-92fb-a420758fe2b8', '209803b7-9660-49c6-98e3-1b4c8d536d99', '37992b4a-144a-40d8-bcea-ffcc7a3df761', 'e206d7f3-b19c-40c4-84ce-482b32c1e6c1']","[37.7, 36.1]",27349.0,Heiko Westermann,5.0,Left Center Back,27346.0,Petros Matheus dos Santos Araújo,19.791412,0.5473518,2.0,Low Pass,"[54.6, 46.4]",,,66.0,Recovery,,9.0,Incomplete,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.012
e206d7f3-b19c-40c4-84ce-482b32c1e6c1,29,1,00:00:19.012,0,19,3,0.0,4,Duel,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['326fa43e-f934-4781-9d1a-de95c2efe0a8'],"[82.4, 44.0]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.012
209803b7-9660-49c6-98e3-1b4c8d536d99,30,1,00:00:20.048,0,20,3,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,218,Real Betis,,,['326fa43e-f934-4781-9d1a-de95c2efe0a8'],"[56.1, 44.9]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.048
37992b4a-144a-40d8-bcea-ffcc7a3df761,31,1,00:00:20.048,0,20,3,0.0,10,Interception,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['326fa43e-f934-4781-9d1a-de95c2efe0a8'],"[65.5, 33.7]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,True,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.048
83200a58-4041-409e-9cad-220f183f3f15,32,1,00:00:20.048,0,20,3,0.04,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['37992b4a-144a-40d8-bcea-ffcc7a3df761', '3af92d23-0709-4bd0-b91e-bd95ebf380bc', 'b4fb8a72-6136-4320-9627-99057f444a0a']","[65.5, 33.7]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,"[67.7, 35.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.048
b4fb8a72-6136-4320-9627-99057f444a0a,33,1,00:00:20.088,0,20,3,0.0,39,Dribbled Past,360,Rayo Vallecano,1,Regular Play,218,Real Betis,,,"['3af92d23-0709-4bd0-b91e-bd95ebf380bc', '64b97ac9-f73c-4eb4-bd87-6a11af548baa', '83200a58-4041-409e-9cad-220f183f3f15']","[52.4, 44.4]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.088
3af92d23-0709-4bd0-b91e-bd95ebf380bc,34,1,00:00:20.088,0,20,3,0.0,14,Dribble,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['b4fb8a72-6136-4320-9627-99057f444a0a'],"[67.7, 35.7]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.088
64b97ac9-f73c-4eb4-bd87-6a11af548baa,35,1,00:00:20.088,0,20,3,2.17793,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['3af92d23-0709-4bd0-b91e-bd95ebf380bc', 'b4fb8a72-6136-4320-9627-99057f444a0a', 'c6dbce3f-3e2e-4846-92dd-f1aee44ef814']","[67.7, 35.7]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,"[74.5, 49.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.088
c6dbce3f-3e2e-4846-92dd-f1aee44ef814,36,1,00:00:22.266,0,22,3,1.723101,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['307f4409-59a7-400e-8c08-4abcb4b25d9c'],"[74.5, 49.3]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,11539.0,Adrián Embarba Blázquez,24.752373,1.2924967,1.0,Ground Pass,"[81.3, 73.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.266
307f4409-59a7-400e-8c08-4abcb4b25d9c,37,1,00:00:23.989,0,23,3,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['c6dbce3f-3e2e-4846-92dd-f1aee44ef814'],"[81.3, 73.1]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.989
ecb04216-97c2-4327-8870-8cba04d1b3d3,38,1,00:00:23.989,0,23,3,3.372788,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['307f4409-59a7-400e-8c08-4abcb4b25d9c', '95a0e322-bddc-4507-955b-8f799dfe6d91']","[81.3, 73.1]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,,,,,,,,,,,,"[108.3, 73.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.989
95a0e322-bddc-4507-955b-8f799dfe6d91,39,1,00:00:27.362,0,27,3,5.022172,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['a27984c7-fe34-4251-b792-57e54fa11f61'],"[108.3, 73.1]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,7900.0,Tiago Manuel Dias Correia,73.29775,-1.4806305,3.0,High Pass,"[114.9, 0.1]",40.0,Right Foot,,,,75.0,Out,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.362
a27984c7-fe34-4251-b792-57e54fa11f61,40,1,00:00:32.384,0,32,3,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['95a0e322-bddc-4507-955b-8f799dfe6d91'],"[115.8, 4.0]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.384
