id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,out,off_camera,shot_statsbomb_xg,shot_end_location,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_switch,pass_outswinging,pass_technique_id,pass_technique_name,pass_cut_back,50_50_outcome_id,50_50_outcome_name,shot_first_time,pass_assisted_shot_id,pass_shot_assist,pass_through_ball,shot_one_on_one,shot_key_pass_id,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_straight,clearance_head,pass_aerial_won,pass_cross,interception_outcome_id,interception_outcome_name,clearance_left_foot,pass_no_touch,pass_goal_assist,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,foul_won_defensive,clearance_aerial_won,shot_open_goal,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,dribble_overrun,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,shot_saved_to_post,goalkeeper_shot_saved_to_post,pass_inswinging,dribble_nutmeg,timestamp_seconds
0eed8571-fde2-4e7e-93e1-b514085e19e0,576,1,00:15:09.794,15,9,34,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['cf58dcdc-44f5-4a46-bfcd-221f8e2c41e5'],"[46.5, 69.9]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.794
6fe772d4-4f99-48f8-b5e7-e9c58cd5a004,577,1,00:15:09.794,15,9,35,0.0,2,Ball Recovery,1049,Granada,1,Regular Play,1049,Granada,,,['cf58dcdc-44f5-4a46-bfcd-221f8e2c41e5'],"[71.1, 10.1]",6702.0,David Rodríguez Lombán,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.794
ee1beb3c-4d88-4781-8ce7-cf5f0839dc33,578,1,00:15:09.794,15,9,35,2.3877,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['6fe772d4-4f99-48f8-b5e7-e9c58cd5a004', '9aaea344-1f35-4dd9-b450-ec0ca99aa161']","[71.1, 10.1]",6702.0,David Rodríguez Lombán,4.0,Center Back,,,,,,,,,,,,"[70.7, 29.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.794
9aaea344-1f35-4dd9-b450-ec0ca99aa161,579,1,00:15:12.182,15,12,35,1.454317,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['75fabb01-bbaf-471d-b5db-8135e27d9354'],"[70.7, 29.6]",6702.0,David Rodríguez Lombán,4.0,Center Back,26387.0,Edgar Antonio Méndez Ortega,28.319605,1.3789408,1.0,Ground Pass,"[76.1, 57.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.182
75fabb01-bbaf-471d-b5db-8135e27d9354,580,1,00:15:13.636,15,13,35,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['9aaea344-1f35-4dd9-b450-ec0ca99aa161'],"[76.1, 57.4]",26387.0,Edgar Antonio Méndez Ortega,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.636
23ee6be6-d929-490a-8e43-c62d7e907963,581,1,00:15:13.636,15,13,35,1.893983,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['75fabb01-bbaf-471d-b5db-8135e27d9354', 'a79d7678-84b2-44d0-8457-de036cb0924c', 'c1eb1fb9-f809-47da-97a9-eeb18c29d826']","[76.1, 57.4]",26387.0,Edgar Antonio Méndez Ortega,7.0,Right Wing Back,,,,,,,,,,,,"[75.1, 56.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.636
c1eb1fb9-f809-47da-97a9-eeb18c29d826,582,1,00:15:14.574,15,14,35,1.0469,17,Pressure,1049,Granada,1,Regular Play,217,Barcelona,,,"['23ee6be6-d929-490a-8e43-c62d7e907963', 'a79d7678-84b2-44d0-8457-de036cb0924c']","[40.5, 23.5]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.574
a79d7678-84b2-44d0-8457-de036cb0924c,583,1,00:15:15.530,15,15,35,1.0671,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['3826016e-9172-4ef7-9db0-1e2e24618aa9', 'c1eb1fb9-f809-47da-97a9-eeb18c29d826']","[75.1, 56.6]",26387.0,Edgar Antonio Méndez Ortega,7.0,Right Wing Back,6680.0,Rubén Rochina Naixes,15.195394,-0.11211071,1.0,Ground Pass,"[90.2, 54.9]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.53
e65d428f-89e8-4335-a332-9ab2b49a77bb,584,1,00:15:16.447,15,16,35,0.8345,17,Pressure,1049,Granada,1,Regular Play,217,Barcelona,,,"['3826016e-9172-4ef7-9db0-1e2e24618aa9', 'a8c0e1f0-2f49-4670-b9c6-67214ca5ac80']","[34.8, 26.2]",11094.0,Arda Turan,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.447
3826016e-9172-4ef7-9db0-1e2e24618aa9,585,1,00:15:16.598,15,16,35,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,"['a79d7678-84b2-44d0-8457-de036cb0924c', 'e65d428f-89e8-4335-a332-9ab2b49a77bb']","[90.2, 54.9]",6680.0,Rubén Rochina Naixes,10.0,Center Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.598
a8c0e1f0-2f49-4670-b9c6-67214ca5ac80,586,1,00:15:16.598,15,16,35,2.2417,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['1080d521-0590-4597-aa77-12ab5ea83f22', '3826016e-9172-4ef7-9db0-1e2e24618aa9', 'bb0b071c-edab-4438-a8fd-de2dc18fd641', 'e65d428f-89e8-4335-a332-9ab2b49a77bb']","[90.2, 54.9]",6680.0,Rubén Rochina Naixes,10.0,Center Defensive Midfield,,,,,,,,,,,,"[84.1, 59.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.598
bb0b071c-edab-4438-a8fd-de2dc18fd641,587,1,00:15:18.517,15,18,35,0.650527,17,Pressure,1049,Granada,1,Regular Play,217,Barcelona,,,"['1080d521-0590-4597-aa77-12ab5ea83f22', 'a8c0e1f0-2f49-4670-b9c6-67214ca5ac80']","[35.4, 22.8]",11094.0,Arda Turan,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.517
1080d521-0590-4597-aa77-12ab5ea83f22,588,1,00:15:18.839,15,18,35,1.4949,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['2619c2ad-c1fb-4dba-9564-9608d841916a', 'bb0b071c-edab-4438-a8fd-de2dc18fd641']","[84.1, 59.9]",6680.0,Rubén Rochina Naixes,10.0,Center Defensive Midfield,6599.0,Rubén Salvador Pérez Del Mármol,9.492102,-2.4158251,1.0,Ground Pass,"[77.0, 53.6]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.8389999999999
2619c2ad-c1fb-4dba-9564-9608d841916a,589,1,00:15:20.334,15,20,35,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['1080d521-0590-4597-aa77-12ab5ea83f22'],"[77.0, 53.6]",6599.0,Rubén Salvador Pérez Del Mármol,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.334
53819620-480e-4d3b-8f43-fe540a8c136e,590,1,00:15:20.334,15,20,35,0.9524,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['2619c2ad-c1fb-4dba-9564-9608d841916a', '33c8cb45-1eb6-47be-a080-7de82a021fd0', '49ba0294-0e30-4ef0-b2cf-f52c755d0e52']","[77.0, 53.6]",6599.0,Rubén Salvador Pérez Del Mármol,15.0,Left Center Midfield,,,,,,,,,,,,"[80.2, 57.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.334
49ba0294-0e30-4ef0-b2cf-f52c755d0e52,591,1,00:15:20.482,15,20,35,0.8633,17,Pressure,1049,Granada,1,Regular Play,217,Barcelona,,,"['33c8cb45-1eb6-47be-a080-7de82a021fd0', '53819620-480e-4d3b-8f43-fe540a8c136e']","[44.7, 25.2]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.482
33c8cb45-1eb6-47be-a080-7de82a021fd0,592,1,00:15:21.287,15,21,35,0.8563,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['49ba0294-0e30-4ef0-b2cf-f52c755d0e52', '95b68ec0-9068-4cba-badc-11321692ba73']","[80.2, 57.4]",6599.0,Rubén Salvador Pérez Del Mármol,15.0,Left Center Midfield,6847.0,Adalberto Peñaranda Maestre,7.4242845,-0.0809041,1.0,Ground Pass,"[87.6, 56.8]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.287
71b39b3c-6f71-41bb-b46c-61406d910731,593,1,00:15:22.091,15,22,35,0.3749,17,Pressure,1049,Granada,1,Regular Play,217,Barcelona,,,"['40847b45-c6e2-484a-9539-bc5d307c6ad8', '95b68ec0-9068-4cba-badc-11321692ba73']","[32.8, 27.9]",6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.091
95b68ec0-9068-4cba-badc-11321692ba73,594,1,00:15:22.143,15,22,35,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,"['33c8cb45-1eb6-47be-a080-7de82a021fd0', '71b39b3c-6f71-41bb-b46c-61406d910731']","[87.6, 56.8]",6847.0,Adalberto Peñaranda Maestre,24.0,Left Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.143
40847b45-c6e2-484a-9539-bc5d307c6ad8,595,1,00:15:22.143,15,22,35,0.529744,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['4f844888-db9a-4f5e-9c46-dd730aa65777', '71b39b3c-6f71-41bb-b46c-61406d910731', '95b68ec0-9068-4cba-badc-11321692ba73']","[87.6, 56.8]",6847.0,Adalberto Peñaranda Maestre,24.0,Left Center Forward,,,,,,,,,,,,"[89.9, 56.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.143
4f844888-db9a-4f5e-9c46-dd730aa65777,596,1,00:15:22.673,15,22,35,1.030675,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['c603609f-1d00-48e1-888a-3a1774269370'],"[89.9, 56.0]",6847.0,Adalberto Peñaranda Maestre,24.0,Left Center Forward,6680.0,Rubén Rochina Naixes,13.315405,-2.7485347,1.0,Ground Pass,"[77.6, 50.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.673
c603609f-1d00-48e1-888a-3a1774269370,597,1,00:15:23.703,15,23,35,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['4f844888-db9a-4f5e-9c46-dd730aa65777'],"[77.6, 50.9]",6680.0,Rubén Rochina Naixes,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.703
993d1400-b3bf-4c59-85bd-41396fcfaa09,598,1,00:15:23.703,15,23,35,1.396081,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['88683a4b-cd4e-4d64-9ce9-96d0b09161cb', 'c603609f-1d00-48e1-888a-3a1774269370']","[77.6, 50.9]",6680.0,Rubén Rochina Naixes,10.0,Center Defensive Midfield,,,,,,,,,,,,"[75.7, 47.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.703
88683a4b-cd4e-4d64-9ce9-96d0b09161cb,599,1,00:15:25.099,15,25,35,2.959317,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['3c3855f9-5b02-4774-bec3-df34267fd4ec'],"[75.7, 47.8]",6680.0,Rubén Rochina Naixes,10.0,Center Defensive Midfield,7158.0,Cristiano Biraghi,50.011997,-0.48689923,3.0,High Pass,"[119.9, 24.4]",38.0,Left Foot,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.099
3c3855f9-5b02-4774-bec3-df34267fd4ec,600,1,00:15:28.059,15,28,35,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['88683a4b-cd4e-4d64-9ce9-96d0b09161cb'],"[113.8, 27.0]",7158.0,Cristiano Biraghi,8.0,Left Wing Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.059
d4893cc1-b11e-44cb-aeda-3289d78ab5bf,601,1,00:15:43.246,15,43,36,0.7177,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['43ab71ee-4db2-4571-a045-b7a95664fa01'],"[6.0, 44.0]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,6332.0,Thomas Vermaelen,58.880386,-0.74455553,1.0,Ground Pass,"[49.3, 4.1]",40.0,Right Foot,63.0,Goal Kick,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.246
43ab71ee-4db2-4571-a045-b7a95664fa01,602,1,00:15:43.963,15,43,36,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['d4893cc1-b11e-44cb-aeda-3289d78ab5bf'],"[49.3, 4.1]",6332.0,Thomas Vermaelen,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.963
e1ca294d-648d-4b31-b3f3-e14f3061887e,603,1,00:15:44.043,15,44,36,2.0616,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['60016227-de79-44a0-beef-5e65463cd6ad', 'cedad0f9-b2f6-4461-9338-7b7ee27fb9c2']","[29.2, 6.0]",6332.0,Thomas Vermaelen,5.0,Left Center Back,11094.0,Arda Turan,19.231485,-0.057229105,3.0,High Pass,"[48.4, 4.9]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.043
cedad0f9-b2f6-4461-9338-7b7ee27fb9c2,604,1,00:15:46.105,15,46,36,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['e1ca294d-648d-4b31-b3f3-e14f3061887e'],"[47.0, 4.9]",11094.0,Arda Turan,15.0,Left Center Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.105
60016227-de79-44a0-beef-5e65463cd6ad,605,1,00:15:46.105,15,46,36,0.0,2,Ball Recovery,217,Barcelona,7,From Goal Kick,1049,Granada,,,['e1ca294d-648d-4b31-b3f3-e14f3061887e'],"[71.7, 75.2]",3160.0,Rene Krhin,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.105
5c789477-6b3a-4a5e-953f-d15f73bfe0ee,606,1,00:15:46.105,15,46,36,0.958339,43,Carry,217,Barcelona,7,From Goal Kick,1049,Granada,,,"['60016227-de79-44a0-beef-5e65463cd6ad', 'aa80bd82-2458-4849-983b-0668ebf5f55f']","[71.7, 75.2]",3160.0,Rene Krhin,13.0,Right Center Midfield,,,,,,,,,,,,"[64.8, 76.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.105
aa80bd82-2458-4849-983b-0668ebf5f55f,607,1,00:15:47.063,15,47,36,0.0,38,Miscontrol,217,Barcelona,7,From Goal Kick,1049,Granada,,,,"[64.8, 76.2]",3160.0,Rene Krhin,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.063
67efcb6d-1b62-4ae9-9413-475347b75541,608,1,00:15:51.741,15,51,37,1.901382,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['a72501a7-809f-41c5-a46e-52ea9ce700c6'],"[56.1, 0.1]",11094.0,Arda Turan,15.0,Left Center Midfield,5246.0,Luis Alberto Suárez Díaz,24.593699,0.23807542,2.0,Low Pass,"[80.0, 5.9]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.741
6cdd4389-4a47-4a3e-a6ad-3a36f7e95dff,609,1,00:15:53.144,15,53,37,1.034475,17,Pressure,217,Barcelona,4,From Throw In,1049,Granada,,,"['a2e6bf6f-cdcc-442c-83dd-10f31012f679', 'a72501a7-809f-41c5-a46e-52ea9ce700c6']","[44.7, 74.7]",16338.0,Uche Henry Agbo,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.144
a72501a7-809f-41c5-a46e-52ea9ce700c6,610,1,00:15:53.642,15,53,37,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,"['67efcb6d-1b62-4ae9-9413-475347b75541', '6cdd4389-4a47-4a3e-a6ad-3a36f7e95dff']","[80.0, 5.9]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.642
a2e6bf6f-cdcc-442c-83dd-10f31012f679,611,1,00:15:53.642,15,53,37,0.983518,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['4db734ce-886c-45dc-907a-7b5ba3c79946', '6cdd4389-4a47-4a3e-a6ad-3a36f7e95dff', 'a72501a7-809f-41c5-a46e-52ea9ce700c6']","[80.0, 5.9]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,"[83.2, 4.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.642
4db734ce-886c-45dc-907a-7b5ba3c79946,612,1,00:15:54.626,15,54,37,2.743516,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['73e95be0-d39f-4286-a4d2-8e4e93f6e984'],"[83.2, 4.9]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,4320.0,Neymar da Silva Santos Junior,22.116283,1.0606236,2.0,Low Pass,"[94.0, 24.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.626
73e95be0-d39f-4286-a4d2-8e4e93f6e984,613,1,00:15:57.369,15,57,37,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['4db734ce-886c-45dc-907a-7b5ba3c79946'],"[94.0, 24.2]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.369
431ae26e-c935-44e3-8e8c-4d57782530cd,614,1,00:15:57.369,15,57,37,1.203884,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['73e95be0-d39f-4286-a4d2-8e4e93f6e984', 'b3e346fc-244e-4a8b-b996-246391f2306e']","[94.0, 24.2]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,"[103.1, 28.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.369
b3e346fc-244e-4a8b-b996-246391f2306e,615,1,00:15:58.573,15,58,37,0.0,3,Dispossessed,217,Barcelona,4,From Throw In,217,Barcelona,,,['fe9fd062-94f7-4140-8adf-fbb2bcd96643'],"[103.1, 28.7]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.573
fe9fd062-94f7-4140-8adf-fbb2bcd96643,616,1,00:15:58.573,15,58,38,0.0,4,Duel,1049,Granada,1,Regular Play,1049,Granada,,,['b3e346fc-244e-4a8b-b996-246391f2306e'],"[17.0, 51.4]",4418.0,Matheus Dória Macedo,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.573
6eb1eede-9af1-4542-b709-06f25781c8f5,617,1,00:15:58.573,15,58,38,4.9781,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['20a6a974-466b-4e27-ae03-46b37098c5ad', '86bbfa48-521d-4172-8bda-e7be90add751', 'fe9fd062-94f7-4140-8adf-fbb2bcd96643']","[17.0, 51.4]",4418.0,Matheus Dória Macedo,5.0,Left Center Back,,,,,,,,,,,,"[32.3, 58.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.573
86bbfa48-521d-4172-8bda-e7be90add751,618,1,00:16:02.557,16,2,38,1.0143,17,Pressure,1049,Granada,1,Regular Play,217,Barcelona,,,"['20a6a974-466b-4e27-ae03-46b37098c5ad', '6eb1eede-9af1-4542-b709-06f25781c8f5']","[86.3, 25.5]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.557
20a6a974-466b-4e27-ae03-46b37098c5ad,619,1,00:16:03.551,16,3,38,1.6069,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['86bbfa48-521d-4172-8bda-e7be90add751', 'd4bf63c6-8784-4853-85cb-e82d9bcc5cbe']","[32.3, 58.6]",4418.0,Matheus Dória Macedo,5.0,Left Center Back,26387.0,Edgar Antonio Méndez Ortega,22.380571,0.636352,3.0,High Pass,"[50.3, 71.9]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.551
8dd68a1b-0301-43fd-9263-ffa893796536,620,1,00:16:04.632,16,4,38,0.461139,17,Pressure,1049,Granada,1,Regular Play,217,Barcelona,,,,"[65.9, 8.2]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.632
