id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,counterpress,out,interception_outcome_id,interception_outcome_name,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,duel_outcome_id,duel_outcome_name,clearance_left_foot,pass_switch,dribble_overrun,shot_aerial_won,goalkeeper_end_location,clearance_aerial_won,pass_deflected,pass_through_ball,pass_technique_id,pass_technique_name,pass_outswinging,shot_one_on_one,ball_recovery_recovery_failure,foul_won_defensive,clearance_right_foot,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,miscontrol_aerial_won,pass_inswinging,ball_recovery_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,50_50_outcome_id,50_50_outcome_name,foul_committed_penalty,foul_won_penalty,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
74442d38-f8b2-4ace-a381-d48546fea73b,1051,1,00:21:39.742,21,39,45,2.4,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['22036c09-5578-4e7b-ac60-a351c831b271', 'eddeaa6a-0c53-4858-af23-c96ab4db237c']",,"[79.5, 76.0]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,"[79.5, 74.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.742
eddeaa6a-0c53-4858-af23-c96ab4db237c,1052,1,00:21:42.142,21,42,45,0.862753,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['90f2ed35-38b1-4f84-930d-646d02ebf28f'],,"[79.5, 74.5]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,8584.0,Jonathas Cristian de Jesus,26.740606,-0.9340266,1.0,Ground Pass,"[95.4, 53.0]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.142
90f2ed35-38b1-4f84-930d-646d02ebf28f,1053,1,00:21:43.005,21,43,45,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['eddeaa6a-0c53-4858-af23-c96ab4db237c'],,"[95.4, 53.0]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303.005
b3a0993e-b5c5-49e2-992d-4bdfcd6bb8e4,1054,1,00:21:43.005,21,43,45,1.367846,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['3ff0d900-a76b-4eeb-b95f-44f378bfaf1a', '706a092a-4ea3-4a19-ace3-3d6ce89e4e3b', '90f2ed35-38b1-4f84-930d-646d02ebf28f']",,"[95.4, 53.0]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,,,,,,"[93.9, 55.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303.005
3ff0d900-a76b-4eeb-b95f-44f378bfaf1a,1055,1,00:21:43.074,21,43,45,0.447683,17,Pressure,210,Real Sociedad,4,From Throw In,219,RC Deportivo La Coruña,,,['b3a0993e-b5c5-49e2-992d-4bdfcd6bb8e4'],,"[24.7, 30.8]",26107.0,Alberto Lopo García,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303.074
706a092a-4ea3-4a19-ace3-3d6ce89e4e3b,1056,1,00:21:44.373,21,44,45,1.264148,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['d3a123d8-a983-4567-8fd7-566e11006d81'],,"[93.9, 55.2]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,6690.0,Xabier Prieto Argarate,23.879908,0.9851166,1.0,Ground Pass,"[107.1, 75.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.373
d3a123d8-a983-4567-8fd7-566e11006d81,1057,1,00:21:45.637,21,45,45,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['706a092a-4ea3-4a19-ace3-3d6ce89e4e3b'],,"[107.1, 75.1]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.637
51f03063-cad6-4766-9e63-f264b35fd16e,1058,1,00:21:45.637,21,45,45,2.200581,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['c06dfba2-4227-4b2f-87c6-580296a543e5', 'd3a123d8-a983-4567-8fd7-566e11006d81']",,"[107.1, 75.1]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,"[100.9, 70.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.637
c06dfba2-4227-4b2f-87c6-580296a543e5,1059,1,00:21:47.837,21,47,45,0.225987,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['2de14e78-4c08-4909-a367-cf45a34b8fdf', '61b260a4-0c02-4f86-a62c-7faddbaf8f2f']",,"[100.9, 70.0]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,5560.0,Carlos Alberto Vela Garrido,7.940403,-1.028217,2.0,Low Pass,"[105.0, 63.2]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.837
2de14e78-4c08-4909-a367-cf45a34b8fdf,1060,1,00:21:48.063,21,48,45,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['c06dfba2-4227-4b2f-87c6-580296a543e5'],,"[112.6, 46.0]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308.063
61b260a4-0c02-4f86-a62c-7faddbaf8f2f,1061,1,00:21:48.063,21,48,45,0.0,6,Block,210,Real Sociedad,4,From Throw In,219,RC Deportivo La Coruña,,,['c06dfba2-4227-4b2f-87c6-580296a543e5'],,"[15.1, 16.9]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308.063
71d72bb7-50d5-416b-ac7e-293c03fc0705,1062,1,00:21:50.485,21,50,46,0.0,2,Ball Recovery,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,,,"[32.1, 27.4]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310.485
f533f5f5-8a05-4365-9d01-167d4f36af67,1063,1,00:21:50.485,21,50,46,2.712326,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['2465ebf5-337c-4b16-9bc1-67885c079db7', '71d72bb7-50d5-416b-ac7e-293c03fc0705', '8faf3c7f-afec-4369-a227-9cc6b9627c32']",,"[32.1, 27.4]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,"[39.5, 36.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310.485
2465ebf5-337c-4b16-9bc1-67885c079db7,1064,1,00:21:51.270,21,51,46,1.245069,17,Pressure,219,RC Deportivo La Coruña,1,Regular Play,210,Real Sociedad,,,['f533f5f5-8a05-4365-9d01-167d4f36af67'],,"[86.3, 54.2]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311.27
8faf3c7f-afec-4369-a227-9cc6b9627c32,1065,1,00:21:53.197,21,53,46,1.668779,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['4494c249-ac4e-4809-b25f-ebb4ac917c7b'],,"[39.5, 36.2]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,6738.0,Juan Francisco Moreno Fuertes,20.513897,1.7720159,1.0,Ground Pass,"[35.4, 56.3]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313.1970000000001
4494c249-ac4e-4809-b25f-ebb4ac917c7b,1066,1,00:21:54.866,21,54,46,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['8faf3c7f-afec-4369-a227-9cc6b9627c32'],,"[35.4, 56.3]",6738.0,Juan Francisco Moreno Fuertes,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314.866
aae524c4-60f2-493e-8b30-a7190a1ab1bc,1067,1,00:21:54.866,21,54,46,6.954068,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['4494c249-ac4e-4809-b25f-ebb4ac917c7b', '4bef9f7e-a159-4fc3-97b3-afeaf9c05861', 'e7928ea2-8fa1-455f-89d4-1ab774807151']",,"[35.4, 56.3]",6738.0,Juan Francisco Moreno Fuertes,17.0,Right Wing,,,,,,,,,,,,"[51.7, 51.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314.866
e7928ea2-8fa1-455f-89d4-1ab774807151,1068,1,00:22:01.409,22,1,46,0.324931,17,Pressure,219,RC Deportivo La Coruña,1,Regular Play,210,Real Sociedad,,,['aae524c4-60f2-493e-8b30-a7190a1ab1bc'],,"[64.5, 24.4]",6899.0,Rubén Pardo Gutiérrez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.409
4bef9f7e-a159-4fc3-97b3-afeaf9c05861,1069,1,00:22:01.820,22,1,46,1.978715,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['f91f3b3a-9326-40fc-83f2-47a464cbb436'],,"[51.7, 51.6]",6738.0,Juan Francisco Moreno Fuertes,17.0,Right Wing,6777.0,Sidnei Rechel da Silva Júnior,21.49721,-2.1742816,1.0,Ground Pass,"[39.5, 33.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.82
f91f3b3a-9326-40fc-83f2-47a464cbb436,1070,1,00:22:03.799,22,3,46,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['4bef9f7e-a159-4fc3-97b3-afeaf9c05861'],,"[39.5, 33.9]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323.799
39e924c4-5b4f-40e5-9745-63e6f0208cfe,1071,1,00:22:03.799,22,3,46,0.65328,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['ec25a3c8-290c-4177-b134-134c08c833d4', 'f91f3b3a-9326-40fc-83f2-47a464cbb436']",,"[39.5, 33.9]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,"[34.8, 23.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323.799
ec25a3c8-290c-4177-b134-134c08c833d4,1072,1,00:22:04.452,22,4,46,1.663579,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['fbc22c88-687b-4f39-9f1c-6f1a81a638c6'],,"[34.8, 23.7]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,6913.0,Fernando Navarro i Corbacho,22.330473,-1.0710922,1.0,Ground Pass,"[45.5, 4.1]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324.452
fbc22c88-687b-4f39-9f1c-6f1a81a638c6,1073,1,00:22:06.116,22,6,46,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['ec25a3c8-290c-4177-b134-134c08c833d4'],,"[45.5, 4.1]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326.116
295b35df-1112-4147-97a4-b1dd4ec3b41b,1074,1,00:22:06.116,22,6,46,2.744326,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['091a2f3a-8f3e-4e37-b031-034ad4f1980e', 'fbc22c88-687b-4f39-9f1c-6f1a81a638c6']",,"[45.5, 4.1]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,"[59.9, 5.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326.116
091a2f3a-8f3e-4e37-b031-034ad4f1980e,1075,1,00:22:08.860,22,8,46,1.072281,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['90159167-9510-4f4f-a1a8-95f63e5c2718'],,"[59.9, 5.0]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,6734.0,Luis Carlos Correia Pinto,12.364869,-0.32942304,1.0,Ground Pass,"[71.6, 1.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328.86
90159167-9510-4f4f-a1a8-95f63e5c2718,1076,1,00:22:09.932,22,9,46,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['091a2f3a-8f3e-4e37-b031-034ad4f1980e'],,"[71.6, 1.0]",6734.0,Luis Carlos Correia Pinto,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1329.932
c9f80794-e8c8-4f9d-815a-c2715e21977f,1077,1,00:22:09.932,22,9,46,1.531737,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['14c41909-cf29-4c7c-89ad-db39d59f6cdf', '42e25e27-2d33-4433-8ec8-7bdd732a36d8']",,"[73.0, 1.5]",6734.0,Luis Carlos Correia Pinto,21.0,Left Wing,7782.0,Luis Alberto Romero Alconchel,14.501379,1.0670468,1.0,Ground Pass,"[80.0, 14.2]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1329.932
42e25e27-2d33-4433-8ec8-7bdd732a36d8,1078,1,00:22:11.464,22,11,46,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['c9f80794-e8c8-4f9d-815a-c2715e21977f'],,"[77.4, 9.3]",7782.0,Luis Alberto Romero Alconchel,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331.464
14c41909-cf29-4c7c-89ad-db39d59f6cdf,1079,1,00:22:11.464,22,11,47,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['c9f80794-e8c8-4f9d-815a-c2715e21977f'],,"[40.1, 65.9]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331.464
791830d7-3603-4c5b-8139-9eb3aeeb9979,1080,1,00:22:11.464,22,11,47,1.338105,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['14c41909-cf29-4c7c-89ad-db39d59f6cdf', '3c36a5c5-681e-4204-81e6-260953013117']",,"[40.1, 65.9]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,,,,,,,,,,,,"[40.5, 66.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331.464
3c36a5c5-681e-4204-81e6-260953013117,1081,1,00:22:12.802,22,12,47,0.989376,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['48b32b03-ce13-40dd-a2dc-cfcaf4d1934a'],,"[40.5, 66.5]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,6899.0,Rubén Pardo Gutiérrez,13.194695,-1.0902011,1.0,Ground Pass,"[46.6, 54.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332.802
48b32b03-ce13-40dd-a2dc-cfcaf4d1934a,1082,1,00:22:13.792,22,13,47,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['3c36a5c5-681e-4204-81e6-260953013117'],,"[46.6, 54.8]",6899.0,Rubén Pardo Gutiérrez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.792
f5b09c20-9ceb-450a-b363-e2038077edd4,1083,1,00:22:13.792,22,13,47,4.519423,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['48b32b03-ce13-40dd-a2dc-cfcaf4d1934a', 'e77adde2-d7a8-453d-9f4c-431da58be752']",,"[46.6, 54.8]",6899.0,Rubén Pardo Gutiérrez,9.0,Right Defensive Midfield,,,,,,,,,,,,"[62.3, 47.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.792
e77adde2-d7a8-453d-9f4c-431da58be752,1084,1,00:22:18.311,22,18,47,1.213567,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['4ca04ec6-f387-47db-8747-2d3f7f4320d9'],,"[62.3, 47.2]",6899.0,Rubén Pardo Gutiérrez,9.0,Right Defensive Midfield,5560.0,Carlos Alberto Vela Garrido,16.080112,0.9310265,1.0,Ground Pass,"[71.9, 60.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.311
1a461604-5a7e-47c4-90d2-eb0e36fe29d6,1085,1,00:22:18.315,22,18,47,0.345367,17,Pressure,210,Real Sociedad,1,Regular Play,219,RC Deportivo La Coruña,,,,,"[55.6, 33.9]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.315
ba246124-094a-4268-abb7-e0ed95097056,1086,1,00:22:19.485,22,19,47,1.051856,17,Pressure,210,Real Sociedad,1,Regular Play,219,RC Deportivo La Coruña,,,"['4ca04ec6-f387-47db-8747-2d3f7f4320d9', '90498645-2f1d-4439-84ca-6c01def59d3a']",,"[49.0, 17.3]",6734.0,Luis Carlos Correia Pinto,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1339.485
4ca04ec6-f387-47db-8747-2d3f7f4320d9,1087,1,00:22:19.525,22,19,47,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['ba246124-094a-4268-abb7-e0ed95097056', 'e77adde2-d7a8-453d-9f4c-431da58be752']",,"[71.9, 60.1]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1339.525
90498645-2f1d-4439-84ca-6c01def59d3a,1088,1,00:22:19.525,22,19,47,3.126053,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['4ca04ec6-f387-47db-8747-2d3f7f4320d9', '8d2a5e11-0d4d-450c-b7c3-742d89f548d4', 'a0563dbf-1831-4656-b366-e8b0287ddb53', 'ba246124-094a-4268-abb7-e0ed95097056']",,"[71.9, 60.1]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,"[92.1, 63.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1339.525
8d2a5e11-0d4d-450c-b7c3-742d89f548d4,1089,1,00:22:19.974,22,19,47,3.110215,17,Pressure,210,Real Sociedad,1,Regular Play,219,RC Deportivo La Coruña,,,"['90498645-2f1d-4439-84ca-6c01def59d3a', 'a0563dbf-1831-4656-b366-e8b0287ddb53']",,"[44.7, 19.7]",23806.0,Alejandro Bergantiños García,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1339.974
a0563dbf-1831-4656-b366-e8b0287ddb53,1090,1,00:22:22.651,22,22,47,2.14255,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['8d2a5e11-0d4d-450c-b7c3-742d89f548d4', 'd529bfe7-687e-4a63-b39c-8095e4fcfad2']",,"[92.1, 63.4]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,8724.0,Carlos Martínez Díez,20.615528,0.68231654,1.0,Ground Pass,"[108.1, 76.4]",,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342.651
d529bfe7-687e-4a63-b39c-8095e4fcfad2,1091,1,00:22:24.793,22,24,47,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['a0563dbf-1831-4656-b366-e8b0287ddb53'],,"[108.1, 76.4]",8724.0,Carlos Martínez Díez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.793
d3e97170-d887-42f3-9e06-9a563cfa1d79,1092,1,00:22:24.793,22,24,47,3.682542,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['02e3ac38-34df-4f9e-802e-a78f342a8889', 'd529bfe7-687e-4a63-b39c-8095e4fcfad2']",,"[108.1, 76.4]",8724.0,Carlos Martínez Díez,2.0,Right Back,,,,,,,,,,,,"[103.4, 71.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.793
02e3ac38-34df-4f9e-802e-a78f342a8889,1093,1,00:22:28.476,22,28,47,1.386911,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['47d495b6-38ba-4344-b9bf-ef5596c71a1d'],,"[103.4, 71.7]",8724.0,Carlos Martínez Díez,2.0,Right Back,6690.0,Xabier Prieto Argarate,11.933985,-3.066106,1.0,Ground Pass,"[91.5, 70.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348.476
47d495b6-38ba-4344-b9bf-ef5596c71a1d,1094,1,00:22:29.863,22,29,47,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['02e3ac38-34df-4f9e-802e-a78f342a8889'],,"[91.5, 70.8]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.863
