id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,foul_committed_type_id,foul_committed_type_name,interception_outcome_id,interception_outcome_name,pass_cross,pass_switch,out,pass_technique_id,pass_technique_name,pass_inswinging,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,clearance_aerial_won,clearance_head,clearance_left_foot,foul_won_defensive,shot_statsbomb_xg,shot_end_location,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble_nutmeg,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_end_location,ball_recovery_recovery_failure,50_50_outcome_id,50_50_outcome_name,pass_outswinging,shot_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_advantage,foul_won_advantage,pass_cut_back,shot_deflected,block_deflection,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_card_id,foul_committed_card_name,shot_one_on_one,clearance_other,pass_straight,pass_through_ball,block_offensive,shot_redirect,timestamp_seconds
def206ae-af1f-4233-8ec0-196f5bad9332,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,4231.0,"[{'player': {'id': 6610, 'name': 'Iván Cuéllar Sacristán'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 26633, 'name': 'Alberto Lora Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 6561, 'name': 'Luis Hernández Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 8818, 'name': 'Jorge Meré Pérez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 28}, {'player': {'id': 24263, 'name': 'Ismael López Blanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 13107, 'name': 'Sergio Álvarez Díaz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 18925, 'name': 'Ignacio Cases Mora'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 23848, 'name': 'Carlos Carmona Bonet'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 6926, 'name': 'Alen Halilović'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 25}, {'player': {'id': 6581, 'name': 'Jonathan Rodríguez Menéndez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 6880, 'name': 'Arnaldo Antonio Sanabria Ayala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
c86b34fe-7eab-4ac4-ac7d-e1cd1dcdc586,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1041,Sporting Gijón,1,Regular Play,213,Sevilla,4231.0,"[{'player': {'id': 6823, 'name': 'Sergio Rico González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 21210, 'name': 'Mariano Ferreira Filho'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 25}, {'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 6825, 'name': 'Daniel Filipe Martins Carriço'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6718, 'name': 'Sergio Escudero Palomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 7154, 'name': 'Sebastián Carlos Cristóforo Pepe'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6672, 'name': 'Jorge Andújar Moreno'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 23}, {'player': {'id': 3497, 'name': 'Vicente Iborra De La Fuente'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 8523, 'name': 'Yevhen Konoplyanka'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 22}, {'player': {'id': 3486, 'name': 'Fernando Llorente Torres'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
d28059d5-b838-4175-9e9c-75f4b042d8cd,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,1041,Sporting Gijón,1,Regular Play,213,Sevilla,,,['22f3a859-3c9a-42cd-8f4a-93a46787368d'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
22f3a859-3c9a-42cd-8f4a-93a46787368d,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['d28059d5-b838-4175-9e9c-75f4b042d8cd'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5a5b927c-b853-4377-8c78-cacbf5390344,5,1,00:00:00.957,0,0,2,0.589666,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['ef47fe66-efca-4199-8ae3-943a0d2e9c14'],True,"[60.0, 40.0]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,6926.0,Alen Halilović,2.942788,-1.4000611,1.0,Ground Pass,"[60.5, 37.1]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.957
ef47fe66-efca-4199-8ae3-943a0d2e9c14,6,1,00:00:01.547,0,1,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['5a5b927c-b853-4377-8c78-cacbf5390344'],,"[60.5, 37.1]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.547
5151e6ed-4d08-4864-8075-21be49e51672,7,1,00:00:01.617,0,1,2,1.400789,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['72b258ec-44ae-47b4-bb0b-6923ff570c42'],,"[60.1, 37.7]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,13107.0,Sergio Álvarez Díaz,15.83193,2.6694708,1.0,Ground Pass,"[46.0, 44.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.617
72b258ec-44ae-47b4-bb0b-6923ff570c42,8,1,00:00:03.017,0,3,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['5151e6ed-4d08-4864-8075-21be49e51672'],,"[46.0, 44.9]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.017
4d771334-e3ab-446b-b980-790fd41a4f1e,9,1,00:00:03.017,0,3,2,0.109601,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['125f2028-e288-4c16-b49f-6e0ac8ae1c46', '72b258ec-44ae-47b4-bb0b-6923ff570c42']",,"[46.0, 44.9]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,"[51.6, 41.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.017
125f2028-e288-4c16-b49f-6e0ac8ae1c46,10,1,00:00:03.127,0,3,2,2.524496,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['daeae0d4-191e-4df1-95ea-743a5c7da07a'],,"[51.6, 41.7]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,6880.0,Arnaldo Antonio Sanabria Ayala,44.553337,-0.8012698,3.0,High Pass,"[82.6, 9.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.127
daeae0d4-191e-4df1-95ea-743a5c7da07a,11,1,00:00:05.652,0,5,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['125f2028-e288-4c16-b49f-6e0ac8ae1c46'],,"[82.6, 9.7]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.652
8719601c-6a10-4c86-a01c-b2b9ee7e22a7,12,1,00:00:05.656,0,5,2,2.141427,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['ed682adf-e61a-4f3f-90f8-07b8356ebe0f'],,"[82.5, 11.1]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,13.21363,-0.04542328,3.0,High Pass,"[95.7, 10.5]",37.0,Head,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.656
ed682adf-e61a-4f3f-90f8-07b8356ebe0f,13,1,00:00:07.797,0,7,3,3.460999,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['076476df-09bf-4e3a-8f6a-2deee7d90d30', '8719601c-6a10-4c86-a01c-b2b9ee7e22a7']",,"[24.4, 69.6]",21210.0,Mariano Ferreira Filho,2.0,Right Back,6672.0,Jorge Andújar Moreno,12.19262,0.1233377,3.0,High Pass,"[36.5, 71.1]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.797
076476df-09bf-4e3a-8f6a-2deee7d90d30,14,1,00:00:11.258,0,11,3,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['ed682adf-e61a-4f3f-90f8-07b8356ebe0f'],,"[36.5, 71.1]",6672.0,Jorge Andújar Moreno,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.258
4d48438d-9033-4b0d-a47b-65489eef6a93,15,1,00:00:11.258,0,11,3,1.021401,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['076476df-09bf-4e3a-8f6a-2deee7d90d30', '89786ccc-215c-43e8-b03f-acf9bedeae08']",,"[36.5, 71.1]",6672.0,Jorge Andújar Moreno,17.0,Right Wing,,,,,,,,,,,,"[39.9, 77.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.258
89786ccc-215c-43e8-b03f-acf9bedeae08,16,1,00:00:12.280,0,12,3,0.668867,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['88680e29-407d-4454-9a2b-ad1ce0f8ead0'],,"[39.9, 77.0]",6672.0,Jorge Andújar Moreno,17.0,Right Wing,3497.0,Vicente Iborra De La Fuente,11.584904,-0.12114301,1.0,Ground Pass,"[51.4, 75.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.28
88680e29-407d-4454-9a2b-ad1ce0f8ead0,17,1,00:00:12.948,0,12,3,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['89786ccc-215c-43e8-b03f-acf9bedeae08'],,"[51.4, 75.6]",3497.0,Vicente Iborra De La Fuente,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.948
886c98bf-3945-44fe-b5c5-935b04c46c1e,18,1,00:00:12.948,0,12,3,0.040000003,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['88680e29-407d-4454-9a2b-ad1ce0f8ead0', 'f67fded6-8fd4-43d8-9529-8e2d2f5b7549']",,"[51.4, 75.6]",3497.0,Vicente Iborra De La Fuente,19.0,Center Attacking Midfield,,,,,,,,,,,,"[51.4, 75.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.948
f67fded6-8fd4-43d8-9529-8e2d2f5b7549,19,1,00:00:12.988,0,12,3,0.0,38,Miscontrol,213,Sevilla,1,Regular Play,213,Sevilla,,,,,"[51.4, 75.6]",3497.0,Vicente Iborra De La Fuente,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.988
68d710e7-395d-4da5-9d68-7489aa6fb503,20,1,00:00:15.155,0,15,3,0.578127,17,Pressure,213,Sevilla,1,Regular Play,213,Sevilla,,,,,"[65.4, 74.2]",3497.0,Vicente Iborra De La Fuente,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.155
70b0c270-e50d-437a-9a13-5c502a74c20a,21,1,00:00:15.745,0,15,3,3.078995,30,Pass,213,Sevilla,1,Regular Play,1041,Sporting Gijón,,,['feac6e34-8f24-4447-b171-eeb18c1767b6'],,"[50.6, 5.9]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,6610.0,Iván Cuéllar Sacristán,41.298912,2.5912068,1.0,Ground Pass,"[15.4, 27.5]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.745
feac6e34-8f24-4447-b171-eeb18c1767b6,22,1,00:00:18.824,0,18,3,,42,Ball Receipt*,213,Sevilla,1,Regular Play,1041,Sporting Gijón,,,['70b0c270-e50d-437a-9a13-5c502a74c20a'],,"[15.4, 27.5]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.824
fe1979ce-0d3e-4615-9631-e09da35be028,23,1,00:00:18.824,0,18,3,3.725511,43,Carry,213,Sevilla,1,Regular Play,1041,Sporting Gijón,,,"['1cd95c78-1014-4c6d-8c6c-06d8572533c5', 'feac6e34-8f24-4447-b171-eeb18c1767b6']",,"[15.4, 27.5]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,,,,,,,,,,"[19.8, 25.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.824
1cd95c78-1014-4c6d-8c6c-06d8572533c5,24,1,00:00:22.549,0,22,3,3.26256,30,Pass,213,Sevilla,1,Regular Play,1041,Sporting Gijón,,,['05ec3535-ce30-4fe5-845e-5ee43b8058c7'],,"[19.8, 25.7]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,60.779026,-0.1602799,3.0,High Pass,"[79.8, 16.0]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.549
fe1b6407-008e-4556-ab90-ebb513b09c94,25,1,00:00:25.812,0,25,3,0.0,4,Duel,213,Sevilla,1,Regular Play,1041,Sporting Gijón,,,['05ec3535-ce30-4fe5-845e-5ee43b8058c7'],,"[79.8, 16.0]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.812
05ec3535-ce30-4fe5-845e-5ee43b8058c7,26,1,00:00:25.812,0,25,3,1.025755,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['0af92e32-1eb1-4d53-839e-9e856f83e503', '1cd95c78-1014-4c6d-8c6c-06d8572533c5', 'fe1b6407-008e-4556-ab90-ebb513b09c94']",,"[40.3, 64.1]",3253.0,Adil Rami,3.0,Right Center Back,6672.0,Jorge Andújar Moreno,14.0346,0.5978837,3.0,High Pass,"[51.9, 72.0]",,,66.0,Recovery,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.812
0af92e32-1eb1-4d53-839e-9e856f83e503,27,1,00:00:26.838,0,26,3,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['05ec3535-ce30-4fe5-845e-5ee43b8058c7'],,"[51.9, 72.0]",6672.0,Jorge Andújar Moreno,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.838
9d389bc5-993a-4855-8cee-cfc30bb9db8d,28,1,00:00:26.838,0,26,3,1.346074,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['304af320-9049-4197-98be-0ae814828b48', '6eb80d3b-da74-4fc6-aa32-64bfdfe6feec']",,"[51.9, 72.0]",6672.0,Jorge Andújar Moreno,17.0,Right Wing,3497.0,Vicente Iborra De La Fuente,10.288342,-0.4419119,3.0,High Pass,"[61.2, 67.6]",37.0,Head,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.838
6eb80d3b-da74-4fc6-aa32-64bfdfe6feec,29,1,00:00:28.184,0,28,3,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['9d389bc5-993a-4855-8cee-cfc30bb9db8d'],,"[63.0, 68.7]",3497.0,Vicente Iborra De La Fuente,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.184
3a159187-5687-49c5-a4ff-6a1198f7f751,30,1,00:00:28.184,0,28,3,0.0,4,Duel,213,Sevilla,1,Regular Play,213,Sevilla,,,['304af320-9049-4197-98be-0ae814828b48'],,"[61.2, 67.6]",3497.0,Vicente Iborra De La Fuente,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.184
304af320-9049-4197-98be-0ae814828b48,31,1,00:00:28.184,0,28,4,0.9,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['31dd70fa-e9e4-494c-bdf5-534b428e4922', '3a159187-5687-49c5-a4ff-6a1198f7f751', '9d389bc5-993a-4855-8cee-cfc30bb9db8d']",,"[58.9, 12.5]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,24263.0,Ismael López Blanco,6.926038,-1.2627436,2.0,Low Pass,"[61.0, 5.9]",,,64.0,Interception,,,,True,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.184
f8227c37-1be5-4343-aac8-50be721e2adb,32,1,00:00:28.912,0,28,4,0.19172,17,Pressure,1041,Sporting Gijón,1,Regular Play,213,Sevilla,,,"['31dd70fa-e9e4-494c-bdf5-534b428e4922', '8952f068-65f1-42b4-8b3a-ddc1afb7426b']",,"[57.0, 76.6]",6672.0,Jorge Andújar Moreno,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.912
31dd70fa-e9e4-494c-bdf5-534b428e4922,33,1,00:00:29.084,0,29,4,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['304af320-9049-4197-98be-0ae814828b48', 'f8227c37-1be5-4343-aac8-50be721e2adb']",,"[61.0, 5.9]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.084
8952f068-65f1-42b4-8b3a-ddc1afb7426b,34,1,00:00:29.084,0,29,4,0.030543001,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['31dd70fa-e9e4-494c-bdf5-534b428e4922', '9b5a12ac-ec0f-432a-b0cc-89896ca3b9b2', 'f8227c37-1be5-4343-aac8-50be721e2adb']",,"[61.0, 5.9]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,"[60.9, 5.9]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.084
9b5a12ac-ec0f-432a-b0cc-89896ca3b9b2,35,1,00:00:29.114,0,29,4,0.069555,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['43fbce7e-5c25-4daa-8f4a-e58bae9f7617'],,"[60.9, 5.9]",24263.0,Ismael López Blanco,6.0,Left Back,,,2.3259406,-0.4444192,2.0,Low Pass,"[63.0, 4.9]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.114
43fbce7e-5c25-4daa-8f4a-e58bae9f7617,36,1,00:00:29.184,0,29,4,0.0,6,Block,1041,Sporting Gijón,1,Regular Play,213,Sevilla,,,['9b5a12ac-ec0f-432a-b0cc-89896ca3b9b2'],,"[57.1, 75.2]",6672.0,Jorge Andújar Moreno,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.184
688ee6c3-5ccf-4e8b-9b95-0552ed30e6d5,37,1,00:00:29.224,0,29,4,0.0,22,Foul Committed,1041,Sporting Gijón,1,Regular Play,213,Sevilla,,,,,"[57.0, 74.8]",6672.0,Jorge Andújar Moreno,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,True,24.0,Handball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.224
04e79e1e-a985-4390-b289-59020e9d3d57,38,1,00:00:40.355,0,40,5,0.917796,30,Pass,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['5d511b7f-6be0-4556-8fb8-0b83ace64bc3'],True,"[63.7, 6.2]",24263.0,Ismael López Blanco,6.0,Left Back,18925.0,Ignacio Cases Mora,17.147886,2.2446265,1.0,Ground Pass,"[53.0, 19.6]",38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.355
5d511b7f-6be0-4556-8fb8-0b83ace64bc3,39,1,00:00:41.273,0,41,5,,42,Ball Receipt*,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['04e79e1e-a985-4390-b289-59020e9d3d57'],,"[53.0, 19.6]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.273
42e90ed2-359a-42cd-9022-bc13bcf9931c,40,1,00:00:41.734,0,41,5,2.047979,30,Pass,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['ad2f4d52-2594-426e-8f6b-f0f50a8bed2b'],True,"[53.0, 19.6]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,6561.0,Luis Hernández Rodríguez,31.46506,1.8875217,1.0,Ground Pass,"[43.2, 49.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.734
