id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,off_camera,under_pressure,counterpress,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_recovery_recovery_failure,clearance_left_foot,duel_type_id,duel_type_name,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_right_foot,pass_switch,duel_outcome_id,duel_outcome_name,pass_cross,pass_technique_id,pass_technique_name,pass_through_ball,pass_goal_assist,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_won_defensive,out,clearance_aerial_won,shot_first_time,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,pass_deflected,block_deflection,block_offensive,shot_one_on_one,goalkeeper_body_part_id,goalkeeper_body_part_name,miscontrol_aerial_won,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,pass_inswinging,pass_cut_back,pass_straight,bad_behaviour_card_id,bad_behaviour_card_name,pass_outswinging,dribble_overrun,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_miscommunication,timestamp_seconds
03795f60-c88b-40e6-be22-0c8df5728e0b,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,223,Málaga,1,Regular Play,223,Málaga,442.0,"[{'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 27184, 'name': 'Marcos Alberto Angeleri'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 19431, 'name': 'Fernando Damián Tissone'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 25859, 'name': 'Sérgio Paulo Barbosa Valente'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 17}, {'player': {'id': 6559, 'name': 'Juan Carlos Pérez López'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 7}, {'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 20}, {'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
65388562-009e-4182-9e64-4f6d31a3c9c0,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,223,Málaga,1,Regular Play,210,Real Sociedad,4231.0,"[{'player': {'id': 6694, 'name': 'Gerónimo Rulli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6679, 'name': 'Aritz Elustondo Irribaria'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 30}, {'player': {'id': 16539, 'name': 'Diego Antonio Reyes Rosales'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 6665, 'name': 'Íñigo Martínez Berridi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6674, 'name': 'Alberto De La Bella Madureño'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 6899, 'name': 'Rubén Pardo Gutiérrez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6671, 'name': 'Asier Illarramendi Andonegi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 5560, 'name': 'Carlos Alberto Vela Garrido'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 6673, 'name': 'Sergio Canales Madrazo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 16}, {'player': {'id': 6669, 'name': 'David Zurutuza Veillet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 17}, {'player': {'id': 6677, 'name': 'Imanol Agirretxe Arruti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
b7e91038-35a8-4845-a608-27b58c393e07,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,223,Málaga,1,Regular Play,223,Málaga,,,['55b526e8-ea45-4691-94ce-26b52f3d0c9f'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
55b526e8-ea45-4691-94ce-26b52f3d0c9f,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,223,Málaga,1,Regular Play,210,Real Sociedad,,,['b7e91038-35a8-4845-a608-27b58c393e07'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
62b4d3ac-ad4c-49d1-ac1b-9212cc3c43f5,5,1,00:00:00.865,0,0,2,0.576622,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['50bcd040-5c66-47ef-bac6-e7f6859913a7'],"[61.0, 40.1]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,5560.0,Carlos Alberto Vela Garrido,4.2059484,1.8850282,1.0,Ground Pass,"[59.7, 44.1]",65.0,Kick Off,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.865
50bcd040-5c66-47ef-bac6-e7f6859913a7,6,1,00:00:01.441,0,1,2,,42,Ball Receipt*,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['62b4d3ac-ad4c-49d1-ac1b-9212cc3c43f5'],"[59.7, 44.1]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.441
b8222615-21c7-46c5-bb6f-e93ee44d00c0,7,1,00:00:01.441,0,1,2,0.036366,43,Carry,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,"['50bcd040-5c66-47ef-bac6-e7f6859913a7', 'ccbab63d-2651-484b-ac6a-08a5e6c28658']","[59.7, 44.1]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,"[60.0, 44.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.441
ccbab63d-2651-484b-ac6a-08a5e6c28658,8,1,00:00:01.478,0,1,2,1.649917,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['dc9a7633-64dd-40c3-a852-934285d472c7'],"[60.0, 44.5]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,6665.0,Íñigo Martínez Berridi,22.832434,-2.811532,1.0,Ground Pass,"[38.4, 37.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.478
dc9a7633-64dd-40c3-a852-934285d472c7,9,1,00:00:03.128,0,3,2,,42,Ball Receipt*,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['ccbab63d-2651-484b-ac6a-08a5e6c28658'],"[38.4, 37.1]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.128
0e1a30e8-52bd-4e9a-a8c5-66460f354994,10,1,00:00:03.128,0,3,2,2.957041,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,"['0a85c6d8-854b-4277-afef-c7712a196a19', '1f06b2d3-8fed-4392-acf4-a1e99ed29439']","[38.4, 37.1]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,5560.0,Carlos Alberto Vela Garrido,55.71086,0.6862347,3.0,High Pass,"[81.5, 72.4]",,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.128
0a85c6d8-854b-4277-afef-c7712a196a19,11,1,00:00:06.085,0,6,2,,42,Ball Receipt*,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['0e1a30e8-52bd-4e9a-a8c5-66460f354994'],"[81.5, 72.4]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.085
1f06b2d3-8fed-4392-acf4-a1e99ed29439,12,1,00:00:06.085,0,6,2,0.0,10,Interception,210,Real Sociedad,9,From Kick Off,223,Málaga,,,['0e1a30e8-52bd-4e9a-a8c5-66460f354994'],"[38.6, 7.7]",6878.0,Miguel Torres Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.085
6dcf9c39-84b4-49c9-88a8-78af554ede21,13,1,00:00:15.517,0,15,3,0.993264,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['517816d9-e332-4f78-b2aa-a886cbcd9ae9'],"[40.3, 80.0]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,6899.0,Rubén Pardo Gutiérrez,9.108238,-1.7251151,2.0,Low Pass,"[38.9, 71.0]",67.0,Throw-in,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.517
517816d9-e332-4f78-b2aa-a886cbcd9ae9,14,1,00:00:16.511,0,16,3,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['6dcf9c39-84b4-49c9-88a8-78af554ede21'],"[38.9, 71.0]",6899.0,Rubén Pardo Gutiérrez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.511
b08f82bf-ee20-4106-a95f-1e858b1fcba9,15,1,00:00:16.563,0,16,3,3.233755,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['d306b3e3-7eb9-46a0-9ffa-f3f390230254', 'f0743927-ce4e-481a-b335-b450fac953ff']","[38.9, 71.0]",6899.0,Rubén Pardo Gutiérrez,9.0,Right Defensive Midfield,6673.0,Sergio Canales Madrazo,26.387877,-0.24497867,3.0,High Pass,"[64.5, 64.6]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.563
f0743927-ce4e-481a-b335-b450fac953ff,16,1,00:00:19.797,0,19,3,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['b08f82bf-ee20-4106-a95f-1e858b1fcba9'],"[63.7, 65.2]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.797
d306b3e3-7eb9-46a0-9ffa-f3f390230254,17,1,00:00:19.797,0,19,3,1.564653,30,Pass,210,Real Sociedad,4,From Throw In,223,Málaga,,,"['b08f82bf-ee20-4106-a95f-1e858b1fcba9', 'db426b43-73bd-4244-ba14-26871c02670c']","[55.6, 15.5]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,6580.0,José Luis García del Pozo,7.725283,-0.3708913,2.0,Low Pass,"[62.8, 12.7]",64.0,Interception,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.797
db426b43-73bd-4244-ba14-26871c02670c,18,1,00:00:21.362,0,21,3,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,223,Málaga,,,['d306b3e3-7eb9-46a0-9ffa-f3f390230254'],"[62.8, 12.7]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.362
a98cfdc2-5b89-43e0-9144-d3a2e18e7d18,19,1,00:00:21.362,0,21,3,1.753135,43,Carry,210,Real Sociedad,4,From Throw In,223,Málaga,,,"['6441f240-8129-4b04-81e7-bd649fe5e089', '982702d6-70eb-4f5d-97dd-6082302aac10', 'db426b43-73bd-4244-ba14-26871c02670c']","[62.8, 12.7]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[69.2, 3.6]",,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.362
6441f240-8129-4b04-81e7-bd649fe5e089,20,1,00:00:22.435,0,22,3,0.896718,17,Pressure,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['982702d6-70eb-4f5d-97dd-6082302aac10', 'a98cfdc2-5b89-43e0-9144-d3a2e18e7d18']","[54.5, 75.6]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.435
982702d6-70eb-4f5d-97dd-6082302aac10,21,1,00:00:23.115,0,23,3,0.712827,30,Pass,210,Real Sociedad,4,From Throw In,223,Málaga,,,"['4ff0f8f0-2aac-450e-bf2e-eca7bee8102b', '6441f240-8129-4b04-81e7-bd649fe5e089', '6cb4c052-f322-424d-9da4-529a630ea01f']","[69.2, 3.6]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,6559.0,Juan Carlos Pérez López,7.889233,0.5317241,1.0,Ground Pass,"[76.0, 7.6]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.115
4ff0f8f0-2aac-450e-bf2e-eca7bee8102b,22,1,00:00:23.828,0,23,3,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,223,Málaga,,,['982702d6-70eb-4f5d-97dd-6082302aac10'],"[79.3, 8.3]",6559.0,Juan Carlos Pérez López,16.0,Left Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.828
6cb4c052-f322-424d-9da4-529a630ea01f,23,1,00:00:23.828,0,23,3,0.0,10,Interception,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['982702d6-70eb-4f5d-97dd-6082302aac10'],"[44.1, 72.5]",6899.0,Rubén Pardo Gutiérrez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,4.0,Won,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.828
d32958df-7f64-4f66-8b07-4e38a87e86e2,24,1,00:00:23.828,0,23,3,1.475337,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['6c39d8e3-1c0a-4747-96bb-2e2d868d1839', '6cb4c052-f322-424d-9da4-529a630ea01f', 'c9a1251d-91da-4124-8e87-ccda6210d9ec']","[44.1, 72.5]",6899.0,Rubén Pardo Gutiérrez,9.0,Right Defensive Midfield,,,,,,,,,,,,"[37.7, 77.9]",,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.828
c9a1251d-91da-4124-8e87-ccda6210d9ec,25,1,00:00:24.652,0,24,3,0.87199,17,Pressure,210,Real Sociedad,4,From Throw In,223,Málaga,,,"['6c39d8e3-1c0a-4747-96bb-2e2d868d1839', 'd32958df-7f64-4f66-8b07-4e38a87e86e2']","[81.2, 4.5]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.652
1d6be065-1451-430d-a6ce-bfbaf2233dde,26,1,00:00:24.682,0,24,3,0.446152,17,Pressure,210,Real Sociedad,4,From Throw In,223,Málaga,,,,"[81.6, 1.6]",6559.0,Juan Carlos Pérez López,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.682
6c39d8e3-1c0a-4747-96bb-2e2d868d1839,27,1,00:00:25.303,0,25,3,0.964509,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['c9a1251d-91da-4124-8e87-ccda6210d9ec', 'e58b7102-06fb-41bc-b76c-4954c1a89dfb']","[37.7, 77.9]",6899.0,Rubén Pardo Gutiérrez,9.0,Right Defensive Midfield,6679.0,Aritz Elustondo Irribaria,5.0328918,-2.426501,1.0,Ground Pass,"[33.9, 74.6]",,,38.0,Left Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.303
e58b7102-06fb-41bc-b76c-4954c1a89dfb,28,1,00:00:26.267,0,26,3,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['6c39d8e3-1c0a-4747-96bb-2e2d868d1839'],"[33.9, 74.6]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.267
e05c8465-a851-4374-b7d1-c7a569d37054,29,1,00:00:26.267,0,26,3,1.081757,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['d7b59608-dd41-4658-ab9b-5d4a180cd806'],"[33.7, 74.6]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,5560.0,Carlos Alberto Vela Garrido,19.957205,-0.125598,2.0,Low Pass,"[53.5, 72.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.267
d7b59608-dd41-4658-ab9b-5d4a180cd806,30,1,00:00:27.349,0,27,3,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['e05c8465-a851-4374-b7d1-c7a569d37054'],"[53.5, 72.1]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.349
68d47ea1-9b2d-4d7d-ab47-57ab6cdf5b85,31,1,00:00:27.349,0,27,3,3.508475,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['ac4ade50-e8f2-4cee-ad0b-71aa0b6b7772', 'd7b59608-dd41-4658-ab9b-5d4a180cd806']","[53.5, 72.1]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,"[74.1, 71.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.349
ac4ade50-e8f2-4cee-ad0b-71aa0b6b7772,32,1,00:00:30.858,0,30,3,0.234047,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['088c0443-4002-46c1-8cb0-8fe8dbb6121c', 'b75543aa-39b9-46fb-83c5-502f1ad7fa50']","[74.1, 71.9]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,6899.0,Rubén Pardo Gutiérrez,3.0610456,0.9011574,1.0,Ground Pass,"[76.0, 74.3]",,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.858
088c0443-4002-46c1-8cb0-8fe8dbb6121c,33,1,00:00:31.092,0,31,3,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['ac4ade50-e8f2-4cee-ad0b-71aa0b6b7772'],"[79.5, 76.8]",6899.0,Rubén Pardo Gutiérrez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.092
b75543aa-39b9-46fb-83c5-502f1ad7fa50,34,1,00:00:31.092,0,31,4,0.0,10,Interception,223,Málaga,1,Regular Play,223,Málaga,,,['ac4ade50-e8f2-4cee-ad0b-71aa0b6b7772'],"[44.1, 5.8]",6878.0,Miguel Torres Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,4.0,Won,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.092
5eb86c06-d9ba-46a1-b40f-d74f2a39df61,35,1,00:00:31.092,0,31,4,5.227136,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['8032e67d-8b56-4507-bdbc-35af4cee2553', 'b75543aa-39b9-46fb-83c5-502f1ad7fa50']","[44.1, 5.8]",6878.0,Miguel Torres Gómez,6.0,Left Back,,,,,,,,,,,,"[68.3, 4.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.092
8032e67d-8b56-4507-bdbc-35af4cee2553,36,1,00:00:36.319,0,36,4,1.216663,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['6a980c84-823d-43ad-a745-5cd02df6304b'],"[68.3, 4.3]",6878.0,Miguel Torres Gómez,6.0,Left Back,25859.0,Sérgio Paulo Barbosa Valente,19.033916,1.1941924,1.0,Ground Pass,"[75.3, 22.0]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.319
6a980c84-823d-43ad-a745-5cd02df6304b,37,1,00:00:37.535,0,37,4,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['8032e67d-8b56-4507-bdbc-35af4cee2553'],"[75.3, 22.0]",25859.0,Sérgio Paulo Barbosa Valente,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.535
3bc44584-1cbc-43e6-aaf0-ddd788ecb1fb,38,1,00:00:37.535,0,37,4,1.669966,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['565f20c9-debd-4530-9b86-5d811f31c54a'],"[75.3, 22.0]",25859.0,Sérgio Paulo Barbosa Valente,12.0,Right Midfield,8419.0,Duje Čop,26.764902,-0.42353535,1.0,Ground Pass,"[99.7, 11.0]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.535
565f20c9-debd-4530-9b86-5d811f31c54a,39,1,00:00:39.205,0,39,4,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['3bc44584-1cbc-43e6-aaf0-ddd788ecb1fb'],"[99.7, 11.0]",8419.0,Duje Čop,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.205
644ad54e-b6cc-42e1-a2fa-e985470b18e1,40,1,00:00:39.205,0,39,4,2.062472,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['565f20c9-debd-4530-9b86-5d811f31c54a', '7a8d01b4-8813-4c23-9077-54de26684338']","[99.7, 11.0]",8419.0,Duje Čop,22.0,Right Center Forward,,,,,,,,,,,,"[100.3, 14.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.205
