id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,under_pressure,off_camera,counterpress,interception_outcome_id,interception_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_deflected,foul_won_defensive,ball_recovery_recovery_failure,50_50_outcome_id,50_50_outcome_name,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_cross,clearance_head,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,pass_through_ball,pass_technique_id,pass_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,foul_committed_card_id,foul_committed_card_name,shot_saved_off_target,goalkeeper_shot_saved_off_target,pass_miscommunication,clearance_aerial_won,foul_committed_advantage,foul_won_advantage,shot_one_on_one,clearance_left_foot,pass_goal_assist,pass_inswinging,pass_cut_back,shot_aerial_won,pass_outswinging,dribble_overrun,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,dribble_nutmeg,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,block_save_block,timestamp_seconds
2175a033-e2df-4013-b771-8f87bda886b3,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,208,Las Palmas,1,Regular Play,208,Las Palmas,4141.0,"[{'player': {'id': 26753, 'name': 'Javier Varas Herrera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6927, 'name': 'David García Santana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 5}, {'player': {'id': 7692, 'name': 'Mauricio Lemos Merladet'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 7907, 'name': 'Pedro Bigas Rigo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 26448, 'name': 'Javier Garrido Behovide'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 22}, {'player': {'id': 3610, 'name': 'Roque Mesa Quevedo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 27251, 'name': 'Francisco José Perdomo Borges'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 29}, {'player': {'id': 24144, 'name': 'Ángel Montoro Sánchez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 10755, 'name': 'Jonathan Viera Ramos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 6934, 'name': 'Jerónimo Figueroa Cabrera'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 6721, 'name': 'Willian José da Silva'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 8}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
b7ec30c8-9d7d-4ff2-9ea9-1f2ab27939a6,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,208,Las Palmas,1,Regular Play,220,Real Madrid,433.0,"[{'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5721, 'name': 'Daniel Carvajal Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 20215, 'name': 'Álvaro Arbeloa Coca'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 22}, {'player': {'id': 5200, 'name': 'Lucas Vázquez Iglesias'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 18}, {'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
409a839c-3157-4af0-b93a-c47187443259,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,208,Las Palmas,1,Regular Play,220,Real Madrid,,,['163cdcaf-bcd5-4c71-bd5f-bc504e5967bf'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
163cdcaf-bcd5-4c71-bd5f-bc504e5967bf,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['409a839c-3157-4af0-b93a-c47187443259'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
339e7f89-a445-4fcd-8f04-819d8ce44bd5,5,1,00:00:00.443,0,0,2,0.156776,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['1e6559d3-7d1f-4072-85d3-04c0841e8284'],"[60.0, 40.0]",6721.0,Willian José da Silva,23.0,Center Forward,10755.0,Jonathan Viera Ramos,2.0248456,1.9237868,1.0,Ground Pass,"[59.3, 41.9]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.443
1e6559d3-7d1f-4072-85d3-04c0841e8284,6,1,00:00:00.600,0,0,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['339e7f89-a445-4fcd-8f04-819d8ce44bd5'],"[59.3, 41.9]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6
0584a046-70c0-4bf4-982f-243cc4ecb90c,7,1,00:00:00.600,0,0,2,1.120737,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['7cf6a8f8-da04-49e8-b8ca-ed0941a7d461'],"[59.3, 41.3]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,3610.0,Roque Mesa Quevedo,12.95222,-2.9078496,1.0,Ground Pass,"[46.7, 38.3]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6
7cf6a8f8-da04-49e8-b8ca-ed0941a7d461,8,1,00:00:01.721,0,1,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['0584a046-70c0-4bf4-982f-243cc4ecb90c'],"[46.7, 38.3]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.721
cafcf711-faf5-4478-9172-bd67fd04d204,9,1,00:00:01.721,0,1,2,1.740345,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['072c395b-8e5f-401f-b634-ae70ff4d96f2', '7cf6a8f8-da04-49e8-b8ca-ed0941a7d461']","[46.7, 38.3]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,,,,,,,,,,,,"[50.1, 30.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.721
072c395b-8e5f-401f-b634-ae70ff4d96f2,10,1,00:00:03.461,0,3,2,1.467062,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['23395229-f77b-4d3f-bd18-6b3ff74ae2e0'],"[50.1, 30.6]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,26448.0,Javier Garrido Behovide,21.535551,-1.9866633,1.0,Ground Pass,"[41.4, 10.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.461
23395229-f77b-4d3f-bd18-6b3ff74ae2e0,11,1,00:00:04.928,0,4,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['072c395b-8e5f-401f-b634-ae70ff4d96f2'],"[41.4, 10.9]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.928
5fac31d9-6446-4c82-b2aa-f7145d38c86c,12,1,00:00:04.928,0,4,2,0.650223,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['23395229-f77b-4d3f-bd18-6b3ff74ae2e0', '5f165372-0d74-441d-a251-b20fb73ef351']","[41.4, 10.9]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,"[41.4, 10.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.928
5f165372-0d74-441d-a251-b20fb73ef351,13,1,00:00:05.579,0,5,2,0.910787,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['2ad730bf-8410-414e-b25b-8104729237e1'],"[41.4, 10.9]",26448.0,Javier Garrido Behovide,6.0,Left Back,6934.0,Jerónimo Figueroa Cabrera,11.469089,-0.73605555,1.0,Ground Pass,"[49.9, 3.2]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.579
2ad730bf-8410-414e-b25b-8104729237e1,14,1,00:00:06.489,0,6,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['5f165372-0d74-441d-a251-b20fb73ef351'],"[49.9, 3.2]",6934.0,Jerónimo Figueroa Cabrera,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.489
3f8e8fc6-4537-4cc5-82bd-e09743e0ba1a,15,1,00:00:06.489,0,6,2,1.946305,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['2b752230-6854-4bf6-b923-73f45d3cecc2'],"[49.9, 3.2]",6934.0,Jerónimo Figueroa Cabrera,16.0,Left Midfield,26448.0,Javier Garrido Behovide,11.388591,2.7920716,1.0,Ground Pass,"[39.2, 7.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.489
2b752230-6854-4bf6-b923-73f45d3cecc2,16,1,00:00:08.436,0,8,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['3f8e8fc6-4537-4cc5-82bd-e09743e0ba1a'],"[39.2, 7.1]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.436
c8f05800-e408-48dd-881a-bf80e8592969,17,1,00:00:08.436,0,8,2,0.085753,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['2b752230-6854-4bf6-b923-73f45d3cecc2', 'e0889f7b-78b8-4baf-bd1d-b6586d1e4278']","[39.2, 7.1]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,"[38.8, 8.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.436
e0889f7b-78b8-4baf-bd1d-b6586d1e4278,18,1,00:00:08.521,0,8,2,1.527655,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['ce43a3fb-8658-4948-a38c-a2af3ae1159d'],"[38.8, 8.1]",26448.0,Javier Garrido Behovide,6.0,Left Back,7907.0,Pedro Bigas Rigo,15.402922,2.7273235,1.0,Ground Pass,"[24.7, 14.3]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.521
ce43a3fb-8658-4948-a38c-a2af3ae1159d,19,1,00:00:10.049,0,10,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['e0889f7b-78b8-4baf-bd1d-b6586d1e4278'],"[24.7, 14.3]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.049
276a56b1-4302-419b-91e0-0ab5a4f4a333,20,1,00:00:10.049,0,10,2,1.361969,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['933b0e71-902b-47bd-89c6-b7ff13faba64', 'ce43a3fb-8658-4948-a38c-a2af3ae1159d']","[24.7, 14.3]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,"[21.7, 21.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.049
933b0e71-902b-47bd-89c6-b7ff13faba64,21,1,00:00:11.411,0,11,2,3.652258,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['baf67381-3b4d-4b0d-a67f-5708f8170321'],"[21.7, 21.8]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,7692.0,Mauricio Lemos Merladet,40.404457,1.555946,1.0,Ground Pass,"[22.3, 62.2]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.411
baf67381-3b4d-4b0d-a67f-5708f8170321,22,1,00:00:15.063,0,15,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['933b0e71-902b-47bd-89c6-b7ff13faba64'],"[22.3, 62.2]",7692.0,Mauricio Lemos Merladet,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.063
b3588012-6fae-4912-accc-e0f0ea596563,23,1,00:00:15.063,0,15,2,3.740146,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['baf67381-3b4d-4b0d-a67f-5708f8170321', 'd071a0de-4fc0-41c6-8f2a-be6c1cb86533']","[22.3, 62.2]",7692.0,Mauricio Lemos Merladet,3.0,Right Center Back,,,,,,,,,,,,"[36.2, 69.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.063
d071a0de-4fc0-41c6-8f2a-be6c1cb86533,24,1,00:00:18.803,0,18,2,5.748006,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,,"[36.2, 69.0]",7692.0,Mauricio Lemos Merladet,3.0,Right Center Back,,,98.09914,-0.5467131,3.0,High Pass,"[120.0, 18.0]",,,40.0,Right Foot,,True,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.803
ff5b5e8e-b633-49a4-8dd0-a13b5592cc77,25,1,00:00:50.454,0,50,3,3.906664,30,Pass,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['7e34635f-6bd1-4a26-ad0a-c55be453a494'],"[7.0, 44.1]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,,,70.28464,-0.17590849,3.0,High Pass,"[76.2, 31.8]",63.0,Goal Kick,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.454
7e34635f-6bd1-4a26-ad0a-c55be453a494,26,1,00:00:54.360,0,54,3,1.686003,30,Pass,220,Real Madrid,7,From Goal Kick,208,Las Palmas,,,"['4b448d33-fa09-4aac-9218-bed127ca26e8', 'ff5b5e8e-b633-49a4-8dd0-a13b5592cc77']","[43.9, 48.3]",7692.0,Mauricio Lemos Merladet,3.0,Right Center Back,,,16.68772,0.7853982,3.0,High Pass,"[55.7, 60.1]",66.0,Recovery,37.0,Head,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.36
4b448d33-fa09-4aac-9218-bed127ca26e8,27,1,00:00:56.046,0,56,3,1.423952,30,Pass,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,"['7e34635f-6bd1-4a26-ad0a-c55be453a494', 'bcb14a06-bd76-4d86-9028-3290482f95ac']","[64.4, 20.0]",20215.0,Álvaro Arbeloa Coca,6.0,Left Back,6399.0,Gareth Frank Bale,14.317122,0.048912007,3.0,High Pass,"[78.7, 20.7]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.046
8c741f84-13a1-438a-88d0-32381e3342df,28,1,00:00:57.310,0,57,3,0.108191,17,Pressure,220,Real Madrid,7,From Goal Kick,208,Las Palmas,,,,"[39.0, 59.2]",6927.0,David García Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.31
bcb14a06-bd76-4d86-9028-3290482f95ac,29,1,00:00:57.470,0,57,3,,42,Ball Receipt*,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['4b448d33-fa09-4aac-9218-bed127ca26e8'],"[78.7, 20.7]",6399.0,Gareth Frank Bale,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.47
13366c8c-5982-401d-9cb8-34ae498bcf16,30,1,00:00:57.470,0,57,3,1.789043,30,Pass,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['54b36a38-f44d-460c-be03-206da5bdbea2'],"[76.6, 20.3]",6399.0,Gareth Frank Bale,21.0,Left Wing,4926.0,Francisco Román Alarcón Suárez,18.02942,-1.0798602,2.0,Low Pass,"[85.1, 4.4]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.47
54b36a38-f44d-460c-be03-206da5bdbea2,31,1,00:00:59.259,0,59,3,,42,Ball Receipt*,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['13366c8c-5982-401d-9cb8-34ae498bcf16'],"[85.1, 4.4]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.259
9c1ca7d5-ace4-409e-88f0-d56db9ed8663,32,1,00:00:59.259,0,59,3,2.934134,43,Carry,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,"['54b36a38-f44d-460c-be03-206da5bdbea2', 'bc6facf9-7f53-4ff3-aa47-e1037d91d79f']","[85.1, 4.4]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,"[91.8, 8.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.259
bc6facf9-7f53-4ff3-aa47-e1037d91d79f,33,1,00:01:02.193,1,2,3,1.203748,30,Pass,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['b6facfa6-1888-4df6-bf0a-e30e0f326cbc'],"[91.8, 8.1]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,5539.0,Carlos Henrique Casimiro,15.469324,2.6056077,1.0,Ground Pass,"[78.5, 16.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.193
b6facfa6-1888-4df6-bf0a-e30e0f326cbc,34,1,00:01:03.397,1,3,3,,42,Ball Receipt*,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['bc6facf9-7f53-4ff3-aa47-e1037d91d79f'],"[78.5, 16.0]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.397
7d6c497d-05ed-4d58-ba4d-3e00b4204184,35,1,00:01:03.397,1,3,3,1.079159,43,Carry,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,"['b6facfa6-1888-4df6-bf0a-e30e0f326cbc', 'd96920d3-3507-41a1-b221-a7252170d065']","[78.5, 16.0]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,"[77.7, 16.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.397
d96920d3-3507-41a1-b221-a7252170d065,36,1,00:01:04.476,1,4,3,0.864974,30,Pass,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['aaf8603a-5948-42f3-a2c1-6a3c34c1283d'],"[77.7, 16.0]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,5463.0,Luka Modrić,15.877342,1.9583201,1.0,Ground Pass,"[71.7, 30.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.476
aaf8603a-5948-42f3-a2c1-6a3c34c1283d,37,1,00:01:05.341,1,5,3,,42,Ball Receipt*,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['d96920d3-3507-41a1-b221-a7252170d065'],"[71.7, 30.7]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.341
dacfe92a-66c0-4c54-b441-5391b3115b41,38,1,00:01:05.341,1,5,3,1.472161,30,Pass,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['ec151f3a-63ce-4140-bd70-5afcc3123a6a'],"[71.7, 30.7]",5463.0,Luka Modrić,13.0,Right Center Midfield,5201.0,Sergio Ramos García,19.36853,-2.0136616,1.0,Ground Pass,"[63.4, 13.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.341
ec151f3a-63ce-4140-bd70-5afcc3123a6a,39,1,00:01:06.813,1,6,3,,42,Ball Receipt*,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['dacfe92a-66c0-4c54-b441-5391b3115b41'],"[63.4, 13.2]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.813
e435f708-f21f-4e57-b691-f2a1aedf711b,40,1,00:01:06.813,1,6,3,2.384896,30,Pass,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['8b012df6-eb72-4da0-9c6c-232fd5f4029a'],"[64.0, 14.3]",5201.0,Sergio Ramos García,5.0,Left Center Back,20016.0,Kléper Laveran Lima Ferreira,30.536863,1.8054497,1.0,Ground Pass,"[56.9, 44.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.813
