id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,dribble_outcome_id,dribble_outcome_name,pass_deflected,block_deflection,out,pass_cross,ball_recovery_recovery_failure,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_aerial_won,dribble_nutmeg,interception_outcome_id,interception_outcome_name,pass_technique_id,pass_technique_name,pass_inswinging,clearance_aerial_won,clearance_head,foul_committed_card_id,foul_committed_card_name,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_right_foot,shot_first_time,bad_behaviour_card_id,bad_behaviour_card_name,pass_outswinging,foul_won_defensive,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,miscontrol_aerial_won,pass_through_ball,foul_committed_advantage,foul_won_advantage,pass_goal_assist,foul_committed_type_id,foul_committed_type_name,foul_committed_penalty,foul_won_penalty,dribble_overrun,50_50_outcome_id,50_50_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_aerial_won,timestamp_seconds
4ff04e72-a9db-401c-a5da-9461b065a9df,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,210,Real Sociedad,1,Regular Play,210,Real Sociedad,433.0,"[{'player': {'id': 6692, 'name': 'Oier Olazábal Paredes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6679, 'name': 'Aritz Elustondo Irribaria'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 30}, {'player': {'id': 16539, 'name': 'Diego Antonio Reyes Rosales'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 6665, 'name': 'Íñigo Martínez Berridi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6674, 'name': 'Alberto De La Bella Madureño'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 6633, 'name': 'Markel Bergara Larrañaga'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6899, 'name': 'Rubén Pardo Gutiérrez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 6669, 'name': 'David Zurutuza Veillet'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 5560, 'name': 'Carlos Alberto Vela Garrido'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 6685, 'name': 'Mikel Oyarzabal Ugarte'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 28}, {'player': {'id': 8584, 'name': 'Jonathas Cristian de Jesus'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 22}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
be124e62-b385-4a04-afbe-2abb8186eb3e,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,210,Real Sociedad,1,Regular Play,216,Getafe,4231.0,"[{'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6856, 'name': 'Carlos Martín Vigaray'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 27403, 'name': 'Santiago Vergini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 22}, {'player': {'id': 27054, 'name': 'Roberto Lago Soto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6736, 'name': 'Álvaro Medrán Just'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 23}, {'player': {'id': 11675, 'name': 'Moisés Gómez Bordonado'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 21}, {'player': {'id': 11813, 'name': 'Emiliano Buendía'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 32}, {'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
fc16db48-693a-4039-adaf-57078c78895d,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['8d4d8f80-96b6-43d4-aa73-07221d4929de'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8d4d8f80-96b6-43d4-aa73-07221d4929de,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,210,Real Sociedad,1,Regular Play,216,Getafe,,,['fc16db48-693a-4039-adaf-57078c78895d'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
f9544fb7-ac69-4a5c-b705-3bc4b17daf69,5,1,00:00:00.244,0,0,2,0.596503,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['f83e3acf-3668-4ce1-9042-601215a1a962'],True,"[60.0, 40.0]",24035.0,Álvaro Vázquez García,23.0,Center Forward,11813.0,Emiliano Buendía,1.8439089,1.7894653,1.0,Ground Pass,"[59.6, 41.8]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.244
f83e3acf-3668-4ce1-9042-601215a1a962,6,1,00:00:00.840,0,0,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['f9544fb7-ac69-4a5c-b705-3bc4b17daf69'],,"[59.6, 41.8]",11813.0,Emiliano Buendía,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84
55be055d-9654-4bb0-8e90-2c165855f2a8,7,1,00:00:00.855,0,0,2,0.700025,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['5de25d37-dedf-4ad5-8267-5a030f281406'],,"[59.5, 41.5]",11813.0,Emiliano Buendía,19.0,Center Attacking Midfield,6745.0,Mehdi Lacen,5.108816,3.0828369,1.0,Ground Pass,"[54.4, 41.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.855
5de25d37-dedf-4ad5-8267-5a030f281406,8,1,00:00:01.555,0,1,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['55be055d-9654-4bb0-8e90-2c165855f2a8'],,"[54.4, 41.8]",6745.0,Mehdi Lacen,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.555
da15efc3-c4d9-42c0-aa8b-d36ad2983e7c,9,1,00:00:01.555,0,1,2,0.560932,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['5de25d37-dedf-4ad5-8267-5a030f281406', 'dd375f4e-86b6-4b9f-b471-1a4461004e81']",,"[54.4, 41.8]",6745.0,Mehdi Lacen,9.0,Right Defensive Midfield,,,,,,,,,,,,"[54.4, 41.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.555
dd375f4e-86b6-4b9f-b471-1a4461004e81,10,1,00:00:02.116,0,2,2,2.298886,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['31c5e764-4c31-4854-b867-c44047cf1300'],,"[54.4, 41.8]",6745.0,Mehdi Lacen,9.0,Right Defensive Midfield,27054.0,Roberto Lago Soto,35.28697,-2.044583,1.0,Ground Pass,"[38.3, 10.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.116
31c5e764-4c31-4854-b867-c44047cf1300,11,1,00:00:04.415,0,4,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['dd375f4e-86b6-4b9f-b471-1a4461004e81'],,"[38.3, 10.4]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.415
5f38c022-bab1-4fc8-b990-0cf9f6fdb71b,12,1,00:00:04.415,0,4,2,2.1436,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['31c5e764-4c31-4854-b867-c44047cf1300', '62de29b8-e6fe-47f5-a680-e0544581774d', '7f36874b-b237-40c2-90b1-4e174323a396']",,"[38.3, 10.4]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,"[34.4, 12.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.415
62de29b8-e6fe-47f5-a680-e0544581774d,13,1,00:00:04.911,0,4,2,1.865954,17,Pressure,216,Getafe,9,From Kick Off,210,Real Sociedad,,,"['5f38c022-bab1-4fc8-b990-0cf9f6fdb71b', '7f36874b-b237-40c2-90b1-4e174323a396']",,"[80.4, 69.2]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.911
7f36874b-b237-40c2-90b1-4e174323a396,14,1,00:00:06.559,0,6,2,1.634719,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,"['62de29b8-e6fe-47f5-a680-e0544581774d', '838e150d-3fa3-4055-94dc-43c8a20ae2c1']",,"[34.4, 12.7]",27054.0,Roberto Lago Soto,6.0,Left Back,25881.0,Juan Antonio Rodríguez Villamuela,21.883556,2.5611944,1.0,Ground Pass,"[16.1, 24.7]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.559
838e150d-3fa3-4055-94dc-43c8a20ae2c1,15,1,00:00:08.194,0,8,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['7f36874b-b237-40c2-90b1-4e174323a396'],,"[16.1, 24.7]",25881.0,Juan Antonio Rodríguez Villamuela,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.194
1dd4f2a2-a1f9-45d0-9939-71152810706d,16,1,00:00:08.194,0,8,2,0.119997,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['505a05de-3acd-4c9a-931d-7b619f11fbc0', '838e150d-3fa3-4055-94dc-43c8a20ae2c1']",,"[16.1, 24.7]",25881.0,Juan Antonio Rodríguez Villamuela,5.0,Left Center Back,,,,,,,,,,,,"[15.6, 24.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.194
505a05de-3acd-4c9a-931d-7b619f11fbc0,17,1,00:00:08.314,0,8,2,1.917971,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['978c75ec-f21b-435c-a211-2eb96d3e4a8a'],,"[15.6, 24.7]",25881.0,Juan Antonio Rodríguez Villamuela,5.0,Left Center Back,27403.0,Santiago Vergini,23.403633,1.6649379,1.0,Ground Pass,"[13.4, 48.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.314
978c75ec-f21b-435c-a211-2eb96d3e4a8a,18,1,00:00:10.232,0,10,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['505a05de-3acd-4c9a-931d-7b619f11fbc0'],,"[13.4, 48.0]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.232
c4240dd8-885d-4982-b567-10b9d607275d,19,1,00:00:10.232,0,10,2,1.105452,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['5d2f9ea6-f625-474f-b44b-721f1ef1acb5', '978c75ec-f21b-435c-a211-2eb96d3e4a8a', 'dc1e9c3f-5c01-4fc0-aa96-62490361bae0']",,"[13.4, 48.0]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,"[11.5, 51.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.232
dc1e9c3f-5c01-4fc0-aa96-62490361bae0,20,1,00:00:10.784,0,10,2,0.718563,17,Pressure,216,Getafe,9,From Kick Off,210,Real Sociedad,,,"['5d2f9ea6-f625-474f-b44b-721f1ef1acb5', 'c4240dd8-885d-4982-b567-10b9d607275d']",,"[106.1, 27.5]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.784
5d2f9ea6-f625-474f-b44b-721f1ef1acb5,21,1,00:00:11.337,0,11,2,1.566096,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,"['7255ec8c-7ae4-4f6e-acc6-00a9bdfdbd4f', 'dc1e9c3f-5c01-4fc0-aa96-62490361bae0']",,"[11.5, 51.4]",27403.0,Santiago Vergini,3.0,Right Center Back,6856.0,Carlos Martín Vigaray,22.155134,1.0667666,2.0,Low Pass,"[22.2, 70.8]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.337
7255ec8c-7ae4-4f6e-acc6-00a9bdfdbd4f,22,1,00:00:12.903,0,12,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['5d2f9ea6-f625-474f-b44b-721f1ef1acb5'],,"[22.2, 70.8]",6856.0,Carlos Martín Vigaray,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.903
28e9c89c-8336-419a-a9f5-fa0cc2d79011,23,1,00:00:12.903,0,12,2,2.558204,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['2912f172-ca29-421a-a346-b5e7551c8cd1', '7255ec8c-7ae4-4f6e-acc6-00a9bdfdbd4f', 'bcdf82eb-9ae2-4547-908e-d99b11d2bddd']",,"[22.2, 70.8]",6856.0,Carlos Martín Vigaray,2.0,Right Back,,,,,,,,,,,,"[32.6, 73.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.903
2912f172-ca29-421a-a346-b5e7551c8cd1,24,1,00:00:14.858,0,14,2,0.60327,17,Pressure,216,Getafe,9,From Kick Off,210,Real Sociedad,,,['28e9c89c-8336-419a-a9f5-fa0cc2d79011'],,"[86.4, 6.7]",6669.0,David Zurutuza Veillet,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.858
bcdf82eb-9ae2-4547-908e-d99b11d2bddd,25,1,00:00:15.461,0,15,2,0.0,3,Dispossessed,216,Getafe,9,From Kick Off,216,Getafe,,,['7b777a22-0b94-4c2e-b5d6-3ea31193360c'],,"[32.6, 73.8]",6856.0,Carlos Martín Vigaray,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.461
7b777a22-0b94-4c2e-b5d6-3ea31193360c,26,1,00:00:15.461,0,15,2,0.0,4,Duel,216,Getafe,9,From Kick Off,210,Real Sociedad,,,['bcdf82eb-9ae2-4547-908e-d99b11d2bddd'],,"[87.5, 6.3]",6669.0,David Zurutuza Veillet,15.0,Left Center Midfield,,,,,,,,,,,,,True,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.461
46b00ca0-9b54-4873-b450-131358c1e0ac,27,1,00:00:30.579,0,30,3,1.505537,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['73d8a800-826f-4a27-aa56-1eeb33c34c52'],,"[33.7, 80.0]",6856.0,Carlos Martín Vigaray,2.0,Right Back,11675.0,Moisés Gómez Bordonado,28.411264,-0.6153395,3.0,High Pass,"[56.9, 63.6]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.579
73d8a800-826f-4a27-aa56-1eeb33c34c52,28,1,00:00:32.085,0,32,3,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['46b00ca0-9b54-4873-b450-131358c1e0ac'],,"[56.9, 63.6]",11675.0,Moisés Gómez Bordonado,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.085
e7221846-205e-43db-ac98-43b7ffca649a,29,1,00:00:32.085,0,32,3,2.296949,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['2a518e3c-29d7-41a7-a76d-031ee7766aa2', '73d8a800-826f-4a27-aa56-1eeb33c34c52', 'faf98a72-e90a-4570-bca6-57ec9f8ed805']",,"[56.9, 63.6]",11675.0,Moisés Gómez Bordonado,17.0,Right Wing,,,,,,,,,,,,"[55.3, 60.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.085
2a518e3c-29d7-41a7-a76d-031ee7766aa2,30,1,00:00:32.391,0,32,3,0.863663,17,Pressure,216,Getafe,4,From Throw In,210,Real Sociedad,,,['e7221846-205e-43db-ac98-43b7ffca649a'],,"[63.2, 16.5]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.391
faf98a72-e90a-4570-bca6-57ec9f8ed805,31,1,00:00:34.382,0,34,3,2.773985,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,"['24d381b7-ad22-46de-b3e2-4058399b4ca6', '4482f207-7ba4-4e5b-8d2d-c9d41bb6e26b']",,"[55.3, 60.8]",11675.0,Moisés Gómez Bordonado,17.0,Right Wing,6720.0,Pablo Sarabia García,50.236443,-1.0010136,3.0,High Pass,"[82.4, 18.5]",38.0,Left Foot,,,,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.382
4482f207-7ba4-4e5b-8d2d-c9d41bb6e26b,32,1,00:00:37.156,0,37,3,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['faf98a72-e90a-4570-bca6-57ec9f8ed805'],,"[85.8, 14.8]",6720.0,Pablo Sarabia García,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.156
24d381b7-ad22-46de-b3e2-4058399b4ca6,33,1,00:00:37.156,0,37,4,0.936024,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['5f4564fc-75e9-42bc-9c4c-cf0929c65752', 'faf98a72-e90a-4570-bca6-57ec9f8ed805']",,"[37.7, 61.6]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,5560.0,Carlos Alberto Vela Garrido,12.014991,0.049958397,3.0,High Pass,"[49.7, 62.2]",37.0,Head,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.156
5f4564fc-75e9-42bc-9c4c-cf0929c65752,34,1,00:00:38.092,0,38,4,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['24d381b7-ad22-46de-b3e2-4058399b4ca6'],,"[49.7, 62.2]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.092
c02af183-8598-44f6-b3dd-ee105b10d525,35,1,00:00:38.092,0,38,4,3.133219,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['3e683dc1-70f6-4326-a024-36fa4e8cb6e8', '5f4564fc-75e9-42bc-9c4c-cf0929c65752', 'c4cad5c4-54f0-4227-91dc-9315d33c1289']",,"[49.7, 62.2]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,"[54.6, 75.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.092
3e683dc1-70f6-4326-a024-36fa4e8cb6e8,36,1,00:00:39.271,0,39,4,1.953703,17,Pressure,210,Real Sociedad,1,Regular Play,216,Getafe,,,['c02af183-8598-44f6-b3dd-ee105b10d525'],,"[72.5, 16.2]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.271
c4cad5c4-54f0-4227-91dc-9315d33c1289,37,1,00:00:41.225,0,41,4,0.0,14,Dribble,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['b1e5abf2-c209-4798-ae07-14dcf53be5ec'],,"[54.6, 75.9]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.225
b1e5abf2-c209-4798-ae07-14dcf53be5ec,38,1,00:00:41.225,0,41,4,0.0,4,Duel,210,Real Sociedad,1,Regular Play,216,Getafe,,,['c4cad5c4-54f0-4227-91dc-9315d33c1289'],,"[65.5, 4.2]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,,True,11.0,Tackle,14.0,Lost Out,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.225
5bd4eb02-dd44-4448-ab5b-9cf5233f239b,39,1,00:00:50.628,0,50,5,2.056269,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['7592ee94-eed9-4798-bce1-7c096dd186ce'],,"[61.8, 80.0]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,16539.0,Diego Antonio Reyes Rosales,25.441895,-3.0035865,2.0,Low Pass,"[36.6, 76.5]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.628
7592ee94-eed9-4798-bce1-7c096dd186ce,40,1,00:00:52.684,0,52,5,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['5bd4eb02-dd44-4448-ab5b-9cf5233f239b'],,"[36.6, 76.5]",16539.0,Diego Antonio Reyes Rosales,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.684
4b036461-4776-4a6d-9990-12281a41f6a5,41,1,00:00:52.684,0,52,5,1.676499,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['07254136-5e8b-4a44-835a-20ac09473cf8', '7592ee94-eed9-4798-bce1-7c096dd186ce']",,"[36.6, 76.5]",16539.0,Diego Antonio Reyes Rosales,3.0,Right Center Back,,,,,,,,,,,,"[35.8, 74.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.684
