id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,carry_end_location,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,counterpress,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_switch,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,duel_outcome_id,duel_outcome_name,out,interception_outcome_id,interception_outcome_name,clearance_aerial_won,pass_cut_back,clearance_right_foot,block_offensive,dribble_nutmeg,dribble_overrun,foul_committed_offensive,ball_recovery_recovery_failure,pass_miscommunication,pass_through_ball,pass_technique_id,pass_technique_name,pass_outswinging,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,foul_won_advantage,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_aerial_won,goalkeeper_technique_id,goalkeeper_technique_name,clearance_left_foot,pass_inswinging,shot_first_time,50_50_outcome_id,50_50_outcome_name,goalkeeper_punched_out,miscontrol_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_straight,timestamp_seconds
7855c2e6-4ce8-4c09-8dd6-97459718c08a,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1049,Granada,1,Regular Play,1049,Granada,442.0,"[{'player': {'id': 8697, 'name': 'Andrés Eduardo Fernández Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 20064, 'name': 'Hugo Miguel Almeida Costa Lopes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 6702, 'name': 'David Rodríguez Lombán'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 19454, 'name': 'Ricardo Miguel Moreira da Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 7158, 'name': 'Cristiano Biraghi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6599, 'name': 'Rubén Salvador Pérez Del Mármol'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 3292, 'name': 'Abdoulaye Doucouré'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 6680, 'name': 'Rubén Rochina Naixes'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 23}, {'player': {'id': 6918, 'name': 'Isaac Ajayi Success'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 27109, 'name': 'Youssef El-Arabi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 26248, 'name': 'David Barral Torres'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 15}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
7685b59e-1a16-46d7-8637-fd064fcdac38,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1049,Granada,1,Regular Play,214,Espanyol,4141.0,"[{'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 16}, {'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 16456, 'name': 'Enzo Pablo Roco Roco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 5598, 'name': 'Óscar Esau Duarte Gaitán'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 6838, 'name': 'Hernán Arsenio Pérez González'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 17}, {'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 25}, {'player': {'id': 27148, 'name': 'Abraham González Casanova'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 6624, 'name': 'Jorge Franco Alviz'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 9}, {'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
0a238a85-00e9-4f4e-9ba2-69232f9759c3,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,1049,Granada,1,Regular Play,1049,Granada,,,['36207740-9b04-4ada-b206-bfaf75ced66e'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
36207740-9b04-4ada-b206-bfaf75ced66e,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,1049,Granada,1,Regular Play,214,Espanyol,,,['0a238a85-00e9-4f4e-9ba2-69232f9759c3'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
ca1d666f-8ad0-4c23-8759-ac04da7b6995,5,1,00:00:00.602,0,0,2,2.204413,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['198191a0-a55f-4427-aec6-9cee1fc1883d'],True,"[61.0, 40.1]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,6762.0,Álvaro González Soberón,33.328217,2.6202135,1.0,Ground Pass,"[32.1, 56.7]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.602
198191a0-a55f-4427-aec6-9cee1fc1883d,6,1,00:00:02.807,0,2,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['ca1d666f-8ad0-4c23-8759-ac04da7b6995'],,"[32.1, 56.7]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.807
0dab8a53-2466-4ba6-97ea-18fe76ad8362,7,1,00:00:04.468,0,4,2,3.667636,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['9a35bf42-0907-40fe-85fd-609868652e1d', 'fafcbedf-b0eb-479f-9021-11bdba7e03b3']",,"[32.8, 54.8]",6762.0,Álvaro González Soberón,3.0,Right Center Back,6766.0,Gerard Moreno Balaguero,63.162094,0.16540895,3.0,High Pass,"[95.1, 65.2]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.468
9a35bf42-0907-40fe-85fd-609868652e1d,8,1,00:00:08.136,0,8,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['0dab8a53-2466-4ba6-97ea-18fe76ad8362'],,"[95.1, 62.6]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.136
8c460d01-839e-4668-9d46-30eaf3e9fef5,9,1,00:00:08.136,0,8,2,0.0,4,Duel,214,Espanyol,9,From Kick Off,214,Espanyol,,,['fafcbedf-b0eb-479f-9021-11bdba7e03b3'],,"[95.1, 65.2]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.136
fafcbedf-b0eb-479f-9021-11bdba7e03b3,10,1,00:00:08.136,0,8,2,2.002258,30,Pass,214,Espanyol,9,From Kick Off,1049,Granada,,,"['0dab8a53-2466-4ba6-97ea-18fe76ad8362', '8c460d01-839e-4668-9d46-30eaf3e9fef5', 'bffb3aa4-ddac-4521-8cf6-8fb125003176']",,"[25.0, 14.9]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,6918.0,Isaac Ajayi Success,19.86001,-0.6424941,3.0,High Pass,"[40.9, 3.0]",,,66.0,Recovery,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.136
bffb3aa4-ddac-4521-8cf6-8fb125003176,11,1,00:00:10.138,0,10,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,1049,Granada,,,['fafcbedf-b0eb-479f-9021-11bdba7e03b3'],,"[40.9, 3.0]",6918.0,Isaac Ajayi Success,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.138
604f9892-80d7-4fd5-ac3f-26236e6e26d2,12,1,00:00:10.138,0,10,2,3.217874,43,Carry,214,Espanyol,9,From Kick Off,1049,Granada,,,"['0ac90927-e5f4-40a3-ae99-c82d41f13d4d', 'bffb3aa4-ddac-4521-8cf6-8fb125003176']",,"[40.9, 3.0]",6918.0,Isaac Ajayi Success,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,"[45.9, 2.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.138
0ac90927-e5f4-40a3-ae99-c82d41f13d4d,13,1,00:00:13.356,0,13,2,0.928413,30,Pass,214,Espanyol,9,From Kick Off,1049,Granada,,,['b4221acf-2b2a-4037-96e9-4f699603c27a'],,"[45.9, 2.6]",6918.0,Isaac Ajayi Success,16.0,Left Midfield,27109.0,Youssef El-Arabi,22.83725,-0.1096901,2.0,Low Pass,"[68.6, 0.1]",40.0,Right Foot,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.356
b4221acf-2b2a-4037-96e9-4f699603c27a,14,1,00:00:14.284,0,14,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,1049,Granada,,,['0ac90927-e5f4-40a3-ae99-c82d41f13d4d'],,"[61.0, 5.7]",27109.0,Youssef El-Arabi,22.0,Right Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.284
a6870ab3-0b9a-46f4-bffe-2e4035481e59,15,1,00:00:36.626,0,36,3,0.851072,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['504a2304-d764-49cf-9461-993f5a30da48'],True,"[71.6, 80.0]",6791.0,Javier López Rodríguez,2.0,Right Back,5719.0,Marco Asensio Willemsen,9.741663,-2.5906103,2.0,Low Pass,"[63.3, 74.9]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.626
504a2304-d764-49cf-9461-993f5a30da48,16,1,00:00:37.477,0,37,3,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['a6870ab3-0b9a-46f4-bffe-2e4035481e59'],,"[63.3, 74.9]",5719.0,Marco Asensio Willemsen,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.477
40e57c79-5cf2-487c-a041-5b3c5bba1a51,17,1,00:00:37.477,0,37,3,2.721414,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['e44cef08-c4e3-473d-ad38-ad60b845f697'],,"[63.3, 74.9]",5719.0,Marco Asensio Willemsen,13.0,Right Center Midfield,,,34.45838,-0.0959147,3.0,High Pass,"[97.6, 71.6]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.477
e44cef08-c4e3-473d-ad38-ad60b845f697,18,1,00:00:40.198,0,40,3,3.084854,30,Pass,214,Espanyol,4,From Throw In,1049,Granada,,,['40e57c79-5cf2-487c-a041-5b3c5bba1a51'],,"[22.5, 8.5]",7158.0,Cristiano Biraghi,6.0,Left Back,,,23.455704,-0.36625555,3.0,High Pass,"[44.4, 0.1]",37.0,Head,66.0,Recovery,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.198
48c214c4-fae5-4a69-9cf0-be37f3d99910,19,1,00:00:54.335,0,54,4,0.7864,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['6bda568d-617d-4d32-8171-4707bda7b72f'],,"[83.9, 80.0]",6791.0,Javier López Rodríguez,2.0,Right Back,5719.0,Marco Asensio Willemsen,9.664885,-0.49604368,2.0,Low Pass,"[92.4, 75.4]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.335
6bda568d-617d-4d32-8171-4707bda7b72f,20,1,00:00:55.121,0,55,4,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['48c214c4-fae5-4a69-9cf0-be37f3d99910'],,"[92.4, 75.4]",5719.0,Marco Asensio Willemsen,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.121
d818cae1-b25c-4528-a638-5432c2c0a5eb,21,1,00:00:55.121,0,55,4,0.553669,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['6bda568d-617d-4d32-8171-4707bda7b72f', 'dbcd42bd-42cc-4263-807d-dae86cbb8250']",,"[92.4, 75.4]",5719.0,Marco Asensio Willemsen,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,"[92.0, 75.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.121
dbcd42bd-42cc-4263-807d-dae86cbb8250,22,1,00:00:55.675,0,55,4,0.723603,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['259afe9d-0f84-4ffb-afcb-c3fc11a24ec3'],,"[92.0, 75.4]",5719.0,Marco Asensio Willemsen,13.0,Right Center Midfield,6791.0,Javier López Rodríguez,8.888757,2.844748,1.0,Ground Pass,"[83.5, 78.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.675
259afe9d-0f84-4ffb-afcb-c3fc11a24ec3,23,1,00:00:56.399,0,56,4,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['dbcd42bd-42cc-4263-807d-dae86cbb8250'],,"[83.5, 78.0]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.399
9c3b913c-edb8-4614-ae59-b2b0f86588ee,24,1,00:00:56.399,0,56,4,1.964953,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,"['06f19b4b-a8d3-4e5b-92be-8280099c0fe0', 'dca6faa4-9318-44a7-a90c-54195e4f5b54']",,"[83.5, 78.0]",6791.0,Javier López Rodríguez,2.0,Right Back,6766.0,Gerard Moreno Balaguero,31.540768,-0.92032003,3.0,High Pass,"[102.6, 52.9]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.399
06f19b4b-a8d3-4e5b-92be-8280099c0fe0,25,1,00:00:58.364,0,58,4,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['9c3b913c-edb8-4614-ae59-b2b0f86588ee'],,"[101.0, 49.9]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.364
dca6faa4-9318-44a7-a90c-54195e4f5b54,26,1,00:00:58.364,0,58,4,1.969227,30,Pass,214,Espanyol,4,From Throw In,1049,Granada,,,"['314f7a5a-ac45-4b3d-b106-8eadeef5ce63', '9c3b913c-edb8-4614-ae59-b2b0f86588ee']",,"[17.5, 27.2]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,6918.0,Isaac Ajayi Success,31.780025,-1.0212028,3.0,High Pass,"[34.1, 0.1]",37.0,Head,66.0,Recovery,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.364
314f7a5a-ac45-4b3d-b106-8eadeef5ce63,27,1,00:01:00.333,1,0,4,,42,Ball Receipt*,214,Espanyol,4,From Throw In,1049,Granada,,,['dca6faa4-9318-44a7-a90c-54195e4f5b54'],,"[37.4, 4.0]",6918.0,Isaac Ajayi Success,16.0,Left Midfield,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.333
cd9e385b-8ff9-49af-8c6b-47dbdd8b433e,28,1,00:01:12.404,1,12,5,0.77874,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['f73531b7-42e7-4c0a-b9b1-23b3b54f0ed6'],,"[93.1, 80.0]",6791.0,Javier López Rodríguez,2.0,Right Back,5719.0,Marco Asensio Willemsen,7.600658,-0.56975645,2.0,Low Pass,"[99.5, 75.9]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.404
1c495ce6-3c53-4f73-8d81-69b051271365,29,1,00:01:13.007,1,13,5,0.217882,17,Pressure,214,Espanyol,4,From Throw In,1049,Granada,,,"['7a4fbf41-9b2c-44d8-b49e-2e7699c8d0c8', 'f73531b7-42e7-4c0a-b9b1-23b3b54f0ed6']",,"[20.1, 4.3]",6918.0,Isaac Ajayi Success,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.007
f73531b7-42e7-4c0a-b9b1-23b3b54f0ed6,30,1,00:01:13.183,1,13,5,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,"['1c495ce6-3c53-4f73-8d81-69b051271365', 'cd9e385b-8ff9-49af-8c6b-47dbdd8b433e']",,"[99.5, 75.9]",5719.0,Marco Asensio Willemsen,13.0,Right Center Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.18299999999999
7a4fbf41-9b2c-44d8-b49e-2e7699c8d0c8,31,1,00:01:13.183,1,13,5,0.928399,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,"['1c495ce6-3c53-4f73-8d81-69b051271365', 'fea55a2c-acf9-4a91-b1a4-fa2fcfe9d4d4']",,"[98.4, 75.8]",5719.0,Marco Asensio Willemsen,13.0,Right Center Midfield,6791.0,Javier López Rodríguez,4.666905,2.3561945,1.0,Ground Pass,"[95.1, 79.1]",38.0,Left Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.18299999999999
fea55a2c-acf9-4a91-b1a4-fa2fcfe9d4d4,32,1,00:01:14.111,1,14,5,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['7a4fbf41-9b2c-44d8-b49e-2e7699c8d0c8'],,"[95.1, 79.1]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.111
8ee5f5ab-c27d-4314-9636-0a46211676b6,33,1,00:01:14.111,1,14,5,0.059132002,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['91a42dd3-869a-49fb-ba88-aca7684d5edc', 'fea55a2c-acf9-4a91-b1a4-fa2fcfe9d4d4']",,"[95.1, 79.1]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,"[95.8, 78.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.111
91a42dd3-869a-49fb-ba88-aca7684d5edc,34,1,00:01:14.171,1,14,5,1.652414,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,"['5c7beb12-834f-4c03-ac06-42f3ab924023', '605a11d1-a3ac-4e90-a504-45b122c35d8a']",,"[95.8, 78.7]",6791.0,Javier López Rodríguez,2.0,Right Back,6766.0,Gerard Moreno Balaguero,35.173286,-1.142757,3.0,High Pass,"[110.4, 46.7]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.17099999999999
605a11d1-a3ac-4e90-a504-45b122c35d8a,35,1,00:01:15.823,1,15,5,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['91a42dd3-869a-49fb-ba88-aca7684d5edc'],,"[110.0, 42.8]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.82300000000001
5c7beb12-834f-4c03-ac06-42f3ab924023,36,1,00:01:15.823,1,15,5,0.0,9,Clearance,214,Espanyol,4,From Throw In,1049,Granada,,,['91a42dd3-869a-49fb-ba88-aca7684d5edc'],,"[9.7, 33.4]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,,,,,,,,,,,,,,,,True,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.82300000000001
12542a03-71d7-454b-af8d-e7bda879e6e0,37,1,00:01:17.377,1,17,5,2.606251,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,"['6921a3b6-44ce-41db-b9a3-ba8ad5eb4f86', 'd80bb9b1-249f-4ae1-90ae-79a6bbb992eb']",,"[99.5, 66.4]",5719.0,Marco Asensio Willemsen,13.0,Right Center Midfield,6838.0,Hernán Arsenio Pérez González,16.237303,-0.7112983,3.0,High Pass,"[111.8, 55.8]",37.0,Head,66.0,Recovery,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.377
d80bb9b1-249f-4ae1-90ae-79a6bbb992eb,38,1,00:01:19.983,1,19,5,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['12542a03-71d7-454b-af8d-e7bda879e6e0'],,"[108.3, 60.5]",6838.0,Hernán Arsenio Pérez González,12.0,Right Midfield,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.983
6921a3b6-44ce-41db-b9a3-ba8ad5eb4f86,39,1,00:01:19.983,1,19,6,2.295141,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['12542a03-71d7-454b-af8d-e7bda879e6e0', '33f452e4-fa90-4e3f-aaa7-ac575c7c9c02']",,"[8.3, 24.3]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,6918.0,Isaac Ajayi Success,36.363304,-0.5757988,3.0,High Pass,"[38.8, 4.5]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.983
ebea5da1-b1e9-4885-80f7-0d97d1757eb9,40,1,00:01:22.170,1,22,6,0.492901,17,Pressure,1049,Granada,1,Regular Play,214,Espanyol,,,"['33f452e4-fa90-4e3f-aaa7-ac575c7c9c02', 'eef40e63-e071-440c-911b-244a6ee0d598']",,"[80.9, 75.6]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.17
