id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_switch,out,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,counterpress,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,foul_won_defensive,pass_aerial_won,foul_committed_advantage,foul_won_advantage,ball_recovery_offensive,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,ball_recovery_recovery_failure,clearance_right_foot,pass_technique_id,pass_technique_name,pass_through_ball,foul_committed_card_id,foul_committed_card_name,clearance_other,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_aerial_won,clearance_head,pass_inswinging,miscontrol_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_aerial_won,dribble_overrun,foul_committed_type_id,foul_committed_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_outswinging,foul_committed_penalty,foul_won_penalty,bad_behaviour_card_id,bad_behaviour_card_name,shot_one_on_one,pass_no_touch,pass_goal_assist,block_offensive,timestamp_seconds
304aa007-c76c-49e8-9ae9-d1bcbee8ef73,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,222,Villarreal,1,Regular Play,222,Villarreal,442.0,"[{'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3324, 'name': 'Eric Bertrand Bailly'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6828, 'name': 'Jaume Vicent Costa Jordá'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 18867, 'name': 'Matías Nahuel Leiva Esquivel'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 26}, {'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 19}, {'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 6862, 'name': 'Cédric Bakambu'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 17}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
0f0e8894-4b64-46ee-af43-d486448827f5,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,222,Villarreal,1,Regular Play,215,Athletic Club,4231.0,"[{'player': {'id': 6576, 'name': 'Gorka Iraizoz Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6649, 'name': 'Óscar de Marcos Arana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 10}, {'player': {'id': 26087, 'name': 'Carlos Gurpegi Nausia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 18}, {'player': {'id': 4353, 'name': 'Aymeric Laporte'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6789, 'name': 'Mikel Balenziaga Oruesagasti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 6389, 'name': 'Mikel San José Domínguez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6656, 'name': 'Mikel Rico Moreno'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 6666, 'name': 'Sabin Merino Zuloaga'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 25}, {'player': {'id': 6606, 'name': 'Javier Eraso Goñi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 5}, {'player': {'id': 6845, 'name': 'Ager Aketxe Barrutia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 26518, 'name': 'Enrique Sola Clemente'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
a8f1c008-c71b-435a-8e97-111dfb9e0b44,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,222,Villarreal,1,Regular Play,222,Villarreal,,,['d091ecfb-59be-4a6e-93fb-44e9e94e5434'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
d091ecfb-59be-4a6e-93fb-44e9e94e5434,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,222,Villarreal,1,Regular Play,215,Athletic Club,,,['a8f1c008-c71b-435a-8e97-111dfb9e0b44'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
06959ea4-9b4d-45be-bbdd-e0add16a52d0,5,1,00:00:00.513,0,0,2,0.21168,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['41450d06-2e2a-426d-86d1-4c4c5a30b504'],True,"[60.0, 40.0]",26518.0,Enrique Sola Clemente,23.0,Center Forward,6606.0,Javier Eraso Goñi,4.2,-1.5707964,1.0,Ground Pass,"[60.0, 35.8]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.513
41450d06-2e2a-426d-86d1-4c4c5a30b504,6,1,00:00:00.725,0,0,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['06959ea4-9b4d-45be-bbdd-e0add16a52d0'],,"[60.0, 35.8]",6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.725
5cd8dfc0-a3f7-4b88-bbc0-1e294b7811f5,7,1,00:00:00.833,0,0,2,2.050336,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['480fd13b-78cb-4364-823d-4d699322260c'],,"[58.1, 36.2]",6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,4353.0,Aymeric Laporte,25.470179,-2.9958088,1.0,Ground Pass,"[32.9, 32.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.833
480fd13b-78cb-4364-823d-4d699322260c,8,1,00:00:02.883,0,2,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['5cd8dfc0-a3f7-4b88-bbc0-1e294b7811f5'],,"[32.9, 32.5]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.883
d76f0a89-330c-461c-93e2-80768088ced3,9,1,00:00:02.883,0,2,2,1.177054,43,Carry,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,"['480fd13b-78cb-4364-823d-4d699322260c', 'a96ac386-33ca-45c9-85d7-4a61b06f436f']",,"[32.9, 32.5]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,"[33.7, 35.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.883
a96ac386-33ca-45c9-85d7-4a61b06f436f,10,1,00:00:04.060,0,4,2,2.70234,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['bfba133b-0a6e-43be-98f8-17b3a564cd91'],,"[33.7, 35.1]",4353.0,Aymeric Laporte,5.0,Left Center Back,6666.0,Sabin Merino Zuloaga,56.452637,0.8154643,3.0,High Pass,"[72.4, 76.2]",,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06
bfba133b-0a6e-43be-98f8-17b3a564cd91,11,1,00:00:06.763,0,6,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['a96ac386-33ca-45c9-85d7-4a61b06f436f'],,"[72.4, 76.2]",6666.0,Sabin Merino Zuloaga,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.763
f55c62f7-1d0e-4512-9048-046e4fb793ee,12,1,00:00:06.763,0,6,2,0.097801,43,Carry,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,"['8b3f254e-3a78-4b2a-a34b-83c139099237', 'bfba133b-0a6e-43be-98f8-17b3a564cd91']",,"[72.4, 76.2]",6666.0,Sabin Merino Zuloaga,17.0,Right Wing,,,,,,,,,,,,"[74.0, 76.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.763
8b3f254e-3a78-4b2a-a34b-83c139099237,13,1,00:00:06.860,0,6,2,0.0,38,Miscontrol,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,,,"[74.0, 76.9]",6666.0,Sabin Merino Zuloaga,17.0,Right Wing,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.86
1ccedf77-e5b9-455c-bf6e-6c6accac7acd,14,1,00:00:13.198,0,13,3,0.670356,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['2cbaf396-e485-47ab-88a9-bdb209bfb335'],,"[39.8, 0.1]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,22819.0,Bruno Soriano Llido,19.285486,1.7956519,2.0,Low Pass,"[35.5, 18.9]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.198
2cbaf396-e485-47ab-88a9-bdb209bfb335,15,1,00:00:13.868,0,13,3,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['1ccedf77-e5b9-455c-bf6e-6c6accac7acd'],,"[35.5, 18.9]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.868
a0a2d1c2-3be2-4a43-8a1b-111456e58b96,16,1,00:00:13.868,0,13,3,0.60311,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['2cbaf396-e485-47ab-88a9-bdb209bfb335', '3acbd2ee-9c44-4d46-b236-f24ff3446e5f', '649823b5-6f17-43a5-98a9-f1303c8f5489']",,"[35.5, 18.9]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,"[34.0, 13.9]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.868
649823b5-6f17-43a5-98a9-f1303c8f5489,17,1,00:00:14.254,0,14,3,0.338099,17,Pressure,222,Villarreal,4,From Throw In,215,Athletic Club,,,"['3acbd2ee-9c44-4d46-b236-f24ff3446e5f', 'a0a2d1c2-3be2-4a43-8a1b-111456e58b96']",,"[83.6, 62.9]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.254
3acbd2ee-9c44-4d46-b236-f24ff3446e5f,18,1,00:00:14.471,0,14,3,0.575585,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,"['216f8ec6-8565-476a-9d95-2df1f116de83', '649823b5-6f17-43a5-98a9-f1303c8f5489']",,"[34.0, 13.9]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,6828.0,Jaume Vicent Costa Jordá,6.26099,-1.1071488,1.0,Ground Pass,"[36.8, 8.3]",,,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.471
216f8ec6-8565-476a-9d95-2df1f116de83,19,1,00:00:15.047,0,15,3,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['3acbd2ee-9c44-4d46-b236-f24ff3446e5f'],,"[36.8, 8.3]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.047
d2b76cae-83c8-4093-ae3c-3a8e7ef6d1dc,20,1,00:00:15.047,0,15,3,0.491975,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['216f8ec6-8565-476a-9d95-2df1f116de83', '35a00578-d65f-4c4a-922e-598cc4d6b889', '3c220d7a-11d8-4834-a4c2-43d46c159482']",,"[36.8, 8.3]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,,,,,,,,,,,,"[40.2, 6.5]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.047
35a00578-d65f-4c4a-922e-598cc4d6b889,21,1,00:00:15.425,0,15,3,0.231296,17,Pressure,222,Villarreal,4,From Throw In,215,Athletic Club,,,"['3c220d7a-11d8-4834-a4c2-43d46c159482', 'd2b76cae-83c8-4093-ae3c-3a8e7ef6d1dc']",,"[78.8, 71.2]",6666.0,Sabin Merino Zuloaga,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.425
3c220d7a-11d8-4834-a4c2-43d46c159482,22,1,00:00:15.539,0,15,3,0.726086,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,"['35a00578-d65f-4c4a-922e-598cc4d6b889', 'fa08a4b6-1151-422f-b185-2318b1f5dc46']",,"[40.2, 6.5]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,6829.0,Samuel Castillejo Azuaga,11.389908,0.7543522,1.0,Ground Pass,"[48.5, 14.3]",,,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.539
fa08a4b6-1151-422f-b185-2318b1f5dc46,23,1,00:00:16.265,0,16,3,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['3c220d7a-11d8-4834-a4c2-43d46c159482'],,"[48.5, 14.3]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.265
4800387c-aafb-4879-8a8f-f153058f52fd,24,1,00:00:16.265,0,16,3,1.052697,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['10ba739b-f21e-4cb4-b960-3bc48ff5e81e', '26b4d802-82fb-4560-be12-43e30586ea27', 'fa08a4b6-1151-422f-b185-2318b1f5dc46']",,"[48.5, 14.3]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,,,,,,,,,,"[40.5, 23.0]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.265
10ba739b-f21e-4cb4-b960-3bc48ff5e81e,25,1,00:00:16.396,0,16,3,0.623721,17,Pressure,222,Villarreal,4,From Throw In,215,Athletic Club,,,['4800387c-aafb-4879-8a8f-f153058f52fd'],,"[75.5, 60.5]",6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.396
26b4d802-82fb-4560-be12-43e30586ea27,26,1,00:00:17.318,0,17,3,2.750323,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['3202a166-8fde-4909-9b90-3af153fca6fc'],,"[40.5, 23.0]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,6752.0,Víctor Ruíz Torre,20.980467,2.8862097,1.0,Ground Pass,"[20.2, 28.3]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.318
3202a166-8fde-4909-9b90-3af153fca6fc,27,1,00:00:20.068,0,20,3,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['26b4d802-82fb-4560-be12-43e30586ea27'],,"[20.2, 28.3]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.068
5f40aaf3-72b3-4828-afed-230f0ff1ca5d,28,1,00:00:20.068,0,20,3,0.278201,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['3202a166-8fde-4909-9b90-3af153fca6fc', '70866fb1-af25-4033-86bb-5bc9e2b70043']",,"[20.2, 28.3]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,"[19.8, 30.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.068
70866fb1-af25-4033-86bb-5bc9e2b70043,29,1,00:00:20.346,0,20,3,1.756207,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['c431588a-2f10-4a81-8aeb-546f7c2f4dc8'],,"[19.8, 30.6]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,3324.0,Eric Bertrand Bailly,21.358839,1.4487642,1.0,Ground Pass,"[22.4, 51.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.346
c431588a-2f10-4a81-8aeb-546f7c2f4dc8,30,1,00:00:22.103,0,22,3,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['70866fb1-af25-4033-86bb-5bc9e2b70043'],,"[22.4, 51.8]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.103
60922eaa-8ab5-4b45-9f5b-e9369f6b9c6f,31,1,00:00:22.103,0,22,3,4.475488,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['c431588a-2f10-4a81-8aeb-546f7c2f4dc8', 'fd41b3e9-fd1d-4453-b937-2dbf9671e12a']",,"[22.4, 51.8]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,"[39.8, 65.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.103
fd41b3e9-fd1d-4453-b937-2dbf9671e12a,32,1,00:00:26.578,0,26,3,1.905554,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['9eaf8b24-7745-465e-9736-633c5adb2d38'],,"[39.8, 65.9]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,26009.0,Roberto Soldado Rillo,36.222782,-0.20010264,3.0,High Pass,"[75.3, 58.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.578
9eaf8b24-7745-465e-9736-633c5adb2d38,33,1,00:00:28.484,0,28,3,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['fd41b3e9-fd1d-4453-b937-2dbf9671e12a'],,"[75.3, 58.7]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.484
6a50720c-9bd6-4c97-803d-c6b11146dfed,34,1,00:00:28.524,0,28,3,0.780693,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,"['262cc466-2f2c-44bf-baf4-cab87abd4e78', '440f5354-fdf1-404b-af36-220566c6ae38']",,"[75.1, 58.3]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,6862.0,Cédric Bakambu,8.140024,-0.92483824,2.0,Low Pass,"[80.0, 51.8]",,,37.0,Head,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.524
262cc466-2f2c-44bf-baf4-cab87abd4e78,35,1,00:00:29.304,0,29,3,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['6a50720c-9bd6-4c97-803d-c6b11146dfed'],,"[81.1, 48.5]",6862.0,Cédric Bakambu,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.304
440f5354-fdf1-404b-af36-220566c6ae38,36,1,00:00:29.304,0,29,3,0.0,10,Interception,222,Villarreal,4,From Throw In,215,Athletic Club,,,['6a50720c-9bd6-4c97-803d-c6b11146dfed'],,"[40.1, 28.3]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.304
f39356e7-29b5-4c60-a4ed-06211d861f7c,37,1,00:00:29.304,0,29,3,1.365151,43,Carry,222,Villarreal,4,From Throw In,215,Athletic Club,,,"['440f5354-fdf1-404b-af36-220566c6ae38', '689a0070-8515-450a-b527-64d93c0ff999']",,"[40.1, 28.3]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,"[43.3, 36.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.304
689a0070-8515-450a-b527-64d93c0ff999,38,1,00:00:30.669,0,30,3,1.411226,30,Pass,222,Villarreal,4,From Throw In,215,Athletic Club,,,['cc657354-b3b3-45e6-946d-75a3b27248a4'],,"[43.3, 36.2]",4353.0,Aymeric Laporte,5.0,Left Center Back,6666.0,Sabin Merino Zuloaga,37.140408,1.1987897,1.0,Ground Pass,"[56.8, 70.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.669
cc657354-b3b3-45e6-946d-75a3b27248a4,39,1,00:00:32.081,0,32,3,,42,Ball Receipt*,222,Villarreal,4,From Throw In,215,Athletic Club,,,['689a0070-8515-450a-b527-64d93c0ff999'],,"[56.8, 70.8]",6666.0,Sabin Merino Zuloaga,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.081
445f15b3-5556-4eb5-9dea-ce97cfe2edbb,40,1,00:00:32.081,0,32,3,1.672652,43,Carry,222,Villarreal,4,From Throw In,215,Athletic Club,,,"['7e032572-3bdf-4aad-bfe7-e6c3e554be2e', 'c85af025-ab42-4096-9b23-dfe0f6cee8d3', 'cc657354-b3b3-45e6-946d-75a3b27248a4']",,"[56.8, 70.8]",6666.0,Sabin Merino Zuloaga,17.0,Right Wing,,,,,,,,,,,,"[58.8, 69.4]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.081
c85af025-ab42-4096-9b23-dfe0f6cee8d3,41,1,00:00:33.422,0,33,3,0.202038,17,Pressure,222,Villarreal,4,From Throw In,222,Villarreal,,,['445f15b3-5556-4eb5-9dea-ce97cfe2edbb'],,"[60.0, 10.7]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.422
