id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,pass_through_ball,pass_technique_id,pass_technique_name,interception_outcome_id,interception_outcome_name,under_pressure,pass_cross,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_deflected,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,miscontrol_aerial_won,foul_won_defensive,off_camera,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,clearance_head,pass_aerial_won,clearance_left_foot,goalkeeper_end_location,pass_outswinging,clearance_aerial_won,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,pass_goal_assist,pass_cut_back,pass_straight,shot_aerial_won,injury_stoppage_in_chain,dribble_nutmeg,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_card_id,foul_committed_card_name,block_offensive,foul_committed_penalty,foul_won_penalty,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,shot_one_on_one,timestamp_seconds
12b453d9-45bc-436d-a61f-69f76c3d0e22,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,322,Eibar,1,Regular Play,322,Eibar,442.0,"[{'player': {'id': 27462, 'name': 'Xabier Iruretagoiena Aranzamendi'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 7}, {'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 27239, 'name': 'Aleksandar Pantić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 23799, 'name': 'Eddy Silvestre Pascual İsrafilov'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6742, 'name': 'Sergio Gontán Gallardo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 20}, {'player': {'id': 24070, 'name': 'Saúl Berjón Pérez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 21}, {'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 18}, {'player': {'id': 6700, 'name': 'Sergio Enrich Ametller'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2a98154a-2a74-41a9-ab06-b8e4575163d3,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,322,Eibar,1,Regular Play,216,Getafe,4231.0,"[{'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 17054, 'name': 'Emiliano Daniel Velázquez Maldonado'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 27054, 'name': 'Roberto Lago Soto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 15893, 'name': 'Víctor Rodríguez Romero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 18}, {'player': {'id': 26020, 'name': 'Ángel Lafita Castillo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
9646052f-9e93-42b7-a498-a89610e14731,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,322,Eibar,1,Regular Play,216,Getafe,,,['f5e8fdca-d663-4dd9-adea-46516b95f5e4'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
f5e8fdca-d663-4dd9-adea-46516b95f5e4,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,322,Eibar,1,Regular Play,322,Eibar,,,['9646052f-9e93-42b7-a498-a89610e14731'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
dea0a045-31a4-49f4-baf4-648c3baa72e4,5,1,00:00:00.681,0,0,2,0.663763,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['f986ec2c-0e67-4bd1-b222-58c65e1bad2b'],"[60.0, 40.0]",24035.0,Álvaro Vázquez García,23.0,Center Forward,15893.0,Víctor Rodríguez Romero,0.56568545,-0.7853982,1.0,Ground Pass,"[60.4, 39.6]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.681
f986ec2c-0e67-4bd1-b222-58c65e1bad2b,6,1,00:00:01.345,0,1,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['dea0a045-31a4-49f4-baf4-648c3baa72e4'],"[60.4, 39.6]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.345
f443b500-15dd-418f-9f4a-0befdf56c2e8,7,1,00:00:01.345,0,1,2,2.009227,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['6f0d174d-c2e0-49a9-a92e-a457b56356e0'],"[59.5, 38.3]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,6614.0,Alexis Ruano Delgado,30.384865,-2.742751,1.0,Ground Pass,"[31.5, 26.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.345
6f0d174d-c2e0-49a9-a92e-a457b56356e0,8,1,00:00:03.354,0,3,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['f443b500-15dd-418f-9f4a-0befdf56c2e8'],"[31.5, 26.5]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.354
4b1d1528-d36c-4ee2-9a91-61955e152f9c,9,1,00:00:03.354,0,3,2,1.655997,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['642fade3-e393-42ff-ad51-93442cb554c3', '6f0d174d-c2e0-49a9-a92e-a457b56356e0']","[31.5, 26.5]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,,,,,,,,,,,,"[31.5, 26.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.354
642fade3-e393-42ff-ad51-93442cb554c3,10,1,00:00:05.010,0,5,2,2.522057,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,"['99b5b68d-f2b7-4d90-be91-d09aa5d33a49', 'beaca6dd-2cf6-4bea-b478-bd71dd9bb949']","[31.5, 26.5]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,6720.0,Pablo Sarabia García,56.85209,0.7804231,3.0,High Pass,"[71.9, 66.5]",40.0,Right Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.01
99b5b68d-f2b7-4d90-be91-d09aa5d33a49,11,1,00:00:07.533,0,7,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['642fade3-e393-42ff-ad51-93442cb554c3'],"[83.2, 65.8]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.533
beaca6dd-2cf6-4bea-b478-bd71dd9bb949,12,1,00:00:07.533,0,7,3,1.897261,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,"['642fade3-e393-42ff-ad51-93442cb554c3', '9df9578c-ddbd-471c-accb-f777380c90b1']","[48.2, 13.6]",24070.0,Saúl Berjón Pérez,16.0,Left Midfield,6566.0,Borja González Tomás,25.86832,0.3718921,3.0,High Pass,"[72.3, 23.0]",37.0,Head,64.0,Interception,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.533
9df9578c-ddbd-471c-accb-f777380c90b1,13,1,00:00:09.430,0,9,3,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['beaca6dd-2cf6-4bea-b478-bd71dd9bb949'],"[72.3, 23.0]",6566.0,Borja González Tomás,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.43
402cf6ed-089a-4b12-9fc4-6822e8e5f362,14,1,00:00:09.430,0,9,3,1.232546,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,"['5b36699e-d590-4562-92e7-3c94af9efb08', '9ae89a96-28ff-4c9c-a625-10dc39e8a738']","[71.5, 24.7]",6566.0,Borja González Tomás,22.0,Right Center Forward,6700.0,Sergio Enrich Ametller,12.24949,1.6607171,1.0,Ground Pass,"[70.4, 36.9]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.43
9ae89a96-28ff-4c9c-a625-10dc39e8a738,15,1,00:00:10.662,0,10,3,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['402cf6ed-089a-4b12-9fc4-6822e8e5f362'],"[73.6, 36.5]",6700.0,Sergio Enrich Ametller,24.0,Left Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.662
5b36699e-d590-4562-92e7-3c94af9efb08,16,1,00:00:10.662,0,10,3,0.371765,30,Pass,322,Eibar,1,Regular Play,216,Getafe,,,"['402cf6ed-089a-4b12-9fc4-6822e8e5f362', 'bd7bb844-5552-4a97-8d4f-9a4a46edb0f5', 'f7a5c57e-8a54-427a-b3fc-20c77b8a7188']","[49.7, 43.2]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,6614.0,Alexis Ruano Delgado,5.800862,-2.1970577,1.0,Ground Pass,"[46.3, 38.5]",38.0,Left Foot,64.0,Interception,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.662
bd7bb844-5552-4a97-8d4f-9a4a46edb0f5,17,1,00:00:11.034,0,11,3,,42,Ball Receipt*,322,Eibar,1,Regular Play,216,Getafe,,,['5b36699e-d590-4562-92e7-3c94af9efb08'],"[44.1, 35.1]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.034
f7a5c57e-8a54-427a-b3fc-20c77b8a7188,18,1,00:00:11.034,0,11,3,0.0,2,Ball Recovery,322,Eibar,1,Regular Play,322,Eibar,,,['5b36699e-d590-4562-92e7-3c94af9efb08'],"[73.8, 41.6]",6700.0,Sergio Enrich Ametller,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.034
e1e4456b-dea5-4d16-9cd8-b53a5ea189d9,19,1,00:00:11.034,0,11,3,0.571471,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['2fe0535b-3e5b-4865-b777-7ac384ef7538', 'f7a5c57e-8a54-427a-b3fc-20c77b8a7188']","[73.8, 41.6]",6700.0,Sergio Enrich Ametller,24.0,Left Center Forward,,,,,,,,,,,,"[72.8, 45.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.034
2fe0535b-3e5b-4865-b777-7ac384ef7538,20,1,00:00:11.606,0,11,3,0.0,38,Miscontrol,322,Eibar,1,Regular Play,322,Eibar,,,,"[72.8, 45.7]",6700.0,Sergio Enrich Ametller,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.606
f77bed91-1696-44a8-8d1b-96f9db964836,21,1,00:00:11.917,0,11,3,1.79787,30,Pass,322,Eibar,1,Regular Play,216,Getafe,,,"['36b662c9-12bb-4e2b-a946-2835e28d9ca7', '84dcb971-6c9c-42c7-a33e-8ada216ce9bb']","[47.3, 32.9]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,26020.0,Ángel Lafita Castillo,17.14001,-0.3143706,1.0,Ground Pass,"[63.6, 27.6]",38.0,Left Foot,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.917
84dcb971-6c9c-42c7-a33e-8ada216ce9bb,22,1,00:00:13.715,0,13,3,,42,Ball Receipt*,322,Eibar,1,Regular Play,216,Getafe,,,['f77bed91-1696-44a8-8d1b-96f9db964836'],"[57.4, 23.3]",26020.0,Ángel Lafita Castillo,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.715
36b662c9-12bb-4e2b-a946-2835e28d9ca7,23,1,00:00:13.715,0,13,3,0.721314,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,"['cb627568-17db-43c9-9651-84f827ac25e6', 'f77bed91-1696-44a8-8d1b-96f9db964836']","[56.5, 52.5]",6699.0,Ander Capa Rodríguez,2.0,Right Back,23799.0,Eddy Silvestre Pascual İsrafilov,5.5217752,-0.9526521,1.0,Ground Pass,"[59.7, 48.0]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.715
cb627568-17db-43c9-9651-84f827ac25e6,24,1,00:00:14.436,0,14,3,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['36b662c9-12bb-4e2b-a946-2835e28d9ca7'],"[59.7, 48.0]",23799.0,Eddy Silvestre Pascual İsrafilov,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.436
8d1c7a72-a997-43ed-842c-1110e9a380ef,25,1,00:00:14.436,0,14,3,0.859191,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['589914ff-c663-4419-9521-c673a57b7eb1'],"[59.7, 48.0]",23799.0,Eddy Silvestre Pascual İsrafilov,9.0,Right Defensive Midfield,6699.0,Ander Capa Rodríguez,16.871574,2.071562,1.0,Ground Pass,"[51.6, 62.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.436
589914ff-c663-4419-9521-c673a57b7eb1,26,1,00:00:15.296,0,15,3,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['8d1c7a72-a997-43ed-842c-1110e9a380ef'],"[51.6, 62.8]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.296
bd4ddee5-83ff-4dec-aeeb-1fa2f9d594a6,27,1,00:00:15.296,0,15,3,1.249918,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['3ba55f6a-b503-4060-9280-592e5c397dc2', '589914ff-c663-4419-9521-c673a57b7eb1']","[51.6, 62.8]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,"[51.6, 62.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.296
3ba55f6a-b503-4060-9280-592e5c397dc2,28,1,00:00:16.546,0,16,3,1.112923,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['4f5b9eb9-65d3-4146-85fa-89ea1145b84f'],"[51.6, 62.8]",6699.0,Ander Capa Rodríguez,2.0,Right Back,6742.0,Sergio Gontán Gallardo,20.153412,0.8697049,1.0,Ground Pass,"[64.6, 78.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.546
4f5b9eb9-65d3-4146-85fa-89ea1145b84f,29,1,00:00:17.658,0,17,3,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['3ba55f6a-b503-4060-9280-592e5c397dc2'],"[64.6, 78.2]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.658
011c6733-7284-4315-8a42-8793fd2abcfa,30,1,00:00:17.658,0,17,3,1.302544,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['0933af4f-cda5-4aa9-900c-7e0feeda01b1', '4f5b9eb9-65d3-4146-85fa-89ea1145b84f']","[64.6, 78.2]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,"[74.2, 74.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.658
0933af4f-cda5-4aa9-900c-7e0feeda01b1,31,1,00:00:18.961,0,18,3,1.303406,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,"['b4d375cd-8d66-4dc0-ba93-01906d4d1da6', 'e344938e-c788-4140-bfcc-0b44706857ec']","[74.2, 74.5]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,6566.0,Borja González Tomás,19.291708,-0.42190853,1.0,Ground Pass,"[91.8, 66.6]",40.0,Right Foot,,,,,9.0,Incomplete,,,,True,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.961
b4d375cd-8d66-4dc0-ba93-01906d4d1da6,32,1,00:00:20.264,0,20,3,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['0933af4f-cda5-4aa9-900c-7e0feeda01b1'],"[98.0, 62.1]",6566.0,Borja González Tomás,22.0,Right Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.264
e344938e-c788-4140-bfcc-0b44706857ec,33,1,00:00:20.264,0,20,3,0.0,10,Interception,322,Eibar,1,Regular Play,216,Getafe,,,['0933af4f-cda5-4aa9-900c-7e0feeda01b1'],"[28.3, 13.5]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.264
d3d79ba9-18a5-4ea4-b6c0-a25ddf9796b5,34,1,00:00:20.264,0,20,3,2.25785,43,Carry,322,Eibar,1,Regular Play,216,Getafe,,,"['1d9f0445-115e-40a1-bfa2-49cfca9ae0d9', 'baaffd68-355e-44ce-92be-b9755ad199f5', 'e344938e-c788-4140-bfcc-0b44706857ec']","[28.3, 13.5]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,,,,,,,,,,,,"[23.6, 2.4]",,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.264
1d9f0445-115e-40a1-bfa2-49cfca9ae0d9,35,1,00:00:21.974,0,21,3,0.526899,17,Pressure,322,Eibar,1,Regular Play,322,Eibar,,,['d3d79ba9-18a5-4ea4-b6c0-a25ddf9796b5'],"[95.8, 77.7]",6700.0,Sergio Enrich Ametller,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.974
baaffd68-355e-44ce-92be-b9755ad199f5,36,1,00:00:22.522,0,22,3,0.883152,30,Pass,322,Eibar,1,Regular Play,216,Getafe,,,"['88716c9b-02f1-468e-9c67-def6021107d7', 'dec97324-c6ad-47c3-9aae-cd580a28a44e']","[23.6, 2.4]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,26020.0,Ángel Lafita Castillo,13.1,0.0,2.0,Low Pass,"[36.7, 2.4]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.522
dec97324-c6ad-47c3-9aae-cd580a28a44e,37,1,00:00:23.405,0,23,3,,42,Ball Receipt*,322,Eibar,1,Regular Play,216,Getafe,,,['baaffd68-355e-44ce-92be-b9755ad199f5'],"[42.2, 2.4]",26020.0,Ángel Lafita Castillo,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.405
88716c9b-02f1-468e-9c67-def6021107d7,38,1,00:00:23.405,0,23,3,0.0,10,Interception,322,Eibar,1,Regular Play,322,Eibar,,,['baaffd68-355e-44ce-92be-b9755ad199f5'],"[83.4, 77.7]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,True,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.405
9e51ea00-70ee-43ca-9324-3bd017e0dec0,39,1,00:00:24.728,0,24,3,3.377795,30,Pass,322,Eibar,1,Regular Play,216,Getafe,,,"['d629acda-887d-44f6-b193-f2a76da3e073', 'e2296336-7e80-422e-8231-6bc37543c33e']","[41.4, 2.6]",26020.0,Ángel Lafita Castillo,21.0,Left Wing,24035.0,Álvaro Vázquez García,38.55723,0.2758059,3.0,High Pass,"[78.5, 13.1]",40.0,Right Foot,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.728
d629acda-887d-44f6-b193-f2a76da3e073,40,1,00:00:28.106,0,28,3,,42,Ball Receipt*,322,Eibar,1,Regular Play,216,Getafe,,,['9e51ea00-70ee-43ca-9324-3bd017e0dec0'],"[67.2, 3.7]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.106
