id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,off_camera,counterpress,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,dribble_outcome_id,dribble_outcome_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,interception_outcome_id,interception_outcome_name,pass_switch,miscontrol_aerial_won,out,pass_inswinging,pass_technique_id,pass_technique_name,clearance_right_foot,pass_cross,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,pass_goal_assist,shot_first_time,foul_won_defensive,clearance_head,clearance_aerial_won,pass_aerial_won,pass_no_touch,foul_committed_type_id,foul_committed_type_name,goalkeeper_end_location,pass_through_ball,shot_one_on_one,dribble_nutmeg,dribble_overrun,shot_aerial_won,ball_recovery_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,50_50_outcome_id,50_50_outcome_name,pass_straight,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,shot_open_goal,pass_outswinging,pass_deflected,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
b565a89a-964b-45e2-aba5-328ff87f6675,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,218,Real Betis,1,Regular Play,218,Real Betis,4231.0,"[{'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6865, 'name': 'Francisco José Molinero Calderón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 20}, {'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 27347, 'name': 'Juan Manuel Vargas Risco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 27346, 'name': 'Petros Matheus dos Santos Araújo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 25}, {'player': {'id': 186264, 'name': 'Foued Kadir'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 5}, {'player': {'id': 6655, 'name': 'Fabián Ruiz Peña'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 52}, {'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 16}, {'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
a6a7c9ff-c1ac-497d-bef2-1e68ad8ab174,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,218,Real Betis,1,Regular Play,220,Real Madrid,433.0,"[{'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3063, 'name': 'Danilo Luiz da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 22}, {'player': {'id': 5695, 'name': 'James David Rodríguez Rubio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 19677, 'name': 'Karim Benzema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
b64f6e77-3bc2-4d8c-9c39-5a6d761c0633,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,218,Real Betis,1,Regular Play,220,Real Madrid,,,['ac362316-7360-4566-b1dc-cd0945e3f2be'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
ac362316-7360-4566-b1dc-cd0945e3f2be,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,218,Real Betis,1,Regular Play,218,Real Betis,,,['b64f6e77-3bc2-4d8c-9c39-5a6d761c0633'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
0adf03b5-2c69-495a-b007-4090a91c6596,5,1,00:00:00.758,0,0,2,0.845587,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['3465d6d2-579e-4498-99c5-a670f5ccc9c6'],"[60.0, 40.0]",6655.0,Fabián Ruiz Peña,19.0,Center Attacking Midfield,27346.0,Petros Matheus dos Santos Araújo,1.7464249,1.9832067,1.0,Ground Pass,"[59.3, 41.6]",38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.758
3465d6d2-579e-4498-99c5-a670f5ccc9c6,6,1,00:00:01.603,0,1,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['0adf03b5-2c69-495a-b007-4090a91c6596'],"[59.3, 41.6]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.603
8419f6d0-4a62-40ba-9e9b-12dda811f0dd,7,1,00:00:01.603,0,1,2,0.678057,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['3465d6d2-579e-4498-99c5-a670f5ccc9c6', '7b45f10d-8047-4b42-9b43-f93825b88d65']","[59.3, 41.6]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[59.1, 41.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.603
7b45f10d-8047-4b42-9b43-f93825b88d65,8,1,00:00:02.281,0,2,2,1.833523,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['4b99f054-41b3-407e-810f-330d12486cff'],"[59.1, 41.8]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,6872.0,Bruno González Cabrera,23.337952,-2.8144221,1.0,Ground Pass,"[37.0, 34.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.281
4b99f054-41b3-407e-810f-330d12486cff,9,1,00:00:04.115,0,4,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['7b45f10d-8047-4b42-9b43-f93825b88d65'],"[37.0, 34.3]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.115
8055fb43-a4d1-4855-9d09-f26e23280cdc,10,1,00:00:04.115,0,4,2,1.796237,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['4013e0ff-9c48-44a6-9a7f-e28760c27aaa', '4b99f054-41b3-407e-810f-330d12486cff']","[37.0, 34.3]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,"[34.1, 36.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.115
4013e0ff-9c48-44a6-9a7f-e28760c27aaa,11,1,00:00:05.911,0,5,2,1.825219,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['4592a2c8-098e-40cd-bee4-2bc8cc67ec7b'],"[34.1, 36.2]",6872.0,Bruno González Cabrera,5.0,Left Center Back,7161.0,Germán Alejandro Pezzella,15.472879,1.9272977,1.0,Ground Pass,"[28.7, 50.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.911
4592a2c8-098e-40cd-bee4-2bc8cc67ec7b,12,1,00:00:07.736,0,7,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['4013e0ff-9c48-44a6-9a7f-e28760c27aaa'],"[28.7, 50.7]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.736
b3ab84fa-88f7-41a7-8200-1f978ab41d76,13,1,00:00:07.736,0,7,2,2.916158,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['4592a2c8-098e-40cd-bee4-2bc8cc67ec7b', '9972fe30-214f-4ee4-be15-db2269e6f328']","[28.7, 50.7]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,"[26.2, 53.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.736
9972fe30-214f-4ee4-be15-db2269e6f328,14,1,00:00:10.652,0,10,2,2.103873,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['53086e9c-ea72-4e0c-a75b-090f1d969469'],"[26.2, 53.9]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,6832.0,Rubén Castro Martín,52.269016,-0.08044025,3.0,High Pass,"[78.3, 49.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.652
53086e9c-ea72-4e0c-a75b-090f1d969469,15,1,00:00:12.756,0,12,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['9972fe30-214f-4ee4-be15-db2269e6f328'],"[78.3, 49.7]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.756
dabc7b4a-6e03-421d-852c-8818b069624e,16,1,00:00:12.961,0,12,2,1.487109,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['e362dc7a-347d-4f67-b341-063910c779e5'],"[78.3, 49.7]",6832.0,Rubén Castro Martín,23.0,Center Forward,6655.0,Fabián Ruiz Peña,19.163769,-2.3451247,3.0,High Pass,"[64.9, 36.0]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.961
b636e087-83fa-4c86-8d20-085b014b6adc,17,1,00:00:14.286,0,14,2,0.820292,17,Pressure,218,Real Betis,9,From Kick Off,220,Real Madrid,,,"['2aca6dc4-795a-4f11-bf75-e974d56a44e0', 'e362dc7a-347d-4f67-b341-063910c779e5']","[56.0, 43.3]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.286
e362dc7a-347d-4f67-b341-063910c779e5,18,1,00:00:14.449,0,14,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['b636e087-83fa-4c86-8d20-085b014b6adc', 'dabc7b4a-6e03-421d-852c-8818b069624e']","[64.9, 36.0]",6655.0,Fabián Ruiz Peña,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.449
2aca6dc4-795a-4f11-bf75-e974d56a44e0,19,1,00:00:14.449,0,14,2,2.215262,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['7d2c0bf3-78c6-4b57-b7d8-284d0f5d5151', 'b636e087-83fa-4c86-8d20-085b014b6adc', 'b9e7aa1a-59b3-4688-b8bb-ecd3920e768e', 'e362dc7a-347d-4f67-b341-063910c779e5']","[64.9, 36.0]",6655.0,Fabián Ruiz Peña,19.0,Center Attacking Midfield,,,,,,,,,,,,"[63.7, 38.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.449
7d2c0bf3-78c6-4b57-b7d8-284d0f5d5151,20,1,00:00:16.018,0,16,2,0.668251,17,Pressure,218,Real Betis,9,From Kick Off,220,Real Madrid,,,"['2aca6dc4-795a-4f11-bf75-e974d56a44e0', 'b9e7aa1a-59b3-4688-b8bb-ecd3920e768e']","[54.8, 41.7]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.018
b9e7aa1a-59b3-4688-b8bb-ecd3920e768e,21,1,00:00:16.664,0,16,2,0.975371,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['7d2c0bf3-78c6-4b57-b7d8-284d0f5d5151', 'd12c891a-fae7-496e-99d6-4298a90abe78']","[63.7, 38.2]",6655.0,Fabián Ruiz Peña,19.0,Center Attacking Midfield,27346.0,Petros Matheus dos Santos Araújo,9.035485,-3.0529368,1.0,Ground Pass,"[54.7, 37.4]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.664
d12c891a-fae7-496e-99d6-4298a90abe78,22,1,00:00:17.639,0,17,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['b9e7aa1a-59b3-4688-b8bb-ecd3920e768e'],"[54.7, 37.4]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.639
72992e3b-fe35-4c2f-a95b-eb307a3a8c9b,23,1,00:00:17.639,0,17,2,2.08151,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['728e3339-4874-4d5c-afab-35ee1fa71be0'],"[56.0, 37.4]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,27347.0,Juan Manuel Vargas Risco,28.342548,-1.2735944,2.0,Low Pass,"[64.3, 10.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.639
728e3339-4874-4d5c-afab-35ee1fa71be0,24,1,00:00:19.721,0,19,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['72992e3b-fe35-4c2f-a95b-eb307a3a8c9b'],"[64.3, 10.3]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.721
69c53a18-db9b-408b-b4e7-f70b4bfa5d1d,25,1,00:00:19.721,0,19,2,2.203954,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['728e3339-4874-4d5c-afab-35ee1fa71be0', 'dbab00d8-b1d8-43dc-873f-ccfeb18cd583']","[64.3, 10.3]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,,,,,,,,,,"[65.6, 8.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.721
dbab00d8-b1d8-43dc-873f-ccfeb18cd583,26,1,00:00:21.925,0,21,2,0.879264,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['131afb82-0370-419f-a36e-3e464881057f'],"[65.6, 8.3]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,27346.0,Petros Matheus dos Santos Araújo,14.68128,2.5894914,1.0,Ground Pass,"[53.1, 16.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.925
131afb82-0370-419f-a36e-3e464881057f,27,1,00:00:22.804,0,22,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['dbab00d8-b1d8-43dc-873f-ccfeb18cd583'],"[53.1, 16.0]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.804
33aad973-e16b-4bc0-803a-d15dd9af7cfa,28,1,00:00:22.804,0,22,2,1.598881,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['131afb82-0370-419f-a36e-3e464881057f', '210280da-f62e-4532-b1e8-4bfd9c7b9fab']","[53.1, 16.0]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[53.3, 16.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.804
210280da-f62e-4532-b1e8-4bfd9c7b9fab,29,1,00:00:24.403,0,24,2,1.409403,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['54a1b2cc-9f1c-429c-ab91-eac3eeb2a9e6'],"[53.3, 16.2]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,6872.0,Bruno González Cabrera,8.464632,-2.8908834,1.0,Ground Pass,"[45.1, 14.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.403
54a1b2cc-9f1c-429c-ab91-eac3eeb2a9e6,30,1,00:00:25.812,0,25,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['210280da-f62e-4532-b1e8-4bfd9c7b9fab'],"[45.1, 14.1]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.812
e3dad8fd-722b-4ebe-8566-e872f1bd476f,31,1,00:00:25.812,0,25,2,1.453573,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['54a1b2cc-9f1c-429c-ab91-eac3eeb2a9e6', '69d64bb6-5117-44cb-84ab-78fc12a20837']","[45.1, 14.1]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,"[45.1, 14.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.812
69d64bb6-5117-44cb-84ab-78fc12a20837,32,1,00:00:27.266,0,27,2,2.202891,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['13bebefb-f5d5-4076-b3d2-b265c91a3106'],"[45.1, 14.1]",6872.0,Bruno González Cabrera,5.0,Left Center Back,7161.0,Germán Alejandro Pezzella,36.851322,2.0842204,1.0,Ground Pass,"[27.0, 46.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.266
13bebefb-f5d5-4076-b3d2-b265c91a3106,33,1,00:00:29.469,0,29,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['69d64bb6-5117-44cb-84ab-78fc12a20837'],"[27.0, 46.2]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.469
3e127278-0d2a-48f4-ac47-bc636d7e76c6,34,1,00:00:29.469,0,29,2,0.854134,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['13bebefb-f5d5-4076-b3d2-b265c91a3106', 'dd5b89c8-a79d-4a19-b470-990f0050caae']","[27.0, 46.2]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,"[27.0, 48.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.469
dd5b89c8-a79d-4a19-b470-990f0050caae,35,1,00:00:30.323,0,30,2,1.286149,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['5abbff03-8828-447d-8f8e-b58a154cd7ec'],"[27.0, 48.7]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,5671.0,Alfred John Momar N''Diaye,15.493547,-0.10994446,1.0,Ground Pass,"[42.4, 47.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.323
5abbff03-8828-447d-8f8e-b58a154cd7ec,36,1,00:00:31.609,0,31,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['dd5b89c8-a79d-4a19-b470-990f0050caae'],"[42.4, 47.0]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.609
da24fbf1-c3a2-444f-a637-d848086d8d7d,37,1,00:00:31.609,0,31,2,2.379914,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['5abbff03-8828-447d-8f8e-b58a154cd7ec', 'c00715e4-7dfd-4675-b5ac-5f6b10056d60']","[42.4, 47.0]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,,,,,,,,,,,,"[40.4, 46.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.609
c00715e4-7dfd-4675-b5ac-5f6b10056d60,38,1,00:00:33.989,0,33,2,2.687236,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['d4d5c504-0b70-49c6-b95e-fc0eb7666162'],"[40.4, 46.0]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,6654.0,Antonio Adán Garrido,31.78443,-2.8347664,1.0,Ground Pass,"[10.1, 36.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.989
d4d5c504-0b70-49c6-b95e-fc0eb7666162,39,1,00:00:36.676,0,36,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['c00715e4-7dfd-4675-b5ac-5f6b10056d60'],"[10.1, 36.4]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.676
89666c51-8ec4-456f-a129-4d3ed8c47f53,40,1,00:00:36.676,0,36,2,1.43617,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['89af2a6f-4592-4aa2-9282-005b129a1408', '8af1d9b9-6835-45ab-b9fe-1618612eee76', 'd4d5c504-0b70-49c6-b95e-fc0eb7666162']","[10.1, 36.4]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,"[9.2, 36.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.676
