id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,under_pressure,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,miscontrol_aerial_won,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,pass_aerial_won,pass_switch,off_camera,foul_won_defensive,out,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed_advantage,foul_won_advantage,pass_inswinging,pass_technique_id,pass_technique_name,pass_cut_back,clearance_left_foot,clearance_right_foot,dribble_nutmeg,clearance_aerial_won,dribble_overrun,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time,ball_recovery_offensive,foul_committed_card_id,foul_committed_card_name,shot_one_on_one,pass_through_ball,pass_goal_assist,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_deflected,shot_saved_to_post,goalkeeper_shot_saved_to_post,pass_outswinging,timestamp_seconds
b97077e2-4035-4988-8739-b74b7c7bacbd,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,4231.0,"[{'player': {'id': 6610, 'name': 'Iván Cuéllar Sacristán'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 26633, 'name': 'Alberto Lora Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 6561, 'name': 'Luis Hernández Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 8818, 'name': 'Jorge Meré Pérez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 28}, {'player': {'id': 24263, 'name': 'Ismael López Blanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 13107, 'name': 'Sergio Álvarez Díaz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 18925, 'name': 'Ignacio Cases Mora'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 23848, 'name': 'Carlos Carmona Bonet'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 6926, 'name': 'Alen Halilović'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 25}, {'player': {'id': 6581, 'name': 'Jonathan Rodríguez Menéndez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 6880, 'name': 'Arnaldo Antonio Sanabria Ayala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
759ea08a-c8c9-453a-8c5f-90972a1b854d,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1041,Sporting Gijón,1,Regular Play,322,Eibar,4231.0,"[{'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 7}, {'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 6778, 'name': 'Iván Ramis Barrios'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6675, 'name': 'Antonio Manuel Luna Rodríguez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 9462, 'name': 'José Ignacio Peleteiro Ramallo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 24}, {'player': {'id': 9403, 'name': 'Izet Hajrović'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 6700, 'name': 'Sergio Enrich Ametller'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
9ee7be9c-2992-4c0b-b660-9a1ae794de00,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['66fd9f3a-0763-47a6-9b98-b0eff6a364fa'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
66fd9f3a-0763-47a6-9b98-b0eff6a364fa,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,1041,Sporting Gijón,1,Regular Play,322,Eibar,,,['9ee7be9c-2992-4c0b-b660-9a1ae794de00'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
e845ce1b-e88b-4cb5-ba80-c007aeb309be,5,1,00:00:05.204,0,5,2,1.969816,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['bb6f1e85-aef0-46c3-87f8-136d1d24592a'],"[61.0, 40.1]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,13107.0,Sergio Álvarez Díaz,9.353609,2.639686,1.0,Ground Pass,"[52.8, 44.6]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.204
bb6f1e85-aef0-46c3-87f8-136d1d24592a,6,1,00:00:07.174,0,7,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['e845ce1b-e88b-4cb5-ba80-c007aeb309be'],"[52.8, 44.6]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.174
dafa48b7-15d7-4d66-ad92-c94bb05736e4,7,1,00:00:07.174,0,7,2,0.040000003,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['4d177b3b-9f5e-4917-b43f-7c38cdb26162', 'bb6f1e85-aef0-46c3-87f8-136d1d24592a']","[52.8, 44.6]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,"[53.0, 44.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.174
4d177b3b-9f5e-4917-b43f-7c38cdb26162,8,1,00:00:07.214,0,7,2,2.13133,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['4f36fae4-aaaa-410b-b471-ad4615e13d8e', '5fb4c805-0990-4935-a4e8-706d5e8998c0']","[53.0, 44.4]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,6581.0,Jonathan Rodríguez Menéndez,40.555393,-0.7121031,3.0,High Pass,"[83.7, 17.9]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.214
5fb4c805-0990-4935-a4e8-706d5e8998c0,9,1,00:00:09.345,0,9,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['4d177b3b-9f5e-4917-b43f-7c38cdb26162'],"[85.9, 7.4]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.345
4f36fae4-aaaa-410b-b471-ad4615e13d8e,10,1,00:00:09.345,0,9,2,0.0,10,Interception,1041,Sporting Gijón,9,From Kick Off,322,Eibar,,,['4d177b3b-9f5e-4917-b43f-7c38cdb26162'],"[36.4, 62.2]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.345
64b5daec-f11b-40df-a0f0-0d4738e579da,11,1,00:00:11.221,0,11,2,0.323918,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['ef08051b-8931-434f-b30e-02ae312ddb7d'],"[64.8, 10.7]",24263.0,Ismael López Blanco,6.0,Left Back,18925.0,Ignacio Cases Mora,10.650822,0.9723774,1.0,Ground Pass,"[70.8, 19.5]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.221
ef08051b-8931-434f-b30e-02ae312ddb7d,12,1,00:00:11.544,0,11,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['64b5daec-f11b-40df-a0f0-0d4738e579da'],"[70.8, 19.5]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.544
5cb79b1f-cd89-4661-af09-9dc64510e325,13,1,00:00:11.544,0,11,2,0.760986,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['3527e9db-7617-4289-873c-c6d0d9a6b9a6', 'c0257f7e-8b88-4a45-8b65-7b41a9724f83', 'ef08051b-8931-434f-b30e-02ae312ddb7d']","[70.8, 19.5]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,"[71.6, 20.3]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.544
c0257f7e-8b88-4a45-8b65-7b41a9724f83,14,1,00:00:11.969,0,11,2,0.377009,17,Pressure,1041,Sporting Gijón,9,From Kick Off,322,Eibar,,,"['3527e9db-7617-4289-873c-c6d0d9a6b9a6', '5cb79b1f-cd89-4661-af09-9dc64510e325']","[48.5, 59.8]",9462.0,José Ignacio Peleteiro Ramallo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.969
3527e9db-7617-4289-873c-c6d0d9a6b9a6,15,1,00:00:12.305,0,12,2,0.040662,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['c0257f7e-8b88-4a45-8b65-7b41a9724f83', 'f4934916-4c1d-44b1-985a-3676cd31b9a4']","[71.6, 20.3]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,2.4413111,-2.1815224,1.0,Ground Pass,"[70.2, 18.3]",40.0,Right Foot,,,,9.0,Incomplete,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.305
f4934916-4c1d-44b1-985a-3676cd31b9a4,16,1,00:00:12.346,0,12,2,0.0,6,Block,1041,Sporting Gijón,9,From Kick Off,322,Eibar,,,['3527e9db-7617-4289-873c-c6d0d9a6b9a6'],"[49.9, 61.8]",9462.0,José Ignacio Peleteiro Ramallo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.346
5aa7549e-7137-4c6b-8d6a-5e9660f5e11c,17,1,00:00:14.083,0,14,2,1.237523,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['e33810d2-77fa-414e-8177-04ad7b21a914'],"[77.1, 37.3]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,13107.0,Sergio Álvarez Díaz,11.501739,3.1242032,1.0,Ground Pass,"[65.6, 37.5]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.083
e33810d2-77fa-414e-8177-04ad7b21a914,18,1,00:00:15.321,0,15,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['5aa7549e-7137-4c6b-8d6a-5e9660f5e11c'],"[65.6, 37.5]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.321
c691f0be-5230-4cd3-a89d-b24ad7a005ac,19,1,00:00:15.321,0,15,2,1.183314,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['01e948a0-9e49-44d8-a78b-fd2e1d869bd0', 'e33810d2-77fa-414e-8177-04ad7b21a914']","[65.6, 37.5]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,"[65.6, 37.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.321
01e948a0-9e49-44d8-a78b-fd2e1d869bd0,20,1,00:00:16.504,0,16,2,1.636979,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['61a7b1fe-3d19-4459-89ca-cf1a076b0752'],"[65.6, 37.5]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,6561.0,Luis Hernández Rodríguez,17.724842,2.1431508,1.0,Ground Pass,"[56.0, 52.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.504
61a7b1fe-3d19-4459-89ca-cf1a076b0752,21,1,00:00:18.141,0,18,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['01e948a0-9e49-44d8-a78b-fd2e1d869bd0'],"[56.0, 52.4]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.141
f30a8168-e5bd-4af1-87c9-41dd24fe7732,22,1,00:00:18.141,0,18,2,1.255659,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['61a7b1fe-3d19-4459-89ca-cf1a076b0752', '6c642e28-6af7-492c-9067-a1ca171e39e2']","[56.0, 52.4]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,"[56.0, 52.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.141
6c642e28-6af7-492c-9067-a1ca171e39e2,23,1,00:00:19.397,0,19,2,0.832096,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['13da8b6e-8a7f-4ca2-b335-12418ee6537f'],"[56.0, 52.4]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,6926.0,Alen Halilović,17.311846,0.15660188,1.0,Ground Pass,"[73.1, 55.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.397
13da8b6e-8a7f-4ca2-b335-12418ee6537f,24,1,00:00:20.229,0,20,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['6c642e28-6af7-492c-9067-a1ca171e39e2'],"[73.1, 55.1]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.229
ee4ac9f9-b2da-4d06-b20f-7435efd7d8ae,25,1,00:00:20.229,0,20,2,0.093859,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['13da8b6e-8a7f-4ca2-b335-12418ee6537f', '9ceff8bc-618b-4882-a2ea-3abe09805796']","[73.1, 55.1]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,,,,,,,,,,,,"[73.1, 55.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.229
9ceff8bc-618b-4882-a2ea-3abe09805796,26,1,00:00:20.322,0,20,2,0.808948,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['73e13655-e0dc-476b-b3fb-3d72861ffa6a'],"[73.1, 55.1]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,13107.0,Sergio Álvarez Díaz,6.5734315,-2.1503603,1.0,Ground Pass,"[69.5, 49.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.322
73e13655-e0dc-476b-b3fb-3d72861ffa6a,27,1,00:00:21.131,0,21,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['9ceff8bc-618b-4882-a2ea-3abe09805796'],"[69.5, 49.6]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.131
5fbcb376-0a61-452b-87ff-eb7bca24875f,28,1,00:00:21.131,0,21,2,0.975239,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['3d6e3629-a791-41c8-ac1c-0d4ea2835d21', '73e13655-e0dc-476b-b3fb-3d72861ffa6a', '774221f0-f0e1-4b0e-857c-7c6af39a72da']","[69.5, 49.6]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,"[73.3, 49.4]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.131
774221f0-f0e1-4b0e-857c-7c6af39a72da,29,1,00:00:21.159,0,21,2,0.947455,17,Pressure,1041,Sporting Gijón,9,From Kick Off,322,Eibar,,,['5fbcb376-0a61-452b-87ff-eb7bca24875f'],"[50.6, 30.5]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.159
3d6e3629-a791-41c8-ac1c-0d4ea2835d21,30,1,00:00:22.107,0,22,2,0.0,3,Dispossessed,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['fe1fd31f-48f1-43c4-9c1f-86b8f494a4b2'],"[73.3, 49.4]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.107
fe1fd31f-48f1-43c4-9c1f-86b8f494a4b2,31,1,00:00:22.107,0,22,3,0.0,4,Duel,322,Eibar,1,Regular Play,322,Eibar,,,['3d6e3629-a791-41c8-ac1c-0d4ea2835d21'],"[46.8, 30.7]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,,,,,,,,,,,,,,,,,True,True,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.107
b0c54a71-f27c-4f6a-bf7c-afa9dce864ed,32,1,00:00:22.107,0,22,3,2.580261,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['eb085c20-161b-44c5-85f4-4cfe90aadabe', 'fe1fd31f-48f1-43c4-9c1f-86b8f494a4b2']","[46.8, 30.7]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,,,,,,,,,,"[56.1, 31.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.107
eb085c20-161b-44c5-85f4-4cfe90aadabe,33,1,00:00:24.687,0,24,3,0.530218,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['bfd236c2-e5eb-413e-8aa6-4769a4bf0323'],"[56.1, 31.3]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,6557.0,Adrián González Morales,7.3239336,-2.5308666,1.0,Ground Pass,"[50.1, 27.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.687
bfd236c2-e5eb-413e-8aa6-4769a4bf0323,34,1,00:00:25.217,0,25,3,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['eb085c20-161b-44c5-85f4-4cfe90aadabe'],"[50.1, 27.1]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.217
cba746b4-5fee-4491-8cc1-4cd0faa8d293,35,1,00:00:25.217,0,25,3,0.009025001,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['1b1d77fa-106a-4023-a0d0-2cee9d89f89b', 'bfd236c2-e5eb-413e-8aa6-4769a4bf0323']","[50.1, 27.1]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,"[55.8, 26.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.217
1b1d77fa-106a-4023-a0d0-2cee9d89f89b,36,1,00:00:25.226,0,25,3,0.930468,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['713ec06d-ea59-42fa-81d6-623bff35bbb4'],"[55.8, 26.9]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,6712.0,Gonzalo Escalante,10.993179,1.9529918,1.0,Ground Pass,"[51.7, 37.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.226
713ec06d-ea59-42fa-81d6-623bff35bbb4,37,1,00:00:26.157,0,26,3,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['1b1d77fa-106a-4023-a0d0-2cee9d89f89b'],"[51.7, 37.1]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.157
a0b29a99-1c94-4246-bb94-a33195e46114,38,1,00:00:26.157,0,26,3,1.720001,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['06cbf350-3509-4471-970b-5a1a28e526c8', '713ec06d-ea59-42fa-81d6-623bff35bbb4']","[51.7, 37.1]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,"[47.0, 32.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.157
06cbf350-3509-4471-970b-5a1a28e526c8,39,1,00:00:27.877,0,27,3,1.524806,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['e6908b8d-03a2-4e26-acbf-d15ce180d21f'],"[47.0, 32.1]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,6837.0,Mauro Javier Dos Santos,24.101868,2.1553466,1.0,Ground Pass,"[33.7, 52.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.877
e6908b8d-03a2-4e26-acbf-d15ce180d21f,40,1,00:00:29.401,0,29,3,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['06cbf350-3509-4471-970b-5a1a28e526c8'],"[33.7, 52.2]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.401
