id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,pass_aerial_won,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,foul_won_defensive,pass_switch,interception_outcome_id,interception_outcome_name,counterpress,out,pass_no_touch,pass_assisted_shot_id,pass_shot_assist,pass_through_ball,pass_technique_id,pass_technique_name,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble_outcome_id,dribble_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,dribble_nutmeg,dribble_overrun,clearance_left_foot,clearance_aerial_won,clearance_right_foot,shot_aerial_won,pass_inswinging,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_miscommunication,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_deflection,pass_goal_assist,block_offensive,pass_outswinging,pass_cut_back,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
da6df80b-302f-4d61-8349-e9405e32498b,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,218,Real Betis,1,Regular Play,218,Real Betis,442.0,"[{'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 11634, 'name': 'Cristiano Piccini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 12}, {'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 27347, 'name': 'Juan Manuel Vargas Risco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 24162, 'name': 'Xavier Torres Buigues'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 27346, 'name': 'Petros Matheus dos Santos Araújo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 25}, {'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 19724, 'name': 'Rafael van der Vaart'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 23}, {'player': {'id': 6630, 'name': 'Jorge Molina Vidal'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 19}, {'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
883de58e-717c-4996-a5ea-a4ee2e97fb90,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,218,Real Betis,1,Regular Play,219,RC Deportivo La Coruña,4231.0,"[{'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 6777, 'name': 'Sidnei Rechel da Silva Júnior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 24234, 'name': 'Juan Domínguez Lamas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 6733, 'name': 'Pedro Mosquera Parada'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6728, 'name': 'Federico Nicolás Cartabia'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 5724, 'name': 'Fayçal Fajr'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 19}, {'player': {'id': 6734, 'name': 'Luis Carlos Correia Pinto'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 16}, {'player': {'id': 26288, 'name': 'Jonathan Javier Rodríguez Portillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
dcddc1e0-158b-404d-b9b6-fe5ba9a07625,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,218,Real Betis,1,Regular Play,218,Real Betis,,,['8ac6a1f1-d22b-463c-a070-9873a392a031'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8ac6a1f1-d22b-463c-a070-9873a392a031,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,218,Real Betis,1,Regular Play,219,RC Deportivo La Coruña,,,['dcddc1e0-158b-404d-b9b6-fe5ba9a07625'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
e47abd12-21a2-496b-b8b5-915a604697a8,5,1,00:00:00.624,0,0,2,0.276798,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['d0334025-d854-4b06-9e03-772954d695d4'],True,"[61.0, 40.1]",26288.0,Jonathan Javier Rodríguez Portillo,23.0,Center Forward,5724.0,Fayçal Fajr,2.2,-1.5707964,1.0,Ground Pass,"[61.0, 37.9]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.624
d0334025-d854-4b06-9e03-772954d695d4,6,1,00:00:00.901,0,0,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['e47abd12-21a2-496b-b8b5-915a604697a8'],,"[61.0, 37.9]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.901
bf77bd7e-e43d-496f-82ed-93d4fe9c651d,7,1,00:00:00.901,0,0,2,1.337933,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['18f88059-53b0-4b8c-97cd-ce1be13c4cbd'],,"[59.6, 37.7]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,6733.0,Pedro Mosquera Parada,10.9252,2.7270858,1.0,Ground Pass,"[49.6, 42.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.901
18f88059-53b0-4b8c-97cd-ce1be13c4cbd,8,1,00:00:02.239,0,2,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['bf77bd7e-e43d-496f-82ed-93d4fe9c651d'],,"[49.6, 42.1]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.239
05739455-0922-428a-809b-1155426d31fd,9,1,00:00:02.239,0,2,2,0.548324,43,Carry,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['18f88059-53b0-4b8c-97cd-ce1be13c4cbd', '3bfa0dab-e72c-4ed0-b140-6cce86531f8b']",,"[49.6, 42.1]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,"[49.0, 42.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.239
3bfa0dab-e72c-4ed0-b140-6cce86531f8b,10,1,00:00:02.787,0,2,2,2.246454,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['66aae41b-3877-43a2-814d-ac9a98e1b127'],,"[49.0, 42.5]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,23800.0,Laureano Sanabria Ruiz,32.559177,2.0880377,1.0,Ground Pass,"[32.9, 70.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.787
66aae41b-3877-43a2-814d-ac9a98e1b127,11,1,00:00:05.034,0,5,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['3bfa0dab-e72c-4ed0-b140-6cce86531f8b'],,"[32.9, 70.8]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.034
6d073bf3-d31a-4dc0-a018-0a18a2b8259d,12,1,00:00:05.034,0,5,2,1.177759,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['207adbf5-5346-43e0-b9f8-766e29a19b9e'],,"[32.9, 70.8]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,6869.0,Alejandro Arribas Garrido,13.401492,-2.2292216,1.0,Ground Pass,"[24.7, 60.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.034
207adbf5-5346-43e0-b9f8-766e29a19b9e,13,1,00:00:06.212,0,6,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['6d073bf3-d31a-4dc0-a018-0a18a2b8259d'],,"[24.7, 60.2]",6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.212
01f1bfb1-25fd-4979-b9a9-ced6e3f1fe30,14,1,00:00:06.212,0,6,2,1.188003,43,Carry,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['207adbf5-5346-43e0-b9f8-766e29a19b9e', '72f8c330-e868-438e-98e7-80d7e1eb5f67']",,"[24.7, 60.2]",6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,,,,,,,,,,,,"[24.9, 60.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.212
72f8c330-e868-438e-98e7-80d7e1eb5f67,15,1,00:00:07.400,0,7,2,2.76606,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['73f2f61f-7116-4a44-bbfe-55873d5ab16a', '8a36bcc1-cd1c-41e2-b359-aa2b2da5e7cc']",,"[24.9, 60.2]",6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,26288.0,Jonathan Javier Rodríguez Portillo,50.382935,0.12337026,3.0,High Pass,"[74.9, 66.4]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4
8a36bcc1-cd1c-41e2-b359-aa2b2da5e7cc,16,1,00:00:10.166,0,10,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['72f8c330-e868-438e-98e7-80d7e1eb5f67'],,"[73.6, 65.4]",26288.0,Jonathan Javier Rodríguez Portillo,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.166
73f2f61f-7116-4a44-bbfe-55873d5ab16a,17,1,00:00:10.166,0,10,2,1.246115,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,218,Real Betis,,,"['3052a5fb-1ddd-4256-a2aa-44e9cfee28f9', '609f5ff7-4ef1-4149-9c42-5147a6e2ea5f', '72f8c330-e868-438e-98e7-80d7e1eb5f67', 'a3a9ba7f-aa25-491b-9d95-1e847ee5861d']",,"[45.2, 13.7]",27349.0,Heiko Westermann,5.0,Left Center Back,27346.0,Petros Matheus dos Santos Araújo,11.4947815,-0.37404442,2.0,Low Pass,"[55.9, 9.5]",,,66.0,Recovery,,9.0,Incomplete,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.166
609f5ff7-4ef1-4149-9c42-5147a6e2ea5f,18,1,00:00:10.166,0,10,2,0.0,4,Duel,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['73f2f61f-7116-4a44-bbfe-55873d5ab16a'],,"[74.9, 66.4]",26288.0,Jonathan Javier Rodríguez Portillo,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.166
a3a9ba7f-aa25-491b-9d95-1e847ee5861d,19,1,00:00:11.412,0,11,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,218,Real Betis,,,['73f2f61f-7116-4a44-bbfe-55873d5ab16a'],,"[61.7, 7.5]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.412
3052a5fb-1ddd-4256-a2aa-44e9cfee28f9,20,1,00:00:11.412,0,11,2,0.0,2,Ball Recovery,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['73f2f61f-7116-4a44-bbfe-55873d5ab16a'],,"[64.2, 70.6]",6728.0,Federico Nicolás Cartabia,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.412
17266101-5d1d-4b4c-aca8-23a6ca5754cc,21,1,00:00:11.412,0,11,2,2.111401,43,Carry,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['0a5a63ee-0eb0-4a8c-9086-40ccccbb23ac', '3052a5fb-1ddd-4256-a2aa-44e9cfee28f9', '9e2f36bc-d021-46ed-9af7-74ccb6327263']",,"[64.2, 70.6]",6728.0,Federico Nicolás Cartabia,17.0,Right Wing,,,,,,,,,,,,"[64.6, 55.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.412
9e2f36bc-d021-46ed-9af7-74ccb6327263,22,1,00:00:11.833,0,11,2,1.736694,17,Pressure,219,RC Deportivo La Coruña,9,From Kick Off,218,Real Betis,,,"['0a5a63ee-0eb0-4a8c-9086-40ccccbb23ac', '17266101-5d1d-4b4c-aca8-23a6ca5754cc']",,"[58.5, 9.3]",19724.0,Rafael van der Vaart,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.833
0a5a63ee-0eb0-4a8c-9086-40ccccbb23ac,23,1,00:00:13.523,0,13,2,1.530625,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['883d250b-a8d8-471f-adde-b07353db0c84', '9e2f36bc-d021-46ed-9af7-74ccb6327263']",,"[64.6, 55.0]",6728.0,Federico Nicolás Cartabia,17.0,Right Wing,6733.0,Pedro Mosquera Parada,28.769602,-1.6403702,1.0,Ground Pass,"[62.6, 26.3]",38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.523
883d250b-a8d8-471f-adde-b07353db0c84,24,1,00:00:15.054,0,15,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['0a5a63ee-0eb0-4a8c-9086-40ccccbb23ac'],,"[62.6, 26.3]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.054
642a4f70-81a1-4903-ae2e-c0cb9494261d,25,1,00:00:15.054,0,15,2,1.149656,43,Carry,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['76b03ee8-1175-4740-ba89-364c291b9b5e', '883d250b-a8d8-471f-adde-b07353db0c84']",,"[62.6, 26.3]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,"[65.2, 23.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.054
76b03ee8-1175-4740-ba89-364c291b9b5e,26,1,00:00:16.203,0,16,2,1.273035,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['339bb21b-7343-4df6-ac77-b48b4e859076'],,"[65.2, 23.1]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,6734.0,Luis Carlos Correia Pinto,17.507141,-0.8987316,1.0,Ground Pass,"[76.1, 9.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.203
339bb21b-7343-4df6-ac77-b48b4e859076,27,1,00:00:17.476,0,17,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['76b03ee8-1175-4740-ba89-364c291b9b5e'],,"[76.1, 9.4]",6734.0,Luis Carlos Correia Pinto,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.476
945b5d49-18c3-4f68-be7e-56f7a14b244c,28,1,00:00:17.476,0,17,2,1.364325,43,Carry,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['2c929115-b7b2-4c4a-8143-b53d847dc6e0', '339bb21b-7343-4df6-ac77-b48b4e859076']",,"[76.1, 9.4]",6734.0,Luis Carlos Correia Pinto,21.0,Left Wing,,,,,,,,,,,,"[75.3, 8.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.476
2c929115-b7b2-4c4a-8143-b53d847dc6e0,29,1,00:00:18.841,0,18,2,1.009943,30,Pass,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['53f128b7-4460-482c-93ec-6c63910d1000'],,"[75.3, 8.2]",6734.0,Luis Carlos Correia Pinto,21.0,Left Wing,5724.0,Fayçal Fajr,18.809572,-0.031904064,1.0,Ground Pass,"[94.1, 7.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.841
53f128b7-4460-482c-93ec-6c63910d1000,30,1,00:00:19.851,0,19,2,,42,Ball Receipt*,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['2c929115-b7b2-4c4a-8143-b53d847dc6e0'],,"[94.1, 7.6]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.851
634decfa-8f81-442c-9b68-0222d33140cd,31,1,00:00:19.851,0,19,2,1.124208,43,Carry,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,"['2bb819b2-4805-4ac0-9433-94d3464293fe', '53f128b7-4460-482c-93ec-6c63910d1000', 'b052417c-5265-4f57-bddf-5e4bef2b551b']",,"[94.1, 7.6]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,"[92.5, 4.2]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.851
b052417c-5265-4f57-bddf-5e4bef2b551b,32,1,00:00:20.498,0,20,2,0.47666,17,Pressure,219,RC Deportivo La Coruña,9,From Kick Off,218,Real Betis,,,['634decfa-8f81-442c-9b68-0222d33140cd'],,"[25.8, 73.1]",6872.0,Bruno González Cabrera,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.498
2bb819b2-4805-4ac0-9433-94d3464293fe,33,1,00:00:20.975,0,20,2,0.0,3,Dispossessed,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,,,['d41c49f3-7299-435f-b2d7-dafca25290a1'],,"[92.5, 4.2]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.975
d41c49f3-7299-435f-b2d7-dafca25290a1,34,1,00:00:20.975,0,20,2,0.0,4,Duel,219,RC Deportivo La Coruña,9,From Kick Off,218,Real Betis,,,['2bb819b2-4805-4ac0-9433-94d3464293fe'],,"[27.6, 75.9]",6872.0,Bruno González Cabrera,3.0,Right Center Back,,,,,,,,,,,,,,,,,True,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.975
21f2f5b3-94d5-4b69-80a0-06dfa2141898,35,1,00:00:31.862,0,31,3,0.897861,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['05ac983c-f72f-4ac3-ba20-0ddb607fb021'],,"[99.1, 0.1]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,5724.0,Fayçal Fajr,11.225863,0.45169598,2.0,Low Pass,"[109.2, 5.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.862
05ac983c-f72f-4ac3-ba20-0ddb607fb021,36,1,00:00:32.760,0,32,3,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['21f2f5b3-94d5-4b69-80a0-06dfa2141898'],,"[109.2, 5.0]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.76
f7709547-97b6-4e70-8d83-b77b89955ec9,37,1,00:00:32.760,0,32,3,1.703029,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['05ac983c-f72f-4ac3-ba20-0ddb607fb021', 'd322f5a9-16f6-4bff-986d-985207595b0a', 'df28f234-2dfd-4e5b-b915-290c471fae5a']",,"[109.2, 5.0]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,"[108.0, 3.6]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.76
d322f5a9-16f6-4bff-986d-985207595b0a,38,1,00:00:33.038,0,33,3,1.240005,17,Pressure,219,RC Deportivo La Coruña,4,From Throw In,218,Real Betis,,,['f7709547-97b6-4e70-8d83-b77b89955ec9'],,"[10.9, 71.5]",24162.0,Xavier Torres Buigues,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.038
df28f234-2dfd-4e5b-b915-290c471fae5a,39,1,00:00:34.463,0,34,3,0.0,3,Dispossessed,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['0c92fc28-b82c-4e22-85e3-cde29d80ba97'],,"[108.0, 3.6]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.463
0c92fc28-b82c-4e22-85e3-cde29d80ba97,40,1,00:00:34.463,0,34,3,0.0,4,Duel,219,RC Deportivo La Coruña,4,From Throw In,218,Real Betis,,,['df28f234-2dfd-4e5b-b915-290c471fae5a'],,"[12.1, 76.5]",24162.0,Xavier Torres Buigues,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.463
