id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,counterpress,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,pass_inswinging,pass_technique_id,pass_technique_name,out,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_cross,interception_outcome_id,interception_outcome_name,clearance_left_foot,foul_won_defensive,off_camera,goalkeeper_end_location,pass_through_ball,pass_cut_back,clearance_right_foot,pass_goal_assist,shot_one_on_one,dribble_overrun,pass_switch,pass_miscommunication,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_penalty,shot_first_time,clearance_aerial_won,shot_open_goal,shot_aerial_won,pass_outswinging,injury_stoppage_in_chain,ball_recovery_offensive,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,ball_recovery_recovery_failure,block_deflection,pass_straight,block_offensive,timestamp_seconds
c011096b-a293-48f0-b32a-bbe0bc87804a,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,214,Espanyol,1,Regular Play,214,Espanyol,442.0,"[{'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6709, 'name': 'Anaitz Arbilla Zabala'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 15297, 'name': 'Mickaël Ciani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 22}, {'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 24072, 'name': 'Salvador Sevilla López'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 8}, {'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 5}, {'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 20}, {'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
531050c5-737f-4c2b-a467-87c0bf904115,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,214,Espanyol,1,Regular Play,220,Real Madrid,4231.0,"[{'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5721, 'name': 'Daniel Carvajal Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 11}, {'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 19677, 'name': 'Karim Benzema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
343af56b-9ab1-407b-95b3-61810cca330c,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,214,Espanyol,1,Regular Play,214,Espanyol,,,['c8be283a-f916-49a7-ac1e-748b5745b5d0'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
c8be283a-f916-49a7-ac1e-748b5745b5d0,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,214,Espanyol,1,Regular Play,220,Real Madrid,,,['343af56b-9ab1-407b-95b3-61810cca330c'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2aaa38dd-55f1-4e6e-b114-96e5580f968e,5,1,00:00:00.515,0,0,2,0.205092,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['12ad88c1-c06d-4265-bca6-0e119d82e08e'],"[60.0, 40.0]",7781.0,Felipe Salvador Caicedo Corozo,22.0,Right Center Forward,6766.0,Gerard Moreno Balaguero,3.1400638,-1.7307094,1.0,Ground Pass,"[59.5, 36.9]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.515
12ad88c1-c06d-4265-bca6-0e119d82e08e,6,1,00:00:00.720,0,0,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['2aaa38dd-55f1-4e6e-b114-96e5580f968e'],"[59.5, 36.9]",6766.0,Gerard Moreno Balaguero,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72
fbd51c73-cd9a-46d2-a809-e3a0ba54681f,7,1,00:00:00.720,0,0,2,0.336117,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['12ad88c1-c06d-4265-bca6-0e119d82e08e', '6eef6eb7-ccf3-4599-85c6-d4b61b7dad89']","[59.5, 36.9]",6766.0,Gerard Moreno Balaguero,24.0,Left Center Forward,,,,,,,,,,,,"[59.1, 37.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72
6eef6eb7-ccf3-4599-85c6-d4b61b7dad89,8,1,00:00:01.057,0,1,2,1.133042,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['fc2a24ce-08ec-42a3-8e0b-b43c3f936903'],"[59.1, 37.2]",6766.0,Gerard Moreno Balaguero,24.0,Left Center Forward,6791.0,Javier López Rodríguez,15.0,3.1415927,1.0,Ground Pass,"[44.1, 37.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.057
fc2a24ce-08ec-42a3-8e0b-b43c3f936903,9,1,00:00:02.190,0,2,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['6eef6eb7-ccf3-4599-85c6-d4b61b7dad89'],"[44.1, 37.2]",6791.0,Javier López Rodríguez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19
443e0c94-33b6-40ab-ac47-53549b61baae,10,1,00:00:02.190,0,2,2,0.755801,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['381d247e-e3f8-4c43-a9af-e30cd5cc3aad', 'fc2a24ce-08ec-42a3-8e0b-b43c3f936903']","[44.1, 37.2]",6791.0,Javier López Rodríguez,11.0,Left Defensive Midfield,,,,,,,,,,,,"[44.1, 37.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19
381d247e-e3f8-4c43-a9af-e30cd5cc3aad,11,1,00:00:02.945,0,2,2,2.392159,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['47a34a36-1f40-4010-a168-f6cace81b3d3'],"[44.1, 37.2]",6791.0,Javier López Rodríguez,11.0,Left Defensive Midfield,15297.0,Mickaël Ciani,22.524876,2.086088,1.0,Ground Pass,"[33.0, 56.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.945
47a34a36-1f40-4010-a168-f6cace81b3d3,12,1,00:00:05.338,0,5,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['381d247e-e3f8-4c43-a9af-e30cd5cc3aad'],"[33.0, 56.8]",15297.0,Mickaël Ciani,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.338
30476ae8-abbb-4224-af71-6df8cd301d44,13,1,00:00:05.338,0,5,2,1.528195,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['0ad39fb5-4cff-4fe7-aa53-3311fa6e6a00', '3049d5e2-a701-4a85-a59a-eb9841fc1fc5', '47a34a36-1f40-4010-a168-f6cace81b3d3']","[33.0, 56.8]",15297.0,Mickaël Ciani,3.0,Right Center Back,,,,,,,,,,,,"[40.9, 66.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.338
0ad39fb5-4cff-4fe7-aa53-3311fa6e6a00,14,1,00:00:06.094,0,6,2,0.880467,17,Pressure,214,Espanyol,9,From Kick Off,220,Real Madrid,,,"['30476ae8-abbb-4224-af71-6df8cd301d44', '3049d5e2-a701-4a85-a59a-eb9841fc1fc5']","[84.3, 19.0]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.094
3049d5e2-a701-4a85-a59a-eb9841fc1fc5,15,1,00:00:06.866,0,6,2,5.066038,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['0ad39fb5-4cff-4fe7-aa53-3311fa6e6a00', 'dc884375-d0f6-4976-a29e-4a7bcf6ea8dd']","[40.9, 66.5]",15297.0,Mickaël Ciani,3.0,Right Center Back,,,75.72219,-0.16449736,3.0,High Pass,"[115.6, 54.1]",40.0,Right Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.866
dc884375-d0f6-4976-a29e-4a7bcf6ea8dd,16,1,00:00:11.932,0,11,2,0.0,2,Ball Recovery,214,Espanyol,9,From Kick Off,220,Real Madrid,,,['3049d5e2-a701-4a85-a59a-eb9841fc1fc5'],"[4.5, 26.0]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.932
01fbf21b-f664-4d4c-9fb0-cdf78a28068d,17,1,00:00:11.932,0,11,2,13.508448,43,Carry,214,Espanyol,9,From Kick Off,220,Real Madrid,,,"['1629b316-dd8c-48bc-a747-4e110634ff75', 'dc884375-d0f6-4976-a29e-4a7bcf6ea8dd']","[4.5, 26.0]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,,,,,,,,,,,,"[26.1, 40.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.932
1629b316-dd8c-48bc-a747-4e110634ff75,18,1,00:00:25.440,0,25,2,3.024774,30,Pass,214,Espanyol,9,From Kick Off,220,Real Madrid,,,"['498313e6-7a21-4963-b66d-f6c9d6af7f4b', 'b24a66ed-5e56-4cb0-bf61-2e04bc95ed3a']","[26.1, 40.8]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,5207.0,Cristiano Ronaldo dos Santos Aveiro,54.143234,-0.3585545,3.0,High Pass,"[76.8, 21.8]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.44
498313e6-7a21-4963-b66d-f6c9d6af7f4b,19,1,00:00:28.465,0,28,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,220,Real Madrid,,,['1629b316-dd8c-48bc-a747-4e110634ff75'],"[75.1, 20.5]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.465
21159bff-0779-490b-b247-52e9b49dbe9d,20,1,00:00:28.465,0,28,2,0.0,4,Duel,214,Espanyol,9,From Kick Off,220,Real Madrid,,,['b24a66ed-5e56-4cb0-bf61-2e04bc95ed3a'],"[76.8, 21.8]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,True,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.465
b24a66ed-5e56-4cb0-bf61-2e04bc95ed3a,21,1,00:00:28.465,0,28,2,3.212621,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['1629b316-dd8c-48bc-a747-4e110634ff75', '21159bff-0779-490b-b247-52e9b49dbe9d', '5ce18b00-1f61-48f6-8a9a-824470aadde6']","[43.3, 58.3]",15297.0,Mickaël Ciani,3.0,Right Center Back,6709.0,Anaitz Arbilla Zabala,34.306995,2.6596942,3.0,High Pass,"[12.9, 74.2]",,,66.0,Recovery,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.465
5ce18b00-1f61-48f6-8a9a-824470aadde6,22,1,00:00:31.678,0,31,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['b24a66ed-5e56-4cb0-bf61-2e04bc95ed3a'],"[12.9, 74.2]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.678
ce94a15e-724a-43bf-bd26-3a8437033db7,23,1,00:00:31.678,0,31,2,3.9486,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['5ce18b00-1f61-48f6-8a9a-824470aadde6', 'dd19b03e-e5cc-43eb-b220-201af0678b97']","[12.9, 74.2]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,,,,,,,,,,,,"[17.4, 73.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.678
dd19b03e-e5cc-43eb-b220-201af0678b97,24,1,00:00:35.626,0,35,2,3.001465,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['b1d94f8b-e67a-4dfe-b039-ac93da7c0f0a'],"[17.4, 73.7]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,7781.0,Felipe Salvador Caicedo Corozo,43.800457,-0.004566178,3.0,High Pass,"[61.2, 73.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.626
14effbae-b064-4605-8e36-70f60a28693a,25,1,00:00:38.358,0,38,2,0.297908,17,Pressure,214,Espanyol,9,From Kick Off,220,Real Madrid,,,"['b1d94f8b-e67a-4dfe-b039-ac93da7c0f0a', 'd6171835-3315-4f84-9dcd-406222b85de6']","[56.9, 6.6]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.358
b1d94f8b-e67a-4dfe-b039-ac93da7c0f0a,26,1,00:00:38.628,0,38,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['14effbae-b064-4605-8e36-70f60a28693a', 'dd19b03e-e5cc-43eb-b220-201af0678b97']","[61.2, 73.5]",7781.0,Felipe Salvador Caicedo Corozo,22.0,Right Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.628
d6171835-3315-4f84-9dcd-406222b85de6,27,1,00:00:38.628,0,38,2,0.105552,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['14effbae-b064-4605-8e36-70f60a28693a', '437cbbe1-c96c-4f39-a458-81e4ddf06ce7', 'b1d94f8b-e67a-4dfe-b039-ac93da7c0f0a']","[61.2, 73.5]",7781.0,Felipe Salvador Caicedo Corozo,22.0,Right Center Forward,,,,,,,,,,,,"[61.9, 73.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.628
437cbbe1-c96c-4f39-a458-81e4ddf06ce7,28,1,00:00:38.733,0,38,2,0.0,38,Miscontrol,214,Espanyol,9,From Kick Off,214,Espanyol,,,,"[61.9, 73.5]",7781.0,Felipe Salvador Caicedo Corozo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.733
1199adea-38e8-406b-8ca5-8d67143fb353,29,1,00:00:39.018,0,39,3,0.0,2,Ball Recovery,220,Real Madrid,1,Regular Play,220,Real Madrid,,,,"[59.9, 6.6]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.018
4f8d9abb-3e15-4ffa-ba6e-cba978b54ad2,30,1,00:00:39.018,0,39,3,0.988243,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['1199adea-38e8-406b-8ca5-8d67143fb353', '52fb3667-1754-47a2-9e75-07116c0d7337', 'e2f42025-de9d-493d-b8aa-4cb5ef0917c2']","[59.9, 6.6]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,"[62.1, 5.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.018
e2f42025-de9d-493d-b8aa-4cb5ef0917c2,31,1,00:00:39.747,0,39,3,0.588561,17,Pressure,220,Real Madrid,1,Regular Play,214,Espanyol,,,"['4f8d9abb-3e15-4ffa-ba6e-cba978b54ad2', '52fb3667-1754-47a2-9e75-07116c0d7337']","[62.9, 75.2]",7781.0,Felipe Salvador Caicedo Corozo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.747
52fb3667-1754-47a2-9e75-07116c0d7337,32,1,00:00:40.006,0,40,3,0.405851,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['455b98b9-6b5f-4d44-b61b-9f5d2cb1b5d4', 'e2f42025-de9d-493d-b8aa-4cb5ef0917c2']","[62.1, 5.7]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,5539.0,Carlos Henrique Casimiro,7.302739,1.5981867,1.0,Ground Pass,"[61.9, 13.0]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.006
455b98b9-6b5f-4d44-b61b-9f5d2cb1b5d4,33,1,00:00:40.412,0,40,3,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['52fb3667-1754-47a2-9e75-07116c0d7337'],"[61.9, 13.0]",5539.0,Carlos Henrique Casimiro,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.412
ab90c5b0-b14d-421f-bc5b-0d2c73d6adbc,34,1,00:00:40.412,0,40,3,1.074558,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['455b98b9-6b5f-4d44-b61b-9f5d2cb1b5d4', '698485b9-9fca-47e0-bbfc-f29c7988b33b']","[61.9, 13.0]",5539.0,Carlos Henrique Casimiro,9.0,Right Defensive Midfield,,,,,,,,,,,,"[58.7, 13.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.412
698485b9-9fca-47e0-bbfc-f29c7988b33b,35,1,00:00:41.486,0,41,3,1.121627,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['802fbd75-61c9-42df-88f3-b457e082f42c'],"[58.7, 13.2]",5539.0,Carlos Henrique Casimiro,9.0,Right Defensive Midfield,20016.0,Kléper Laveran Lima Ferreira,20.761744,2.2914388,1.0,Ground Pass,"[45.0, 28.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.486
802fbd75-61c9-42df-88f3-b457e082f42c,36,1,00:00:42.608,0,42,3,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['698485b9-9fca-47e0-bbfc-f29c7988b33b'],"[45.0, 28.8]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.608
c8801d82-302d-4dd8-8c53-1c354ab074c7,37,1,00:00:42.608,0,42,3,1.177378,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['802fbd75-61c9-42df-88f3-b457e082f42c', 'fea18a71-023c-4d25-bf6f-35d9ac09cd50']","[45.0, 28.8]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,"[43.7, 31.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.608
fea18a71-023c-4d25-bf6f-35d9ac09cd50,38,1,00:00:43.785,0,43,3,2.512744,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['d6f90777-f792-4238-8b34-43f3435c4ed8'],"[43.7, 31.6]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,5721.0,Daniel Carvajal Ramos,25.7,1.4459587,1.0,Ground Pass,"[46.9, 57.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.785
d6f90777-f792-4238-8b34-43f3435c4ed8,39,1,00:00:46.298,0,46,3,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['fea18a71-023c-4d25-bf6f-35d9ac09cd50'],"[46.9, 57.1]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.298
b9b8793a-07b8-47ed-973a-7b567eced2a4,40,1,00:00:46.298,0,46,3,1.86829,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['0a5b8b2f-b5da-4a92-952c-84ff98f3fde9', 'd6f90777-f792-4238-8b34-43f3435c4ed8']","[46.9, 57.1]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,"[58.2, 74.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.298
