id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,out,miscontrol_aerial_won,pass_cross,foul_won_defensive,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,clearance_right_foot,pass_switch,pass_through_ball,pass_technique_id,pass_technique_name,pass_deflected,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_penalty,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,ball_recovery_recovery_failure,pass_outswinging,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_freeze_frame,clearance_left_foot,goalkeeper_end_location,pass_inswinging,shot_one_on_one,dribble_overrun,shot_aerial_won,shot_first_time,pass_cut_back,block_offensive,pass_goal_assist,pass_no_touch,shot_deflected,block_deflection,foul_committed_advantage,foul_won_advantage,ball_recovery_offensive,pass_straight,timestamp_seconds
9bf8ac54-970f-43d8-a323-dcfaaf201e8b,1157,1,00:28:55.618,28,55,68,1.319357,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['7cea812a-7655-4cc7-aa53-dfb297a8dfb4', '81778e6f-628c-4f20-ac14-c6a8e6230a4c']",,"[14.2, 41.8]",24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,,,,,,,,,,,,"[15.7, 48.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1735.618
81778e6f-628c-4f20-ac14-c6a8e6230a4c,1158,1,00:28:56.938,28,56,68,3.301281,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['d5e07ccb-6861-4d8d-af18-674c04279d1e'],,"[15.7, 48.0]",24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,9246.0,Patrick Ebert,45.505714,0.16334233,3.0,High Pass,"[60.6, 55.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.938
d5e07ccb-6861-4d8d-af18-674c04279d1e,1159,1,00:29:00.239,29,0,68,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['81778e6f-628c-4f20-ac14-c6a8e6230a4c'],,"[60.6, 55.4]",9246.0,Patrick Ebert,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740.239
fdf7f74f-066f-4a46-b9ba-356fa9a288ce,1160,1,00:29:00.317,29,0,68,0.0,4,Duel,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,,,['50ecc532-3a19-4848-9887-876639643da2'],,"[59.5, 24.7]",19668.0,Augusto Matías Fernández,10.0,Center Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740.317
50ecc532-3a19-4848-9887-876639643da2,1161,1,00:29:00.317,29,0,68,2.685151,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['4adbbf5f-1766-447e-b996-2a448b616baf', 'fdf7f74f-066f-4a46-b9ba-356fa9a288ce']",,"[60.6, 55.4]",9246.0,Patrick Ebert,19.0,Center Attacking Midfield,,,32.684093,-1.1550572,2.0,Low Pass,"[73.8, 25.5]",,,,,,True,9.0,Incomplete,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740.317
4adbbf5f-1766-447e-b996-2a448b616baf,1162,1,00:29:03.002,29,3,69,0.0,2,Ball Recovery,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['50ecc532-3a19-4848-9887-876639643da2'],,"[46.3, 54.6]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743.002
1d6a3814-4324-4925-b345-118279ea8668,1163,1,00:29:03.002,29,3,69,1.477002,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['216a3d99-2918-4327-bfea-49411248cdf5', '4adbbf5f-1766-447e-b996-2a448b616baf']",,"[46.3, 54.6]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,"[48.6, 56.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743.002
216a3d99-2918-4327-bfea-49411248cdf5,1164,1,00:29:04.479,29,4,69,0.846221,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['71332dbb-8109-4f94-bef4-c9485578df40'],,"[48.6, 56.6]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,6801.0,Pedro Pablo Hernández,10.044899,-0.17005862,1.0,Ground Pass,"[58.5, 54.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744.479
71332dbb-8109-4f94-bef4-c9485578df40,1165,1,00:29:05.325,29,5,69,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['216a3d99-2918-4327-bfea-49411248cdf5'],,"[58.5, 54.9]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745.325
3d0ae40f-db59-4fb6-a015-e6399b71e0ee,1166,1,00:29:05.325,29,5,69,0.068779,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['71332dbb-8109-4f94-bef4-c9485578df40', 'e158c80a-b2ec-4c03-8f82-2b81b6ff6ae3']",,"[58.5, 54.9]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,"[58.5, 54.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745.325
e158c80a-b2ec-4c03-8f82-2b81b6ff6ae3,1167,1,00:29:05.394,29,5,69,0.836497,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['7321beee-868b-4d57-8119-026f92b87d09'],,"[58.5, 54.9]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,6794.0,Gustavo Daniel Cabral Cáceres,10.592922,-3.009041,1.0,Ground Pass,"[48.0, 53.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745.394
7321beee-868b-4d57-8119-026f92b87d09,1168,1,00:29:06.230,29,6,69,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['e158c80a-b2ec-4c03-8f82-2b81b6ff6ae3'],,"[48.0, 53.5]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746.23
d0009b0e-56d2-4b49-aa03-2a78d46c33ad,1169,1,00:29:06.230,29,6,69,0.579123,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['7321beee-868b-4d57-8119-026f92b87d09', 'f3005cbe-c7ae-47be-b208-b9f5abaea122']",,"[48.0, 53.5]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,"[47.8, 53.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746.23
f3005cbe-c7ae-47be-b208-b9f5abaea122,1170,1,00:29:06.809,29,6,69,1.164677,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['f6987dcc-17a7-4153-99f7-ad5f1acde884'],,"[47.8, 53.5]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,19668.0,Augusto Matías Fernández,12.5004,-1.1680053,1.0,Ground Pass,"[52.7, 42.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746.809
f6987dcc-17a7-4153-99f7-ad5f1acde884,1171,1,00:29:07.974,29,7,69,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['f3005cbe-c7ae-47be-b208-b9f5abaea122'],,"[52.7, 42.0]",19668.0,Augusto Matías Fernández,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747.974
3fa8aba4-a5c8-461b-bf27-03edd222e84d,1172,1,00:29:07.974,29,7,69,0.742767,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['a004e015-0d40-4b0b-9769-eede0a49bba7', 'f6987dcc-17a7-4153-99f7-ad5f1acde884']",,"[52.7, 42.0]",19668.0,Augusto Matías Fernández,10.0,Center Defensive Midfield,,,,,,,,,,,,"[52.7, 42.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747.974
a004e015-0d40-4b0b-9769-eede0a49bba7,1173,1,00:29:08.717,29,8,69,1.155862,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['fb27a4c7-fde0-4813-8dae-24e21293f97b'],,"[52.7, 42.7]",19668.0,Augusto Matías Fernández,10.0,Center Defensive Midfield,7105.0,Fabián Ariel Orellana Valenzuela,19.341406,0.8475889,1.0,Ground Pass,"[65.5, 57.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748.717
fb27a4c7-fde0-4813-8dae-24e21293f97b,1174,1,00:29:09.873,29,9,69,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['a004e015-0d40-4b0b-9769-eede0a49bba7'],,"[65.5, 57.2]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.873
5179bbf0-a9e1-4a8c-97a1-2f7118532081,1175,1,00:29:09.873,29,9,69,1.46111,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['848923a6-a76e-44ff-b48f-3987e481d990', 'fb27a4c7-fde0-4813-8dae-24e21293f97b']",,"[65.5, 57.2]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,"[59.5, 56.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.873
848923a6-a76e-44ff-b48f-3987e481d990,1176,1,00:29:11.334,29,11,69,1.202745,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['553c2ccc-e909-4233-9e01-5df6ac8eb3f6'],,"[59.5, 56.5]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,6794.0,Gustavo Daniel Cabral Cáceres,12.442266,-2.6383972,1.0,Ground Pass,"[48.6, 50.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751.334
553c2ccc-e909-4233-9e01-5df6ac8eb3f6,1177,1,00:29:12.536,29,12,69,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['848923a6-a76e-44ff-b48f-3987e481d990'],,"[48.6, 50.5]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752.536
4ab88b3d-1334-4438-8ae6-d5de9fd399a5,1178,1,00:29:12.536,29,12,69,3.525362,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['553c2ccc-e909-4233-9e01-5df6ac8eb3f6', 'a72c6a56-484f-416c-a118-bac668880d28']",,"[48.6, 50.5]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,"[48.6, 50.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752.536
a72c6a56-484f-416c-a118-bac668880d28,1179,1,00:29:16.062,29,16,69,1.862316,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['29aac1be-0074-4784-8f6e-17704e238e21'],,"[48.6, 50.5]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,6890.0,Andreu Fontàs Prat,35.117233,-1.5394676,1.0,Ground Pass,"[49.7, 15.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1756.062
29aac1be-0074-4784-8f6e-17704e238e21,1180,1,00:29:17.924,29,17,69,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['a72c6a56-484f-416c-a118-bac668880d28'],,"[49.7, 15.4]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1757.924
93ae9af4-fa79-4f9f-91f2-f37917d9a8b4,1181,1,00:29:17.924,29,17,69,0.599923,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['29aac1be-0074-4784-8f6e-17704e238e21', '33e82167-9102-47bc-9cfa-ce545dac2894']",,"[49.7, 15.4]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,,,,,,,,,,,,"[50.0, 15.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1757.924
33e82167-9102-47bc-9cfa-ce545dac2894,1182,1,00:29:18.524,29,18,69,1.359554,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['a30ff2b0-7cec-40cb-9da1-c0d91c3079b1'],,"[50.0, 15.2]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,6802.0,Jonathan Castro Otto,14.838464,-0.9771863,1.0,Ground Pass,"[58.3, 2.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758.524
a30ff2b0-7cec-40cb-9da1-c0d91c3079b1,1183,1,00:29:19.884,29,19,69,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['33e82167-9102-47bc-9cfa-ce545dac2894'],,"[58.3, 2.9]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759.884
b36cd454-70e8-48e4-80c3-adde2c33047c,1184,1,00:29:19.884,29,19,69,0.827404,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['4fb2ec23-5c8e-4c2c-9483-87e92b3e671b', 'a30ff2b0-7cec-40cb-9da1-c0d91c3079b1']",,"[58.3, 2.9]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,"[58.3, 2.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759.884
4fb2ec23-5c8e-4c2c-9483-87e92b3e671b,1185,1,00:29:20.711,29,20,69,1.780449,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['58cab979-db57-45b6-9470-618701406adc'],,"[58.3, 2.9]",6802.0,Jonathan Castro Otto,6.0,Left Back,6890.0,Andreu Fontàs Prat,13.482581,2.2721822,1.0,Ground Pass,"[49.6, 13.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.711
58cab979-db57-45b6-9470-618701406adc,1186,1,00:29:22.491,29,22,69,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['4fb2ec23-5c8e-4c2c-9483-87e92b3e671b'],,"[49.6, 13.2]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.491
339ae1ec-5adf-4a70-85d5-9ecc57e5cfa6,1187,1,00:29:22.491,29,22,69,0.881779,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['58cab979-db57-45b6-9470-618701406adc', '92bb075c-4afc-4e98-9925-18730259e2ae']",,"[49.6, 13.2]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,,,,,,,,,,,,"[49.6, 13.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.491
92bb075c-4afc-4e98-9925-18730259e2ae,1188,1,00:29:23.373,29,23,69,1.484267,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['3938ca95-03f2-4c12-86c3-549c6958c177'],,"[49.6, 13.2]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,6794.0,Gustavo Daniel Cabral Cáceres,30.876852,1.6778771,1.0,Ground Pass,"[46.3, 43.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763.373
3938ca95-03f2-4c12-86c3-549c6958c177,1189,1,00:29:24.858,29,24,69,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['92bb075c-4afc-4e98-9925-18730259e2ae'],,"[46.3, 43.9]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1764.858
bc506ea1-b38c-44dc-bff4-960d4529a37c,1190,1,00:29:24.858,29,24,69,3.457001,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['3938ca95-03f2-4c12-86c3-549c6958c177', '901f2fa6-8840-484b-a57a-a3153aabe52d']",,"[46.3, 43.9]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,"[52.3, 50.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1764.858
901f2fa6-8840-484b-a57a-a3153aabe52d,1191,1,00:29:28.315,29,28,69,1.29329,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['17924cd1-44e9-4a97-a7d3-b1cdda73085b'],,"[52.3, 50.6]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,6801.0,Pedro Pablo Hernández,14.629422,0.26984915,1.0,Ground Pass,"[66.4, 54.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768.315
17924cd1-44e9-4a97-a7d3-b1cdda73085b,1192,1,00:29:29.608,29,29,69,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['901f2fa6-8840-484b-a57a-a3153aabe52d'],,"[66.4, 54.5]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1769.608
2550040d-ef59-4cf8-96e0-8d6e108ba2ca,1193,1,00:29:29.608,29,29,69,1.287125,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['17924cd1-44e9-4a97-a7d3-b1cdda73085b', '41041e24-2cf8-458c-8930-f0f070ba0f5f', '47766e95-6933-4e09-a306-c92f2681bbec']",,"[66.4, 54.5]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,"[64.5, 55.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1769.608
41041e24-2cf8-458c-8930-f0f070ba0f5f,1194,1,00:29:30.233,29,30,69,1.134463,17,Pressure,209,Celta Vigo,1,Regular Play,360,Rayo Vallecano,,,"['2550040d-ef59-4cf8-96e0-8d6e108ba2ca', '47766e95-6933-4e09-a306-c92f2681bbec']",,"[52.6, 25.2]",9246.0,Patrick Ebert,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.233
47766e95-6933-4e09-a306-c92f2681bbec,1195,1,00:29:30.895,29,30,69,2.3713,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['41041e24-2cf8-458c-8930-f0f070ba0f5f', 'e13bbab4-3358-4299-847c-56cdef27fe61']",,"[64.5, 55.4]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,6794.0,Gustavo Daniel Cabral Cáceres,21.272753,-2.55359,1.0,Ground Pass,"[46.8, 43.6]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.895
e13bbab4-3358-4299-847c-56cdef27fe61,1196,1,00:29:33.266,29,33,69,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['47766e95-6933-4e09-a306-c92f2681bbec'],,"[46.8, 43.6]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1773.266
4e7d45be-e40a-4fe9-bcf2-3fe3d6243e7a,1197,1,00:29:33.266,29,33,69,0.060979,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['e13bbab4-3358-4299-847c-56cdef27fe61', 'fc337787-5a2f-4aeb-b92e-552e66f9d67d']",,"[46.8, 43.6]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,"[46.8, 43.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1773.266
fc337787-5a2f-4aeb-b92e-552e66f9d67d,1198,1,00:29:33.327,29,33,69,1.912926,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['b872004a-5b09-4bff-b8cf-38cae824954c'],,"[46.8, 43.6]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,6890.0,Andreu Fontàs Prat,28.708883,-1.4239732,1.0,Ground Pass,"[51.0, 15.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1773.327
b872004a-5b09-4bff-b8cf-38cae824954c,1199,1,00:29:35.240,29,35,69,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['fc337787-5a2f-4aeb-b92e-552e66f9d67d'],,"[51.0, 15.2]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775.24
fd4695d3-1b1b-4afa-ae06-e3d2f7709974,1200,1,00:29:35.240,29,35,69,1.077612,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['a8985f16-cb75-488f-b1b2-8cbdbff624d7', 'b872004a-5b09-4bff-b8cf-38cae824954c']",,"[51.0, 15.2]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,,,,,,,,,,,,"[56.5, 16.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775.24
