id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,carry_end_location,under_pressure,pass_cross,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_switch,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_aerial_won,pass_cut_back,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,out,pass_inswinging,pass_technique_id,pass_technique_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,clearance_right_foot,shot_saved_to_post,goalkeeper_shot_saved_to_post,foul_committed_advantage,foul_won_advantage,pass_outswinging,dribble_overrun,clearance_left_foot,shot_one_on_one,shot_aerial_won,injury_stoppage_in_chain,pass_goal_assist,pass_through_ball,foul_committed_card_id,foul_committed_card_name,foul_committed_penalty,foul_won_penalty,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,timestamp_seconds
d6e1ad96-82af-4ffa-9dbe-3f643eb64665,325,1,00:07:27.332,7,27,21,0.0,2,Ball Recovery,216,Getafe,6,From Counter,216,Getafe,,,['3d93315e-0b1e-4748-b0e9-4af55518421f'],,"[38.5, 9.6]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.332
e9fa8e77-369a-4aa8-8202-678e8d4cbdfd,326,1,00:07:27.332,7,27,21,2.85423,43,Carry,216,Getafe,6,From Counter,216,Getafe,,,"['d6e1ad96-82af-4ffa-9dbe-3f643eb64665', 'e59311a4-da9e-439a-82e6-47deb1432d57']",,"[38.5, 9.6]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,"[45.5, 3.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.332
e59311a4-da9e-439a-82e6-47deb1432d57,327,1,00:07:30.186,7,30,21,1.134016,30,Pass,216,Getafe,6,From Counter,216,Getafe,,,['c97859db-de03-4ff3-aefa-b582281684b6'],,"[45.5, 3.9]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,6720.0,Pablo Sarabia García,18.582788,0.14037499,1.0,Ground Pass,"[63.9, 6.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.186
c97859db-de03-4ff3-aefa-b582281684b6,328,1,00:07:31.320,7,31,21,,42,Ball Receipt*,216,Getafe,6,From Counter,216,Getafe,,,['e59311a4-da9e-439a-82e6-47deb1432d57'],,"[63.9, 6.5]",6720.0,Pablo Sarabia García,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.32
e57a8368-d52a-48fd-8744-be3dac6423b8,329,1,00:07:31.320,7,31,21,0.04,43,Carry,216,Getafe,6,From Counter,216,Getafe,,,"['05b5cd06-5461-4080-a9e3-c8d54179076a', 'c97859db-de03-4ff3-aefa-b582281684b6']",,"[63.9, 6.5]",6720.0,Pablo Sarabia García,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,"[63.9, 5.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.32
05b5cd06-5461-4080-a9e3-c8d54179076a,330,1,00:07:31.360,7,31,21,1.542237,30,Pass,216,Getafe,6,From Counter,216,Getafe,,,['171ea25d-490b-447d-81e3-f7a172524efb'],,"[63.9, 5.4]",6720.0,Pablo Sarabia García,19.0,Center Attacking Midfield,15893.0,Víctor Rodríguez Romero,12.39758,-0.21954383,1.0,Ground Pass,"[76.0, 2.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.36
171ea25d-490b-447d-81e3-f7a172524efb,331,1,00:07:32.902,7,32,21,,42,Ball Receipt*,216,Getafe,6,From Counter,216,Getafe,,,['05b5cd06-5461-4080-a9e3-c8d54179076a'],,"[76.0, 2.7]",15893.0,Víctor Rodríguez Romero,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.902
2edbfb75-8492-4d0a-8612-8c22436f9ed3,332,1,00:07:32.902,7,32,21,6.697823,43,Carry,216,Getafe,6,From Counter,216,Getafe,,,"['171ea25d-490b-447d-81e3-f7a172524efb', 'aea6eace-7d6a-426e-a3ba-0ff38adf7a44', 'f9b1ec13-9e8f-4e1d-9998-5aa68a25949f']",,"[76.0, 2.7]",15893.0,Víctor Rodríguez Romero,21.0,Left Wing,,,,,,,,,,,,,,,,"[112.4, 13.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.902
f9b1ec13-9e8f-4e1d-9998-5aa68a25949f,333,1,00:07:35.820,7,35,21,2.778537,17,Pressure,216,Getafe,6,From Counter,213,Sevilla,,,['2edbfb75-8492-4d0a-8612-8c22436f9ed3'],,"[20.4, 72.4]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.82
aea6eace-7d6a-426e-a3ba-0ff38adf7a44,334,1,00:07:39.600,7,39,21,0.0,14,Dribble,216,Getafe,6,From Counter,216,Getafe,,,['efff2275-fbf0-4242-af97-e40318fdee8e'],,"[112.4, 13.9]",15893.0,Víctor Rodríguez Romero,21.0,Left Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.6
efff2275-fbf0-4242-af97-e40318fdee8e,335,1,00:07:39.600,7,39,22,0.0,4,Duel,213,Sevilla,1,Regular Play,213,Sevilla,,,['aea6eace-7d6a-426e-a3ba-0ff38adf7a44'],,"[7.7, 66.2]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.6
9da83526-5374-48ba-9cc8-dc8bf94aeee6,336,1,00:07:39.600,7,39,22,1.473164,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['135fd1ca-83e8-47da-b9dc-03e74575095d', 'efff2275-fbf0-4242-af97-e40318fdee8e']",,"[7.7, 66.2]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,,,,,"[11.4, 59.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.6
135fd1ca-83e8-47da-b9dc-03e74575095d,337,1,00:07:41.073,7,41,22,0.728291,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['be226ead-d9ea-4e1a-a94e-277e491d2cdd'],,"[11.4, 59.8]",21210.0,Mariano Ferreira Filho,2.0,Right Back,3253.0,Adil Rami,6.68431,-0.6794138,1.0,Ground Pass,"[16.6, 55.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.073
be226ead-d9ea-4e1a-a94e-277e491d2cdd,338,1,00:07:41.801,7,41,22,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['135fd1ca-83e8-47da-b9dc-03e74575095d'],,"[16.6, 55.6]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.801
7c2dc91d-62ed-44ac-8dc1-a1e42ee7ceb2,339,1,00:07:41.801,7,41,22,0.797795,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['81af4099-7ece-463a-b8ca-42e29a2a4a76', 'be226ead-d9ea-4e1a-a94e-277e491d2cdd']",,"[16.6, 55.6]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,"[16.6, 55.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.801
81af4099-7ece-463a-b8ca-42e29a2a4a76,340,1,00:07:42.599,7,42,22,1.124502,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['10b49fae-257d-495d-9864-43752f8e17fe'],,"[16.6, 55.6]",3253.0,Adil Rami,3.0,Right Center Back,6841.0,Víctor Machín Pérez,27.98035,0.9222917,1.0,Ground Pass,"[33.5, 77.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.599
10b49fae-257d-495d-9864-43752f8e17fe,341,1,00:07:43.724,7,43,22,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['81af4099-7ece-463a-b8ca-42e29a2a4a76'],,"[33.5, 77.9]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.724
30510bc0-8ea3-44af-89d2-19efd069ed79,342,1,00:07:43.724,7,43,22,0.889363,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['02508190-5274-4d74-bbeb-740b9e620c78', '10b49fae-257d-495d-9864-43752f8e17fe', 'f9257d6b-30c8-4bc6-8b33-4a652deeddd5']",,"[33.5, 77.9]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,"[34.0, 77.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.724
02508190-5274-4d74-bbeb-740b9e620c78,343,1,00:07:43.807,7,43,22,0.63134,17,Pressure,213,Sevilla,1,Regular Play,216,Getafe,,,['30510bc0-8ea3-44af-89d2-19efd069ed79'],,"[83.1, 2.4]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.807
7fa05558-8501-4fa7-87bd-fb01b09a9efa,344,1,00:07:44.613,7,44,22,0.0,22,Foul Committed,213,Sevilla,1,Regular Play,216,Getafe,,,['f9257d6b-30c8-4bc6-8b33-4a652deeddd5'],,"[86.1, 3.1]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.613
f9257d6b-30c8-4bc6-8b33-4a652deeddd5,345,1,00:07:44.613,7,44,22,0.0,21,Foul Won,213,Sevilla,1,Regular Play,213,Sevilla,,,['7fa05558-8501-4fa7-87bd-fb01b09a9efa'],,"[34.0, 77.0]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.613
e319501e-4ee7-4218-a4cf-6d1d9866bc4f,346,1,00:07:50.049,7,50,23,2.803351,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['3df1b946-040d-44df-9831-5b5255be0848'],True,"[32.7, 77.5]",21210.0,Mariano Ferreira Filho,2.0,Right Back,3253.0,Adil Rami,20.019241,-1.9067639,1.0,Ground Pass,"[26.1, 58.6]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.049
3df1b946-040d-44df-9831-5b5255be0848,347,1,00:07:52.853,7,52,23,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['e319501e-4ee7-4218-a4cf-6d1d9866bc4f'],,"[26.1, 58.6]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.853
fe763036-54be-4b97-8ddb-54b5440fa859,348,1,00:07:53.742,7,53,23,2.803023,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['1e471437-878b-4df8-bc51-144b94547917'],True,"[26.1, 58.6]",3253.0,Adil Rami,3.0,Right Center Back,10476.0,Timothée Kolodziejczak,33.96498,-1.6326642,1.0,Ground Pass,"[24.0, 24.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.742
1e471437-878b-4df8-bc51-144b94547917,349,1,00:07:56.545,7,56,23,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['fe763036-54be-4b97-8ddb-54b5440fa859'],,"[24.0, 24.7]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.545
4128293e-1e27-45f2-aa79-6f618754b3d3,350,1,00:07:57.342,7,57,23,1.756109,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['dbbec402-5b37-4bc1-90a3-2bb88b9dda51'],True,"[24.5, 23.7]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,27483.0,Benoît Trémoulinas,30.479502,-0.7157436,1.0,Ground Pass,"[47.5, 3.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.342
dbbec402-5b37-4bc1-90a3-2bb88b9dda51,351,1,00:07:59.098,7,59,23,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['4128293e-1e27-45f2-aa79-6f618754b3d3'],,"[47.5, 3.7]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.098
cdeac71c-3075-41d0-9685-367ee8ecb61c,352,1,00:08:03.182,8,3,23,0.897046,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['e024b420-4019-4af4-a99b-b5ce534b093e'],,"[52.6, 4.0]",27483.0,Benoît Trémoulinas,6.0,Left Back,10476.0,Timothée Kolodziejczak,13.096946,2.894762,1.0,Ground Pass,"[39.9, 7.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.182
e024b420-4019-4af4-a99b-b5ce534b093e,353,1,00:08:04.079,8,4,23,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['cdeac71c-3075-41d0-9685-367ee8ecb61c'],,"[39.9, 7.2]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.079
bd8eefaa-8372-4653-a82b-9e861d41c54d,354,1,00:08:04.079,8,4,23,1.797298,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['064e4b5a-7baf-40ad-87d1-21ef9d92bf33', 'e024b420-4019-4af4-a99b-b5ce534b093e']",,"[39.9, 7.2]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,"[45.4, 8.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.079
064e4b5a-7baf-40ad-87d1-21ef9d92bf33,355,1,00:08:05.876,8,5,23,1.278054,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['4864bdf1-c8a5-440c-891e-6e685bd0d3cb'],,"[45.4, 8.0]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,5504.0,Éver Maximiliano David Banega,23.293991,1.4416491,1.0,Ground Pass,"[48.4, 31.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.876
4864bdf1-c8a5-440c-891e-6e685bd0d3cb,356,1,00:08:07.154,8,7,23,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['064e4b5a-7baf-40ad-87d1-21ef9d92bf33'],,"[48.4, 31.1]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.154
89439f73-483d-4e66-a51b-b9bc7c38de2e,357,1,00:08:07.154,8,7,23,2.879919,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['4864bdf1-c8a5-440c-891e-6e685bd0d3cb', 'db4651e8-2cb7-4dd8-97b1-f3c53227ceb7']",,"[48.4, 31.1]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,"[53.7, 44.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.154
db4651e8-2cb7-4dd8-97b1-f3c53227ceb7,358,1,00:08:10.034,8,10,23,2.056897,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['2ce88927-f358-4bd0-b906-6899433a1385'],,"[53.7, 44.0]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,3253.0,Adil Rami,31.363674,1.6730031,1.0,Ground Pass,"[50.5, 75.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.034
2ce88927-f358-4bd0-b906-6899433a1385,359,1,00:08:12.091,8,12,23,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['db4651e8-2cb7-4dd8-97b1-f3c53227ceb7'],,"[50.5, 75.2]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.091
0ec989f1-9764-4085-b047-07c008b31c75,360,1,00:08:12.091,8,12,23,4.554187,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['2ce88927-f358-4bd0-b906-6899433a1385', '62c76374-57c4-4ad8-9c2a-fc90d201aed0']",,"[50.5, 75.2]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,"[69.7, 77.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.091
62c76374-57c4-4ad8-9c2a-fc90d201aed0,361,1,00:08:16.645,8,16,23,1.109119,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['5e1f356b-7642-4151-b3a2-bbe46ba91c9b'],,"[69.7, 77.5]",3253.0,Adil Rami,3.0,Right Center Back,21210.0,Mariano Ferreira Filho,12.1,0.0,1.0,Ground Pass,"[81.8, 77.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.645
5e1f356b-7642-4151-b3a2-bbe46ba91c9b,362,1,00:08:17.754,8,17,23,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['62c76374-57c4-4ad8-9c2a-fc90d201aed0'],,"[81.8, 77.5]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.754
fc4fb5d0-a1dd-4ec8-9a7b-02d8a7421fd1,363,1,00:08:17.754,8,17,23,0.086706,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['3babd651-e939-49e5-8683-497659c1a480', '5e1f356b-7642-4151-b3a2-bbe46ba91c9b']",,"[81.8, 77.5]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,,,,,"[81.8, 77.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.754
3babd651-e939-49e5-8683-497659c1a480,364,1,00:08:17.841,8,17,23,1.912316,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['52b4ce62-ce6c-4f2a-bdf5-a2f35d33046e'],,"[81.8, 77.5]",21210.0,Mariano Ferreira Filho,2.0,Right Back,3253.0,Adil Rami,13.544741,-3.0602908,1.0,Ground Pass,"[68.3, 76.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.841
52b4ce62-ce6c-4f2a-bdf5-a2f35d33046e,365,1,00:08:19.753,8,19,23,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['3babd651-e939-49e5-8683-497659c1a480'],,"[68.3, 76.4]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.753
0212a6b9-9114-4078-85c2-6e374ad8c243,366,1,00:08:19.753,8,19,23,0.825124,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['4faf640f-2cfe-44c0-9f75-451d9ad4d322', '52b4ce62-ce6c-4f2a-bdf5-a2f35d33046e']",,"[68.3, 76.4]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,"[62.0, 76.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.753
4faf640f-2cfe-44c0-9f75-451d9ad4d322,367,1,00:08:20.578,8,20,23,2.045569,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['18c7e15a-0084-49aa-8111-f498dbd318b9'],,"[62.0, 76.0]",3253.0,Adil Rami,3.0,Right Center Back,5504.0,Éver Maximiliano David Banega,14.06165,-2.55359,1.0,Ground Pass,"[50.3, 68.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.578
18c7e15a-0084-49aa-8111-f498dbd318b9,368,1,00:08:22.624,8,22,23,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['4faf640f-2cfe-44c0-9f75-451d9ad4d322'],,"[50.3, 68.2]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.624
c9d59b1e-e72e-4148-906d-7447989c42ce,369,1,00:08:22.624,8,22,23,4.239165,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['18c7e15a-0084-49aa-8111-f498dbd318b9', '859c1d7c-8e39-4d0a-ab27-8aa64bf84b54']",,"[50.3, 68.2]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,"[44.3, 65.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.624
859c1d7c-8e39-4d0a-ab27-8aa64bf84b54,370,1,00:08:26.863,8,26,23,1.260273,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['4b583dc7-80e8-4f14-b9db-c0b433ded285'],,"[44.3, 65.8]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,6841.0,Víctor Machín Pérez,15.026643,0.46959993,1.0,Ground Pass,"[57.7, 72.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.863
4b583dc7-80e8-4f14-b9db-c0b433ded285,371,1,00:08:28.123,8,28,23,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['859c1d7c-8e39-4d0a-ab27-8aa64bf84b54'],,"[57.7, 72.6]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.123
69f50b19-131c-4ce7-a38d-f8239a12cfc9,372,1,00:08:28.123,8,28,23,6.090828,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['4b583dc7-80e8-4f14-b9db-c0b433ded285', '5d48f63a-29f8-4722-9865-bbf66a073102', 'ae8dc998-bcfa-47a2-a9f1-37ada09fdc2f']",,"[57.7, 72.6]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,"[80.6, 42.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.123
