id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,counterpress,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,foul_won_defensive,off_camera,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,dribble_overrun,ball_recovery_offensive,pass_cross,clearance_right_foot,ball_recovery_recovery_failure,out,pass_switch,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_outswinging,interception_outcome_id,interception_outcome_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_straight,shot_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_left_foot,foul_committed_advantage,foul_won_advantage,shot_saved_to_post,goalkeeper_shot_saved_to_post,shot_open_goal,pass_inswinging,shot_saved_off_target,goalkeeper_shot_saved_off_target,miscontrol_aerial_won,pass_goal_assist,bad_behaviour_card_id,bad_behaviour_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,50_50_outcome_id,50_50_outcome_name,foul_committed_card_id,foul_committed_card_name,foul_committed_penalty,foul_won_penalty,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,shot_one_on_one,timestamp_seconds
6d974b3d-a5cb-43eb-b99b-d579fa8617a4,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,4231.0,"[{'player': {'id': 6610, 'name': 'Iván Cuéllar Sacristán'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 26633, 'name': 'Alberto Lora Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 6561, 'name': 'Luis Hernández Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 6573, 'name': 'Bernardo José Espinosa Zúñiga'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 24686, 'name': 'Roberto Canella Suárez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 18398, 'name': 'Omar Mascarell González'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 18925, 'name': 'Ignacio Cases Mora'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 30429, 'name': 'Hugo Fraile Martín'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 21}, {'player': {'id': 6926, 'name': 'Alen Halilović'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 25}, {'player': {'id': 6581, 'name': 'Jonathan Rodríguez Menéndez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 6880, 'name': 'Arnaldo Antonio Sanabria Ayala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
f3e13922-5d56-43b1-8063-a611a362024a,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1041,Sporting Gijón,1,Regular Play,221,Levante UD,451.0,"[{'player': {'id': 6730, 'name': 'Rubén Iván Martínez Andrade'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6787, 'name': 'Pedro López Muñoz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 26012, 'name': 'David Navarro Pedrós'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 6784, 'name': 'Antonio García Aranda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 27122, 'name': 'Simão Mate'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 11}, {'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 6659, 'name': 'Víctor Camarasa Ferrando'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 23943, 'name': 'Rubén García Santos'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 25134, 'name': 'Deyverson Brum Silva Acosta'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2e1196d7-0d55-49df-b690-da96635fe195,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['567169a7-1b0f-482c-90b3-6a43689d1e61'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
567169a7-1b0f-482c-90b3-6a43689d1e61,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,1041,Sporting Gijón,1,Regular Play,221,Levante UD,,,['2e1196d7-0d55-49df-b690-da96635fe195'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
c262a7f9-f763-48b0-a714-adb66834f037,5,1,00:00:00.401,0,0,2,0.433935,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['c9cd2a3f-e810-4aef-b54e-05dfcbb05af2'],"[60.0, 40.0]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,6880.0,Arnaldo Antonio Sanabria Ayala,2.8160255,-1.677532,1.0,Ground Pass,"[59.7, 37.2]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.401
c9cd2a3f-e810-4aef-b54e-05dfcbb05af2,6,1,00:00:00.835,0,0,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['c262a7f9-f763-48b0-a714-adb66834f037'],"[59.7, 37.2]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.835
d6fbaf13-f19a-4e40-bc26-d82b39d7678e,7,1,00:00:00.835,0,0,2,0.667442,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['17db54ab-d50a-4c50-9a52-78c5f856b5e6', 'c9cd2a3f-e810-4aef-b54e-05dfcbb05af2']","[59.7, 37.2]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,"[56.6, 37.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.835
17db54ab-d50a-4c50-9a52-78c5f856b5e6,8,1,00:00:01.503,0,1,2,1.211503,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['dc24d62d-638d-46f1-912a-a7e2334b4dea'],"[56.6, 37.8]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,18925.0,Ignacio Cases Mora,12.706298,3.110107,1.0,Ground Pass,"[43.9, 38.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.503
dc24d62d-638d-46f1-912a-a7e2334b4dea,9,1,00:00:02.714,0,2,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['17db54ab-d50a-4c50-9a52-78c5f856b5e6'],"[43.9, 38.2]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.714
16ce9b70-d263-4014-8363-001d545e8889,10,1,00:00:02.714,0,2,2,0.884455,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['6496b080-d247-4f93-8002-c6e568029ef5', 'dc24d62d-638d-46f1-912a-a7e2334b4dea']","[43.9, 38.2]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,"[43.9, 38.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.714
6496b080-d247-4f93-8002-c6e568029ef5,11,1,00:00:03.599,0,3,2,2.201391,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['8e8bd054-5808-46c6-83a7-07bf238af26a'],"[43.9, 38.2]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,26633.0,Alberto Lora Ramos,32.909725,1.5464851,1.0,Ground Pass,"[44.7, 71.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.599
8e8bd054-5808-46c6-83a7-07bf238af26a,12,1,00:00:05.800,0,5,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['6496b080-d247-4f93-8002-c6e568029ef5'],"[44.7, 71.1]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
b0932c7e-b660-49b2-a6a2-8e3b8e2d9445,13,1,00:00:05.800,0,5,2,1.444776,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['f088ceed-ab2b-45a6-a10c-deea8e8c8f1c'],"[43.7, 70.7]",26633.0,Alberto Lora Ramos,2.0,Right Back,18398.0,Omar Mascarell González,18.509727,-1.5383753,1.0,Ground Pass,"[44.3, 52.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
f088ceed-ab2b-45a6-a10c-deea8e8c8f1c,14,1,00:00:07.245,0,7,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['b0932c7e-b660-49b2-a6a2-8e3b8e2d9445'],"[44.3, 52.2]",18398.0,Omar Mascarell González,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.245
5f5ed2b9-275e-41d0-9052-1976b5391500,15,1,00:00:07.245,0,7,2,1.162464,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['fc5dbf3f-279e-4a57-abe8-614607c74793'],"[44.3, 52.2]",18398.0,Omar Mascarell González,9.0,Right Defensive Midfield,6561.0,Luis Hernández Rodríguez,13.462912,3.0448804,1.0,Ground Pass,"[30.9, 53.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.245
fc5dbf3f-279e-4a57-abe8-614607c74793,16,1,00:00:08.407,0,8,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['5f5ed2b9-275e-41d0-9052-1976b5391500'],"[30.9, 53.5]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.407
5b766301-9c18-4b06-a4ec-ee7ba0f00d25,17,1,00:00:08.407,0,8,2,0.815227,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['0d2bf836-7355-4f59-acde-d0d0c38cda76', 'fc5dbf3f-279e-4a57-abe8-614607c74793']","[30.9, 53.5]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,"[30.9, 53.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.407
0d2bf836-7355-4f59-acde-d0d0c38cda76,18,1,00:00:09.222,0,9,2,2.05849,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['5b0744a8-c8df-4e5a-b08d-0cf39fead387'],"[30.9, 53.5]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,6573.0,Bernardo José Espinosa Zúñiga,27.026653,-1.5263811,1.0,Ground Pass,"[32.1, 26.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.222
5b0744a8-c8df-4e5a-b08d-0cf39fead387,19,1,00:00:11.281,0,11,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['0d2bf836-7355-4f59-acde-d0d0c38cda76'],"[32.1, 26.5]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.281
384683d4-e1ad-4ff3-92e2-19b33ef0e73e,20,1,00:00:11.281,0,11,2,2.036322,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['45cb4fc3-62a7-490a-8499-60623b49f38f', '5b0744a8-c8df-4e5a-b08d-0cf39fead387']","[32.1, 26.5]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,,,,,,,,,,,,"[40.6, 21.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.281
45cb4fc3-62a7-490a-8499-60623b49f38f,21,1,00:00:13.317,0,13,2,1.122526,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['26053abb-92e7-4923-b973-385e41030602'],"[40.6, 21.0]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,6880.0,Arnaldo Antonio Sanabria Ayala,25.503138,-0.015684988,1.0,Ground Pass,"[66.1, 20.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.317
26053abb-92e7-4923-b973-385e41030602,22,1,00:00:14.440,0,14,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['45cb4fc3-62a7-490a-8499-60623b49f38f'],"[66.1, 20.6]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.44
73ea0cc7-fd53-488e-a5a6-9b318323279c,23,1,00:00:14.440,0,14,2,1.887576,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['26053abb-92e7-4923-b973-385e41030602', 'bd1f4aa3-8908-428c-98c0-7f6aabf3f274']","[66.1, 20.6]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,"[70.4, 5.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.44
bd1f4aa3-8908-428c-98c0-7f6aabf3f274,24,1,00:00:16.327,0,16,2,1.265736,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['94db6762-f4f6-47eb-b268-fe30bedf6e27'],"[70.4, 5.6]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,6581.0,Jonathan Rodríguez Menéndez,17.984716,-0.20720986,1.0,Ground Pass,"[88.0, 1.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.327
94db6762-f4f6-47eb-b268-fe30bedf6e27,25,1,00:00:17.593,0,17,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['bd1f4aa3-8908-428c-98c0-7f6aabf3f274'],"[88.0, 1.9]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.593
a7bca05c-4c45-4363-bd86-101f96578282,26,1,00:00:17.593,0,17,2,0.772136,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['94db6762-f4f6-47eb-b268-fe30bedf6e27', 'c59b7afd-12ca-4297-b2f7-719b52964440']","[88.0, 1.9]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,"[87.0, 1.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.593
c59b7afd-12ca-4297-b2f7-719b52964440,27,1,00:00:18.365,0,18,2,0.978894,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['8a4e0b78-6f0a-497f-a676-d7e24b329246'],"[87.0, 1.9]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,24686.0,Roberto Canella Suárez,12.314626,3.0928507,1.0,Ground Pass,"[74.7, 2.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.365
8a4e0b78-6f0a-497f-a676-d7e24b329246,28,1,00:00:19.344,0,19,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['c59b7afd-12ca-4297-b2f7-719b52964440'],"[74.7, 2.5]",24686.0,Roberto Canella Suárez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.344
a1686441-f79e-4cb3-aead-ef2856cc818f,29,1,00:00:19.344,0,19,2,0.851873,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['5a864a59-9507-4659-9d0a-5cc453916dcf', '8a4e0b78-6f0a-497f-a676-d7e24b329246']","[74.7, 2.5]",24686.0,Roberto Canella Suárez,6.0,Left Back,,,,,,,,,,,,"[74.7, 2.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.344
5a864a59-9507-4659-9d0a-5cc453916dcf,30,1,00:00:20.196,0,20,2,1.680063,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['adaa5f3e-1eb2-4e7d-97d4-f3772d56d4c0'],"[74.7, 2.5]",24686.0,Roberto Canella Suárez,6.0,Left Back,6573.0,Bernardo José Espinosa Zúñiga,22.067623,2.6353745,1.0,Ground Pass,"[55.4, 13.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.196
adaa5f3e-1eb2-4e7d-97d4-f3772d56d4c0,31,1,00:00:21.876,0,21,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['5a864a59-9507-4659-9d0a-5cc453916dcf'],"[55.4, 13.2]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.876
b24aed2e-3887-45ce-9a34-136c7d1f280d,32,1,00:00:21.876,0,21,2,1.122984,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['2b8bea8d-bb2a-4e4a-8b89-5cad6323947b', 'adaa5f3e-1eb2-4e7d-97d4-f3772d56d4c0']","[55.4, 13.2]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,,,,,,,,,,,,"[55.4, 13.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.876
2b8bea8d-bb2a-4e4a-8b89-5cad6323947b,33,1,00:00:22.999,0,22,2,1.502979,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['3f1373b7-1a3f-464d-b125-80f7fcb4c903'],"[55.4, 13.2]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,6561.0,Luis Hernández Rodríguez,27.487633,1.7389355,1.0,Ground Pass,"[50.8, 40.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.999
3f1373b7-1a3f-464d-b125-80f7fcb4c903,34,1,00:00:24.502,0,24,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['2b8bea8d-bb2a-4e4a-8b89-5cad6323947b'],"[50.8, 40.3]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.502
20a8880d-8700-4538-8cce-07e5a853f088,35,1,00:00:24.502,0,24,2,2.521744,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['3f1373b7-1a3f-464d-b125-80f7fcb4c903', 'bca15c57-7a57-4315-af97-527054478f68']","[50.8, 40.3]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,"[53.9, 42.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.502
bca15c57-7a57-4315-af97-527054478f68,36,1,00:00:27.024,0,27,2,1.092244,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['946f09ae-9e97-46b1-bfb9-edb866db4415'],"[53.9, 42.1]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,18925.0,Ignacio Cases Mora,10.155294,-1.1335742,1.0,Ground Pass,"[58.2, 32.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.024
946f09ae-9e97-46b1-bfb9-edb866db4415,37,1,00:00:28.116,0,28,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['bca15c57-7a57-4315-af97-527054478f68'],"[58.2, 32.9]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.116
c49ca6ab-673b-44e6-98ae-715ce3850296,38,1,00:00:28.116,0,28,2,1.336442,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['7d01805c-489a-49d2-a924-417ff0541c7e'],"[58.2, 31.7]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,6573.0,Bernardo José Espinosa Zúñiga,12.826925,3.0007982,1.0,Ground Pass,"[45.5, 33.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.116
7d01805c-489a-49d2-a924-417ff0541c7e,39,1,00:00:29.452,0,29,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['c49ca6ab-673b-44e6-98ae-715ce3850296'],"[45.5, 33.5]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.452
