id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,off_camera,pass_switch,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_right_foot,out,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_aerial_won,dribble_outcome_id,dribble_outcome_name,pass_technique_id,pass_technique_name,pass_outswinging,clearance_left_foot,foul_committed_advantage,foul_won_advantage,pass_aerial_won,ball_recovery_recovery_failure,foul_won_defensive,pass_through_ball,foul_committed_card_id,foul_committed_card_name,dribble_overrun,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,pass_no_touch,goalkeeper_punched_out,bad_behaviour_card_id,bad_behaviour_card_name,pass_straight,shot_first_time,shot_aerial_won,block_save_block,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,dribble_no_touch,pass_cut_back,block_deflection,pass_goal_assist,shot_one_on_one,dribble_nutmeg,timestamp_seconds
00d5bd54-90ae-4249-b422-16724f37af68,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,216,Getafe,1,Regular Play,216,Getafe,4231.0,"[{'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 17054, 'name': 'Emiliano Daniel Velázquez Maldonado'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 6861, 'name': 'Juan Torres Ruiz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 27092, 'name': 'Abdoul Karim Yoda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 15893, 'name': 'Víctor Rodríguez Romero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 18}, {'player': {'id': 16426, 'name': 'Wanderson Maciel Sousa Campos'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 30}, {'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
bcc6089a-8b4c-4cc9-8fe6-513d531e4837,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,216,Getafe,1,Regular Play,209,Celta Vigo,4231.0,"[{'player': {'id': 6884, 'name': 'Sergio Álvarez Conde'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 6804, 'name': 'Sergi Gómez Solà'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 6801, 'name': 'Pedro Pablo Hernández'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6796, 'name': 'Nemanja Radoja'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 9}, {'player': {'id': 7105, 'name': 'Fabián Ariel Orellana Valenzuela'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 14}, {'player': {'id': 23785, 'name': ""Théo Bongonda Mbul''Ofeko Batombo""}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 6038, 'name': 'John Guidetti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
f0b013ce-cca2-4f55-b28b-5a1a9c587aea,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,216,Getafe,1,Regular Play,216,Getafe,,,['6c11cff1-bb67-4779-9c3d-93eff777c1cf'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6c11cff1-bb67-4779-9c3d-93eff777c1cf,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,216,Getafe,1,Regular Play,209,Celta Vigo,,,['f0b013ce-cca2-4f55-b28b-5a1a9c587aea'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
dbc9b7d7-609c-41d7-9f87-f48c1ee4fe06,5,1,00:00:00.507,0,0,2,0.429873,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['d3a1160f-6afd-43e1-810d-d69eff4d9e9f'],"[61.0, 40.1]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,24035.0,Álvaro Vázquez García,3.517101,1.8295672,1.0,Ground Pass,"[60.1, 43.5]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.507
d3a1160f-6afd-43e1-810d-d69eff4d9e9f,6,1,00:00:00.937,0,0,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['dbc9b7d7-609c-41d7-9f87-f48c1ee4fe06'],"[60.1, 43.5]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.937
88b05a7e-8b3e-4401-b065-adf31e818175,7,1,00:00:00.937,0,0,2,0.2,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['54e98ef0-20ff-4be3-baeb-5fc6398999ad', 'd3a1160f-6afd-43e1-810d-d69eff4d9e9f']","[60.1, 43.5]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,"[60.1, 43.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.937
54e98ef0-20ff-4be3-baeb-5fc6398999ad,8,1,00:00:01.137,0,1,2,1.139112,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['fea467cf-c69e-4a34-b930-9c519634a9b1'],"[60.1, 43.8]",24035.0,Álvaro Vázquez García,23.0,Center Forward,25881.0,Juan Antonio Rodríguez Villamuela,7.7620873,-2.758694,1.0,Ground Pass,"[52.9, 40.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.137
fea467cf-c69e-4a34-b930-9c519634a9b1,9,1,00:00:02.276,0,2,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['54e98ef0-20ff-4be3-baeb-5fc6398999ad'],"[52.9, 40.9]",25881.0,Juan Antonio Rodríguez Villamuela,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.276
944360d8-d619-459a-a5e7-3b6e6008fed2,10,1,00:00:02.276,0,2,2,0.304017,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['fb879558-b689-4546-8dc8-27b62e7a26e1', 'fea467cf-c69e-4a34-b930-9c519634a9b1']","[52.9, 40.9]",25881.0,Juan Antonio Rodríguez Villamuela,11.0,Left Defensive Midfield,,,,,,,,,,,,"[53.0, 41.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.276
fb879558-b689-4546-8dc8-27b62e7a26e1,11,1,00:00:02.580,0,2,2,1.880369,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['071776cb-2cbe-4fbf-bd26-3343a321c0b2'],"[53.0, 41.0]",25881.0,Juan Antonio Rodríguez Villamuela,11.0,Left Defensive Midfield,27092.0,Abdoul Karim Yoda,27.67255,-1.7745702,1.0,Ground Pass,"[47.4, 13.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58
071776cb-2cbe-4fbf-bd26-3343a321c0b2,12,1,00:00:04.460,0,4,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['fb879558-b689-4546-8dc8-27b62e7a26e1'],"[47.4, 13.9]",27092.0,Abdoul Karim Yoda,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46
bfe0de6f-2c91-430b-a938-8f46196162bc,13,1,00:00:04.460,0,4,2,3.129567,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['071776cb-2cbe-4fbf-bd26-3343a321c0b2', 'cdf7feff-fbb9-4330-b939-b5881cfb373c']","[47.4, 13.9]",27092.0,Abdoul Karim Yoda,6.0,Left Back,,,,,,,,,,,,"[58.7, 6.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46
cdf7feff-fbb9-4330-b939-b5881cfb373c,14,1,00:00:07.590,0,7,2,1.315307,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['43811aa2-a3d3-4af3-95c1-aa29f6274c20'],"[58.7, 6.0]",27092.0,Abdoul Karim Yoda,6.0,Left Back,24035.0,Álvaro Vázquez García,32.379776,0.4539794,1.0,Ground Pass,"[87.8, 20.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.59
43811aa2-a3d3-4af3-95c1-aa29f6274c20,15,1,00:00:08.905,0,8,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['cdf7feff-fbb9-4330-b939-b5881cfb373c'],"[87.8, 20.2]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.905
53012454-1c19-4d88-ad2f-7d76beeea8e4,16,1,00:00:08.905,0,8,2,1.397568,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['43811aa2-a3d3-4af3-95c1-aa29f6274c20', '4f51002c-897b-4999-a805-fd08297ee9f4', '6641f8ce-92b1-47c5-b77f-04714a76bd06']","[87.8, 20.2]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,"[83.3, 20.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.905
4f51002c-897b-4999-a805-fd08297ee9f4,17,1,00:00:09.059,0,9,2,1.299871,17,Pressure,216,Getafe,9,From Kick Off,209,Celta Vigo,,,"['53012454-1c19-4d88-ad2f-7d76beeea8e4', '6641f8ce-92b1-47c5-b77f-04714a76bd06']","[32.2, 59.9]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.059
3fd681db-76ef-4b82-9f49-b9b140d7ed88,18,1,00:00:09.886,0,9,2,0.456496,17,Pressure,216,Getafe,9,From Kick Off,209,Celta Vigo,,,['6641f8ce-92b1-47c5-b77f-04714a76bd06'],"[35.2, 59.6]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.886
6641f8ce-92b1-47c5-b77f-04714a76bd06,19,1,00:00:10.303,0,10,2,2.143828,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,"['3fd681db-76ef-4b82-9f49-b9b140d7ed88', '4f51002c-897b-4999-a805-fd08297ee9f4', '5220babf-bf35-40f6-a3a9-258100703bc5']","[83.3, 20.2]",24035.0,Álvaro Vázquez García,23.0,Center Forward,16426.0,Wanderson Maciel Sousa Campos,11.360018,-0.4754581,1.0,Ground Pass,"[93.4, 15.0]",40.0,Right Foot,,,,True,84ec754f-a087-4b01-acfd-2149e1b6f93f,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.303
5220babf-bf35-40f6-a3a9-258100703bc5,20,1,00:00:12.447,0,12,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['6641f8ce-92b1-47c5-b77f-04714a76bd06'],"[93.4, 15.0]",16426.0,Wanderson Maciel Sousa Campos,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.447
44eba4f6-b681-48ea-a698-0e7871484365,21,1,00:00:12.447,0,12,2,4.180047,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['5220babf-bf35-40f6-a3a9-258100703bc5', '84ec754f-a087-4b01-acfd-2149e1b6f93f']","[93.4, 15.0]",16426.0,Wanderson Maciel Sousa Campos,21.0,Left Wing,,,,,,,,,,,,"[102.9, 25.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.447
84ec754f-a087-4b01-acfd-2149e1b6f93f,22,1,00:00:16.627,0,16,2,0.092859,16,Shot,216,Getafe,9,From Kick Off,216,Getafe,,,"['485e22fb-4cce-44e9-954a-0c40143edc2a', '8d04be39-586f-4081-8dcd-82f70c0a9687']","[102.9, 25.5]",16426.0,Wanderson Maciel Sousa Campos,21.0,Left Wing,,,,,,,,,,,,,,,,0.037772417,"[104.2, 26.9]",6641f8ce-92b1-47c5-b77f-04714a76bd06,87.0,Open Play,96.0,Blocked,93.0,Normal,40.0,Right Foot,"[{'location': [99.9, 11.4], 'player': {'id': 27092, 'name': 'Abdoul Karim Yoda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [87.0, 21.3], 'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [117.6, 38.2], 'player': {'id': 6884, 'name': 'Sergio Álvarez Conde'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.3, 30.7], 'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.1, 36.3], 'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.7, 46.9], 'player': {'id': 15893, 'name': 'Víctor Rodríguez Romero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [88.8, 21.3], 'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.6, 17.1], 'player': {'id': 7105, 'name': 'Fabián Ariel Orellana Valenzuela'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.3, 27.4], 'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.7, 25.9], 'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.6, 32.6], 'player': {'id': 6804, 'name': 'Sergi Gómez Solà'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.9, 36.3], 'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.9, 44.5], 'player': {'id': 6796, 'name': 'Nemanja Radoja'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.4, 32.1], 'player': {'id': 6801, 'name': 'Pedro Pablo Hernández'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [88.8, 45.5], 'player': {'id': 23785, 'name': ""Théo Bongonda Mbul''Ofeko Batombo""}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.627
485e22fb-4cce-44e9-954a-0c40143edc2a,23,1,00:00:16.720,0,16,2,0.0,6,Block,216,Getafe,9,From Kick Off,209,Celta Vigo,,,['84ec754f-a087-4b01-acfd-2149e1b6f93f'],"[15.9, 53.2]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.72
8d04be39-586f-4081-8dcd-82f70c0a9687,24,1,00:00:16.780,0,16,2,0.0,23,Goal Keeper,216,Getafe,9,From Kick Off,209,Celta Vigo,,,['84ec754f-a087-4b01-acfd-2149e1b6f93f'],"[2.5, 41.9]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2.5, 41.9]",44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.78
0fb5bda2-b72a-4357-a317-774f6d55a704,25,1,00:00:20.394,0,20,2,3.165002,17,Pressure,216,Getafe,9,From Kick Off,216,Getafe,,,"['6c87617a-3299-45c9-9df4-05bbf5b3cb5d', '8aa54c50-94a0-48d4-94b5-6c8f11bb9839']","[93.6, 75.0]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.394
6c87617a-3299-45c9-9df4-05bbf5b3cb5d,26,1,00:00:21.043,0,21,2,0.0,2,Ball Recovery,216,Getafe,9,From Kick Off,209,Celta Vigo,,,['0fb5bda2-b72a-4357-a317-774f6d55a704'],"[37.2, 0.1]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.043
8aa54c50-94a0-48d4-94b5-6c8f11bb9839,27,1,00:00:21.043,0,21,2,2.516186,43,Carry,216,Getafe,9,From Kick Off,209,Celta Vigo,,,"['0fb5bda2-b72a-4357-a317-774f6d55a704', '12d37086-6b5c-4542-8259-b3f60ba7249e', '6c87617a-3299-45c9-9df4-05bbf5b3cb5d']","[37.2, 0.1]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,21.0,Left Wing,,,,,,,,,,,,"[42.5, 2.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.043
12d37086-6b5c-4542-8259-b3f60ba7249e,28,1,00:00:23.559,0,23,2,0.0,38,Miscontrol,216,Getafe,9,From Kick Off,209,Celta Vigo,,,,"[42.5, 2.4]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.559
f0374e1f-7c26-4d4c-9993-ff0f5b52e6c6,29,1,00:00:24.443,0,24,2,2.29876,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['db2765ba-0396-42bf-a14f-834c5c162e7d'],"[74.2, 77.2]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,17054.0,Emiliano Daniel Velázquez Maldonado,14.707821,-2.7509856,1.0,Ground Pass,"[60.6, 71.6]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.443
db2765ba-0396-42bf-a14f-834c5c162e7d,30,1,00:00:26.742,0,26,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['f0374e1f-7c26-4d4c-9993-ff0f5b52e6c6'],"[60.6, 71.6]",17054.0,Emiliano Daniel Velázquez Maldonado,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.742
3e65c8ac-6474-4be7-ab39-fba37b4478e0,31,1,00:00:26.742,0,26,2,1.485389,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['19cba43a-9aea-4bf0-b64e-cab82a5c0387', 'd57114b1-7528-4568-8fdb-633ee3a7c3aa', 'db2765ba-0396-42bf-a14f-834c5c162e7d']","[60.6, 71.6]",17054.0,Emiliano Daniel Velázquez Maldonado,3.0,Right Center Back,,,,,,,,,,,,"[63.9, 75.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.742
d57114b1-7528-4568-8fdb-633ee3a7c3aa,32,1,00:00:27.501,0,27,2,0.866336,17,Pressure,216,Getafe,9,From Kick Off,209,Celta Vigo,,,"['19cba43a-9aea-4bf0-b64e-cab82a5c0387', '3e65c8ac-6474-4be7-ab39-fba37b4478e0']","[56.1, 6.6]",6038.0,John Guidetti,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.501
19cba43a-9aea-4bf0-b64e-cab82a5c0387,33,1,00:00:28.227,0,28,2,2.529539,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,"['0be5fbad-f31b-4b31-9566-29695a49849e', '40bf61fc-49c0-4b5f-a7bf-962fdac8a51a', 'd57114b1-7528-4568-8fdb-633ee3a7c3aa']","[63.9, 75.1]",17054.0,Emiliano Daniel Velázquez Maldonado,3.0,Right Center Back,6720.0,Pablo Sarabia García,29.275415,0.071794204,3.0,High Pass,"[93.1, 77.2]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.227
0be5fbad-f31b-4b31-9566-29695a49849e,34,1,00:00:30.757,0,30,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['19cba43a-9aea-4bf0-b64e-cab82a5c0387'],"[91.8, 74.2]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.757
40bf61fc-49c0-4b5f-a7bf-962fdac8a51a,35,1,00:00:30.757,0,30,2,1.367892,30,Pass,216,Getafe,9,From Kick Off,209,Celta Vigo,,,"['19cba43a-9aea-4bf0-b64e-cab82a5c0387', '72ec8523-1458-4588-8f37-fc9886fd9a91']","[27.0, 2.9]",6802.0,Jonathan Castro Otto,6.0,Left Back,23785.0,Théo Bongonda Mbul''Ofeko Batombo,13.201515,-0.015150356,1.0,Ground Pass,"[40.2, 2.7]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.757
2853edd7-db10-49c0-a8da-64bca9d85be5,36,1,00:00:32.022,0,32,2,2.166314,17,Pressure,216,Getafe,9,From Kick Off,216,Getafe,,,"['2035a438-4a49-48ce-b602-5ad1dbc978f8', '72ec8523-1458-4588-8f37-fc9886fd9a91']","[80.8, 77.1]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.022
