id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,counterpress,duel_type_id,duel_type_name,miscontrol_aerial_won,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,pass_no_touch,pass_cross,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,out,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_inswinging,pass_technique_id,pass_technique_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,clearance_right_foot,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time,ball_recovery_recovery_failure,foul_won_defensive,pass_switch,pass_through_ball,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_cut_back,dribble_outcome_id,dribble_outcome_name,50_50_outcome_id,50_50_outcome_name,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_penalty,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_save_block,clearance_left_foot,pass_goal_assist,dribble_overrun,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,pass_deflected,pass_outswinging,block_offensive,shot_one_on_one,shot_saved_to_post,goalkeeper_shot_saved_to_post,shot_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
4cfd597d-404a-44ed-94c0-a7661b4f94f9,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,209,Celta Vigo,1,Regular Play,209,Celta Vigo,433.0,"[{'player': {'id': 6884, 'name': 'Sergio Álvarez Conde'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 6890, 'name': 'Andreu Fontàs Prat'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 19668, 'name': 'Augusto Matías Fernández'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 6801, 'name': 'Pedro Pablo Hernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 7105, 'name': 'Fabián Ariel Orellana Valenzuela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 6724, 'name': 'Manuel Agudo Durán'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
cb492c70-87e8-4593-9550-b29ca67fc826,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,209,Celta Vigo,1,Regular Play,208,Las Palmas,442.0,"[{'player': {'id': 26753, 'name': 'Javier Varas Herrera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 7906, 'name': 'David Simón Rodríguez Santana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 27522, 'name': 'Antolín Alcáraz Viveros'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 7907, 'name': 'Pedro Bigas Rigo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 6932, 'name': 'Dani Castellano Betancor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 27521, 'name': 'Juan Emmanuel Culio'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 3610, 'name': 'Roque Mesa Quevedo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 15}, {'player': {'id': 10755, 'name': 'Jonathan Viera Ramos'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 20}, {'player': {'id': 6721, 'name': 'Willian José da Silva'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 8}, {'player': {'id': 8167, 'name': 'Sergio Ezequiel Araújo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
b368d6c3-8f49-422e-8b09-af4d9ef41725,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,209,Celta Vigo,1,Regular Play,208,Las Palmas,,,['3aed2397-e26e-4486-a6d9-fb9e4c57bf54'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3aed2397-e26e-4486-a6d9-fb9e4c57bf54,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['b368d6c3-8f49-422e-8b09-af4d9ef41725'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
92015005-3075-45c7-90c1-fbeeed771834,5,1,00:00:01.317,0,1,2,0.422772,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['8da78ce5-89db-466d-be3d-b3dfc91f96fd'],True,"[61.0, 40.1]",6721.0,Willian José da Silva,22.0,Right Center Forward,8167.0,Sergio Ezequiel Araújo,4.883646,-2.3996453,1.0,Ground Pass,"[57.4, 36.8]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.317
8da78ce5-89db-466d-be3d-b3dfc91f96fd,6,1,00:00:01.739,0,1,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['92015005-3075-45c7-90c1-fbeeed771834'],,"[57.4, 36.8]",8167.0,Sergio Ezequiel Araújo,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.739
19d03aa4-bb26-4403-a372-cf0e26d91555,7,1,00:00:02.436,0,2,2,1.128744,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['035ded66-fa87-48cd-9a43-935b3340b93c'],,"[55.0, 37.0]",8167.0,Sergio Ezequiel Araújo,24.0,Left Center Forward,15805.0,Hernán Daniel Santana Trujillo,16.161682,2.426255,1.0,Ground Pass,"[42.8, 47.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.436
035ded66-fa87-48cd-9a43-935b3340b93c,8,1,00:00:03.564,0,3,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['19d03aa4-bb26-4403-a372-cf0e26d91555'],,"[42.8, 47.6]",15805.0,Hernán Daniel Santana Trujillo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.564
d4e7db64-54ff-4277-933f-719549d2e876,9,1,00:00:03.564,0,3,2,0.368385,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['035ded66-fa87-48cd-9a43-935b3340b93c', '3fabb270-7c56-4ed7-b393-66fd071fc399']",,"[42.8, 47.6]",15805.0,Hernán Daniel Santana Trujillo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[42.8, 47.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.564
3fabb270-7c56-4ed7-b393-66fd071fc399,10,1,00:00:03.933,0,3,2,1.120015,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['fa110ba4-0400-464d-982c-e981a2996970'],,"[42.8, 47.6]",15805.0,Hernán Daniel Santana Trujillo,9.0,Right Defensive Midfield,7907.0,Pedro Bigas Rigo,24.531204,-1.9596295,1.0,Ground Pass,"[33.5, 24.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.933
fa110ba4-0400-464d-982c-e981a2996970,11,1,00:00:05.053,0,5,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['3fabb270-7c56-4ed7-b393-66fd071fc399'],,"[33.5, 24.9]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.053
cae3bc9d-d380-465f-8f12-3ba508875d5b,12,1,00:00:05.053,0,5,2,2.411248,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['aa5a338d-c0c5-417f-a09a-f26de9396865', 'fa110ba4-0400-464d-982c-e981a2996970']",,"[33.5, 24.9]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,"[46.0, 19.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.053
aa5a338d-c0c5-417f-a09a-f26de9396865,13,1,00:00:07.464,0,7,2,0.965611,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['c863a1df-eb13-4253-8817-383ab5046be3'],,"[46.0, 19.3]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,6721.0,Willian José da Silva,18.56475,0.94992065,1.0,Ground Pass,"[56.8, 34.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.464
f4c9677b-7d62-4008-b23e-acd853b51315,14,1,00:00:08.234,0,8,2,2.357978,17,Pressure,208,Las Palmas,9,From Kick Off,209,Celta Vigo,,,"['c13309df-b987-4765-bdbb-37f5999d0c32', 'c863a1df-eb13-4253-8817-383ab5046be3']",,"[63.5, 44.5]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.234
c863a1df-eb13-4253-8817-383ab5046be3,15,1,00:00:08.430,0,8,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['aa5a338d-c0c5-417f-a09a-f26de9396865', 'f4c9677b-7d62-4008-b23e-acd853b51315']",,"[56.8, 34.4]",6721.0,Willian José da Silva,22.0,Right Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.43
c13309df-b987-4765-bdbb-37f5999d0c32,16,1,00:00:08.430,0,8,2,2.222722,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['7f9ed723-3b85-41e0-a35f-963ce89f8640', 'c863a1df-eb13-4253-8817-383ab5046be3', 'f4c9677b-7d62-4008-b23e-acd853b51315']",,"[56.8, 34.4]",6721.0,Willian José da Silva,22.0,Right Center Forward,,,,,,,,,,,,"[54.0, 29.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.43
7f9ed723-3b85-41e0-a35f-963ce89f8640,17,1,00:00:10.652,0,10,2,3.540588,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['8149b344-06f3-4f4d-b27f-f46f17c580cb'],,"[54.0, 29.0]",6721.0,Willian José da Silva,22.0,Right Center Forward,,,51.564426,-0.4688514,3.0,High Pass,"[100.0, 5.7]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.652
8149b344-06f3-4f4d-b27f-f46f17c580cb,18,1,00:00:14.193,0,14,2,3.889814,30,Pass,208,Las Palmas,9,From Kick Off,209,Celta Vigo,,,"['7f9ed723-3b85-41e0-a35f-963ce89f8640', 'b9ed1546-35fa-4585-a312-5ce6b534e699']",,"[20.1, 74.4]",6805.0,Hugo Mallo Novegil,2.0,Right Back,7105.0,Fabián Ariel Orellana Valenzuela,30.978218,0.07107747,3.0,High Pass,"[51.0, 76.6]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.193
b9ed1546-35fa-4585-a312-5ce6b534e699,19,1,00:00:18.083,0,18,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,209,Celta Vigo,,,['8149b344-06f3-4f4d-b27f-f46f17c580cb'],,"[51.0, 76.6]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.083
76cb8dd5-1d83-48b9-a7ac-509b93df1a7a,20,1,00:00:18.083,0,18,2,0.0,4,Duel,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['124195fe-b5b8-44ea-a0d1-f3222842b64e'],,"[67.5, 3.5]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,True,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.083
124195fe-b5b8-44ea-a0d1-f3222842b64e,21,1,00:00:18.083,0,18,2,0.0,38,Miscontrol,208,Las Palmas,9,From Kick Off,209,Celta Vigo,,,['76cb8dd5-1d83-48b9-a7ac-509b93df1a7a'],,"[52.6, 76.6]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.083
7079e0fb-54ea-4036-8f73-c09456fdb72d,22,1,00:00:19.374,0,19,2,0.000463,17,Pressure,208,Las Palmas,9,From Kick Off,209,Celta Vigo,,,,,"[57.2, 77.3]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.374
5c08b994-77f2-4d20-85b2-517fe608907b,23,1,00:00:20.055,0,20,2,0.878891,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['9d425f21-42b2-4432-948e-4a72e0914485'],,"[59.3, 2.0]",6932.0,Dani Castellano Betancor,6.0,Left Back,10755.0,Jonathan Viera Ramos,5.894065,1.82812,1.0,Ground Pass,"[57.8, 7.7]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.055
9d425f21-42b2-4432-948e-4a72e0914485,24,1,00:00:20.934,0,20,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['5c08b994-77f2-4d20-85b2-517fe608907b'],,"[57.8, 7.7]",10755.0,Jonathan Viera Ramos,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.934
f85b9b10-1488-4dbc-8bb9-a0046f78d0f0,25,1,00:00:20.934,0,20,2,1.072434,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['9d425f21-42b2-4432-948e-4a72e0914485', 'f7830e7d-6fd4-4768-95dd-abb7324c1b4d']",,"[57.8, 7.7]",10755.0,Jonathan Viera Ramos,16.0,Left Midfield,,,,,,,,,,,,"[54.4, 8.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.934
f7830e7d-6fd4-4768-95dd-abb7324c1b4d,26,1,00:00:22.007,0,22,2,0.695203,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['b5abdb89-1bf5-4c8e-8307-8c480854adb5'],,"[54.4, 8.7]",10755.0,Jonathan Viera Ramos,16.0,Left Midfield,6932.0,Dani Castellano Betancor,5.470832,-0.53728473,1.0,Ground Pass,"[59.1, 5.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.007
b5abdb89-1bf5-4c8e-8307-8c480854adb5,27,1,00:00:22.702,0,22,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['f7830e7d-6fd4-4768-95dd-abb7324c1b4d'],,"[59.1, 5.9]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.702
0a98d1ff-87ba-477c-9752-ba0a5366849e,28,1,00:00:22.702,0,22,2,1.713261,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['ab482f66-87eb-4cd8-8193-3a02343ddd60', 'b5abdb89-1bf5-4c8e-8307-8c480854adb5']",,"[59.1, 5.9]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,"[62.1, 5.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.702
ab482f66-87eb-4cd8-8193-3a02343ddd60,29,1,00:00:24.415,0,24,2,1.510913,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['3f576faa-a7ec-4e5e-8eef-4957e14be098'],,"[62.1, 5.5]",6932.0,Dani Castellano Betancor,6.0,Left Back,8167.0,Sergio Ezequiel Araújo,21.0789,0.98805684,3.0,High Pass,"[73.7, 23.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.415
6f22c1a9-d403-4b2f-9cb5-81bf075730eb,30,1,00:00:25.701,0,25,2,0.416766,17,Pressure,208,Las Palmas,9,From Kick Off,209,Celta Vigo,,,"['3f576faa-a7ec-4e5e-8eef-4957e14be098', 'fd8db588-26ee-4d54-a9ec-7772ef8761ba']",,"[47.0, 55.0]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.701
3f576faa-a7ec-4e5e-8eef-4957e14be098,31,1,00:00:25.926,0,25,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['6f22c1a9-d403-4b2f-9cb5-81bf075730eb', 'ab482f66-87eb-4cd8-8193-3a02343ddd60']",,"[73.7, 23.1]",8167.0,Sergio Ezequiel Araújo,24.0,Left Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.926
fd8db588-26ee-4d54-a9ec-7772ef8761ba,32,1,00:00:25.926,0,25,2,1.690422,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['6f22c1a9-d403-4b2f-9cb5-81bf075730eb', 'd0585b90-4cff-450e-964f-5c95aa716e38']",,"[73.1, 26.6]",8167.0,Sergio Ezequiel Araújo,24.0,Left Center Forward,,,5.6920996,0.32175055,3.0,High Pass,"[78.5, 28.4]",40.0,Right Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.926
d0585b90-4cff-450e-964f-5c95aa716e38,33,1,00:00:27.616,0,27,2,1.17391,30,Pass,208,Las Palmas,9,From Kick Off,209,Celta Vigo,,,"['106799c8-3346-41e3-9876-686b0311c092', 'fd8db588-26ee-4d54-a9ec-7772ef8761ba']",,"[41.6, 51.7]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,6801.0,Pedro Pablo Hernández,11.961605,-0.35877067,2.0,Low Pass,"[52.8, 47.5]",40.0,Right Foot,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.616
106799c8-3346-41e3-9876-686b0311c092,34,1,00:00:28.790,0,28,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,209,Celta Vigo,,,['d0585b90-4cff-450e-964f-5c95aa716e38'],,"[52.8, 47.5]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.79
6dd980d7-bc50-4543-b23a-76a066c2d87d,35,1,00:00:28.790,0,28,2,1.680404,43,Carry,208,Las Palmas,9,From Kick Off,209,Celta Vigo,,,"['106799c8-3346-41e3-9876-686b0311c092', 'bc07811d-5d3b-4c34-b0a5-ffb36c6aba5b']",,"[52.8, 47.5]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,,,,,,,,,,,,"[55.6, 41.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.79
bc07811d-5d3b-4c34-b0a5-ffb36c6aba5b,36,1,00:00:30.471,0,30,2,4.122801,30,Pass,208,Las Palmas,9,From Kick Off,209,Celta Vigo,,,"['51700567-aa31-4790-b8b6-9cf4db5faaca', '5498d6ba-71bf-46a7-8526-c0a57c283f72']",,"[55.6, 41.1]",6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,6724.0,Manuel Agudo Durán,64.711205,-0.27384204,3.0,High Pass,"[117.9, 23.6]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.471
51700567-aa31-4790-b8b6-9cf4db5faaca,37,1,00:00:34.593,0,34,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,209,Celta Vigo,,,['bc07811d-5d3b-4c34-b0a5-ffb36c6aba5b'],,"[95.2, 11.0]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.593
5498d6ba-71bf-46a7-8526-c0a57c283f72,38,1,00:00:34.593,0,34,2,0.0,2,Ball Recovery,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['bc07811d-5d3b-4c34-b0a5-ffb36c6aba5b'],,"[2.2, 56.5]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.593
6246a2c6-2943-443a-b7b3-10b67da805ad,39,1,00:00:34.593,0,34,2,22.796215,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['5498d6ba-71bf-46a7-8526-c0a57c283f72', 'c2a3e4d0-4446-48cf-83f9-3dd61f655eac']",,"[2.2, 56.5]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,"[33.9, 62.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.593
