id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,pass_aerial_won,duel_type_id,duel_type_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_assisted_shot_id,pass_goal_assist,pass_technique_id,pass_technique_name,pass_through_ball,counterpress,dribble_outcome_id,dribble_outcome_name,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_switch,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,dribble_overrun,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,goalkeeper_punched_out,out,miscontrol_aerial_won,clearance_right_foot,foul_won_defensive,pass_shot_assist,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,foul_committed_card_id,foul_committed_card_name,block_offensive,goalkeeper_end_location,clearance_left_foot,foul_committed_penalty,foul_won_penalty,block_deflection,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outswinging,clearance_aerial_won,shot_open_goal,pass_deflected,dribble_nutmeg,pass_cut_back,shot_aerial_won,ball_recovery_offensive,timestamp_seconds
b46edd81-dd76-4f9e-9c55-993e64c7ebbe,1015,1,00:28:52.684,28,52,66,0.174677,17,Pressure,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['4a3cf371-605d-4897-9ed4-79b71a5d9fc7', '9be2e440-283a-48c1-b7d8-6336f0dde926', 'beb10f08-fd88-4d14-9b2b-af488301bd16']",,"[46.6, 18.7]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732.684
4a3cf371-605d-4897-9ed4-79b71a5d9fc7,1016,1,00:28:52.768,28,52,66,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,,,"['88b1cf60-24e4-43d7-870c-f1483f8d49ff', 'b46edd81-dd76-4f9e-9c55-993e64c7ebbe']",,"[69.4, 61.5]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732.768
beb10f08-fd88-4d14-9b2b-af488301bd16,1017,1,00:28:52.768,28,52,66,0.040000003,43,Carry,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,,,"['4a3cf371-605d-4897-9ed4-79b71a5d9fc7', '9be2e440-283a-48c1-b7d8-6336f0dde926', 'b46edd81-dd76-4f9e-9c55-993e64c7ebbe']",,"[69.4, 61.5]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,"[70.4, 61.4]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732.768
9be2e440-283a-48c1-b7d8-6336f0dde926,1018,1,00:28:52.808,28,52,66,0.050431,30,Pass,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,,,"['a04dc7c1-bdc3-4f22-b34e-8bfb4f76aaf7', 'b46edd81-dd76-4f9e-9c55-993e64c7ebbe']",,"[70.4, 61.4]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,2.745906,0.18311082,1.0,Ground Pass,"[73.1, 61.9]",38.0,Left Foot,,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732.808
a04dc7c1-bdc3-4f22-b34e-8bfb4f76aaf7,1019,1,00:28:52.858,28,52,66,0.0,2,Ball Recovery,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['9be2e440-283a-48c1-b7d8-6336f0dde926'],,"[47.0, 18.2]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732.858
7542e769-c72e-4821-9293-6a4912a31038,1020,1,00:28:52.858,28,52,66,0.99658,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['5d55756e-ce4f-4bb1-8bfd-9bc145327b9c', '6f0d422c-1ef2-4102-b829-4a12c93c7c44', 'a04dc7c1-bdc3-4f22-b34e-8bfb4f76aaf7']",,"[47.0, 18.2]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,"[46.6, 18.9]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732.858
5d55756e-ce4f-4bb1-8bfd-9bc145327b9c,1021,1,00:28:53.526,28,53,66,0.169345,17,Pressure,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,,,['7542e769-c72e-4821-9293-6a4912a31038'],,"[70.4, 61.4]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1733.526
6fd90082-bbed-4e6c-9427-8e585ae9cc0b,1022,1,00:28:53.855,28,53,66,0.0,22,Foul Committed,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,,,['6f0d422c-1ef2-4102-b829-4a12c93c7c44'],,"[73.5, 61.2]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1733.855
6f0d422c-1ef2-4102-b829-4a12c93c7c44,1023,1,00:28:53.855,28,53,66,0.0,21,Foul Won,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['6fd90082-bbed-4e6c-9427-8e585ae9cc0b'],,"[46.6, 18.9]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1733.855
be49d52e-714a-4db5-8e7d-1cd8835aceab,1024,1,00:29:05.898,29,5,67,0.726084,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['abafbd62-c059-4f1f-bf84-360283294e4b'],True,"[53.2, 21.9]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,11542.0,Javier Guerra Rodríguez,18.872467,-0.46127793,1.0,Ground Pass,"[70.1, 13.5]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745.898
d633c0b7-b475-48ff-ad5d-83e31af9a8be,1025,1,00:29:06.535,29,6,67,1.39705,17,Pressure,360,Rayo Vallecano,3,From Free Kick,215,Athletic Club,,,"['817b706a-0699-4907-877a-bbe070ba62a2', 'abafbd62-c059-4f1f-bf84-360283294e4b']",,"[47.8, 65.8]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746.535
abafbd62-c059-4f1f-bf84-360283294e4b,1026,1,00:29:06.624,29,6,67,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['be49d52e-714a-4db5-8e7d-1cd8835aceab', 'd633c0b7-b475-48ff-ad5d-83e31af9a8be']",,"[70.1, 13.5]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746.624
817b706a-0699-4907-877a-bbe070ba62a2,1027,1,00:29:06.624,29,6,67,1.616844,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['5eb320dc-335b-4de9-957f-7867ece3826b', 'abafbd62-c059-4f1f-bf84-360283294e4b', 'd633c0b7-b475-48ff-ad5d-83e31af9a8be']",,"[70.1, 13.5]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,"[68.9, 11.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746.624
5eb320dc-335b-4de9-957f-7867ece3826b,1028,1,00:29:08.241,29,8,67,1.619759,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['7846e63e-df63-45e7-b2bb-d733894b8ca1'],,"[68.9, 11.7]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,26848.0,Roberto Trashorras Gayoso,12.831991,-2.9136255,1.0,Ground Pass,"[56.4, 8.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748.241
7846e63e-df63-45e7-b2bb-d733894b8ca1,1029,1,00:29:09.861,29,9,67,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['5eb320dc-335b-4de9-957f-7867ece3826b'],,"[56.4, 8.8]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.861
b371ab23-0cc3-447c-9819-addd6bf7ee86,1030,1,00:29:09.861,29,9,67,1.059088,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['7846e63e-df63-45e7-b2bb-d733894b8ca1', 'ad5bffbd-44a9-4c20-939d-be25586913b7']",,"[56.4, 8.8]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,"[56.4, 8.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.861
ad5bffbd-44a9-4c20-939d-be25586913b7,1031,1,00:29:10.920,29,10,67,0.716984,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['4b14d8a1-4ad1-4c0e-906b-40b8725cf55e'],,"[56.4, 8.8]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,11539.0,Adrián Embarba Blázquez,18.026924,0.21806726,1.0,Ground Pass,"[74.0, 12.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.92
4b14d8a1-4ad1-4c0e-906b-40b8725cf55e,1032,1,00:29:11.637,29,11,67,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['ad5bffbd-44a9-4c20-939d-be25586913b7'],,"[74.0, 12.7]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751.637
ce7ee7a8-d79e-4272-a8ca-9ebb06c89fc8,1033,1,00:29:11.637,29,11,67,1.626748,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['4b14d8a1-4ad1-4c0e-906b-40b8725cf55e', '5315c545-9aad-4c75-85ac-4463c9bc6f7a']",,"[74.0, 12.7]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,"[74.4, 14.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751.637
5315c545-9aad-4c75-85ac-4463c9bc6f7a,1034,1,00:29:13.264,29,13,67,1.343781,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['0cd9af9d-a605-4106-8450-eca96d2d2625'],,"[74.4, 14.6]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,26607.0,José Raúl Baena Urdiales,13.462912,2.235097,1.0,Ground Pass,"[66.1, 25.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753.264
0cd9af9d-a605-4106-8450-eca96d2d2625,1035,1,00:29:14.608,29,14,67,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['5315c545-9aad-4c75-85ac-4463c9bc6f7a'],,"[66.1, 25.2]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754.608
b351385f-8a1f-496a-8a86-a7002c7dd82c,1036,1,00:29:14.608,29,14,67,3.388253,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['0cd9af9d-a605-4106-8450-eca96d2d2625', 'e83d01dc-5de0-4bc3-b4b3-57a63bbd91db']",,"[66.1, 25.2]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,"[62.4, 18.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754.608
e83d01dc-5de0-4bc3-b4b3-57a63bbd91db,1037,1,00:29:17.996,29,17,67,1.354468,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['33a078c8-3280-46f2-86c8-6257e54fa691'],,"[62.4, 18.0]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,27144.0,Antonio Amaya Carazo,10.6775465,-2.757608,1.0,Ground Pass,"[52.5, 14.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1757.996
33a078c8-3280-46f2-86c8-6257e54fa691,1038,1,00:29:19.350,29,19,67,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['e83d01dc-5de0-4bc3-b4b3-57a63bbd91db'],,"[52.5, 14.0]",27144.0,Antonio Amaya Carazo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759.35
c5f3e228-747d-418a-af96-2dde3a2c05a0,1039,1,00:29:19.350,29,19,67,0.985622,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['33a078c8-3280-46f2-86c8-6257e54fa691', '7e788523-2f33-4432-8a7f-de1b65b58602']",,"[52.5, 14.0]",27144.0,Antonio Amaya Carazo,5.0,Left Center Back,,,,,,,,,,,,"[51.5, 25.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759.35
7e788523-2f33-4432-8a7f-de1b65b58602,1040,1,00:29:20.336,29,20,67,2.257723,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['2a72cdad-7571-4914-a807-16b46d23865f'],,"[51.5, 25.2]",27144.0,Antonio Amaya Carazo,5.0,Left Center Back,6914.0,Roberto Román Triguero,40.688572,1.2816936,3.0,High Pass,"[63.1, 64.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.336
2a72cdad-7571-4914-a807-16b46d23865f,1041,1,00:29:22.594,29,22,67,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['7e788523-2f33-4432-8a7f-de1b65b58602'],,"[63.1, 64.2]",6914.0,Roberto Román Triguero,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.594
86bb853e-575a-4713-bc53-faba0e03ad2e,1042,1,00:29:22.594,29,22,67,0.37419,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['2a72cdad-7571-4914-a807-16b46d23865f', '659ab535-cfff-4243-b84b-bb8b303f5aa8', '771872f6-15bb-4533-892d-cedd1503d5d2']",,"[63.1, 64.2]",6914.0,Roberto Román Triguero,2.0,Right Back,,,,,,,,,,,,"[63.8, 63.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.594
