id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,carry_end_location,pass_aerial_won,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,foul_won_defensive,counterpress,clearance_left_foot,pass_miscommunication,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,foul_committed_card_id,foul_committed_card_name,out,clearance_right_foot,pass_cross,pass_switch,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_type_id,foul_committed_type_name,miscontrol_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_end_location,dribble_overrun,ball_recovery_offensive,pass_inswinging,pass_technique_id,pass_technique_name,pass_through_ball,pass_cut_back,dribble_nutmeg,ball_recovery_recovery_failure,foul_committed_penalty,foul_won_penalty,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_deflected,pass_no_touch,shot_first_time,pass_outswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_aerial_won,shot_open_goal,pass_goal_assist,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
a099e897-4df2-4d39-ac66-a305d95de91b,147,1,00:02:36.201,2,36,6,2.220592,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['30f2503c-9a8a-4bca-898e-fd3e51381e87', '53e75961-a6cf-45d3-9b71-24313fe1939e', '686bca3c-9496-4c3a-a702-42cd69df4e1d']",,"[63.8, 59.8]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,,,,,,,,,,,,,,,,True,,,,,,,"[75.8, 63.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.201
53e75961-a6cf-45d3-9b71-24313fe1939e,148,1,00:02:37.376,2,37,6,0.59972,17,Pressure,214,Espanyol,1,Regular Play,1041,Sporting Gijón,,,['a099e897-4df2-4d39-ac66-a305d95de91b'],,"[48.4, 15.8]",23994.0,Alejandro Menéndez Díez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.376
085deb3c-2dab-41f1-a43e-f00af8d8b67f,149,1,00:02:38.000,2,38,6,0.244444,17,Pressure,214,Espanyol,1,Regular Play,1041,Sporting Gijón,,,,,"[47.3, 16.4]",24686.0,Roberto Canella Suárez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0
686bca3c-9496-4c3a-a702-42cd69df4e1d,150,1,00:02:38.421,2,38,6,0.0,14,Dribble,214,Espanyol,1,Regular Play,214,Espanyol,,,['2bbaa6f3-2706-4172-b990-129e285319b7'],,"[75.8, 63.9]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.421
2bbaa6f3-2706-4172-b990-129e285319b7,151,1,00:02:38.421,2,38,7,0.0,4,Duel,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['686bca3c-9496-4c3a-a702-42cd69df4e1d'],,"[44.3, 16.2]",24686.0,Roberto Canella Suárez,6.0,Left Back,,,,,,,,,,,,,,,,True,11.0,Tackle,,,,,,,,,,,,True,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.421
b5d41bdb-c665-4359-a927-7057279005d0,152,1,00:02:39.056,2,39,7,0.483409,17,Pressure,1041,Sporting Gijón,1,Regular Play,214,Espanyol,,,['d16bebe0-b9ee-4195-a7f6-943ff66797a7'],,"[80.3, 63.1]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.05599999999998
d16bebe0-b9ee-4195-a7f6-943ff66797a7,153,1,00:02:39.525,2,39,7,1.133725,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['8184d1e2-b9bf-457a-a872-8e0dbca2139c', 'b5d41bdb-c665-4359-a927-7057279005d0']",,"[39.0, 17.9]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,6581.0,Jonathan Rodríguez Menéndez,11.921828,0.14308329,1.0,Ground Pass,"[50.8, 19.6]",40.0,Right Foot,66.0,Recovery,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.525
8184d1e2-b9bf-457a-a872-8e0dbca2139c,154,1,00:02:40.658,2,40,7,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['d16bebe0-b9ee-4195-a7f6-943ff66797a7'],,"[50.8, 19.6]",6581.0,Jonathan Rodríguez Menéndez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.65800000000002
78809da0-d23c-4592-a4a5-f38ed2a57400,155,1,00:02:40.658,2,40,7,1.554905,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['09110c59-0f32-4c8e-bb8b-e4a4b572b945', '2a580a20-fa9e-442a-8990-8fce4ff0cc53', '8184d1e2-b9bf-457a-a872-8e0dbca2139c']",,"[50.8, 19.6]",6581.0,Jonathan Rodríguez Menéndez,17.0,Right Wing,,,,,,,,,,,,,,,,True,,,,,,,"[55.0, 19.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.65800000000002
09110c59-0f32-4c8e-bb8b-e4a4b572b945,156,1,00:02:41.304,2,41,7,1.19823,17,Pressure,1041,Sporting Gijón,1,Regular Play,214,Espanyol,,,"['2a580a20-fa9e-442a-8990-8fce4ff0cc53', '78809da0-d23c-4592-a4a5-f38ed2a57400', 'c18ad4c6-c07f-4f07-b1d2-873da844b646']",,"[65.5, 60.5]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.304
63d2c8f6-5818-4c6b-8854-5d2f6932cf7f,157,1,00:02:42.213,2,42,7,0.0,39,Dribbled Past,1041,Sporting Gijón,1,Regular Play,214,Espanyol,,,"['2a580a20-fa9e-442a-8990-8fce4ff0cc53', 'c18ad4c6-c07f-4f07-b1d2-873da844b646']",,"[65.1, 60.5]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.213
2a580a20-fa9e-442a-8990-8fce4ff0cc53,158,1,00:02:42.213,2,42,7,0.0,14,Dribble,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['09110c59-0f32-4c8e-bb8b-e4a4b572b945', '63d2c8f6-5818-4c6b-8854-5d2f6932cf7f']",,"[55.0, 19.6]",6581.0,Jonathan Rodríguez Menéndez,17.0,Right Wing,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.213
c18ad4c6-c07f-4f07-b1d2-873da844b646,159,1,00:02:42.213,2,42,7,3.135387,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['09110c59-0f32-4c8e-bb8b-e4a4b572b945', '2a580a20-fa9e-442a-8990-8fce4ff0cc53', '63d2c8f6-5818-4c6b-8854-5d2f6932cf7f', 'ca6c4263-a86d-41a4-839e-8f4615b2ce53', 'fa7be2e6-c1c4-4d41-ac55-810e7e2227c6']",,"[55.0, 19.6]",6581.0,Jonathan Rodríguez Menéndez,17.0,Right Wing,,,,,,,,,,,,,,,,True,,,,,,,"[62.7, 26.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.213
ca6c4263-a86d-41a4-839e-8f4615b2ce53,160,1,00:02:43.464,2,43,7,1.66662,17,Pressure,1041,Sporting Gijón,1,Regular Play,214,Espanyol,,,['c18ad4c6-c07f-4f07-b1d2-873da844b646'],,"[64.6, 57.9]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.464
64fc5309-59b4-4a82-a447-1c4a416e15c0,161,1,00:02:45.349,2,45,7,0.0,22,Foul Committed,1041,Sporting Gijón,1,Regular Play,214,Espanyol,,,['fa7be2e6-c1c4-4d41-ac55-810e7e2227c6'],,"[57.4, 53.4]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.349
fa7be2e6-c1c4-4d41-ac55-810e7e2227c6,162,1,00:02:45.349,2,45,7,0.0,21,Foul Won,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['64fc5309-59b4-4a82-a447-1c4a416e15c0'],,"[62.7, 26.7]",6581.0,Jonathan Rodríguez Menéndez,17.0,Right Wing,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.349
ca590faf-b093-4900-98c0-ec80cc63a387,163,1,00:03:15.226,3,15,8,1.516156,30,Pass,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['5add9bdb-b332-4418-994f-dc60f4e3cb7e'],,"[62.9, 23.7]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,6561.0,Luis Hernández Rodríguez,26.268232,1.998684,1.0,Ground Pass,"[52.0, 47.6]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.226
5add9bdb-b332-4418-994f-dc60f4e3cb7e,164,1,00:03:16.742,3,16,8,,42,Ball Receipt*,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['ca590faf-b093-4900-98c0-ec80cc63a387'],,"[52.0, 47.6]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.742
dfb02443-6fed-45de-9194-e7a5e28e031e,165,1,00:03:16.742,3,16,8,0.90942,43,Carry,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,"['3c7b8bd2-4805-4205-a318-2f0632419c47', '5add9bdb-b332-4418-994f-dc60f4e3cb7e']",,"[52.0, 47.6]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,"[52.0, 47.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.742
3c7b8bd2-4805-4205-a318-2f0632419c47,166,1,00:03:17.651,3,17,8,0.935509,30,Pass,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['285d4413-db1d-4f5f-a985-cd2e0c2dcb0d'],,"[52.0, 47.6]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,18925.0,Ignacio Cases Mora,9.2660675,-1.0636978,1.0,Ground Pass,"[56.5, 39.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.651
285d4413-db1d-4f5f-a985-cd2e0c2dcb0d,167,1,00:03:18.587,3,18,8,,42,Ball Receipt*,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['3c7b8bd2-4805-4205-a318-2f0632419c47'],,"[56.5, 39.5]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.587
a0495cf5-207b-4f2d-a177-3926458fb7c1,168,1,00:03:18.587,3,18,8,0.736518,43,Carry,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,"['285d4413-db1d-4f5f-a985-cd2e0c2dcb0d', 'c176ab72-2577-45c8-88d6-a5c949f66640']",,"[56.5, 39.5]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,"[56.1, 38.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.587
c176ab72-2577-45c8-88d6-a5c949f66640,169,1,00:03:19.323,3,19,8,0.998192,30,Pass,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['d4f0b584-7dc9-4f3e-b0cf-02b7ab9bd8a8'],,"[56.1, 38.9]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,6561.0,Luis Hernández Rodríguez,13.336041,2.0713398,1.0,Ground Pass,"[49.7, 50.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.323
d4f0b584-7dc9-4f3e-b0cf-02b7ab9bd8a8,170,1,00:03:20.322,3,20,8,,42,Ball Receipt*,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['c176ab72-2577-45c8-88d6-a5c949f66640'],,"[49.7, 50.6]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.322
14e1e10c-f955-4b5a-90bb-53cd30add418,171,1,00:03:20.322,3,20,8,0.795556,43,Carry,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,"['d4f0b584-7dc9-4f3e-b0cf-02b7ab9bd8a8', 'fb07ce09-bd1a-4759-97fc-665f37aa8985']",,"[49.7, 50.6]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,"[49.7, 50.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.322
fb07ce09-bd1a-4759-97fc-665f37aa8985,172,1,00:03:21.117,3,21,8,1.351143,30,Pass,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['0aefdb71-0cc3-4726-92b5-56cda09c8fac'],,"[49.7, 50.6]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,6573.0,Bernardo José Espinosa Zúñiga,30.142494,-1.9124813,1.0,Ground Pass,"[39.6, 22.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.117
0aefdb71-0cc3-4726-92b5-56cda09c8fac,173,1,00:03:22.468,3,22,8,,42,Ball Receipt*,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['fb07ce09-bd1a-4759-97fc-665f37aa8985'],,"[39.6, 22.2]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.468
7d3e5321-fde4-46e5-a827-28f80d3c512b,174,1,00:03:22.468,3,22,8,0.787919,43,Carry,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,"['0aefdb71-0cc3-4726-92b5-56cda09c8fac', 'b0af84c1-c7c2-41fc-b2fe-e23344c809e2']",,"[39.6, 22.2]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,"[38.6, 24.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.468
b0af84c1-c7c2-41fc-b2fe-e23344c809e2,175,1,00:03:23.256,3,23,8,1.249682,30,Pass,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['73ac1418-fab7-4379-84d9-6a8b723ca156'],,"[38.6, 24.1]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,13107.0,Sergio Álvarez Díaz,12.448695,0.08847807,1.0,Ground Pass,"[51.0, 25.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.256
73ac1418-fab7-4379-84d9-6a8b723ca156,176,1,00:03:24.506,3,24,8,,42,Ball Receipt*,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['b0af84c1-c7c2-41fc-b2fe-e23344c809e2'],,"[51.0, 25.2]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.506
0c8d2dd1-328d-45da-a6aa-e8cab9a8cac0,177,1,00:03:24.506,3,24,8,1.709769,43,Carry,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,"['3ccb6033-fc4a-48f3-bf80-61d93a95709d', '73ac1418-fab7-4379-84d9-6a8b723ca156']",,"[51.0, 25.2]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,"[56.5, 22.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.506
3ccb6033-fc4a-48f3-bf80-61d93a95709d,178,1,00:03:26.216,3,26,8,1.6826,30,Pass,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['25ea885f-a2d8-4a74-83b0-0053f5369d0c'],,"[56.5, 22.8]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,24686.0,Roberto Canella Suárez,21.600231,-1.1713756,1.0,Ground Pass,"[64.9, 2.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.216
25ea885f-a2d8-4a74-83b0-0053f5369d0c,179,1,00:03:27.898,3,27,8,,42,Ball Receipt*,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['3ccb6033-fc4a-48f3-bf80-61d93a95709d'],,"[64.9, 2.9]",24686.0,Roberto Canella Suárez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.898
a4d7b191-8667-44fe-822f-bce9e041df5c,180,1,00:03:27.898,3,27,8,0.922991,43,Carry,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,"['0cdaa17a-362b-462d-884e-ac5943cda1f3', '25ea885f-a2d8-4a74-83b0-0053f5369d0c']",,"[64.9, 2.9]",24686.0,Roberto Canella Suárez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,"[68.5, 3.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.898
0cdaa17a-362b-462d-884e-ac5943cda1f3,181,1,00:03:28.821,3,28,8,0.767383,30,Pass,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['814623d7-f754-4659-ada9-cabead37d3b7'],,"[68.5, 3.6]",24686.0,Roberto Canella Suárez,6.0,Left Back,23994.0,Alejandro Menéndez Díez,7.9511003,-0.11343499,1.0,Ground Pass,"[76.4, 2.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.821
814623d7-f754-4659-ada9-cabead37d3b7,182,1,00:03:29.589,3,29,8,,42,Ball Receipt*,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['0cdaa17a-362b-462d-884e-ac5943cda1f3'],,"[76.4, 2.7]",23994.0,Alejandro Menéndez Díez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.589
9db516b4-1bfb-4800-b691-8dc92d9bd333,183,1,00:03:29.589,3,29,8,1.794763,43,Carry,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,"['60e20e60-93b1-4e35-9e1b-e27a51ac819d', '814623d7-f754-4659-ada9-cabead37d3b7']",,"[76.4, 2.7]",23994.0,Alejandro Menéndez Díez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,"[69.2, 4.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.589
60e20e60-93b1-4e35-9e1b-e27a51ac819d,184,1,00:03:31.383,3,31,8,0.854786,30,Pass,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['4d58af89-47cd-40c2-9fb6-4ca81003f9ea'],,"[69.2, 4.4]",23994.0,Alejandro Menéndez Díez,21.0,Left Wing,13107.0,Sergio Álvarez Díaz,7.632169,2.7659523,1.0,Ground Pass,"[62.1, 7.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.383
4d58af89-47cd-40c2-9fb6-4ca81003f9ea,185,1,00:03:32.238,3,32,8,,42,Ball Receipt*,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['60e20e60-93b1-4e35-9e1b-e27a51ac819d'],,"[62.1, 7.2]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.238
8eee09cb-aa9a-4cc9-8e01-951385f32e92,186,1,00:03:32.238,3,32,8,1.630904,43,Carry,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,"['4d58af89-47cd-40c2-9fb6-4ca81003f9ea', 'd8bd8fac-052f-408c-b676-0b3af748307a']",,"[62.1, 7.2]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,"[57.0, 10.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.238
d8bd8fac-052f-408c-b676-0b3af748307a,187,1,00:03:33.869,3,33,8,1.428337,30,Pass,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['c75c5b39-2d03-4b06-88dc-5e956dc6676f'],,"[57.0, 10.4]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,6573.0,Bernardo José Espinosa Zúñiga,18.796808,2.782822,1.0,Ground Pass,"[39.4, 17.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.869
c75c5b39-2d03-4b06-88dc-5e956dc6676f,188,1,00:03:35.297,3,35,8,,42,Ball Receipt*,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['d8bd8fac-052f-408c-b676-0b3af748307a'],,"[39.4, 17.0]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.297
dd52fb14-e9e8-4259-a583-38dc17c36e6e,189,1,00:03:35.297,3,35,8,0.98806,43,Carry,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,"['2c5a16b9-1127-444d-92f2-8d5af769f201', 'c75c5b39-2d03-4b06-88dc-5e956dc6676f']",,"[39.4, 17.0]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,"[38.6, 18.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.297
2c5a16b9-1127-444d-92f2-8d5af769f201,190,1,00:03:36.285,3,36,8,1.119105,30,Pass,1041,Sporting Gijón,3,From Free Kick,1041,Sporting Gijón,,,['059be74b-5495-4368-86bf-3004de94af2f'],,"[38.6, 18.5]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,6561.0,Luis Hernández Rodríguez,27.244265,1.3899579,1.0,Ground Pass,"[43.5, 45.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.285
