id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,under_pressure,pass_cross,duel_type_id,duel_type_name,pass_aerial_won,off_camera,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_switch,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_won_defensive,clearance_left_foot,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_outswinging,pass_technique_id,pass_technique_name,shot_aerial_won,goalkeeper_end_location,shot_first_time,dribble_nutmeg,shot_deflected,block_deflection,foul_committed_advantage,foul_committed_type_id,foul_committed_type_name,clearance_aerial_won,dribble_overrun,foul_committed_card_id,foul_committed_card_name,pass_deflected,foul_won_advantage,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_inswinging,pass_straight,miscontrol_aerial_won,pass_through_ball,pass_goal_assist,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_offensive,dribble_no_touch,timestamp_seconds
52aef603-5c5a-4bfb-a8cc-04513763aa10,3138,2,00:22:56.633,67,56,163,0.0,2,Ball Recovery,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['e7d5eb19-dcf3-4711-a5f9-f7dadd142aa0'],"[88.3, 31.8]",6377.0,Ángel Martín Correa,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376.633
f31746a4-ac17-4458-8ef8-6cb017e553a3,3139,2,00:22:56.633,67,56,163,0.885317,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['52aef603-5c5a-4bfb-a8cc-04513763aa10', '5349ff4f-a6b7-46db-9aa2-b2b9d7eede04', 'b5587a11-2667-4873-94fe-088f609b0a08']","[88.3, 31.8]",6377.0,Ángel Martín Correa,21.0,Left Wing,,,,,,,,,,,,"[87.7, 37.3]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376.633
5349ff4f-a6b7-46db-9aa2-b2b9d7eede04,3140,2,00:22:57.266,67,57,163,0.372537,17,Pressure,212,Atlético Madrid,4,From Throw In,322,Eibar,,,"['b5587a11-2667-4873-94fe-088f609b0a08', 'f31746a4-ac17-4458-8ef8-6cb017e553a3']","[28.4, 46.8]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377.266
b5587a11-2667-4873-94fe-088f609b0a08,3141,2,00:22:57.518,67,57,163,1.762566,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['0f2a5f14-dd20-41d2-b116-1f1a6e5ec889', '5349ff4f-a6b7-46db-9aa2-b2b9d7eede04', 'b6e2f615-c8fa-4379-9cb9-bda72c7adaa4']","[87.7, 37.3]",6377.0,Ángel Martín Correa,21.0,Left Wing,6382.0,Fernando José Torres Sanz,23.858122,0.14723192,1.0,Ground Pass,"[111.3, 40.8]",40.0,Right Foot,,,,9.0,Incomplete,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377.518
b6e2f615-c8fa-4379-9cb9-bda72c7adaa4,3142,2,00:22:59.280,67,59,163,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['b5587a11-2667-4873-94fe-088f609b0a08'],"[104.5, 38.9]",6382.0,Fernando José Torres Sanz,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379.28
0f2a5f14-dd20-41d2-b116-1f1a6e5ec889,3143,2,00:22:59.280,67,59,163,0.0,2,Ball Recovery,212,Atlético Madrid,4,From Throw In,322,Eibar,,,['b5587a11-2667-4873-94fe-088f609b0a08'],"[8.8, 39.3]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379.28
f1854a1a-b198-4218-b2b0-bb87a8d14cfa,3144,2,00:23:09.809,68,9,163,3.688957,30,Pass,212,Atlético Madrid,4,From Throw In,322,Eibar,,,['6a827b5a-52f3-4e7b-88bb-45d0d1c77330'],"[14.3, 42.8]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,6700.0,Sergio Enrich Ametller,61.79838,0.24183896,3.0,High Pass,"[74.3, 57.6]",68.0,Drop Kick,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.809
6a827b5a-52f3-4e7b-88bb-45d0d1c77330,3145,2,00:23:13.498,68,13,163,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,322,Eibar,,,['f1854a1a-b198-4218-b2b0-bb87a8d14cfa'],"[74.3, 57.6]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.498
3cb077d1-66fe-43b2-a7f9-b18b8df2af72,3146,2,00:23:13.538,68,13,163,0.037262,30,Pass,212,Atlético Madrid,4,From Throw In,322,Eibar,,,['3340df3d-8200-40b2-a8db-9524e3e2cb97'],"[74.9, 58.7]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,1.456022,-0.27829966,3.0,High Pass,"[76.3, 58.3]",37.0,Head,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.538
3340df3d-8200-40b2-a8db-9524e3e2cb97,3147,2,00:23:13.575,68,13,163,0.0,6,Block,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['3cb077d1-66fe-43b2-a7f9-b18b8df2af72'],"[43.8, 21.8]",6384.0,Gabriel Fernández Arenas,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.575
