id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_aerial_won,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_aerial_won,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,pass_technique_id,pass_technique_name,pass_inswinging,clearance_left_foot,out,miscontrol_aerial_won,counterpress,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_switch,off_camera,clearance_right_foot,foul_won_defensive,dribble_overrun,foul_committed_advantage,foul_won_advantage,shot_first_time,goalkeeper_end_location,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,shot_one_on_one,shot_aerial_won,pass_goal_assist,bad_behaviour_card_id,bad_behaviour_card_name,block_offensive,50_50_outcome_id,50_50_outcome_name,goalkeeper_punched_out,pass_outswinging,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_deflection,pass_no_touch,ball_recovery_offensive,injury_stoppage_in_chain,foul_committed_offensive,pass_cut_back,timestamp_seconds
ddf2eeb1-b3fd-4a45-ac1d-e5aedb446b6b,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,223,Málaga,1,Regular Play,223,Málaga,442.0,"[{'player': {'id': 5577, 'name': 'Francisco Guillermo Ochoa Magaña'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6764, 'name': 'Pablo Fornals Malla'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 31}, {'player': {'id': 6563, 'name': 'Juan Pablo Añor Acosta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 28}, {'player': {'id': 6740, 'name': 'Gonzalo Castro Irizábal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 5}, {'player': {'id': 23930, 'name': 'Ikechukwu Uche'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 8}, {'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
34092747-bcd4-4a6a-a7e5-8ad38037c1a8,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,223,Málaga,1,Regular Play,1041,Sporting Gijón,4231.0,"[{'player': {'id': 6610, 'name': 'Iván Cuéllar Sacristán'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 26633, 'name': 'Alberto Lora Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 6561, 'name': 'Luis Hernández Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 8818, 'name': 'Jorge Meré Pérez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 28}, {'player': {'id': 24263, 'name': 'Ismael López Blanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 13107, 'name': 'Sergio Álvarez Díaz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 18398, 'name': 'Omar Mascarell González'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 23848, 'name': 'Carlos Carmona Bonet'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 40822, 'name': ""Daniel Arnaud N''Di\t""}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 33}, {'player': {'id': 6581, 'name': 'Jonathan Rodríguez Menéndez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 6880, 'name': 'Arnaldo Antonio Sanabria Ayala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
bb5f42c3-c67e-4236-ad2e-2c39fae41701,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,223,Málaga,1,Regular Play,1041,Sporting Gijón,,,['6f59221e-5105-48f5-ba83-fb3b34e3c114'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6f59221e-5105-48f5-ba83-fb3b34e3c114,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,223,Málaga,1,Regular Play,223,Málaga,,,['bb5f42c3-c67e-4236-ad2e-2c39fae41701'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6e13998b-be58-43b3-b4fc-c296de115421,5,1,00:00:00.221,0,0,2,0.542526,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['aea20a16-10fb-47cf-b5ec-d7f5be4c65dd'],"[61.0, 40.1]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,6880.0,Arnaldo Antonio Sanabria Ayala,3.1780498,-1.9922155,1.0,Ground Pass,"[59.7, 37.2]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.221
aea20a16-10fb-47cf-b5ec-d7f5be4c65dd,6,1,00:00:00.763,0,0,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['6e13998b-be58-43b3-b4fc-c296de115421'],"[59.7, 37.2]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.763
6df4b786-8d73-4bf5-af9f-e47a5b482a37,7,1,00:00:00.763,0,0,2,0.18143,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['88a2f90e-8f0f-42ad-9f1d-1e88b64510c9', 'aea20a16-10fb-47cf-b5ec-d7f5be4c65dd']","[59.7, 37.2]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,"[59.7, 38.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.763
88a2f90e-8f0f-42ad-9f1d-1e88b64510c9,8,1,00:00:00.945,0,0,2,1.380392,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['8e82aaf2-97a3-4433-830e-cef82e385ebd'],"[59.7, 38.5]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,13107.0,Sergio Álvarez Díaz,14.508618,2.4636223,1.0,Ground Pass,"[48.4, 47.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.945
8e82aaf2-97a3-4433-830e-cef82e385ebd,9,1,00:00:02.325,0,2,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['88a2f90e-8f0f-42ad-9f1d-1e88b64510c9'],"[48.4, 47.6]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.325
574faaba-0604-443c-b9ce-2d37611af148,10,1,00:00:02.325,0,2,2,0.634463,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['8e82aaf2-97a3-4433-830e-cef82e385ebd', 'b7156010-766e-4083-96f6-5794f816398f']","[48.4, 47.6]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,"[48.4, 47.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.325
b7156010-766e-4083-96f6-5794f816398f,11,1,00:00:02.959,0,2,2,2.546498,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['898383a4-3c32-4410-af56-4309db0e7c9a'],"[48.4, 47.6]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,40822.0,Daniel Arnaud N''Di	,52.066303,-0.81528056,3.0,High Pass,"[84.1, 9.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.959
898383a4-3c32-4410-af56-4309db0e7c9a,12,1,00:00:05.506,0,5,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['b7156010-766e-4083-96f6-5794f816398f'],"[84.1, 9.7]",40822.0,Daniel Arnaud N''Di	,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.506
15abf2ed-5d21-4546-a5aa-9b42e21242c4,13,1,00:00:05.546,0,5,2,3.217072,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['13304967-82d7-4cca-ac2b-94a16ae8e229', '4f6cb1df-53d2-4d60-80b8-3f64d719f512', 'fd499e4f-b79a-439b-884a-78c507d638e1']","[83.9, 9.5]",40822.0,Daniel Arnaud N''Di	,19.0,Center Attacking Midfield,6581.0,Jonathan Rodríguez Menéndez,21.900913,0.009132166,3.0,High Pass,"[105.8, 9.7]",,,,,,True,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.546
fd499e4f-b79a-439b-884a-78c507d638e1,14,1,00:00:05.546,0,5,2,0.0,4,Duel,1041,Sporting Gijón,9,From Kick Off,223,Málaga,,,['15abf2ed-5d21-4546-a5aa-9b42e21242c4'],"[36.2, 70.6]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.546
4f6cb1df-53d2-4d60-80b8-3f64d719f512,15,1,00:00:08.763,0,8,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['15abf2ed-5d21-4546-a5aa-9b42e21242c4'],"[103.8, 7.5]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.763
f1cd9f26-5aa9-4d5f-bc69-b37ff94b9caa,16,1,00:00:08.763,0,8,2,0.0,4,Duel,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['13304967-82d7-4cca-ac2b-94a16ae8e229'],"[105.8, 9.7]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.763
13304967-82d7-4cca-ac2b-94a16ae8e229,17,1,00:00:08.763,0,8,2,0.0,9,Clearance,1041,Sporting Gijón,9,From Kick Off,223,Málaga,,,"['15abf2ed-5d21-4546-a5aa-9b42e21242c4', 'f1cd9f26-5aa9-4d5f-bc69-b37ff94b9caa']","[14.3, 70.4]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,37.0,Head,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.763
cbc79568-83c1-49c0-b499-5131c7c3af7e,18,1,00:00:09.903,0,9,2,0.0,2,Ball Recovery,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,,"[106.3, 5.0]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.903
c4c4dc1a-2cbc-4684-b7a2-648742ed1c25,19,1,00:00:09.903,0,9,2,2.111579,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['cbc79568-83c1-49c0-b499-5131c7c3af7e', 'f36286c5-3421-4933-b469-4ff49fceb5a0']","[106.3, 5.0]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,"[97.6, 4.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.903
f36286c5-3421-4933-b469-4ff49fceb5a0,20,1,00:00:12.015,0,12,2,1.017236,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['defca79e-f1d0-4b42-b313-543418496db1'],"[97.6, 4.2]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,24263.0,Ismael López Blanco,13.647344,2.9945142,1.0,Ground Pass,"[84.1, 6.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.015
defca79e-f1d0-4b42-b313-543418496db1,21,1,00:00:13.032,0,13,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['f36286c5-3421-4933-b469-4ff49fceb5a0'],"[84.1, 6.2]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.032
bbe7469b-7c7b-42f4-b2f0-06418e3a22e7,22,1,00:00:13.032,0,13,2,1.011183,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['ae1ee307-f5ce-4528-9a4f-3f789c6d84c7', 'c70c1f35-bf24-415d-aa8e-18b2bb4279be', 'defca79e-f1d0-4b42-b313-543418496db1']","[84.1, 6.2]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,"[83.6, 3.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.032
ae1ee307-f5ce-4528-9a4f-3f789c6d84c7,23,1,00:00:13.408,0,13,2,0.734444,17,Pressure,1041,Sporting Gijón,9,From Kick Off,223,Málaga,,,"['bbe7469b-7c7b-42f4-b2f0-06418e3a22e7', 'c70c1f35-bf24-415d-aa8e-18b2bb4279be']","[34.2, 72.2]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.408
c70c1f35-bf24-415d-aa8e-18b2bb4279be,24,1,00:00:14.043,0,14,2,0.616345,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['16d90f97-827e-4950-81d8-6d431ab8190c', 'ae1ee307-f5ce-4528-9a4f-3f789c6d84c7']","[83.6, 3.7]",24263.0,Ismael López Blanco,6.0,Left Back,6581.0,Jonathan Rodríguez Menéndez,7.454529,0.12102722,1.0,Ground Pass,"[91.0, 4.6]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.043
16d90f97-827e-4950-81d8-6d431ab8190c,25,1,00:00:14.659,0,14,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['c70c1f35-bf24-415d-aa8e-18b2bb4279be'],"[91.0, 4.6]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.659
175acb08-24e5-439b-895a-b271fd4941d7,26,1,00:00:14.659,0,14,2,1.348053,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['16d90f97-827e-4950-81d8-6d431ab8190c', '59e57877-299b-4856-86d7-ffe60329134f']","[91.0, 4.6]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,"[97.6, 5.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.659
59e57877-299b-4856-86d7-ffe60329134f,27,1,00:00:16.007,0,16,2,1.394803,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['12542cdf-2d89-4c5d-b3fc-9c47ada11b9d'],"[97.6, 5.9]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,6880.0,Arnaldo Antonio Sanabria Ayala,27.370787,1.1169523,3.0,High Pass,"[109.6, 30.5]",40.0,Right Foot,,,,,,,,,,,,,,,,True,4b8bf264-e0de-47c7-ac01-f3eee9d1ea9c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.007
12542cdf-2d89-4c5d-b3fc-9c47ada11b9d,28,1,00:00:17.402,0,17,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['59e57877-299b-4856-86d7-ffe60329134f'],"[109.6, 30.5]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.402
dd5c66a9-4534-49d3-b1fa-75a2ca477235,29,1,00:00:17.402,0,17,2,1.235855,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['12542cdf-2d89-4c5d-b3fc-9c47ada11b9d', '4b8bf264-e0de-47c7-ac01-f3eee9d1ea9c']","[109.6, 30.5]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,"[115.3, 27.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.402
4b8bf264-e0de-47c7-ac01-f3eee9d1ea9c,30,1,00:00:18.638,0,18,2,0.318242,16,Shot,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['82ecf85b-f083-4837-b4a7-5022b303eb7a'],"[115.3, 27.8]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061593466,"[119.3, 36.3, 0.3]",59e57877-299b-4856-86d7-ffe60329134f,100.0,Saved,87.0,Open Play,38.0,Left Foot,91.0,Half Volley,"[{'location': [112.9, 41.5], 'player': {'id': 23848, 'name': 'Carlos Carmona Bonet'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.1, 12.4], 'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.7, 20.3], 'player': {'id': 6764, 'name': 'Pablo Fornals Malla'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 31.1], 'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.3, 39.6], 'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.0, 33.4], 'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.6, 25.2], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.4, 21.5], 'player': {'id': 24263, 'name': 'Ismael López Blanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [118.9, 36.6], 'player': {'id': 5577, 'name': 'Francisco Guillermo Ochoa Magaña'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.638
82ecf85b-f083-4837-b4a7-5022b303eb7a,31,1,00:00:18.956,0,18,2,0.0,23,Goal Keeper,1041,Sporting Gijón,9,From Kick Off,223,Málaga,,,['4b8bf264-e0de-47c7-ac01-f3eee9d1ea9c'],"[1.2, 43.5]",5577.0,Francisco Guillermo Ochoa Magaña,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,Touched Out,46.0,Standing,44.0,Set,40.0,Right Foot,33.0,Shot Saved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.956
f344a6b3-a7cd-40d3-93f2-7ef4fc984280,32,1,00:00:44.288,0,44,3,1.173003,30,Pass,1041,Sporting Gijón,2,From Corner,1041,Sporting Gijón,,,['96500a9c-32ea-44dc-a5f2-67c6367bb3d8'],"[120.0, 0.1]",18398.0,Omar Mascarell González,11.0,Left Defensive Midfield,,,36.116615,1.6511784,3.0,High Pass,"[117.1, 36.1]",40.0,Right Foot,61.0,Corner,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,Inswinging,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.288
70c66d46-fce1-441d-a4b0-35245b4b5383,33,1,00:00:45.461,0,45,3,0.0,4,Duel,1041,Sporting Gijón,2,From Corner,1041,Sporting Gijón,,,['96500a9c-32ea-44dc-a5f2-67c6367bb3d8'],"[117.1, 36.1]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.461
96500a9c-32ea-44dc-a5f2-67c6367bb3d8,34,1,00:00:45.461,0,45,3,0.0,9,Clearance,1041,Sporting Gijón,2,From Corner,223,Málaga,,,"['70c66d46-fce1-441d-a4b0-35245b4b5383', 'f344a6b3-a7cd-40d3-93f2-7ef4fc984280']","[3.0, 44.0]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,True,,,,,,,,37.0,Head,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.461
839de410-fdc9-4d72-9432-2b8f97c027c5,35,1,00:00:49.305,0,49,3,0.0,9,Clearance,1041,Sporting Gijón,2,From Corner,223,Málaga,,,,"[10.5, 30.7]",6764.0,Pablo Fornals Malla,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.305
97a21fba-1623-429b-8461-18ba27c25f21,36,1,00:00:53.714,0,53,3,3.357078,30,Pass,1041,Sporting Gijón,2,From Corner,1041,Sporting Gijón,,,['b1f5debf-eaac-4612-833c-762a538f4a4a'],"[65.5, 60.7]",26633.0,Alberto Lora Ramos,2.0,Right Back,6610.0,Iván Cuéllar Sacristán,45.334866,-3.0199735,2.0,Low Pass,"[20.5, 55.2]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.714
