id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,pass_switch,interception_outcome_id,interception_outcome_name,out,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,clearance_head,clearance_left_foot,pass_technique_id,pass_technique_name,pass_through_ball,pass_inswinging,clearance_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_outswinging,foul_committed_offensive,foul_won_defensive,foul_committed_card_id,foul_committed_card_name,pass_miscommunication,shot_one_on_one,shot_open_goal,block_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,block_deflection,shot_aerial_won,ball_recovery_recovery_failure,dribble_overrun,foul_committed_advantage,foul_won_advantage,pass_goal_assist,block_save_block,pass_cut_back,pass_straight,dribble_nutmeg,timestamp_seconds
fc3d3202-06f4-4be4-bfe0-40c033d02fae,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,442.0,"[{'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 5259, 'name': 'José María Giménez de Vargas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 20669, 'name': 'Tiago Cardoso Mendes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 12021, 'name': 'Óliver Torres Muñoz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 10}, {'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 6}, {'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
90db3c89-7087-4003-b930-b1405f39f14d,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,212,Atlético Madrid,1,Regular Play,217,Barcelona,433.0,"[{'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 6332, 'name': 'Thomas Vermaelen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 6998, 'name': 'Rafael Alcântara do Nascimento'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 12}, {'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2f941282-5a12-4c4a-b317-2239c8f2b887,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,212,Atlético Madrid,1,Regular Play,217,Barcelona,,,['0fa6db4d-51fd-443c-9b3b-ca55c3219030'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
0fa6db4d-51fd-443c-9b3b-ca55c3219030,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['2f941282-5a12-4c4a-b317-2239c8f2b887'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
9978200a-cb7b-4913-8704-ad7c2f53fce4,5,1,00:00:00.231,0,0,2,0.866277,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['69fd603b-d1b8-4558-92c2-447860859384'],"[61.0, 40.1]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,4320.0,Neymar da Silva Santos Junior,3.354102,-2.0344439,1.0,Ground Pass,"[59.5, 37.1]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231
69fd603b-d1b8-4558-92c2-447860859384,6,1,00:00:01.097,0,1,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['9978200a-cb7b-4913-8704-ad7c2f53fce4'],"[59.5, 37.1]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.097
7fef2a0a-a21d-4d84-a4fb-e53448477f07,7,1,00:00:01.097,0,1,2,1.361723,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['69fd603b-d1b8-4558-92c2-447860859384', '8c2a2a1b-40bc-4bc7-9e09-13009c073443']","[59.5, 37.1]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,"[59.7, 36.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.097
8c2a2a1b-40bc-4bc7-9e09-13009c073443,8,1,00:00:02.459,0,2,2,1.477994,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['adcda8a9-897a-46da-ad8c-b4b7b49fb0b2'],"[59.7, 36.2]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,5506.0,Javier Alejandro Mascherano,32.075535,2.619353,1.0,Ground Pass,"[31.9, 52.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.459
adcda8a9-897a-46da-ad8c-b4b7b49fb0b2,9,1,00:00:03.937,0,3,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['8c2a2a1b-40bc-4bc7-9e09-13009c073443'],"[31.9, 52.2]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.937
767483cf-da78-4881-8e0e-fdc5ae98c2cb,10,1,00:00:03.937,0,3,2,1.079542,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['23e86e7e-0aad-4496-bda0-2282c44e4518', '86a81947-c1f9-4cd9-a6c7-77224af4c24c', 'adcda8a9-897a-46da-ad8c-b4b7b49fb0b2']","[31.9, 52.2]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,"[34.5, 54.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.937
23e86e7e-0aad-4496-bda0-2282c44e4518,11,1,00:00:04.439,0,4,2,0.693707,17,Pressure,217,Barcelona,9,From Kick Off,212,Atlético Madrid,,,"['767483cf-da78-4881-8e0e-fdc5ae98c2cb', '86a81947-c1f9-4cd9-a6c7-77224af4c24c']","[84.0, 29.4]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.439
86a81947-c1f9-4cd9-a6c7-77224af4c24c,12,1,00:00:05.016,0,5,2,1.409901,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['23e86e7e-0aad-4496-bda0-2282c44e4518', '2bc23993-f926-443c-b962-db5712e36acf']","[34.5, 54.9]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,6379.0,Sergi Roberto Carnicer,22.51977,1.2687062,1.0,Ground Pass,"[41.2, 76.4]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.016
2bc23993-f926-443c-b962-db5712e36acf,13,1,00:00:06.426,0,6,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['86a81947-c1f9-4cd9-a6c7-77224af4c24c'],"[41.2, 76.4]",6379.0,Sergi Roberto Carnicer,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.426
036d014f-e081-486b-b7ef-6ef5656f1c06,14,1,00:00:06.426,0,6,2,1.056463,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['165b2d53-f3b4-4043-8388-c84986613e82', '1c2f55bc-0d6a-4500-9ff9-784bcfd354f8', '2bc23993-f926-443c-b962-db5712e36acf']","[41.2, 76.4]",6379.0,Sergi Roberto Carnicer,2.0,Right Back,,,,,,,,,,,,"[42.0, 74.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.426
1c2f55bc-0d6a-4500-9ff9-784bcfd354f8,15,1,00:00:06.849,0,6,2,0.947592,17,Pressure,217,Barcelona,9,From Kick Off,212,Atlético Madrid,,,"['036d014f-e081-486b-b7ef-6ef5656f1c06', '165b2d53-f3b4-4043-8388-c84986613e82']","[74.5, 6.7]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.849
165b2d53-f3b4-4043-8388-c84986613e82,16,1,00:00:07.483,0,7,2,1.480507,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['1c2f55bc-0d6a-4500-9ff9-784bcfd354f8', 'b8f33271-ab82-4d14-ae1a-8d096b65efb6']","[42.0, 74.9]",6379.0,Sergi Roberto Carnicer,2.0,Right Back,5470.0,Ivan Rakitić,14.202112,0.11998821,1.0,Ground Pass,"[56.1, 76.6]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.483
7100fd6d-ffd0-407f-a878-5a0c91c4d74b,17,1,00:00:08.429,0,8,2,1.108765,17,Pressure,217,Barcelona,9,From Kick Off,212,Atlético Madrid,,,"['a5017532-ca06-421d-af37-b81cfc24c614', 'b8f33271-ab82-4d14-ae1a-8d096b65efb6']","[60.0, 6.7]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.429
b8f33271-ab82-4d14-ae1a-8d096b65efb6,18,1,00:00:08.963,0,8,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['165b2d53-f3b4-4043-8388-c84986613e82', '7100fd6d-ffd0-407f-a878-5a0c91c4d74b']","[56.1, 76.6]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.963
a5017532-ca06-421d-af37-b81cfc24c614,19,1,00:00:08.963,0,8,2,0.674593,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['7100fd6d-ffd0-407f-a878-5a0c91c4d74b', 'b8f33271-ab82-4d14-ae1a-8d096b65efb6', 'da1babcb-df5f-43f9-9598-d0bbc919a38f']","[56.1, 76.6]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,"[64.3, 74.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.963
da1babcb-df5f-43f9-9598-d0bbc919a38f,20,1,00:00:09.638,0,9,2,0.6464,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['58eea08c-d621-443b-b6b1-ffa2584133e3'],"[64.3, 74.9]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,6998.0,Rafael Alcântara do Nascimento,6.5734315,-0.579564,1.0,Ground Pass,"[69.8, 71.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.638
58eea08c-d621-443b-b6b1-ffa2584133e3,21,1,00:00:10.284,0,10,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['da1babcb-df5f-43f9-9598-d0bbc919a38f'],"[69.8, 71.3]",6998.0,Rafael Alcântara do Nascimento,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.284
b6d6af9e-fb52-4073-816c-281784f7e15a,22,1,00:00:10.284,0,10,2,0.9881,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['58eea08c-d621-443b-b6b1-ffa2584133e3', '836f1162-3f83-4791-a10f-eeee20f8ed0c', 'd4ebfac5-cd2c-48df-b75d-1a0d4968f1a8']","[69.8, 71.3]",6998.0,Rafael Alcântara do Nascimento,17.0,Right Wing,,,,,,,,,,,,"[69.5, 69.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.284
836f1162-3f83-4791-a10f-eeee20f8ed0c,23,1,00:00:10.388,0,10,2,0.691445,17,Pressure,217,Barcelona,9,From Kick Off,212,Atlético Madrid,,,['b6d6af9e-fb52-4073-816c-281784f7e15a'],"[49.1, 8.8]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.388
dc4bd059-7446-4e4b-895b-ca99602264ad,24,1,00:00:10.921,0,10,2,0.451217,17,Pressure,217,Barcelona,9,From Kick Off,212,Atlético Madrid,,,['d4ebfac5-cd2c-48df-b75d-1a0d4968f1a8'],"[50.4, 10.7]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.921
d4ebfac5-cd2c-48df-b75d-1a0d4968f1a8,25,1,00:00:11.272,0,11,2,1.6209,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['00789973-35c8-4bec-b400-be0eeb55e6f4', '103e4900-c02a-45c6-89a0-e17299994871', 'dc4bd059-7446-4e4b-895b-ca99602264ad']","[69.5, 69.2]",6998.0,Rafael Alcântara do Nascimento,17.0,Right Wing,5470.0,Ivan Rakitić,11.375852,2.8838215,1.0,Ground Pass,"[58.5, 72.1]",38.0,Left Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.272
103e4900-c02a-45c6-89a0-e17299994871,26,1,00:00:12.893,0,12,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['d4ebfac5-cd2c-48df-b75d-1a0d4968f1a8'],"[55.1, 74.5]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.893
00789973-35c8-4bec-b400-be0eeb55e6f4,27,1,00:00:12.893,0,12,3,0.85332,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['d4ebfac5-cd2c-48df-b75d-1a0d4968f1a8', 'd9185b9f-6e72-4207-8f49-d3885e32a363']","[61.6, 8.0]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,5487.0,Antoine Griezmann,10.562197,0.3277385,1.0,Ground Pass,"[71.6, 11.4]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.893
d9185b9f-6e72-4207-8f49-d3885e32a363,28,1,00:00:13.747,0,13,3,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['00789973-35c8-4bec-b400-be0eeb55e6f4'],"[71.6, 11.4]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.747
74f49ff8-c198-4a26-bed6-535243e2f309,29,1,00:00:13.747,0,13,3,0.06438,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['d9185b9f-6e72-4207-8f49-d3885e32a363', 'fc5d5105-7554-463a-9487-63535301992c']","[71.6, 11.4]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,"[71.6, 11.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.747
fc5d5105-7554-463a-9487-63535301992c,30,1,00:00:13.811,0,13,3,0.624377,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['7b7996a5-2f1f-4a66-8ff3-15e29be5725f'],"[71.6, 11.4]",5487.0,Antoine Griezmann,24.0,Left Center Forward,5199.0,Jorge Resurrección Merodio,7.7162166,-1.6356404,1.0,Ground Pass,"[71.1, 3.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.811
7b7996a5-2f1f-4a66-8ff3-15e29be5725f,31,1,00:00:14.435,0,14,3,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['fc5d5105-7554-463a-9487-63535301992c'],"[71.1, 3.7]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.435
51eb2af4-e655-4332-a8ee-342d13aab832,32,1,00:00:14.435,0,14,3,1.987123,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['066f1882-9c17-446d-ad8a-2d959b2d1b86', '7b7996a5-2f1f-4a66-8ff3-15e29be5725f', 'be8c41e6-39a3-4f1c-b334-68b2c09d6c3a']","[71.1, 3.7]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,"[76.6, 2.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.435
066f1882-9c17-446d-ad8a-2d959b2d1b86,33,1,00:00:14.464,0,14,3,1.522042,17,Pressure,212,Atlético Madrid,1,Regular Play,217,Barcelona,,,['51eb2af4-e655-4332-a8ee-342d13aab832'],"[43.7, 76.8]",6379.0,Sergi Roberto Carnicer,2.0,Right Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.464
be8c41e6-39a3-4f1c-b334-68b2c09d6c3a,34,1,00:00:16.423,0,16,3,0.0,3,Dispossessed,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['6141b77a-14b2-4674-afb9-f328840cb2fb'],"[76.6, 2.7]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.423
6141b77a-14b2-4674-afb9-f328840cb2fb,35,1,00:00:16.423,0,16,3,0.0,4,Duel,212,Atlético Madrid,1,Regular Play,217,Barcelona,,,['be8c41e6-39a3-4f1c-b334-68b2c09d6c3a'],"[43.5, 77.4]",6379.0,Sergi Roberto Carnicer,2.0,Right Back,,,,,,,,,,,,,True,,,,,True,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.423
b9412bac-7433-4621-87cf-9890a01a7483,36,1,00:00:30.696,0,30,4,1.706824,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['fecc7297-ec17-4a6d-ad6e-0b56b99cf875'],"[79.6, 0.1]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,6382.0,Fernando José Torres Sanz,21.400934,0.65284663,2.0,Low Pass,"[96.6, 13.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.696
fecc7297-ec17-4a6d-ad6e-0b56b99cf875,37,1,00:00:32.403,0,32,4,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['b9412bac-7433-4621-87cf-9890a01a7483'],"[96.6, 13.1]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.403
7d10cbdd-39dd-4d77-bed3-5c580183a0d8,38,1,00:00:32.403,0,32,4,1.375776,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['548df29c-4e77-4539-a0db-d94a62a7c377', 'fecc7297-ec17-4a6d-ad6e-0b56b99cf875']","[96.6, 13.1]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,"[89.6, 15.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.403
548df29c-4e77-4539-a0db-d94a62a7c377,39,1,00:00:33.779,0,33,4,0.9929,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['711285fb-5500-49eb-9f5f-2d12630db756'],"[89.6, 15.8]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,4.504442,3.0971775,2.0,Low Pass,"[85.1, 16.0]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.779
711285fb-5500-49eb-9f5f-2d12630db756,40,1,00:00:34.772,0,34,4,0.0,2,Ball Recovery,212,Atlético Madrid,4,From Throw In,217,Barcelona,,,['548df29c-4e77-4539-a0db-d94a62a7c377'],"[35.0, 64.1]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.772
3b9da82d-bd60-4238-80ae-1a8212f1e5bd,41,1,00:00:34.772,0,34,4,1.070306,43,Carry,212,Atlético Madrid,4,From Throw In,217,Barcelona,,,"['2385b2e6-f6a1-4df7-a88e-bf8308d9b786', '711285fb-5500-49eb-9f5f-2d12630db756']","[35.0, 64.1]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,"[38.8, 62.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.772
