id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,foul_won_defensive,out,duel_type_id,duel_type_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,off_camera,interception_outcome_id,interception_outcome_name,pass_switch,pass_outswinging,pass_technique_id,pass_technique_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,counterpress,dribble_outcome_id,dribble_outcome_name,pass_cross,ball_recovery_recovery_failure,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_goal_assist,dribble_nutmeg,bad_behaviour_card_id,bad_behaviour_card_name,pass_inswinging,shot_aerial_won,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,pass_straight,foul_committed_card_id,foul_committed_card_name,pass_through_ball,clearance_aerial_won,pass_cut_back,shot_one_on_one,clearance_right_foot,foul_committed_advantage,foul_won_advantage,pass_deflected,clearance_left_foot,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_deflection,dribble_overrun,miscontrol_aerial_won,foul_committed_penalty,clearance_other,timestamp_seconds
ff11b12a-64e7-451a-9eca-97dd231a63eb,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,218,Real Betis,1,Regular Play,218,Real Betis,442.0,"[{'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 11634, 'name': 'Cristiano Piccini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 12}, {'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 6865, 'name': 'Francisco José Molinero Calderón'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 6873, 'name': 'Francisco Portillo Soler'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 22}, {'player': {'id': 27348, 'name': 'Ricky van Wolfswinkel'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
e0387820-a9a7-4092-9c81-a1ba08bcb0d1,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,218,Real Betis,1,Regular Play,215,Athletic Club,4231.0,"[{'player': {'id': 6576, 'name': 'Gorka Iraizoz Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6649, 'name': 'Óscar de Marcos Arana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 10}, {'player': {'id': 6788, 'name': 'Xabier Etxeita Gorritxategi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 16}, {'player': {'id': 4353, 'name': 'Aymeric Laporte'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6789, 'name': 'Mikel Balenziaga Oruesagasti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 6389, 'name': 'Mikel San José Domínguez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6396, 'name': 'Beñat Etxebarria Urkiaga'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 6393, 'name': 'Iñaki Williams Arthuer'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 15}, {'player': {'id': 6391, 'name': 'Raúl García Escudero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 22}, {'player': {'id': 6666, 'name': 'Sabin Merino Zuloaga'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 25}, {'player': {'id': 6394, 'name': 'Aritz Aduriz Zubeldia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
b0a37d7f-3751-4d55-a67d-874746e3b295,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,218,Real Betis,1,Regular Play,215,Athletic Club,,,['995f94a7-249b-4a71-8318-9fffaec3b8fb'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
995f94a7-249b-4a71-8318-9fffaec3b8fb,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,218,Real Betis,1,Regular Play,218,Real Betis,,,['b0a37d7f-3751-4d55-a67d-874746e3b295'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5cd96403-7cd9-4901-bf25-6932940b6d7d,5,1,00:00:01.101,0,1,2,0.270776,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['612f495c-6713-4c1c-829b-37f5d58a2448'],"[61.0, 40.1]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,6391.0,Raúl García Escudero,2.5079873,1.9809237,1.0,Ground Pass,"[60.0, 42.4]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.101
612f495c-6713-4c1c-829b-37f5d58a2448,6,1,00:00:01.371,0,1,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['5cd96403-7cd9-4901-bf25-6932940b6d7d'],"[60.0, 42.4]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.371
9070e2d1-bd6e-48eb-8a9c-d462063c4f3a,7,1,00:00:01.371,0,1,2,0.045293,43,Carry,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,"['02ac8070-0f6d-4b50-833e-54ac194dd4a3', '612f495c-6713-4c1c-829b-37f5d58a2448']","[60.0, 42.4]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[59.8, 42.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.371
02ac8070-0f6d-4b50-833e-54ac194dd4a3,8,1,00:00:01.417,0,1,2,1.460892,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['678d63a8-e4cb-44f6-b34b-dded92182994'],"[59.8, 42.6]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,4353.0,Aymeric Laporte,27.673994,-2.802701,1.0,Ground Pass,"[33.7, 33.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.417
678d63a8-e4cb-44f6-b34b-dded92182994,9,1,00:00:02.877,0,2,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['02ac8070-0f6d-4b50-833e-54ac194dd4a3'],"[33.7, 33.4]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.877
80c5545d-6779-4f2b-9fb5-cf9ce5018aab,10,1,00:00:02.877,0,2,2,1.465895,43,Carry,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,"['678d63a8-e4cb-44f6-b34b-dded92182994', '81c4fa92-ac50-448a-bd3b-c6018bd21162']","[33.7, 33.4]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,"[33.9, 32.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.877
81c4fa92-ac50-448a-bd3b-c6018bd21162,11,1,00:00:04.343,0,4,2,2.469128,30,Pass,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['b929eda5-3c85-4b5b-a370-42aa82abffa0'],"[33.9, 32.7]",4353.0,Aymeric Laporte,5.0,Left Center Back,6394.0,Aritz Aduriz Zubeldia,57.120224,0.6463022,3.0,High Pass,"[79.5, 67.1]",,,38.0,Left Foot,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.343
b929eda5-3c85-4b5b-a370-42aa82abffa0,12,1,00:00:06.813,0,6,2,,42,Ball Receipt*,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['81c4fa92-ac50-448a-bd3b-c6018bd21162'],"[78.3, 67.3]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.813
0c6f4434-d19f-4815-8b17-4d9569b20d4b,13,1,00:00:06.813,0,6,2,0.0,22,Foul Committed,215,Athletic Club,9,From Kick Off,218,Real Betis,,,['80f9f7c1-8070-4c7a-8a57-10a091f9a7bb'],"[40.9, 12.7]",7161.0,Germán Alejandro Pezzella,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.813
80f9f7c1-8070-4c7a-8a57-10a091f9a7bb,14,1,00:00:06.813,0,6,2,0.0,21,Foul Won,215,Athletic Club,9,From Kick Off,215,Athletic Club,,,['0c6f4434-d19f-4815-8b17-4d9569b20d4b'],"[79.2, 67.4]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.813
3a777f6f-d5a3-4ed3-818e-d40120b96ce4,15,1,00:00:44.478,0,44,3,2.267766,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['70fb6cb7-9c65-4b4f-b497-2d89994c2df9'],"[78.1, 67.4]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,6394.0,Aritz Aduriz Zubeldia,51.55046,-0.7950001,3.0,High Pass,"[114.2, 30.6]",62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.478
70fb6cb7-9c65-4b4f-b497-2d89994c2df9,16,1,00:00:46.745,0,46,3,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['3a777f6f-d5a3-4ed3-818e-d40120b96ce4'],"[114.2, 30.6]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.745
959108d9-5631-430c-b3d1-238ddd2a3a35,17,1,00:00:46.745,0,46,3,0.076687,43,Carry,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['368c5b40-5cfe-4290-b124-4a06bd1f37a4', '70fb6cb7-9c65-4b4f-b497-2d89994c2df9']","[114.2, 30.6]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,"[114.2, 30.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.745
368c5b40-5cfe-4290-b124-4a06bd1f37a4,18,1,00:00:46.822,0,46,3,0.0,38,Miscontrol,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,,"[114.2, 30.2]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.822
522427c6-19d7-4531-af9e-1859a3119a7c,19,1,00:01:09.811,1,9,4,3.482199,30,Pass,218,Real Betis,7,From Goal Kick,218,Real Betis,,,['290be47c-c9d8-4cb5-9d56-a4867d3dab8f'],"[6.0, 44.0]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,5671.0,Alfred John Momar N''Diaye,66.0206,0.4446797,3.0,High Pass,"[65.6, 72.4]",63.0,Goal Kick,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.811
290be47c-c9d8-4cb5-9d56-a4867d3dab8f,20,1,00:01:13.294,1,13,4,,42,Ball Receipt*,218,Real Betis,7,From Goal Kick,218,Real Betis,,,['522427c6-19d7-4531-af9e-1859a3119a7c'],"[65.6, 72.4]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.294
e84fe8e0-f193-4c97-9ea4-38e842f58905,21,1,00:01:13.294,1,13,4,0.0,4,Duel,218,Real Betis,7,From Goal Kick,215,Athletic Club,,,['482f5c44-cf8d-4881-b8af-66366c9c672e'],"[54.2, 7.6]",6666.0,Sabin Merino Zuloaga,21.0,Left Wing,,,,,,,,,,,,,,,,,True,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.294
482f5c44-cf8d-4881-b8af-66366c9c672e,22,1,00:01:13.294,1,13,4,1.501707,30,Pass,218,Real Betis,7,From Goal Kick,218,Real Betis,,,['e84fe8e0-f193-4c97-9ea4-38e842f58905'],"[65.9, 72.5]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,,,19.223423,0.40079346,3.0,High Pass,"[83.6, 80.0]",,,,,,75.0,Out,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.294
1912eed8-360d-495e-8936-fc4cca2f83c5,23,1,00:01:21.495,1,21,5,1.066551,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['35340543-8f50-4c8f-a23d-e181e2ebb483'],"[42.6, 0.1]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,6389.0,Mikel San José Domínguez,10.336827,1.3563247,2.0,Low Pass,"[44.8, 10.2]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.495
35340543-8f50-4c8f-a23d-e181e2ebb483,24,1,00:01:22.561,1,22,5,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['1912eed8-360d-495e-8936-fc4cca2f83c5'],"[44.8, 10.2]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.561
86b670e1-cdc0-45f7-baf8-fb04afdf8dc1,25,1,00:01:22.561,1,22,5,0.791123,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['35340543-8f50-4c8f-a23d-e181e2ebb483', '462a7340-4d40-4977-b27b-2b9d2d7b0d15', '47ee8ad4-b349-4606-9779-f5bbfbd9e20c']","[44.8, 10.2]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,"[48.1, 7.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.561
462a7340-4d40-4977-b27b-2b9d2d7b0d15,26,1,00:01:23.143,1,23,5,0.173,17,Pressure,215,Athletic Club,4,From Throw In,218,Real Betis,,,['86b670e1-cdc0-45f7-baf8-fb04afdf8dc1'],"[74.0, 71.0]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.143
47ee8ad4-b349-4606-9779-f5bbfbd9e20c,27,1,00:01:23.353,1,23,5,0.0,3,Dispossessed,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['cde4d4bd-2d06-4ac4-a886-8277a2c36eec'],"[48.1, 7.7]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.35300000000001
cde4d4bd-2d06-4ac4-a886-8277a2c36eec,28,1,00:01:23.353,1,23,5,0.0,4,Duel,215,Athletic Club,4,From Throw In,218,Real Betis,,,['47ee8ad4-b349-4606-9779-f5bbfbd9e20c'],"[72.0, 72.4]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,,,11.0,Tackle,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.35300000000001
8541086e-eff2-4e36-bf05-1929e9080033,29,1,00:01:31.528,1,31,6,2.426199,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['20b04abe-6068-42a8-905a-97dbd183830e', '6da4caee-b997-4d5b-8f54-ac2b8931cda3']","[41.8, 0.1]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,4353.0,Aymeric Laporte,23.032585,2.9714475,3.0,High Pass,"[19.1, 4.0]",67.0,Throw-in,,,,9.0,Incomplete,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.52799999999999
20b04abe-6068-42a8-905a-97dbd183830e,30,1,00:01:33.954,1,33,6,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['8541086e-eff2-4e36-bf05-1929e9080033'],"[16.7, 3.4]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.95400000000001
6da4caee-b997-4d5b-8f54-ac2b8931cda3,31,1,00:01:33.954,1,33,6,0.0,10,Interception,215,Athletic Club,4,From Throw In,218,Real Betis,,,['8541086e-eff2-4e36-bf05-1929e9080033'],"[101.0, 76.1]",27348.0,Ricky van Wolfswinkel,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.95400000000001
fa4ab954-9b78-41e9-aaad-d7f992b85dc9,32,1,00:01:38.353,1,38,7,2.26929,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['79760204-585b-4842-a775-ff86b23fd0e8'],"[18.1, 0.1]",4353.0,Aymeric Laporte,5.0,Left Center Back,6576.0,Gorka Iraizoz Moreno,37.536247,1.8933893,3.0,High Pass,"[6.2, 35.7]",67.0,Throw-in,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.35300000000001
79760204-585b-4842-a775-ff86b23fd0e8,33,1,00:01:40.622,1,40,7,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['fa4ab954-9b78-41e9-aaad-d7f992b85dc9'],"[6.2, 35.7]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.622
2efb9ac3-c4b6-4339-8e41-e811614cb71d,34,1,00:01:40.730,1,40,7,3.342552,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['0bc315ea-e879-41d0-a24e-f1ef79084f4d'],"[6.5, 37.1]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,6396.0,Beñat Etxebarria Urkiaga,38.30248,0.073167585,3.0,High Pass,"[44.7, 39.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.72999999999999
0bc315ea-e879-41d0-a24e-f1ef79084f4d,35,1,00:01:44.072,1,44,7,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['2efb9ac3-c4b6-4339-8e41-e811614cb71d'],"[44.7, 39.9]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.072
0e1b2189-1cf5-4297-a8a4-fe87386a5ce0,36,1,00:01:44.072,1,44,7,0.012697,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['0bc315ea-e879-41d0-a24e-f1ef79084f4d', '8b634a1a-fd74-42cd-bb74-aa8c34efe854']","[44.7, 39.9]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,"[46.2, 39.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.072
8b634a1a-fd74-42cd-bb74-aa8c34efe854,37,1,00:01:44.085,1,44,7,1.994627,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['36c2f12a-e090-4de7-adb9-a983c5acde03', '59960966-431c-48cb-91d2-af681462b705']","[46.2, 39.9]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,6391.0,Raúl García Escudero,21.914606,0.45344388,3.0,High Pass,"[65.9, 49.5]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.08500000000001
59960966-431c-48cb-91d2-af681462b705,38,1,00:01:46.080,1,46,7,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['8b634a1a-fd74-42cd-bb74-aa8c34efe854'],"[56.1, 58.8]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.08
36c2f12a-e090-4de7-adb9-a983c5acde03,39,1,00:01:46.080,1,46,7,1.396963,30,Pass,215,Athletic Club,4,From Throw In,218,Real Betis,,,"['4ce0a9c0-541d-44c1-ba2b-4b5fcff72353', '8b634a1a-fd74-42cd-bb74-aa8c34efe854', 'c8d63b40-8011-4ce8-923c-6411bbfdc637']","[54.2, 30.6]",7161.0,Germán Alejandro Pezzella,5.0,Left Center Back,6697.0,Daniel Ceballos Fernández,21.708294,0.42243385,3.0,High Pass,"[74.0, 39.5]",66.0,Recovery,37.0,Head,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.08
4ce0a9c0-541d-44c1-ba2b-4b5fcff72353,40,1,00:01:47.476,1,47,7,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,218,Real Betis,,,['36c2f12a-e090-4de7-adb9-a983c5acde03'],"[70.3, 39.7]",6697.0,Daniel Ceballos Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.476
