id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,counterpress,block_deflection,pass_deflected,duel_type_id,duel_type_name,miscontrol_aerial_won,clearance_left_foot,pass_switch,out,off_camera,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,foul_won_defensive,pass_technique_id,pass_technique_name,pass_through_ball,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_right_foot,clearance_aerial_won,goalkeeper_end_location,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,shot_first_time,foul_committed_card_id,foul_committed_card_name,shot_one_on_one,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_inswinging,shot_deflected,injury_stoppage_in_chain,50_50_outcome_id,50_50_outcome_name,shot_saved_off_target,goalkeeper_shot_saved_off_target,pass_goal_assist,pass_outswinging,shot_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
46b4d040-1dfe-4ca3-85b9-9e679eaa2994,798,1,00:18:25.728,18,25,51,6.382543,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['2cfe9e1c-c518-4fa7-8a4b-230101d8fc56', '7c732d9c-3902-4cab-9430-fe246134149d']","[12.8, 36.3]",27305.0,Germán Darío Lux,1.0,Goalkeeper,5582.0,Celso Borges Mora,94.45306,-0.2976427,3.0,High Pass,"[103.1, 8.6]",40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.728
7c732d9c-3902-4cab-9430-fe246134149d,799,1,00:18:32.111,18,32,51,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['46b4d040-1dfe-4ca3-85b9-9e679eaa2994'],"[98.7, 13.9]",5582.0,Celso Borges Mora,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.111
2cfe9e1c-c518-4fa7-8a4b-230101d8fc56,800,1,00:18:32.111,18,32,51,2.023633,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,214,Espanyol,,,"['46b4d040-1dfe-4ca3-85b9-9e679eaa2994', 'f2e090da-6269-4b29-a01c-fbf2bff2f055']","[17.0, 71.5]",6791.0,Javier López Rodríguez,2.0,Right Back,,,37.91108,-0.20722452,3.0,High Pass,"[54.1, 63.7]",40.0,Right Foot,66.0,Recovery,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.111
f2e090da-6269-4b29-a01c-fbf2bff2f055,801,1,00:18:34.135,18,34,51,0.0,2,Ball Recovery,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['2cfe9e1c-c518-4fa7-8a4b-230101d8fc56'],"[66.0, 16.4]",5582.0,Celso Borges Mora,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.135
daf0069b-b6bc-4ef9-92ad-71b8b9e89d4e,802,1,00:18:34.135,18,34,51,2.263174,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['7eb3b79d-4eeb-4da4-a103-4b6a2aa65b5c', 'f2e090da-6269-4b29-a01c-fbf2bff2f055']","[66.0, 16.4]",5582.0,Celso Borges Mora,15.0,Left Center Midfield,,,,,,,,,,,,,"[69.3, 7.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.135
7eb3b79d-4eeb-4da4-a103-4b6a2aa65b5c,803,1,00:18:36.398,18,36,51,0.239998,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['c31b894d-8727-40df-b8b0-a72c6d1bea87'],"[69.3, 7.5]",5582.0,Celso Borges Mora,15.0,Left Center Midfield,6913.0,Fernando Navarro i Corbacho,2.6172504,-0.81241864,2.0,Low Pass,"[71.1, 5.6]",40.0,Right Foot,,,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.398
c31b894d-8727-40df-b8b0-a72c6d1bea87,804,1,00:18:36.638,18,36,51,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['7eb3b79d-4eeb-4da4-a103-4b6a2aa65b5c'],"[73.2, 2.2]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.638
d50d8e1f-142d-4974-ad8d-e665b230d413,805,1,00:18:36.684,18,36,51,0.0,22,Foul Committed,219,RC Deportivo La Coruña,1,Regular Play,214,Espanyol,,,,"[48.8, 74.5]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,Handball,,7.0,Yellow Card,,,,,,,,,,,,,,,,,,1116.684
571bde13-ed93-4a04-85dc-e63e76f54f52,806,1,00:19:14.199,19,14,52,1.6,30,Pass,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['dcb6803d-7c79-4e48-b9fa-2aacb004ec69'],"[70.3, 5.4]",5724.0,Fayçal Fajr,17.0,Right Wing,6733.0,Pedro Mosquera Parada,15.602884,1.5900247,1.0,Ground Pass,"[70.0, 21.0]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154.199
dcb6803d-7c79-4e48-b9fa-2aacb004ec69,807,1,00:19:15.799,19,15,52,,42,Ball Receipt*,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['571bde13-ed93-4a04-85dc-e63e76f54f52'],"[70.0, 21.0]",6733.0,Pedro Mosquera Parada,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155.799
7af834ab-1371-4922-b4da-7f9693e5deab,808,1,00:19:16.115,19,16,52,1.805159,30,Pass,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['dd2b3506-761a-409b-925b-c3adbdd47671'],"[70.0, 21.0]",6733.0,Pedro Mosquera Parada,10.0,Center Defensive Midfield,5724.0,Fayçal Fajr,12.149486,-1.4137665,1.0,Ground Pass,"[71.9, 9.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156.115
dd2b3506-761a-409b-925b-c3adbdd47671,809,1,00:19:17.921,19,17,52,,42,Ball Receipt*,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['7af834ab-1371-4922-b4da-7f9693e5deab'],"[71.9, 9.0]",5724.0,Fayçal Fajr,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.921
fa504689-043a-4be1-b633-59d7d64f6deb,810,1,00:19:18.398,19,18,52,0.64768,17,Pressure,219,RC Deportivo La Coruña,3,From Free Kick,214,Espanyol,,,['b18a90b5-14e5-453c-93a8-792692eb80a1'],"[32.2, 70.9]",6758.0,Víctor Sánchez Mata,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158.398
b18a90b5-14e5-453c-93a8-792692eb80a1,811,1,00:19:18.938,19,18,52,0.8,30,Pass,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,"['3513891f-d3c8-45be-9494-262057e3ce34', 'fa504689-043a-4be1-b633-59d7d64f6deb']","[88.6, 4.7]",5724.0,Fayçal Fajr,17.0,Right Wing,6913.0,Fernando Navarro i Corbacho,3.535534,-0.7853982,1.0,Ground Pass,"[91.1, 2.2]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158.938
3513891f-d3c8-45be-9494-262057e3ce34,812,1,00:19:19.738,19,19,52,,42,Ball Receipt*,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['b18a90b5-14e5-453c-93a8-792692eb80a1'],"[91.1, 2.2]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159.738
5279168f-a602-4d34-9d2f-fe35f7b07e02,813,1,00:19:19.738,19,19,52,2.165565,43,Carry,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,"['3513891f-d3c8-45be-9494-262057e3ce34', '79db6f1c-c754-4830-971a-a7ea938cbf54']","[91.1, 2.2]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,"[86.0, 6.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159.738
79db6f1c-c754-4830-971a-a7ea938cbf54,814,1,00:19:21.903,19,21,52,0.8,30,Pass,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['21fd2cb5-f6b4-4b4e-b709-00782fdc1137'],"[86.0, 6.3]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,7782.0,Luis Alberto Romero Alconchel,10.404326,1.5419582,1.0,Ground Pass,"[86.3, 16.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.903
21fd2cb5-f6b4-4b4e-b709-00782fdc1137,815,1,00:19:22.703,19,22,52,,42,Ball Receipt*,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['79db6f1c-c754-4830-971a-a7ea938cbf54'],"[86.3, 16.7]",7782.0,Luis Alberto Romero Alconchel,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162.703
75ebf523-f5c9-43d6-937f-a30af35bf4e0,816,1,00:19:22.703,19,22,52,0.014342001,43,Carry,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,"['21fd2cb5-f6b4-4b4e-b709-00782fdc1137', '47223d36-2add-4b13-afe8-76df4795db70']","[86.3, 16.7]",7782.0,Luis Alberto Romero Alconchel,21.0,Left Wing,,,,,,,,,,,,,"[86.3, 16.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162.703
47223d36-2add-4b13-afe8-76df4795db70,817,1,00:19:22.718,19,22,52,0.0,38,Miscontrol,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,,"[86.3, 16.7]",7782.0,Luis Alberto Romero Alconchel,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162.718
757a557e-68aa-4c9d-86c5-5391199c94d9,818,1,00:19:23.284,19,23,52,0.0,2,Ball Recovery,219,RC Deportivo La Coruña,3,From Free Kick,214,Espanyol,,,,"[31.6, 66.4]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.284
5355ce96-8b39-495f-94f5-fa8bf19af860,819,1,00:19:23.284,19,23,52,1.375529,43,Carry,219,RC Deportivo La Coruña,3,From Free Kick,214,Espanyol,,,"['325d6ce4-9811-4f1e-a7d4-128ec1c90471', '757a557e-68aa-4c9d-86c5-5391199c94d9', 'cb17f0b4-4431-486e-9550-28be53d0d138']","[31.6, 66.4]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,,,,,,,,,,,,True,"[37.1, 74.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.284
cb17f0b4-4431-486e-9550-28be53d0d138,820,1,00:19:24.119,19,24,52,0.459991,17,Pressure,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['5355ce96-8b39-495f-94f5-fa8bf19af860'],"[86.9, 5.6]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1164.119
325d6ce4-9811-4f1e-a7d4-128ec1c90471,821,1,00:19:24.659,19,24,52,0.0,3,Dispossessed,219,RC Deportivo La Coruña,3,From Free Kick,214,Espanyol,,,['6434735a-5177-4657-8537-9a90ac59bd1c'],"[37.1, 74.1]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1164.659
6434735a-5177-4657-8537-9a90ac59bd1c,822,1,00:19:24.659,19,24,52,0.0,4,Duel,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['325d6ce4-9811-4f1e-a7d4-128ec1c90471'],"[83.0, 6.0]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,True,,,,,,,,,,True,,,11.0,Tackle,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1164.659
f2cc84f5-5b1e-422d-b5f4-080763b169e9,823,1,00:19:26.609,19,26,52,1.974421,30,Pass,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['873ff882-5ba1-481b-ba7b-c295f932df97'],"[68.1, 6.0]",6733.0,Pedro Mosquera Parada,10.0,Center Defensive Midfield,5724.0,Fayçal Fajr,14.350262,-0.08371994,3.0,High Pass,"[82.4, 4.8]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166.609
873ff882-5ba1-481b-ba7b-c295f932df97,824,1,00:19:28.583,19,28,52,,42,Ball Receipt*,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['f2cc84f5-5b1e-422d-b5f4-080763b169e9'],"[82.4, 4.8]",5724.0,Fayçal Fajr,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.583
cdc6adb3-fabe-45fc-8301-63198a50d598,825,1,00:19:28.583,19,28,52,3.25342,43,Carry,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,"['5c936401-c99e-4d26-802d-0b8083d4a1be', '77a5e54b-dd7a-4b28-880e-47cb72489171', '873ff882-5ba1-481b-ba7b-c295f932df97']","[82.4, 4.8]",5724.0,Fayçal Fajr,17.0,Right Wing,,,,,,,,,,,,True,"[90.8, 8.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.583
5c936401-c99e-4d26-802d-0b8083d4a1be,826,1,00:19:30.954,19,30,52,0.811307,17,Pressure,219,RC Deportivo La Coruña,3,From Free Kick,214,Espanyol,,,['cdc6adb3-fabe-45fc-8301-63198a50d598'],"[31.2, 74.7]",6758.0,Víctor Sánchez Mata,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.954
77a5e54b-dd7a-4b28-880e-47cb72489171,827,1,00:19:31.837,19,31,52,0.0,3,Dispossessed,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['876e23ac-01d9-4516-93e3-b4a91799afbd'],"[90.8, 8.8]",5724.0,Fayçal Fajr,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.837
876e23ac-01d9-4516-93e3-b4a91799afbd,828,1,00:19:31.837,19,31,53,0.0,4,Duel,214,Espanyol,1,Regular Play,214,Espanyol,,,['77a5e54b-dd7a-4b28-880e-47cb72489171'],"[29.3, 71.3]",27148.0,Abraham González Casanova,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,True,,,11.0,Tackle,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.837
cb7a13ab-ad72-4e6b-a318-ca659dbc0afa,829,1,00:19:32.007,19,32,53,0.0,6,Block,214,Espanyol,1,Regular Play,214,Espanyol,,,,"[29.3, 71.3]",6758.0,Víctor Sánchez Mata,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172.007
2690549b-9790-41ce-878c-71af40891a19,830,1,00:19:33.595,19,33,53,0.0,2,Ball Recovery,214,Espanyol,1,Regular Play,214,Espanyol,,,,"[21.9, 65.9]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.595
8a1ec62d-2845-4666-9272-fe49bd8c1e27,831,1,00:19:33.595,19,33,53,1.377715,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['2690549b-9790-41ce-878c-71af40891a19', 'e68594bb-ff45-4cc4-8d42-476c3bf9a79c']","[21.9, 65.9]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,"[21.9, 65.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.595
e68594bb-ff45-4cc4-8d42-476c3bf9a79c,832,1,00:19:34.972,19,34,53,1.799353,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['a29dda55-d8d9-48bd-8e49-2a1ed308baff', 'd42492bc-9920-4389-ae09-751c3950dd4a']","[21.9, 65.9]",6791.0,Javier López Rodríguez,2.0,Right Back,7781.0,Felipe Salvador Caicedo Corozo,35.66791,-0.061719265,3.0,High Pass,"[57.5, 63.7]",40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174.972
a29dda55-d8d9-48bd-8e49-2a1ed308baff,833,1,00:19:36.772,19,36,53,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['e68594bb-ff45-4cc4-8d42-476c3bf9a79c'],"[57.5, 63.7]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.772
6b3a4580-1484-4393-bcf0-dd5af3889953,834,1,00:19:36.772,19,36,53,0.0,4,Duel,214,Espanyol,1,Regular Play,214,Espanyol,,,['d42492bc-9920-4389-ae09-751c3950dd4a'],"[57.5, 63.7]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.772
d42492bc-9920-4389-ae09-751c3950dd4a,835,1,00:19:36.772,19,36,53,0.723355,30,Pass,214,Espanyol,1,Regular Play,219,RC Deportivo La Coruña,,,"['347c96f0-8754-4a1b-abdc-37cb68ba889d', '3aee78ab-0e7b-4034-9618-0e0b0df237ba', '6b3a4580-1484-4393-bcf0-dd5af3889953', 'e68594bb-ff45-4cc4-8d42-476c3bf9a79c']","[62.6, 16.4]",6733.0,Pedro Mosquera Parada,10.0,Center Defensive Midfield,6913.0,Fernando Navarro i Corbacho,8.421995,-0.82739025,2.0,Low Pass,"[68.3, 10.2]",,,64.0,Interception,True,,,9.0,Incomplete,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.772
cee00509-e675-47d3-8943-571694fb9654,836,1,00:19:37.495,19,37,53,1.471112,17,Pressure,214,Espanyol,1,Regular Play,219,RC Deportivo La Coruña,,,"['331e1e39-fa1d-4f40-b6d1-df05a4a0b5d5', '347c96f0-8754-4a1b-abdc-37cb68ba889d']","[68.7, 8.3]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.495
3aee78ab-0e7b-4034-9618-0e0b0df237ba,837,1,00:19:37.495,19,37,53,,42,Ball Receipt*,214,Espanyol,1,Regular Play,219,RC Deportivo La Coruña,,,['d42492bc-9920-4389-ae09-751c3950dd4a'],"[68.7, 8.3]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.495
347c96f0-8754-4a1b-abdc-37cb68ba889d,838,1,00:19:37.495,19,37,53,0.0,2,Ball Recovery,214,Espanyol,1,Regular Play,214,Espanyol,,,"['cee00509-e675-47d3-8943-571694fb9654', 'd42492bc-9920-4389-ae09-751c3950dd4a']","[51.8, 69.9]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.495
331e1e39-fa1d-4f40-b6d1-df05a4a0b5d5,839,1,00:19:37.495,19,37,53,2.414033,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['347c96f0-8754-4a1b-abdc-37cb68ba889d', '672a646d-12b0-4288-9be2-90711f6a017c', 'c669c74b-e366-4561-8284-ed297d59343b', 'cee00509-e675-47d3-8943-571694fb9654']","[51.8, 69.9]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,True,"[57.0, 61.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.495
672a646d-12b0-4288-9be2-90711f6a017c,840,1,00:19:39.627,19,39,53,0.281889,17,Pressure,214,Espanyol,1,Regular Play,219,RC Deportivo La Coruña,,,"['331e1e39-fa1d-4f40-b6d1-df05a4a0b5d5', 'c669c74b-e366-4561-8284-ed297d59343b']","[62.1, 18.1]",6733.0,Pedro Mosquera Parada,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179.627
c669c74b-e366-4561-8284-ed297d59343b,841,1,00:19:39.909,19,39,53,0.0,14,Dribble,214,Espanyol,1,Regular Play,214,Espanyol,,,"['672a646d-12b0-4288-9be2-90711f6a017c', 'a0409649-5045-4e40-b340-4e4b0987af68']","[57.0, 61.7]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179.909
a0409649-5045-4e40-b340-4e4b0987af68,842,1,00:19:39.909,19,39,53,0.0,4,Duel,214,Espanyol,1,Regular Play,219,RC Deportivo La Coruña,,,['c669c74b-e366-4561-8284-ed297d59343b'],"[63.1, 18.4]",6733.0,Pedro Mosquera Parada,10.0,Center Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179.909
