id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,under_pressure,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_open_goal,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,interception_outcome_id,interception_outcome_name,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,duel_outcome_id,duel_outcome_name,dribble_overrun,miscontrol_aerial_won,pass_aerial_won,injury_stoppage_in_chain,pass_miscommunication,pass_through_ball,pass_technique_id,pass_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,dribble_nutmeg,pass_cut_back,clearance_left_foot,pass_inswinging,pass_goal_assist,shot_one_on_one,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,ball_recovery_recovery_failure,pass_outswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_offensive,foul_committed_advantage,foul_won_advantage,ball_recovery_offensive,timestamp_seconds
5b94b09b-5749-4851-be12-4a09bb88e426,1127,1,00:23:25.316,23,25,43,0.19468,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['35e5aaf5-38e5-4388-88d6-b486a2a2df1b'],,"[32.6, 79.5]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,2.5495098,-0.19739556,2.0,Low Pass,"[35.1, 79.0]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405.316
35e5aaf5-38e5-4388-88d6-b486a2a2df1b,1128,1,00:23:25.511,23,25,43,0.0,6,Block,216,Getafe,1,Regular Play,217,Barcelona,,,['5b94b09b-5749-4851-be12-4a09bb88e426'],,"[85.0, 1.1]",6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405.511
41c62876-8662-4fff-bc6d-e229204b39a1,1129,1,00:23:42.858,23,42,44,1.320167,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,"['62c4ad2a-a256-496e-9ef7-a7275e01aa39', '9215a763-040f-4e60-a032-35a09b33b403']",,"[40.3, 80.0]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,23416.0,Stefan Šćepović,13.724431,-0.32635882,2.0,Low Pass,"[53.3, 75.6]",67.0,Throw-in,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1422.858
9215a763-040f-4e60-a032-35a09b33b403,1130,1,00:23:44.179,23,44,44,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['41c62876-8662-4fff-bc6d-e229204b39a1'],,"[56.5, 73.8]",23416.0,Stefan Šćepović,24.0,Left Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.179
62c4ad2a-a256-496e-9ef7-a7275e01aa39,1131,1,00:23:44.179,23,44,44,0.0,10,Interception,216,Getafe,4,From Throw In,217,Barcelona,,,['41c62876-8662-4fff-bc6d-e229204b39a1'],,"[66.8, 4.5]",10609.0,Jérémy Mathieu,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.179
dd8ea326-7813-4393-a55f-986c04db4472,1132,1,00:23:45.464,23,45,44,0.784208,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['151ee08f-f810-4138-9ee4-cd5209a863c5'],,"[44.8, 76.8]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,23416.0,Stefan Šćepović,8.229217,-0.45277846,2.0,Low Pass,"[52.2, 73.2]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.464
151ee08f-f810-4138-9ee4-cd5209a863c5,1133,1,00:23:46.248,23,46,44,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['dd8ea326-7813-4393-a55f-986c04db4472'],,"[52.2, 73.2]",23416.0,Stefan Šćepović,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426.248
0584413b-fd52-4add-8d95-cc5906dda01b,1134,1,00:23:46.248,23,46,44,1.071345,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['151ee08f-f810-4138-9ee4-cd5209a863c5', '2864410e-83af-44f4-b6ae-61a952d56c3b', '6f381ed8-d782-40db-86a0-55740d9edf0c']",,"[52.2, 73.2]",23416.0,Stefan Šćepović,24.0,Left Center Forward,,,,,,,,,,,,"[50.3, 70.1]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426.248
6f381ed8-d782-40db-86a0-55740d9edf0c,1135,1,00:23:46.642,23,46,44,0.760891,17,Pressure,216,Getafe,4,From Throw In,217,Barcelona,,,"['0584413b-fd52-4add-8d95-cc5906dda01b', '2864410e-83af-44f4-b6ae-61a952d56c3b']",,"[68.7, 6.3]",10609.0,Jérémy Mathieu,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426.642
2864410e-83af-44f4-b6ae-61a952d56c3b,1136,1,00:23:47.320,23,47,44,2.155421,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,"['2d62f420-7e88-46d7-b84a-b2c213df9456', '6f381ed8-d782-40db-86a0-55740d9edf0c']",,"[50.3, 70.1]",23416.0,Stefan Šćepović,24.0,Left Center Forward,6614.0,Alexis Ruano Delgado,34.24675,-2.5179489,3.0,High Pass,"[22.5, 50.1]",,,40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.32
2d62f420-7e88-46d7-b84a-b2c213df9456,1137,1,00:23:49.475,23,49,44,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['2864410e-83af-44f4-b6ae-61a952d56c3b'],,"[22.5, 50.1]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.475
297893f4-5160-4355-a43d-599bd84b227c,1138,1,00:23:49.630,23,49,44,1.345555,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['0ad747b5-33e1-4de3-807b-7c80d677b428'],,"[22.5, 49.8]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,27403.0,Santiago Vergini,9.10055,1.7811222,3.0,High Pass,"[20.6, 58.7]",,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.63
0ad747b5-33e1-4de3-807b-7c80d677b428,1139,1,00:23:50.976,23,50,44,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['297893f4-5160-4355-a43d-599bd84b227c'],,"[20.6, 58.7]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430.976
73bd2ec4-f73f-4301-8a4d-ac0ba27fe1a0,1140,1,00:23:50.976,23,50,44,1.728493,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['0ad747b5-33e1-4de3-807b-7c80d677b428', '455777a2-7acb-45dd-8716-76e49275a03d']",,"[20.6, 58.7]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,"[24.4, 58.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430.976
455777a2-7acb-45dd-8716-76e49275a03d,1141,1,00:23:52.704,23,52,44,0.79788,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['6fdde097-5a49-4886-96f4-6b2e9746554e'],,"[24.4, 58.2]",27403.0,Santiago Vergini,3.0,Right Center Back,25881.0,Juan Antonio Rodríguez Villamuela,11.076551,0.117636174,1.0,Ground Pass,"[35.4, 59.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432.704
6fdde097-5a49-4886-96f4-6b2e9746554e,1142,1,00:23:53.502,23,53,44,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['455777a2-7acb-45dd-8716-76e49275a03d'],,"[35.4, 59.5]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433.502
091d4a2f-d696-4ce9-a207-056d20f6f80f,1143,1,00:23:53.502,23,53,44,0.877634,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['26c5370b-d066-4fbd-8066-fe1f84a948a5', '6fdde097-5a49-4886-96f4-6b2e9746554e', 'e701bd61-1335-4b98-b1d3-6c1423596c21']",,"[35.4, 59.5]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,"[35.9, 59.6]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433.502
26c5370b-d066-4fbd-8066-fe1f84a948a5,1144,1,00:23:53.933,23,53,44,0.578196,17,Pressure,216,Getafe,4,From Throw In,217,Barcelona,,,"['091d4a2f-d696-4ce9-a207-056d20f6f80f', 'e701bd61-1335-4b98-b1d3-6c1423596c21']",,"[81.4, 18.0]",6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433.933
e701bd61-1335-4b98-b1d3-6c1423596c21,1145,1,00:23:54.380,23,54,44,2.565328,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,"['01b2cbfa-7e00-4e72-b404-15e803facb96', '26c5370b-d066-4fbd-8066-fe1f84a948a5', 'd374314a-db01-42fd-b91d-b8d7c43660ed']",,"[35.9, 59.6]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,15893.0,Víctor Rodríguez Romero,52.89206,-0.87508976,3.0,High Pass,"[69.8, 19.0]",,,40.0,Right Foot,,True,9.0,Incomplete,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1434.38
01b2cbfa-7e00-4e72-b404-15e803facb96,1146,1,00:23:56.945,23,56,44,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['e701bd61-1335-4b98-b1d3-6c1423596c21'],,"[70.4, 12.4]",15893.0,Víctor Rodríguez Romero,16.0,Left Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436.945
d374314a-db01-42fd-b91d-b8d7c43660ed,1147,1,00:23:56.945,23,56,45,1.528032,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['cb9cbc5c-f8f2-4f94-8eee-d6ba3da87ac0', 'e701bd61-1335-4b98-b1d3-6c1423596c21']",,"[50.3, 61.1]",4324.0,Daniel Alves da Silva,2.0,Right Back,6616.0,Munir El Haddadi Mohamed,8.280701,-0.74268913,3.0,High Pass,"[56.4, 55.5]",64.0,Interception,37.0,Head,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436.945
7b4f2d5e-89a1-48e0-92e6-a74812cfc0e7,1148,1,00:23:58.275,23,58,45,1.799336,17,Pressure,217,Barcelona,1,Regular Play,216,Getafe,,,"['94edf4f2-e0a9-4922-8ec2-0a2793a9f0de', 'cb9cbc5c-f8f2-4f94-8eee-d6ba3da87ac0']",,"[61.2, 24.6]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438.275
cb9cbc5c-f8f2-4f94-8eee-d6ba3da87ac0,1149,1,00:23:58.473,23,58,45,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,"['7b4f2d5e-89a1-48e0-92e6-a74812cfc0e7', 'd374314a-db01-42fd-b91d-b8d7c43660ed']",,"[56.4, 55.5]",6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438.473
94edf4f2-e0a9-4922-8ec2-0a2793a9f0de,1150,1,00:23:58.473,23,58,45,2.256702,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['51cc707c-9f32-4821-b520-2e4df44364cc', '7b4f2d5e-89a1-48e0-92e6-a74812cfc0e7', 'cb9cbc5c-f8f2-4f94-8eee-d6ba3da87ac0']",,"[56.4, 55.5]",6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,,,,,,,,,,,,"[49.7, 47.5]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438.473
51cc707c-9f32-4821-b520-2e4df44364cc,1151,1,00:24:00.730,24,0,45,0.5329,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['47119edd-a046-4b08-b4f1-2774497e50c8'],,"[49.7, 47.5]",6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,5203.0,Sergio Busquets i Burgos,8.236505,-1.0636978,1.0,Ground Pass,"[53.7, 40.3]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.73
ab63b926-8908-48ae-8536-d704bd908829,1152,1,00:24:00.933,24,0,45,0.916207,17,Pressure,217,Barcelona,1,Regular Play,216,Getafe,,,"['47119edd-a046-4b08-b4f1-2774497e50c8', '5b348116-7efa-4c44-b8c0-385ccf0196f8']",,"[69.2, 39.9]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.933
47119edd-a046-4b08-b4f1-2774497e50c8,1153,1,00:24:01.263,24,1,45,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,"['51cc707c-9f32-4821-b520-2e4df44364cc', 'ab63b926-8908-48ae-8536-d704bd908829']",,"[53.7, 40.3]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441.263
5b348116-7efa-4c44-b8c0-385ccf0196f8,1154,1,00:24:01.263,24,1,45,5.17299,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['0ef8cd09-865d-4cac-9043-4c5e891c3355', '47119edd-a046-4b08-b4f1-2774497e50c8', 'ab63b926-8908-48ae-8536-d704bd908829']",,"[53.7, 40.3]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[63.1, 33.3]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441.263
0ef8cd09-865d-4cac-9043-4c5e891c3355,1155,1,00:24:06.436,24,6,45,1.686345,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['fd112200-d6fe-40da-997e-722bc9196cf3'],,"[63.1, 33.3]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5246.0,Luis Alberto Suárez Díaz,34.201317,-0.23008615,3.0,High Pass,"[96.4, 25.5]",,,40.0,Right Foot,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,1446.436
fd112200-d6fe-40da-997e-722bc9196cf3,1156,1,00:24:08.122,24,8,45,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['0ef8cd09-865d-4cac-9043-4c5e891c3355'],,"[96.4, 25.5]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448.122
80e908aa-37da-4b5f-bf43-fe58601b4e5b,1157,1,00:24:40.865,24,40,46,3.330819,30,Pass,216,Getafe,3,From Free Kick,216,Getafe,,,"['0ef25e56-4121-474d-a24b-4c5ff9198a85', '8c699bc1-9c72-4a9d-8b4a-71c029cf31aa']",,"[34.5, 52.4]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,23416.0,Stefan Šćepović,59.09526,0.36510846,3.0,High Pass,"[89.7, 73.5]",62.0,Free Kick,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480.865
0ef25e56-4121-474d-a24b-4c5ff9198a85,1158,1,00:24:44.196,24,44,46,,42,Ball Receipt*,216,Getafe,3,From Free Kick,216,Getafe,,,['80e908aa-37da-4b5f-bf43-fe58601b4e5b'],,"[91.4, 76.3]",23416.0,Stefan Šćepović,24.0,Left Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.196
8c699bc1-9c72-4a9d-8b4a-71c029cf31aa,1159,1,00:24:44.196,24,44,46,1.571582,30,Pass,216,Getafe,3,From Free Kick,217,Barcelona,,,"['51186d3c-a3f3-4074-b1d1-c4e8b6f475e6', '80e908aa-37da-4b5f-bf43-fe58601b4e5b', 'efb1698b-3f59-4814-a042-e907f093e78f']",,"[30.4, 6.6]",10609.0,Jérémy Mathieu,5.0,Left Center Back,4320.0,Neymar da Silva Santos Junior,14.128695,0.063743316,3.0,High Pass,"[44.5, 7.5]",66.0,Recovery,37.0,Head,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.196
51186d3c-a3f3-4074-b1d1-c4e8b6f475e6,1160,1,00:24:45.768,24,45,46,,42,Ball Receipt*,216,Getafe,3,From Free Kick,217,Barcelona,,,['8c699bc1-9c72-4a9d-8b4a-71c029cf31aa'],,"[42.2, 7.7]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.768
efb1698b-3f59-4814-a042-e907f093e78f,1161,1,00:24:45.768,24,45,46,1.379155,30,Pass,216,Getafe,3,From Free Kick,216,Getafe,,,['8c699bc1-9c72-4a9d-8b4a-71c029cf31aa'],,"[75.6, 72.6]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,11.806778,0.67738646,3.0,High Pass,"[84.8, 80.0]",66.0,Recovery,37.0,Head,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.768
36acfd61-4184-4e97-8483-7dcfb4250447,1162,1,00:24:58.431,24,58,47,0.961685,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['ab63f61d-06f8-472b-a6f3-4a7c1617fa02'],,"[39.3, 0.1]",5211.0,Jordi Alba Ramos,6.0,Left Back,6379.0,Sergi Roberto Carnicer,7.31642,0.3779683,2.0,Low Pass,"[46.1, 2.8]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.431
40e92c79-b2f6-44a5-a333-c238e85ea4a6,1163,1,00:24:58.856,24,58,47,0.655492,17,Pressure,217,Barcelona,4,From Throw In,216,Getafe,,,"['ab63f61d-06f8-472b-a6f3-4a7c1617fa02', 'afe5c3dc-f289-410f-8b96-80ff1e739b8b']",,"[71.4, 75.7]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.856
ab63f61d-06f8-472b-a6f3-4a7c1617fa02,1164,1,00:24:59.392,24,59,47,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,"['36acfd61-4184-4e97-8483-7dcfb4250447', '40e92c79-b2f6-44a5-a333-c238e85ea4a6']",,"[46.1, 2.8]",6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.392
afe5c3dc-f289-410f-8b96-80ff1e739b8b,1165,1,00:24:59.392,24,59,47,0.755128,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['40e92c79-b2f6-44a5-a333-c238e85ea4a6', '4c2b69f1-aacb-4278-9d45-eaefd0934bee', 'ab63f61d-06f8-472b-a6f3-4a7c1617fa02', 'c5886cff-0a1e-4bed-8a07-7dce9d404ee8']",,"[46.1, 2.8]",6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,,,,,,,,,,,,"[43.9, 1.1]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.392
c5886cff-0a1e-4bed-8a07-7dce9d404ee8,1166,1,00:25:00.148,25,0,47,0.0,22,Foul Committed,217,Barcelona,4,From Throw In,216,Getafe,,,"['4c2b69f1-aacb-4278-9d45-eaefd0934bee', 'afe5c3dc-f289-410f-8b96-80ff1e739b8b']",,"[76.2, 79.0]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.148
4c2b69f1-aacb-4278-9d45-eaefd0934bee,1167,1,00:25:00.148,25,0,47,0.0,21,Foul Won,217,Barcelona,4,From Throw In,217,Barcelona,,,['c5886cff-0a1e-4bed-8a07-7dce9d404ee8'],,"[43.9, 1.1]",6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.148
092ef8ac-e6ee-4bca-80fd-d69533b48e02,1168,1,00:25:10.032,25,10,48,0.709005,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,['621bc971-15cf-42cc-9fbd-85e5b0c7ac5d'],True,"[43.4, 1.0]",5211.0,Jordi Alba Ramos,6.0,Left Back,4320.0,Neymar da Silva Santos Junior,5.390733,2.4349785,1.0,Ground Pass,"[39.3, 4.5]",62.0,Free Kick,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510.032
621bc971-15cf-42cc-9fbd-85e5b0c7ac5d,1169,1,00:25:10.741,25,10,48,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,['092ef8ac-e6ee-4bca-80fd-d69533b48e02'],,"[39.3, 4.5]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510.741
281ea34c-7279-4d8d-9da8-698f17df862f,1170,1,00:25:12.841,25,12,48,0.932414,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,['f2da6623-b813-4c71-8b9b-eef360819759'],,"[38.7, 9.1]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,5203.0,Sergio Busquets i Burgos,13.368994,0.7589493,1.0,Ground Pass,"[48.4, 18.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.841
f2da6623-b813-4c71-8b9b-eef360819759,1171,1,00:25:13.773,25,13,48,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,['281ea34c-7279-4d8d-9da8-698f17df862f'],,"[48.4, 18.3]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.773
