id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,dribble_outcome_id,dribble_outcome_name,out,pass_aerial_won,duel_type_id,duel_type_name,counterpress,off_camera,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,clearance_head,clearance_right_foot,interception_outcome_id,interception_outcome_name,pass_no_touch,pass_goal_assist,shot_one_on_one,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,shot_first_time,pass_through_ball,pass_technique_id,pass_technique_name,miscontrol_aerial_won,pass_deflected,dribble_overrun,block_deflection,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_outswinging,clearance_aerial_won,pass_cut_back,pass_inswinging,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,goalkeeper_body_part_id,goalkeeper_body_part_name,dribble_nutmeg,shot_open_goal,timestamp_seconds
7a882e68-f2a9-4538-9bcb-73c3b11a139c,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,210,Real Sociedad,1,Regular Play,210,Real Sociedad,4231.0,"[{'player': {'id': 6694, 'name': 'Gerónimo Rulli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6605, 'name': 'Joseba Zaldúa Bengoetxea'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 16539, 'name': 'Diego Antonio Reyes Rosales'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 6665, 'name': 'Íñigo Martínez Berridi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6674, 'name': 'Alberto De La Bella Madureño'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 6633, 'name': 'Markel Bergara Larrañaga'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6671, 'name': 'Asier Illarramendi Andonegi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 5560, 'name': 'Carlos Alberto Vela Garrido'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 6673, 'name': 'Sergio Canales Madrazo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 16}, {'player': {'id': 6669, 'name': 'David Zurutuza Veillet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 17}, {'player': {'id': 6677, 'name': 'Imanol Agirretxe Arruti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
84d92f27-3400-4074-adb2-f99717150993,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,210,Real Sociedad,1,Regular Play,212,Atlético Madrid,442.0,"[{'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 5259, 'name': 'José María Giménez de Vargas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 20669, 'name': 'Tiago Cardoso Mendes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6377, 'name': 'Ángel Martín Correa'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 16}, {'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 6}, {'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 17622, 'name': 'Jackson Arley Martínez Valencia'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 11}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
b678ae2b-b966-472e-a29f-1a8ba968a001,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['71a3ef3f-72f7-44be-b9cc-f85174aab87b'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
71a3ef3f-72f7-44be-b9cc-f85174aab87b,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,210,Real Sociedad,1,Regular Play,212,Atlético Madrid,,,['b678ae2b-b966-472e-a29f-1a8ba968a001'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
fd94c970-ea2d-417f-8b77-77ec77b4164e,5,1,00:00:00.164,0,0,2,0.36,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['2e06b5c7-e4bb-4cb9-9b93-fd0567a3c1d9'],"[61.0, 40.1]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,5560.0,Carlos Alberto Vela Garrido,2.3323808,-2.1112158,1.0,Ground Pass,"[59.8, 38.1]",38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164
2e06b5c7-e4bb-4cb9-9b93-fd0567a3c1d9,6,1,00:00:00.524,0,0,2,,42,Ball Receipt*,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['fd94c970-ea2d-417f-8b77-77ec77b4164e'],"[59.8, 38.1]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.524
6369ae81-7164-492b-8a26-ce8dcb00aff8,7,1,00:00:00.524,0,0,2,0.04,43,Carry,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,"['2e06b5c7-e4bb-4cb9-9b93-fd0567a3c1d9', '3b98896e-f65f-46d0-9549-a5d20715f5c9']","[59.8, 38.1]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,"[59.1, 38.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.524
3b98896e-f65f-46d0-9549-a5d20715f5c9,8,1,00:00:00.564,0,0,2,1.56,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['4cd26dba-ac01-4846-ba72-b520231151fd'],"[59.1, 38.1]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,6665.0,Íñigo Martínez Berridi,26.009422,3.114676,1.0,Ground Pass,"[33.1, 38.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.564
4cd26dba-ac01-4846-ba72-b520231151fd,9,1,00:00:02.124,0,2,2,,42,Ball Receipt*,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['3b98896e-f65f-46d0-9549-a5d20715f5c9'],"[33.1, 38.8]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.124
d900fe13-6acc-4de9-85d4-3ca21df22ff7,10,1,00:00:02.124,0,2,2,0.08,43,Carry,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,"['4cd26dba-ac01-4846-ba72-b520231151fd', 'b527eb6c-ea80-4327-b9d9-017b85d804aa']","[33.1, 38.8]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,"[34.1, 36.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.124
b527eb6c-ea80-4327-b9d9-017b85d804aa,11,1,00:00:02.204,0,2,2,4.919998,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,,"[34.1, 36.4]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,64.25574,0.74577135,3.0,High Pass,"[81.3, 80.0]",38.0,Left Foot,,,,True,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.204
18db81dd-7c87-4c1f-af99-1b764777c64c,12,1,00:00:06.036,0,6,2,0.584172,17,Pressure,210,Real Sociedad,9,From Kick Off,212,Atlético Madrid,,,,"[37.2, 2.1]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.036
3e33ec8c-9554-40a1-8993-6c3d5891d6a7,13,1,00:00:13.919,0,13,3,1.161764,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['4ba7cdc2-bead-4571-9547-80929e4de94a'],"[44.7, 0.1]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,5199.0,Jorge Resurrección Merodio,19.40335,0.10325838,3.0,High Pass,"[64.0, 2.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.919
4ba7cdc2-bead-4571-9547-80929e4de94a,14,1,00:00:15.081,0,15,3,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['3e33ec8c-9554-40a1-8993-6c3d5891d6a7'],"[64.0, 2.1]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.081
4baa5767-6119-4909-b9d9-e80449cfd698,15,1,00:00:15.161,0,15,3,1.066319,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['4f4539fb-8376-4efb-96ee-8dae704f689c'],"[64.0, 2.1]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,17622.0,Jackson Arley Martínez Valencia,12.601587,0.015871683,3.0,High Pass,"[76.6, 2.3]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.161
4f4539fb-8376-4efb-96ee-8dae704f689c,16,1,00:00:16.227,0,16,3,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['4baa5767-6119-4909-b9d9-e80449cfd698'],"[76.6, 2.3]",17622.0,Jackson Arley Martínez Valencia,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.227
19ebcdfa-ad75-4f18-b27a-e8e1664c8a14,17,1,00:00:16.227,0,16,3,0.082417,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['4f4539fb-8376-4efb-96ee-8dae704f689c', 'a8ff82ef-6689-4781-9b7e-a2646bf26df2']","[76.6, 2.3]",17622.0,Jackson Arley Martínez Valencia,24.0,Left Center Forward,,,,,,,,,,,,"[76.6, 2.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.227
a8ff82ef-6689-4781-9b7e-a2646bf26df2,18,1,00:00:16.310,0,16,3,1.344319,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['80de9c2c-5844-4c09-a2d8-b221e3869063', '838c0763-875b-48f1-b009-04c39b384ee5']","[76.6, 2.3]",17622.0,Jackson Arley Martínez Valencia,24.0,Left Center Forward,5487.0,Antoine Griezmann,19.304144,1.5915188,3.0,High Pass,"[76.2, 21.6]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.31
838c0763-875b-48f1-b009-04c39b384ee5,19,1,00:00:17.654,0,17,3,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['a8ff82ef-6689-4781-9b7e-a2646bf26df2'],"[77.0, 28.5]",5487.0,Antoine Griezmann,22.0,Right Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.654
80de9c2c-5844-4c09-a2d8-b221e3869063,20,1,00:00:17.654,0,17,3,1.913462,30,Pass,212,Atlético Madrid,4,From Throw In,210,Real Sociedad,,,"['4a9bc23e-a70f-4f7f-a218-68074996de22', 'a8ff82ef-6689-4781-9b7e-a2646bf26df2']","[43.9, 58.5]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,18.27895,1.259426,3.0,High Pass,"[49.5, 75.9]",37.0,Head,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.654
4a9bc23e-a70f-4f7f-a218-68074996de22,21,1,00:00:19.568,0,19,3,0.0,2,Ball Recovery,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['80de9c2c-5844-4c09-a2d8-b221e3869063'],"[70.6, 4.2]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.568
3d132567-4348-4930-aee9-e66c56af4118,22,1,00:00:19.568,0,19,3,0.457341,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['4a9bc23e-a70f-4f7f-a218-68074996de22', '7bbaa749-46a4-45a7-8974-d53cf4966eb1', 'adaa0086-1029-4229-8fb5-87cffe71f3ce']","[70.6, 4.2]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,"[71.5, 1.7]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.568
7bbaa749-46a4-45a7-8974-d53cf4966eb1,23,1,00:00:20.025,0,20,3,0.0,39,Dribbled Past,212,Atlético Madrid,4,From Throw In,210,Real Sociedad,,,"['21c724ea-61a8-4370-9d35-714194d0f604', '3d132567-4348-4930-aee9-e66c56af4118', 'adaa0086-1029-4229-8fb5-87cffe71f3ce']","[48.6, 78.4]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.025
adaa0086-1029-4229-8fb5-87cffe71f3ce,24,1,00:00:20.025,0,20,3,0.0,14,Dribble,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['7bbaa749-46a4-45a7-8974-d53cf4966eb1'],"[71.5, 1.7]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,,,,True,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.025
21c724ea-61a8-4370-9d35-714194d0f604,25,1,00:00:20.025,0,20,3,0.262006,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['34e0b511-6e89-4e72-8fe2-ab77aab5ae2d', '7bbaa749-46a4-45a7-8974-d53cf4966eb1', 'adaa0086-1029-4229-8fb5-87cffe71f3ce', 'df2591b1-6896-4e2c-b9c1-17c6f81c8b3c']","[71.5, 1.7]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,"[69.7, 2.6]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.025
df2591b1-6896-4e2c-b9c1-17c6f81c8b3c,26,1,00:00:20.091,0,20,3,0.399996,17,Pressure,212,Atlético Madrid,4,From Throw In,210,Real Sociedad,,,"['21c724ea-61a8-4370-9d35-714194d0f604', '34e0b511-6e89-4e72-8fe2-ab77aab5ae2d']","[48.6, 75.4]",6633.0,Markel Bergara Larrañaga,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.091
34e0b511-6e89-4e72-8fe2-ab77aab5ae2d,27,1,00:00:20.287,0,20,3,0.718795,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['2e22bc1f-2293-48f8-9f2e-a502270e028a', 'df2591b1-6896-4e2c-b9c1-17c6f81c8b3c']","[69.7, 2.6]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,20669.0,Tiago Cardoso Mendes,5.249762,2.2752905,1.0,Ground Pass,"[66.3, 6.6]",40.0,Right Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.287
2e22bc1f-2293-48f8-9f2e-a502270e028a,28,1,00:00:21.006,0,21,3,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['34e0b511-6e89-4e72-8fe2-ab77aab5ae2d'],"[66.3, 6.6]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.006
ee6bedac-b601-4830-8c34-d683a43bc0fa,29,1,00:00:21.006,0,21,3,0.575209,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['ab2e9bc6-1180-4096-abcf-f02ba990d803'],"[65.9, 6.4]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,6320.0,Filipe Luís Kasmirski,5.246904,-1.7046072,1.0,Ground Pass,"[65.2, 1.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.006
ab2e9bc6-1180-4096-abcf-f02ba990d803,30,1,00:00:21.581,0,21,3,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['ee6bedac-b601-4830-8c34-d683a43bc0fa'],"[65.2, 1.2]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.581
a5820c06-1d07-45d1-99ae-74773a66ac92,31,1,00:00:21.581,0,21,3,1.153426,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['6ef5adfc-cbc8-4eb3-9f7f-9d45fd90bae2', 'ab2e9bc6-1180-4096-abcf-f02ba990d803', 'c79ff481-d371-4dad-8c63-2f5dd5271247']","[65.2, 1.2]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,"[63.2, 2.1]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.581
6ef5adfc-cbc8-4eb3-9f7f-9d45fd90bae2,32,1,00:00:22.123,0,22,3,1.639993,17,Pressure,212,Atlético Madrid,4,From Throw In,210,Real Sociedad,,,"['a5820c06-1d07-45d1-99ae-74773a66ac92', 'c79ff481-d371-4dad-8c63-2f5dd5271247']","[51.9, 79.3]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.123
c79ff481-d371-4dad-8c63-2f5dd5271247,33,1,00:00:22.734,0,22,3,0.0,38,Miscontrol,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['6ef5adfc-cbc8-4eb3-9f7f-9d45fd90bae2'],"[63.2, 2.1]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.734
b2795f73-af59-44b1-ac77-10e364482270,34,1,00:00:31.123,0,31,4,2.639994,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['3fa1b573-5c88-42ec-9eef-cbe3aee75373'],"[63.2, 80.0]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,16539.0,Diego Antonio Reyes Rosales,26.967573,-2.9551058,2.0,Low Pass,"[36.7, 75.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.123
3fa1b573-5c88-42ec-9eef-cbe3aee75373,35,1,00:00:33.763,0,33,4,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['b2795f73-af59-44b1-ac77-10e364482270'],"[36.7, 75.0]",16539.0,Diego Antonio Reyes Rosales,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.763
ed23068e-3abe-40d0-8aae-ec73e63e6977,36,1,00:00:33.763,0,33,4,0.119999,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['3fa1b573-5c88-42ec-9eef-cbe3aee75373', '8290f4cc-f8de-42e1-905b-0dcfaf3a5829']","[36.7, 75.0]",16539.0,Diego Antonio Reyes Rosales,3.0,Right Center Back,,,,,,,,,,,,"[34.2, 75.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.763
8290f4cc-f8de-42e1-905b-0dcfaf3a5829,37,1,00:00:33.883,0,33,4,3.599995,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['7aa56e26-f573-40eb-97b3-93467ba83d01'],"[34.2, 75.9]",16539.0,Diego Antonio Reyes Rosales,3.0,Right Center Back,6694.0,Gerónimo Rulli,33.526108,-2.5171824,1.0,Ground Pass,"[7.0, 56.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.883
7aa56e26-f573-40eb-97b3-93467ba83d01,38,1,00:00:37.483,0,37,4,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['8290f4cc-f8de-42e1-905b-0dcfaf3a5829'],"[7.0, 56.3]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.483
ea5b6100-c0c2-448c-8430-ca6b8ee7e4e2,39,1,00:00:37.483,0,37,4,0.119999,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['784f70a4-e501-417e-91eb-e51a2b279c24', '7aa56e26-f573-40eb-97b3-93467ba83d01']","[7.0, 56.3]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,"[7.0, 55.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.483
784f70a4-e501-417e-91eb-e51a2b279c24,40,1,00:00:37.603,0,37,4,4.090993,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['a5bb10b3-a1f5-4c1c-99b0-92471f9b4807'],"[7.0, 55.7]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,56.015087,0.023210118,3.0,High Pass,"[63.0, 57.0]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.603
