id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,duel_type_id,duel_type_name,pass_aerial_won,clearance_aerial_won,dribble_outcome_id,dribble_outcome_name,pass_cross,ball_receipt_outcome_id,ball_receipt_outcome_name,out,pass_switch,pass_assisted_shot_id,pass_shot_assist,pass_inswinging,pass_technique_id,pass_technique_name,shot_open_goal,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,counterpress,interception_outcome_id,interception_outcome_name,off_camera,goalkeeper_punched_out,goalkeeper_outcome_id,goalkeeper_outcome_name,shot_aerial_won,clearance_right_foot,ball_recovery_recovery_failure,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,duel_outcome_id,duel_outcome_name,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,pass_through_ball,bad_behaviour_card_id,bad_behaviour_card_name,pass_deflected,block_deflection,pass_cut_back,foul_committed_offensive,50_50_outcome_id,50_50_outcome_name,pass_outswinging,foul_committed_card_id,foul_committed_card_name,shot_one_on_one,dribble_overrun,dribble_nutmeg,miscontrol_aerial_won,pass_no_touch,block_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_advantage,foul_won_advantage,ball_recovery_offensive,pass_goal_assist,pass_miscommunication,timestamp_seconds
ede87cfb-0d38-4266-a344-5f5ba786d259,847,1,00:30:13.347,30,13,67,0.839703,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['a81aacd0-8624-45d4-a44d-4f84624ebc35'],"[76.0, 24.2]",6713.0,Diego Javier Llorente Ríos,9.0,Right Defensive Midfield,4711.0,Pablo Hernández Domínguez,16.162302,1.3903894,1.0,Ground Pass,"[78.9, 40.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1813.347
a81aacd0-8624-45d4-a44d-4f84624ebc35,848,1,00:30:14.187,30,14,67,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['ede87cfb-0d38-4266-a344-5f5ba786d259'],"[78.9, 40.1]",4711.0,Pablo Hernández Domínguez,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814.187
9a267386-6374-4378-bc67-837fc64aa28c,849,1,00:30:14.187,30,14,67,0.665072,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['6a491d82-aa5a-4bf4-b1d7-f1379b15997d', '98a5f978-1131-4c83-8303-5a2ec109eaa7', 'a81aacd0-8624-45d4-a44d-4f84624ebc35']","[78.9, 40.1]",4711.0,Pablo Hernández Domínguez,7.0,Right Wing Back,,,,,,,,,,,,"[75.9, 37.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814.187
98a5f978-1131-4c83-8303-5a2ec109eaa7,850,1,00:30:14.271,30,14,67,0.809357,17,Pressure,360,Rayo Vallecano,3,From Free Kick,216,Getafe,,,"['6a491d82-aa5a-4bf4-b1d7-f1379b15997d', '9a267386-6374-4378-bc67-837fc64aa28c']","[40.9, 37.7]",15893.0,Víctor Rodríguez Romero,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814.271
c1d2979a-dd4c-4a4a-9339-201d23f96f08,851,1,00:30:14.309,30,14,67,1.072975,17,Pressure,360,Rayo Vallecano,3,From Free Kick,216,Getafe,,,['6a491d82-aa5a-4bf4-b1d7-f1379b15997d'],"[42.4, 41.1]",6745.0,Mehdi Lacen,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814.309
6a491d82-aa5a-4bf4-b1d7-f1379b15997d,852,1,00:30:14.852,30,14,67,1.159707,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['98a5f978-1131-4c83-8303-5a2ec109eaa7', '98ce17fb-478c-49c8-b3b8-57597c6b2002', 'c1d2979a-dd4c-4a4a-9339-201d23f96f08']","[75.9, 37.6]",4711.0,Pablo Hernández Domínguez,7.0,Right Wing Back,6713.0,Diego Javier Llorente Ríos,9.402127,-2.082027,1.0,Ground Pass,"[71.3, 29.4]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814.852
98ce17fb-478c-49c8-b3b8-57597c6b2002,853,1,00:30:16.012,30,16,67,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['6a491d82-aa5a-4bf4-b1d7-f1379b15997d'],"[71.3, 29.4]",6713.0,Diego Javier Llorente Ríos,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1816.012
d6186e99-648d-48f3-9157-46b1af3be073,854,1,00:30:16.012,30,16,67,2.254047,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['4ec5b849-86d6-4835-9a4f-e57c437ae83a'],"[71.3, 29.4]",6713.0,Diego Javier Llorente Ríos,9.0,Right Defensive Midfield,24138.0,Joaquín José Marín Ruiz,32.045124,1.6238714,3.0,High Pass,"[69.6, 61.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1816.012
4ec5b849-86d6-4835-9a4f-e57c437ae83a,855,1,00:30:18.266,30,18,67,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['d6186e99-648d-48f3-9157-46b1af3be073'],"[69.6, 61.4]",24138.0,Joaquín José Marín Ruiz,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1818.266
2601a99b-372d-4232-a2d5-40831c3d298f,856,1,00:30:18.266,30,18,67,1.663916,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['4ec5b849-86d6-4835-9a4f-e57c437ae83a', 'eaca022d-4fe3-45b7-99f4-70f6266a401d']","[69.6, 61.4]",24138.0,Joaquín José Marín Ruiz,3.0,Right Center Back,,,,,,,,,,,,"[71.2, 58.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1818.266
