id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,counterpress,out,clearance_left_foot,pass_aerial_won,clearance_right_foot,interception_outcome_id,interception_outcome_name,off_camera,foul_won_defensive,duel_outcome_id,duel_outcome_name,pass_cross,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,miscontrol_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_aerial_won,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,dribble_outcome_id,dribble_outcome_name,pass_deflected,goalkeeper_body_part_id,goalkeeper_body_part_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_advantage,foul_won_advantage,injury_stoppage_in_chain,shot_one_on_one,pass_inswinging,pass_technique_id,pass_technique_name,pass_miscommunication,foul_committed_type_id,foul_committed_type_name,shot_deflected,shot_saved_to_post,shot_first_time,block_deflection,goalkeeper_shot_saved_to_post,shot_open_goal,dribble_overrun,bad_behaviour_card_id,bad_behaviour_card_name,pass_outswinging,pass_through_ball,clearance_other,pass_cut_back,foul_committed_offensive,timestamp_seconds
bfdf2c95-33b4-4439-980d-e0b5d1e12b37,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,221,Levante UD,1,Regular Play,221,Levante UD,352.0,"[{'player': {'id': 6730, 'name': 'Rubén Iván Martínez Andrade'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 25824, 'name': 'Ángel Trujillo Canorea'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 16}, {'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 24}, {'player': {'id': 26023, 'name': 'Juan Francisco García García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 11}, {'player': {'id': 6784, 'name': 'Antonio García Aranda'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 3}, {'player': {'id': 23970, 'name': 'José María Martín-Bejarano Serrano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 6659, 'name': 'Víctor Camarasa Ferrando'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 24149, 'name': 'José Antonio García Rabasco'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 27250, 'name': 'Nabil Ghilas'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 23}, {'player': {'id': 25134, 'name': 'Deyverson Brum Silva Acosta'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
cb70b7c0-8672-41b2-ad36-cf5f12ddc26e,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,221,Levante UD,1,Regular Play,213,Sevilla,442.0,"[{'player': {'id': 27111, 'name': 'António Alberto Bastos Pimparel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6672, 'name': 'Jorge Andújar Moreno'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 7948, 'name': 'Marco Andreolli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 17}, {'player': {'id': 10476, 'name': 'Timothée Kolodziejczak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 27483, 'name': 'Benoît Trémoulinas'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 5737, 'name': ""Steven N''Kemboanza Mike Christopher Nzonzi""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6841, 'name': 'Víctor Machín Pérez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 20}, {'player': {'id': 3130, 'name': 'Gaël Kakuta'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 12}, {'player': {'id': 3486, 'name': 'Fernando Llorente Torres'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 24}, {'player': {'id': 6401, 'name': 'Kevin Gameiro'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
fa3e886e-34fc-49d4-9593-c6c5a7ee7389,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,221,Levante UD,1,Regular Play,213,Sevilla,,,['cda917f2-e79a-41d5-b0f3-9b4e8353ba20'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
cda917f2-e79a-41d5-b0f3-9b4e8353ba20,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,221,Levante UD,1,Regular Play,221,Levante UD,,,['fa3e886e-34fc-49d4-9593-c6c5a7ee7389'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
c5ec22ec-0cc9-4222-bda7-337a8b83d2ea,5,1,00:00:00.537,0,0,2,2.950395,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['376fd2cf-3aca-4652-ba24-b2985ef3788f'],"[61.0, 40.1]",6401.0,Kevin Gameiro,24.0,Left Center Forward,27483.0,Benoît Trémoulinas,32.322285,-1.6079309,1.0,Ground Pass,"[59.8, 7.8]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.537
376fd2cf-3aca-4652-ba24-b2985ef3788f,6,1,00:00:03.487,0,3,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['c5ec22ec-0cc9-4222-bda7-337a8b83d2ea'],"[59.8, 7.8]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.487
c22ae067-c3e4-4489-bbf2-34595125c97c,7,1,00:00:03.487,0,3,2,1.96652,43,Carry,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['1ca9e78d-7ad5-4d8d-aee0-c2e03d4c6903', '376fd2cf-3aca-4652-ba24-b2985ef3788f']","[59.8, 7.8]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,"[62.8, 10.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.487
1ca9e78d-7ad5-4d8d-aee0-c2e03d4c6903,8,1,00:00:05.454,0,5,2,2.6487,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['5264a437-929f-4f8e-8f92-5a3bd62e2e8c', 'fa30bcc1-8dea-46e3-920c-cbce31b3da07']","[62.8, 10.0]",27483.0,Benoît Trémoulinas,6.0,Left Back,6841.0,Víctor Machín Pérez,55.75742,1.0196114,3.0,High Pass,"[92.0, 57.5]",,,38.0,Left Foot,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.454
fa30bcc1-8dea-46e3-920c-cbce31b3da07,9,1,00:00:08.102,0,8,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['1ca9e78d-7ad5-4d8d-aee0-c2e03d4c6903'],"[93.4, 57.2]",6841.0,Víctor Machín Pérez,12.0,Right Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.102
65f5bd3c-8a21-4dd4-98a0-289f4f43ac88,10,1,00:00:08.102,0,8,2,0.016337,4,Duel,213,Sevilla,9,From Kick Off,213,Sevilla,,,['5264a437-929f-4f8e-8f92-5a3bd62e2e8c'],"[92.0, 57.5]",6841.0,Víctor Machín Pérez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.102
5264a437-929f-4f8e-8f92-5a3bd62e2e8c,11,1,00:00:08.102,0,8,2,0.0,9,Clearance,213,Sevilla,9,From Kick Off,221,Levante UD,,,"['1ca9e78d-7ad5-4d8d-aee0-c2e03d4c6903', '65f5bd3c-8a21-4dd4-98a0-289f4f43ac88']","[28.1, 22.6]",6784.0,Antonio García Aranda,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,True,,,True,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.102
bb7ea54a-ff5d-4775-b29c-f096fcb2fbe8,12,1,00:00:10.259,0,10,2,0.528368,17,Pressure,213,Sevilla,9,From Kick Off,213,Sevilla,,,['b1448b5d-8a0d-4f65-a3ae-5983fe333300'],"[89.8, 48.1]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.259
8653f80b-29b0-4054-aaf9-3a050beeaaa2,13,1,00:00:10.446,0,10,2,0.593928,17,Pressure,213,Sevilla,9,From Kick Off,213,Sevilla,,,['b1448b5d-8a0d-4f65-a3ae-5983fe333300'],"[93.2, 45.2]",3130.0,Gaël Kakuta,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.446
b1448b5d-8a0d-4f65-a3ae-5983fe333300,14,1,00:00:10.582,0,10,3,2.356151,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['1f0154af-6f5e-41f0-abda-9976e0cd69d3', '8653f80b-29b0-4054-aaf9-3a050beeaaa2', 'bb7ea54a-ff5d-4775-b29c-f096fcb2fbe8']","[28.8, 33.8]",6659.0,Víctor Camarasa Ferrando,13.0,Right Center Midfield,6668.0,José Luis Morales Nogales,19.403093,1.4259838,3.0,High Pass,"[31.6, 53.0]",66.0,Recovery,40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.582
565c4134-92ba-4c23-be83-51ee035706de,15,1,00:00:12.451,0,12,3,0.588663,17,Pressure,221,Levante UD,1,Regular Play,213,Sevilla,,,"['1f0154af-6f5e-41f0-abda-9976e0cd69d3', 'e2133120-4984-464a-bf25-691d85c0d4ef']","[89.5, 29.6]",3130.0,Gaël Kakuta,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.451
1f0154af-6f5e-41f0-abda-9976e0cd69d3,16,1,00:00:12.938,0,12,3,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,"['565c4134-92ba-4c23-be83-51ee035706de', 'b1448b5d-8a0d-4f65-a3ae-5983fe333300']","[31.6, 53.0]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.938
e2133120-4984-464a-bf25-691d85c0d4ef,17,1,00:00:12.938,0,12,3,0.121361,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['1f0154af-6f5e-41f0-abda-9976e0cd69d3', '565c4134-92ba-4c23-be83-51ee035706de', '6a267829-cb12-45b1-b7b2-bfb38eb686ef']","[31.6, 53.0]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,,,,,,,,,,,,"[32.0, 54.0]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.938
6a267829-cb12-45b1-b7b2-bfb38eb686ef,18,1,00:00:13.059,0,13,3,3.248809,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['9848bdb6-30b5-4025-a90d-2bf1eb6f772f', 'ca6a076d-ad03-464b-aa6e-f50c89fa1e93']","[32.0, 54.0]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,27250.0,Nabil Ghilas,46.539555,0.19023176,3.0,High Pass,"[77.7, 62.8]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.059
9848bdb6-30b5-4025-a90d-2bf1eb6f772f,19,1,00:00:16.308,0,16,3,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['6a267829-cb12-45b1-b7b2-bfb38eb686ef'],"[72.8, 59.2]",27250.0,Nabil Ghilas,22.0,Right Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.308
ca6a076d-ad03-464b-aa6e-f50c89fa1e93,20,1,00:00:16.308,0,16,3,0.0,9,Clearance,221,Levante UD,1,Regular Play,213,Sevilla,,,['6a267829-cb12-45b1-b7b2-bfb38eb686ef'],"[42.4, 17.3]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,True,,,,38.0,Left Foot,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.308
a1c5a715-f9a1-4ac5-9ebe-bb9e794f2a30,21,1,00:00:30.200,0,30,4,1.098252,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['823ecfed-1679-4709-898e-04ae1d741d28'],"[71.2, 80.0]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,6659.0,Víctor Camarasa Ferrando,12.600397,-1.5787326,2.0,Low Pass,"[71.1, 67.4]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2
823ecfed-1679-4709-898e-04ae1d741d28,22,1,00:00:31.298,0,31,4,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['a1c5a715-f9a1-4ac5-9ebe-bb9e794f2a30'],"[71.1, 67.4]",6659.0,Víctor Camarasa Ferrando,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.298
ecd7f687-468c-48cc-a86b-c399a429f031,23,1,00:00:31.298,0,31,4,0.177413,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['6196fc5b-a192-42ac-b5e8-018e2bdc7e2b', '823ecfed-1679-4709-898e-04ae1d741d28']","[71.1, 67.4]",6659.0,Víctor Camarasa Ferrando,13.0,Right Center Midfield,,,,,,,,,,,,"[70.3, 69.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.298
6196fc5b-a192-42ac-b5e8-018e2bdc7e2b,24,1,00:00:31.476,0,31,4,0.866454,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['4532fb21-d1fc-401b-9aff-28efcaf3d59a'],"[70.3, 69.0]",6659.0,Víctor Camarasa Ferrando,13.0,Right Center Midfield,6668.0,José Luis Morales Nogales,8.321658,1.4986327,1.0,Ground Pass,"[70.9, 77.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.476
1ff168f7-2371-4ade-b9e7-6b93bf3b8c5d,25,1,00:00:31.496,0,31,4,1.035724,17,Pressure,221,Levante UD,4,From Throw In,213,Sevilla,,,"['2b647d80-1b2c-44c4-a15e-9f5be7142bed', '4532fb21-d1fc-401b-9aff-28efcaf3d59a']","[46.8, 12.9]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.496
4532fb21-d1fc-401b-9aff-28efcaf3d59a,26,1,00:00:32.342,0,32,4,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,"['1ff168f7-2371-4ade-b9e7-6b93bf3b8c5d', '6196fc5b-a192-42ac-b5e8-018e2bdc7e2b']","[70.9, 77.3]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.342
2b647d80-1b2c-44c4-a15e-9f5be7142bed,27,1,00:00:32.342,0,32,4,0.200373,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['1ff168f7-2371-4ade-b9e7-6b93bf3b8c5d', '4532fb21-d1fc-401b-9aff-28efcaf3d59a', 'afcdd1e5-c67c-4546-9256-a41c7b4dabda']","[70.9, 77.3]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,,,,,,,,,,,,"[70.9, 76.5]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.342
afcdd1e5-c67c-4546-9256-a41c7b4dabda,28,1,00:00:32.542,0,32,4,0.605337,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['536b397f-f3dd-4484-be0c-f3237f0133aa'],"[70.9, 76.5]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,6659.0,Víctor Camarasa Ferrando,6.3906183,-0.35144478,1.0,Ground Pass,"[76.9, 74.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.542
536b397f-f3dd-4484-be0c-f3237f0133aa,29,1,00:00:33.148,0,33,4,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['afcdd1e5-c67c-4546-9256-a41c7b4dabda'],"[76.9, 74.3]",6659.0,Víctor Camarasa Ferrando,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.148
c1abf701-7d29-4508-a956-d2c439597c15,30,1,00:00:33.148,0,33,4,1.135946,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['2a6b5c60-dd2b-467f-b06e-cf1d3b15335d', '536b397f-f3dd-4484-be0c-f3237f0133aa', 'c5912140-42eb-4fa1-959e-346ac0a35524']","[76.9, 74.3]",6659.0,Víctor Camarasa Ferrando,13.0,Right Center Midfield,,,,,,,,,,,,"[77.8, 74.8]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.148
c5912140-42eb-4fa1-959e-346ac0a35524,31,1,00:00:33.201,0,33,4,1.033764,17,Pressure,221,Levante UD,4,From Throw In,213,Sevilla,,,['c1abf701-7d29-4508-a956-d2c439597c15'],"[40.1, 5.5]",3130.0,Gaël Kakuta,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.201
2a6b5c60-dd2b-467f-b06e-cf1d3b15335d,32,1,00:00:34.284,0,34,4,0.267228,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['93b9d0cf-5080-45e4-ba0e-43c68345001e'],"[77.8, 74.8]",6659.0,Víctor Camarasa Ferrando,13.0,Right Center Midfield,,,4.4553337,-2.3403227,1.0,Ground Pass,"[74.7, 71.6]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.284
93b9d0cf-5080-45e4-ba0e-43c68345001e,33,1,00:00:34.551,0,34,4,0.0,6,Block,221,Levante UD,4,From Throw In,213,Sevilla,,,['2a6b5c60-dd2b-467f-b06e-cf1d3b15335d'],"[45.4, 8.5]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.551
b244bbed-eb7f-4033-b446-e3773c9dcae8,34,1,00:00:34.751,0,34,5,1.494488,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['451e7d5d-e6df-4b16-b14d-88b0d62e66a1'],"[44.8, 8.5]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,7.939773,2.284887,1.0,Ground Pass,"[39.6, 14.5]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.751
451e7d5d-e6df-4b16-b14d-88b0d62e66a1,35,1,00:00:36.245,0,36,5,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['b244bbed-eb7f-4033-b446-e3773c9dcae8'],"[39.6, 14.5]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.245
0c17d18e-4a8f-4874-b696-496f8fd37506,36,1,00:00:36.245,0,36,5,0.899885,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['451e7d5d-e6df-4b16-b14d-88b0d62e66a1', 'a26ea842-cd2a-40da-b40e-b760abbca768', 'ac0cfce9-8676-4371-a5f0-e8e186f51c59']","[39.6, 14.5]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,"[37.1, 16.3]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.245
ac0cfce9-8676-4371-a5f0-e8e186f51c59,37,1,00:00:36.787,0,36,5,0.478862,17,Pressure,213,Sevilla,1,Regular Play,221,Levante UD,,,"['0c17d18e-4a8f-4874-b696-496f8fd37506', 'a26ea842-cd2a-40da-b40e-b760abbca768']","[81.6, 68.6]",27250.0,Nabil Ghilas,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.787
a26ea842-cd2a-40da-b40e-b760abbca768,38,1,00:00:37.145,0,37,5,1.192594,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['4e22ad42-8b2d-441e-96b2-284b22635656', 'ac0cfce9-8676-4371-a5f0-e8e186f51c59']","[37.1, 16.3]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,7948.0,Marco Andreolli,26.612967,2.0176387,1.0,Ground Pass,"[25.6, 40.3]",,,40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.145
4e22ad42-8b2d-441e-96b2-284b22635656,39,1,00:00:38.338,0,38,5,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['a26ea842-cd2a-40da-b40e-b760abbca768'],"[25.6, 40.3]",7948.0,Marco Andreolli,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.338
