id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,pass_switch,counterpress,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,off_camera,block_deflection,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble_overrun,foul_committed_advantage,foul_won_advantage,ball_recovery_offensive,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_inswinging,pass_technique_id,pass_technique_name,shot_first_time,pass_cut_back,pass_outswinging,clearance_other,clearance_aerial_won,clearance_head,foul_won_defensive,dribble_nutmeg,foul_committed_type_id,foul_committed_type_name,pass_through_ball,foul_committed_card_id,foul_committed_card_name,clearance_left_foot,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,goalkeeper_punched_out,50_50_outcome_id,50_50_outcome_name,pass_deflected,shot_aerial_won,timestamp_seconds
955ce824-4a2c-4d1a-b373-4b332533bfc0,11,1,00:00:03.385,0,3,2,1.053345,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['e88dc298-3341-4416-8974-38ab2b17eef1'],"[39.0, 29.1]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,4788.0,Jesús Gámez Duarte,18.1648,-2.063992,1.0,Ground Pass,"[30.4, 13.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.385
e88dc298-3341-4416-8974-38ab2b17eef1,12,1,00:00:04.439,0,4,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['955ce824-4a2c-4d1a-b373-4b332533bfc0'],"[30.4, 13.1]",4788.0,Jesús Gámez Duarte,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.439
39c89cbf-d0bc-405d-bb22-dd72e347569a,13,1,00:00:04.439,0,4,2,0.830203,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['e238e427-5edc-4461-ba36-84fab7d88277', 'e88dc298-3341-4416-8974-38ab2b17eef1']","[30.4, 13.1]",4788.0,Jesús Gámez Duarte,6.0,Left Back,,,,,,,,,,,,"[31.7, 11.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.439
e238e427-5edc-4461-ba36-84fab7d88277,14,1,00:00:05.269,0,5,2,1.232677,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['464357bf-0d31-4f39-b685-be05f56a1865'],"[31.7, 11.7]",4788.0,Jesús Gámez Duarte,6.0,Left Back,12021.0,Óliver Torres Muñoz,22.942755,-0.45585048,1.0,Ground Pass,"[52.3, 1.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.269
7ccb6e37-b5e3-4ac3-9c17-0a770ebca1e8,15,1,00:00:06.460,0,6,2,0.442307,17,Pressure,212,Atlético Madrid,9,From Kick Off,360,Rayo Vallecano,,,"['464357bf-0d31-4f39-b685-be05f56a1865', 'f909f9b3-5ae9-436a-803e-42946ce839e7', 'fb18f0ef-6dd7-4864-b3cf-cadbab28a391']","[63.2, 77.7]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.46
464357bf-0d31-4f39-b685-be05f56a1865,16,1,00:00:06.501,0,6,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['7ccb6e37-b5e3-4ac3-9c17-0a770ebca1e8', 'e238e427-5edc-4461-ba36-84fab7d88277']","[52.3, 1.6]",12021.0,Óliver Torres Muñoz,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.501
fb18f0ef-6dd7-4864-b3cf-cadbab28a391,17,1,00:00:06.501,0,6,2,0.207423,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['464357bf-0d31-4f39-b685-be05f56a1865', '7ccb6e37-b5e3-4ac3-9c17-0a770ebca1e8', 'f909f9b3-5ae9-436a-803e-42946ce839e7']","[52.3, 1.6]",12021.0,Óliver Torres Muñoz,16.0,Left Midfield,,,,,,,,,,,,"[52.6, 2.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.501
f909f9b3-5ae9-436a-803e-42946ce839e7,18,1,00:00:06.709,0,6,2,1.068995,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['7ccb6e37-b5e3-4ac3-9c17-0a770ebca1e8', '8a8f1d2d-17f6-4805-b597-262b4be3d024']","[52.6, 2.2]",12021.0,Óliver Torres Muñoz,16.0,Left Midfield,6384.0,Gabriel Fernández Arenas,8.237719,2.1486983,1.0,Ground Pass,"[48.1, 9.1]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.709
95908e21-5fc2-48ee-b3cc-d707565ca9ea,19,1,00:00:07.542,0,7,2,0.491667,17,Pressure,212,Atlético Madrid,9,From Kick Off,360,Rayo Vallecano,,,"['50a16cfa-a81a-4c12-bf4f-4fb0eedabc52', '8a8f1d2d-17f6-4805-b597-262b4be3d024']","[69.1, 67.4]",6713.0,Diego Javier Llorente Ríos,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.542
8a8f1d2d-17f6-4805-b597-262b4be3d024,20,1,00:00:07.778,0,7,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['95908e21-5fc2-48ee-b3cc-d707565ca9ea', 'f909f9b3-5ae9-436a-803e-42946ce839e7']","[48.1, 9.1]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.778
50a16cfa-a81a-4c12-bf4f-4fb0eedabc52,21,1,00:00:07.778,0,7,2,0.298496,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['5af53798-d4cb-465f-916a-6bf5cca52bc8', '8a8f1d2d-17f6-4805-b597-262b4be3d024', '95908e21-5fc2-48ee-b3cc-d707565ca9ea']","[48.1, 9.1]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,"[47.6, 8.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.778
5af53798-d4cb-465f-916a-6bf5cca52bc8,22,1,00:00:08.076,0,8,2,0.930999,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['833c1bba-31a6-4652-a47e-e45d54c214dd'],"[47.6, 8.9]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,6377.0,Ángel Martín Correa,24.60183,-0.012194517,3.0,High Pass,"[72.2, 8.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.076
833c1bba-31a6-4652-a47e-e45d54c214dd,23,1,00:00:09.007,0,9,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['5af53798-d4cb-465f-916a-6bf5cca52bc8'],"[72.2, 8.6]",6377.0,Ángel Martín Correa,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.007
c0524a17-293e-4eaa-9dc6-82760e6d820e,24,1,00:00:09.347,0,9,2,1.8556,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['7b82d1b6-25cb-48ed-8b93-82ed2ec0b4f5', '8eb38371-5c7b-468b-bda4-4e3d5832d786']","[72.2, 8.6]",6377.0,Ángel Martín Correa,22.0,Right Center Forward,6744.0,Luciano Vietto,24.96898,0.42961058,3.0,High Pass,"[94.9, 19.0]",37.0,Head,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.347
7b82d1b6-25cb-48ed-8b93-82ed2ec0b4f5,25,1,00:00:11.202,0,11,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['c0524a17-293e-4eaa-9dc6-82760e6d820e'],"[93.3, 20.4]",6744.0,Luciano Vietto,24.0,Left Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.202
8eb38371-5c7b-468b-bda4-4e3d5832d786,26,1,00:00:11.202,0,11,2,0.0,9,Clearance,212,Atlético Madrid,9,From Kick Off,360,Rayo Vallecano,,,['c0524a17-293e-4eaa-9dc6-82760e6d820e'],"[25.2, 61.1]",18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,True,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.202
cf1ac65f-a8aa-4d03-b481-a0a2dfe2d28c,27,1,00:00:11.274,0,11,2,0.213342,17,Pressure,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,,"[93.5, 20.4]",6744.0,Luciano Vietto,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.274
10fd1872-102b-46d5-9793-36a319138264,28,1,00:00:21.439,0,21,3,2.54104,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['d3dc5e9d-6632-4462-b920-9fbe95b75c4d'],"[82.4, 0.1]",4788.0,Jesús Gámez Duarte,6.0,Left Back,6377.0,Ángel Martín Correa,28.344488,0.17732905,3.0,High Pass,"[110.3, 5.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.439
2dfab590-ae91-4268-acaa-a6972f3ffedf,29,1,00:00:22.873,0,22,3,0.795197,17,Pressure,212,Atlético Madrid,4,From Throw In,360,Rayo Vallecano,,,,"[12.2, 74.3]",27144.0,Antonio Amaya Carazo,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.873
d3dc5e9d-6632-4462-b920-9fbe95b75c4d,30,1,00:00:23.980,0,23,3,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['10fd1872-102b-46d5-9793-36a319138264'],"[110.3, 5.1]",6377.0,Ángel Martín Correa,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.98
3cde4153-5180-4768-8367-340cfddd0514,31,1,00:00:23.980,0,23,3,0.892368,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['5bcffd0e-9685-4cbc-9824-f35712d417fd', 'd3dc5e9d-6632-4462-b920-9fbe95b75c4d']","[110.3, 5.1]",6377.0,Ángel Martín Correa,22.0,Right Center Forward,,,,,,,,,,,,"[117.9, 7.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.98
5bcffd0e-9685-4cbc-9824-f35712d417fd,32,1,00:00:24.872,0,24,3,3.852894,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['424ae606-bcce-4c2c-b582-e92865bb6c0e', '4693938f-5ee5-4382-90d5-a999e58d0089']","[117.9, 7.3]",6377.0,Ángel Martín Correa,22.0,Right Center Forward,6383.0,Thomas Teye Partey,47.073772,1.9516972,3.0,High Pass,"[100.4, 51.0]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.872
424ae606-bcce-4c2c-b582-e92865bb6c0e,33,1,00:00:28.725,0,28,3,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['5bcffd0e-9685-4cbc-9824-f35712d417fd'],"[106.6, 35.2]",6383.0,Thomas Teye Partey,12.0,Right Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.725
4693938f-5ee5-4382-90d5-a999e58d0089,34,1,00:00:28.725,0,28,3,5.152727,30,Pass,212,Atlético Madrid,4,From Throw In,360,Rayo Vallecano,,,"['5bcffd0e-9685-4cbc-9824-f35712d417fd', 'f60231cb-0c75-472f-b026-179913aed32a']","[19.7, 29.1]",7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,26685.0,Nicolás Ladislao Fedor Flores,49.871838,-0.53904396,3.0,High Pass,"[62.5, 3.5]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.725
9114a0b0-dc46-4140-85e5-4f404f927e7e,35,1,00:00:28.735,0,28,3,0.333447,17,Pressure,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,,"[96.6, 52.0]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.735
f60231cb-0c75-472f-b026-179913aed32a,36,1,00:00:33.878,0,33,3,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,360,Rayo Vallecano,,,['4693938f-5ee5-4382-90d5-a999e58d0089'],"[62.5, 3.5]",26685.0,Nicolás Ladislao Fedor Flores,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.878
150efbde-e228-4e15-963a-af31a432f4ba,37,1,00:00:33.878,0,33,3,0.615519,43,Carry,212,Atlético Madrid,4,From Throw In,360,Rayo Vallecano,,,"['6c619e49-2853-4015-9c63-f9c0cca1d4a6', 'e8500977-f1f3-4651-83f6-d368c0c9e826', 'f60231cb-0c75-472f-b026-179913aed32a']","[62.5, 3.5]",26685.0,Nicolás Ladislao Fedor Flores,24.0,Left Center Forward,,,,,,,,,,,,"[63.4, 3.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.878
