id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,out,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,counterpress,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,interception_outcome_id,interception_outcome_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_switch,miscontrol_aerial_won,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,foul_won_defensive,foul_committed_card_id,foul_committed_card_name,pass_through_ball,pass_technique_id,pass_technique_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_right_foot,dribble_overrun,foul_committed_advantage,foul_won_advantage,clearance_left_foot,pass_inswinging,50_50_outcome_id,50_50_outcome_name,dribble_nutmeg,pass_deflected,block_deflection,ball_recovery_recovery_failure,pass_outswinging,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,shot_aerial_won,pass_cut_back,bad_behaviour_card_id,bad_behaviour_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,ball_recovery_offensive,shot_deflected,timestamp_seconds
f69a2c62-ff0b-4d59-8359-03d13755a7b4,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,210,Real Sociedad,1,Regular Play,210,Real Sociedad,4231.0,"[{'player': {'id': 6694, 'name': 'Gerónimo Rulli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6679, 'name': 'Aritz Elustondo Irribaria'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 30}, {'player': {'id': 16539, 'name': 'Diego Antonio Reyes Rosales'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 6665, 'name': 'Íñigo Martínez Berridi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6674, 'name': 'Alberto De La Bella Madureño'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 6899, 'name': 'Rubén Pardo Gutiérrez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6671, 'name': 'Asier Illarramendi Andonegi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 5560, 'name': 'Carlos Alberto Vela Garrido'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 6673, 'name': 'Sergio Canales Madrazo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 16}, {'player': {'id': 6669, 'name': 'David Zurutuza Veillet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 17}, {'player': {'id': 6677, 'name': 'Imanol Agirretxe Arruti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
265da646-59c9-4045-9567-3964423d36a3,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,210,Real Sociedad,1,Regular Play,215,Athletic Club,4231.0,"[{'player': {'id': 6576, 'name': 'Gorka Iraizoz Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6649, 'name': 'Óscar de Marcos Arana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 10}, {'player': {'id': 6788, 'name': 'Xabier Etxeita Gorritxategi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 16}, {'player': {'id': 4353, 'name': 'Aymeric Laporte'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6789, 'name': 'Mikel Balenziaga Oruesagasti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 6389, 'name': 'Mikel San José Domínguez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6396, 'name': 'Beñat Etxebarria Urkiaga'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 6390, 'name': 'Markel Susaeta Laskurain'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 6391, 'name': 'Raúl García Escudero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 22}, {'player': {'id': 6666, 'name': 'Sabin Merino Zuloaga'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 25}, {'player': {'id': 6394, 'name': 'Aritz Aduriz Zubeldia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4e992328-304e-4231-af60-4debb56ead3b,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,210,Real Sociedad,1,Regular Play,215,Athletic Club,,,['b1fc9312-3ff5-4726-b54d-749e5187ba90'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
b1fc9312-3ff5-4726-b54d-749e5187ba90,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['4e992328-304e-4231-af60-4debb56ead3b'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
df94d817-0388-48a6-97fb-fda337237d1e,5,1,00:00:00.266,0,0,2,0.078104,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['88f52e76-9a71-4931-a310-f43c4504f094'],True,"[60.0, 40.0]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,6677.0,Imanol Agirretxe Arruti,1.1,-1.5707964,1.0,Ground Pass,"[60.0, 38.9]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.266
88f52e76-9a71-4931-a310-f43c4504f094,6,1,00:00:00.345,0,0,2,,42,Ball Receipt*,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['df94d817-0388-48a6-97fb-fda337237d1e'],,"[60.0, 38.9]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.345
c382496d-e5f7-40ba-8db6-ddb934b206f8,7,1,00:00:00.345,0,0,2,1.462643,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['f3e31cb3-9739-4d22-b80d-258d4d8b4ce0'],True,"[61.0, 40.5]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,6665.0,Íñigo Martínez Berridi,22.905458,-3.119762,1.0,Ground Pass,"[38.1, 40.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.345
f3e31cb3-9739-4d22-b80d-258d4d8b4ce0,8,1,00:00:01.807,0,1,2,,42,Ball Receipt*,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['c382496d-e5f7-40ba-8db6-ddb934b206f8'],,"[38.1, 40.0]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.807
0e46736f-d0c6-466a-8b3c-4264e3c80fe7,9,1,00:00:03.024,0,3,2,3.298442,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['a1e14f2f-480b-47f4-8532-8a82c09f4194'],,"[40.1, 38.9]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,6677.0,Imanol Agirretxe Arruti,63.16993,0.6257702,3.0,High Pass,"[91.3, 75.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.024
4437d2c8-55b4-46e4-9450-966ebe6f6ef8,10,1,00:00:05.871,0,5,2,0.456515,17,Pressure,210,Real Sociedad,9,From Kick Off,215,Athletic Club,,,"['56584f17-f8b7-471a-bd06-85844d1cc8a5', 'a1e14f2f-480b-47f4-8532-8a82c09f4194']",,"[28.1, 5.6]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.871
a1e14f2f-480b-47f4-8532-8a82c09f4194,11,1,00:00:06.322,0,6,2,,42,Ball Receipt*,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,"['0e46736f-d0c6-466a-8b3c-4264e3c80fe7', '4437d2c8-55b4-46e4-9450-966ebe6f6ef8']",,"[91.3, 75.9]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.322
56584f17-f8b7-471a-bd06-85844d1cc8a5,12,1,00:00:06.322,0,6,2,1.338167,30,Pass,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,"['4437d2c8-55b4-46e4-9450-966ebe6f6ef8', 'ffc0a7e3-ad3a-43eb-8b27-5bc26438b7e5']",,"[91.3, 76.4]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,6673.0,Sergio Canales Madrazo,9.042677,-0.5726664,2.0,Low Pass,"[98.9, 71.5]",70.0,Other,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.322
ffc0a7e3-ad3a-43eb-8b27-5bc26438b7e5,13,1,00:00:07.660,0,7,2,,42,Ball Receipt*,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,['56584f17-f8b7-471a-bd06-85844d1cc8a5'],,"[98.9, 71.5]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.66
d6536d82-ed2f-4bc0-8a0d-7da524c99b80,14,1,00:00:07.660,0,7,2,0.027556,43,Carry,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,"['d1013ebe-9959-4111-974f-6e3fe6c1f8c6', 'ffc0a7e3-ad3a-43eb-8b27-5bc26438b7e5']",,"[98.9, 71.5]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,,,,,,,,,,,,,"[100.0, 72.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.66
d1013ebe-9959-4111-974f-6e3fe6c1f8c6,15,1,00:00:07.688,0,7,2,0.0,38,Miscontrol,210,Real Sociedad,9,From Kick Off,210,Real Sociedad,,,,,"[100.0, 72.0]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.688
953cfd0b-0abc-42ae-96b1-e3979c08f802,16,1,00:00:19.666,0,19,3,1.21318,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['bf50d252-25da-4deb-8ca6-7792c911feb6'],,"[14.9, 0.1]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,4353.0,Aymeric Laporte,10.601887,2.5169573,3.0,High Pass,"[6.3, 6.3]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.666
bf50d252-25da-4deb-8ca6-7792c911feb6,17,1,00:00:20.879,0,20,3,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['953cfd0b-0abc-42ae-96b1-e3979c08f802'],,"[6.3, 6.3]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.879
5c53a90e-59fe-4981-8f66-b1faf21366fc,18,1,00:00:20.879,0,20,3,1.0088,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['030a3dbc-1378-41ab-b18c-5df75518d943', 'bf50d252-25da-4deb-8ca6-7792c911feb6', 'cdf4a034-5654-490e-bc05-7858d7b702fb']",,"[6.3, 6.3]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,True,"[8.3, 4.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.879
030a3dbc-1378-41ab-b18c-5df75518d943,19,1,00:00:21.687,0,21,3,0.239997,17,Pressure,215,Athletic Club,4,From Throw In,210,Real Sociedad,,,"['5c53a90e-59fe-4981-8f66-b1faf21366fc', 'cdf4a034-5654-490e-bc05-7858d7b702fb']",,"[108.6, 74.6]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.687
cdf4a034-5654-490e-bc05-7858d7b702fb,20,1,00:00:21.888,0,21,3,1.897706,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['030a3dbc-1378-41ab-b18c-5df75518d943', '1ea20f70-b709-48ff-adfc-b02ec9cb9f87', 'cefd75ed-b4f0-4180-8ab3-3abdd536269d']",,"[8.3, 4.7]",4353.0,Aymeric Laporte,5.0,Left Center Back,6390.0,Markel Susaeta Laskurain,48.235775,0.5742024,3.0,High Pass,"[48.8, 30.9]",38.0,Left Foot,,,True,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.888
cefd75ed-b4f0-4180-8ab3-3abdd536269d,21,1,00:00:23.785,0,23,3,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['cdf4a034-5654-490e-bc05-7858d7b702fb'],,"[48.2, 33.8]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.785
1ea20f70-b709-48ff-adfc-b02ec9cb9f87,22,1,00:00:23.785,0,23,3,0.875941,30,Pass,215,Athletic Club,4,From Throw In,210,Real Sociedad,,,"['cdf4a034-5654-490e-bc05-7858d7b702fb', 'ff5d3e6b-1fb3-4068-ac3a-6412363dd49b']",,"[71.3, 49.2]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,8.363014,0.71770513,2.0,Low Pass,"[77.6, 54.7]",37.0,Head,66.0,Recovery,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.785
ff5d3e6b-1fb3-4068-ac3a-6412363dd49b,23,1,00:00:24.661,0,24,3,4.165017,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['1ea20f70-b709-48ff-adfc-b02ec9cb9f87', '9d656f7c-5dbb-408e-8a9f-eb3ddf429745', 'a72d8a8a-8729-4e3f-94ea-590d89e856e1', 'fb9d6af9-2316-47e9-a821-8eff07e24db5']",,"[42.5, 25.4]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,6394.0,Aritz Aduriz Zubeldia,46.074398,-0.3224369,3.0,High Pass,"[86.2, 10.8]",,,66.0,Recovery,True,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.661
a72d8a8a-8729-4e3f-94ea-590d89e856e1,24,1,00:00:24.661,0,24,3,0.0,4,Duel,215,Athletic Club,4,From Throw In,210,Real Sociedad,,,['ff5d3e6b-1fb3-4068-ac3a-6412363dd49b'],,"[77.6, 54.7]",6899.0,Rubén Pardo Gutiérrez,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.661
fb9d6af9-2316-47e9-a821-8eff07e24db5,25,1,00:00:28.826,0,28,3,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['ff5d3e6b-1fb3-4068-ac3a-6412363dd49b'],,"[83.7, 13.4]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.826
9d656f7c-5dbb-408e-8a9f-eb3ddf429745,26,1,00:00:28.826,0,28,4,3.728237,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['8f5cd05f-78ff-4651-8460-5da7e7657e8a', 'ff5d3e6b-1fb3-4068-ac3a-6412363dd49b']",,"[33.9, 69.3]",16539.0,Diego Antonio Reyes Rosales,3.0,Right Center Back,6694.0,Gerónimo Rulli,41.893677,-2.2649233,1.0,Ground Pass,"[7.1, 37.1]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.826
8f5cd05f-78ff-4651-8460-5da7e7657e8a,27,1,00:00:32.554,0,32,4,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['9d656f7c-5dbb-408e-8a9f-eb3ddf429745'],,"[7.1, 37.1]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.554
d19344c4-1c91-4a58-b00f-decb2bdd2494,28,1,00:00:32.554,0,32,4,2.817105,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['11fc2fd7-83bf-412d-88b3-f19c3e3ad1d7', '8f5cd05f-78ff-4651-8460-5da7e7657e8a', 'd2ab0b1a-8eff-462e-963b-ef426b53d2f7']",,"[7.1, 37.1]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,True,"[4.0, 27.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.554
11fc2fd7-83bf-412d-88b3-f19c3e3ad1d7,29,1,00:00:33.763,0,33,4,1.824044,17,Pressure,210,Real Sociedad,1,Regular Play,215,Athletic Club,,,"['d19344c4-1c91-4a58-b00f-decb2bdd2494', 'd2ab0b1a-8eff-462e-963b-ef426b53d2f7']",,"[110.1, 44.9]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.763
d2ab0b1a-8eff-462e-963b-ef426b53d2f7,30,1,00:00:35.372,0,35,4,2.401569,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['11fc2fd7-83bf-412d-88b3-f19c3e3ad1d7', '4257d9f5-2411-4f2f-b99c-4459584a8a73']",,"[4.0, 27.9]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,6673.0,Sergio Canales Madrazo,47.369186,0.08454376,3.0,High Pass,"[51.2, 31.9]",38.0,Left Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.372
e3c26cbc-93aa-469b-ad08-cc62b12a2dea,31,1,00:00:37.693,0,37,4,0.476357,17,Pressure,210,Real Sociedad,1,Regular Play,215,Athletic Club,,,"['4257d9f5-2411-4f2f-b99c-4459584a8a73', '4c39ceaf-1fd0-4ed7-8478-03b230ecf8bf', '7518c9a3-a6bb-4faf-97c5-54863ad9bafb']",,"[70.8, 51.5]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.693
4257d9f5-2411-4f2f-b99c-4459584a8a73,32,1,00:00:37.773,0,37,4,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['d2ab0b1a-8eff-462e-963b-ef426b53d2f7', 'e3c26cbc-93aa-469b-ad08-cc62b12a2dea']",,"[51.2, 31.9]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.773
4c39ceaf-1fd0-4ed7-8478-03b230ecf8bf,33,1,00:00:37.773,0,37,4,0.079999,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['4257d9f5-2411-4f2f-b99c-4459584a8a73', '7518c9a3-a6bb-4faf-97c5-54863ad9bafb', 'e3c26cbc-93aa-469b-ad08-cc62b12a2dea']",,"[51.2, 31.9]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,,,,,,,,,,,,True,"[50.3, 32.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.773
7518c9a3-a6bb-4faf-97c5-54863ad9bafb,34,1,00:00:37.853,0,37,4,1.162468,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['cf962387-2580-48eb-a7c0-f4a55b8a7625', 'e3c26cbc-93aa-469b-ad08-cc62b12a2dea']",,"[50.3, 32.1]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,6669.0,David Zurutuza Veillet,8.908984,-1.5258827,2.0,Low Pass,"[50.7, 23.2]",38.0,Left Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.853
cf962387-2580-48eb-a7c0-f4a55b8a7625,35,1,00:00:39.016,0,39,4,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['7518c9a3-a6bb-4faf-97c5-54863ad9bafb'],,"[50.7, 23.2]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.016
f92dac6f-0c13-4eb3-a37c-6540d9fc9a87,36,1,00:00:39.016,0,39,4,1.504928,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['5d8a9ff3-eaf4-44b7-9456-a3bb1e8ae60c', 'cf962387-2580-48eb-a7c0-f4a55b8a7625']",,"[50.7, 23.2]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,,"[57.2, 15.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.016
5d8a9ff3-eaf4-44b7-9456-a3bb1e8ae60c,37,1,00:00:40.521,0,40,4,1.912852,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['96f0d9d4-3afa-4827-a182-2162a9d603cc'],,"[57.2, 15.6]",6669.0,David Zurutuza Veillet,21.0,Left Wing,6674.0,Alberto De La Bella Madureño,17.080105,-0.93080807,1.0,Ground Pass,"[67.4, 1.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.521
96f0d9d4-3afa-4827-a182-2162a9d603cc,38,1,00:00:42.433,0,42,4,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['5d8a9ff3-eaf4-44b7-9456-a3bb1e8ae60c'],,"[67.4, 1.9]",6674.0,Alberto De La Bella Madureño,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.433
0e3f7810-d747-4771-b7b2-0589ddbfa38b,39,1,00:00:42.433,0,42,4,1.027343,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['96f0d9d4-3afa-4827-a182-2162a9d603cc', 'fdb3be3a-eeac-4435-8f82-e233a583f206']",,"[67.4, 1.9]",6674.0,Alberto De La Bella Madureño,6.0,Left Back,,,,,,,,,,,,,"[72.9, 2.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.433
