id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,counterpress,foul_won_defensive,duel_type_id,duel_type_name,pass_aerial_won,out,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,foul_committed_advantage,foul_won_advantage,pass_switch,duel_outcome_id,duel_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,dribble_overrun,clearance_left_foot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,pass_technique_id,pass_technique_name,pass_through_ball,shot_first_time,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,pass_no_touch,pass_deflected,shot_aerial_won,pass_outswinging,clearance_aerial_won,clearance_head,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_cut_back,pass_miscommunication,pass_straight,ball_recovery_recovery_failure,timestamp_seconds
331c2045-dcc1-4eb2-8e33-21bdfb010adb,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,207,Valencia,1,Regular Play,207,Valencia,433.0,"[{'player': {'id': 6898, 'name': 'Jaume Doménech Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 24}, {'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 4406, 'name': 'Aymen Abdennour'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 27480, 'name': 'Lucas Alfonso Orbán Alegre'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 6}, {'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 18724, 'name': 'Sofiane Feghouli'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 8}, {'player': {'id': 5718, 'name': 'Rodrigo Moreno Machado'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 17}, {'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
10a1e555-0297-4373-afaa-9c176a604775,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,207,Valencia,1,Regular Play,218,Real Betis,442.0,"[{'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6865, 'name': 'Francisco José Molinero Calderón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 27347, 'name': 'Juan Manuel Vargas Risco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 6873, 'name': 'Francisco Portillo Soler'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 22}, {'player': {'id': 6630, 'name': 'Jorge Molina Vidal'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 19}, {'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6ed16160-5c37-4302-8c7d-072493e85f85,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,207,Valencia,1,Regular Play,207,Valencia,,,['4cf03117-d1df-4b8c-9030-39391df8e872'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4cf03117-d1df-4b8c-9030-39391df8e872,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,207,Valencia,1,Regular Play,218,Real Betis,,,['6ed16160-5c37-4302-8c7d-072493e85f85'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
19be42c8-0b51-43c2-ac79-2ce9d7e5198e,5,1,00:00:00.787,0,0,2,0.4,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['d8ff1038-f393-4642-b35e-617be0f8b681'],True,"[60.0, 40.0]",5718.0,Rodrigo Moreno Machado,21.0,Left Wing,6402.0,Francisco Alcácer García,1.0198039,1.3734008,1.0,Ground Pass,"[60.2, 41.0]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.787
d8ff1038-f393-4642-b35e-617be0f8b681,6,1,00:00:01.187,0,1,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['19be42c8-0b51-43c2-ac79-2ce9d7e5198e'],,"[60.2, 41.0]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.187
d75b6c58-6b6f-4032-b49b-b633dbc712a1,7,1,00:00:01.187,0,1,2,1.062606,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['7f314bf7-aa66-4f87-976d-40f1acdee980'],True,"[59.3, 40.6]",6402.0,Francisco Alcácer García,23.0,Center Forward,6751.0,Javier Fuego Martínez,14.668674,-2.6748962,1.0,Ground Pass,"[46.2, 34.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.187
7f314bf7-aa66-4f87-976d-40f1acdee980,8,1,00:00:02.250,0,2,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['d75b6c58-6b6f-4032-b49b-b633dbc712a1'],,"[46.2, 34.0]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25
b4e20e4d-136c-475b-9cc4-a122b5d29690,9,1,00:00:03.339,0,3,2,1.149947,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['c67149e5-88d5-4dda-8035-c0c6c1f605a1'],,"[46.2, 33.2]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,4406.0,Aymen Abdennour,12.786321,-2.5622666,1.0,Ground Pass,"[35.5, 26.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.339
c67149e5-88d5-4dda-8035-c0c6c1f605a1,10,1,00:00:04.489,0,4,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['b4e20e4d-136c-475b-9cc4-a122b5d29690'],,"[35.5, 26.2]",4406.0,Aymen Abdennour,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.489
4d48d33d-8a57-4caa-a007-d4712d6695bf,11,1,00:00:04.489,0,4,2,1.89522,43,Carry,207,Valencia,9,From Kick Off,207,Valencia,,,"['1328b45e-4c60-4fa6-aa45-2a04b97104d3', '9b9a6a9a-e301-4dea-82ca-9cc06d498a25', 'c67149e5-88d5-4dda-8035-c0c6c1f605a1']",,"[35.5, 26.2]",4406.0,Aymen Abdennour,5.0,Left Center Back,,,,,,,,,,,,True,"[37.9, 26.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.489
9b9a6a9a-e301-4dea-82ca-9cc06d498a25,12,1,00:00:06.070,0,6,2,0.227594,17,Pressure,207,Valencia,9,From Kick Off,218,Real Betis,,,['4d48d33d-8a57-4caa-a007-d4712d6695bf'],,"[76.7, 55.0]",6630.0,Jorge Molina Vidal,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.07
1328b45e-4c60-4fa6-aa45-2a04b97104d3,13,1,00:00:06.384,0,6,2,1.544428,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['e2a7e28a-e58f-49c9-ad7c-a4a77863576b'],,"[37.9, 26.4]",4406.0,Aymen Abdennour,5.0,Left Center Back,,,36.565693,0.76412475,3.0,High Pass,"[64.3, 51.7]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.384
e2a7e28a-e58f-49c9-ad7c-a4a77863576b,14,1,00:00:07.929,0,7,2,1.107634,30,Pass,207,Valencia,9,From Kick Off,218,Real Betis,,,"['1328b45e-4c60-4fa6-aa45-2a04b97104d3', '47e7f51f-da79-4dcb-b428-9d25aac1f179', '6ba26912-db9b-4579-931c-d0ab53c78646']",,"[55.8, 28.4]",6873.0,Francisco Portillo Soler,16.0,Left Midfield,6630.0,Jorge Molina Vidal,10.866922,0.26060238,2.0,Low Pass,"[66.3, 31.2]",66.0,Recovery,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.929
6ba26912-db9b-4579-931c-d0ab53c78646,15,1,00:00:09.036,0,9,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,218,Real Betis,,,['e2a7e28a-e58f-49c9-ad7c-a4a77863576b'],,"[67.1, 33.0]",6630.0,Jorge Molina Vidal,22.0,Right Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.036
47e7f51f-da79-4dcb-b428-9d25aac1f179,16,1,00:00:09.036,0,9,2,0.0,10,Interception,207,Valencia,9,From Kick Off,207,Valencia,,,['e2a7e28a-e58f-49c9-ad7c-a4a77863576b'],,"[53.8, 48.9]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.036
48bedf71-50a7-4dca-9aba-adaf483bc515,17,1,00:00:09.260,0,9,2,0.0,2,Ball Recovery,207,Valencia,9,From Kick Off,218,Real Betis,,,,,"[67.4, 31.0]",6630.0,Jorge Molina Vidal,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26
06d01536-4327-4738-89be-5b90365790c0,18,1,00:00:09.260,0,9,2,1.78045,43,Carry,207,Valencia,9,From Kick Off,218,Real Betis,,,"['48bedf71-50a7-4dca-9aba-adaf483bc515', '886e9c2a-a028-4de6-a4f1-9219bed2dceb', 'e80c8ed2-6bcf-43f4-9fe6-cd6a357d9f9e']",,"[67.4, 31.0]",6630.0,Jorge Molina Vidal,22.0,Right Center Forward,,,,,,,,,,,,True,"[70.6, 27.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26
e80c8ed2-6bcf-43f4-9fe6-cd6a357d9f9e,19,1,00:00:09.943,0,9,2,0.876487,17,Pressure,207,Valencia,9,From Kick Off,207,Valencia,,,['06d01536-4327-4738-89be-5b90365790c0'],,"[48.2, 55.6]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.943
bb8e30d2-afa3-456e-b1e3-0c90a93b50d5,20,1,00:00:11.041,0,11,2,0.0,22,Foul Committed,207,Valencia,9,From Kick Off,207,Valencia,,,['886e9c2a-a028-4de6-a4f1-9219bed2dceb'],,"[49.5, 52.8]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.041
886e9c2a-a028-4de6-a4f1-9219bed2dceb,21,1,00:00:11.041,0,11,2,0.0,21,Foul Won,207,Valencia,9,From Kick Off,218,Real Betis,,,['bb8e30d2-afa3-456e-b1e3-0c90a93b50d5'],,"[70.6, 27.3]",6630.0,Jorge Molina Vidal,22.0,Right Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.041
9178d3f5-640b-4e35-875e-7902c28075ca,22,1,00:00:35.651,0,35,3,3.526451,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['ac996d32-6367-4fae-8baf-880a8ca88640'],,"[74.1, 24.9]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,6832.0,Rubén Castro Martín,46.048885,-0.080436096,1.0,Ground Pass,"[120.0, 21.2]",62.0,Free Kick,38.0,Left Foot,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.651
ac996d32-6367-4fae-8baf-880a8ca88640,23,1,00:00:39.178,0,39,3,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['9178d3f5-640b-4e35-875e-7902c28075ca'],,"[101.2, 25.1]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.178
f1f721df-ee4a-495a-8e1d-59edaa9d4f9d,24,1,00:00:58.861,0,58,4,3.9184,30,Pass,207,Valencia,7,From Goal Kick,207,Valencia,,,['4075f554-1bef-4ed0-8134-0c2560518bc8'],,"[6.0, 44.0]",6898.0,Jaume Doménech Sánchez,1.0,Goalkeeper,,,58.936237,0.24333258,3.0,High Pass,"[63.2, 58.2]",63.0,Goal Kick,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.861
4075f554-1bef-4ed0-8134-0c2560518bc8,25,1,00:01:02.779,1,2,4,4.43314,30,Pass,207,Valencia,7,From Goal Kick,218,Real Betis,,,"['ad9e8100-1604-43d2-9849-cebb3adcfab2', 'dbe0ed26-0b83-412d-bc5c-5e40eac37689', 'f1f721df-ee4a-495a-8e1d-59edaa9d4f9d']",,"[56.9, 21.9]",6873.0,Francisco Portillo Soler,16.0,Left Midfield,6630.0,Jorge Molina Vidal,40.70602,0.41198844,2.0,Low Pass,"[94.2, 38.2]",66.0,Recovery,37.0,Head,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.778999999999996
dbe0ed26-0b83-412d-bc5c-5e40eac37689,26,1,00:01:07.212,1,7,4,,42,Ball Receipt*,207,Valencia,7,From Goal Kick,218,Real Betis,,,['4075f554-1bef-4ed0-8134-0c2560518bc8'],,"[68.7, 27.7]",6630.0,Jorge Molina Vidal,22.0,Right Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.212
ad9e8100-1604-43d2-9849-cebb3adcfab2,27,1,00:01:07.212,1,7,4,0.0,2,Ball Recovery,207,Valencia,7,From Goal Kick,207,Valencia,,,['4075f554-1bef-4ed0-8134-0c2560518bc8'],,"[25.9, 41.9]",4406.0,Aymen Abdennour,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.212
9733324c-fbfa-434c-997e-c3bb650af3d7,28,1,00:01:07.212,1,7,4,0.769904,43,Carry,207,Valencia,7,From Goal Kick,207,Valencia,,,"['ad9e8100-1604-43d2-9849-cebb3adcfab2', 'b66e6b7b-dc03-4014-860d-346a43cfcf21']",,"[25.9, 41.9]",4406.0,Aymen Abdennour,5.0,Left Center Back,,,,,,,,,,,,,"[26.3, 41.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.212
b66e6b7b-dc03-4014-860d-346a43cfcf21,29,1,00:01:07.982,1,7,4,1.378528,30,Pass,207,Valencia,7,From Goal Kick,207,Valencia,,,['d2ae2de9-0443-40bb-8411-c38e15b91ae1'],,"[26.3, 41.2]",4406.0,Aymen Abdennour,5.0,Left Center Back,3638.0,Shkodran Mustafi,20.518528,1.816957,1.0,Ground Pass,"[21.3, 61.1]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.982
d2ae2de9-0443-40bb-8411-c38e15b91ae1,30,1,00:01:09.361,1,9,4,,42,Ball Receipt*,207,Valencia,7,From Goal Kick,207,Valencia,,,['b66e6b7b-dc03-4014-860d-346a43cfcf21'],,"[21.3, 61.1]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.361
5e34fadd-9910-41f9-a997-6dfb7cc376a4,31,1,00:01:09.361,1,9,4,1.009628,43,Carry,207,Valencia,7,From Goal Kick,207,Valencia,,,"['6a2fe001-76b4-48b9-ba7c-35f92a5450c3', '9f373213-a060-4c19-8f79-f73baa79b5c7', 'd2ae2de9-0443-40bb-8411-c38e15b91ae1']",,"[21.3, 61.1]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,True,"[20.2, 65.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.361
9f373213-a060-4c19-8f79-f73baa79b5c7,32,1,00:01:09.900,1,9,4,0.492113,17,Pressure,207,Valencia,7,From Goal Kick,218,Real Betis,,,"['5e34fadd-9910-41f9-a997-6dfb7cc376a4', '6a2fe001-76b4-48b9-ba7c-35f92a5450c3']",,"[96.8, 19.9]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.9
6a2fe001-76b4-48b9-ba7c-35f92a5450c3,33,1,00:01:10.370,1,10,4,1.802535,30,Pass,207,Valencia,7,From Goal Kick,207,Valencia,,,['9f373213-a060-4c19-8f79-f73baa79b5c7'],,"[20.2, 65.9]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,28.676472,0.49016246,3.0,High Pass,"[45.5, 79.4]",,,40.0,Right Foot,True,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.37
98dd9769-4d91-4278-b9b3-934ce9827876,34,1,00:01:18.960,1,18,5,2.038458,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,"['b27efb2e-81fc-48a2-be4f-5ee8a8eb8561', 'dddb86c4-b613-450d-afa1-f979b1e12deb']",,"[72.8, 0.1]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,6630.0,Jorge Molina Vidal,36.878178,0.42483217,3.0,High Pass,"[106.4, 15.3]",67.0,Throw-in,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.96000000000001
b27efb2e-81fc-48a2-be4f-5ee8a8eb8561,35,1,00:01:20.998,1,20,5,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['98dd9769-4d91-4278-b9b3-934ce9827876'],,"[105.3, 18.1]",6630.0,Jorge Molina Vidal,22.0,Right Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.998
dddb86c4-b613-450d-afa1-f979b1e12deb,36,1,00:01:20.998,1,20,5,0.0,10,Interception,218,Real Betis,4,From Throw In,207,Valencia,,,['98dd9769-4d91-4278-b9b3-934ce9827876'],,"[13.7, 64.8]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.998
38cc2fc8-35ce-49f9-9dfb-0137994ccc43,37,1,00:01:22.998,1,22,5,0.777777,17,Pressure,218,Real Betis,4,From Throw In,207,Valencia,,,,,"[14.6, 72.9]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.998
408d1f10-2415-4835-bdff-4298bda8d12b,38,1,00:01:25.700,1,25,6,0.882118,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['a78e8f26-b60d-4ba4-b8f3-cb97c0ac5933'],,"[104.4, 0.1]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,6873.0,Francisco Portillo Soler,8.5440035,1.929567,2.0,Low Pass,"[101.4, 8.1]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.7
a78e8f26-b60d-4ba4-b8f3-cb97c0ac5933,39,1,00:01:26.582,1,26,6,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['408d1f10-2415-4835-bdff-4298bda8d12b'],,"[101.4, 8.1]",6873.0,Francisco Portillo Soler,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.582
a6d4de03-3dcd-4c77-a795-58fd7694fabf,40,1,00:01:26.582,1,26,6,1.250305,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['a78e8f26-b60d-4ba4-b8f3-cb97c0ac5933', 'e9296d17-b964-4c04-b6f9-5b9f8e30165b']",,"[101.4, 8.1]",6873.0,Francisco Portillo Soler,16.0,Left Midfield,,,,,,,,,,,,,"[101.4, 8.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.582
e9296d17-b964-4c04-b6f9-5b9f8e30165b,41,1,00:01:27.832,1,27,6,0.0,38,Miscontrol,218,Real Betis,4,From Throw In,218,Real Betis,,,,,"[101.4, 8.1]",6873.0,Francisco Portillo Soler,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.832
d9121442-ff10-4523-a0b8-48196a39bd03,42,1,00:01:28.185,1,28,6,0.223004,17,Pressure,218,Real Betis,4,From Throw In,218,Real Betis,,,,,"[101.6, 8.1]",6873.0,Francisco Portillo Soler,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.185
