id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,under_pressure,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,foul_committed_offensive,foul_won_defensive,off_camera,pass_switch,pass_no_touch,dribble_outcome_id,dribble_outcome_name,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed_advantage,foul_won_advantage,out,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_aerial_won,pass_technique_id,pass_technique_name,pass_inswinging,clearance_head,foul_committed_card_id,foul_committed_card_name,clearance_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_through_ball,injury_stoppage_in_chain,pass_assisted_shot_id,pass_goal_assist,shot_key_pass_id,shot_first_time,pass_shot_assist,ball_recovery_recovery_failure,pass_outswinging,clearance_right_foot,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_open_goal,foul_committed_type_id,foul_committed_type_name,dribble_overrun,block_offensive,bad_behaviour_card_id,bad_behaviour_card_name,pass_cut_back,shot_aerial_won,timestamp_seconds
3f066cf0-ae02-40cc-853d-e40558585836,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,207,Valencia,1,Regular Play,207,Valencia,433.0,"[{'player': {'id': 6898, 'name': 'Jaume Doménech Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 24}, {'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 4406, 'name': 'Aymen Abdennour'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 6596, 'name': 'José Luis Gayà Peña'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 14}, {'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 10037, 'name': 'Danilo Barbosa da Silva'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 2}, {'player': {'id': 6763, 'name': 'Pablo Daniel Piatti'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
ae042c55-11b1-49a9-b626-f8217358b994,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,207,Valencia,1,Regular Play,216,Getafe,4231.0,"[{'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 6861, 'name': 'Juan Torres Ruiz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 27054, 'name': 'Roberto Lago Soto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 15893, 'name': 'Víctor Rodríguez Romero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 18}, {'player': {'id': 26020, 'name': 'Ángel Lafita Castillo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 23416, 'name': 'Stefan Šćepović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 12}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
262d7129-bfdd-452f-96b4-574d2bdc21a6,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,207,Valencia,1,Regular Play,207,Valencia,,,['d16df8cb-dace-483b-b7d3-e6b665747318'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
d16df8cb-dace-483b-b7d3-e6b665747318,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,207,Valencia,1,Regular Play,216,Getafe,,,['262d7129-bfdd-452f-96b4-574d2bdc21a6'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
025fd16c-6d3d-4bb6-95ed-6b08f25ec1c3,5,1,00:00:00.101,0,0,2,0.484074,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['5e2a8e58-c395-4eac-8e17-4660d0343244'],"[60.0, 40.0]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,15893.0,Víctor Rodríguez Romero,1.555635,2.3561945,1.0,Ground Pass,"[58.9, 41.1]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101
5e2a8e58-c395-4eac-8e17-4660d0343244,6,1,00:00:00.585,0,0,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['025fd16c-6d3d-4bb6-95ed-6b08f25ec1c3'],"[58.9, 41.1]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.585
beddc6a6-aed3-42c5-9dbb-3514fc345529,7,1,00:00:00.585,0,0,2,0.281023,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['5e2a8e58-c395-4eac-8e17-4660d0343244', '629c4fbc-955e-4639-8bb0-123be0cd1edf']","[58.9, 41.1]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[59.8, 41.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.585
629c4fbc-955e-4639-8bb0-123be0cd1edf,8,1,00:00:00.866,0,0,2,2.165926,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['ce4ecb7f-aa03-4feb-a5a7-c4edaea47de5'],"[59.8, 41.7]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,6614.0,Alexis Ruano Delgado,24.485914,-2.791426,1.0,Ground Pass,"[36.8, 33.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.866
ce4ecb7f-aa03-4feb-a5a7-c4edaea47de5,9,1,00:00:03.032,0,3,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['629c4fbc-955e-4639-8bb0-123be0cd1edf'],"[36.8, 33.3]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.032
c247468f-cbb2-44d4-b5ad-a196c92ab2cd,10,1,00:00:03.032,0,3,2,0.933858,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['251392c4-7c59-4328-85f3-b9f2f684b011', 'ce4ecb7f-aa03-4feb-a5a7-c4edaea47de5']","[36.8, 33.3]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,,,,,,,,,,,,"[36.2, 33.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.032
251392c4-7c59-4328-85f3-b9f2f684b011,11,1,00:00:03.966,0,3,2,2.507018,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['13fef114-0936-404b-b4d1-9bc4a0dc0423'],"[36.2, 33.8]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,23416.0,Stefan Šćepović,47.149548,0.5891791,3.0,High Pass,"[75.4, 60.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.966
13fef114-0936-404b-b4d1-9bc4a0dc0423,12,1,00:00:06.473,0,6,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['251392c4-7c59-4328-85f3-b9f2f684b011'],"[75.4, 60.0]",23416.0,Stefan Šćepović,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.473
ec65ff83-6a86-4f41-9993-df3ed3489c0f,13,1,00:00:06.473,0,6,2,2.098356,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,"['450cf825-99fc-4efb-b770-12f693e9ea72', '6a35d4db-3b73-4df1-bb6e-b2d3edbf3b81']","[75.4, 60.0]",23416.0,Stefan Šćepović,23.0,Center Forward,6627.0,Damián Nicolás Suárez Suárez,11.7046995,-2.8468626,2.0,Low Pass,"[64.2, 56.6]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.473
450cf825-99fc-4efb-b770-12f693e9ea72,14,1,00:00:08.571,0,8,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['ec65ff83-6a86-4f41-9993-df3ed3489c0f'],"[59.0, 58.0]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.571
6a35d4db-3b73-4df1-bb6e-b2d3edbf3b81,15,1,00:00:08.571,0,8,3,1.024632,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['4891a32f-002e-451e-93d5-1b14862475eb', 'ec65ff83-6a86-4f41-9993-df3ed3489c0f']","[55.9, 23.5]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,6763.0,Pablo Daniel Piatti,7.623647,-1.6495802,3.0,High Pass,"[55.3, 15.9]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.571
4891a32f-002e-451e-93d5-1b14862475eb,16,1,00:00:09.596,0,9,3,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['6a35d4db-3b73-4df1-bb6e-b2d3edbf3b81'],"[55.3, 15.9]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.596
19349090-eb8d-4fa9-8e45-86ba1ba2bbb6,17,1,00:00:09.596,0,9,3,0.871779,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['4891a32f-002e-451e-93d5-1b14862475eb', '55bcde3d-279b-49e4-8495-1a11f1b65339']","[55.3, 15.9]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,,,,,,,,,,"[56.4, 15.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.596
55bcde3d-279b-49e4-8495-1a11f1b65339,18,1,00:00:10.468,0,10,3,0.569403,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['6a2fc71c-4fce-4df3-b0f3-4ec35c65176a'],"[56.4, 15.6]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,10802.0,André Filipe Tavares Gomes,5.80517,1.7614353,1.0,Ground Pass,"[55.3, 21.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.468
69d40fcb-635c-46c1-8020-a0f948d7a6b1,19,1,00:00:10.998,0,10,3,0.462895,17,Pressure,207,Valencia,1,Regular Play,216,Getafe,,,"['6a2fc71c-4fce-4df3-b0f3-4ec35c65176a', '88c7c598-0fc5-489a-8f80-47517ed2d3cb']","[64.2, 60.6]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.998
6a2fc71c-4fce-4df3-b0f3-4ec35c65176a,20,1,00:00:11.037,0,11,3,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,"['55bcde3d-279b-49e4-8495-1a11f1b65339', '69d40fcb-635c-46c1-8020-a0f948d7a6b1']","[55.3, 21.3]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.037
88c7c598-0fc5-489a-8f80-47517ed2d3cb,21,1,00:00:11.037,0,11,3,0.437486,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['69d40fcb-635c-46c1-8020-a0f948d7a6b1', '6a2fc71c-4fce-4df3-b0f3-4ec35c65176a', '7717f54b-dae3-4ed2-a702-8366e0eb8bf9']","[55.3, 21.3]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,,,,,,,,,,,,"[55.9, 21.5]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.037
7717f54b-dae3-4ed2-a702-8366e0eb8bf9,22,1,00:00:11.475,0,11,3,1.502893,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['0a0e23bd-4a72-4cbd-8ecb-499f2babc6d1'],"[55.9, 21.5]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,6595.0,Daniel Parejo Muñoz,8.4,3.1415927,1.0,Ground Pass,"[47.5, 21.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.475
0a0e23bd-4a72-4cbd-8ecb-499f2babc6d1,23,1,00:00:12.977,0,12,3,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['7717f54b-dae3-4ed2-a702-8366e0eb8bf9'],"[47.5, 21.5]",6595.0,Daniel Parejo Muñoz,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.977
778512c5-f93a-4a0b-abf7-3db9209cb3af,24,1,00:00:12.977,0,12,3,2.495885,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['ca1d98ec-5fd9-4779-a75f-14a5fe588dab'],"[47.5, 21.5]",6595.0,Daniel Parejo Muñoz,10.0,Center Defensive Midfield,3638.0,Shkodran Mustafi,24.673872,1.8669115,1.0,Ground Pass,"[40.3, 45.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.977
ca1d98ec-5fd9-4779-a75f-14a5fe588dab,25,1,00:00:15.473,0,15,3,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['778512c5-f93a-4a0b-abf7-3db9209cb3af'],"[40.3, 45.1]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.473
667c3456-37a9-45a3-abd4-d6a86094f620,26,1,00:00:15.473,0,15,3,1.002027,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['8f4749d9-5af3-4aa7-a677-fe33e9c08807', 'ca1d98ec-5fd9-4779-a75f-14a5fe588dab']","[40.3, 45.1]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,"[40.3, 45.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.473
8f4749d9-5af3-4aa7-a677-fe33e9c08807,27,1,00:00:16.475,0,16,3,5.359972,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['02a152fd-580e-44ec-ada7-ec9ad8089727', '45aad6fe-ec0f-4b60-b7dc-5b26e5a9cf7f']","[40.3, 45.1]",3638.0,Shkodran Mustafi,3.0,Right Center Back,7005.0,João Pedro Cavaco Cancelo,51.372074,0.25583753,1.0,Ground Pass,"[90.0, 58.1]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.475
9fa5d730-595e-46dc-adb1-67e599831ab5,28,1,00:00:21.300,0,21,3,0.635556,17,Pressure,207,Valencia,1,Regular Play,207,Valencia,,,['02a152fd-580e-44ec-ada7-ec9ad8089727'],"[84.7, 59.6]",7005.0,João Pedro Cavaco Cancelo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3
45aad6fe-ec0f-4b60-b7dc-5b26e5a9cf7f,29,1,00:00:21.835,0,21,3,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['8f4749d9-5af3-4aa7-a677-fe33e9c08807'],"[87.2, 57.3]",7005.0,João Pedro Cavaco Cancelo,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.835
02a152fd-580e-44ec-ada7-ec9ad8089727,30,1,00:00:21.835,0,21,3,2.037059,30,Pass,207,Valencia,1,Regular Play,216,Getafe,,,"['6a0b1965-7492-4fb3-950e-770bce6210d0', '8f4749d9-5af3-4aa7-a677-fe33e9c08807', '9fa5d730-595e-46dc-adb1-67e599831ab5', 'fca36c6b-ce46-4aa6-a476-80fdf0f513fe']","[30.1, 22.0]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,15893.0,Víctor Rodríguez Romero,31.541718,0.21729343,3.0,High Pass,"[60.9, 28.8]",40.0,Right Foot,66.0,Recovery,,9.0,Incomplete,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.835
6a0b1965-7492-4fb3-950e-770bce6210d0,31,1,00:00:23.872,0,23,3,,42,Ball Receipt*,207,Valencia,1,Regular Play,216,Getafe,,,['02a152fd-580e-44ec-ada7-ec9ad8089727'],"[63.7, 27.8]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.872
fca36c6b-ce46-4aa6-a476-80fdf0f513fe,32,1,00:00:23.872,0,23,3,1.186462,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['02a152fd-580e-44ec-ada7-ec9ad8089727', '48b3884a-55a3-4468-bb9b-c8ceee312787', '4f7cf79e-73ff-46c0-acd0-9954c0784790']","[59.2, 51.3]",6595.0,Daniel Parejo Muñoz,10.0,Center Defensive Midfield,10802.0,André Filipe Tavares Gomes,10.599056,-0.23811378,3.0,High Pass,"[69.5, 48.8]",37.0,Head,64.0,Interception,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.872
48b3884a-55a3-4468-bb9b-c8ceee312787,33,1,00:00:25.059,0,25,3,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['fca36c6b-ce46-4aa6-a476-80fdf0f513fe'],"[69.7, 47.1]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.059
4f7cf79e-73ff-46c0-acd0-9954c0784790,34,1,00:00:25.059,0,25,3,0.0,10,Interception,207,Valencia,1,Regular Play,216,Getafe,,,['fca36c6b-ce46-4aa6-a476-80fdf0f513fe'],"[50.3, 31.0]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.059
b4d091da-853d-4bcb-954f-0a46df400214,35,1,00:00:25.983,0,25,3,1.128619,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['2460cbea-22eb-4252-bcba-c51efee8c472'],"[64.7, 50.2]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,6763.0,Pablo Daniel Piatti,22.22656,-0.95159286,3.0,High Pass,"[77.6, 32.1]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.983
ec98e817-f4ae-48df-8c4a-7e64441e1675,36,1,00:00:26.900,0,26,3,0.205217,17,Pressure,207,Valencia,1,Regular Play,216,Getafe,,,,"[41.2, 48.9]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.9
2460cbea-22eb-4252-bcba-c51efee8c472,37,1,00:00:27.112,0,27,3,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['b4d091da-853d-4bcb-954f-0a46df400214'],"[77.6, 32.1]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.112
85d4b4e6-6276-4e64-bd84-ca5b72dc5e8d,38,1,00:00:27.112,0,27,3,0.203692,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['129fbf11-4b2b-49b2-a4cb-2bcfb7a513a5', '2460cbea-22eb-4252-bcba-c51efee8c472']","[77.6, 32.1]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,,,,,,,,,,"[77.9, 31.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.112
129fbf11-4b2b-49b2-a4cb-2bcfb7a513a5,39,1,00:00:27.315,0,27,3,0.0,3,Dispossessed,207,Valencia,1,Regular Play,207,Valencia,,,['c814f4ef-fcb2-46d5-9932-ab4325337e9c'],"[77.9, 31.5]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.315
c814f4ef-fcb2-46d5-9932-ab4325337e9c,40,1,00:00:27.315,0,27,3,0.0,4,Duel,207,Valencia,1,Regular Play,216,Getafe,,,['129fbf11-4b2b-49b2-a4cb-2bcfb7a513a5'],"[42.5, 48.0]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,True,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.315
11151a44-b0f6-4da7-8594-2e33ba940ef1,41,1,00:00:27.315,0,27,3,1.068683,43,Carry,207,Valencia,1,Regular Play,216,Getafe,,,"['105f2738-ff7e-40d0-99b4-d5569eeae523', '505ec9fc-b3cb-42bc-bf2a-7318e1487449', 'c814f4ef-fcb2-46d5-9932-ab4325337e9c']","[42.5, 48.0]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,"[42.6, 44.9]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.315
