id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,clearance_head,clearance_body_part_id,clearance_body_part_name,foul_won_defensive,pass_switch,foul_committed_advantage,foul_won_advantage,pass_aerial_won,duel_type_id,duel_type_name,dribble_outcome_id,dribble_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_right_foot,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,pass_inswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,shot_one_on_one,out,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_end_location,pass_cross,dribble_overrun,pass_outswinging,shot_aerial_won,clearance_left_foot,ball_recovery_recovery_failure,pass_straight,pass_cut_back,pass_no_touch,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_first_time,foul_committed_offensive,dribble_nutmeg,injury_stoppage_in_chain,block_offensive,shot_open_goal,timestamp_seconds
f1e3fe8c-cd24-4788-92af-34804d9d0bd5,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,214,Espanyol,1,Regular Play,214,Espanyol,4231.0,"[{'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6709, 'name': 'Anaitz Arbilla Zabala'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 24086, 'name': 'Antonio José Raillo Arenas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 24578, 'name': 'Francisco Montañés Claverías'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 24072, 'name': 'Salvador Sevilla López'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 5}, {'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
fe3f9264-a14e-4d21-a13a-b2481cb04041,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,214,Espanyol,1,Regular Play,216,Getafe,4231.0,"[{'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 27403, 'name': 'Santiago Vergini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 6856, 'name': 'Carlos Martín Vigaray'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6907, 'name': 'Pedro León Sánchez Gil'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 15893, 'name': 'Víctor Rodríguez Romero'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 18}, {'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3820236b-ffc3-4745-a344-b047cd37a02e,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,214,Espanyol,1,Regular Play,214,Espanyol,,,['93eba6c1-064b-4508-bb02-cea8720158f2'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
93eba6c1-064b-4508-bb02-cea8720158f2,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,214,Espanyol,1,Regular Play,216,Getafe,,,['3820236b-ffc3-4745-a344-b047cd37a02e'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
b1cd5361-cd26-4b92-8374-f6d70aa2400d,5,1,00:00:00.911,0,0,2,0.106164,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['e061ea49-6922-4538-8602-6a594bba2b7a'],"[61.0, 40.1]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,24072.0,Salvador Sevilla López,4.404543,2.2597208,1.0,Ground Pass,"[58.2, 43.5]",38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.911
e061ea49-6922-4538-8602-6a594bba2b7a,6,1,00:00:01.017,0,1,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['b1cd5361-cd26-4b92-8374-f6d70aa2400d'],"[58.2, 43.5]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.017
f46ddf7b-8a0c-49e1-82cb-612aa26dcd2f,7,1,00:00:01.017,0,1,2,0.60116,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['a8d23293-4d16-4e1a-b20b-4570f56aed61', 'e061ea49-6922-4538-8602-6a594bba2b7a']","[58.2, 43.5]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,,,,,,,,,,,,"[56.7, 42.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.017
a8d23293-4d16-4e1a-b20b-4570f56aed61,8,1,00:00:01.619,0,1,2,1.241149,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['aec3adb0-535a-49d8-9281-30a97dfda5eb'],"[56.7, 42.3]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,6791.0,Javier López Rodríguez,18.88306,-2.4800851,1.0,Ground Pass,"[41.8, 30.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.619
aec3adb0-535a-49d8-9281-30a97dfda5eb,9,1,00:00:02.860,0,2,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['a8d23293-4d16-4e1a-b20b-4570f56aed61'],"[41.8, 30.7]",6791.0,Javier López Rodríguez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86
12883f6a-ee38-404e-b7b3-d28bd8c4dcbc,10,1,00:00:02.860,0,2,2,0.962263,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['13612cc6-afbe-4e81-878f-79fe8c1e006f', '1372e8c7-c2f2-4e9e-a44f-bf2b5b13badf', 'aec3adb0-535a-49d8-9281-30a97dfda5eb']","[41.8, 30.7]",6791.0,Javier López Rodríguez,11.0,Left Defensive Midfield,,,,,,,,,,,,"[40.8, 28.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86
13612cc6-afbe-4e81-878f-79fe8c1e006f,11,1,00:00:03.703,0,3,2,0.612472,17,Pressure,214,Espanyol,9,From Kick Off,216,Getafe,,,"['12883f6a-ee38-404e-b7b3-d28bd8c4dcbc', '1372e8c7-c2f2-4e9e-a44f-bf2b5b13badf']","[77.9, 50.4]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.703
1372e8c7-c2f2-4e9e-a44f-bf2b5b13badf,12,1,00:00:03.822,0,3,2,1.162209,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['13612cc6-afbe-4e81-878f-79fe8c1e006f', 'b2f4cb73-3695-4665-84d5-e467a914a153']","[40.8, 28.8]",6791.0,Javier López Rodríguez,11.0,Left Defensive Midfield,6612.0,Rubén Duarte Sánchez,20.834587,-1.5131679,1.0,Ground Pass,"[42.0, 8.0]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.822
b2f4cb73-3695-4665-84d5-e467a914a153,13,1,00:00:04.984,0,4,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['1372e8c7-c2f2-4e9e-a44f-bf2b5b13badf'],"[42.0, 8.0]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.984
904d529e-0041-49e4-b8b8-bb863db1071f,14,1,00:00:04.984,0,4,2,1.643975,43,Carry,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['86ed41e9-f0a3-4dac-a22b-416cdc83812b', 'b2f4cb73-3695-4665-84d5-e467a914a153']","[42.0, 8.0]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,,,,,,,,,,,,"[42.0, 8.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.984
86ed41e9-f0a3-4dac-a22b-416cdc83812b,15,1,00:00:06.628,0,6,2,1.913636,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,['36b445ce-fb5c-47dd-bac2-803f6236c49d'],"[42.0, 8.5]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,7781.0,Felipe Salvador Caicedo Corozo,42.309574,0.5112307,3.0,High Pass,"[78.9, 29.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.628
36b445ce-fb5c-47dd-bac2-803f6236c49d,16,1,00:00:08.542,0,8,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['86ed41e9-f0a3-4dac-a22b-416cdc83812b'],"[78.9, 29.2]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.542
f9445be0-c91f-495d-a381-7efd14dd1169,17,1,00:00:08.542,0,8,2,2.827109,30,Pass,214,Espanyol,9,From Kick Off,214,Espanyol,,,"['70bdcba9-011b-4614-ab69-111e6645235e', 'f99e72b4-2c6a-42da-a2be-9dbccfcfb126']","[78.9, 29.2]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,24578.0,Francisco Montañés Claverías,22.239605,1.3716371,2.0,Low Pass,"[83.3, 51.0]",37.0,Head,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.542
70bdcba9-011b-4614-ab69-111e6645235e,18,1,00:00:11.369,0,11,2,,42,Ball Receipt*,214,Espanyol,9,From Kick Off,214,Espanyol,,,['f9445be0-c91f-495d-a381-7efd14dd1169'],"[77.5, 51.2]",24578.0,Francisco Montañés Claverías,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.369
f99e72b4-2c6a-42da-a2be-9dbccfcfb126,19,1,00:00:11.369,0,11,3,1.261116,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,"['444c277b-bc59-45d9-98fc-12f23209db2d', 'f9445be0-c91f-495d-a381-7efd14dd1169']","[36.8, 29.1]",6856.0,Carlos Martín Vigaray,6.0,Left Back,15893.0,Víctor Rodríguez Romero,19.823723,-0.83535653,1.0,Ground Pass,"[50.1, 14.4]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.369
444c277b-bc59-45d9-98fc-12f23209db2d,20,1,00:00:12.630,0,12,3,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['f99e72b4-2c6a-42da-a2be-9dbccfcfb126'],"[50.1, 14.4]",15893.0,Víctor Rodríguez Romero,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.63
fc40d780-8437-43dd-ab6e-69a54c3ecad2,21,1,00:00:12.630,0,12,3,1.284689,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['444c277b-bc59-45d9-98fc-12f23209db2d', '680dd038-ab57-47d1-b034-34084aa9d8df', 'db71ff92-f275-4a98-a425-18ba378c8817']","[50.1, 14.4]",15893.0,Víctor Rodríguez Romero,21.0,Left Wing,,,,,,,,,,,,"[48.7, 13.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.63
db71ff92-f275-4a98-a425-18ba378c8817,22,1,00:00:13.021,0,13,3,0.879991,17,Pressure,216,Getafe,1,Regular Play,214,Espanyol,,,['fc40d780-8437-43dd-ab6e-69a54c3ecad2'],"[70.0, 65.7]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.021
680dd038-ab57-47d1-b034-34084aa9d8df,23,1,00:00:13.915,0,13,3,1.489936,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['055bc446-8ce5-487a-9363-9d74ca515bc3'],"[48.7, 13.9]",15893.0,Víctor Rodríguez Romero,21.0,Left Wing,6856.0,Carlos Martín Vigaray,19.60102,-2.6414316,1.0,Ground Pass,"[31.5, 4.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.915
055bc446-8ce5-487a-9363-9d74ca515bc3,24,1,00:00:15.405,0,15,3,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['680dd038-ab57-47d1-b034-34084aa9d8df'],"[31.5, 4.5]",6856.0,Carlos Martín Vigaray,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.405
da387893-858d-4673-8280-8eaf0d032783,25,1,00:00:15.405,0,15,3,0.2934,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['055bc446-8ce5-487a-9363-9d74ca515bc3', '447df952-0937-45c0-8c67-99400c88375a']","[31.5, 4.5]",6856.0,Carlos Martín Vigaray,6.0,Left Back,,,,,,,,,,,,"[33.0, 4.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.405
447df952-0937-45c0-8c67-99400c88375a,26,1,00:00:15.698,0,15,3,1.329974,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['6decd69a-b0a0-42c0-9af4-c28f529f9635'],"[33.0, 4.8]",6856.0,Carlos Martín Vigaray,6.0,Left Back,24035.0,Álvaro Vázquez García,27.7,0.0,3.0,High Pass,"[60.7, 4.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.698
6decd69a-b0a0-42c0-9af4-c28f529f9635,27,1,00:00:17.028,0,17,3,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['447df952-0937-45c0-8c67-99400c88375a'],"[60.7, 4.8]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.028
98e6b794-5a63-4489-90f4-fb88befafab4,28,1,00:00:17.068,0,17,3,1.080656,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,"['9f9db30e-619a-4682-abf6-a015f6d28183', 'c0f0c318-6038-425b-9169-d5cb3444e174']","[60.7, 5.0]",24035.0,Álvaro Vázquez García,23.0,Center Forward,25881.0,Juan Antonio Rodríguez Villamuela,19.436306,1.7570925,2.0,Low Pass,"[57.1, 24.1]",37.0,Head,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.068
9f9db30e-619a-4682-abf6-a015f6d28183,29,1,00:00:18.149,0,18,3,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['98e6b794-5a63-4489-90f4-fb88befafab4'],"[54.0, 27.0]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.149
c0f0c318-6038-425b-9169-d5cb3444e174,30,1,00:00:18.149,0,18,3,1.32225,30,Pass,216,Getafe,1,Regular Play,214,Espanyol,,,"['98e6b794-5a63-4489-90f4-fb88befafab4', 'c46d8f70-086f-48ee-8fdd-3e1af675581d', 'fa5e4550-6446-4ab7-a24e-df771cc5f48c']","[63.0, 56.0]",6791.0,Javier López Rodríguez,11.0,Left Defensive Midfield,24072.0,Salvador Sevilla López,17.9,0.0,2.0,Low Pass,"[80.9, 56.0]",37.0,Head,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.149
fa5e4550-6446-4ab7-a24e-df771cc5f48c,31,1,00:00:19.471,0,19,3,,42,Ball Receipt*,216,Getafe,1,Regular Play,214,Espanyol,,,['c0f0c318-6038-425b-9169-d5cb3444e174'],"[76.3, 56.0]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.471
c46d8f70-086f-48ee-8fdd-3e1af675581d,32,1,00:00:19.471,0,19,3,1.317341,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,"['0fbcce0f-bb4c-446c-bbd1-3a35cd238425', '952d6c86-0066-438c-acd6-2bde3731e182', 'c0f0c318-6038-425b-9169-d5cb3444e174']","[39.2, 24.1]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,6720.0,Pablo Sarabia García,30.78701,0.42877802,2.0,Low Pass,"[67.2, 36.9]",40.0,Right Foot,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.471
0fbcce0f-bb4c-446c-bbd1-3a35cd238425,33,1,00:00:20.788,0,20,3,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['c46d8f70-086f-48ee-8fdd-3e1af675581d'],"[64.1, 37.8]",6720.0,Pablo Sarabia García,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.788
952d6c86-0066-438c-acd6-2bde3731e182,34,1,00:00:20.788,0,20,4,1.723087,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['c46d8f70-086f-48ee-8fdd-3e1af675581d', 'ff6f9776-f739-4527-9223-c13aefacb4b2']","[52.9, 43.2]",24086.0,Antonio José Raillo Arenas,5.0,Left Center Back,24072.0,Salvador Sevilla López,13.978555,0.33532438,3.0,High Pass,"[66.1, 47.8]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.788
ff6f9776-f739-4527-9223-c13aefacb4b2,35,1,00:00:22.511,0,22,4,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['952d6c86-0066-438c-acd6-2bde3731e182'],"[66.1, 47.8]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.511
ea4eaa8f-34fa-44e6-9fb0-0ee56912c57e,36,1,00:00:22.511,0,22,4,0.931998,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['2bc1680c-52b8-4a18-bfc6-69a2d957b72f'],"[66.1, 47.8]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,6791.0,Javier López Rodríguez,8.861715,-2.4280705,2.0,Low Pass,"[59.4, 42.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.511
2bc1680c-52b8-4a18-bfc6-69a2d957b72f,37,1,00:00:23.443,0,23,4,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['ea4eaa8f-34fa-44e6-9fb0-0ee56912c57e'],"[59.4, 42.0]",6791.0,Javier López Rodríguez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.443
5e46c63e-0242-4258-a164-44dcc7eeb831,38,1,00:00:23.443,0,23,4,0.020839,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['2bc1680c-52b8-4a18-bfc6-69a2d957b72f', '3502f88d-d41d-46a0-96cc-27cd5fff6a04']","[59.4, 42.0]",6791.0,Javier López Rodríguez,11.0,Left Defensive Midfield,,,,,,,,,,,,"[59.4, 42.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.443
3502f88d-d41d-46a0-96cc-27cd5fff6a04,39,1,00:00:23.464,0,23,4,0.0,38,Miscontrol,214,Espanyol,1,Regular Play,214,Espanyol,,,,"[59.4, 42.0]",6791.0,Javier López Rodríguez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.464
d5e9db4a-c42f-4e65-b9c0-53d4361750bf,40,1,00:00:23.804,0,23,5,1.527859,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['3a56445a-3002-4262-955b-a5ce02962cbd'],"[61.0, 38.1]",6720.0,Pablo Sarabia García,19.0,Center Attacking Midfield,25881.0,Juan Antonio Rodríguez Villamuela,4.90408,2.7875953,2.0,Low Pass,"[56.4, 39.8]",70.0,Other,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.804
cf0cde5a-c47c-4c7f-85cf-c5c92d043600,41,1,00:00:24.778,0,24,5,0.955205,17,Pressure,216,Getafe,1,Regular Play,214,Espanyol,,,"['3a56445a-3002-4262-955b-a5ce02962cbd', '90f9a7e3-041d-4cac-bc5f-6407ebed073b', 'c6d23c3e-4e8a-4111-8009-a68419905e2f']","[63.7, 40.3]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.778
