id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry_end_location,duel_type_id,duel_type_name,pass_aerial_won,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,pass_switch,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,clearance_head,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,foul_won_defensive,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_through_ball,pass_technique_id,pass_technique_name,pass_inswinging,pass_cut_back,shot_first_time,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,foul_committed_offensive,clearance_left_foot,dribble_overrun,dribble_nutmeg,foul_committed_type_id,foul_committed_type_name,clearance_other,foul_committed_card_id,foul_committed_card_name,shot_open_goal,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_aerial_won,pass_outswinging,ball_recovery_offensive,shot_one_on_one,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
f4630596-f06d-4693-96ab-3734e7d7dc5f,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1049,Granada,1,Regular Play,1049,Granada,3412.0,"[{'player': {'id': 8697, 'name': 'Andrés Eduardo Fernández Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6702, 'name': 'David Rodríguez Lombán'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 26781, 'name': 'Diego Mainz García'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 5}, {'player': {'id': 4418, 'name': 'Matheus Dória Macedo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 4546, 'name': 'Dimitri Foulquier'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 22}, {'player': {'id': 26387, 'name': 'Edgar Antonio Méndez Ortega'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 17}, {'player': {'id': 6599, 'name': 'Rubén Salvador Pérez Del Mármol'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 3160, 'name': 'Rene Krhin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 6680, 'name': 'Rubén Rochina Naixes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 23}, {'player': {'id': 6847, 'name': 'Adalberto Peñaranda Maestre'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 27}, {'player': {'id': 6918, 'name': 'Isaac Ajayi Success'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 11}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
e0d6e0d6-86e6-4bcf-b9ef-a7360df7f7a6,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1049,Granada,1,Regular Play,213,Sevilla,442.0,"[{'player': {'id': 6823, 'name': 'Sergio Rico González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 21210, 'name': 'Mariano Ferreira Filho'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 25}, {'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 10476, 'name': 'Timothée Kolodziejczak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 6718, 'name': 'Sergio Escudero Palomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 3497, 'name': 'Vicente Iborra De La Fuente'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 23816, 'name': 'José Antonio Reyes Calderón'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 10}, {'player': {'id': 6841, 'name': 'Víctor Machín Pérez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 20}, {'player': {'id': 6401, 'name': 'Kevin Gameiro'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 3486, 'name': 'Fernando Llorente Torres'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
48f4e4d6-e210-4a69-b81e-035973a4381a,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,1049,Granada,1,Regular Play,213,Sevilla,,,['a9b48d93-fcf0-444d-b35e-f8ca1aa313d5'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
a9b48d93-fcf0-444d-b35e-f8ca1aa313d5,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,1049,Granada,1,Regular Play,1049,Granada,,,['48f4e4d6-e210-4a69-b81e-035973a4381a'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
9b84a166-4933-49c4-9338-a40a1a92e0af,5,1,00:00:00.696,0,0,2,0.858032,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['2f5f5f4b-3037-4663-93e5-560fe8b36744'],True,"[61.0, 40.1]",3486.0,Fernando Llorente Torres,24.0,Left Center Forward,6401.0,Kevin Gameiro,3.4205263,1.8370484,1.0,Ground Pass,"[60.1, 43.4]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.696
2f5f5f4b-3037-4663-93e5-560fe8b36744,6,1,00:00:01.554,0,1,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['9b84a166-4933-49c4-9338-a40a1a92e0af'],,"[60.1, 43.4]",6401.0,Kevin Gameiro,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.554
7038c786-7b1f-4f36-ae6a-83c1cfe74da9,7,1,00:00:01.891,0,1,2,1.130982,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['712e240a-c986-4a3b-aa2b-d7d97115c88f'],,"[61.0, 40.8]",6401.0,Kevin Gameiro,22.0,Right Center Forward,3637.0,Grzegorz Krychowiak,11.950732,-2.7191203,1.0,Ground Pass,"[50.1, 35.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.891
712e240a-c986-4a3b-aa2b-d7d97115c88f,8,1,00:00:03.022,0,3,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['7038c786-7b1f-4f36-ae6a-83c1cfe74da9'],,"[50.1, 35.9]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.022
9235bb1a-ab50-4755-8ab2-e86309c5e3bf,9,1,00:00:03.022,0,3,2,0.9814,43,Carry,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['68a824bf-c26f-4a24-80f4-424e87ec22ed', '712e240a-c986-4a3b-aa2b-d7d97115c88f', '9ee76445-f76d-4112-bc1b-a044ba6ca855']",,"[50.1, 35.9]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,True,"[47.7, 36.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.022
68a824bf-c26f-4a24-80f4-424e87ec22ed,10,1,00:00:03.871,0,3,2,0.579604,17,Pressure,213,Sevilla,9,From Kick Off,1049,Granada,,,"['9235bb1a-ab50-4755-8ab2-e86309c5e3bf', '9ee76445-f76d-4112-bc1b-a044ba6ca855']",,"[70.6, 47.2]",6847.0,Adalberto Peñaranda Maestre,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.871
9ee76445-f76d-4112-bc1b-a044ba6ca855,11,1,00:00:04.004,0,4,2,0.977526,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['6354c0d9-4b53-4f77-97d5-7f1e809dc55b', '68a824bf-c26f-4a24-80f4-424e87ec22ed']",,"[47.7, 36.5]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,3253.0,Adil Rami,24.535076,2.2493565,1.0,Ground Pass,"[32.3, 55.6]",,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.004
6354c0d9-4b53-4f77-97d5-7f1e809dc55b,12,1,00:00:04.981,0,4,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['9ee76445-f76d-4112-bc1b-a044ba6ca855'],,"[32.3, 55.6]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.981
5ea3ceb0-e51f-463a-90d7-b7000bb1eb5a,13,1,00:00:04.981,0,4,2,2.417953,43,Carry,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['6354c0d9-4b53-4f77-97d5-7f1e809dc55b', 'd814b923-7b45-4182-8c21-ed7ae2b56507']",,"[32.3, 55.6]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,"[33.8, 53.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.981
d814b923-7b45-4182-8c21-ed7ae2b56507,14,1,00:00:07.399,0,7,2,3.085675,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,['2f6db922-1d7d-4b36-bf24-a233f05b37a4'],,"[33.8, 53.2]",3253.0,Adil Rami,3.0,Right Center Back,3486.0,Fernando Llorente Torres,61.590664,-0.48107505,3.0,High Pass,"[88.4, 24.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.399
2f6db922-1d7d-4b36-bf24-a233f05b37a4,15,1,00:00:10.485,0,10,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['d814b923-7b45-4182-8c21-ed7ae2b56507'],,"[88.4, 24.7]",3486.0,Fernando Llorente Torres,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.485
6dccbb76-2ec5-4ccc-99e3-006ac88598f6,16,1,00:00:10.485,0,10,2,0.0,4,Duel,213,Sevilla,9,From Kick Off,1049,Granada,,,['55e1ad73-55c9-4d8e-8ee9-486b19d0ea3b'],,"[30.2, 55.3]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,,,,,,,,,,,,True,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.485
55e1ad73-55c9-4d8e-8ee9-486b19d0ea3b,17,1,00:00:10.485,0,10,2,0.994996,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['05c5592b-0da1-424b-9aff-f520ad822738', '6dccbb76-2ec5-4ccc-99e3-006ac88598f6']",,"[89.9, 24.8]",3486.0,Fernando Llorente Torres,24.0,Left Center Forward,6401.0,Kevin Gameiro,11.268097,0.5510736,3.0,High Pass,"[99.5, 30.7]",,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.485
05c5592b-0da1-424b-9aff-f520ad822738,18,1,00:00:11.480,0,11,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['55e1ad73-55c9-4d8e-8ee9-486b19d0ea3b'],,"[99.5, 30.7]",6401.0,Kevin Gameiro,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.48
f65eef70-fa99-4fa0-b2b4-cc341b67b73a,19,1,00:00:11.480,0,11,2,2.487027,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['a02dff68-9b6f-4e4e-937a-0bbcec3d93ff', 'feaee837-167c-40a8-8c47-d7feb46d81f6']",,"[99.5, 30.7]",6401.0,Kevin Gameiro,22.0,Right Center Forward,23816.0,José Antonio Reyes Calderón,22.900873,1.7330735,2.0,Low Pass,"[95.8, 53.3]",,,37.0,Head,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.48
a02dff68-9b6f-4e4e-937a-0bbcec3d93ff,20,1,00:00:13.967,0,13,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,['f65eef70-fa99-4fa0-b2b4-cc341b67b73a'],,"[99.2, 51.5]",23816.0,José Antonio Reyes Calderón,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.967
feaee837-167c-40a8-8c47-d7feb46d81f6,21,1,00:00:13.967,0,13,2,2.027651,30,Pass,213,Sevilla,9,From Kick Off,1049,Granada,,,"['38490786-0e23-42ec-ae56-a435163e7060', 'f65eef70-fa99-4fa0-b2b4-cc341b67b73a']",,"[24.3, 26.8]",3160.0,Rene Krhin,11.0,Left Defensive Midfield,26387.0,Edgar Antonio Méndez Ortega,12.6889715,-1.4523064,1.0,Ground Pass,"[25.8, 14.2]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.967
38490786-0e23-42ec-ae56-a435163e7060,22,1,00:00:15.994,0,15,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,1049,Granada,,,['feaee837-167c-40a8-8c47-d7feb46d81f6'],,"[25.8, 14.2]",26387.0,Edgar Antonio Méndez Ortega,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.994
3025f842-0247-4d80-a246-33792f97962c,23,1,00:00:15.994,0,15,2,3.131701,43,Carry,213,Sevilla,9,From Kick Off,1049,Granada,,,"['38490786-0e23-42ec-ae56-a435163e7060', '6cef2d6e-70c5-4697-a579-264f5c6a16f0', '77c174de-1792-482c-90ac-2d5d884692ec']",,"[25.8, 14.2]",26387.0,Edgar Antonio Méndez Ortega,8.0,Left Wing Back,,,,,,,,,,,,True,"[21.3, 6.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.994
77c174de-1792-482c-90ac-2d5d884692ec,24,1,00:00:16.068,0,16,2,0.459094,17,Pressure,213,Sevilla,9,From Kick Off,213,Sevilla,,,['3025f842-0247-4d80-a246-33792f97962c'],,"[97.6, 69.1]",23816.0,José Antonio Reyes Calderón,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.068
6cef2d6e-70c5-4697-a579-264f5c6a16f0,25,1,00:00:19.126,0,19,2,2.866264,30,Pass,213,Sevilla,9,From Kick Off,1049,Granada,,,"['0f083262-ebd3-4b15-8732-66408fae91e5', '2730fc9f-d9c6-4d1c-9d0f-14697af07886']",,"[21.3, 6.7]",26387.0,Edgar Antonio Méndez Ortega,8.0,Left Wing Back,6918.0,Isaac Ajayi Success,51.462803,0.11881155,3.0,High Pass,"[72.4, 12.8]",,,40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.126
0f083262-ebd3-4b15-8732-66408fae91e5,26,1,00:00:21.992,0,21,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,1049,Granada,,,['6cef2d6e-70c5-4697-a579-264f5c6a16f0'],,"[77.6, 13.2]",6918.0,Isaac Ajayi Success,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.992
2730fc9f-d9c6-4d1c-9d0f-14697af07886,27,1,00:00:21.992,0,21,2,1.25563,30,Pass,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['6cef2d6e-70c5-4697-a579-264f5c6a16f0', 'a61a67ae-e8c0-46ab-bb8c-6c1f01facc96']",,"[47.7, 67.3]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,3637.0,Grzegorz Krychowiak,9.15478,-0.70033264,3.0,High Pass,"[54.7, 61.4]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.992
e1716761-6195-42ce-9bf4-930c69e303fa,28,1,00:00:23.012,0,23,2,0.842971,17,Pressure,213,Sevilla,9,From Kick Off,1049,Granada,,,"['27e9854e-a13e-4cef-8382-e37be11ed991', '78909e1b-225c-452b-8c32-6959fc6a1974', 'a61a67ae-e8c0-46ab-bb8c-6c1f01facc96']",,"[64.7, 20.6]",6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.012
a61a67ae-e8c0-46ab-bb8c-6c1f01facc96,29,1,00:00:23.248,0,23,2,,42,Ball Receipt*,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['2730fc9f-d9c6-4d1c-9d0f-14697af07886', 'e1716761-6195-42ce-9bf4-930c69e303fa']",,"[54.7, 61.4]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.248
78909e1b-225c-452b-8c32-6959fc6a1974,30,1,00:00:23.248,0,23,2,0.483994,43,Carry,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['27e9854e-a13e-4cef-8382-e37be11ed991', '50dc652f-a18a-4303-b7c2-7ae76e503a1e', 'a61a67ae-e8c0-46ab-bb8c-6c1f01facc96', 'e1716761-6195-42ce-9bf4-930c69e303fa']",,"[54.7, 61.4]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,True,"[55.0, 58.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.248
50dc652f-a18a-4303-b7c2-7ae76e503a1e,31,1,00:00:23.732,0,23,2,0.0,22,Foul Committed,213,Sevilla,9,From Kick Off,1049,Granada,,,"['27e9854e-a13e-4cef-8382-e37be11ed991', '78909e1b-225c-452b-8c32-6959fc6a1974']",,"[65.1, 21.5]",6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.732
27e9854e-a13e-4cef-8382-e37be11ed991,32,1,00:00:23.732,0,23,2,0.0,21,Foul Won,213,Sevilla,9,From Kick Off,213,Sevilla,,,"['50dc652f-a18a-4303-b7c2-7ae76e503a1e', 'e1716761-6195-42ce-9bf4-930c69e303fa']",,"[55.0, 58.6]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.732
d14372e7-4d96-44d3-a809-0efab293911e,33,1,00:00:57.965,0,57,3,4.652714,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['0f0d4a72-0bdf-4fbe-900c-b4f181ca88c6', '71b3b013-1342-4de2-af64-9606b7621ab3']",,"[55.0, 59.7]",3253.0,Adil Rami,3.0,Right Center Back,6841.0,Víctor Machín Pérez,69.22153,-0.6501465,3.0,High Pass,"[110.1, 17.8]",62.0,Free Kick,40.0,Right Foot,,,,,,9.0,Incomplete,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.965
71b3b013-1342-4de2-af64-9606b7621ab3,34,1,00:01:02.618,1,2,3,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['d14372e7-4d96-44d3-a809-0efab293911e'],,"[109.7, 12.2]",6841.0,Víctor Machín Pérez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.618
0f0d4a72-0bdf-4fbe-900c-b4f181ca88c6,35,1,00:01:02.618,1,2,3,0.0,9,Clearance,213,Sevilla,3,From Free Kick,1049,Granada,,,['d14372e7-4d96-44d3-a809-0efab293911e'],,"[10.0, 62.3]",4546.0,Dimitri Foulquier,7.0,Right Wing Back,,,,,,,,,,,,True,,,,,,,,,,,True,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.618
2d448388-1fcf-4193-9eeb-607345f2dafd,36,1,00:01:21.737,1,21,4,1.281491,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['9e2fc86b-739b-4488-9b80-57d8b9472112'],,"[108.0, 0.1]",6718.0,Sergio Escudero Palomo,6.0,Left Back,3486.0,Fernando Llorente Torres,17.949373,1.0647801,2.0,Low Pass,"[116.7, 15.8]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.737
9e2fc86b-739b-4488-9b80-57d8b9472112,37,1,00:01:23.018,1,23,4,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['2d448388-1fcf-4193-9eeb-607345f2dafd'],,"[116.7, 15.8]",3486.0,Fernando Llorente Torres,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.018
fb2bdde4-c35e-4efc-af48-880b375dadf9,38,1,00:01:23.018,1,23,4,0.13661,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['0cddcef7-8465-4c7c-a347-683355d9c50d', '9e2fc86b-739b-4488-9b80-57d8b9472112']",,"[116.7, 15.8]",3486.0,Fernando Llorente Torres,24.0,Left Center Forward,,,,,,,,,,,,,"[116.7, 15.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.018
0cddcef7-8465-4c7c-a347-683355d9c50d,39,1,00:01:23.155,1,23,4,1.456846,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['5cd2becb-2ff3-4525-ace0-f4b6207e041b'],,"[116.7, 15.8]",3486.0,Fernando Llorente Torres,24.0,Left Center Forward,6718.0,Sergio Escudero Palomo,11.0367565,-1.8839511,1.0,Ground Pass,"[113.3, 5.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.155
217ba1e2-3283-425d-bc02-3460b5095a48,40,1,00:01:24.361,1,24,4,0.5973,17,Pressure,213,Sevilla,4,From Throw In,1049,Granada,,,"['147a2bc4-dbe9-40f9-b4c8-84d4931f50d6', '5cd2becb-2ff3-4525-ace0-f4b6207e041b', '5f0ea3ba-f534-4d0e-b9bd-9477f52190be']",,"[5.9, 69.9]",4546.0,Dimitri Foulquier,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.361
