id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,counterpress,interception_outcome_id,interception_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,miscontrol_aerial_won,off_camera,pass_cross,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_switch,pass_outswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,clearance_head,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_inswinging,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_aerial_won,pass_through_ball,dribble_overrun,clearance_left_foot,foul_won_defensive,bad_behaviour_card_id,bad_behaviour_card_name,shot_aerial_won,pass_cut_back,shot_deflected,block_deflection,dribble_no_touch,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,50_50_outcome_id,50_50_outcome_name,shot_one_on_one,block_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_miscommunication,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,timestamp_seconds
cb32d58e-82f6-4ab1-9747-37346a82d067,591,1,00:14:39.014,14,39,31,0.889953,43,Carry,223,Málaga,7,From Goal Kick,223,Málaga,,,"['8e0d3a82-e4fd-4ae5-9e0c-f2cb4daef34e', 'c9c75a90-8f74-4b4a-b201-37a25b2389cf']","[63.0, 13.8]",6559.0,Juan Carlos Pérez López,16.0,Left Midfield,,,,,,,,,,,,"[61.5, 15.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.014
c9c75a90-8f74-4b4a-b201-37a25b2389cf,592,1,00:14:39.904,14,39,31,1.189243,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,['50114a26-811a-4746-acd5-4076c2df5aa9'],"[61.5, 15.9]",6559.0,Juan Carlos Pérez López,16.0,Left Midfield,6878.0,Miguel Torres Gómez,15.086418,2.886968,1.0,Ground Pass,"[46.9, 19.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.904
50114a26-811a-4746-acd5-4076c2df5aa9,593,1,00:14:41.093,14,41,31,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['c9c75a90-8f74-4b4a-b201-37a25b2389cf'],"[46.9, 19.7]",6878.0,Miguel Torres Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.093
a758d561-3d9f-422b-b846-1dcff625c428,594,1,00:14:41.093,14,41,31,1.20754,43,Carry,223,Málaga,7,From Goal Kick,223,Málaga,,,"['50114a26-811a-4746-acd5-4076c2df5aa9', 'a409713c-d07c-4773-b032-33c19a92d7f4']","[46.9, 19.7]",6878.0,Miguel Torres Gómez,6.0,Left Back,,,,,,,,,,,,"[47.3, 20.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.093
a409713c-d07c-4773-b032-33c19a92d7f4,595,1,00:14:42.300,14,42,31,1.084731,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,['edbddd1b-cbce-4e18-865c-c6455f916cfe'],"[47.3, 20.6]",6878.0,Miguel Torres Gómez,6.0,Left Back,19431.0,Fernando Damián Tissone,18.153236,1.2629821,1.0,Ground Pass,"[52.8, 37.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.3
edbddd1b-cbce-4e18-865c-c6455f916cfe,596,1,00:14:43.385,14,43,31,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['a409713c-d07c-4773-b032-33c19a92d7f4'],"[52.8, 37.9]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.385
225df26d-b6e2-4745-9b6a-b5be6ca158bc,597,1,00:14:43.385,14,43,31,0.823679,43,Carry,223,Málaga,7,From Goal Kick,223,Málaga,,,"['2becebf2-4ee1-4558-8ec5-d0d6a2e716f6', 'edbddd1b-cbce-4e18-865c-c6455f916cfe']","[52.8, 37.9]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,"[49.4, 33.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.385
2becebf2-4ee1-4558-8ec5-d0d6a2e716f6,598,1,00:14:44.209,14,44,31,1.796634,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,['14dc6864-bcef-4141-a7b9-bec51f67b52d'],"[49.4, 33.0]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,6878.0,Miguel Torres Gómez,17.523129,-1.9142041,1.0,Ground Pass,"[43.5, 16.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.2090000000001
14dc6864-bcef-4141-a7b9-bec51f67b52d,599,1,00:14:46.005,14,46,31,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['2becebf2-4ee1-4558-8ec5-d0d6a2e716f6'],"[43.5, 16.5]",6878.0,Miguel Torres Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.005
66a859be-59ba-4a70-850d-f4a8cd40e51f,600,1,00:14:46.005,14,46,31,3.0114,43,Carry,223,Málaga,7,From Goal Kick,223,Málaga,,,"['14dc6864-bcef-4141-a7b9-bec51f67b52d', 'f71d034c-39f4-4746-9041-e3c23c5d4e68']","[43.5, 16.5]",6878.0,Miguel Torres Gómez,6.0,Left Back,,,,,,,,,,,,"[50.9, 7.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.005
f71d034c-39f4-4746-9041-e3c23c5d4e68,601,1,00:14:49.017,14,49,31,1.556714,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,['992065a3-33e4-4cc6-8bfb-fdefd7ed8eff'],"[50.9, 7.2]",6878.0,Miguel Torres Gómez,6.0,Left Back,3302.0,Nordin Amrabat,35.554184,0.46993685,3.0,High Pass,"[82.6, 23.3]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.017
992065a3-33e4-4cc6-8bfb-fdefd7ed8eff,602,1,00:14:50.573,14,50,31,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['f71d034c-39f4-4746-9041-e3c23c5d4e68'],"[82.6, 23.3]",3302.0,Nordin Amrabat,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.573
63fcb5cb-e432-49d3-b1c1-c38932b6abb2,603,1,00:14:50.573,14,50,31,3.512182,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,['39229abb-c2d1-4d4c-8098-9ca017fb3037'],"[82.6, 23.3]",3302.0,Nordin Amrabat,22.0,Right Center Forward,8264.0,Adnane Tighadouini,24.824383,-0.3281199,3.0,High Pass,"[106.1, 15.3]",,,70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.573
39229abb-c2d1-4d4c-8098-9ca017fb3037,604,1,00:14:54.086,14,54,31,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['63fcb5cb-e432-49d3-b1c1-c38932b6abb2'],"[106.1, 15.3]",8264.0,Adnane Tighadouini,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.086
1913f279-44e6-42a1-9113-1f41ed08efe4,605,1,00:14:54.086,14,54,31,3.550387,43,Carry,223,Málaga,7,From Goal Kick,223,Málaga,,,"['206753d9-67e1-4729-850d-c3eab94bb42d', '39229abb-c2d1-4d4c-8098-9ca017fb3037']","[106.1, 15.3]",8264.0,Adnane Tighadouini,24.0,Left Center Forward,,,,,,,,,,,,"[116.7, 14.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.086
206753d9-67e1-4729-850d-c3eab94bb42d,606,1,00:14:57.636,14,57,31,0.0,14,Dribble,223,Málaga,7,From Goal Kick,223,Málaga,,,['e9d3c43b-a43b-435b-b4dc-2767c0bae224'],"[116.7, 14.6]",8264.0,Adnane Tighadouini,24.0,Left Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.636
e9d3c43b-a43b-435b-b4dc-2767c0bae224,607,1,00:14:57.636,14,57,31,0.0,4,Duel,223,Málaga,7,From Goal Kick,220,Real Madrid,,,['206753d9-67e1-4729-850d-c3eab94bb42d'],"[3.4, 65.5]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.636
3d3e916b-2ec4-42c6-9e2b-ea4c8af2f199,608,1,00:14:57.837,14,57,31,0.0,2,Ball Recovery,223,Málaga,7,From Goal Kick,223,Málaga,,,,"[116.9, 12.9]",8264.0,Adnane Tighadouini,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.837
c9d283c3-5068-4aa0-95c4-0cfd4ef2c95c,609,1,00:14:57.837,14,57,31,5.843476,43,Carry,223,Málaga,7,From Goal Kick,223,Málaga,,,"['0a9d6435-c094-465f-b9a0-caa52294da72', '24a534f4-2e93-4e37-8e43-310e62ad920b', '3d3e916b-2ec4-42c6-9e2b-ea4c8af2f199']","[116.9, 12.9]",8264.0,Adnane Tighadouini,24.0,Left Center Forward,,,,,,,,,,,,"[98.1, 8.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.837
0a9d6435-c094-465f-b9a0-caa52294da72,610,1,00:14:59.133,14,59,31,0.748473,17,Pressure,223,Málaga,7,From Goal Kick,220,Real Madrid,,,['c9d283c3-5068-4aa0-95c4-0cfd4ef2c95c'],"[8.7, 73.5]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.133
78e1df66-8920-4c65-ba8e-6436b52c677b,611,1,00:15:02.470,15,2,31,1.239289,17,Pressure,223,Málaga,7,From Goal Kick,220,Real Madrid,,,['24a534f4-2e93-4e37-8e43-310e62ad920b'],"[16.5, 71.8]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.47
24a534f4-2e93-4e37-8e43-310e62ad920b,612,1,00:15:03.681,15,3,31,0.81143,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,"['2731f51e-b037-4340-9335-265749887035', '78e1df66-8920-4c65-ba8e-6436b52c677b']","[98.1, 8.3]",8264.0,Adnane Tighadouini,24.0,Left Center Forward,6580.0,José Luis García del Pozo,13.446189,2.101012,1.0,Ground Pass,"[91.3, 19.9]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.681
2731f51e-b037-4340-9335-265749887035,613,1,00:15:04.492,15,4,31,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['24a534f4-2e93-4e37-8e43-310e62ad920b'],"[91.3, 19.9]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.492
f7c7c5f4-d4f9-4906-bb09-c9dedb2445db,614,1,00:15:04.492,15,4,31,1.801033,43,Carry,223,Málaga,7,From Goal Kick,223,Málaga,,,"['2731f51e-b037-4340-9335-265749887035', 'b6aaabb2-908d-40fd-aee1-4def0e71a3c0']","[91.3, 19.9]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[93.4, 18.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.492
b6aaabb2-908d-40fd-aee1-4def0e71a3c0,615,1,00:15:06.293,15,6,31,0.960988,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,['9cdfa2a6-099c-42fd-b6ba-2b993d274df0'],"[93.4, 18.2]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,8264.0,Adnane Tighadouini,14.426711,-0.95779896,1.0,Ground Pass,"[101.7, 6.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.293
9cdfa2a6-099c-42fd-b6ba-2b993d274df0,616,1,00:15:07.254,15,7,31,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['b6aaabb2-908d-40fd-aee1-4def0e71a3c0'],"[101.7, 6.4]",8264.0,Adnane Tighadouini,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.254
cfdb866b-dabb-426a-a46d-87c0a56b95ea,617,1,00:15:07.254,15,7,31,2.219607,43,Carry,223,Málaga,7,From Goal Kick,223,Málaga,,,"['9cdfa2a6-099c-42fd-b6ba-2b993d274df0', 'e7fea6f3-2e91-486a-87de-2ee54aa9b107']","[101.7, 6.4]",8264.0,Adnane Tighadouini,24.0,Left Center Forward,,,,,,,,,,,,"[112.9, 9.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.254
e7fea6f3-2e91-486a-87de-2ee54aa9b107,618,1,00:15:09.474,15,9,31,1.073453,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,"['73b99138-bf3c-4fa6-989b-9a9d907800db', 'c4f12dcd-b56d-4999-8364-cfb1f57c056a']","[112.9, 9.8]",8264.0,Adnane Tighadouini,24.0,Left Center Forward,3302.0,Nordin Amrabat,27.366037,1.6402813,3.0,High Pass,"[111.0, 37.1]",,,38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.474
c4f12dcd-b56d-4999-8364-cfb1f57c056a,619,1,00:15:10.547,15,10,31,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['e7fea6f3-2e91-486a-87de-2ee54aa9b107'],"[111.0, 37.1]",3302.0,Nordin Amrabat,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.547
73b99138-bf3c-4fa6-989b-9a9d907800db,620,1,00:15:10.547,15,10,31,0.0,9,Clearance,223,Málaga,7,From Goal Kick,220,Real Madrid,,,['e7fea6f3-2e91-486a-87de-2ee54aa9b107'],"[9.1, 43.0]",5202.0,José Ignacio Fernández Iglesias,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,True,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.547
896fbcfe-3bd2-4941-b2d8-0b2f1cf44ae4,621,1,00:15:37.915,15,37,32,1.479805,30,Pass,223,Málaga,2,From Corner,223,Málaga,,,['f1e14040-7b8e-4b55-a4ce-7ac7f92db033'],"[120.0, 0.1]",8264.0,Adnane Tighadouini,24.0,Left Center Forward,,,41.039494,1.6146706,3.0,High Pass,"[118.2, 41.1]",61.0,Corner,40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,True,,104.0,Inswinging,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.915
f1e14040-7b8e-4b55-a4ce-7ac7f92db033,622,1,00:15:39.395,15,39,32,0.0,9,Clearance,223,Málaga,2,From Corner,220,Real Madrid,,,['896fbcfe-3bd2-4941-b2d8-0b2f1cf44ae4'],"[1.9, 39.0]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,37.0,Head,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.395
7175c412-c6ee-4241-8f77-09a075f67b47,623,1,00:15:56.765,15,56,33,1.849749,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['cb22ef55-4e63-4b1a-9a6b-e0813190d13f'],"[108.9, 80.0]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,19431.0,Fernando Damián Tissone,24.535076,-2.9529898,2.0,Low Pass,"[84.8, 75.4]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.765
cb22ef55-4e63-4b1a-9a6b-e0813190d13f,624,1,00:15:58.615,15,58,33,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['7175c412-c6ee-4241-8f77-09a075f67b47'],"[84.8, 75.4]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.615
82e654c8-61e0-46d0-985c-1c7697f76d4d,625,1,00:15:58.615,15,58,33,0.992554,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['46eb7ba9-7cd3-4777-ac87-8cd5cf5f95a1', 'cb22ef55-4e63-4b1a-9a6b-e0813190d13f']","[84.8, 75.4]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,"[85.6, 74.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.615
46eb7ba9-7cd3-4777-ac87-8cd5cf5f95a1,626,1,00:15:59.608,15,59,33,1.633266,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['b7aecdda-d06c-4c62-a9cf-af7ab2c806c0'],"[85.6, 74.5]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,6569.0,Roberto José Rosales Altuve,20.155643,0.15943912,3.0,High Pass,"[105.5, 77.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.608
b7aecdda-d06c-4c62-a9cf-af7ab2c806c0,627,1,00:16:01.241,16,1,33,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['46eb7ba9-7cd3-4777-ac87-8cd5cf5f95a1'],"[105.5, 77.7]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.241
46c09247-7fce-4863-8c71-b12ec486a447,628,1,00:16:01.241,16,1,33,1.440763,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['b7aecdda-d06c-4c62-a9cf-af7ab2c806c0', 'c5302976-42ff-4018-a0a8-ccd32be2e080']","[105.5, 77.7]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,"[104.3, 76.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.241
c5302976-42ff-4018-a0a8-ccd32be2e080,629,1,00:16:02.682,16,2,33,1.17478,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,"['47d41a50-33ad-409b-b970-3da0f708a80b', 'f00010fa-3a7b-47dd-81a9-2f03c869482c']","[104.3, 76.6]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,3302.0,Nordin Amrabat,30.539482,-1.3091393,3.0,High Pass,"[112.2, 47.1]",,,38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.682
47d41a50-33ad-409b-b970-3da0f708a80b,630,1,00:16:03.857,16,3,33,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['c5302976-42ff-4018-a0a8-ccd32be2e080'],"[110.8, 45.4]",3302.0,Nordin Amrabat,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.857
f00010fa-3a7b-47dd-81a9-2f03c869482c,631,1,00:16:03.857,16,3,33,0.0,9,Clearance,223,Málaga,4,From Throw In,220,Real Madrid,,,['c5302976-42ff-4018-a0a8-ccd32be2e080'],"[7.9, 33.0]",5202.0,José Ignacio Fernández Iglesias,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.857
3b10ac68-0175-40ca-b038-0f9553f2b113,632,1,00:16:05.049,16,5,33,2.966748,30,Pass,223,Málaga,4,From Throw In,220,Real Madrid,,,['68ff21f2-2dcd-4178-bf28-82d49e9868c9'],"[7.2, 38.8]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,23.441202,0.4884517,3.0,High Pass,"[27.9, 49.8]",66.0,Recovery,37.0,Head,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.049
a4c5ff9e-913c-4268-9fed-40b56e99348e,633,1,00:16:07.645,16,7,33,6.153793,17,Pressure,223,Málaga,4,From Throw In,220,Real Madrid,,,"['68ff21f2-2dcd-4178-bf28-82d49e9868c9', '7bffeb6d-9d58-4e4e-abcc-195ce4aa2d37']","[27.9, 50.2]",3990.0,Jesé Rodríguez Ruiz,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.645
68ff21f2-2dcd-4178-bf28-82d49e9868c9,634,1,00:16:08.015,16,8,33,0.0,2,Ball Recovery,223,Málaga,4,From Throw In,223,Málaga,,,"['3b10ac68-0175-40ca-b038-0f9553f2b113', 'a4c5ff9e-913c-4268-9fed-40b56e99348e']","[92.2, 30.3]",6764.0,Pablo Fornals Malla,12.0,Right Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.015
7bffeb6d-9d58-4e4e-abcc-195ce4aa2d37,635,1,00:16:08.015,16,8,33,5.920669,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['68ff21f2-2dcd-4178-bf28-82d49e9868c9', '9f7154d0-421b-4f2d-b5f9-7a79e179e7d6', 'a4c5ff9e-913c-4268-9fed-40b56e99348e']","[92.2, 30.3]",6764.0,Pablo Fornals Malla,12.0,Right Midfield,,,,,,,,,,,,"[89.6, 5.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.015
9f7154d0-421b-4f2d-b5f9-7a79e179e7d6,636,1,00:16:13.936,16,13,33,0.0,3,Dispossessed,223,Málaga,4,From Throw In,223,Málaga,,,['e58439b1-565e-43a6-aac6-67b095c88bf1'],"[89.6, 5.1]",6764.0,Pablo Fornals Malla,12.0,Right Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.936
