id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,out,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,clearance_left_foot,pass_switch,clearance_right_foot,pass_cross,pass_aerial_won,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,miscontrol_aerial_won,foul_won_defensive,foul_committed_advantage,foul_won_advantage,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_cut_back,pass_no_touch,foul_committed_card_id,foul_committed_card_name,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_outswinging,pass_technique_id,pass_technique_name,pass_goal_assist,pass_through_ball,shot_one_on_one,pass_straight,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,block_save_block,pass_inswinging,shot_open_goal,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
e48e3646-8adb-428b-8316-ab5ffd16ae42,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,218,Real Betis,1,Regular Play,218,Real Betis,442.0,"[{'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 11634, 'name': 'Cristiano Piccini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 12}, {'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 20}, {'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 27347, 'name': 'Juan Manuel Vargas Risco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 24162, 'name': 'Xavier Torres Buigues'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 16}, {'player': {'id': 6873, 'name': 'Francisco Portillo Soler'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 22}, {'player': {'id': 6630, 'name': 'Jorge Molina Vidal'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 19}, {'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5109c7f2-f6ea-4f13-8cda-ffadb9e02a9c,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,218,Real Betis,1,Regular Play,222,Villarreal,442.0,"[{'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3324, 'name': 'Eric Bertrand Bailly'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6828, 'name': 'Jaume Vicent Costa Jordá'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 18867, 'name': 'Matías Nahuel Leiva Esquivel'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 26}, {'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 19}, {'player': {'id': 6761, 'name': 'Leonardo Carrilho Baptistão'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 10}, {'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8f8ebb06-0c1c-4d9b-9fe4-02c5bdc4f814,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,218,Real Betis,1,Regular Play,222,Villarreal,,,['6489ca65-e095-49fb-b8ef-bdda13fd34e1'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6489ca65-e095-49fb-b8ef-bdda13fd34e1,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,218,Real Betis,1,Regular Play,218,Real Betis,,,['8f8ebb06-0c1c-4d9b-9fe4-02c5bdc4f814'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4d12cac0-d33c-4997-91fd-d6b1dea0e96f,5,1,00:00:00.940,0,0,2,0.817568,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['a9e91c5c-c907-48b2-9dea-10d52c7d8afe'],"[61.0, 40.1]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,22819.0,Bruno Soriano Llido,9.8,3.1415927,1.0,Ground Pass,"[51.2, 40.1]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94
a9e91c5c-c907-48b2-9dea-10d52c7d8afe,6,1,00:00:01.757,0,1,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['4d12cac0-d33c-4997-91fd-d6b1dea0e96f'],"[51.2, 40.1]",22819.0,Bruno Soriano Llido,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.757
5abcbe2b-58fa-47ae-a51f-6cd2942c1649,7,1,00:00:01.757,0,1,2,1.446014,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['56fbf44a-6344-4c0f-830c-fa5f094d4f36', 'a9e91c5c-c907-48b2-9dea-10d52c7d8afe']","[51.2, 40.1]",22819.0,Bruno Soriano Llido,15.0,Left Center Midfield,,,,,,,,,,,,"[50.8, 43.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.757
56fbf44a-6344-4c0f-830c-fa5f094d4f36,8,1,00:00:03.203,0,3,2,2.091956,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['0614a08a-70af-4641-a874-c8555dcff157'],"[50.8, 43.6]",22819.0,Bruno Soriano Llido,15.0,Left Center Midfield,3324.0,Eric Bertrand Bailly,29.10756,2.3002918,1.0,Ground Pass,"[31.4, 65.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.203
0614a08a-70af-4641-a874-c8555dcff157,9,1,00:00:05.295,0,5,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['56fbf44a-6344-4c0f-830c-fa5f094d4f36'],"[31.4, 65.3]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.295
ce5d90bc-b57a-49a6-96c4-6bd86a03018d,10,1,00:00:05.295,0,5,2,5.699109,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['0614a08a-70af-4641-a874-c8555dcff157', '0e146011-8408-4357-8084-bce30fe62a67']","[31.4, 65.3]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,"[47.7, 77.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.295
0e146011-8408-4357-8084-bce30fe62a67,11,1,00:00:10.995,0,10,2,2.637968,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['07a1e1e6-edb1-461c-9545-575e24654316', '0b13f33b-9034-43f2-a733-b1a5fd0cca97']","[47.7, 77.8]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,6761.0,Leonardo Carrilho Baptistão,49.7004,-0.0040241233,3.0,High Pass,"[97.4, 77.6]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.995
0b13f33b-9034-43f2-a733-b1a5fd0cca97,12,1,00:00:13.632,0,13,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['0e146011-8408-4357-8084-bce30fe62a67'],"[96.2, 77.6]",6761.0,Leonardo Carrilho Baptistão,22.0,Right Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.632
11c68ca4-7881-443e-80da-da33177a28e3,13,1,00:00:13.632,0,13,2,0.0,4,Duel,222,Villarreal,9,From Kick Off,222,Villarreal,,,['07a1e1e6-edb1-461c-9545-575e24654316'],"[97.4, 77.6]",6761.0,Leonardo Carrilho Baptistão,22.0,Right Center Forward,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.632
07a1e1e6-edb1-461c-9545-575e24654316,14,1,00:00:13.632,0,13,2,0.0,9,Clearance,222,Villarreal,9,From Kick Off,218,Real Betis,,,"['0e146011-8408-4357-8084-bce30fe62a67', '11c68ca4-7881-443e-80da-da33177a28e3']","[22.7, 2.5]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,,,,,,,,,,,,,,,True,,,True,True,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.632
ca23d079-d0f9-42cb-b2ed-6433228491cc,15,1,00:00:22.541,0,22,3,1.08588,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['e1373c59-80e5-42d7-9a44-36534837810c'],"[84.7, 80.0]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,18867.0,Matías Nahuel Leiva Esquivel,11.987077,-0.3402181,2.0,Low Pass,"[96.0, 76.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.541
e1373c59-80e5-42d7-9a44-36534837810c,16,1,00:00:23.627,0,23,3,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['ca23d079-d0f9-42cb-b2ed-6433228491cc'],"[96.0, 76.0]",18867.0,Matías Nahuel Leiva Esquivel,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.627
0f84eef7-2eb8-4084-b71b-d6d06c220934,17,1,00:00:23.627,0,23,3,0.077593,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['d9c63491-b618-4681-8baa-a8b75ac1682b', 'e1373c59-80e5-42d7-9a44-36534837810c']","[96.0, 76.0]",18867.0,Matías Nahuel Leiva Esquivel,12.0,Right Midfield,,,,,,,,,,,,"[96.0, 76.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.627
d9c63491-b618-4681-8baa-a8b75ac1682b,18,1,00:00:23.705,0,23,3,1.022813,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['64a3438d-1dc3-450b-9c9f-bc6ccb18d8d3'],"[96.0, 76.0]",18867.0,Matías Nahuel Leiva Esquivel,12.0,Right Midfield,6761.0,Leonardo Carrilho Baptistão,5.110773,-0.5337082,2.0,Low Pass,"[100.4, 73.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.705
11f536a5-5860-4a7c-a82d-3688bb3299ca,19,1,00:00:23.943,0,23,3,1.137848,17,Pressure,222,Villarreal,4,From Throw In,218,Real Betis,,,"['147f2acc-8dcd-4435-8d47-594217de1ac4', '64a3438d-1dc3-450b-9c9f-bc6ccb18d8d3', 'a853569f-1b6f-47f4-bcc6-e5a61f485b69']","[19.7, 7.6]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.943
a98f7de6-a24a-407a-a6bf-216ac2ef8f17,20,1,00:00:24.603,0,24,3,0.735748,17,Pressure,222,Villarreal,4,From Throw In,218,Real Betis,,,"['147f2acc-8dcd-4435-8d47-594217de1ac4', '64a3438d-1dc3-450b-9c9f-bc6ccb18d8d3', 'a853569f-1b6f-47f4-bcc6-e5a61f485b69']","[19.7, 5.3]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.603
64a3438d-1dc3-450b-9c9f-bc6ccb18d8d3,21,1,00:00:24.727,0,24,3,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,"['11f536a5-5860-4a7c-a82d-3688bb3299ca', 'a98f7de6-a24a-407a-a6bf-216ac2ef8f17', 'd9c63491-b618-4681-8baa-a8b75ac1682b']","[100.4, 73.4]",6761.0,Leonardo Carrilho Baptistão,22.0,Right Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.727
147f2acc-8dcd-4435-8d47-594217de1ac4,22,1,00:00:24.727,0,24,3,0.16,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['11f536a5-5860-4a7c-a82d-3688bb3299ca', '64a3438d-1dc3-450b-9c9f-bc6ccb18d8d3', 'a853569f-1b6f-47f4-bcc6-e5a61f485b69', 'a98f7de6-a24a-407a-a6bf-216ac2ef8f17']","[100.4, 73.4]",6761.0,Leonardo Carrilho Baptistão,22.0,Right Center Forward,,,,,,,,,,,,"[100.4, 75.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.727
a853569f-1b6f-47f4-bcc6-e5a61f485b69,23,1,00:00:24.887,0,24,3,0.0,38,Miscontrol,222,Villarreal,4,From Throw In,222,Villarreal,,,"['11f536a5-5860-4a7c-a82d-3688bb3299ca', 'a98f7de6-a24a-407a-a6bf-216ac2ef8f17']","[100.4, 75.7]",6761.0,Leonardo Carrilho Baptistão,22.0,Right Center Forward,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.887
863c7c37-e94b-4918-999e-d479b7683c9e,24,1,00:00:39.115,0,39,4,2.019321,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['1f1151ac-b229-47ea-be0c-461f532156aa'],"[14.9, 0.1]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,6630.0,Jorge Molina Vidal,24.627018,0.163146,3.0,High Pass,"[39.2, 4.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.115
1f1151ac-b229-47ea-be0c-461f532156aa,25,1,00:00:41.134,0,41,4,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['863c7c37-e94b-4918-999e-d479b7683c9e'],"[39.2, 4.1]",6630.0,Jorge Molina Vidal,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.134
7ec9570c-4772-4b92-9e5d-483d3cc41cc8,26,1,00:00:41.134,0,41,4,0.713663,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['1ac85414-a097-4f60-ac06-cc702a0f7b02', '1f1151ac-b229-47ea-be0c-461f532156aa']","[39.2, 4.1]",6630.0,Jorge Molina Vidal,22.0,Right Center Forward,,,,,,,,,,,,"[37.2, 5.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.134
1ac85414-a097-4f60-ac06-cc702a0f7b02,27,1,00:00:41.848,0,41,4,1.260871,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,"['5164542a-458e-4a9b-b47e-ecf6bb364988', '64922ead-3a99-46a7-865a-211136efd084']","[37.2, 5.1]",6630.0,Jorge Molina Vidal,22.0,Right Center Forward,5671.0,Alfred John Momar N''Diaye,14.417004,0.87872237,3.0,High Pass,"[46.4, 16.2]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.848
64922ead-3a99-46a7-865a-211136efd084,28,1,00:00:43.109,0,43,4,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['1ac85414-a097-4f60-ac06-cc702a0f7b02'],"[43.6, 13.3]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.109
5164542a-458e-4a9b-b47e-ecf6bb364988,29,1,00:00:43.109,0,43,5,0.0,2,Ball Recovery,222,Villarreal,1,Regular Play,222,Villarreal,,,['1ac85414-a097-4f60-ac06-cc702a0f7b02'],"[73.7, 63.9]",22819.0,Bruno Soriano Llido,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.109
9bb4e69d-0d82-453e-9827-53d1bf2f8542,30,1,00:00:43.109,0,43,5,1.415931,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['5164542a-458e-4a9b-b47e-ecf6bb364988', '6680bcb3-98b7-4665-8fdc-5184b9928415']","[73.7, 63.9]",22819.0,Bruno Soriano Llido,15.0,Left Center Midfield,,,,,,,,,,,,"[73.7, 56.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.109
6680bcb3-98b7-4665-8fdc-5184b9928415,31,1,00:00:44.525,0,44,5,1.658661,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['e08a7037-a7e8-49d8-93ce-fd6ec963bfc2'],"[73.7, 56.9]",22819.0,Bruno Soriano Llido,15.0,Left Center Midfield,6828.0,Jaume Vicent Costa Jordá,25.353895,-2.3003867,1.0,Ground Pass,"[56.8, 38.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.525
e08a7037-a7e8-49d8-93ce-fd6ec963bfc2,32,1,00:00:46.183,0,46,5,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['6680bcb3-98b7-4665-8fdc-5184b9928415'],"[56.8, 38.0]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.183
f602dfa1-a358-43bc-a0d0-5839f23b827e,33,1,00:00:46.183,0,46,5,0.08,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['b491fcb7-736d-406b-aef5-a24db7330faf', 'e08a7037-a7e8-49d8-93ce-fd6ec963bfc2']","[56.8, 38.0]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,,,,,,,,,,,,"[56.6, 38.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.183
b491fcb7-736d-406b-aef5-a24db7330faf,34,1,00:00:46.263,0,46,5,0.957473,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['81e0c5e0-c76d-4890-a682-efbbd5b8c7f2'],"[56.6, 38.0]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,6752.0,Víctor Ruíz Torre,8.487638,2.17187,1.0,Ground Pass,"[51.8, 45.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.263
81e0c5e0-c76d-4890-a682-efbbd5b8c7f2,35,1,00:00:47.221,0,47,5,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['b491fcb7-736d-406b-aef5-a24db7330faf'],"[51.8, 45.0]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.221
fdccdd38-a9ae-45b2-9371-5f69b5b40f2b,36,1,00:00:47.221,0,47,5,1.972927,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['140a7402-284b-4631-8490-4d0557098d7c', '81e0c5e0-c76d-4890-a682-efbbd5b8c7f2']","[51.8, 45.0]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,"[51.8, 45.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.221
140a7402-284b-4631-8490-4d0557098d7c,37,1,00:00:49.194,0,49,5,1.512652,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['3c637f15-895d-4011-980c-b37ee856bd88'],"[51.8, 45.0]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,3324.0,Eric Bertrand Bailly,20.300247,1.5658703,1.0,Ground Pass,"[51.9, 65.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.194
3c637f15-895d-4011-980c-b37ee856bd88,38,1,00:00:50.706,0,50,5,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['140a7402-284b-4631-8490-4d0557098d7c'],"[51.9, 65.3]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.706
859002c0-5b4e-450f-a532-71092680b1d0,39,1,00:00:50.706,0,50,5,1.366779,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['3c637f15-895d-4011-980c-b37ee856bd88', '8e555a00-b3a5-4590-94d1-ed144702e80b']","[51.9, 65.3]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,"[56.1, 67.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.706
8e555a00-b3a5-4590-94d1-ed144702e80b,40,1,00:00:52.073,0,52,5,0.927718,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['f6de8e3f-94bf-48f7-a8fe-e14b8a70d6f9'],"[56.1, 67.9]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,18867.0,Matías Nahuel Leiva Esquivel,22.655022,0.5426905,1.0,Ground Pass,"[75.5, 79.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.073
f6de8e3f-94bf-48f7-a8fe-e14b8a70d6f9,41,1,00:00:53.001,0,53,5,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['8e555a00-b3a5-4590-94d1-ed144702e80b'],"[75.5, 79.6]",18867.0,Matías Nahuel Leiva Esquivel,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.001
