id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,counterpress,carry_end_location,under_pressure,dribble_overrun,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,miscontrol_aerial_won,duel_outcome_id,duel_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,dribble_nutmeg,out,clearance_aerial_won,pass_aerial_won,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,50_50_outcome_id,50_50_outcome_name,clearance_left_foot,pass_no_touch,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_end_location,pass_inswinging,pass_technique_id,pass_technique_name,clearance_other,shot_one_on_one,shot_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_right_foot,ball_recovery_recovery_failure,shot_first_time,pass_miscommunication,pass_cross,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_through_ball,shot_saved_off_target,goalkeeper_shot_saved_off_target,foul_committed_advantage,foul_won_advantage,pass_outswinging,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,bad_behaviour_card_id,bad_behaviour_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,pass_goal_assist,timestamp_seconds
7d317533-6df9-41ab-8f72-3c9e90735073,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,208,Las Palmas,1,Regular Play,208,Las Palmas,4231.0,"[{'player': {'id': 26753, 'name': 'Javier Varas Herrera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 7906, 'name': 'David Simón Rodríguez Santana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6927, 'name': 'David García Santana'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 8440, 'name': 'Aythami Artiles Oliva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 16}, {'player': {'id': 6932, 'name': 'Dani Castellano Betancor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 24144, 'name': 'Ángel Montoro Sánchez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 3610, 'name': 'Roque Mesa Quevedo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 6626, 'name': 'Mubarak Wakaso'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 12}, {'player': {'id': 6928, 'name': 'Pedro Taunausú Domínguez Placeres'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 24}, {'player': {'id': 10755, 'name': 'Jonathan Viera Ramos'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 6721, 'name': 'Willian José da Silva'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 8}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
ae38f003-42ee-41f4-baa1-a491bb7cf7da,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,208,Las Palmas,1,Regular Play,209,Celta Vigo,4231.0,"[{'player': {'id': 6884, 'name': 'Sergio Álvarez Conde'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 22}, {'player': {'id': 7577, 'name': 'Carles Planas Antolínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 6801, 'name': 'Pedro Pablo Hernández'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6796, 'name': 'Nemanja Radoja'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6600, 'name': 'Claudio Beauvue'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 12}, {'player': {'id': 7105, 'name': 'Fabián Ariel Orellana Valenzuela'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 14}, {'player': {'id': 23785, 'name': ""Théo Bongonda Mbul''Ofeko Batombo""}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
25e3c9f6-f668-4bdd-8033-438889f7fa3d,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['43a73aee-85eb-4e83-8743-5a9d9f9d3d8c'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
43a73aee-85eb-4e83-8743-5a9d9f9d3d8c,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,208,Las Palmas,1,Regular Play,209,Celta Vigo,,,['25e3c9f6-f668-4bdd-8033-438889f7fa3d'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
792091c3-e25d-4fb7-8e49-5d6fc48f51b3,5,1,00:00:00.660,0,0,2,0.601352,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['c152a54e-c138-49bf-a222-e2fddfdee2c9'],True,"[61.0, 40.1]",5217.0,Iago Aspas Juncal,23.0,Center Forward,7105.0,Fabián Ariel Orellana Valenzuela,4.5177426,-2.0542433,1.0,Ground Pass,"[58.9, 36.1]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66
c152a54e-c138-49bf-a222-e2fddfdee2c9,6,1,00:00:01.261,0,1,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['792091c3-e25d-4fb7-8e49-5d6fc48f51b3'],,"[58.9, 36.1]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.261
53252a3e-8107-49b9-b155-4e5dc9caeb76,7,1,00:00:01.918,0,1,2,2.023149,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['a7c0250f-5c33-4bb2-9f8f-82870ff41dfe'],True,"[55.7, 37.2]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,6794.0,Gustavo Daniel Cabral Cáceres,29.383158,-2.6870773,1.0,Ground Pass,"[29.3, 24.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.918
a7c0250f-5c33-4bb2-9f8f-82870ff41dfe,8,1,00:00:03.941,0,3,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['53252a3e-8107-49b9-b155-4e5dc9caeb76'],,"[29.3, 24.3]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.941
b9fd65d9-474e-4328-8669-9b65d336519f,9,1,00:00:05.523,0,5,2,2.449347,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['5bd10add-62c7-415f-8eaf-029aca9826ca', '736650b6-0856-4ba9-bddd-0d7b9b85c29a']",,"[28.5, 22.4]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,5217.0,Iago Aspas Juncal,44.18235,0.13165413,3.0,High Pass,"[72.3, 28.2]",38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.523
5bd10add-62c7-415f-8eaf-029aca9826ca,10,1,00:00:07.973,0,7,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['b9fd65d9-474e-4328-8669-9b65d336519f'],,"[71.7, 34.6]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.973
736650b6-0856-4ba9-bddd-0d7b9b85c29a,11,1,00:00:07.973,0,7,2,1.329367,30,Pass,209,Celta Vigo,9,From Kick Off,208,Las Palmas,,,"['698671d1-2791-4503-b408-7ecd5ac3e12d', 'a5cef2f1-f1a2-4793-886a-24e4afc6512b', 'b9fd65d9-474e-4328-8669-9b65d336519f']",,"[47.8, 51.9]",6927.0,David García Santana,3.0,Right Center Back,6626.0,Mubarak Wakaso,24.731558,0.7195907,2.0,Low Pass,"[66.4, 68.2]",40.0,Right Foot,64.0,Interception,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.973
698671d1-2791-4503-b408-7ecd5ac3e12d,12,1,00:00:09.302,0,9,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,208,Las Palmas,,,['736650b6-0856-4ba9-bddd-0d7b9b85c29a'],,"[66.2, 72.4]",6626.0,Mubarak Wakaso,17.0,Right Wing,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.302
a5cef2f1-f1a2-4793-886a-24e4afc6512b,13,1,00:00:09.302,0,9,2,2.749131,30,Pass,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,"['0720b8e1-eceb-43c5-b51e-af7ae5a31812', '51680e80-827b-4cfd-b095-4d690c378984', '736650b6-0856-4ba9-bddd-0d7b9b85c29a']",,"[53.7, 11.9]",7577.0,Carles Planas Antolínez,6.0,Left Back,6600.0,Claudio Beauvue,45.57214,1.1140181,3.0,High Pass,"[73.8, 52.8]",38.0,Left Foot,64.0,Interception,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.302
0720b8e1-eceb-43c5-b51e-af7ae5a31812,14,1,00:00:12.051,0,12,2,,42,Ball Receipt*,209,Celta Vigo,9,From Kick Off,209,Celta Vigo,,,['a5cef2f1-f1a2-4793-886a-24e4afc6512b'],,"[69.1, 55.4]",6600.0,Claudio Beauvue,17.0,Right Wing,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.051
51680e80-827b-4cfd-b095-4d690c378984,15,1,00:00:12.051,0,12,3,0.868793,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['a5cef2f1-f1a2-4793-886a-24e4afc6512b', 'fd7fef5c-0f0a-47d0-831b-87179933eeb0']",,"[46.3, 27.3]",6932.0,Dani Castellano Betancor,6.0,Left Back,3610.0,Roque Mesa Quevedo,9.436631,1.3463804,2.0,Low Pass,"[48.4, 36.5]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.051
1e1c728b-d156-41e2-aa57-c613c9e48a8d,16,1,00:00:12.119,0,12,3,0.798279,17,Pressure,208,Las Palmas,1,Regular Play,209,Celta Vigo,,,,,"[69.1, 55.4]",6600.0,Claudio Beauvue,17.0,Right Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.119
fd7fef5c-0f0a-47d0-831b-87179933eeb0,17,1,00:00:12.920,0,12,3,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['51680e80-827b-4cfd-b095-4d690c378984'],,"[48.4, 36.5]",3610.0,Roque Mesa Quevedo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.92
2395163b-cda6-4825-af69-8f9a2a97c0cf,18,1,00:00:12.920,0,12,3,0.560802,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['b2812c35-ff4f-435d-bb78-2256c538114e', 'fd7fef5c-0f0a-47d0-831b-87179933eeb0']",,"[48.4, 36.5]",3610.0,Roque Mesa Quevedo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,"[47.3, 30.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.92
b2812c35-ff4f-435d-bb78-2256c538114e,19,1,00:00:13.481,0,13,3,3.315377,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['b4109322-a8ba-46c5-ae92-ab54f4301c56'],,"[47.3, 30.9]",3610.0,Roque Mesa Quevedo,11.0,Left Defensive Midfield,26753.0,Javier Varas Herrera,38.22787,2.9601014,1.0,Ground Pass,"[9.7, 37.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.481
b4109322-a8ba-46c5-ae92-ab54f4301c56,20,1,00:00:16.796,0,16,3,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['b2812c35-ff4f-435d-bb78-2256c538114e'],,"[9.7, 37.8]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.796
9bf8384b-b39b-49b3-852a-9761aded2475,21,1,00:00:16.796,0,16,3,2.094664,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['1e679314-ba8e-4e0d-8b80-afc2f6a2c6e4', 'b4109322-a8ba-46c5-ae92-ab54f4301c56']",,"[9.7, 37.8]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,"[12.0, 33.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.796
1e679314-ba8e-4e0d-8b80-afc2f6a2c6e4,22,1,00:00:18.891,0,18,3,2.893269,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['15b20a39-af21-463f-986f-3ebb8749e126'],,"[12.0, 33.1]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,10755.0,Jonathan Viera Ramos,51.651234,0.04454416,3.0,High Pass,"[63.6, 35.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.891
15b20a39-af21-463f-986f-3ebb8749e126,23,1,00:00:21.784,0,21,3,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['1e679314-ba8e-4e0d-8b80-afc2f6a2c6e4'],,"[63.6, 35.4]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.784
8ecf0b3b-bad5-48b3-a1aa-beb58f8ffe6d,24,1,00:00:21.784,0,21,3,0.07324,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['15b20a39-af21-463f-986f-3ebb8749e126', '19ad2405-62cf-469b-ac33-786085fdfe3d']",,"[63.6, 35.4]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,,,,,,,,,,,,,,,,,,"[64.7, 35.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.784
19ad2405-62cf-469b-ac33-786085fdfe3d,25,1,00:00:21.857,0,21,3,2.283816,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['81afe061-94e1-463b-a138-a3abafb83730'],,"[64.7, 35.4]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,,,13.764447,0.86768615,2.0,Low Pass,"[73.6, 45.9]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.857
81afe061-94e1-463b-a138-a3abafb83730,26,1,00:00:24.141,0,24,3,0.964799,30,Pass,208,Las Palmas,1,Regular Play,209,Celta Vigo,,,"['19ad2405-62cf-469b-ac33-786085fdfe3d', '613b161f-d985-4519-8d0f-625ca48ca4a9']",,"[46.5, 34.2]",6796.0,Nemanja Radoja,11.0,Left Defensive Midfield,7577.0,Carles Planas Antolínez,19.35071,-2.2867095,1.0,Ground Pass,"[33.8, 19.6]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.141
613b161f-d985-4519-8d0f-625ca48ca4a9,27,1,00:00:25.106,0,25,3,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,209,Celta Vigo,,,['81afe061-94e1-463b-a138-a3abafb83730'],,"[33.8, 19.6]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.106
c707928a-39e1-4b60-a4d6-4bdfb5416e66,28,1,00:00:25.106,0,25,3,2.245329,43,Carry,208,Las Palmas,1,Regular Play,209,Celta Vigo,,,"['26dde9b3-dedf-411f-89a6-39f95f9f5887', '613b161f-d985-4519-8d0f-625ca48ca4a9']",,"[33.8, 19.6]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,"[32.6, 11.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.106
26dde9b3-dedf-411f-89a6-39f95f9f5887,29,1,00:00:27.351,0,27,3,2.444119,30,Pass,208,Las Palmas,1,Regular Play,209,Celta Vigo,,,['121a0207-dbb8-40ab-a773-7bc9e0d27f97'],,"[32.6, 11.3]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,43.625793,0.034390107,3.0,High Pass,"[76.2, 12.8]",38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.351
121a0207-dbb8-40ab-a773-7bc9e0d27f97,30,1,00:00:29.795,0,29,3,0.0,2,Ball Recovery,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['26dde9b3-dedf-411f-89a6-39f95f9f5887'],,"[43.9, 67.3]",6927.0,David García Santana,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.795
1b1220ce-489b-4f7b-95ff-b35e9a57c13d,31,1,00:00:29.795,0,29,3,2.057236,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['121a0207-dbb8-40ab-a773-7bc9e0d27f97', 'bc8010ae-0f09-4897-83b7-8add65155b9e']",,"[43.9, 67.3]",6927.0,David García Santana,3.0,Right Center Back,,,,,,,,,,,,,,,,,,"[49.0, 68.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.795
bc8010ae-0f09-4897-83b7-8add65155b9e,32,1,00:00:31.853,0,31,3,1.382249,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['95404ca9-3fd8-45b6-8995-4357af1c71f4', 'db6d144a-271e-412d-a55b-a512db4be739']",,"[49.0, 68.2]",6927.0,David García Santana,3.0,Right Center Back,6626.0,Mubarak Wakaso,29.18527,0.18261169,1.0,Ground Pass,"[77.7, 73.5]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.853
db6d144a-271e-412d-a55b-a512db4be739,33,1,00:00:33.235,0,33,3,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['bc8010ae-0f09-4897-83b7-8add65155b9e'],,"[74.3, 70.9]",6626.0,Mubarak Wakaso,17.0,Right Wing,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.235
95404ca9-3fd8-45b6-8995-4357af1c71f4,34,1,00:00:33.235,0,33,3,0.0,2,Ball Recovery,208,Las Palmas,1,Regular Play,209,Celta Vigo,,,['bc8010ae-0f09-4897-83b7-8add65155b9e'],,"[42.4, 6.6]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.235
2d519f36-9702-403c-8986-a1b9f0f4562a,35,1,00:00:33.235,0,33,3,1.891889,43,Carry,208,Las Palmas,1,Regular Play,209,Celta Vigo,,,"['4777bee3-e361-4d98-ac05-191c7c251e2f', '4e8b659e-95c8-47bf-b6a4-be100dc92338', '95404ca9-3fd8-45b6-8995-4357af1c71f4']",,"[42.4, 6.6]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,"[45.0, 6.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.235
4777bee3-e361-4d98-ac05-191c7c251e2f,36,1,00:00:34.735,0,34,3,0.333462,17,Pressure,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['2d519f36-9702-403c-8986-a1b9f0f4562a'],,"[74.3, 71.2]",6626.0,Mubarak Wakaso,17.0,Right Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.735
4e8b659e-95c8-47bf-b6a4-be100dc92338,37,1,00:00:35.127,0,35,3,1.028324,30,Pass,208,Las Palmas,1,Regular Play,209,Celta Vigo,,,['4f0bf3c5-61df-48b7-919e-90a1f7658225'],,"[45.0, 6.2]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,21.931255,0.38812688,3.0,High Pass,"[65.3, 14.5]",38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.127
4f0bf3c5-61df-48b7-919e-90a1f7658225,38,1,00:00:36.155,0,36,3,0.0,2,Ball Recovery,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['4e8b659e-95c8-47bf-b6a4-be100dc92338'],,"[54.8, 65.6]",24144.0,Ángel Montoro Sánchez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.155
efd2f806-cf29-478f-bcb7-5dd4bb5bf970,39,1,00:00:36.155,0,36,3,0.99398,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['3f43995f-1cd7-4add-985c-dbfabed4ccd9', '4f0bf3c5-61df-48b7-919e-90a1f7658225', 'a91e6f5d-c953-4856-83a3-d1a5dabb7a1a']",,"[54.8, 65.6]",24144.0,Ángel Montoro Sánchez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,"[55.7, 67.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.155
3f43995f-1cd7-4add-985c-dbfabed4ccd9,40,1,00:00:36.483,0,36,3,0.604786,17,Pressure,208,Las Palmas,1,Regular Play,209,Celta Vigo,,,['efd2f806-cf29-478f-bcb7-5dd4bb5bf970'],,"[62.9, 17.9]",6801.0,Pedro Pablo Hernández,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.483
