id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,foul_won_defensive,pass_switch,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,ball_recovery_recovery_failure,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,counterpress,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_technique_id,pass_technique_name,pass_through_ball,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,clearance_head,clearance_aerial_won,pass_outswinging,block_deflection,clearance_left_foot,out,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,foul_committed_type_id,foul_committed_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_one_on_one,pass_deflected,miscontrol_aerial_won,pass_aerial_won,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,shot_follows_dribble,dribble_overrun,pass_no_touch,foul_committed_advantage,foul_won_advantage,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist,timestamp_seconds
5d27f228-cae2-4d14-aa4f-baddc8b07418,876,1,00:21:58.405,21,58,45,1.2632,30,Pass,221,Levante UD,2,From Corner,221,Levante UD,,,['ce450468-0990-4cd8-bc19-7279af6b7f6c'],,"[120.0, 0.1]",24149.0,José Antonio García Rabasco,13.0,Right Center Midfield,7141.0,Giuseppe Rossi,26.78003,1.6868143,1.0,Ground Pass,"[116.9, 26.7]",40.0,Right Foot,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318.405
5e843fcf-206a-4e61-9e4f-7373e973588a,877,1,00:21:58.866,21,58,45,0.973029,17,Pressure,221,Levante UD,2,From Corner,217,Barcelona,,,"['3a501a37-77e9-424d-a5f3-44ba3fa03e63', 'ce450468-0990-4cd8-bc19-7279af6b7f6c']",,"[9.5, 52.0]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318.866
ce450468-0990-4cd8-bc19-7279af6b7f6c,878,1,00:21:59.668,21,59,45,,42,Ball Receipt*,221,Levante UD,2,From Corner,221,Levante UD,,,"['5d27f228-cae2-4d14-aa4f-baddc8b07418', '5e843fcf-206a-4e61-9e4f-7373e973588a']",,"[116.9, 26.7]",7141.0,Giuseppe Rossi,23.0,Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319.668
3a501a37-77e9-424d-a5f3-44ba3fa03e63,879,1,00:21:59.668,21,59,45,0.2666,43,Carry,221,Levante UD,2,From Corner,221,Levante UD,,,"['4d00969c-e6ce-4607-9f79-bc6f1407cc9e', '5e843fcf-206a-4e61-9e4f-7373e973588a', 'ce450468-0990-4cd8-bc19-7279af6b7f6c']",,"[116.9, 26.7]",7141.0,Giuseppe Rossi,23.0,Center Forward,,,,,,,,,,,,True,"[116.7, 24.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319.668
4d00969c-e6ce-4607-9f79-bc6f1407cc9e,880,1,00:21:59.935,21,59,45,0.0,3,Dispossessed,221,Levante UD,2,From Corner,221,Levante UD,,,['f3ae18f0-962a-4fab-9ab1-b0947ba9bbd8'],,"[116.7, 24.4]",7141.0,Giuseppe Rossi,23.0,Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319.935
f3ae18f0-962a-4fab-9ab1-b0947ba9bbd8,881,1,00:21:59.935,21,59,45,0.0,4,Duel,221,Levante UD,2,From Corner,217,Barcelona,,,['4d00969c-e6ce-4607-9f79-bc6f1407cc9e'],,"[3.4, 55.7]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,17.0,Success Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319.935
5d8d7137-a6d8-4a74-99b5-4b9f9323a308,882,1,00:22:01.109,22,1,45,0.0,6,Block,221,Levante UD,2,From Corner,221,Levante UD,,,,,"[116.9, 24.8]",7141.0,Giuseppe Rossi,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.109
aedccaeb-f10a-4d3f-a816-b95aed61b7ad,883,1,00:22:18.621,22,18,46,1.84,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['d1fef395-96ca-44cb-9e3d-a741a9a3cce7'],,"[7.0, 36.1]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,5506.0,Javier Alejandro Mascherano,22.138203,-1.6295521,1.0,Ground Pass,"[5.7, 14.0]",40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.621
02048656-e04e-4ab0-a822-6d38207d2275,884,1,00:22:19.685,22,19,46,4.373404,17,Pressure,217,Barcelona,7,From Goal Kick,221,Levante UD,,,"['342a6d4a-306f-47f2-aafe-681f77b0f48d', '63434cc2-b6ac-44a0-a679-03e9397ecac8', '8d7e8893-ea16-4f43-b1f1-057ba15dd803', 'c0ac2235-a7cb-402d-a9d6-edea65bc23e5', 'd1fef395-96ca-44cb-9e3d-a741a9a3cce7']",,"[104.0, 67.4]",25134.0,Deyverson Brum Silva Acosta,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1339.685
d1fef395-96ca-44cb-9e3d-a741a9a3cce7,885,1,00:22:20.461,22,20,46,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['02048656-e04e-4ab0-a822-6d38207d2275', 'aedccaeb-f10a-4d3f-a816-b95aed61b7ad']",,"[5.7, 14.0]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340.461
342a6d4a-306f-47f2-aafe-681f77b0f48d,886,1,00:22:20.461,22,20,46,0.88,43,Carry,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['02048656-e04e-4ab0-a822-6d38207d2275', '8d7e8893-ea16-4f43-b1f1-057ba15dd803', 'd1fef395-96ca-44cb-9e3d-a741a9a3cce7']",,"[5.7, 14.0]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,True,"[7.1, 13.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340.461
8d7e8893-ea16-4f43-b1f1-057ba15dd803,887,1,00:22:21.341,22,21,46,1.4979,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['02048656-e04e-4ab0-a822-6d38207d2275', '63434cc2-b6ac-44a0-a679-03e9397ecac8']",,"[7.1, 13.6]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,4691.0,Claudio Andrés Bravo Muñoz,20.47877,1.7030252,1.0,Ground Pass,"[4.4, 33.9]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.341
63434cc2-b6ac-44a0-a679-03e9397ecac8,888,1,00:22:22.839,22,22,46,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['02048656-e04e-4ab0-a822-6d38207d2275', '8d7e8893-ea16-4f43-b1f1-057ba15dd803']",,"[4.4, 33.9]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342.839
c0ac2235-a7cb-402d-a9d6-edea65bc23e5,889,1,00:22:22.839,22,22,46,1.3543,43,Carry,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['02048656-e04e-4ab0-a822-6d38207d2275', '63434cc2-b6ac-44a0-a679-03e9397ecac8', 'd98d97ed-9a85-46c7-86ec-94ed88df5eb0']",,"[4.4, 33.9]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,True,"[4.4, 33.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342.839
d98d97ed-9a85-46c7-86ec-94ed88df5eb0,890,1,00:22:24.193,22,24,46,2.7965,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['d9792c04-b1ca-46bf-8d0e-cc745fd52630'],,"[4.4, 33.9]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,56.2032,0.010675751,3.0,High Pass,"[60.6, 34.5]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.193
d9792c04-b1ca-46bf-8d0e-cc745fd52630,891,1,00:22:26.990,22,26,47,0.0,2,Ball Recovery,221,Levante UD,1,Regular Play,221,Levante UD,,,['d98d97ed-9a85-46c7-86ec-94ed88df5eb0'],,"[59.5, 45.6]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1346.99
d3863370-1921-4a5d-a951-fa662f8ef9ef,892,1,00:22:26.990,22,26,47,1.2525,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['289ae8b4-bd46-482d-8465-aeca306eb30a', 'ac99eb56-dd14-417c-b7e0-52ff6e7a3677', 'd9792c04-b1ca-46bf-8d0e-cc745fd52630']",,"[59.5, 45.6]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,True,"[63.2, 44.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1346.99
ac99eb56-dd14-417c-b7e0-52ff6e7a3677,893,1,00:22:27.497,22,27,47,0.790362,17,Pressure,221,Levante UD,1,Regular Play,217,Barcelona,,,"['289ae8b4-bd46-482d-8465-aeca306eb30a', 'd3863370-1921-4a5d-a951-fa662f8ef9ef']",,"[53.4, 36.2]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.497
289ae8b4-bd46-482d-8465-aeca306eb30a,894,1,00:22:28.242,22,28,47,1.541938,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['2642bb29-ec53-4caa-9554-80a75f7386e3', 'ac99eb56-dd14-417c-b7e0-52ff6e7a3677']",,"[63.2, 44.2]",26012.0,David Navarro Pedrós,3.0,Right Center Back,27122.0,Simão Mate,13.257451,0.9786096,1.0,Ground Pass,"[70.6, 55.2]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348.242
312a17d1-642d-462a-8f2c-a0ad8f866532,895,1,00:22:28.905,22,28,47,1.770342,17,Pressure,221,Levante UD,1,Regular Play,217,Barcelona,,,"['2642bb29-ec53-4caa-9554-80a75f7386e3', 'f6b75327-c947-45b8-aafc-c3868a3a5de6']",,"[49.0, 24.7]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348.905
2642bb29-ec53-4caa-9554-80a75f7386e3,896,1,00:22:29.784,22,29,47,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,"['289ae8b4-bd46-482d-8465-aeca306eb30a', '312a17d1-642d-462a-8f2c-a0ad8f866532']",,"[70.6, 55.2]",27122.0,Simão Mate,10.0,Center Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.784
f6b75327-c947-45b8-aafc-c3868a3a5de6,897,1,00:22:29.784,22,29,47,0.914362,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['2642bb29-ec53-4caa-9554-80a75f7386e3', '312a17d1-642d-462a-8f2c-a0ad8f866532', 'c696d276-c02c-40fc-b0e0-e45eec9ec986']",,"[70.6, 55.2]",27122.0,Simão Mate,10.0,Center Defensive Midfield,,,,,,,,,,,,True,"[71.1, 50.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.784
c696d276-c02c-40fc-b0e0-e45eec9ec986,898,1,00:22:30.698,22,30,47,1.0442,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['4e5e6100-f262-47c7-9569-7d52547f66b8'],,"[71.1, 50.1]",27122.0,Simão Mate,10.0,Center Defensive Midfield,25134.0,Deyverson Brum Silva Acosta,22.763348,-0.45971835,1.0,Ground Pass,"[91.5, 40.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.698
4b8c77d6-550a-41f9-a865-63538feefeb4,899,1,00:22:31.095,22,31,47,1.984293,17,Pressure,221,Levante UD,1,Regular Play,217,Barcelona,,,"['4e5e6100-f262-47c7-9569-7d52547f66b8', '7f030966-15d1-4aa6-a175-25b4c29ed485', 'ae370877-8956-4e6c-bdfe-fcc7905b080a']",,"[28.6, 40.1]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351.095
4e5e6100-f262-47c7-9569-7d52547f66b8,900,1,00:22:31.743,22,31,47,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,"['4b8c77d6-550a-41f9-a865-63538feefeb4', 'c696d276-c02c-40fc-b0e0-e45eec9ec986']",,"[91.5, 40.0]",25134.0,Deyverson Brum Silva Acosta,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351.743
ae370877-8956-4e6c-bdfe-fcc7905b080a,901,1,00:22:31.743,22,31,47,1.27315,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['4b8c77d6-550a-41f9-a865-63538feefeb4', '4e5e6100-f262-47c7-9569-7d52547f66b8', '7f030966-15d1-4aa6-a175-25b4c29ed485', 'b918ba33-9131-4687-b2a5-fbbfed254239']",,"[91.5, 40.0]",25134.0,Deyverson Brum Silva Acosta,17.0,Right Wing,,,,,,,,,,,,True,"[85.6, 40.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351.743
b918ba33-9131-4687-b2a5-fbbfed254239,902,1,00:22:32.315,22,32,47,0.623314,17,Pressure,221,Levante UD,1,Regular Play,217,Barcelona,,,['ae370877-8956-4e6c-bdfe-fcc7905b080a'],,"[28.6, 39.8]",6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352.315
7f030966-15d1-4aa6-a175-25b4c29ed485,903,1,00:22:33.016,22,33,47,0.0,38,Miscontrol,221,Levante UD,1,Regular Play,221,Levante UD,,,['4b8c77d6-550a-41f9-a865-63538feefeb4'],,"[85.6, 40.0]",25134.0,Deyverson Brum Silva Acosta,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1353.016
7ec2780e-3342-4125-98c3-422d8d15fd2f,904,1,00:22:33.995,22,33,47,0.0,9,Clearance,221,Levante UD,1,Regular Play,217,Barcelona,,,,,"[28.8, 47.5]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,True,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1353.995
088facb7-94f6-446d-96e4-25a93bdfd52f,905,1,00:22:35.810,22,35,47,1.808978,17,Pressure,221,Levante UD,1,Regular Play,217,Barcelona,,,['7c839cd3-b4d7-418c-9fe8-f597022ea9ad'],,"[61.2, 57.1]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1355.81
7c839cd3-b4d7-418c-9fe8-f597022ea9ad,906,1,00:22:36.609,22,36,47,0.0,2,Ball Recovery,221,Levante UD,1,Regular Play,221,Levante UD,,,['088facb7-94f6-446d-96e4-25a93bdfd52f'],,"[59.3, 20.4]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356.609
36b873e2-0801-4a35-b1ad-b2e6eccf59ec,907,1,00:22:37.740,22,37,47,0.0,4,Duel,221,Levante UD,1,Regular Play,217,Barcelona,,,['97e77848-7636-4293-a4a9-191ab7572d49'],,"[62.0, 58.9]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357.74
97e77848-7636-4293-a4a9-191ab7572d49,908,1,00:22:37.740,22,37,47,1.2448,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['0e3b214b-b2fb-42fb-b75b-11b90ab7d54b', '2fd5bd8f-eb4e-4785-ba84-b607f34f74e0', '36b873e2-0801-4a35-b1ad-b2e6eccf59ec']",,"[58.1, 21.2]",6784.0,Antonio García Aranda,6.0,Left Back,6647.0,Zouhair Feddal,6.1269894,2.685244,2.0,Low Pass,"[52.6, 23.9]",,,,,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,1357.74
0e3b214b-b2fb-42fb-b75b-11b90ab7d54b,909,1,00:22:38.984,22,38,47,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['97e77848-7636-4293-a4a9-191ab7572d49'],,"[51.5, 25.7]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358.984
2fd5bd8f-eb4e-4785-ba84-b607f34f74e0,910,1,00:22:38.984,22,38,47,0.0,2,Ball Recovery,221,Levante UD,1,Regular Play,217,Barcelona,,,['97e77848-7636-4293-a4a9-191ab7572d49'],,"[67.5, 56.2]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358.984
92db0df1-c5c1-4b12-86d7-188851ab277d,911,1,00:22:38.984,22,38,47,0.6331,43,Carry,221,Levante UD,1,Regular Play,217,Barcelona,,,"['2fd5bd8f-eb4e-4785-ba84-b607f34f74e0', '6fa43135-0c51-47bb-8d53-072665b3d293', '731e903f-ab03-4345-9d34-991ae989d95b']",,"[67.5, 56.2]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,True,"[70.7, 54.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358.984
6fa43135-0c51-47bb-8d53-072665b3d293,912,1,00:22:39.618,22,39,47,0.0,22,Foul Committed,221,Levante UD,1,Regular Play,221,Levante UD,,,"['731e903f-ab03-4345-9d34-991ae989d95b', '92db0df1-c5c1-4b12-86d7-188851ab277d']",,"[49.4, 25.8]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,1359.618
731e903f-ab03-4345-9d34-991ae989d95b,913,1,00:22:39.618,22,39,47,0.0,21,Foul Won,221,Levante UD,1,Regular Play,217,Barcelona,,,['6fa43135-0c51-47bb-8d53-072665b3d293'],,"[70.7, 54.3]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359.618
026b563c-e240-4f22-98bb-46d77a1e8707,914,1,00:23:19.778,23,19,48,1.199,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,['06bb5fbc-c5da-433c-8963-23cbd49c81f2'],,"[70.7, 54.3]",6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,,,37.193684,-0.5805456,3.0,High Pass,"[101.8, 33.9]",40.0,Right Foot,62.0,Free Kick,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399.778
06bb5fbc-c5da-433c-8963-23cbd49c81f2,915,1,00:23:20.977,23,20,48,0.0,9,Clearance,217,Barcelona,3,From Free Kick,221,Levante UD,,,['026b563c-e240-4f22-98bb-46d77a1e8707'],,"[18.3, 46.2]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,True,,,,,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.977
5daa4658-8ca9-4fb3-8051-9cfe468bcd10,916,1,00:23:21.434,23,21,48,0.858595,17,Pressure,217,Barcelona,3,From Free Kick,217,Barcelona,,,['5d6eafcb-b184-4e73-a1ea-7017fb954965'],,"[85.6, 25.4]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1401.434
5d6eafcb-b184-4e73-a1ea-7017fb954965,917,1,00:23:22.206,23,22,48,0.9602,30,Pass,217,Barcelona,3,From Free Kick,221,Levante UD,,,"['5daa4658-8ca9-4fb3-8051-9cfe468bcd10', 'ea9d8bde-ca4b-4ea9-86a8-722392a3bacf']",,"[32.4, 55.5]",24149.0,José Antonio García Rabasco,13.0,Right Center Midfield,27122.0,Simão Mate,11.21606,-1.9546139,2.0,Low Pass,"[28.2, 45.1]",70.0,Other,66.0,Recovery,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402.206
aec2366d-2e7b-43b2-8c54-7652aeb8db9e,918,1,00:23:22.450,23,22,48,0.722443,17,Pressure,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['de4fdf69-56c1-4eb5-9fe3-370bbf4f9aa6', 'ea9d8bde-ca4b-4ea9-86a8-722392a3bacf']",,"[87.5, 28.1]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402.45
ea9d8bde-ca4b-4ea9-86a8-722392a3bacf,919,1,00:23:23.166,23,23,48,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,221,Levante UD,,,"['5d6eafcb-b184-4e73-a1ea-7017fb954965', 'aec2366d-2e7b-43b2-8c54-7652aeb8db9e']",,"[28.2, 45.1]",27122.0,Simão Mate,10.0,Center Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403.166
de4fdf69-56c1-4eb5-9fe3-370bbf4f9aa6,920,1,00:23:23.166,23,23,48,0.12,43,Carry,217,Barcelona,3,From Free Kick,221,Levante UD,,,"['24256738-7455-440c-9524-cc3c1509106d', 'aec2366d-2e7b-43b2-8c54-7652aeb8db9e', 'ea9d8bde-ca4b-4ea9-86a8-722392a3bacf']",,"[28.2, 45.1]",27122.0,Simão Mate,10.0,Center Defensive Midfield,,,,,,,,,,,,True,"[28.5, 45.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403.166
