id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_switch,out,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,clearance_head,clearance_body_part_id,clearance_body_part_name,foul_won_defensive,dribble_overrun,dribble_outcome_id,dribble_outcome_name,clearance_left_foot,pass_outswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,clearance_right_foot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_aerial_won,shot_one_on_one,pass_inswinging,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,pass_no_touch,pass_goal_assist,pass_through_ball,dribble_nutmeg,shot_deflected,block_deflection,timestamp_seconds
75f2e04e-ce05-4b7d-8ffa-653f4a18a11c,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,217,Barcelona,1,Regular Play,217,Barcelona,433.0,"[{'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 6}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 14}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 3508, 'name': 'Sandro Ramírez Castillo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 19}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
a3bb780f-9dc9-4ef5-8360-f336df14d1da,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,41212.0,"[{'player': {'id': 27305, 'name': 'Germán Darío Lux'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 23800, 'name': 'Laureano Sanabria Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 6869, 'name': 'Alejandro Arribas Garrido'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 6777, 'name': 'Sidnei Rechel da Silva Júnior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 23806, 'name': 'Alejandro Bergantiños García'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6738, 'name': 'Juan Francisco Moreno Fuertes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 11}, {'player': {'id': 6734, 'name': 'Luis Carlos Correia Pinto'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 16}, {'player': {'id': 5724, 'name': 'Fayçal Fajr'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 19}, {'player': {'id': 26288, 'name': 'Jonathan Javier Rodríguez Portillo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 20}, {'player': {'id': 6732, 'name': 'Lucas Pérez Martínez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
90fcd20e-212e-479d-8f80-55aa95032fc2,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,,,['7b83ce68-58fb-4d68-b979-f379dd2b8e01'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
7b83ce68-58fb-4d68-b979-f379dd2b8e01,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,217,Barcelona,1,Regular Play,217,Barcelona,,,['90fcd20e-212e-479d-8f80-55aa95032fc2'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5319751e-0e41-4169-88fd-01a0828137a2,5,1,00:00:01.353,0,1,2,0.4811,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['0c5a46c9-e873-47ae-b531-0ac106ad24e9'],"[60.0, 40.0]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,5503.0,Lionel Andrés Messi Cuccittini,3.026549,1.7033478,1.0,Ground Pass,"[59.6, 43.0]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.353
0c5a46c9-e873-47ae-b531-0ac106ad24e9,6,1,00:00:01.834,0,1,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['5319751e-0e41-4169-88fd-01a0828137a2'],"[59.6, 43.0]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.834
a1b7ac80-331a-4649-b9a1-a02470c0d323,7,1,00:00:01.834,0,1,2,0.04,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['0c5a46c9-e873-47ae-b531-0ac106ad24e9', '249c9c4b-e06f-4513-836a-9bfb2683f7b2']","[59.6, 43.0]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[59.1, 43.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.834
249c9c4b-e06f-4513-836a-9bfb2683f7b2,8,1,00:00:01.874,0,1,2,1.1778,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['681fd107-ccd3-474f-98c6-ddb0ffefe894'],"[59.1, 43.0]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5203.0,Sergio Busquets i Burgos,12.788276,-2.928861,1.0,Ground Pass,"[46.6, 40.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.874
681fd107-ccd3-474f-98c6-ddb0ffefe894,9,1,00:00:03.052,0,3,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['249c9c4b-e06f-4513-836a-9bfb2683f7b2'],"[46.6, 40.3]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.052
698f0746-c228-42aa-94ae-60d30ad74be3,10,1,00:00:03.052,0,3,2,0.5803,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['681fd107-ccd3-474f-98c6-ddb0ffefe894', 'b22d091f-2ef5-4e26-a395-c1b4d0878d1c']","[46.6, 40.3]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[46.6, 40.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.052
b22d091f-2ef5-4e26-a395-c1b4d0878d1c,11,1,00:00:03.632,0,3,2,3.165,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['b6b85bb6-3a36-4646-a16d-b345cdb63e29'],"[46.6, 40.0]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5211.0,Jordi Alba Ramos,34.001324,-1.561973,1.0,Ground Pass,"[46.9, 6.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.632
b6b85bb6-3a36-4646-a16d-b345cdb63e29,12,1,00:00:06.797,0,6,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['b22d091f-2ef5-4e26-a395-c1b4d0878d1c'],"[46.9, 6.0]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.797
35bf7afd-060d-4e48-9f0d-fb1c13e3526d,13,1,00:00:06.797,0,6,2,0.6562,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['b6b85bb6-3a36-4646-a16d-b345cdb63e29', 'dc58cd2d-42e5-4aac-92ed-93c26b3499de']","[46.9, 6.0]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[49.4, 5.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.797
dc58cd2d-42e5-4aac-92ed-93c26b3499de,14,1,00:00:07.454,0,7,2,0.987,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['d6e20150-db04-429a-8f37-f0b723d8d07a'],"[49.4, 5.5]",5211.0,Jordi Alba Ramos,6.0,Left Back,3508.0,Sandro Ramírez Castillo,8.316851,-0.31794828,1.0,Ground Pass,"[57.3, 2.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.454
9fef0470-bae0-4e67-883f-816ab9f09323,15,1,00:00:08.243,0,8,2,0.694322,17,Pressure,217,Barcelona,9,From Kick Off,219,RC Deportivo La Coruña,,,"['77549a48-2fff-4977-844f-54c232457e3f', 'd6e20150-db04-429a-8f37-f0b723d8d07a', 'df97a25e-16a4-403d-9880-6705cbdfd318']","[58.3, 76.2]",6738.0,Juan Francisco Moreno Fuertes,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.243
d6e20150-db04-429a-8f37-f0b723d8d07a,16,1,00:00:08.441,0,8,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['9fef0470-bae0-4e67-883f-816ab9f09323', 'dc58cd2d-42e5-4aac-92ed-93c26b3499de']","[57.3, 2.9]",3508.0,Sandro Ramírez Castillo,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.441
77549a48-2fff-4977-844f-54c232457e3f,17,1,00:00:08.441,0,8,2,0.04,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['9fef0470-bae0-4e67-883f-816ab9f09323', 'd6e20150-db04-429a-8f37-f0b723d8d07a', 'df97a25e-16a4-403d-9880-6705cbdfd318']","[57.3, 2.9]",3508.0,Sandro Ramírez Castillo,21.0,Left Wing,,,,,,,,,,,,"[58.5, 3.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.441
df97a25e-16a4-403d-9880-6705cbdfd318,18,1,00:00:08.481,0,8,2,0.8562,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['9fef0470-bae0-4e67-883f-816ab9f09323', 'e9674862-90b2-4b7a-b1e7-edc0a806cee4']","[58.5, 3.1]",3508.0,Sandro Ramírez Castillo,21.0,Left Wing,5211.0,Jordi Alba Ramos,10.375452,2.957429,2.0,Low Pass,"[48.3, 5.0]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.481
e9674862-90b2-4b7a-b1e7-edc0a806cee4,19,1,00:00:09.337,0,9,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['df97a25e-16a4-403d-9880-6705cbdfd318'],"[48.3, 5.0]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.337
4ed6ec40-4390-4066-aa39-7d38cfc50426,20,1,00:00:09.337,0,9,2,4.9675,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['55e188e7-9c76-437d-a35c-14273898f120', 'e9674862-90b2-4b7a-b1e7-edc0a806cee4']","[48.3, 5.0]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[44.3, 9.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.337
55e188e7-9c76-437d-a35c-14273898f120,21,1,00:00:14.304,0,14,2,1.2823,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['2133b70b-dbc4-4119-b988-8a035515fee0'],"[44.3, 9.3]",5211.0,Jordi Alba Ramos,6.0,Left Back,5216.0,Andrés Iniesta Luján,13.669309,0.72846496,1.0,Ground Pass,"[54.5, 18.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.304
2133b70b-dbc4-4119-b988-8a035515fee0,22,1,00:00:15.587,0,15,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['55e188e7-9c76-437d-a35c-14273898f120'],"[54.5, 18.4]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.587
4f5811ae-692d-4741-bdb3-d6103d769a00,23,1,00:00:15.587,0,15,2,1.6468,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['2133b70b-dbc4-4119-b988-8a035515fee0', 'f969c4ae-fbf2-489f-8c6d-2ed67982c8c3']","[54.5, 18.4]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,"[49.9, 21.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.587
f969c4ae-fbf2-489f-8c6d-2ed67982c8c3,24,1,00:00:17.233,0,17,2,3.468119,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['3031a231-f11b-4ac4-ab64-2a55044f2105'],"[49.9, 21.7]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,4324.0,Daniel Alves da Silva,51.010784,1.8305148,3.0,High Pass,"[36.8, 71.0]",40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.233
3031a231-f11b-4ac4-ab64-2a55044f2105,25,1,00:00:20.702,0,20,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['f969c4ae-fbf2-489f-8c6d-2ed67982c8c3'],"[36.8, 71.0]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.702
c3019fde-3f8d-4d85-a8b4-02973d81d7d1,26,1,00:00:20.702,0,20,2,3.634581,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['3031a231-f11b-4ac4-ab64-2a55044f2105', '89ec7110-1167-4512-be8e-eab3180407d5']","[36.8, 71.0]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,"[40.0, 69.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.702
89ec7110-1167-4512-be8e-eab3180407d5,27,1,00:00:24.336,0,24,2,1.3041,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['5df977ee-a304-4b43-a456-1fc29c0be984'],"[40.0, 69.9]",4324.0,Daniel Alves da Silva,2.0,Right Back,5470.0,Ivan Rakitić,11.200446,-0.65242946,1.0,Ground Pass,"[48.9, 63.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.336
5df977ee-a304-4b43-a456-1fc29c0be984,28,1,00:00:25.640,0,25,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['89ec7110-1167-4512-be8e-eab3180407d5'],"[48.9, 63.1]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.64
727a2f7a-2503-436b-838a-a40fb2b36daa,29,1,00:00:25.640,0,25,2,1.1942,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['aed14ed1-c895-4022-91a7-a10ec7a0a4b8'],"[47.8, 63.7]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,4324.0,Daniel Alves da Silva,11.161093,1.7875216,2.0,Low Pass,"[45.4, 74.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.64
aed14ed1-c895-4022-91a7-a10ec7a0a4b8,30,1,00:00:26.834,0,26,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['727a2f7a-2503-436b-838a-a40fb2b36daa'],"[45.4, 74.6]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.834
cbb2af9b-79f2-44f3-8cc3-0ae6cd9912bf,31,1,00:00:26.834,0,26,2,3.0723,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['aed14ed1-c895-4022-91a7-a10ec7a0a4b8', 'bc3ad29d-a94c-4040-ba8e-32a7c73eb9c9']","[45.4, 74.6]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,"[50.5, 71.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.834
bc3ad29d-a94c-4040-ba8e-32a7c73eb9c9,32,1,00:00:29.907,0,29,2,3.3031,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['c67b941f-23a8-45a9-b46e-dc978e5f664b'],"[50.5, 71.7]",4324.0,Daniel Alves da Silva,2.0,Right Back,5211.0,Jordi Alba Ramos,60.75862,-1.4784974,3.0,High Pass,"[56.1, 11.2]",40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.907
c67b941f-23a8-45a9-b46e-dc978e5f664b,33,1,00:00:33.210,0,33,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['bc3ad29d-a94c-4040-ba8e-32a7c73eb9c9'],"[56.1, 11.2]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.21
34281189-4b44-444d-9606-974ee6b98b81,34,1,00:00:33.210,0,33,2,0.4478,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['c67b941f-23a8-45a9-b46e-dc978e5f664b', 'df51edf9-d4f2-4f4a-ba48-3c6e72366478']","[56.1, 11.2]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[56.8, 10.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.21
df51edf9-d4f2-4f4a-ba48-3c6e72366478,35,1,00:00:33.658,0,33,2,1.8043,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['a83d4395-6608-4b32-9a0a-eab0741eaba2'],"[56.8, 10.9]",5211.0,Jordi Alba Ramos,6.0,Left Back,5216.0,Andrés Iniesta Luján,22.671568,0.20431587,1.0,Ground Pass,"[79.0, 15.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.658
a83d4395-6608-4b32-9a0a-eab0741eaba2,36,1,00:00:35.462,0,35,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['df51edf9-d4f2-4f4a-ba48-3c6e72366478'],"[79.0, 15.5]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.462
5cdd5dfa-b246-4896-adbc-a484a1188c05,37,1,00:00:35.462,0,35,2,1.3334,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['0b40ef5e-ca93-485a-8ac3-550622eae004', 'a83d4395-6608-4b32-9a0a-eab0741eaba2', 'eb82c1ff-081e-4901-9db4-4fc044740e37']","[79.0, 15.5]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,"[84.1, 16.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.462
eb82c1ff-081e-4901-9db4-4fc044740e37,38,1,00:00:36.172,0,36,2,0.691256,17,Pressure,217,Barcelona,9,From Kick Off,219,RC Deportivo La Coruña,,,"['0b40ef5e-ca93-485a-8ac3-550622eae004', '5cdd5dfa-b246-4896-adbc-a484a1188c05']","[37.4, 61.3]",23806.0,Alejandro Bergantiños García,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.172
0b40ef5e-ca93-485a-8ac3-550622eae004,39,1,00:00:36.795,0,36,2,1.7698,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['dd5ac812-db7d-4db6-974f-58f16b521bec', 'eb82c1ff-081e-4901-9db4-4fc044740e37']","[84.1, 16.6]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,5246.0,Luis Alberto Suárez Díaz,24.424578,0.29067248,1.0,Ground Pass,"[107.5, 23.6]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.795
b410e22a-063b-48b2-a9ff-2b518b4100c6,40,1,00:00:38.264,0,38,2,0.673816,17,Pressure,217,Barcelona,9,From Kick Off,219,RC Deportivo La Coruña,,,"['2721909b-055f-4ae5-9412-1d8954f27a0c', '2d6c12d1-2f31-444e-a2ef-eedee7e330e1', 'dd5ac812-db7d-4db6-974f-58f16b521bec']","[15.7, 55.8]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.264
dd5ac812-db7d-4db6-974f-58f16b521bec,41,1,00:00:38.565,0,38,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['0b40ef5e-ca93-485a-8ac3-550622eae004', 'b410e22a-063b-48b2-a9ff-2b518b4100c6']","[107.5, 23.6]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.565
