id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,counterpress,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,foul_won_defensive,interception_outcome_id,interception_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,dribble_overrun,dribble_outcome_id,dribble_outcome_name,pass_aerial_won,foul_committed_type_id,foul_committed_type_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_no_touch,out,foul_committed_advantage,foul_won_advantage,miscontrol_aerial_won,pass_technique_id,pass_technique_name,pass_through_ball,pass_inswinging,clearance_head,clearance_aerial_won,pass_cross,pass_outswinging,clearance_left_foot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_deflected,shot_aerial_won,shot_one_on_one,foul_committed_card_id,foul_committed_card_name,ball_recovery_recovery_failure,pass_miscommunication,block_deflection,bad_behaviour_card_id,bad_behaviour_card_name,injury_stoppage_in_chain,pass_goal_assist,foul_committed_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_penalty,foul_won_penalty,timestamp_seconds
bfff84ec-168e-4fe6-a8d4-dc1b66fb5b73,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,217,Barcelona,1,Regular Play,217,Barcelona,433.0,"[{'player': {'id': 4691, 'name': 'Claudio Andrés Bravo Muñoz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 6}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
44be95b2-6799-4864-a60b-8886397359fd,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,217,Barcelona,1,Regular Play,222,Villarreal,451.0,"[{'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6827, 'name': 'Daniele Bonera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6828, 'name': 'Jaume Vicent Costa Jordá'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 19}, {'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 18}, {'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8eb070a8-182c-4312-a8e5-6736587d0f25,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,217,Barcelona,1,Regular Play,222,Villarreal,,,['05bfc29c-96d0-4df5-9dd4-bb5f8a9fdbb5'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
05bfc29c-96d0-4df5-9dd4-bb5f8a9fdbb5,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,217,Barcelona,1,Regular Play,217,Barcelona,,,['8eb070a8-182c-4312-a8e5-6736587d0f25'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
79df2e38-1116-4691-a05e-9eed66ae8166,5,1,00:00:00.495,0,0,2,0.514528,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['c3bbe711-fe26-4fd3-8043-152c97dbb441'],True,"[60.0, 40.0]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,5246.0,Luis Alberto Suárez Díaz,1.4317821,1.359703,1.0,Ground Pass,"[60.3, 41.4]",65.0,Kick Off,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.495
c3bbe711-fe26-4fd3-8043-152c97dbb441,6,1,00:00:01.009,0,1,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['79df2e38-1116-4691-a05e-9eed66ae8166'],,"[60.3, 41.4]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.009
87744661-036b-4fca-8cab-fb8249947ca6,7,1,00:00:01.009,0,1,2,1.347026,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['1b4332cc-dde3-41ce-b281-84747d9de041'],True,"[61.3, 41.0]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,5203.0,Sergio Busquets i Burgos,13.516287,-2.8643093,1.0,Ground Pass,"[48.3, 37.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.009
1b4332cc-dde3-41ce-b281-84747d9de041,8,1,00:00:02.356,0,2,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['87744661-036b-4fca-8cab-fb8249947ca6'],,"[48.3, 37.3]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.356
83724bec-9f29-4a59-ad8e-aaceb3349a4c,9,1,00:00:05.260,0,5,2,0.990257,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['a9d049b2-11df-4777-b484-a8c4c0fd6046'],,"[50.6, 37.5]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5216.0,Andrés Iniesta Luján,8.287943,-0.845156,1.0,Ground Pass,"[56.1, 31.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.26
a9d049b2-11df-4777-b484-a8c4c0fd6046,10,1,00:00:06.250,0,6,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['83724bec-9f29-4a59-ad8e-aaceb3349a4c'],,"[56.1, 31.3]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25
d903d5df-ef0a-440b-a844-46c3bf682a19,11,1,00:00:06.250,0,6,2,1.743705,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['04c116a3-3723-4f35-8705-bef67e9dd8af'],,"[56.1, 31.3]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,10609.0,Jérémy Mathieu,15.368799,-2.1804562,1.0,Ground Pass,"[47.3, 18.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25
04c116a3-3723-4f35-8705-bef67e9dd8af,12,1,00:00:07.994,0,7,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['d903d5df-ef0a-440b-a844-46c3bf682a19'],,"[47.3, 18.7]",10609.0,Jérémy Mathieu,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.994
c593ccd9-b311-4f58-80e5-7c85fc39333b,13,1,00:00:07.994,0,7,2,1.822144,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['04c116a3-3723-4f35-8705-bef67e9dd8af', '47df1102-b285-4a6a-961c-4ec03d138a63']",,"[47.3, 18.7]",10609.0,Jérémy Mathieu,5.0,Left Center Back,,,,,,,,,,,,"[43.6, 19.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.994
47df1102-b285-4a6a-961c-4ec03d138a63,14,1,00:00:09.816,0,9,2,1.864857,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['32adcbdf-2057-4f57-ab7c-8e802d5bc1fe'],,"[43.6, 19.8]",10609.0,Jérémy Mathieu,5.0,Left Center Back,5213.0,Gerard Piqué Bernabéu,32.038258,1.6928284,1.0,Ground Pass,"[39.7, 51.6]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.816
32adcbdf-2057-4f57-ab7c-8e802d5bc1fe,15,1,00:00:11.681,0,11,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['47df1102-b285-4a6a-961c-4ec03d138a63'],,"[39.7, 51.6]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.681
d5b0f2a6-2372-4942-9486-4b2391f5d833,16,1,00:00:11.681,0,11,2,1.851724,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['32adcbdf-2057-4f57-ab7c-8e802d5bc1fe', 'f7e0dd86-3ac4-41cd-bc5f-43fff41a8a93']",,"[39.7, 51.6]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[42.5, 52.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.681
f7e0dd86-3ac4-41cd-bc5f-43fff41a8a93,17,1,00:00:13.533,0,13,2,1.235527,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['cb67d190-6cd9-47dd-9153-298d09e3eff3'],,"[42.5, 52.2]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,5203.0,Sergio Busquets i Burgos,17.477413,-0.8826514,1.0,Ground Pass,"[53.6, 38.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.533
cb67d190-6cd9-47dd-9153-298d09e3eff3,18,1,00:00:14.768,0,14,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['f7e0dd86-3ac4-41cd-bc5f-43fff41a8a93'],,"[53.6, 38.7]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.768
58ec7cbb-2256-4f82-b157-a1db5862f94c,19,1,00:00:14.768,0,14,2,1.563508,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['d55cd60d-5c8b-42cb-bd75-1921e7e8add3'],,"[53.6, 38.7]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,10609.0,Jérémy Mathieu,17.786793,-2.1276078,1.0,Ground Pass,"[44.2, 23.6]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.768
d55cd60d-5c8b-42cb-bd75-1921e7e8add3,20,1,00:00:16.332,0,16,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['58ec7cbb-2256-4f82-b157-a1db5862f94c'],,"[44.2, 23.6]",10609.0,Jérémy Mathieu,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.332
e9a9d25a-44d8-4d48-8fa1-702e648d3ca6,21,1,00:00:16.332,0,16,2,1.665234,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['c9e92de4-4cc5-4be1-8e6c-d40cbbd6b26c', 'd55cd60d-5c8b-42cb-bd75-1921e7e8add3']",,"[44.2, 23.6]",10609.0,Jérémy Mathieu,5.0,Left Center Back,,,,,,,,,,,,"[50.2, 24.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.332
c9e92de4-4cc5-4be1-8e6c-d40cbbd6b26c,22,1,00:00:17.997,0,17,2,1.297568,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['5dcaee40-9cee-4106-838f-fd4a670b5545'],,"[50.2, 24.3]",10609.0,Jérémy Mathieu,5.0,Left Center Back,5211.0,Jordi Alba Ramos,21.80023,-1.2824152,1.0,Ground Pass,"[56.4, 3.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.997
5dcaee40-9cee-4106-838f-fd4a670b5545,23,1,00:00:19.295,0,19,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['c9e92de4-4cc5-4be1-8e6c-d40cbbd6b26c'],,"[56.4, 3.4]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.295
0bc9a7ab-1e99-4091-901b-59b7a65ff275,24,1,00:00:19.295,0,19,2,0.826775,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['5dcaee40-9cee-4106-838f-fd4a670b5545', '6a012836-fa33-4f70-a0c5-b8959886f836']",,"[56.4, 3.4]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[58.2, 3.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.295
6a012836-fa33-4f70-a0c5-b8959886f836,25,1,00:00:20.121,0,20,2,1.001811,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['fb944b2e-ed9d-4590-9932-8cbc7fa4b974'],,"[58.2, 3.7]",5211.0,Jordi Alba Ramos,6.0,Left Back,5216.0,Andrés Iniesta Luján,21.35275,1.1511455,1.0,Ground Pass,"[66.9, 23.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.121
fb944b2e-ed9d-4590-9932-8cbc7fa4b974,26,1,00:00:21.123,0,21,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['6a012836-fa33-4f70-a0c5-b8959886f836'],,"[66.9, 23.2]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.123
00c98036-bb4d-4bee-9063-12c0ac006ecd,27,1,00:00:21.123,0,21,2,3.364858,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['4ed8e761-5200-40e4-ace7-73d0df6a3505', 'fb944b2e-ed9d-4590-9932-8cbc7fa4b974']",,"[66.9, 23.2]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,"[66.3, 8.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.123
4ed8e761-5200-40e4-ace7-73d0df6a3505,28,1,00:00:24.488,0,24,2,0.977889,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['473a7bb0-dcd6-44a3-a215-4ec6a488b663'],,"[66.3, 8.1]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,4320.0,Neymar da Silva Santos Junior,6.276942,-1.1784562,1.0,Ground Pass,"[68.7, 2.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.488
473a7bb0-dcd6-44a3-a215-4ec6a488b663,29,1,00:00:25.466,0,25,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['4ed8e761-5200-40e4-ace7-73d0df6a3505'],,"[68.7, 2.3]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.466
36ae6e0c-5c62-4746-9404-600b870f8bc1,30,1,00:00:25.466,0,25,2,0.04,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['2cadc2d7-8a41-408a-9851-3590a7022ad5', '473a7bb0-dcd6-44a3-a215-4ec6a488b663']",,"[68.7, 2.3]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,"[68.9, 2.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.466
2cadc2d7-8a41-408a-9851-3590a7022ad5,31,1,00:00:25.506,0,25,2,1.108914,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['7567c49a-4c00-4371-b627-d5bbab2eb4dc'],,"[68.9, 2.3]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,5211.0,Jordi Alba Ramos,11.627554,3.0727363,1.0,Ground Pass,"[57.3, 3.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.506
7567c49a-4c00-4371-b627-d5bbab2eb4dc,32,1,00:00:26.615,0,26,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['2cadc2d7-8a41-408a-9851-3590a7022ad5'],,"[57.3, 3.1]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.615
6b43d21e-6936-4152-8eb8-669b890a0e5c,33,1,00:00:26.615,0,26,2,0.806782,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['7567c49a-4c00-4371-b627-d5bbab2eb4dc', 'ffee973c-f8dc-4a96-8f46-76aa68919251']",,"[57.3, 3.1]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[57.3, 3.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.615
ffee973c-f8dc-4a96-8f46-76aa68919251,34,1,00:00:27.422,0,27,2,1.185802,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['ca1d357d-530d-473a-9249-06e02701feff'],,"[57.3, 3.9]",5211.0,Jordi Alba Ramos,6.0,Left Back,10609.0,Jérémy Mathieu,21.243351,2.4094772,1.0,Ground Pass,"[41.5, 18.1]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.422
ca1d357d-530d-473a-9249-06e02701feff,35,1,00:00:28.607,0,28,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['ffee973c-f8dc-4a96-8f46-76aa68919251'],,"[41.5, 18.1]",10609.0,Jérémy Mathieu,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.607
a08b2623-320a-47ab-9c38-35fb8686e4b8,36,1,00:00:28.607,0,28,2,1.291326,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['41891f51-57f2-4f74-b837-3aa6b0af3938', 'ca1d357d-530d-473a-9249-06e02701feff']",,"[41.5, 18.1]",10609.0,Jérémy Mathieu,5.0,Left Center Back,,,,,,,,,,,,"[43.4, 21.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.607
41891f51-57f2-4f74-b837-3aa6b0af3938,37,1,00:00:29.899,0,29,2,1.938538,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['81a375ff-9b2e-46a3-b96b-d96b62ba69bb'],,"[43.4, 21.2]",10609.0,Jérémy Mathieu,5.0,Left Center Back,5213.0,Gerard Piqué Bernabéu,32.05636,1.6301017,1.0,Ground Pass,"[41.5, 53.2]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.899
81a375ff-9b2e-46a3-b96b-d96b62ba69bb,38,1,00:00:31.837,0,31,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['41891f51-57f2-4f74-b837-3aa6b0af3938'],,"[41.5, 53.2]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.837
d6f581b8-664d-4e8e-a755-469e42b41413,39,1,00:00:31.837,0,31,2,4.637432,43,Carry,217,Barcelona,9,From Kick Off,217,Barcelona,,,"['81a375ff-9b2e-46a3-b96b-d96b62ba69bb', 'bb6b8998-56a7-4124-b6f1-38dac84435d5']",,"[41.5, 53.2]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[56.4, 55.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.837
bb6b8998-56a7-4124-b6f1-38dac84435d5,40,1,00:00:36.475,0,36,2,2.978688,30,Pass,217,Barcelona,9,From Kick Off,217,Barcelona,,,['059335c5-1135-4d44-bcff-526ea7b69d74'],,"[56.4, 55.4]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,5211.0,Jordi Alba Ramos,55.593616,-1.3384697,3.0,High Pass,"[69.2, 1.3]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.475
059335c5-1135-4d44-bcff-526ea7b69d74,41,1,00:00:39.453,0,39,2,,42,Ball Receipt*,217,Barcelona,9,From Kick Off,217,Barcelona,,,['bb6b8998-56a7-4124-b6f1-38dac84435d5'],,"[69.2, 1.3]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.453
