id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,duel_outcome_id,duel_outcome_name,pass_switch,interception_outcome_id,interception_outcome_name,pass_deflected,dribble_outcome_id,dribble_outcome_name,off_camera,ball_recovery_recovery_failure,pass_no_touch,out,miscontrol_aerial_won,pass_cross,goalkeeper_end_location,foul_won_defensive,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,dribble_nutmeg,dribble_overrun,pass_technique_id,pass_technique_name,pass_inswinging,50_50_outcome_id,50_50_outcome_name,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,clearance_head,pass_outswinging,shot_aerial_won,foul_committed_advantage,foul_won_advantage,clearance_aerial_won,clearance_left_foot,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,shot_deflected,block_deflection,pass_goal_assist,shot_one_on_one,foul_committed_type_id,foul_committed_type_name,pass_straight,pass_through_ball,timestamp_seconds
1f10f5a8-bdf9-4600-a099-dabc5e5dcf7e,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,216,Getafe,1,Regular Play,216,Getafe,451.0,"[{'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 220761, 'name': 'Miguel Ángel Muñoz Alonso'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 35}, {'player': {'id': 27403, 'name': 'Santiago Vergini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 6856, 'name': 'Carlos Martín Vigaray'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6907, 'name': 'Pedro León Sánchez Gil'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 14}, {'player': {'id': 11675, 'name': 'Moisés Gómez Bordonado'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 6736, 'name': 'Álvaro Medrán Just'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 23}, {'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1eed0eef-cc0b-4b99-bd41-54e9e9c78c75,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,216,Getafe,1,Regular Play,207,Valencia,4141.0,"[{'player': {'id': 25144, 'name': 'Diego Alves Carreira'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 4406, 'name': 'Aymen Abdennour'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 26780, 'name': 'Guilherme Magdalena Siqueira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 6}, {'player': {'id': 5741, 'name': 'Enzo Nicolás Pérez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 5718, 'name': 'Rodrigo Moreno Machado'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 17}, {'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 21}, {'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
f3f30873-04e1-4127-9287-fa7300afade7,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,216,Getafe,1,Regular Play,207,Valencia,,,['9b8f8047-ecba-426a-ba01-5cd1fc61a8da'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
9b8f8047-ecba-426a-ba01-5cd1fc61a8da,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,216,Getafe,1,Regular Play,216,Getafe,,,['f3f30873-04e1-4127-9287-fa7300afade7'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5e73ab17-42be-47ac-8e9e-40f6f0d96b19,5,1,00:00:00.384,0,0,2,0.476173,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['81d3e67c-ebff-43be-bb6a-ef1066869a2d'],"[61.0, 40.1]",24035.0,Álvaro Vázquez García,23.0,Center Forward,11675.0,Moisés Gómez Bordonado,2.302173,-1.5273454,1.0,Ground Pass,"[61.1, 37.8]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384
81d3e67c-ebff-43be-bb6a-ef1066869a2d,6,1,00:00:00.860,0,0,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['5e73ab17-42be-47ac-8e9e-40f6f0d96b19'],"[61.1, 37.8]",11675.0,Moisés Gómez Bordonado,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86
035ea296-44b5-4d40-ac4e-4fd9097c8c12,7,1,00:00:00.860,0,0,2,0.59705,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['f4386777-23fd-4eb0-a0fd-a0ccac1c248c'],"[60.8, 37.8]",11675.0,Moisés Gómez Bordonado,13.0,Right Center Midfield,6745.0,Mehdi Lacen,6.574192,2.6847477,1.0,Ground Pass,"[54.9, 40.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86
f4386777-23fd-4eb0-a0fd-a0ccac1c248c,8,1,00:00:01.457,0,1,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['035ea296-44b5-4d40-ac4e-4fd9097c8c12'],"[54.9, 40.7]",6745.0,Mehdi Lacen,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.457
02b5cf06-e8ab-45a9-8565-30bdeff7bd4b,9,1,00:00:01.457,0,1,2,0.950307,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['6d289c71-3501-4b69-bf79-0eeb97a6fd22', 'f4386777-23fd-4eb0-a0fd-a0ccac1c248c']","[54.9, 40.7]",6745.0,Mehdi Lacen,10.0,Center Defensive Midfield,,,,,,,,,,,,"[53.9, 40.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.457
6d289c71-3501-4b69-bf79-0eeb97a6fd22,10,1,00:00:02.407,0,2,2,1.753072,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['0a736ed5-1be0-4b45-8c92-6247027c866c'],"[53.9, 40.3]",6745.0,Mehdi Lacen,10.0,Center Defensive Midfield,6627.0,Damián Nicolás Suárez Suárez,27.594383,-2.1155663,1.0,Ground Pass,"[39.6, 16.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.407
0a736ed5-1be0-4b45-8c92-6247027c866c,11,1,00:00:04.160,0,4,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['6d289c71-3501-4b69-bf79-0eeb97a6fd22'],"[39.6, 16.7]",6627.0,Damián Nicolás Suárez Suárez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.16
ab0f3000-89ff-4528-998c-e1c94e2b731a,12,1,00:00:04.160,0,4,2,1.35869,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['0a736ed5-1be0-4b45-8c92-6247027c866c', '3f344705-4fdd-476f-b645-c0095fc21c37']","[39.6, 16.7]",6627.0,Damián Nicolás Suárez Suárez,6.0,Left Back,,,,,,,,,,,,"[41.2, 16.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.16
3f344705-4fdd-476f-b645-c0095fc21c37,13,1,00:00:05.519,0,5,2,0.089229,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['df75c670-4da5-41ea-923d-f132a762fe3a'],"[41.2, 16.6]",6627.0,Damián Nicolás Suárez Suárez,6.0,Left Back,,,3.0,0.6435011,2.0,Low Pass,"[43.6, 18.4]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.519
df75c670-4da5-41ea-923d-f132a762fe3a,14,1,00:00:05.608,0,5,2,0.0,6,Block,216,Getafe,9,From Kick Off,207,Valencia,,,['3f344705-4fdd-476f-b645-c0095fc21c37'],"[76.5, 61.7]",5718.0,Rodrigo Moreno Machado,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.608
1c73884a-dbef-4292-bcdd-1b48602392e7,15,1,00:00:07.365,0,7,3,0.0,2,Ball Recovery,207,Valencia,1,Regular Play,207,Valencia,,,,"[85.8, 44.9]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.365
a3328211-ccfc-48d2-9301-75cb2c687eb1,16,1,00:00:07.365,0,7,3,0.793075,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['1c73884a-dbef-4292-bcdd-1b48602392e7', '874f7492-a0c9-4399-b24f-92d8a64e2b28']","[85.8, 44.9]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,"[89.4, 45.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.365
874f7492-a0c9-4399-b24f-92d8a64e2b28,17,1,00:00:08.158,0,8,3,1.35061,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['14928428-aaa7-42ef-a58a-f98bbd5985cd'],"[89.4, 45.6]",6402.0,Francisco Alcácer García,23.0,Center Forward,5718.0,Rodrigo Moreno Machado,20.56429,0.5529293,1.0,Ground Pass,"[106.9, 56.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.158
14928428-aaa7-42ef-a58a-f98bbd5985cd,18,1,00:00:09.508,0,9,3,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['874f7492-a0c9-4399-b24f-92d8a64e2b28'],"[106.9, 56.4]",5718.0,Rodrigo Moreno Machado,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.508
f5858fc4-38d2-49d1-b613-40a876a1263f,19,1,00:00:09.508,0,9,3,0.400246,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['14928428-aaa7-42ef-a58a-f98bbd5985cd', '638d6b0e-5105-4f95-a95b-4a4b59f32f1c']","[106.9, 56.4]",5718.0,Rodrigo Moreno Machado,12.0,Right Midfield,,,,,,,,,,,,"[108.4, 56.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.508
638d6b0e-5105-4f95-a95b-4a4b59f32f1c,20,1,00:00:09.909,0,9,3,1.045649,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['9bf3b0a9-3782-4f28-9066-c9fc986cb787'],"[108.4, 56.6]",5718.0,Rodrigo Moreno Machado,12.0,Right Midfield,6402.0,Francisco Alcácer García,9.740637,-1.9055332,1.0,Ground Pass,"[105.2, 47.4]",40.0,Right Foot,,,,,,4b401a9e-6829-4ab4-ac0e-ef23d00fba34,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.909
9bf3b0a9-3782-4f28-9066-c9fc986cb787,21,1,00:00:10.944,0,10,3,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['638d6b0e-5105-4f95-a95b-4a4b59f32f1c'],"[105.2, 47.4]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.944
4b401a9e-6829-4ab4-ac0e-ef23d00fba34,22,1,00:00:10.944,0,10,3,0.481889,16,Shot,207,Valencia,1,Regular Play,207,Valencia,,,['2eed2f5c-56fc-4ab1-9801-ccbf8c3ff1de'],"[104.0, 48.5]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,0.08311969,"[118.1, 42.7, 0.2]",638d6b0e-5105-4f95-a95b-4a4b59f32f1c,100.0,Saved,True,93.0,Normal,40.0,Right Foot,87.0,Open Play,"[{'location': [118.4, 42.4], 'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.4, 57.5], 'player': {'id': 5718, 'name': 'Rodrigo Moreno Machado'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [114.1, 54.2], 'player': {'id': 6856, 'name': 'Carlos Martín Vigaray'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.9, 46.1], 'player': {'id': 27403, 'name': 'Santiago Vergini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.5, 52.7], 'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.8, 39.2], 'player': {'id': 220761, 'name': 'Miguel Ángel Muñoz Alonso'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.8, 47.6], 'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.944
2eed2f5c-56fc-4ab1-9801-ccbf8c3ff1de,23,1,00:00:11.426,0,11,3,0.0,23,Goal Keeper,207,Valencia,1,Regular Play,216,Getafe,,,['4b401a9e-6829-4ab4-ac0e-ef23d00fba34'],"[1.7, 37.7]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,Both Hands,44.0,Set,46.0,Standing,33.0,Shot Saved,15.0,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.426
bf8a0712-d6ec-4444-b0f6-b7800261313b,24,1,00:00:27.425,0,27,4,3.457149,30,Pass,216,Getafe,8,From Keeper,216,Getafe,,,"['09a96f23-fd9b-40e2-84f8-01daf911a53f', '86d9cb3f-388c-4cd2-a46c-675913140a0b']","[16.5, 45.7]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,6907.0,Pedro León Sánchez Gil,62.546062,0.5445324,3.0,High Pass,"[70.0, 78.1]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.425
86d9cb3f-388c-4cd2-a46c-675913140a0b,25,1,00:00:30.882,0,30,4,,42,Ball Receipt*,216,Getafe,8,From Keeper,216,Getafe,,,['bf8a0712-d6ec-4444-b0f6-b7800261313b'],"[68.3, 78.0]",6907.0,Pedro León Sánchez Gil,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.882
b81fdbcb-2d05-48da-8569-37445ae0ec3a,26,1,00:00:30.882,0,30,4,0.0,4,Duel,216,Getafe,8,From Keeper,216,Getafe,,,['09a96f23-fd9b-40e2-84f8-01daf911a53f'],"[70.0, 78.1]",6907.0,Pedro León Sánchez Gil,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.882
09a96f23-fd9b-40e2-84f8-01daf911a53f,27,1,00:00:30.882,0,30,5,1.567602,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,"['b81fdbcb-2d05-48da-8569-37445ae0ec3a', 'bf8a0712-d6ec-4444-b0f6-b7800261313b', 'f8a8dc70-6134-42be-9e64-78d45089fff3']","[50.1, 2.0]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,10802.0,André Filipe Tavares Gomes,9.042677,0.6678326,3.0,High Pass,"[57.2, 7.6]",,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.882
f8a8dc70-6134-42be-9e64-78d45089fff3,28,1,00:00:32.450,0,32,5,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['09a96f23-fd9b-40e2-84f8-01daf911a53f'],"[57.2, 7.6]",10802.0,André Filipe Tavares Gomes,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.45
40cd7652-158e-4b22-9615-37b6b643d565,29,1,00:00:32.459,0,32,5,1.340873,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,['f59f2fae-b72e-4c87-b113-0c2bd7d56a24'],"[57.2, 7.6]",10802.0,André Filipe Tavares Gomes,16.0,Left Midfield,,,13.861096,3.047667,2.0,Low Pass,"[43.4, 8.9]",37.0,Head,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.459
f59f2fae-b72e-4c87-b113-0c2bd7d56a24,30,1,00:00:33.800,0,33,5,0.0,2,Ball Recovery,207,Valencia,8,From Keeper,216,Getafe,,,['40cd7652-158e-4b22-9615-37b6b643d565'],"[76.7, 71.2]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8
b1ab559c-349d-4a79-9839-87025af7e411,31,1,00:00:33.800,0,33,5,1.489871,43,Carry,207,Valencia,8,From Keeper,216,Getafe,,,"['361a2542-57df-4baf-a767-1f889f76afb5', 'f59f2fae-b72e-4c87-b113-0c2bd7d56a24', 'f827dfaf-eb93-4c59-91b6-114e671f894a']","[76.7, 71.2]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,"[76.9, 70.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8
f827dfaf-eb93-4c59-91b6-114e671f894a,32,1,00:00:34.442,0,34,5,0.56917,17,Pressure,207,Valencia,8,From Keeper,207,Valencia,,,['b1ab559c-349d-4a79-9839-87025af7e411'],"[43.6, 11.4]",6751.0,Javier Fuego Martínez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.442
361a2542-57df-4baf-a767-1f889f76afb5,33,1,00:00:35.290,0,35,5,0.0,3,Dispossessed,207,Valencia,8,From Keeper,216,Getafe,,,['2edb2fbf-2e35-46be-a32a-aeb2d209bd2e'],"[76.9, 70.6]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.29
2edb2fbf-2e35-46be-a32a-aeb2d209bd2e,34,1,00:00:35.290,0,35,5,0.0,4,Duel,207,Valencia,8,From Keeper,207,Valencia,,,['361a2542-57df-4baf-a767-1f889f76afb5'],"[43.2, 9.5]",6751.0,Javier Fuego Martínez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,11.0,Tackle,,True,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.29
ddec0bdb-d6a7-4c56-81ca-1d752e367d6a,35,1,00:00:36.652,0,36,5,1.08778,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,['a3271914-0e44-4d6a-943c-a54fd55a14df'],"[34.9, 11.3]",4406.0,Aymen Abdennour,5.0,Left Center Back,26780.0,Guilherme Magdalena Siqueira,10.119288,-1.2490457,1.0,Ground Pass,"[38.1, 1.7]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.652
a3271914-0e44-4d6a-943c-a54fd55a14df,36,1,00:00:37.740,0,37,5,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['ddec0bdb-d6a7-4c56-81ca-1d752e367d6a'],"[38.1, 1.7]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.74
99418e9f-d69b-47cc-8c8f-383591aece3e,37,1,00:00:37.740,0,37,5,1.340882,43,Carry,207,Valencia,8,From Keeper,207,Valencia,,,"['6cde7215-01c3-4b76-8cc0-6be940e5338d', 'a3271914-0e44-4d6a-943c-a54fd55a14df', 'b97ff1cf-2451-49b0-a92c-8627e0dc0f09']","[38.1, 1.7]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,"[40.5, 1.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.74
6cde7215-01c3-4b76-8cc0-6be940e5338d,38,1,00:00:38.566,0,38,5,0.733413,17,Pressure,207,Valencia,8,From Keeper,216,Getafe,,,"['99418e9f-d69b-47cc-8c8f-383591aece3e', 'b97ff1cf-2451-49b0-a92c-8627e0dc0f09']","[82.1, 75.4]",6907.0,Pedro León Sánchez Gil,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.566
b97ff1cf-2451-49b0-a92c-8627e0dc0f09,39,1,00:00:39.081,0,39,5,1.321677,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,"['2c5c59a0-29d9-44a5-b7d2-2f1d8cde8894', '6cde7215-01c3-4b76-8cc0-6be940e5338d']","[40.5, 1.1]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,4406.0,Aymen Abdennour,13.879842,2.6295958,1.0,Ground Pass,"[28.4, 7.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.081
