id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,foul_won_defensive,off_camera,pass_switch,counterpress,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,duel_type_id,duel_type_name,pass_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,out,pass_technique_id,pass_technique_name,pass_outswinging,clearance_head,duel_outcome_id,duel_outcome_name,foul_committed_advantage,foul_won_advantage,pass_cross,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,foul_committed_card_id,foul_committed_card_name,dribble_outcome_id,dribble_outcome_name,goalkeeper_outcome_id,goalkeeper_outcome_name,miscontrol_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,dribble_nutmeg,pass_goal_assist,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,clearance_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_inswinging,pass_through_ball,shot_one_on_one,block_offensive,pass_miscommunication,pass_cut_back,shot_saved_to_post,goalkeeper_shot_saved_to_post,timestamp_seconds
cf9b3e39-987c-41e6-af35-4ea58f2b714c,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,208,Las Palmas,1,Regular Play,208,Las Palmas,442.0,"[{'player': {'id': 26753, 'name': 'Javier Varas Herrera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 7906, 'name': 'David Simón Rodríguez Santana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 8440, 'name': 'Aythami Artiles Oliva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 16}, {'player': {'id': 7907, 'name': 'Pedro Bigas Rigo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 26448, 'name': 'Javier Garrido Behovide'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 22}, {'player': {'id': 3610, 'name': 'Roque Mesa Quevedo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 6929, 'name': 'José Vicente Gómez Umpiérrez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6608, 'name': 'Nabil El Zhar'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 25}, {'player': {'id': 10755, 'name': 'Jonathan Viera Ramos'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 20}, {'player': {'id': 6928, 'name': 'Pedro Taunausú Domínguez Placeres'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 24}, {'player': {'id': 8167, 'name': 'Sergio Ezequiel Araújo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
a6c65790-bd3b-4d97-8c98-e900daff8131,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,208,Las Palmas,1,Regular Play,210,Real Sociedad,4231.0,"[{'player': {'id': 6694, 'name': 'Gerónimo Rulli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 8724, 'name': 'Carlos Martínez Díez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 16539, 'name': 'Diego Antonio Reyes Rosales'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 6665, 'name': 'Íñigo Martínez Berridi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 3023, 'name': 'Yuri Berchiche Izeta'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 6633, 'name': 'Markel Bergara Larrañaga'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6671, 'name': 'Asier Illarramendi Andonegi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6690, 'name': 'Xabier Prieto Argarate'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 5560, 'name': 'Carlos Alberto Vela Garrido'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 11}, {'player': {'id': 6740, 'name': 'Gonzalo Castro Irizábal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 18}, {'player': {'id': 6677, 'name': 'Imanol Agirretxe Arruti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
e6f49895-9468-46c5-9c93-cd8ce998a84b,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['aced0de7-230b-4e70-96c1-c0a91a538222'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
aced0de7-230b-4e70-96c1-c0a91a538222,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,208,Las Palmas,1,Regular Play,210,Real Sociedad,,,['e6f49895-9468-46c5-9c93-cd8ce998a84b'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
9bb85bc7-4871-4d6e-87f0-6e813a0978d2,5,1,00:00:00.991,0,0,2,0.331457,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['19ff52e6-b1c3-423e-b8c0-1db04df4e73c'],"[61.0, 40.1]",6928.0,Pedro Taunausú Domínguez Placeres,22.0,Right Center Forward,8167.0,Sergio Ezequiel Araújo,5.1662364,1.8251644,1.0,Ground Pass,"[59.7, 45.1]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.991
19ff52e6-b1c3-423e-b8c0-1db04df4e73c,6,1,00:00:01.322,0,1,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['9bb85bc7-4871-4d6e-87f0-6e813a0978d2'],"[59.7, 45.1]",8167.0,Sergio Ezequiel Araújo,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.322
417f672e-7d88-4f65-9d21-6375c74f90f9,7,1,00:00:01.322,0,1,2,0.555562,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['19ff52e6-b1c3-423e-b8c0-1db04df4e73c', 'cc97822f-0021-4e7b-a7b7-04ea99ab0e28']","[59.7, 45.1]",8167.0,Sergio Ezequiel Araújo,24.0,Left Center Forward,,,,,,,,,,,,"[59.5, 45.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.322
cc97822f-0021-4e7b-a7b7-04ea99ab0e28,8,1,00:00:01.878,0,1,2,2.126275,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['eced4925-82c0-451d-a1ac-caf9b7499fb9'],"[59.5, 45.7]",8167.0,Sergio Ezequiel Araújo,24.0,Left Center Forward,8440.0,Aythami Artiles Oliva,29.33428,3.0151236,1.0,Ground Pass,"[30.4, 49.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.878
eced4925-82c0-451d-a1ac-caf9b7499fb9,9,1,00:00:04.004,0,4,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['cc97822f-0021-4e7b-a7b7-04ea99ab0e28'],"[30.4, 49.4]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.004
e1c19032-0660-4b42-aca8-da4bbf4868fe,10,1,00:00:04.004,0,4,2,0.765318,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['0568f3b6-b00d-4940-9c69-92ff3f349711', 'eced4925-82c0-451d-a1ac-caf9b7499fb9']","[30.4, 49.4]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,"[30.4, 49.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.004
0568f3b6-b00d-4940-9c69-92ff3f349711,11,1,00:00:04.770,0,4,2,2.494329,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['a7dd1c24-c9ea-4db9-bc37-a7f1fe52b8a8'],"[30.4, 49.4]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,26753.0,Javier Varas Herrera,22.825424,-3.0009348,1.0,Ground Pass,"[7.8, 46.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.77
a7dd1c24-c9ea-4db9-bc37-a7f1fe52b8a8,12,1,00:00:07.264,0,7,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['0568f3b6-b00d-4940-9c69-92ff3f349711'],"[7.8, 46.2]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.264
d3891550-b072-4efe-b554-e058c3425358,13,1,00:00:07.264,0,7,2,0.857172,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['8c164221-06c4-4002-896d-675b8b3b3358', 'a7dd1c24-c9ea-4db9-bc37-a7f1fe52b8a8']","[7.8, 46.2]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,"[7.8, 46.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.264
8c164221-06c4-4002-896d-675b8b3b3358,14,1,00:00:08.121,0,8,2,3.037639,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['7a968c7a-4627-4591-9f10-62bb9cc06a24'],"[7.8, 46.2]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,6928.0,Pedro Taunausú Domínguez Placeres,51.73751,-0.114285804,3.0,High Pass,"[59.2, 40.3]",,,40.0,Right Foot,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.121
7a968c7a-4627-4591-9f10-62bb9cc06a24,15,1,00:00:11.159,0,11,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['8c164221-06c4-4002-896d-675b8b3b3358'],"[56.5, 40.3]",6928.0,Pedro Taunausú Domínguez Placeres,22.0,Right Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.159
f425ae13-93c6-4416-8e9f-b332cabba1cd,16,1,00:00:11.165,0,11,2,0.0,22,Foul Committed,208,Las Palmas,9,From Kick Off,210,Real Sociedad,,,['b0709eac-3910-4dcf-9558-4277c87ccebf'],"[71.7, 39.8]",6633.0,Markel Bergara Larrañaga,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.165
b0709eac-3910-4dcf-9558-4277c87ccebf,17,1,00:00:11.165,0,11,2,0.0,21,Foul Won,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['f425ae13-93c6-4416-8e9f-b332cabba1cd'],"[48.4, 40.3]",6928.0,Pedro Taunausú Domínguez Placeres,22.0,Right Center Forward,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.165
53c4c223-11d9-46e8-b4e9-11630728243a,18,1,00:00:20.143,0,20,3,0.977842,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['791fc9d2-ff76-4b96-9476-e581d1de8eaf'],"[48.4, 40.3]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,7906.0,David Simón Rodríguez Santana,42.27115,1.1283096,1.0,Ground Pass,"[66.5, 78.5]",62.0,Free Kick,40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.143
791fc9d2-ff76-4b96-9476-e581d1de8eaf,19,1,00:00:21.121,0,21,3,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['53c4c223-11d9-46e8-b4e9-11630728243a'],"[66.5, 78.5]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.121
a1c257ce-0a25-4b44-8ce5-bb301903fe3f,20,1,00:00:21.932,0,21,3,1.917889,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['6e8d94e3-10bb-4971-9f31-3a1d584746ab', '755cf55a-fd59-45db-9e0e-8d3c3579b54e']","[66.5, 78.5]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,6608.0,Nabil El Zhar,24.707287,-0.02428672,1.0,Ground Pass,"[91.2, 77.9]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.932
755cf55a-fd59-45db-9e0e-8d3c3579b54e,21,1,00:00:23.850,0,23,3,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['a1c257ce-0a25-4b44-8ce5-bb301903fe3f'],"[88.5, 76.6]",6608.0,Nabil El Zhar,12.0,Right Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.85
6e8d94e3-10bb-4971-9f31-3a1d584746ab,22,1,00:00:23.850,0,23,4,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['a1c257ce-0a25-4b44-8ce5-bb301903fe3f'],"[28.9, 2.2]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.85
c8044d20-52e1-439f-bafe-c3da63aaf59e,23,1,00:00:23.850,0,23,4,0.800103,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['6e8d94e3-10bb-4971-9f31-3a1d584746ab', '997d554f-2a29-42a6-abce-c4594f2ac195']","[28.9, 2.2]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,"[28.1, 2.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.85
997d554f-2a29-42a6-abce-c4594f2ac195,24,1,00:00:24.650,0,24,4,1.790594,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['7cb3a340-b4e1-4ccf-a2af-a404f1ced4bc'],"[28.1, 2.2]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,6677.0,Imanol Agirretxe Arruti,35.99472,0.34283707,3.0,High Pass,"[62.0, 14.3]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.65
7cb3a340-b4e1-4ccf-a2af-a404f1ced4bc,25,1,00:00:26.440,0,26,4,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['997d554f-2a29-42a6-abce-c4594f2ac195'],"[62.0, 14.3]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.44
7bd72ca9-f645-47d0-b940-25bd4e202c59,26,1,00:00:26.520,0,26,4,2.132549,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['06612496-7862-4e84-a235-9edb1f4dbe55'],"[62.0, 14.3]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,6740.0,Gonzalo Castro Irizábal,12.033287,-1.3016288,3.0,High Pass,"[65.2, 2.7]",,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.52
06612496-7862-4e84-a235-9edb1f4dbe55,27,1,00:00:28.653,0,28,4,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['7bd72ca9-f645-47d0-b940-25bd4e202c59'],"[65.2, 2.7]",6740.0,Gonzalo Castro Irizábal,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.653
416becfb-bafa-4cf7-a2ae-ed199ecc0ea4,28,1,00:00:28.653,0,28,4,2.824901,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['06612496-7862-4e84-a235-9edb1f4dbe55', '50cd3c6a-a9bf-4d8f-bbfe-63b0e8cec8ca', '55d23c79-49c5-468e-9bac-316f6c8be9d8']","[65.2, 2.7]",6740.0,Gonzalo Castro Irizábal,21.0,Left Wing,,,,,,,,,,,,"[78.6, 1.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.653
55d23c79-49c5-468e-9bac-316f6c8be9d8,29,1,00:00:30.700,0,30,4,0.84627,17,Pressure,210,Real Sociedad,1,Regular Play,208,Las Palmas,,,"['416becfb-bafa-4cf7-a2ae-ed199ecc0ea4', '50cd3c6a-a9bf-4d8f-bbfe-63b0e8cec8ca']","[44.4, 77.9]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7
50cd3c6a-a9bf-4d8f-bbfe-63b0e8cec8ca,30,1,00:00:31.478,0,31,4,4.003836,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['04ded003-c906-40ef-a179-78375b2c09ae', '55d23c79-49c5-468e-9bac-316f6c8be9d8', '71394d39-a9d1-4e72-a1b5-f75d97041ac9']","[78.6, 1.3]",6740.0,Gonzalo Castro Irizábal,21.0,Left Wing,6690.0,Xabier Prieto Argarate,60.463295,1.0686777,3.0,High Pass,"[107.7, 54.3]",,,38.0,Left Foot,,9.0,Incomplete,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.478
71394d39-a9d1-4e72-a1b5-f75d97041ac9,31,1,00:00:35.482,0,35,4,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['50cd3c6a-a9bf-4d8f-bbfe-63b0e8cec8ca'],"[107.1, 50.6]",6690.0,Xabier Prieto Argarate,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.482
04ded003-c906-40ef-a179-78375b2c09ae,32,1,00:00:35.482,0,35,5,4.003279,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['21839591-051f-496f-9e5f-e3d39ea24c9b', '50cd3c6a-a9bf-4d8f-bbfe-63b0e8cec8ca']","[12.4, 25.8]",26448.0,Javier Garrido Behovide,6.0,Left Back,6928.0,Pedro Taunausú Domínguez Placeres,43.304157,-0.013855926,3.0,High Pass,"[55.7, 25.2]",66.0,Recovery,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.482
21839591-051f-496f-9e5f-e3d39ea24c9b,33,1,00:00:39.485,0,39,5,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['04ded003-c906-40ef-a179-78375b2c09ae'],"[55.7, 25.2]",6928.0,Pedro Taunausú Domínguez Placeres,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.485
1af63323-08d2-4214-9ad7-f0ae8af39b5e,34,1,00:00:39.565,0,39,5,1.223174,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['909abf17-795d-4009-864d-e372ea5d7a5b', 'de9637a7-a563-458e-bb70-d092f647cbb1']","[55.7, 25.2]",6928.0,Pedro Taunausú Domínguez Placeres,22.0,Right Center Forward,10755.0,Jonathan Viera Ramos,3.8483763,-0.42877802,2.0,Low Pass,"[59.2, 23.6]",,,37.0,Head,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.565
909abf17-795d-4009-864d-e372ea5d7a5b,35,1,00:00:40.788,0,40,5,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['1af63323-08d2-4214-9ad7-f0ae8af39b5e'],"[59.2, 20.4]",10755.0,Jonathan Viera Ramos,16.0,Left Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.788
de9637a7-a563-458e-bb70-d092f647cbb1,36,1,00:00:40.788,0,40,5,0.874416,30,Pass,208,Las Palmas,1,Regular Play,210,Real Sociedad,,,"['0193be8a-e202-4b43-9e08-acf5d25eba7d', '1af63323-08d2-4214-9ad7-f0ae8af39b5e', '5e103c8a-c982-4d75-816d-7a2cb9dda3d9']","[60.9, 56.5]",16539.0,Diego Antonio Reyes Rosales,3.0,Right Center Back,6665.0,Íñigo Martínez Berridi,6.041523,0.21687362,2.0,Low Pass,"[66.8, 57.8]",66.0,Recovery,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.788
0193be8a-e202-4b43-9e08-acf5d25eba7d,37,1,00:00:41.663,0,41,5,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,210,Real Sociedad,,,['de9637a7-a563-458e-bb70-d092f647cbb1'],"[66.5, 54.6]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.663
5e103c8a-c982-4d75-816d-7a2cb9dda3d9,38,1,00:00:41.663,0,41,5,0.0,2,Ball Recovery,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['de9637a7-a563-458e-bb70-d092f647cbb1'],"[53.3, 22.3]",8167.0,Sergio Ezequiel Araújo,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.663
aa146cd7-df5b-4171-a593-31a8b506427c,39,1,00:00:41.663,0,41,5,0.903677,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['3497dbca-ebdc-4ab8-9393-f0bf0b9a33dc', '5e103c8a-c982-4d75-816d-7a2cb9dda3d9', 'a57cbdcc-b6bc-47a6-bdbe-ad4e66e9c6f8']","[53.3, 22.3]",8167.0,Sergio Ezequiel Araújo,24.0,Left Center Forward,,,,,,,,,,,,"[54.4, 22.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.663
3497dbca-ebdc-4ab8-9393-f0bf0b9a33dc,40,1,00:00:41.688,0,41,5,0.969941,17,Pressure,208,Las Palmas,1,Regular Play,210,Real Sociedad,,,"['a57cbdcc-b6bc-47a6-bdbe-ad4e66e9c6f8', 'aa146cd7-df5b-4171-a593-31a8b506427c']","[66.5, 57.8]",6633.0,Markel Bergara Larrañaga,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.688
