id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,interception_outcome_id,interception_outcome_name,counterpress,dribble_outcome_id,dribble_outcome_name,pass_switch,off_camera,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_aerial_won,foul_committed_type_id,foul_committed_type_name,pass_through_ball,pass_technique_id,pass_technique_name,duel_outcome_id,duel_outcome_name,out,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_no_touch,foul_won_defensive,shot_first_time,dribble_overrun,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_right_foot,foul_committed_advantage,foul_won_advantage,pass_inswinging,miscontrol_aerial_won,ball_recovery_recovery_failure,clearance_left_foot,pass_outswinging,foul_committed_penalty,foul_won_penalty,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,block_deflection,bad_behaviour_card_id,bad_behaviour_card_name,50_50_outcome_id,50_50_outcome_name,foul_committed_card_id,foul_committed_card_name,shot_one_on_one,foul_committed_offensive,dribble_nutmeg,pass_miscommunication,injury_stoppage_in_chain,timestamp_seconds
4ad4a13c-3fba-4b14-bf24-c5c0fa5cc184,2074,2,00:15:34.889,60,34,138,,42,Ball Receipt*,207,Valencia,3,From Free Kick,207,Valencia,,,['9368b09f-2d7a-4a99-a518-6c5ad38d2374'],"[42.9, 57.7]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.889
32cd7f01-fed6-41f2-ae0a-8b1817b8ea5f,2075,2,00:15:34.889,60,34,138,3.198807,43,Carry,207,Valencia,3,From Free Kick,207,Valencia,,,"['4ad4a13c-3fba-4b14-bf24-c5c0fa5cc184', '6941bf44-7984-4de2-9613-39e1b0542ce1', 'c5bde2b0-a488-4e10-8be4-af2e70de97a6']","[42.9, 57.7]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,"[54.8, 65.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.889
c5bde2b0-a488-4e10-8be4-af2e70de97a6,2076,2,00:15:35.356,60,35,138,3.044386,17,Pressure,207,Valencia,3,From Free Kick,1041,Sporting Gijón,,,"['32cd7f01-fed6-41f2-ae0a-8b1817b8ea5f', '6941bf44-7984-4de2-9613-39e1b0542ce1']","[71.9, 22.8]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.356
6941bf44-7984-4de2-9613-39e1b0542ce1,2077,2,00:15:38.088,60,38,138,1.933149,30,Pass,207,Valencia,3,From Free Kick,207,Valencia,,,"['5c85669e-78b6-4248-bd86-ee0dd21f2a58', 'c5bde2b0-a488-4e10-8be4-af2e70de97a6']","[54.8, 65.0]",3638.0,Shkodran Mustafi,3.0,Right Center Back,5741.0,Enzo Nicolás Pérez,16.924833,-2.3018548,1.0,Ground Pass,"[43.5, 52.4]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.088
5c85669e-78b6-4248-bd86-ee0dd21f2a58,2078,2,00:15:40.021,60,40,138,,42,Ball Receipt*,207,Valencia,3,From Free Kick,207,Valencia,,,['6941bf44-7984-4de2-9613-39e1b0542ce1'],"[43.5, 52.4]",5741.0,Enzo Nicolás Pérez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.021
aa651dfe-9014-4a1e-9dfd-c21c7a4b02bd,2079,2,00:15:40.021,60,40,138,1.622716,30,Pass,207,Valencia,3,From Free Kick,207,Valencia,,,['ae4b4af6-687c-4634-ab8f-cfb1269f351d'],"[43.5, 51.3]",5741.0,Enzo Nicolás Pérez,10.0,Center Defensive Midfield,6595.0,Daniel Parejo Muñoz,20.115665,-1.2679114,1.0,Ground Pass,"[49.5, 32.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.021
ae4b4af6-687c-4634-ab8f-cfb1269f351d,2080,2,00:15:41.643,60,41,138,,42,Ball Receipt*,207,Valencia,3,From Free Kick,207,Valencia,,,['aa651dfe-9014-4a1e-9dfd-c21c7a4b02bd'],"[49.5, 32.1]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.643
c37d3a6e-867b-400b-938a-8366c95c401e,2081,2,00:15:41.643,60,41,138,1.999999,43,Carry,207,Valencia,3,From Free Kick,207,Valencia,,,"['ae4b4af6-687c-4634-ab8f-cfb1269f351d', 'c99dc009-43c2-4d08-aea8-b79c62d784d1']","[49.5, 32.1]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,"[58.1, 31.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.643
c99dc009-43c2-4d08-aea8-b79c62d784d1,2082,2,00:15:43.643,60,43,138,2.368434,30,Pass,207,Valencia,3,From Free Kick,207,Valencia,,,['27c8a85f-a9df-49a5-97ed-c8678bda7164'],"[58.1, 31.3]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,6596.0,José Luis Gayà Peña,30.399508,-1.154242,1.0,Ground Pass,"[70.4, 3.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.643
27c8a85f-a9df-49a5-97ed-c8678bda7164,2083,2,00:15:46.012,60,46,138,,42,Ball Receipt*,207,Valencia,3,From Free Kick,207,Valencia,,,['c99dc009-43c2-4d08-aea8-b79c62d784d1'],"[70.4, 3.5]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.012
