id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,counterpress,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,duel_type_id,duel_type_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,clearance_aerial_won,clearance_head,dribble_overrun,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_cross,pass_switch,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,block_offensive,pass_through_ball,pass_technique_id,pass_technique_name,interception_outcome_id,interception_outcome_name,shot_first_time,out,ball_recovery_recovery_failure,pass_miscommunication,pass_outswinging,foul_committed_type_id,foul_committed_type_name,clearance_other,foul_committed_advantage,foul_won_advantage,pass_inswinging,goalkeeper_punched_out,pass_cut_back,miscontrol_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_no_touch,goalkeeper_technique_id,goalkeeper_technique_name,clearance_left_foot,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_deflected,block_deflection,ball_recovery_offensive,injury_stoppage_in_chain,bad_behaviour_card_id,bad_behaviour_card_name,dribble_nutmeg,timestamp_seconds
3a1e13a9-b2c1-4e3a-9057-eb381336a071,285,1,00:07:16.190,7,16,15,2.631736,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['9831d183-5eec-44a0-80bd-a2308c6ade94', 'bfdbd9ac-55ff-42f7-9a43-34281ebab1cd', 'cbcec62b-ebde-498d-8ea4-4636095de679']",,"[55.7, 62.3]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,"[68.3, 73.9]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.19
cbcec62b-ebde-498d-8ea4-4636095de679,286,1,00:07:18.441,7,18,15,0.507772,17,Pressure,212,Atlético Madrid,1,Regular Play,213,Sevilla,,,"['3a1e13a9-b2c1-4e3a-9057-eb381336a071', '9831d183-5eec-44a0-80bd-a2308c6ade94']",,"[50.9, 9.0]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.441
9831d183-5eec-44a0-80bd-a2308c6ade94,287,1,00:07:18.822,7,18,15,2.598652,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['b4e0a4ce-75fa-4935-bf4a-ba2a4244b517', 'cbcec62b-ebde-498d-8ea4-4636095de679']",,"[68.3, 73.9]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,5199.0,Jorge Resurrección Merodio,41.75416,-0.11039274,3.0,High Pass,"[109.8, 69.3]",40.0,Right Foot,,,,76.0,Pass Offside,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.822
b4e0a4ce-75fa-4935-bf4a-ba2a4244b517,288,1,00:07:21.420,7,21,15,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['9831d183-5eec-44a0-80bd-a2308c6ade94'],,"[109.8, 69.3]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.42
a35593d3-5bad-429b-8001-9fcde16d8812,289,1,00:07:48.788,7,48,16,3.062215,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,,,"[15.7, 10.4]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,70.52163,0.3127822,3.0,High Pass,"[82.8, 32.1]",40.0,Right Foot,62.0,Free Kick,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.788
81b4a3c6-1d31-48e6-bbba-956c3ec37ae6,290,1,00:07:51.953,7,51,16,0.0,22,Foul Committed,213,Sevilla,3,From Free Kick,213,Sevilla,,,['100262a4-16b9-41aa-b037-fc7c6cc2edd8'],,"[82.1, 32.4]",3486.0,Fernando Llorente Torres,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.953
100262a4-16b9-41aa-b037-fc7c6cc2edd8,291,1,00:07:51.953,7,51,16,0.0,21,Foul Won,213,Sevilla,3,From Free Kick,212,Atlético Madrid,,,['81b4a3c6-1d31-48e6-bbba-956c3ec37ae6'],,"[38.0, 47.7]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.953
6c5bc723-0543-4c05-9851-19fe89fc7d79,292,1,00:08:13.992,8,13,17,1.73003,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['8de6f425-ebda-4e7a-b195-ce94993a5423'],,"[48.0, 45.7]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,19668.0,Augusto Matías Fernández,23.326593,-1.2070081,1.0,Ground Pass,"[56.3, 23.9]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.992
8de6f425-ebda-4e7a-b195-ce94993a5423,293,1,00:08:15.722,8,15,17,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['6c5bc723-0543-4c05-9851-19fe89fc7d79'],,"[56.3, 23.9]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.722
567a4538-0ce6-4825-b873-ed9df6242f39,294,1,00:08:15.722,8,15,17,1.153539,43,Carry,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['8de6f425-ebda-4e7a-b195-ce94993a5423', 'c35ac21b-d7e1-4d8c-9c95-aab81b309a11']",,"[56.3, 23.9]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,"[58.2, 20.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.722
c35ac21b-d7e1-4d8c-9c95-aab81b309a11,295,1,00:08:16.875,8,16,17,1.332548,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['cb106c28-eb88-4721-9576-71ef7345d987'],,"[58.2, 20.4]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,6320.0,Filipe Luís Kasmirski,17.613914,-1.5310446,1.0,Ground Pass,"[58.9, 2.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.875
cb106c28-eb88-4721-9576-71ef7345d987,296,1,00:08:18.208,8,18,17,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['c35ac21b-d7e1-4d8c-9c95-aab81b309a11'],,"[58.9, 2.8]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.20799999999997
56e0200f-d8ad-4c7c-86e6-65467038b282,297,1,00:08:18.208,8,18,17,4.86206,43,Carry,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['bf469105-515d-45a3-9d6d-08601fb5b258', 'cb106c28-eb88-4721-9576-71ef7345d987', 'dc9d19e9-6129-41c5-a447-3589adfa5b8d']",,"[58.9, 2.8]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,"[50.1, 5.5]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.20799999999997
dc9d19e9-6129-41c5-a447-3589adfa5b8d,298,1,00:08:22.458,8,22,17,0.707169,17,Pressure,212,Atlético Madrid,3,From Free Kick,213,Sevilla,,,"['56e0200f-d8ad-4c7c-86e6-65467038b282', 'bf469105-515d-45a3-9d6d-08601fb5b258']",,"[64.8, 77.3]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.45799999999997
bf469105-515d-45a3-9d6d-08601fb5b258,299,1,00:08:23.070,8,23,17,1.473474,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['6bbb3ea2-e3a0-4c04-bf37-5835a11d443f', 'dc9d19e9-6129-41c5-a447-3589adfa5b8d']",,"[50.1, 5.5]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,19668.0,Augusto Matías Fernández,29.698484,1.7126933,1.0,Ground Pass,"[45.9, 34.9]",38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.07
6bbb3ea2-e3a0-4c04-bf37-5835a11d443f,300,1,00:08:24.543,8,24,17,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['bf469105-515d-45a3-9d6d-08601fb5b258'],,"[45.9, 34.9]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.543
2cb84a27-22c4-4ca7-aa11-ca704b3ca1d6,301,1,00:08:24.543,8,24,17,1.825348,43,Carry,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['6bbb3ea2-e3a0-4c04-bf37-5835a11d443f', 'bd42a3c8-1380-4903-88ac-6044125d05db', 'e55931ee-17eb-4ea9-924f-38361b6cc3b9']",,"[45.9, 34.9]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,"[47.6, 49.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.543
e55931ee-17eb-4ea9-924f-38361b6cc3b9,302,1,00:08:25.076,8,25,17,1.334617,17,Pressure,212,Atlético Madrid,3,From Free Kick,213,Sevilla,,,"['2cb84a27-22c4-4ca7-aa11-ca704b3ca1d6', 'bd42a3c8-1380-4903-88ac-6044125d05db']",,"[70.3, 47.4]",3486.0,Fernando Llorente Torres,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.076
bd42a3c8-1380-4903-88ac-6044125d05db,303,1,00:08:26.369,8,26,17,1.836246,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['e526a2a5-0d1b-4179-ae4a-cc1780997395', 'e55931ee-17eb-4ea9-924f-38361b6cc3b9']",,"[47.6, 49.1]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,6375.0,Juan Francisco Torres Belén,29.918724,1.1101383,1.0,Ground Pass,"[60.9, 75.9]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.369
e526a2a5-0d1b-4179-ae4a-cc1780997395,304,1,00:08:28.205,8,28,17,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['bd42a3c8-1380-4903-88ac-6044125d05db'],,"[60.9, 75.9]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.205
1b34feec-5880-4900-881a-555f925cf8f3,305,1,00:08:28.205,8,28,17,0.039997,43,Carry,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['86dc60d8-182c-412f-afa3-7e4cb7241bc4', 'e526a2a5-0d1b-4179-ae4a-cc1780997395']",,"[60.9, 75.9]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,"[60.3, 74.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.205
86dc60d8-182c-412f-afa3-7e4cb7241bc4,306,1,00:08:28.245,8,28,17,0.761949,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['ebb59aad-31c2-43ea-93ae-23340cbb992f'],,"[60.3, 74.5]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,5199.0,Jorge Resurrección Merodio,9.353609,0.10711532,1.0,Ground Pass,"[69.6, 75.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.245
ebb59aad-31c2-43ea-93ae-23340cbb992f,307,1,00:08:29.007,8,29,17,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['86dc60d8-182c-412f-afa3-7e4cb7241bc4'],,"[69.6, 75.5]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.007
272a7f09-2735-44fc-bf84-0b4fe2198ec6,308,1,00:08:29.007,8,29,17,0.491858,43,Carry,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['ba72c9f9-4ff3-4866-8423-c4257e9aecfc', 'ebb59aad-31c2-43ea-93ae-23340cbb992f']",,"[69.6, 75.5]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,"[69.3, 75.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.007
ba72c9f9-4ff3-4866-8423-c4257e9aecfc,309,1,00:08:29.499,8,29,17,0.527349,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['31625bb3-c06a-4a2b-924f-43f0fa607a41'],,"[69.3, 75.5]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,6375.0,Juan Francisco Torres Belén,12.106609,-1.5377505,1.0,Ground Pass,"[69.7, 63.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.499
31625bb3-c06a-4a2b-924f-43f0fa607a41,310,1,00:08:30.026,8,30,17,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['ba72c9f9-4ff3-4866-8423-c4257e9aecfc'],,"[69.7, 63.4]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.026
f15bbb1a-bfc9-4294-9456-3541f575f15d,311,1,00:08:30.026,8,30,17,0.414581,43,Carry,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['046a183d-4b9a-420c-a322-ceb3716570ce', '31625bb3-c06a-4a2b-924f-43f0fa607a41', 'e059e2b5-5926-4b9f-84bf-5a43a3378fc9']",,"[69.7, 63.4]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,"[70.0, 66.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.026
046a183d-4b9a-420c-a322-ceb3716570ce,312,1,00:08:30.110,8,30,17,0.330614,17,Pressure,212,Atlético Madrid,3,From Free Kick,213,Sevilla,,,"['e059e2b5-5926-4b9f-84bf-5a43a3378fc9', 'f15bbb1a-bfc9-4294-9456-3541f575f15d']",,"[50.1, 11.6]",6718.0,Sergio Escudero Palomo,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.11
e059e2b5-5926-4b9f-84bf-5a43a3378fc9,313,1,00:08:30.441,8,30,17,0.0,3,Dispossessed,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['046a183d-4b9a-420c-a322-ceb3716570ce', '71451770-b21b-46be-97ab-33a249aa0bf1']",,"[70.0, 66.7]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.441
71451770-b21b-46be-97ab-33a249aa0bf1,314,1,00:08:30.441,8,30,17,0.0,4,Duel,212,Atlético Madrid,3,From Free Kick,213,Sevilla,,,['e059e2b5-5926-4b9f-84bf-5a43a3378fc9'],,"[50.1, 13.4]",6718.0,Sergio Escudero Palomo,21.0,Left Wing,,,,,,,,,,,,,,,,,True,,,,,11.0,Tackle,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.441
f263240e-e674-4eae-9b2d-7ec1f9392a11,315,1,00:08:31.409,8,31,17,1.106588,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['d5047456-e408-4ecc-874f-70175ffe3b80', 'eb0436ee-4b63-4732-be73-4dc87d4e5303']",,"[67.9, 66.7]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,6744.0,Luciano Vietto,15.592627,-0.5613186,1.0,Ground Pass,"[81.1, 58.4]",40.0,Right Foot,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.409
eb0436ee-4b63-4732-be73-4dc87d4e5303,316,1,00:08:32.515,8,32,17,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['f263240e-e674-4eae-9b2d-7ec1f9392a11'],,"[77.6, 57.4]",6744.0,Luciano Vietto,22.0,Right Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.515
d5047456-e408-4ecc-874f-70175ffe3b80,317,1,00:08:32.515,8,32,18,1.545786,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['a1d00c40-f7d7-495c-9b41-5e7a2b0bb324', 'f263240e-e674-4eae-9b2d-7ec1f9392a11']",,"[39.0, 21.7]",6825.0,Daniel Filipe Martins Carriço,5.0,Left Center Back,3486.0,Fernando Llorente Torres,24.11742,-0.16242203,1.0,Ground Pass,"[62.8, 17.8]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.515
de2fe7e1-3c7f-4c8a-9c47-c2315d0a62fa,318,1,00:08:33.907,8,33,18,0.317334,17,Pressure,213,Sevilla,1,Regular Play,212,Atlético Madrid,,,"['72934562-f677-418f-9217-bb2993e756df', 'a1d00c40-f7d7-495c-9b41-5e7a2b0bb324']",,"[57.3, 62.3]",6376.0,Stefan Savić,3.0,Right Center Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.907
a1d00c40-f7d7-495c-9b41-5e7a2b0bb324,319,1,00:08:34.061,8,34,18,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,"['d5047456-e408-4ecc-874f-70175ffe3b80', 'de2fe7e1-3c7f-4c8a-9c47-c2315d0a62fa']",,"[62.8, 17.8]",3486.0,Fernando Llorente Torres,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.061
72934562-f677-418f-9217-bb2993e756df,320,1,00:08:34.061,8,34,18,1.555545,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['da96efda-62e6-4135-8785-25479a7d59a6', 'de2fe7e1-3c7f-4c8a-9c47-c2315d0a62fa']",,"[62.8, 17.8]",3486.0,Fernando Llorente Torres,23.0,Center Forward,5504.0,Éver Maximiliano David Banega,7.0,-1.5707964,1.0,Ground Pass,"[62.8, 10.8]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.061
da96efda-62e6-4135-8785-25479a7d59a6,321,1,00:08:35.616,8,35,18,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['72934562-f677-418f-9217-bb2993e756df'],,"[62.8, 10.8]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.616
3ca6e0c6-bcf8-44de-ba45-9ad2aedf365a,322,1,00:08:35.616,8,35,18,0.617277,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['681a6df2-9a77-4052-abd4-a1545dad7b24', 'da96efda-62e6-4135-8785-25479a7d59a6']",,"[62.8, 10.8]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,"[68.5, 11.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.616
681a6df2-9a77-4052-abd4-a1545dad7b24,323,1,00:08:36.234,8,36,18,1.960144,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['8533fc8c-9657-4b93-b80d-d99eb9588016'],,"[68.5, 11.8]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,27483.0,Benoît Trémoulinas,19.13766,-0.06274475,1.0,Ground Pass,"[87.6, 10.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.234
6ddc012c-5793-4f35-8d40-74d3f614b128,324,1,00:08:37.963,8,37,18,0.44291,17,Pressure,213,Sevilla,1,Regular Play,212,Atlético Madrid,,,"['74bd8b3b-ec40-49a0-ba22-1fa0ed33dbc0', '8533fc8c-9657-4b93-b80d-d99eb9588016', 'b1963113-64cc-47b3-a0e5-83895836f50a']",,"[32.5, 67.2]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.963
8533fc8c-9657-4b93-b80d-d99eb9588016,325,1,00:08:38.194,8,38,18,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,"['681a6df2-9a77-4052-abd4-a1545dad7b24', '6ddc012c-5793-4f35-8d40-74d3f614b128']",,"[87.6, 10.6]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.194
8e4c60b1-4f98-4d8c-beb5-a71590649c75,326,1,00:08:38.194,8,38,18,0.0,39,Dribbled Past,213,Sevilla,1,Regular Play,212,Atlético Madrid,,,"['74bd8b3b-ec40-49a0-ba22-1fa0ed33dbc0', 'b1963113-64cc-47b3-a0e5-83895836f50a']",,"[32.5, 67.2]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.194
74bd8b3b-ec40-49a0-ba22-1fa0ed33dbc0,327,1,00:08:38.194,8,38,18,0.0,14,Dribble,213,Sevilla,1,Regular Play,213,Sevilla,,,"['6ddc012c-5793-4f35-8d40-74d3f614b128', '8e4c60b1-4f98-4d8c-beb5-a71590649c75']",,"[87.6, 12.9]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,True,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.194
